,UKF296,UKF313,ZH916T1
DCN,-0.0006389917677303082,0.028848704069542035,0.03828138950507903
RARRES2,-0.04217534222311709,0.018008805819163348,-0.014123488001070168
SEMA4A,-0.02810752800123207,0.017044105442841132,0.027976589260387243
GDF11,0.000626527117539946,0.06137959632824162,0.05096947839447895
GPC3,0.0032021349768656944,-0.016269305060502587,0.008859431601320392
OSTN,-0.016582859570484842,,
GRN,-0.04150141041605152,-0.016337767217854984,0.08998596403097014
CALM1,0.050480668911745956,0.02512799662436237,-0.00245338280032181
ANGPTL4,0.01839114080311214,-0.05327782254314822,0.03853849563206662
BMP8B,-0.008943948153509669,-0.03163558414661329,0.10265392588625952
TNFSF4,-0.012105419427984421,0.08128606364371738,0.09733076358181485
RBP4,0.04975052966889831,-0.019463593210081506,0.028183288824975877
DKK3,0.022890203829834678,0.03618744610473086,0.07478124633272368
COL11A1,-0.011800649449343335,0.04945687052740272,0.014003342896958568
COL5A1,-0.0041034513484762255,-0.00589638070397032,0.07643418048291183
MEGF10,-0.06993207972873736,-0.02109171812977913,-0.03391155114249158
CEACAM1,,,-0.021945613137887492
EFEMP2,-0.0067978628246588985,0.0009609494499728721,-0.0012306777152521012
IGF1,-0.02644949927290781,0.031865599018778654,0.044646594631858355
COL6A3,-0.028851632121487593,-0.006582286048703512,0.0888929286587308
RLN2,0.020992718859331967,,0.06366705442026145
WIF1,0.03428788212997222,,
PLAU,-0.025378914689396275,0.05741715324540675,0.032612371394326795
CXCL12,0.0026860528772150523,0.05475408830380018,0.09197467116384561
MMP9,,0.021874168764406576,0.08415152641204203
TNFSF14,-0.010102771388400348,,-0.027191157368020163
HBEGF,-0.024664777647479742,0.013245257060747091,-0.0007360930222838981
NUCB2,-0.03945498699482936,0.06233538366018354,0.06595265459573521
VCAN,-0.02546995637746547,0.04932584742741154,0.006651835859137316
VEGFC,-0.008529594443437035,0.056426671095266674,0.01966206364509293
LMAN1,-0.030198972813975305,0.016454056416062398,0.013360689154973302
IRAK4,-0.0024262018293345574,0.014933700412804167,0.05689639140608654
MICB,-0.01792206767227736,-0.026198605885448433,0.03508205936449857
COL1A2,0.011704171260623748,0.0006622357893778038,0.05454451451670647
ICOSLG,-0.017485599298550814,-0.013515480251075039,0.07803154870290888
GNAS,0.029831242604906404,-0.002825877986066734,-0.012332657539364323
C4B,,-0.014888760044950116,0.027731452185570493
COL2A1,,,-0.00454846572900137
GSTM2,0.08387950402104535,-0.03695048021799603,-0.03301909653266096
