,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CCL18,0.0015805610243765434,-0.04334123585793903,,,,,,,,-0.03670804995755349,,,-0.04142332011872519,0.025311133413579608,-0.04752271367692495,,-0.04057344100915282,,,
CCL17,,,,-0.021485598002555395,,,,-0.024113738109206636,0.07691778262111572,,-0.019258280913315138,,,-0.022574403288706323,-0.0328024719711333,-0.020915620988439545,,-0.02051873958227289,,
VEGFD,-0.026804926318685487,0.014535646567955515,,0.11155251476467004,-0.015434185741102167,,-0.0035930132238249936,-0.025691148387329343,-0.025242081728633587,0.04853039284804323,-0.020639696148019988,,0.07069976204860959,,-0.022723273582876048,-0.022059524550633293,,,,
TNFSF13,,0.062442708837974294,,-0.014820284640280321,,0.03409340459688348,,,,,,,,0.11231598569080324,0.05935420242570785,-0.02242929863694024,0.06342597839513235,0.03007267865153833,-0.025524802478966345,
WNT5A,0.03192815958798311,0.04038681706509802,0.006771634984053009,0.052609058097039786,0.0008240416295869241,0.02211603643479883,-0.0682903997529981,0.02520106361415288,-0.04614176352093569,0.05804378592641793,0.024953859385941975,-0.05104198425874101,0.07466047279462988,-0.012410584937998704,0.03867183079092618,-0.00665105406322119,-0.02372267736063192,0.0820972437891343,-0.022706507464282724,0.06443206522935638
CXCL8,-0.09010532727406166,-0.037989265966163796,-0.050372473643876696,-0.0018299723237447552,-0.05804457717103864,-0.03746069034308466,0.016661120504112725,-0.07361223521714613,-0.023506524067905914,-0.023087880042616228,-0.05051192582853975,,-0.04880180954222515,-0.049723364663881615,-0.05965390374021243,0.07764659449667331,-0.04988205069153162,0.0017442943227044254,-0.009756960004499892,-0.054724597464203065
GRN,0.028232662303462573,0.051495630604506,0.07011086116696512,0.03812477957439653,0.027127447643444387,-0.03673866370968799,-0.0775643231535977,0.024714601742272906,-0.00854111447358522,-0.04873233221277568,-0.0001715158400566555,-0.015910175523199965,-0.035057483588300506,-0.05504191731726286,0.010076484691076755,-0.009915532620290364,-0.010961328136666199,0.09621099329353945,0.006162548147881456,0.018084838187603106
MIA,0.030424496889030393,0.03260726011877995,-0.03067887963947043,-0.04524146128870886,-0.04887796282470164,0.005676861054567376,-0.02310114010684869,-0.04143977675273761,0.013716281790963326,,0.047599392655376424,0.03383151938172539,0.14814110417618004,0.07322945190365948,0.13344059852190443,-0.01601283419096817,0.0014546781711209785,0.004790994469805174,0.05569051685496668,
COL4A4,-0.026983836361331545,-0.001378228898723126,0.012574211019047547,-0.05178319276737829,0.03484593983318123,0.004917201325464539,-0.01351186049709904,0.030601513665495777,-0.012113532569395341,,-0.027420048129959296,,,-0.014341647048776291,-0.025143179336945685,-0.03221882341792672,0.018349975021116186,0.024883049530864183,0.06484409192630865,
TAC1,0.14826236049961103,0.015769560295655315,-0.0037095952534333294,0.06669417421778502,0.08759250178960404,0.029350934718048834,0.07488808694733128,0.05250541967004323,0.09604239387343723,0.11019833364726997,0.11135484919829508,,,,,,-0.030038061091178275,0.07896592728597118,0.11166746148545885,0.08911968001221714
RARRES2,0.06287613225271278,-0.015550684600501657,0.046685738503568296,0.07608827292188082,-0.11956770580230827,0.004542053083570797,-0.042048644150990425,0.007070404733923299,0.005065579318083939,-0.014633724208736511,0.0068486840267739674,0.021816103597258173,0.1126347572468739,-0.0338004867645916,-0.0008987944676001492,-0.0025049164713466434,-0.02129917420063373,0.0023381749824546135,0.02329644512348501,0.11858015567865164
FGF7,-0.06717138900384358,,-0.0023830966183596126,0.02731149750496219,0.10636439378062089,-0.0036443278798667196,0.019379262422605844,-0.031074892830568038,0.02861473849126635,0.06623718638834869,0.02722026808615587,-0.00926118622746731,0.07189213385379116,0.06258367096816378,-0.00643643377550932,-0.05274304126683957,0.0147542859562101,0.026586217700817122,0.031188416613967252,0.06703066133667338
EFNA2,,,,,,,,,,,,,,,0.017579668576413954,,,,,
HBEGF,-0.01766665937993306,0.05136911231918636,-0.04364449563755965,-0.054241029615469,-0.04036722963860719,0.042214590362280584,0.016674338729976226,0.0029269217430737756,-0.029019973839310823,-0.06159362037975277,0.04430040691868263,-0.02885280232979833,-0.07846587274683539,0.0423047986790646,0.030467275570530604,-0.016691215605495545,-0.012800834575620644,-0.01435615888036156,-0.03226427262720887,-0.04657090198024406
CSF3,-0.026983814998147695,,-0.01032853793623162,0.11030011726190292,-0.04600553341246933,,0.08402807744443122,,,,,,,-0.03780694474888349,-0.011285420515580265,,-0.03794730129277655,-0.021603067390945724,-0.010291136519923062,
PI3,-0.03196635271833222,-0.0063298849027380475,-0.019019892002230632,0.027653986613130357,-0.054004983290544054,,0.042739099343517405,,,,,,0.10548595577349604,-0.11252367819978323,-0.06654850807661265,-0.01777123129039554,-0.0031731945577410784,-0.046936288524967326,0.03376856570330905,
PCSK1N,0.14738456013331144,-0.03319985835336126,0.07140554967910996,0.0027273510909336415,0.020702456864658145,0.013396976138883137,0.02343234403216463,0.040465428538840956,0.053556499118823125,0.17248869246975992,0.058315259670458974,0.05281217987285928,0.04841858848424638,0.11330842298898092,-0.0003314297011315478,0.05043530895204276,0.054177231180674114,0.022468500690248368,0.00809339784244041,0.14316484837208973
NTS,,,,,-0.041660992667996076,-0.030589105106245903,0.03144804842972627,-0.028760069300167494,0.0031627086468136393,-0.015805002990992956,,,,0.052375487369245646,-0.02631178627396373,,-0.005102416270344061,0.07382943775437303,,
SFRP1,0.021736349286542698,0.06997804861162438,,0.011929639365683161,0.14504848920313118,-0.027163346146699803,0.0060229377994974916,0.0012240452087879938,0.044969138028081945,-0.024450663256662994,0.01683223591199267,-0.01827777845227689,0.0844990225988604,0.024471728176032836,0.07246680095624851,0.06876150117509233,-0.000752355528692079,0.03856359350221465,0.02495716599371437,0.042692086319318076
CXCL13,,,-0.02094114548969441,,0.07099879138312656,,,,,,,,,-0.01638936431817894,-0.0334526553348385,,-0.0068302318246732845,,0.015794732082089518,
MICA,-0.07610138003536297,0.014427063055978939,-0.040689739512651195,0.035681293720556076,-0.04445853359283641,-0.01260062353596757,-0.027828370991362966,0.003251809738577348,0.002223571911658716,0.02738521752140421,-0.009941149654866373,0.01147494708635988,-0.0017275672875776934,-0.03592448526136067,0.025720923337002818,-0.017501769453984312,-0.002905865951258017,0.018226420055407925,-0.0014209198432209261,0.10632439651267885
TG,-0.021510407488316428,-0.02624219915273174,,-0.020230999087303594,0.03351333876901942,0.07506460171018604,0.00837823414021836,-0.0003907781024939983,0.02093072846979688,,-0.017142906863308004,-0.03510955915487614,-0.011872582578227247,0.0422582047785167,-0.03240584110682579,,-0.038445063859786584,0.03861544703675844,0.032778916078990604,
ADA,0.02377136282438652,0.013239677042082867,-0.04710588524804474,-0.016553973942516634,0.012116312205871105,0.04250477655485537,-0.004833529093246493,0.04095190972230825,-0.03309982495489987,-0.07973369832054597,0.010206317163183024,0.020725544990827904,0.06462529185313713,-0.021191504448113286,0.049969709863316246,0.01916432937721932,0.054151497776723935,0.06468942157369298,0.01134460176837631,0.17023216260154192
LAMC3,0.05926192628009858,0.07511691756608513,0.05983266183476862,0.010084979986193128,0.009468688226136819,0.058060224845077404,0.03084412397821396,-0.01468137480484708,-0.017501008990104597,-0.019526872071677717,-0.03524983589055366,-0.06138612785425619,0.08691083672451462,0.04646950012362904,0.07014393383663406,0.011935491883164697,0.009521348112196201,0.08126229550891442,-0.010410992254094587,-0.0479553067225808
CCL7,,0.0734897897574311,,0.06669791240995253,-0.047179332888608254,,,,,,,,,-0.03383382711577459,,,,-0.022637920539064695,0.037959780281340304,
NGF,-0.015546142875808681,-0.01593572017245249,,0.014041001195728183,-0.02203010939743406,-0.03369319817882385,,,,0.022393258994702507,,,,0.06267496220974512,-0.021306651475591902,,-0.017677608609156018,0.03738922577802649,0.05222074975626918,
TNFSF15,-0.01923251894896135,,,0.05519154108746025,-0.04057255535927806,0.00698134381466534,,,,,,-0.03236212581130289,,-0.032984182226766384,,,-0.015432093466969892,0.013485354013439314,-0.031512247283446364,
HMGB1,-0.013777993515207582,0.04878513384760761,0.0188337990449926,0.0036625492837790603,0.02318609177029708,-0.004707293187455537,-0.08522144909957124,0.046571134222096626,0.014840670865874844,-0.0362416945181459,-0.005321087256142283,-0.122122453145353,-0.09067513547510862,-0.08223346432443646,-0.03172725755888378,-0.06777841020763051,0.03628851190619788,-0.0463083905786216,0.012496670476867483,-0.046889694475235784
ITGB3BP,-0.08117225720308043,-0.008102370991141594,-0.045436106346317284,0.0027052823607341013,-9.654861862180454e-05,-0.04167658653023812,-0.03172666926086695,0.03386718201392843,-0.041810963792062436,0.004091957435734513,-0.06664940825665494,-0.012516162951900564,0.027107223188690063,-0.027986873180487485,0.04453446848442863,0.03273315755226019,0.012810767753656464,-0.005954725010334739,0.017501919843604496,0.09635216689656961
AANAT,-0.02786400295444745,0.02334297106035911,,0.004681032881655,0.048782324279467215,,-0.026232577850595542,-0.02184744713492612,-0.017879575620196222,-0.04620393174045023,-0.025833141770746203,,-0.01740129522875586,-0.015486534981331611,-0.015031672459991888,-0.02587195214611502,,-0.005566998273926785,0.02430238892554583,
RELN,0.04087759665773739,-0.0019838483138523494,-0.032478080682936214,-0.013965201950011974,-0.03310065689621257,0.022359128892863307,-0.026327304262648815,0.05167062872424548,0.045244603988689826,0.0384159659624268,0.09516229139935693,,,,,-0.01673127416796892,0.06089550188386837,,0.03659022335909008,0.06202735324832649
IL15,-0.027338693705470082,0.036293567968000616,,0.025809515094692717,-0.017597129924317546,0.04027236308312424,-0.022518568944737,0.017392548040292756,-0.010604559227376882,-0.027112033591570012,-0.023959045003977202,0.027539204571230855,0.004421588313563374,0.008908970722269713,0.027099199240404537,-0.0322188193349517,-0.03220209227088352,0.0608050016787741,-0.007674501761678513,
UTS2,,,,,,,0.015795791554076417,,,,,0.0032937661541897222,0.0020225204301388645,0.04451947332020779,,,,,,
BSG,-0.06724529687018123,0.04239591249820866,-0.03824084470510056,-0.0036267900274505596,0.003780002261313978,-0.01995893232214704,0.032686176320754705,0.006022368800594845,0.026342146830553706,0.09072962690730753,-0.11217556024312522,-0.0637637969098651,0.05446172121573416,0.013350201790591753,0.006006659356749675,0.010492076188701672,0.00019376098508276884,0.0010861272272783802,0.04379293682040812,0.09064395624020662
ADAMTS3,-0.050991322253998536,0.015874704654815587,,-0.027238275171903366,0.020097687890726437,-0.04688868808625932,-0.04110988642698107,0.049301007384013926,0.010067718323395352,0.0420970040438976,-0.002468746541962489,-0.008555945720889637,0.0547125528328721,0.07705101502152076,0.05928110078153974,-0.027322345275761797,0.007216197324842608,0.05937817466316296,0.15142536342223453,
CD34,0.010363676886158284,0.0431982992836215,0.06922050499865151,-0.008319231601238538,0.04170157674642714,-0.04271047723129701,0.009524026223789716,-0.019185102398102106,0.00806251753832436,-0.025681833492430216,0.07023496837959398,-0.026323198230374083,0.03191428989309389,0.003249513081118989,0.016324294224311715,0.03817818019055314,-0.07995193505284359,0.039115660103927,-0.03729973883752456,0.058178296844272254
CCL23,,,,,,,-0.029848509446324584,,,,,0.06393661801668629,,,,,,,,
PLAT,0.04679515705329998,0.08414718658546501,0.06548717558453558,-0.0035944255183100056,-0.0004765728039604408,-0.016875412566302955,-0.0038232233070304984,-0.07841125313350955,-0.023062834447918422,-0.005930556776985058,-0.044036714285332,0.07158044479338953,-0.020115327784962958,0.10368605960987536,0.07635119754446704,-0.022008661622343422,0.02534381432709545,0.02411984527806685,0.09239637721464795,0.023501864521053083
NTF3,,,,,,,,,-0.007937645821953372,,,,,0.020752148108423903,0.037896515281353044,,-0.04774990452785955,,,
LTA,,,,-0.01874701387572136,,,,-0.021041368451008128,,,-0.009223245058612602,,,,,,,-0.03223559928579402,,
CKLF,-0.01421860989664776,0.008946834893430412,0.02904561148700325,-0.016941235906777537,-0.014609020035843957,-0.016977467725533785,-0.033657735508754894,-0.054754887522603116,-0.002681820346894284,-0.07561485121935618,-0.03514731806463268,0.019633718923487593,0.10603681865407956,-0.030769903678706658,0.07886086421964941,0.0030725560220805402,0.023252833740030045,0.01321141620416131,0.02218243251613491,0.0070740928803093555
CD24,-0.07978823360035166,0.07412607065416633,0.0821415513130548,-0.04989886203622703,0.06715011866984669,0.014589880829382314,-0.004212234431243169,0.005729585027706153,-0.0798420788259576,0.11269481048914662,0.015558338441409372,-0.025149320157032966,0.02077347607437643,0.0862582212745432,0.019222937124535624,0.05720681586160798,0.05772050636371318,-0.0008388562289535771,0.0547435943174392,-0.026286897375957585
HSP90AA1,0.05091477493079268,-0.04418287426039171,-0.05935635822605067,0.056195834584371114,0.019445528016887995,0.01821688148735325,0.045767989599476144,-0.018610458753549712,-0.0547335506743013,0.130754050905485,0.09054821528510186,0.09737751948259678,-0.10824096764552774,-0.04600546854997134,-0.0428982164228338,-0.06655976657074392,-0.011975734791916446,-0.08907306358664925,-0.019339387222530702,0.0036293246512050688
BMP4,0.05610753349722978,-0.0033246532701216264,-0.03706843321168697,-0.008482101261426763,0.02541021917366769,0.03853240178580997,0.007009614236580929,0.02020924498782054,0.01520657279326285,0.052605144778542515,-0.02041558345969547,0.008983362927596291,-0.04263571802729623,0.06322527559793108,0.122098745400997,-0.008316395184974797,0.02493197198885013,0.04284547893253457,0.05019552746624566,
SCGB3A1,,0.011733815734911508,0.03786980590803335,,-0.04353642082412296,0.07825109333357218,,,-0.02421510226673611,-0.02785154466196485,0.06463894987374268,-0.017755747371902615,-0.04666795510354513,0.010286679729751435,0.021202436124363407,,0.029237851034646815,0.12985860071009575,0.007267698903084022,
IGFBP4,0.10348557832207714,0.023394910843486882,-0.010253079012414524,-0.09841368365465336,-0.02468694034608227,-0.009562285669987767,0.00622602358312355,0.01338195432610893,-0.010090486795839109,-0.04918269458192944,0.01421667492925451,-0.041837111113608945,-0.011446910854811717,-0.0419142595877108,0.021032292819412275,0.021778866574341582,0.012116280107763227,0.10476718332357131,0.01071750029471211,0.013304410351691203
RSPO4,-0.018991207372054484,,,-0.028695589221163106,-0.008973202439320949,,,0.02190230849866027,-0.02421509872472962,,0.049369832438783935,,,,,,0.052968749782328024,0.11979997107406866,0.09697064868923146,
LEFTY2,0.0793052054666717,0.05956514825131491,0.0010282755285358086,-0.012521192242005137,-0.0020352139132286846,0.01381747557369246,-0.026817973362212637,-0.03512354276491719,-0.026552151908830497,0.018778762050117595,-0.02957717714257629,-0.03781803851676078,0.060105761531411055,0.092755763343348,-0.02483261319079845,-0.008862592452806139,-0.001323013450349681,-0.04486177312198042,0.06485945653487594,
PF4,,0.020678071978605567,,-0.012761751895672501,,,,,,,,,,,-0.019795100661461198,,,-0.03223559182623723,-0.047965846153984214,
ANGPTL2,0.00020141897979605955,0.05616352423737299,-0.01899790654850026,0.025720546252326573,-0.008622785732444566,-0.003920442231475837,-0.04151106813619939,-0.0074675170901896265,0.002809860582387052,-0.053993020923344195,-0.09128423817067652,-0.03448542849621049,0.09939568832370226,0.06603228901011829,0.01939498909660158,-0.012353166176188738,-0.018582372541996735,0.037643083970648354,0.0722710049492546,0.010407254885966244
LRIG2,0.04698842401037332,0.011028491207301334,0.08514820945705619,0.021320601795462593,0.011632215019134973,-0.003545649834700539,-0.0074797992669087005,0.032003298847830756,-0.05169536354810985,0.03126911839407578,-0.034001371409326187,-0.0007812021071950942,-0.0010988426775761745,0.05028037147095014,0.06430543633907365,-0.03216309759196599,0.025463219745993467,0.07428987047501193,-0.026417454536905003,0.08843894199429804
ICOSLG,0.02314863678435674,0.026098733521752647,0.03553426043707366,-0.005549370860843964,-0.007908785809378913,-0.027934521863265643,-0.04785740489830745,-0.044029338315840535,0.009693519787427668,-0.05733226458909893,0.012999231851630539,0.055156949720981646,-0.008730702262400353,0.026362261932874567,0.0831376677194179,0.034493909002133144,-0.030002616052493564,0.07867834680523256,0.061125572933783505,-0.011320626692923356
WIF1,0.17118263527022595,-0.02227318960478505,-0.04998941956172649,,0.05672885436298811,-0.0025440721115742404,0.08996904696481524,0.15849930374948387,0.03182676768033196,0.16016711394869176,0.05662345392859354,,,,,,0.004549059044189262,,-0.002824340376701964,0.14134322384865095
NPPC,-0.0221430755156824,-0.04489547870397386,-0.012445388283160804,0.00946005578953866,-0.02311697695949271,0.030189852369567206,0.01876629839111601,-0.005088637899152527,0.026596040258194665,-0.03610556890554431,-0.05798854061966657,-0.026980672914193763,-0.058301396277308064,-0.05050780250648497,0.007906057498783295,-0.024544937327226582,0.005841450671105443,,0.02943363215137842,0.06699163978293993
LYZ,-0.004035009264824813,0.03842968769728726,-0.0007260199733642915,0.030609350036709386,-0.02695393841922688,0.03780304381922304,-0.007392152834400921,0.000997677058060494,-0.026673027997432572,-0.05857565897504551,0.03176880939013297,-0.018697671142847084,0.013318351950680637,-0.04634165401295644,0.037672598504081306,-0.017425366460606558,0.03311829949690899,0.04577976692270916,0.04171632132446128,-0.06808551139184217
EREG,,,0.016788087452834277,,-0.050273193866645034,,,,,-0.05055628519041427,,,,-0.0005885751432548374,-0.018364598452300176,,-0.0013322775496191499,0.03078661072071185,-0.055222897979666834,
SPTAN1,0.04047147358402095,0.08260156064094927,-0.01100020166911691,0.016445058722329885,0.0756344562148738,0.05023349287363475,0.03568547968132783,0.08335984058642813,-0.013497637258228634,0.13932719727487283,0.061804083678931795,0.043299209466754474,0.030479491308656015,0.06607878418568527,0.05295771570074722,-0.018952046097764155,0.010291829309164545,0.012127566555896654,0.044509592898796184,0.13309605748694578
PTH2,,,,,,,,,,,,,,,,,-0.0056586063767644695,,,
LIPC,-0.0398308944952795,-0.013845888533270309,,0.05579780490227041,-0.04864843765181313,0.0317206656882605,-0.02615937374991037,0.028638464632581004,,-0.06406062230781379,-0.0376374238260354,0.0818491625256004,0.08643016446437261,,,-0.030127672429358293,,0.013303611721633359,-0.015676927762191612,
COL8A1,-0.054535579341792255,0.03447129709758024,0.025181474689334075,-0.06627729538244172,-0.08725191146345292,0.04055198745223856,0.03711072347442899,-0.01454662889680797,-0.005009340472259907,-0.04224245984670609,-0.06459834260348873,0.03755691110999798,0.08260476701026359,-0.029348342528453992,0.045413256976826216,0.0002423031247916742,0.020423159230732183,0.03993832881925033,0.05355598474733643,
GSTM2,-0.015285004086157815,-0.028289921618898498,0.030339854532014876,-0.02309501438006731,-0.021214728968117602,-0.024616896846379997,-0.07178659255596993,0.013511027596659756,0.03439196811508157,0.018681584666260388,-0.04491638543269444,0.07074811369457122,0.012439426911768515,-0.03916408725254522,0.08106281062617109,-0.01751765243880718,0.014950823314438704,0.04058509483360788,-0.044033311406282624,
IL4,,,,,,,,,,,,,-0.04017976435448817,,,,,,,
SPX,0.04398251790545282,0.008536732013522452,,-0.0375796400752635,0.044715598152483986,-0.005911314646594586,0.02956654744726565,0.06022050281799465,-0.031358187103756464,0.046890946395969815,0.13427172058774123,0.05032912690131213,,-0.007746122495809403,0.025043339838839357,-0.01560809387459234,-0.014930969668794503,0.010142499750370149,0.07043034299165249,0.04591968608578344
MFGE8,-0.015412471777966993,0.006135264710616592,0.030294155837661565,-0.06277637991334507,0.025214552333966505,-0.03647643279515348,0.0033625472622132563,0.05061285052242442,0.01753385777998041,0.08050442041053432,-0.03819451985431514,-0.07632322248563027,0.12602300601563124,0.0036650245926926977,0.07129441033573931,0.006514728536242669,-0.06841496675345711,0.05172401986403233,-0.015622518921068609,-0.0008142671010517861
TGFA,-0.06552949435365613,0.0298983642981616,-0.02012475536911119,-0.021432222104686625,-0.03561831711700995,0.04124215373255696,-0.08997554341542417,0.00426464614049941,-0.06201513092957374,-0.06744185798655904,-0.08396067631498086,0.049950820475681584,-0.09020919569829018,0.02175534543744538,-0.02970713363195355,0.027913306791510866,0.0042059979578209635,0.06439723387596992,0.04256390924811673,-0.08391695168743887
SLIT2,0.09126056150918979,0.016154423151208658,0.021496485926357122,-0.015753442280564404,0.04839713718882267,-0.02123434027160941,0.062424117269071704,-0.022870897458486153,0.03610167255131712,0.11736123045304903,0.10904146276406239,0.07647433771066989,-0.04194236895113822,0.03760741339559952,0.09755979106575341,-0.006637289438362081,0.057112748807654844,0.07391701787820175,0.1055074437952258,0.29108608080950504
PLTP,0.04797123824558635,0.029069111891679985,0.008713704277335105,0.01621799482834,-0.0036188244629432693,0.015330227842550713,0.018579485802951674,0.017543140111591176,-0.04269476067814107,-0.12648910185086898,-0.03998511619298316,0.024661801991163922,0.018391290752295907,-0.07933754396955785,-0.05113992792662471,0.0011878385515856026,-0.008243298150931867,0.046463062309915246,-0.025545026393535373,-0.07178201818648755
APOD,0.1430634672583591,0.012350665997619505,0.010198363903488909,0.01914117909600608,0.05216674000086971,-0.05099976393540665,-0.09295738253584923,0.027290697897929452,-0.06580557945064881,-0.08570764400974694,0.09189241980914419,0.032502943342737525,0.04209660097663014,0.05702788261013086,0.05739373388663174,-0.041225235747125374,-0.006117775299995099,0.03856434003184176,-0.037700669147849655,-0.1032688596971589
B2M,0.025121191123119335,0.04818088226024384,0.032634864821621756,0.05590838591495374,-0.015871014616771314,-0.09190083752041273,-0.057623857421757026,0.002915197645835836,-0.061774183007729154,-0.13875295194685738,-0.13446994321183525,-0.011924004001407314,0.17867319989035174,-0.02295033484087907,0.05623802816178551,-0.027502309180639783,-0.002960717785571605,0.0833026626661397,-0.07020955320370999,-0.1549748728457212
OMG,0.09894267141377741,-0.0016589921198857955,0.07025770339204887,-0.00770773332881718,0.10653040840342168,-0.05243141685598716,-0.04063951660627798,0.02609206229980845,-0.001634015700785701,0.04592875245213818,0.14048942747731993,0.033825903233343,0.13268124902142575,0.05313639140526588,0.06796245131235398,0.0028568079001062402,-0.035313663033059994,0.032692610136730846,0.004337106386000774,-0.054047174187976346
CXCL3,0.028373472573958704,-0.0397610422788321,-0.02442889372088348,0.00599237851505296,-0.02737914054714017,,0.10631587525245924,0.009949775818905379,-0.025905037128095602,0.07080325809347919,-0.017254853189760087,-0.027806289132206174,-0.029419572867215953,-0.021287539979651,0.008600382087584749,-0.018219041160611925,-0.03419689504863181,0.009966093695612499,0.06827024305000544,
CXCL10,-0.043808335301013426,-0.009724842906367649,,-0.0006785688179640553,-0.019688890746503006,0.05520472220898237,-0.011458929284072526,-0.032935975577752276,-0.03935164743130232,-0.06411601981743388,-0.02742004986223116,0.04636002842288352,0.020687081361116463,0.019397436725046017,-0.02655096851719138,-0.024544934658368742,0.047887486747182725,0.05485881987544182,0.0047973291328718476,
RSPO3,,-0.037448555177115955,0.007000252466500421,-0.014820285126969734,0.028322638011128023,0.06910836600015967,-0.03311747041133831,0.03301723593396671,0.017683755678366695,0.08618345525347886,-0.018030989028580042,,,0.07482913436910302,0.12640211132235382,,0.03786650818399418,0.01277056689320274,0.10918358269612602,0.01749454750254947
CORT,-0.021292489495282133,0.010699344684588415,-0.038274414951426625,0.056554839622627154,0.007073177887223659,-0.028621101975214388,0.012119113727477935,-0.027476034238163336,-0.01661333148580069,-0.04032128159631413,-0.01666201037619553,,,-0.03857951660312858,0.07748815285955526,,-0.06747147085371398,,,0.21946806245263994
