,MGH258,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
SEMA6D,0.04166359416104221,-0.011284983027617851,-0.001207520022433213,0.08095335567811172,0.050109129192665115,0.09134631397772763,0.06318601287673582,-0.00045868039941769173,0.012006336764414625,0.03794842663602522,0.06714049200031685,0.034189978355720414,-0.008557222482810762,0.0650069327241014
CEL,,,,0.08296210197566854,0.03854248017429264,,,,,0.12800041572829954,-0.008752143235236291,0.08030299303427428,0.0030565398363636633,0.12153888611187143
PDCD1LG2,-0.014398922953885345,0.01553705614776522,0.0037635481550474274,0.08053751485634407,-0.0312254006931689,0.04552255536790996,0.06936941582350029,-0.015577262553364573,0.003769097346480936,-0.06078505940809017,-0.0528014630117363,0.04115062892024035,0.0041729359921472385,-0.03260349465733107
SPINT1,-0.007518928437972151,0.07530489976978096,0.013847949453271936,-0.024188843642507035,0.02561529131654441,-0.0007681562940064354,0.06267046342502312,-0.01897489190776714,0.011388531008274215,-0.04827772852773091,-0.06588796769113997,-0.05103002986097812,0.0911164457798443,-0.032074175468147025
CTHRC1,0.04734447674825362,-0.0026797640426648645,0.0243574918518434,-0.021569639126171387,0.028773711866675565,0.12330479626793395,0.10316545907229512,0.02606818688957296,0.005057584414285405,-0.09840878509362017,-0.01798375864106946,0.011411722731414933,-0.03275989380093427,-0.04487991431080341
PODXL,0.05376358358831608,0.018527021879762833,0.014542439834156201,0.11986659419112766,-0.03259901265778287,0.08492667248572956,0.11353570942593345,0.07543347526654891,0.017822300200270143,0.01430913334129897,-0.03722305726373194,0.033798496965812726,0.030531802047224606,-0.023380870016689745
JAM3,0.0022881576909307617,0.035697699163897534,-0.035803822543221064,0.015705240270336294,0.03326892425604743,0.06957589435027113,0.11212037993843339,-0.010531172254914092,0.03652190074537772,0.1325603807096478,0.02089952864456525,0.05760025321821032,-0.00861405344919514,0.03161359811950435
TGFB2,-0.08691026042591071,-0.0195425089848632,0.07980127171601256,0.0831300832221697,-0.051322173912517526,0.05052738810955231,0.10395847903368513,0.01587903090442869,-0.006628758706206504,0.06756159201712908,0.013003098464332502,-0.005321184081468419,0.06806268435525811,0.0013018200921289143
COL18A1,0.052017879524164715,-0.08379329220240375,0.009510394167430576,0.07054327336715364,0.053877849183818036,0.12388425978349948,0.10166152793769709,0.031054694799381114,0.05564789554240405,0.002067523356113307,0.047719962547877366,0.014198636917952565,-0.06682404004419677,-0.034541950050209436
NODAL,-0.030968901684709584,,-0.03267781799136462,,-0.0338246673527803,0.13383838278671384,0.050912668319592215,,-0.02191504320635707,-0.042212750349862785,0.0934063404106931,-0.021079254664100173,-0.021088097940487393,-0.017704286419562176
INHBB,-0.025691765361819968,0.037818834472603494,-0.002465948718257034,0.0616742056697033,-0.02223646464704176,0.02854384219221996,-0.007548854217770407,-0.05227299443448842,0.01664832199839505,0.0716359378076203,0.062110178761132805,0.03418085750213525,-0.05328085655432922,-0.031067851349348315
LCN1,,,-0.02364945810657111,,,,0.07365808731212262,,,,,-0.02451845922243825,-0.019915041208093134,
ARF4,0.021630259381767842,-0.0578842864630949,0.005706092602171492,-0.027288600213232393,0.02582608734370808,-0.011975901253236772,0.08754230452094638,0.01626686764556366,-0.006921519954933437,-0.08162581246527871,0.015867997039488855,0.09711828739524922,0.0791342906410097,0.0345201702896562
CXCL14,-0.07851267322375163,-0.015052839455448918,0.037875934482016586,0.005144276554489018,-0.014091688720205634,-0.034137702244946846,-0.026908953208711686,-0.024998981547872414,-0.0483330399871638,-0.04623952535332654,0.061968633196416295,-0.04707703176412633,-0.052541241260496085,-0.022990774405879738
LIF,-0.026439925803382284,0.04425114661867374,0.03507211743931728,-0.041145009466522914,0.058824890826913986,0.0016846151124256133,0.08049807556796772,0.03410278740779053,-0.02639993840849431,0.004874183286076457,0.017645414336056833,-0.004256913470004692,-0.050862443943806616,0.05177666211805123
IL17B,,-0.014364049392040315,,-0.018358296280322806,,,0.07172767336534579,,,-0.04733588356436069,-0.048011023226734804,-0.03193250243716787,0.0065679194184950895,-0.022025777424063246
MMP1,,,-0.011124204067332274,-0.019213031148702577,-0.014043899772911199,,,,,-0.037864732660828224,,-0.023509300558468085,-0.03282498367721375,0.14844831033438963
MATN1,,0.22839861016158688,0.04627373887146482,-0.02932732764380786,,0.0013105969833414938,0.03603529338114843,-0.016215950812353438,0.06538122281414421,,0.05828919897730743,0.04484331045975185,-0.03522418384648374,-0.02269992821400406
ADAM28,-0.07307856236800218,0.02026113040427213,-0.008842454871559687,-0.011908112665296027,0.09475686024859242,0.03531325839807283,0.02075803246500323,-0.030273063992813813,0.03194550367430473,0.04014657310892945,0.07343798170111081,0.03868800958516677,-0.014801398889959145,-0.019372574293225444
TCN2,-0.013712859029101238,-0.0017604723571272099,-0.04135879842774293,0.03235169202573674,-0.030771171998156033,0.052603451737997395,0.09993202111298699,0.017816077467044736,0.04297349615792757,-0.004354148037206664,0.013966442620822484,0.05340263953250444,-0.0058211642128169075,-0.027961508987166456
THPO,,,0.10582157211106136,,,0.04572775932078704,-0.014445853107916538,-0.00699673243653211,-0.012979285915125321,0.0038737237722656827,-0.010865178528164501,,,-0.019691136314404133
CUBN,0.04996067568412308,0.030955552885336336,-0.007015018271194176,-0.009714878593759128,-0.03527151056286107,0.10853988899328097,0.09350824966878754,0.010174033536262235,-0.0019219455629215971,-0.02732301796248629,0.09840312967131139,-0.030374715246865157,0.03268231908591025,0.019861077068419785
TIMP3,-0.00027662763327927515,-0.03285117090367832,0.07374619607901191,-0.03882429421057213,0.03862217319862939,-0.0010638112043691264,0.06125448775715262,0.05420409662206515,-0.004576846920788579,0.07272461122762781,0.0330706910970995,-0.03609320632072519,-0.019605323660420223,-0.06504665644890814
PIGF,0.051841195178673874,0.03159174198117544,-0.011754638959213404,0.020779128005924893,-0.016061590753339332,0.09348680620764736,0.03926298454510429,0.03945946263071944,0.014325664420951673,-0.042867834858804174,0.04499769391306908,0.09005490122002846,0.0847033561077418,-0.04826008619274908
CRH,,,-0.02770815584103293,,-0.014271162017185276,0.0994183836254267,-0.03673457403083071,-0.025527691812426517,-0.017752320117161408,,,-0.04134462270504743,-0.03359385332298711,0.01984799098701126
BDNF,,0.01036224702636094,0.016557052020151976,0.05007801282947146,-0.031113389377438343,0.008890499326383599,-0.0597461240468986,0.0053424973470849995,-0.014618009501417768,0.020372912542650168,,0.01924827602856796,-0.043758930867978385,0.02600115161833436
CCL5,-0.06599794166088357,-0.05068595607223069,-0.02134143127717916,,0.011369293593011915,0.01253678494032448,0.07117105146420717,0.005010294172091259,-0.01760796217553737,0.052424121631618935,0.00464472786999775,-0.004425822321223934,-0.023305796684832198,-0.021349183955097932
GAD1,0.09875008997961905,-0.00024705282702479694,0.03685534541930404,0.05154316704692948,-0.028778766716263886,0.00310333541662709,-0.08847149716183914,-0.04031413606701974,-0.04777393025645759,0.0134580857623224,0.014911642067005288,0.033667988638058435,0.04560418817764794,0.03423083368599297
COL14A1,-0.03794808439070829,0.02174562416825461,0.04173426893584287,0.05275725596301448,-0.04105331445134974,0.07521195208581144,0.03583122622530563,-0.026759968350125122,0.022597340018153816,0.04284962131461563,0.06319240115690518,0.05892630468968512,-0.008901314393354247,0.00826664574566745
HLA-A,0.1025182229170696,0.003778479253008863,0.010555999350963182,0.08617473761666584,0.01192216658926142,0.015301832460654679,0.13730371571086053,0.04290915979022379,0.06181610193241403,0.09576899979860395,-0.0014884412216297387,-0.012284797881884175,-0.11993950019548746,0.052125245605860855
CD5L,-0.037426872753056104,,-0.02770815263541035,,,,,,,,,,,
FGF18,,,0.029474744007496594,-0.018358275779399975,0.03786574293105208,-0.006729739075676596,,-0.01737603015397481,,,,0.023050089675907836,-0.03108745167360115,0.02507221049787
ADM,0.01799043971059644,0.021731700100056383,0.02949525489353366,-0.09802259770570057,0.010456468423888879,0.10780407144343156,0.07217842583695531,0.026237947636349228,0.0486757062392586,0.018648190654206444,-0.048408553295232505,0.028706377034719902,-0.082044532091084,0.04550421239485897
CCL15,,,-0.046228598315384055,,,,,,,,,,,
GNAI2,-0.02811418649603157,-0.04625217728859779,-0.00257518974258351,0.03388522093011833,0.04308535715492072,0.05722283498594308,0.07616239697986299,-0.007947622442145807,0.05345274862392462,0.05554840607284411,0.03856211355236587,-0.016968511554585963,-0.012905224441728124,0.015859563265200747
HDC,,,,,,,0.058694163301604554,,,,0.009701583801868054,,,
COL11A1,-0.024653491583760415,,-0.007432180007853474,-0.03022104894219364,0.019275871404277334,0.12221030253742571,0.05547232967216472,-0.024768085764379312,0.06252584838587755,-0.05744123964895545,,0.06438753666041566,-0.016079612228688804,0.036589695462919986
NUCB2,0.015600425948844076,-0.06124845149916089,0.015370021381525878,0.01446336296496175,-0.026878422517610863,-0.04365073133482887,0.0635934223099883,0.0319535769922009,0.042778448215179406,-0.03347184618994806,0.016187703654405198,-0.011390392825442667,-0.05779312761050952,0.0014124693260683355
CXCL1,,0.013034688074695374,0.013032874184352242,-0.018089567374706964,0.04818540022850169,,-0.021143952738183643,0.05601489442576481,0.059400750686519226,-0.034169210862652705,-0.0071029957975575824,0.05601674121699562,0.002417153417508409,0.004498229334682829
VCAN,0.046443941093041584,-0.03385015832923318,0.02171955478057931,0.06685816675619977,0.05411913205776603,0.11974505830431914,0.07699466058238046,0.014382166468384232,0.08209493683731384,0.06906938457829981,0.017840149086459818,-0.013225629610983964,0.042948638436641436,0.021317417284673217
MMP7,,-0.0030360650269118284,0.021039029075935377,,,0.1704235761737977,0.02570380471374639,0.053721980427496145,-0.020060808690211613,0.007393486428036804,,0.08656038446182747,-0.05861168235771449,0.054219214667938755
PTPN6,-0.01980109144187001,-0.006840602587725525,-0.052210376874726544,0.10233402646060552,0.04003916661093055,0.02421316452017027,0.0852530978190768,0.026527422309170108,0.04599029106694234,0.009435468228979895,0.1462114318666847,-0.003681913990958847,0.006088022701310258,-0.021646095779067346
PTGS2,0.03116588403635409,0.056256284697720337,0.05285553496356335,-0.06357490419140413,0.016195558773979515,0.0820656360099095,-0.08642753280353782,0.04715861636389677,0.06087062411436841,0.014118408538110933,0.004291001704614552,-0.010724217947006561,-0.04617411348458509,-0.005033731193021227
XCL1,-0.01911640433591412,,-0.030363179404361944,,-0.014933128291492615,,,0.06742338751130073,,,,,,
CD58,-0.05729798015127343,-0.008952966753204953,-0.04214862900437969,0.021915574645227143,0.06711186299180905,0.10034328323399344,0.08960381347316715,0.06381024346249486,-0.020643476230796147,0.012661752094640296,0.0019799767963621473,0.07276502543356311,0.04232415109639979,-0.03253151547278288
TNFSF14,-0.0019341154625180418,-0.03895563402313981,-0.03059403340669504,0.043945787604259955,-0.003492371051924389,,0.06340947707746128,-0.042415967061688764,,-0.044113074461237606,,0.08459737273724552,-0.0338917742624803,-0.023030311643434293
CNTN4,,-0.015251469275728973,0.0075456024607110745,0.07626233593971746,-0.02472091120846882,0.009537782862788818,-0.029163189974273432,-0.008888751911278858,-0.04081864303775919,,,0.06100136353863934,0.024810516673877174,-0.016541732560348247
INSL3,,,0.0360663244705383,,,,,0.011240485592532776,,,,0.054573177991085534,0.021618640545499217,-0.02303030941833536
BTLA,,,,,-0.015568283366232926,,,,,,,,,
MFNG,0.01846428613470049,-0.021215892002545582,-0.041645022228628745,0.05197998399278274,0.03827185227902636,0.09113987335998393,0.08457110895831844,0.02627543235529211,0.007845667974667722,0.03796429800314538,0.07608925720056459,0.015516227205335123,0.03409849990153598,0.0027328674207718765
ICAM1,-0.07335176664387903,0.03561887086719789,0.08544657883812812,-0.0014452123658188448,0.048918587307299734,0.03789190797106839,0.11079147448147922,0.04487487712177712,0.019524785967985556,0.07446640161768922,0.023107083395381985,0.025452569502540958,-0.026181418975705268,0.045070620405965794
PROS1,-0.027970531335397234,-0.012582079802595984,0.040738724786500785,-0.019841364975047942,0.0448543071367049,0.09019398996169871,0.12642160048132692,0.02831049920936308,-0.008997992364426801,0.07558428017199934,-0.007106209065610004,0.06579350918374452,0.013167607244679186,-0.0642254265202341
CLCF1,0.033661782025504836,0.006320122522901842,0.05457993543811613,0.07429694011834645,0.0410438579176795,0.031738310691598944,0.028231760722118606,-0.012858098948020227,0.044003113596887716,0.06236503484283242,0.06689102574212948,-0.003712863719423482,-0.04207363590697752,0.020617972072529935
PSAP,-0.07068065918929482,-0.04055691929352791,0.006742764461744825,0.1018036835736348,0.016137329254881476,-0.11689157857701282,-0.01061781833126653,0.027462228691812196,-0.03456698468300518,0.08396572167303666,-0.08109033385499233,0.04662980944449876,-0.07354195726848613,0.0035510026421925454
EFEMP1,-0.031369038705175045,-0.005089029889340487,0.021691962218773696,-0.001292976719444809,-0.0504402181129808,0.05025777941331391,0.07963872961027257,0.03800074527327212,0.02270319801435111,0.05292945668345914,-0.08772813476512656,0.08618213607731073,0.006670256025114254,0.0034426805858487823
C1QTNF1,0.018069923539729294,-0.06353926618487263,-0.01470195534028033,-0.06380505823777176,-0.034759538200187165,0.12861950137346456,0.05416541930128157,-0.009007892079201853,-0.01226079118560918,0.13397582066697028,-0.059023910275381085,0.06117963786401161,-0.06153847407181679,0.02171827023007908
ALB,-0.028779299507730217,0.013298129360910505,-0.025529940004408048,,-0.03677363500547903,0.08820587104996226,-0.029248034267362267,-0.006775742983935897,0.035807257403121,-0.006420552629651651,-0.0671721184496957,0.06697298380901218,-7.7004430915087e-05,0.0504522031518063
CCL13,,,,,,,,,,,,-0.022418030594788273,,0.03425338290659035
EFNA3,0.030579244998690792,-0.04601057420909921,0.05717168932524397,0.06532648747762454,0.04581014190446204,-0.032018232639819164,-0.10223340867852883,-0.025246094041691973,0.03250156752210551,-0.06204988230958658,0.009734779714637893,0.0025385411432812914,-0.0019934971800767204,0.07534760583308316
DRAXIN,0.11509734612730498,-0.013505316079054357,-0.02217488582322192,-0.07708551337334851,-0.021483936023058665,0.19660946876258487,0.058634077890547524,0.021224961999821476,0.005159344662483593,0.1008348984814536,-0.045477081294187024,0.03985044187461497,-0.0019560965779119805,0.03583036763079295
RAET1L,,,0.010951990217704816,,,,,,,,,,-0.019915028156609043,-0.027979678595553836
NPTX2,0.009667043371569156,-0.00842388685402124,0.0195407381804894,0.1313009983536662,-0.024167386771189844,-0.054948146581885,-0.09617660865525084,-0.04017010450025211,0.02810748676942436,0.04400132626282761,,-0.004417769779397711,-0.011852937127297474,-0.009663341574969883
FGF11,0.008436230819321546,-0.01873899390233404,0.056911360391673396,-0.01749952462505128,-0.016140342912050052,0.08831973466317636,0.11769807346004214,-0.0007497685900661379,-0.001826554758016669,0.10055056153685021,-0.07406592496841054,0.0215996383879122,-0.008637366664075469,0.04086721129198153
CD59,-0.017068740082200478,0.021384422886805275,0.03055835004212299,0.040527343481529,-0.030720542869290844,-0.0666261478164018,-0.051635492884120116,0.00911727256224294,0.01410966732517984,0.04022956881835144,0.04847625690366836,0.07082631278253365,-0.04508917670672412,-0.05348158480721029
COL9A2,0.006740731938074799,-0.03575458142319542,-0.0036569576501457985,0.07138823205082814,-0.01977802569683563,0.09005940889246242,-0.0009486274404275209,0.0376801230169952,0.09619698957610269,0.006619967650522646,-0.03240550555648302,-0.022145718640588515,0.06883650326934289,-0.005774673929875542
DLL3,-0.04246802545786969,-0.04444425576888463,-0.015954437621020022,0.07864166081212022,-0.002229865724499917,0.11427938540972535,0.044956057713930256,0.040725510909328064,0.03756091084665846,0.05119571485876132,0.05234829537243875,-0.028649119540160847,0.09200509198790363,0.02474198320977946
FGF5,,,,,,,-0.023290045036639326,,,,,,,
LIN7C,-0.0022914956931942127,0.09616215782336489,0.036753652754235755,0.07984717855505967,0.007708046403781409,-0.019917155028419502,0.04424348414964866,-0.010403495734736824,0.03369995992628371,0.01190587655629305,0.048837613018563035,0.043194466984263644,0.03901719714065699,-0.030342431984297185
GDF7,-0.01980085989958471,-0.02546162672091714,0.010547690538342763,,,0.09346857229680243,0.04228706319761459,-0.00653132646478395,,,,,-0.017072132036706558,0.020861510841663718
PSPN,-0.022793520782494865,-0.09350714298018699,-0.018529268803449572,0.04683958543609974,-0.004868542164178928,0.05753111538701589,-0.036741937027143665,0.003017305185664974,-0.019832683320171095,0.09141226833620096,-0.01752604303394329,-0.005166666712848502,0.040077791979341165,-0.03562048380521131
ANGPT1,0.009612326621598428,0.036304314509462185,0.0026033108730553365,-0.021569637855127683,-0.031223396189845636,0.042942761184786224,0.0222010360898786,-0.011340541310570326,0.07775337903713223,0.01085153816239837,0.1232896494454234,0.04677881225679215,0.030626924236550952,-0.015322364737208542
PNOC,0.022769690280848003,-0.04848981074728517,0.10075441548305462,0.08989591448708327,0.08486515146854323,-0.03811329204319808,-0.036362696283499626,0.028602843841112568,-0.025681659667816638,,,,0.14024997701403502,-0.022196048115880284
L1CAM,0.032642211408036956,0.02508400125137784,-0.04041881526154436,0.0003805545689177878,-0.02103186579395516,-0.000563781819897191,-0.06533470056732077,-0.014372988097057253,-0.034705537856300435,-0.03914585905527102,-0.015826264912188078,0.09235999360591782,-0.08962701273317807,0.03759365592335658
APOA1,0.11601623735247954,0.03307810142457747,0.016492560400172513,-0.043331820795532695,0.011210539200235669,0.03364959099298793,0.12573451941356917,0.02192534958830347,-0.02254533928397638,-0.03377621635117105,0.005947993486674755,0.06431292955083906,-0.008024831264610498,0.008308257768678556
PSEN1,-0.09681472451356624,0.0034957079986900454,0.011375391863248908,-0.02368020073854069,0.01665077478513705,0.021053088578797785,0.030193974195792138,-0.024887927319537578,0.0398350332890658,0.12712443738449056,-0.0044907776559705796,0.0012800773779039008,0.0005662505316672246,-0.025362980472138752
CALM2,-0.023013002042756914,0.006757660937948248,0.015949325963120084,0.04977506618508397,-0.03235363199824241,-0.11936433621192327,-0.13368770652976478,-0.026267950389963778,-0.05372968821458008,-0.022859034175014826,-0.05949826074870334,0.09099148050623028,0.05252482459628297,0.04631378218646921
CLEC2B,0.05402706094594201,0.03354000620180901,0.008480405695110608,-0.027327268698171096,0.04173288334201927,0.04839254988898591,0.04896485344122638,0.01769638270120839,0.030201248594155954,-0.12593374572340654,-0.03105900714303986,0.02154005757367852,0.003951223027051595,0.014680893312542364
NTNG1,-0.005410304258832424,0.021845405550320985,-0.01298191787340027,,0.0012650791055588025,0.06154626863017036,0.013813009447377778,-0.026348908429382683,-0.039258217441901055,0.04153560593446012,-0.04644416889068303,-0.00019701263058015115,0.050397922698594805,0.024512871484034242
LRIG1,0.03117933239358946,-0.04815283496519398,-0.005708070819390591,0.034087670261792775,-0.0008865153998011685,-0.002410102810612678,0.006159606531636307,-0.0047799300401572846,0.07355771408903966,0.0431449785273558,0.027928636468868347,-0.00946759946185648,0.07997478850527541,-0.0180392012322952
CPAMD8,-0.01742305739053169,,0.022075622732105456,,-0.018960041052314053,0.008790914535074147,0.03705464968976173,0.02046369249975543,0.06023390869575962,,0.005916022426317417,,0.12773083566479962,
GHRL,-0.02779723551007334,,-0.0038640573290327712,,0.037730813102616056,0.0940936780974992,0.00769811956586354,0.08086078226017404,-0.016565082613089522,-0.0516650304569768,-0.08560964721259749,,,-0.0202517994771622
NPY,0.10093540421278788,0.018931911504402092,0.015541719686993387,-0.016975074661779017,0.013995673625577555,-0.022324351828501877,-0.06014375308970384,0.013381360156980873,-0.018442446664458552,-0.04996751651915167,,0.021638585904888687,0.013247245201294111,-0.04497188095580252
MMP2,0.04448294918823511,-0.015654577832351593,-0.04896095086369603,0.06998470279263178,0.00577528322888959,0.06853094530181504,0.10448216123063908,-0.01057359306329132,0.038184507300040256,0.06389846577967626,-0.03664192765434728,0.030703839318630355,-0.03680939859687114,0.04146797215733468
PPY,,,-0.0068153739588725434,,,,,-0.014970405757233369,,,,0.12200824658377597,-0.03087662827680884,0.042072373985845644
ALKAL2,-0.02609117181240362,-0.033280442853197756,-0.022510252886112383,,,0.11507727823509198,-0.023888719079821357,0.003236246086989779,0.08075737013548098,0.06053338853350633,,0.06387378827659311,0.03725923612635744,0.01999275988164546
CSF1,0.04193499662054658,-0.006339360597864354,0.02095632953787057,0.07088833422353587,0.03173845987726232,0.07635741102344763,0.07235461634632524,-0.00416751489022431,-0.008957145808741681,0.1105923597755177,0.07970002188779386,0.01083934132329915,-0.019518199196555983,-0.027780716397049883
SEMA4C,-0.009054128507489979,-0.005255831809860943,-0.03425709569886538,0.058277348028921365,-0.018107554750943864,0.08605032609401092,-0.0033009467889674386,0.013263810647587986,0.05439759998593425,-0.04545068340808848,-0.033487037499228725,-0.017926617615640024,-0.02403052501080659,0.027045329099765626
ICAM2,0.015552041690621517,-0.04065534829835087,-0.022318880053569447,0.053310203645473224,0.0036848255690825676,0.060674617116708615,0.07837054712721993,-0.0023171560821955697,-0.034085947559190366,-0.04290143017294914,0.0431256072716818,0.00768760320715533,-0.017031949189178344,-0.056179715631326836
SYTL3,-0.0257508499766964,-0.051614938385909866,0.0822538256817231,0.07672983533745283,0.09999852708351545,0.03698038154786181,0.022247916966687493,-0.003406122743904714,-0.021620941548679135,0.09014914340063875,-0.04129343584413227,0.07292234874618773,-0.06198163509391237,0.005078831700207192
IL1A,-0.02024531266935771,-0.046070668744887744,-0.03946622372379147,-0.04922910901842039,0.10917866957227773,0.014049814838777007,0.05220219920691214,0.020260406711037366,-0.02494615638319705,-0.036938782587456975,0.04850869710456041,0.06973793497129775,0.04269803782843545,-0.017592391312687066
HLA-G,,0.016331539292024203,0.043894420983402974,,,-0.002280257687937192,,,,-0.012724478528275381,-0.052461994492497735,0.03289718403220743,0.03843107966431648,0.012911972361633467
PGF,0.02498032380255908,0.025615202053274444,-0.0015108042655517287,-0.062312366760714256,0.033486106498084624,0.0997029952352977,0.16318540811443905,0.02661914732053349,-0.0241697923684303,-0.045708061465584336,-0.006817223067425882,-0.04996877219352821,0.030549536476816814,0.02698060531309514
LGALS8,0.046804697564379716,0.04890644760516086,0.009838083171565676,0.038211913865413276,0.059323479597483096,0.05513085370119724,0.02692632145383613,-0.024005557362682506,0.009502835221301352,0.035866910455182525,0.09753569213365762,0.041715558668058865,-0.015211596488073858,0.008025412296612097
DKK3,0.02649265322153045,-0.05827249479023157,-0.04143465072800959,0.08019377567765316,-0.04375392811894441,-0.11585030398468724,-0.09502229020636999,0.014780150872849784,-0.026184208339942536,0.02626488053408177,0.035479478668340024,-0.009898519441704792,0.057596680909870815,-0.06696470616464216
COL16A1,0.10247137083582984,-0.0569221728664231,-0.04538759613538568,0.09620019142357149,0.015026387336054617,-0.002875044517230875,0.019199804345058406,-0.00535057946898501,0.06282865473442002,0.061437163844142856,0.02110336815753836,0.0378498181360552,5.878981948692514e-05,0.026026271614523946
TPH1,-0.03245824444478807,-0.016971183235105866,0.03214572681556241,-0.00426793295423195,-0.018611738146772628,0.050428239024846784,-0.00936932877772035,0.07262197772124089,-0.015620002395753094,-0.05291156825688798,0.026092472787213324,0.03536531813648597,0.06191177837876948,-0.031656463462216
TNC,0.03196280705093149,0.023973412479353917,0.05025551212090267,-0.014619338455229317,0.02681796856759007,0.08592284969233019,0.10447270292856796,0.009765787970817116,0.03308568248788463,0.09794808205907202,0.047383374511832846,0.026253317506846095,-0.09099553767986288,0.06905841657688577
TNFSF9,-0.017423049121265174,0.007957331201858169,-0.01001807688684838,0.009566201911478079,0.007846020561540561,-0.016492754051990948,-0.026581689276015934,0.028742081615344146,-0.001227271431442655,,0.04058860512860426,-0.03848854206785679,-0.03253570739153616,-0.01510366496716631
C4A,,,,,,,,-0.0177466651290218,-0.013730575477088613,0.12264859242677008,,0.18387623072725354,,0.020306772847620717
CNTN2,-0.1104378563286033,-0.03558013537331739,0.0389306886451101,-0.011740867841879984,-0.019115867223164426,0.03376748402102554,-0.0208553861397215,0.033284941733012795,0.03924320346692034,0.05694985634062819,0.03631341180921754,0.012137370328925541,0.03935635421302071,0.01406546495613197
F7,,,0.03412624996377248,,,0.08346351782616214,-0.021068967784219315,,,,,0.04197349057569997,,-0.018722299100272895
LUM,0.09459799685060805,0.01254939242107888,-0.016547350623574486,0.030188470536104184,-0.0019072017814728132,0.03819111934727596,0.10526362943732119,0.03948682784609785,0.05964339081042502,-0.05356664458168909,0.07177169924297933,0.035743540043006394,0.04457539419210833,-0.03647743483046781
IZUMO1,0.17750469607252628,,,,,,,,,,,,,
BTC,,,-0.021188903389674798,,-0.01124816665029864,,,,,,-0.07269952195189412,-0.022750132078217383,-0.029092621652435632,-0.01811793019670776
APOC1,-0.14329321381449617,-0.07745746277978086,-0.007269875046380358,0.10075250092460054,-0.025687394802426367,0.05923723925110738,0.13909957536520218,0.012070983949805283,-0.009978607000822056,-0.02884989750791452,-0.06361601567055504,-0.03598069137453316,0.03786494736951413,-0.007843301018248518
PKM,0.018395538038924828,0.022604370003761965,0.07154599114357253,-0.051323377180193454,0.012424930764701756,-0.02966017759566571,0.002896606433529,-0.021032624319512316,0.041295217065034695,0.09581771546010359,-0.17496939870362446,0.04900361819700633,-0.06727394541285121,0.0008562491813647632
TNF,,-0.006804099789654711,0.012918972440276094,,0.061625822063399026,0.044433247838399054,0.03168866019240601,0.0018932389618327948,0.10986846514664571,-0.03245620474792209,0.03911721769562223,0.09710762495094447,-0.019915033588437457,
GNAS,0.08322315622995957,-0.04645056836377536,0.026252579263776957,-0.048913639088815575,-0.03568636146899482,-0.07777661692595376,-0.09677514566369538,0.00462031340769076,0.08082608584290586,0.01707229385259704,0.018334775912417594,-0.06830704083323576,0.013935993933595727,-0.008302253105709138
BMP8B,0.055897172407949114,0.07132803644499434,0.030737121953301444,0.042349328307610706,-0.007561871094821878,0.13471517398273572,0.06969037029584625,-0.02141193245323175,0.005681591783388942,0.053832115885021244,0.012344167324753982,0.06297942522742062,0.008515224275636814,0.03767525540042953
LIPH,,-0.03483606327169074,-0.023940107058039888,-0.01808956547285659,,,,-0.014308663437690798,,-0.040688652508378935,,-0.022418038839594583,0.051643900060262767,-0.029731839058365503
CCL28,,-0.025461604371002162,-0.012107854216230177,,,0.046564014186253645,,-0.022032987771957776,-0.012387340435035516,-0.03700529537476938,,,,
PTPN11,0.0067728974500764405,-0.0031484215263934755,-0.029564447363775274,-0.022598222554794777,0.028891928446884384,0.030285841897285094,0.015794045572458008,0.002602862998955447,0.04070452045127082,-0.13100813323069735,-0.0687897955027021,-0.00923757757170458,-0.005600150446517891,-0.027995711866227145
ADAM12,-0.02099072539749261,-0.024821750013628286,-0.03844183714817493,0.058594229541660825,0.002899475351134736,0.10428809016681057,0.09238083919764294,0.029419100687492854,0.08413072142468649,0.09835607022395901,-0.009443679533963911,0.025278659825301874,-0.022207068380439638,0.007105044075290042
EPO,,0.0009480574179939413,0.012654675413504547,,-0.0018915998253135865,,,-0.014970406410694538,-0.015620004689603345,,-0.025715983294326488,-0.02434656270801057,-0.023060078433485818,0.023690570439450734
EDN3,-0.02446861711587354,-0.01860837462240823,0.0018324792319950336,0.027890821363411276,-0.020459786494099817,-0.026648349580613382,0.06636332090290764,0.00029740323366231206,-0.015781179891904328,,,0.00023766761748834358,0.011667396895521785,-0.026910660135770745
CCL22,,,,,,,,0.00988124049083494,,,,-0.02755506516403377,-0.02108808864164785,-0.015717196802535072
CCL2,-0.07523880534133283,0.06735233513378967,0.026175507022496693,0.00440431684094174,0.03416646785361877,0.06804984516354858,0.007959504393569483,0.09083800292896073,-0.045901802433170935,0.015539357235519568,0.0295658876557094,0.050708759871260584,0.01233190441501539,0.04426191739886097
DSCAM,0.025960893653641143,0.052879481471882026,0.060707330002673074,0.02443004514911778,-0.0071014781546777095,0.10513065742076376,-0.030981730171655536,-0.00043199617428403233,0.07125276673373551,-0.031151111391971013,0.00884858847038229,-0.008875506285082636,0.017626777423553095,0.052495118926083696
GPHA2,,,-0.026682465775939513,,,,,,,,,,,
