,UKF296,UKF334,ZH881T1
BMP1,0.0043570869384758765,-0.09681270786466441,0.05450054028852189
NDP,-0.053267905074057896,-0.027482517192420224,0.003775208041479785
IL36G,,-0.010880380536662949,
RTN4,-0.04643929466415433,0.10623236900999773,-0.06077903072644508
HEBP1,0.06212077970162083,0.07525326783607413,0.046451884499461124
WNT7B,-0.0343358389992755,-0.011958792080072556,-0.025860407247953292
PTMA,0.12514033190396895,-0.08873246419474531,0.058916133662744216
CEACAM1,,,-0.017163928396483053
PDAP1,0.0028097896840610847,-0.0450006739462788,0.0009576745004819889
QDPR,0.037901092055509664,-0.049095919084111914,-0.0032065892473793502
POMC,-0.023737963504183363,-0.007090075144813631,-0.013855656600609082
CCL18,,,-0.005324827687891719
CCL17,-0.0009493608917071581,-0.009939536514140307,
VEGFD,-0.0017316856794644107,-0.010652509142815863,
TNFSF13,,,-0.01927394121925446
WNT5A,0.0486121214657871,-0.05033203893515252,0.01726718178604862
CXCL8,0.06333475859434563,-0.032028018958576474,-0.001339612445548556
GRN,0.013316747145291729,0.02048035524756904,-0.0052587055561879835
MIA,-3.257801362292937e-05,-0.014589099449590893,0.14802964578784147
COL4A4,-0.004246449071619849,-0.014151967708539326,0.04147200642576496
TAC1,-0.031936483235792755,0.1366327807910486,-0.029612666186633788
RARRES2,0.028070814265665645,-0.08860507142708215,0.05012115433721295
FGF7,-0.0065740204367752,-0.03807273149920974,-0.02319258175305321
HBEGF,0.07333227685333986,-0.020832726253726157,0.045038355696706285
CSF3,,,0.0070013685797858825
PI3,,,0.039072101566528517
PCSK1N,-0.04013042084675273,0.11084089986507652,-0.025945557696450718
NTS,0.06862945109304833,,-0.036558293589375415
SFRP1,0.007247543511283728,-0.0018780133144764009,-0.057563287598751005
CXCL13,,,0.2082547258565844
MICA,-0.021248569147977243,-0.056675805975373736,-0.057483405517082434
TG,0.038515910016277924,-0.014930586342051104,-0.020251804090095804
ADA,-0.017290932708753773,-0.045497881695549795,-0.03917314234633383
LAMC3,0.040956844791460355,-0.02390170286748038,0.0398570947119922
NGF,,,0.06631014600886356
TNFSF15,,,-0.015280422662845954
HMGB1,0.04345332689275328,-0.06131948056059378,-0.0035275172060388028
ITGB3BP,-0.005436153722234058,-0.05804821989784479,0.012253686914913539
AANAT,0.012783657418298877,-0.01333293750678261,
RELN,-0.06258838789719795,0.14841105999807938,0.06360551079339224
IL15,0.06188950286116709,-0.012365683299193728,-0.01673975635005077
BSG,0.01526866304199097,-0.02824374016387602,0.03664441138564955
ADAMTS3,-0.01006395542469905,-0.020547774713663494,-0.04799082158485024
CD34,-0.004528277431932748,-0.0013537787794282395,0.034014106503023826
PLAT,-0.04089914357482292,-0.03341007602323601,-0.04036922303195332
NTF3,-0.0015969306517194832,,-0.046428383172733796
LTA,,-0.012365684825619444,
CKLF,0.0051282860750869,-0.09063004866738396,0.02576189246535845
CD24,0.06427379443689317,0.015921669985274216,-0.025264848433496
HSP90AA1,-0.035688884332738806,0.11536226230003094,0.004443310954831297
BMP4,0.03401046837531594,-0.010536840654080526,0.08019445930777261
SCGB3A1,0.02729576418828251,-0.008628611341974667,0.00540788196926581
IGFBP4,0.03448913250260969,-0.023611524149054916,0.12324425097857418
RSPO4,-0.017360038783778772,-0.017153151605513246,-0.021370566561384606
LEFTY2,0.09565908043704849,-0.015265299821780747,0.022006708834832068
ANGPTL2,-0.01755569331413632,-0.10413794823719838,-0.08082435524165288
LRIG2,0.03041379347646413,-0.0472157868732592,0.026296929175797058
ICOSLG,-0.05518281709852506,-0.03983407773325141,-0.030363031746613263
WIF1,0.0339314900636897,0.09724383599211876,-0.019866011612618067
NPPC,0.034107729259442346,-0.0723745435770935,0.06436009211646486
LYZ,0.06394103623487397,0.04052810751619738,0.019533603353135146
EREG,,,0.04499410864429888
SPTAN1,0.02097739176001313,0.10332861939659152,-0.04775067778634834
PTH2,,,0.05926352747025103
LIPC,,-0.019425334488625216,
COL8A1,0.020817345403320506,-0.07225474031891935,0.04708929335862999
GSTM2,-0.04502109464450031,-0.009155066014712538,0.0848378114472905
SPX,0.008366843010294663,0.06028089873971473,-0.05259180055783381
MFGE8,0.013354971607819505,-0.05296734277724509,0.03824899806477078
TGFA,0.02663275185358959,-0.052395332805855226,0.033700682886121776
SLIT2,0.02431884316584096,-0.014026261658081395,-0.02416588095788426
PLTP,0.12122706646583681,-0.030599903883704177,0.13732160418634853
APOD,0.058836185185948624,0.039217521318999235,-0.007142881371902387
B2M,0.07693082309583159,-0.10696978769598883,0.09025018219498791
OMG,0.008417989885739177,0.04051765278372936,-0.06461757152077766
CXCL3,-0.01855117042047525,-0.008905532331661666,0.0846601675523842
CXCL10,-0.04892776332694835,-0.014151968602595214,-0.02920091263152102
RSPO3,-0.014720712852896396,0.13568030345212556,0.03385534215763853
CORT,-0.007442811388702534,-0.024688819907264306,-0.03554211834277364
NCAN,-0.008177015855048354,-0.10287850103150933,-0.15252659617421063
PRG4,,-0.010880380536662949,0.030801163718633107
TGM2,0.013962392772860387,0.08207561212871885,0.07561736027383875
VEGFC,0.04130418593883754,-0.011103862028145688,-0.036473503202486365
WNT6,,0.12738410205113052,-0.0150671267480632
NRG4,-0.04579982722014077,-0.012953950201473217,-0.028220387618376093
PMCH,,,0.07583450551033592
COL9A1,0.011867642494369326,-0.014760718294714363,-0.02270185539964005
GDF11,0.027270159513888854,-0.020395791517285544,0.09652491527438035
SORBS1,0.025031358986136572,0.027341450093995353,-0.019007978771977508
DLL1,0.010522839698364999,-0.036630776811191056,-0.06298023097158736
TLN1,0.04964717711724519,-0.10972976365037646,0.048197841894102804
COL2A1,,-0.009040943649286532,0.022119190133305842
SHH,-0.0074971947483521125,-0.008628610587780321,0.06897188597081316
PON2,0.029814814780834406,-0.05069412549397213,0.012134991332187492
ICAM5,-0.014340109043220285,-0.016851210386506815,-0.002137779628408675
HPX,-0.015442026598531763,0.027626917278076805,0.01276834972800096
SFRP2,-0.004151533091237021,0.06714505980435785,0.03546093239679477
CD70,,,0.01045732818695277
HP,-0.0003249753801583291,-0.030139292023519473,0.09567859012783342
CXCL2,-0.013086217223818326,-0.01707809419223897,0.13987798351959177
NPPB,,-0.011103862835761414,-0.024284515639380715
CCK,-0.06340323747443836,0.12057726984317711,-0.004460201078659442
SEMA6A,0.027408068715068474,-0.1026667999928874,-0.07180642053475224
IRAK4,0.012898381567553819,-0.05087878236804978,0.04629644141747508
GSTP1,0.053966640269998006,-0.08408436249011328,-0.04447903527098768
VCAM1,0.0033384744509704738,-0.030040576226298327,-0.008762492117259739
NXPH3,0.037138006723702245,0.008422029630833229,0.0018352534135893013
MTMR4,0.030852161892347817,-0.002355917854837449,-0.030349865187376413
LAMC2,,,-0.015771348431845234
IL10,,-0.009939535881457734,0.05030873709320614
SEMA4D,0.023000465568721828,-0.012556075627265594,0.001447395113757217
TRH,,-0.04104063069201475,0.024456161791623993
SEMA6D,-0.011662803509430855,-0.07553963101390426,-0.07177468732818698
CEL,,,-0.03992391893182613
PDCD1LG2,0.08159170255903211,-0.01700275673993217,0.04724811915379288
SPINT1,-0.026667501655819797,0.14935015373476906,0.010653456811167321
CTHRC1,-0.012503459162419508,-0.038160067082014686,0.03839469237910416
PODXL,0.03684643262025469,-0.0022946881987180464,-0.0474475522980932
JAM3,-0.00900260776597801,-0.11956310401599252,0.01899839991074619
TGFB2,0.006730174173111282,-0.06358260023253309,-0.03985412879861021
