,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,0.04437493178171047,0.006090532007317378,0.058246971276893725,0.00901830716988938,0.04189315230143905,0.024959062865352447,0.023297971402860124,0.14821497708802586,0.034013640201419094,-0.001631962754884987,-0.025238400411866407,0.0565272209394458,0.022841986724811504,-0.03351594958497618,-0.003545351480572084,-0.0024323443905824426,-0.05239910738426721,0.030976069304957197,-0.010461830374691892,-0.04282507456875484,0.00997410507652279
QDPR,0.014173450055318709,0.022280115744640838,-0.02724578734202907,-0.04182321588480603,-0.06862836814940572,-0.002972921128882606,-0.02226373012289793,-0.19420442058328388,-0.015231870168123404,-0.017782510995174184,-0.004059542099566234,-0.005832902529741981,0.021054985326311403,-0.03047917958341569,-0.08277130050113177,0.04015502900141822,0.007041631854911589,-0.10118155183888547,-0.02696689473957913,0.0444059596355347,-0.15696446339906206
POMC,0.03685104305765382,0.010592676902497704,-0.015920748855993212,,0.01345542682567244,-0.013031682887183933,0.032391823571358,0.07664536649265657,0.0031302242419437246,0.003878602545207398,-0.026630960152695074,-0.04795288573101091,0.02996228988729582,0.09361772107028159,0.04264928771550917,-0.01603600966468359,0.07830370142306893,0.006853877285521838,0.0011999842058884676,0.038326973520685,-0.0329955229715209
CCL18,0.010809032028617823,0.041235050276231706,,,,,,,,,0.04970713947313383,,,-0.06795492913502175,-0.027487636646604505,-0.024795803486909834,0.03355830467140316,,0.03898051874227347,,
CCL17,,,,,-0.02089917773709205,,,,0.006529869411492093,-0.026749900335443975,,-0.020446255940043727,,,,0.007854550415115567,8.860051179389491e-05,0.058179879826765014,,0.008358117829348604,
VEGFD,-0.03665679334714787,0.05088668845551237,0.028311861805416467,,0.03941181357219388,0.0035815838144687834,,-0.01916288142563017,-0.022971208655591126,0.03793606478347183,-0.017992953194526942,0.023845445457548558,,-0.00262976727528597,,,-0.031807772110149145,0.036811149188966504,,,
TNFSF13,,0.06172975519936129,,,-0.019049149221436617,,-0.01535189385198115,,,,,,,,,0.05512820026889484,0.05491374875895505,0.03381840944196644,0.00395416209176114,0.037430358395246346,-0.03476650049802248
WNT5A,0.0925484807388299,0.04456714931107219,0.006462735455495723,-0.017523875568483796,-0.02251253950360104,0.061967799575920315,0.08642869356807417,0.1326082844973552,-0.016651378224213996,-0.0009357823800653478,0.041662351337848354,0.09063308659101904,0.033293040992735806,-0.02395566475889251,0.11345076186916123,0.0029628579384010432,-0.000771538624309101,0.06067951783341168,0.020724407543463823,-0.006272161111854151,0.007774406049463122
CXCL8,0.015540484969906872,0.00974234719939367,-0.03420738343245138,0.004635876543770336,0.07156382006109985,-0.007962257200196058,-0.021837073293571183,0.11068924258999215,0.010534053655192138,0.1093972434516621,0.036367687736854094,0.00726485918032701,,0.025460731071966575,-0.017638642667736987,0.04449016844658797,-0.0782217332735462,-0.01755291016466453,-0.018507877700900902,-0.04315007321326547,0.06875604675947836
GRN,0.08781804042001193,0.03814645602994625,0.023991919319101385,0.008039923806630989,-0.03640851983317983,0.05598051000746959,0.017814159758028216,0.10019041949668508,0.069217240450717,-0.017508575171056136,-0.02263842600253718,0.0561592267001206,0.042791754520984125,0.04390352407499386,0.10804025076478412,-0.052102472887562104,0.02037852091090348,0.11411493950519083,-0.05239078487547969,0.03698599355946015,0.011372930529853676
MIA,0.011351294678598774,0.01072590317164042,-0.032489940566112506,0.06133468493129281,0.023417973483655007,0.02033437600842838,0.14836609073972992,0.056273488289236805,0.04993804147602018,0.004190633217058713,0.024933296623600235,-0.007368044915182876,0.08808602143797527,0.09390895793041981,0.053736079170873224,0.031337609419736456,-0.011788073863141157,0.07796713349981493,-0.11481199178783996,0.08502508091491265,0.1094928286630747
COL4A4,-0.049229357065569086,0.005405274881227006,0.015090367774484543,0.015283231240800355,0.06364301341810664,0.012532458353868048,-0.014606648747105504,0.0402508086810182,-0.004012380487577523,0.10823771436122036,,0.018265964003745392,,,-0.034752961323303605,0.006524016258476496,0.042767252373934944,0.1017103187418631,0.03722164718035077,-0.006129983948806937,0.044393182551336084
TAC1,-0.024040821252020856,0.05664245748688854,-0.07744099913901295,-0.05806091142202688,-0.015581994075027904,-0.03051263356915599,-0.02684145280300846,-0.13936840638608605,-0.031787894046569204,-0.0034931317556199915,,-0.05159165921488331,,,,,,,0.014249620260609797,0.03268709922041953,-0.013043238651527775
RARRES2,-0.040579510684262785,0.014552276002641406,-0.03330743108655418,0.08724608458867891,-0.04378589172596576,-0.01968221819587765,0.07529208203705508,0.20312884541944937,-0.0185206421753237,-0.006733752485588964,-0.01933261999133846,0.07871752815943926,0.02656927369542848,0.05661822250565691,0.04249549593818104,0.059225245696517194,0.025132324312453866,-0.04529302857055483,-0.0105069120495807,-0.010502353730054488,0.00499757562953601
FGF7,-0.06342940814583796,,-0.0011206619124801312,0.049475983698625915,0.021739163681426928,-0.041185921878361675,-0.005945151783242947,-0.007367954699320817,-0.039195399853632885,0.016688150669879866,0.08317651369410851,0.12040150361011395,-0.02059764671539977,-0.04165885264367341,0.06980724166513096,0.0700680829415095,-0.0004721794098674815,0.1514576707842017,0.03651018039705592,0.04752782219560542,0.12304153393037122
EFNA2,,,,,,,,,,,,,,,,,-0.03023115871670899,,,,
HBEGF,0.07799183369616511,0.03203458120172623,0.10208344220247151,-0.03054184293108966,-0.02024258357781058,-0.03181663540661634,0.111064797219363,0.12832972732531178,0.08245268906868039,0.031510693294986285,-0.007813191568303714,0.006218314385201317,0.10173790540340094,-0.14450780042756875,0.03975889396678067,0.030062627238051972,-0.028520815877662437,-0.01682724355408214,-0.01464121725379673,-0.0073864432528645595,0.1594303003985527
CSF3,-0.025468711126565968,,,-0.018659469605748772,0.10026668414894702,-0.06840159182901683,,0.05704559662492875,,,-0.027031285705669737,,,,,0.03943051886208076,-0.008686806187668065,,-0.04851090125842707,0.018231976492119585,0.015072785370415738
PI3,0.07059274080746089,-0.03828667758232841,,-0.016525263905745796,0.06303007564542629,-0.020742822315339138,,0.046225788050597495,,,,,,0.05185306101230982,,0.0327193540401486,-0.011528532722581928,0.0958859692319777,-0.043953182490974116,-0.06056495621745104,-0.01617679674731708
PCSK1N,-0.040034692138349356,-0.01902910045047596,-0.011591810419380962,-0.03767666096977681,-0.04469749667618569,0.04556717061393613,-0.020527524096752695,-0.0818318283782456,0.020991506560544607,0.014282351409955115,0.017133161947699815,-0.05139740105645263,0.023495919037265518,0.018538737563211772,0.002552818903866647,0.01124557882112389,0.025026260237471964,0.04883592422253111,-0.03495552384914737,0.03271590345010437,-0.009591035759586183
NTS,,,,,,0.008395644771774608,-0.017831399370170826,-0.023487123944878285,0.04149883093250346,-0.03740680071163788,,,,,,-0.020093979624865962,-0.012741321349689274,,0.16113621060813219,-0.05050389341989447,
SFRP1,-0.004062427368576952,0.0176586455692219,-0.007284589084461652,,-0.01975630218773136,0.02111250789147658,0.10764605013635438,-0.06233011573955727,0.03764457378116941,-0.01559519417092088,0.11754687956780517,-0.027536654449686122,0.06750228865692465,-0.014710652824788907,0.031187709622709937,0.01855224954519171,-0.029520762024605875,-0.05605868063662642,0.015839795674345077,0.041073762891347655,-0.0232612737046877
CXCL13,,,-0.018192127874617707,0.08184355202430871,,0.11191074341136285,,,,,-0.018716276050830476,,,,,0.02618820789945142,-0.011258205980134217,,-0.00012458636169155322,,0.09183392727168022
MICA,0.022920058563659463,-0.03399058777657496,0.09672315776976614,0.061422115570543195,0.03186527541729419,0.02881735372343535,0.0020779801026940036,0.05475462986233633,0.027342871863634648,0.030303203570215667,-0.016140819221714738,0.05308841084245694,0.029052543611813447,-0.015863787552927302,-0.009354425379571152,0.028788943684614637,0.13385970863271357,0.14584820193807765,0.040515510428269494,0.06354145558043595,0.06944882819483089
TG,0.02198747664771926,-0.0052435321287369295,0.02377860277891926,,0.031181918082865936,0.01991795551734309,0.015136363273665436,0.0029591859291186657,-0.0010492783270664547,0.04154484889875205,0.024238994339334543,0.014119813137866378,0.07140658396291234,-0.010914264730377434,0.05196327623927145,0.028888513843405423,-0.0453613166784377,,0.022579837943958632,0.019285484908123093,0.02638853837217104
ADA,-0.035779606866746055,0.029190791058376287,0.08021748723262413,-0.05067375121270314,0.04282802647634923,-0.016554060513981058,-0.02224794245390227,0.11754636133674062,0.00666143710513665,-0.022315703751885914,-0.004217932809442616,0.07470059104807117,0.0150885382959806,-0.002563968695594911,0.01637474960884523,0.061622793393184286,-0.02391000636680955,0.14084264414911535,-0.030700540237108487,0.07295091478584538,0.044559522941596624
LAMC3,-0.011292508705106301,0.03487783209756902,0.02558561150971947,-0.05605657427805763,-0.009906728351383632,0.0111508777145494,0.04091870122971445,0.15851176233139683,-0.009538181533809765,-0.0030894835312426467,0.02681179305926156,-0.045782862616134345,-0.011613121543114278,0.0033573565361180594,0.0019271960677580745,0.0017911199123760216,0.03244827122481454,0.07630964265340533,-0.030254412281304967,0.04442148575308381,0.08301632991591361
CCL7,,0.006944267045205543,,,-0.029239025719168723,-0.038791732323232554,,,,,,,,,,0.06255318063363127,,,,0.012528081552262486,0.025061348862859392
NGF,0.05983056368442822,-0.01354532678828319,,,0.1377948931791243,-0.022962886932907094,-0.019640877714407066,,,,0.013444140979882408,,,,-0.0042264654654158235,-0.0046305693105320785,-0.029824801083093887,,-0.03814451204880984,0.045725329274557275,0.11929349714331233
TNFSF15,0.03740621179432645,,,,0.012245015741187248,0.06538155903815879,0.006539759068819719,,,,-0.01721405405473853,,0.02300629146636268,,0.010419195699022242,0.021049375884775404,,,-0.030124436852067688,0.038792375014121395,0.09006341147640075
HMGB1,0.03353116556333967,-0.03368002579280721,0.028902259782294253,-0.03136500680159085,-0.034529724581514966,0.012788219426035531,0.022307704688244116,0.1046627500416386,-0.0660934368394264,-0.0025678459859108617,-0.002942102080200828,0.01049864756176279,0.01616311417249372,-0.04924790543102776,-0.08027470806224357,-0.05186470163566253,0.04049857366469025,-0.06578382573944969,-0.04008577456662246,-0.050551741797951355,0.04689597026593869
ITGB3BP,0.004605379271462684,0.046755475301707726,0.0327014506780244,0.02178959165523436,0.03008226566035719,0.025384106901392808,0.02603035276965284,0.15492562217280947,0.06530839317895468,-0.0585911089911006,0.06709705137304892,0.08464065857501155,0.024022752303832686,0.02998705507636307,0.08011908300269178,-0.008228489398817882,0.028225617395714997,0.05087532350650595,0.020389558911050733,0.01812066359491957,0.017235498868111914
AANAT,-0.003651163852043308,-0.02341753149023468,,,0.008760044420072449,0.018022399953185213,,-0.006071067424151754,0.03243966143907298,-0.022315183528693563,,-0.0028904266467579013,,-0.07068902960931885,0.06936851205425001,0.017270493361740847,0.06285043000266935,0.10524057167015394,,-0.02641957725732722,-0.012083967668754275
RELN,0.011118881183940804,0.007059713159835319,-0.006212941495009645,-0.024220330977398053,-0.02167362989115415,0.034433673129428015,0.008862198185042003,-0.06118277575428181,-0.0655017891942316,-0.004697186597292141,,0.003040931963115407,,,,,,-0.044990488885237406,-0.01407684860513039,,-0.022756941977683607
IL15,-0.011689898343208296,0.06252114713412192,0.008933816084129144,,0.005479655998598186,0.025398460415418274,0.026794384606342064,0.13175615507256394,-0.010088258621375978,0.009001947135262861,-0.020180263950824305,0.10796707823133968,-0.02864976256820122,0.053207125401310784,0.02476087112824381,0.010200444311289527,0.034018578878203636,3.691713508687856e-05,-0.036806574879349276,0.04926309891539609,-0.0032136556572327692
UTS2,,,,,,,,0.1255719072016039,,,,,0.009583720851687834,-0.11647946932829834,,0.03274220433794747,,,,,
BSG,-0.027727663638149748,-0.00933532885398303,0.033219512594010105,-0.04138144706579944,0.00826292308153741,0.07539362254606499,0.07657245762239534,-0.012789396687544183,0.005354988074416331,0.01236513867396929,-0.06616617149749358,-0.00956919834590722,0.1139835275452211,0.06512116840729561,0.10978454197386064,0.048451704980632865,0.03079673712858557,0.12310411042810655,-0.020068593168334824,0.056658891191687606,0.12922047395270012
ADAMTS3,0.07229804519766776,-0.023734218173596923,0.09641715322460204,,-0.0015812916785107917,-0.03545053906851053,0.015179200951944936,0.2127787349863943,-0.0361376842450755,0.038388783963574306,0.0018628064979166385,0.024861481301482205,0.05341618767762209,-0.014994037913286228,0.006231244087068858,-0.009743659554169514,-0.00162637769014051,0.08341385043292335,0.027884446365879684,0.10543902322879352,0.11492839818698446
CD34,0.0023561339472795576,-0.013997977003487507,0.0431740110132398,-0.017075839525091365,0.007910124907434134,0.0002932401963426772,0.006181229068407805,0.12473409099466853,0.04158290419886566,0.049174660284542655,0.07172000166519935,-0.009928103186110912,0.035111164525161366,0.04976987429113372,0.06137031315724473,0.0030250547184476465,0.10679619930874806,0.10698709721045618,-0.026910037819244934,0.0017485817123310892,0.05591492793681502
CCL23,,,,,,,,0.03739263430696456,,,,,0.11184201610987315,,,,,,,,
PLAT,0.06381454616174344,0.015433796139820159,0.008301158516166529,-0.020097934692056688,-0.10631468803591652,0.029950931785087127,0.06584925034792921,0.1447353120099091,0.05452676240168132,0.04238750516519976,0.0023414834019300757,0.03794708437599669,0.05301012325310653,-0.05294682217610229,0.06550405787013304,-0.04498248599735079,0.040914400555370614,0.060399792342216624,-0.055977471192008486,0.022277932444557863,0.12106216286027141
NTF3,,,,,,,,,,-0.036022029603266795,-0.02591996929158856,,,,,0.015489243646725798,0.04509662009182825,,0.11566189341856771,,
LTA,,,0.02903334318602659,,0.02499690269737634,,,,0.1147288569847512,,,0.02999385814784948,,,,,,,,-0.014564016951071934,
CKLF,0.010447820176675419,-0.011330279712524,-0.008251428397799597,0.029754849499071808,-0.008072769623831116,0.04121471075262329,0.05404505112410019,0.13568291312159583,0.02494471487801693,0.015892759597786285,0.009564075180627195,0.0016997806995660497,0.0324488760720963,0.04408462298964854,0.03636316272543369,-0.026810271174675833,0.05233826972657976,0.006451887642232838,-0.005773921862926479,0.04080062643039683,0.00863915550281066
APELA,,,,,,,,,,,-0.006442255480004465,,,,,,,,,,
CD24,0.06087915806635814,0.02067994249665088,0.049117459134640294,0.015634085490033377,-0.010655989664086036,0.027959289679756475,0.044146843507480237,0.03830857573351132,0.0242317277775772,-0.004674872064928025,0.019054970224052368,0.11404120981038673,0.09500489428120093,0.008070120865198139,0.04022429663510566,0.005853603886466206,0.009133306878189546,0.04919311210056327,0.10699686653829761,0.04187087269985783,0.019048044898643035
HSP90AA1,-0.0707874300960149,-0.020185221928208118,0.05073370087686678,0.009950213689309902,-0.0013400942714400146,-0.07983125145427437,-0.08409025351993143,-0.2188748961058884,0.05236285754212943,-0.002505313974077498,0.05619535213079134,-0.08234942195181759,-0.017200582064533027,0.0005769529855258058,-0.10558025607412229,-0.02620550119551854,-0.05350918715738814,-0.041116262165144885,-0.006719067970476513,-0.06468986614448158,-0.043581931107469676
BMP4,0.06821436025067239,-0.03446604846400924,0.020761665947074643,0.004121501715771699,-0.0015222879398456794,-0.017827144086388438,0.09313675990957658,-0.01714041130083073,-0.03143309440913116,0.012590978681459595,-0.046372929763136575,0.0559239148457266,0.047791576331967234,0.12433074398283636,0.10592868386343125,0.023236886196161495,0.004270502098065002,0.07137163018372665,-0.019626140771076064,0.06289338500851142,0.021250710160143686
SCGB3A1,,-0.023148843045785857,,0.019947782714147006,,0.03086098376714418,-0.021661874040900926,,,-0.018823075564333495,0.03954372507291207,-0.01774959985852393,0.05918598567000112,-1.0303302808514394e-05,,-3.719791037819485e-05,0.051122677957934876,,0.08013456044037787,0.010530792140130968,0.03642058925375072
IGFBP4,-0.039652907730651415,0.049959380530798875,0.020797477510338197,0.009593294015196747,-0.006760870587143285,0.03539958794508098,0.09830692643401476,0.20554426076727356,0.0386369096983816,-0.028196814256926026,-0.025680456336493847,0.009151536934845772,-0.03033045399880628,0.019389165837672064,0.05295734110114435,-0.01716229934287979,0.08194747955996075,0.08588762998256855,-0.06133678149337611,0.056134278639765334,0.0890938692133231
RSPO4,-0.03464759110994709,,0.0314327696205555,,-0.012329373914564167,-0.03557057904752825,,,-0.003441400836889555,-0.018823072811032883,,0.0815835159717815,,,,,,,0.002020910048300124,0.034325561551080935,0.09269923090080495
LEFTY2,-0.03661172321910828,0.01668655970583818,-0.02581983686593037,0.06352611868360045,-0.0015003791553823136,0.01062780479062871,0.02224579219307576,0.14717619033207474,0.018858145125581996,-0.006311036585124358,-0.019463756377010984,0.012079906730209635,0.0405439535323981,0.047913821942322715,0.022193344104478055,0.04745909381288114,0.05887150218802423,0.12981390659490688,0.015883334987039147,0.08019119782231653,0.04587519081347901
PF4,,-0.024013208727155178,-0.02320169875100327,,-0.025510473896819902,,,,,,,,,,,,-0.027708949964485183,,,-0.01601072719069124,0.0221148075225869
ANGPTL2,-0.028375590902382165,0.04343021081389474,0.0036387413377461917,0.02057023529134207,-0.013620442647994222,0.036751974699991814,0.12323346521320737,0.15708911594908442,0.039883077776025316,-0.012116981612295618,-0.019203922780020574,0.0790190376716264,0.07134737507415312,0.0730538775186831,0.06262145086198269,0.0370973983243146,0.018009274721312,0.023550453001406145,-0.07014454532356529,0.010294052464057292,0.16693769755509974
LRIG2,-0.007133964172718922,0.02910549334338942,0.061626880380470726,0.06145179768498334,0.0019789814563839943,0.06778071488391779,0.0636819192209171,0.09025484040455926,0.06455537254071836,-0.010193894062253035,-0.03544902394185631,0.03868084893113017,0.05682711578307286,-0.022205791213561275,0.14540632219853597,0.06796118627905488,0.017180187304887413,-0.015995228529882128,-0.03634822162108377,0.050483240982122354,0.07823561490207817
ICOSLG,-0.006065261492434123,-0.016147522533358334,0.03101248102433666,-0.0007137628345633652,-0.006179115307289274,-0.010543571115634845,0.04071928488288904,0.1033538594121862,0.06753770876654455,-0.035722677138921806,-0.01792870970761306,0.0692139198824642,0.04842442657602747,-0.026039610912296854,0.06492430836103277,0.009825183988740775,0.03681786247809367,0.09863316662656227,-0.026274375849390356,0.09139727162025696,0.08207041051665266
WIF1,-0.08063048201667646,-0.025836494871098077,,-0.022360075244356,,0.024358129717915296,-0.029151826764131465,-0.08520264907242595,-0.02750175652743983,-0.0020007465284702063,,-0.04169051134450147,,,,,,,-0.029464219688161417,,0.015647129062020138
NPPC,-0.035621765586954214,0.030068293698514718,,0.025458001742296628,-0.03957303606074791,0.07753170308108624,-0.022015073507850372,-0.02797097082803169,0.007764913415605567,-0.003631675282076419,,0.06644189561233757,-0.03847666326335899,-0.01539530669276912,-0.03428087669801851,-0.019214918143918062,-0.04409666630262003,0.1608939732130822,-0.020974002007685687,,0.03915800684261091
LYZ,-0.05411549905289682,0.04440756973211695,0.03865194493541175,0.0037689311343351854,0.002108081854658155,0.0077347409010948085,0.08439400325821621,0.17843845997412175,-0.031215049342561682,0.02169581924261493,0.033096705662571405,0.015193463237186683,0.09243291381882712,0.11906987742409336,0.02388984648347103,0.021887248285462648,0.07229166847271964,0.04910646082341965,0.0003805330170064354,0.011127554134451996,0.011410204271694131
EREG,,,,0.02373190229973627,,-0.050056244533149954,,,,,-0.006177719818324344,,,,,-0.0321567667417588,-0.025960449900157376,,-0.052474609644103665,0.05938064624783463,-0.04345524725846856
SPTAN1,-0.024304373448850995,-0.07952105062093083,-0.02440198056965262,-0.045324136213150026,-0.056698223028926215,0.02744642516779706,-0.007247396897636008,-0.029683607591177143,-0.06514353344325553,0.009450334414955183,-0.0020757413696502183,-0.0075163727382987185,0.037302672646965074,-0.058807672680600484,0.013150851421154403,0.021357511937244188,0.030383385701793653,0.05662643706594746,0.08116044049891787,0.06034435422949904,-0.054292471045591664
PTH2,,,,,,,,,,,,,,,,,,,0.001057112199406527,,
LIPC,0.02060617652221305,-0.029398479228887456,0.023889357713622567,,0.034732461255390194,0.009434019364621023,-0.01141191328002573,0.0225679999773265,0.02820479716716397,,0.011769943336575996,-0.012760206460247055,-0.02035943997632628,0.043312337566952845,0.017455097894870455,,,-0.029769574948771887,,-0.006265938252911218,-0.05886048697406705
COL8A1,0.0610953820382924,0.02811335303239366,-0.02121204198192281,0.02090621408650417,0.007015732983129301,0.0074970702749654165,0.06534915628848553,0.08795834377123639,-0.004798668901254932,-0.015273409195043405,-0.016956208884071552,0.024750233628876055,0.0342838385822097,0.010527909934440414,0.07296743437250457,0.07121082443267049,0.020779785695204694,0.13017631996606563,-0.06404238573243222,0.005618883389239458,0.06228007074138085
GSTM2,-0.06649280694540254,-0.03822152712757396,-0.04407136232054887,0.048086326166468685,-0.020027515695741804,-0.023107270726169506,0.03773819849411218,-0.04123214817918398,0.012907107880443098,-0.013602958415289057,-0.04172348577896563,0.03938444417524329,-0.041666635583877634,0.024475406740811414,0.03346545970773866,0.04678941025735575,-0.04864025319684176,0.02777820821654174,0.01935714583800466,0.0903651204385135,0.0015504626433138968
IL4,,,,,,,,,,,,,,-0.0025203413348626573,,,,,,,
SPX,-0.032358058949699876,-0.002882517035961163,0.012808251740290003,,0.041511319440116004,-0.018124036569206296,-0.007969707816950689,0.0031320819856503934,-0.027360436024716918,0.02777996582336672,,-0.004672081395304052,0.012635052146531003,,0.06031040926529473,-0.039397548881067626,0.012776364000840226,-0.05231138027190391,0.0633202435875938,0.05542820600408976,-0.0737443313224446
MFGE8,0.11590863817902723,0.023900641721038743,0.013944900309456302,-0.05230191488754091,-0.012059519705377539,0.03504899641779854,0.027038121191342447,0.03679169670350449,-0.008483979908526442,0.016628629185097308,-0.024431427773209766,-0.011646173883907943,-0.009122718339570417,-0.01254571106195803,0.03385076804098672,-0.00952459636334088,0.015443686730858344,0.113271572411309,0.00668712592616801,0.013676051578627453,0.08259164042574939
TGFA,-0.021178494117317342,-0.009517574600515213,0.048564567608733775,-0.047092387604126346,-0.0010475548054776208,0.020635901511008175,0.036317366674031855,0.07594566134435406,0.03834289140450142,-0.02823883704062175,-0.030673226397185838,0.0654340475462169,0.08086015288395071,0.10275867890480035,0.07295347467231472,-0.017986706354709146,0.024238462006032826,-0.005016136871671904,0.013434294638592477,0.04388024326655307,0.07317346633828517
SLIT2,-0.05176053332292003,0.04420627925488184,-0.03669577236231828,0.05000258252249466,-0.005632271357294946,-0.0020141517429101206,-0.012341370773970994,-0.10324050182776838,-0.004720959331760457,0.010110285658306004,0.047034543045431976,-0.045268759539998836,0.08901683544753071,0.0139219143498919,-0.03876863983630773,0.016252313248555784,0.0066423165719273845,0.04679527248821373,0.06726486660617342,0.007548654327016395,0.07720859650477004
PLTP,-0.010764494770167117,-0.06023378243216835,0.03991866122950215,0.004104161743210833,-0.03687682117820111,0.00469982547548411,0.04766839630175174,0.25144543977119876,0.053840265890335345,-0.004959052645400717,-0.004360550144171088,0.036571320181415214,0.08030072361108138,0.06185460537974931,0.024094290311705506,0.005561978470411505,0.11685625795338302,0.11830619934307104,-0.08585928440164553,0.04247043707729153,0.0615634166969403
APOD,-0.012316793811492366,0.0015103565710513412,-0.03018396820802937,-0.06108823408010861,-0.04236431893770929,-0.007920214100043376,-0.01589874814337112,-0.016661943022546657,-0.01510629830290395,0.009805274830392237,0.026804537132232777,0.010265292398229344,-0.0907557322995343,0.04016362344399913,-0.08658773102589028,0.0366949671848606,-0.013690036869514238,-0.13469380566658792,0.0062759397838495,-0.08562292586891673,-0.08514358714017929
B2M,0.024912211774779716,0.08656741975453429,-0.081995363475164,0.04197097038711095,0.0071209911339942455,-0.016373452130099327,0.019633597434994866,0.22910513977138974,0.035212721601230366,0.0682492971522893,0.014432850129076276,0.07138105862837087,0.12421790440170402,0.0850459088335576,0.026936567900245657,-0.0012975238243737844,0.1524162608248936,0.12694923995021265,-0.09447825949062338,0.022495829433886703,0.027953498788557744
OMG,-0.07062187354277862,-0.0695266132968165,0.02658576769574051,-0.037709777053358234,-0.0603444655346807,0.04927867672340855,-0.003979650180910536,-0.09788756567609418,-0.006227789093957733,-0.056197040236649454,-0.014413922341907038,-0.021592580151814835,0.001692194822565154,-0.0035863045707993048,-0.10080841656700103,0.010176217886712058,0.02853952075041496,-0.11429186202141693,0.01306107845148175,0.06811730633428116,-0.028051330213438516
