,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.06760756745386393,-0.05144442039119787,0.04993218491968081,0.06460273305983294,-0.06449121234477226,0.10329466290185613,-0.011669020870072629,0.16303487747200204,0.04487720948526645,0.017790241294168736,-0.01852810030100524,0.061631702901427665,0.03416206078033301,0.11524576375021589,-0.005440311950380802
RARRES2,-0.08410457768564596,-0.019055055621399752,-0.006804214115356117,-0.025627197647394098,-0.003749354676976838,0.10389241422192577,0.060378705896058475,-0.08567603517314007,0.0917379490477767,-0.028406581214911145,-0.03644025179833388,0.004605065486498364,0.02052328758102926,-0.017874329324733807,0.037609555779348186
SEMA4A,-0.030507767200984887,-0.0503181741315108,-0.0391626539850582,0.015083927709343085,0.025909116610161015,-0.029406658046046138,0.01391736588363055,-0.007659679142009848,-0.0560311069124113,-0.016007904772770226,-0.02771174317219487,-0.012076315402777189,-0.043929833635648334,0.03439496850416493,-0.003967075230642828
GDF11,-0.003685486032593918,-0.013479755532078362,0.08026907824915575,0.038391716343865186,-0.0017841000640537296,0.03594715599449245,-0.03200914555305734,-0.05405939673622408,-0.012900977541131838,-0.018032729475330224,0.05374181362060167,-0.019136812412405002,0.0022965533925088585,0.044451743085078835,0.011019047780122257
GPC3,-0.025630912418861153,-0.02366646141249185,0.022257227471772962,-0.019384898829337808,0.002413492779390311,0.12446032808577344,-0.016782983238908294,0.052778753610590874,,0.033304560793009634,0.05126632536621086,0.03131743692113444,0.016912856422038,0.05732230586873153,-0.015747995599636026
OSTN,,,,-0.013609942365912576,-0.01413810217151845,-0.014424580855044215,-0.025935320605570772,,,,,-0.016367657910939016,,,0.05023754817418846
GRN,0.00041580213004621224,0.0001993038269050008,-0.0013616066137917696,0.013405796616093415,-0.010366019696490364,0.0912368262349045,-0.003002756149434142,-0.013698398190162397,0.0886724630064135,-0.007209689305406491,-0.01917996709207371,0.015279081820688175,0.038718267729825076,0.11920737398663071,-0.009023817919887624
CALM1,-0.020947418154829662,-0.09681725819981335,0.04133992196408402,-0.013313437142424722,0.014214848563535304,-0.0777823542916983,-0.028119831244958593,-0.10946428309860443,-0.04599934159341367,-0.03494783984355106,0.06442480273585635,-0.053588009972876154,0.025349289174532202,0.050211633578076106,-0.14767336404102774
ANGPTL4,0.007461532750017169,0.11969981900917151,-0.03201723675459467,0.04888428153667098,0.047139743849335974,0.005618248614286271,0.012545821968586746,0.08400150347035265,-0.11524369148494487,-0.03661671963001896,-0.06482789782324988,0.019109085656906683,-0.04760789243468638,0.027678755847616754,0.14567387343686497
BMP8B,-0.020755682623497567,-0.046033845179973144,-0.029488796838342952,0.09035335137842075,0.008601728112442739,0.010680059161677677,-0.028264199738262136,-0.05329928918538106,0.053592416298541785,-0.043030233730234686,0.037459601875515953,0.006223707640633058,0.013224989462577216,0.11398883764352372,0.045953963210489474
TNFSF4,0.07237953208562935,-0.007390532738142373,0.001467230940511246,0.03770440590496831,-0.014603281746525433,-0.0050923353135089,0.060737896565345846,-0.029692696441465737,-0.06910783566036864,0.05508442853194908,-0.03719604821456314,-0.008974391520787587,0.0600570175828078,0.09535632157622112,-0.011815145493210827
RBP4,,-0.024581155935001056,-0.029942587122204347,0.011277691672447155,0.025106003907988898,-0.05505330389688494,-0.018402443464997854,-0.018614378012664835,0.07207581219835231,-0.018786507320914556,0.0738174862240287,0.06741707423360563,-0.028353123482767095,-0.014984430113057593,-0.09718449115124918
DKK3,-0.09796619395685863,-0.039314666683595983,0.035006314111019045,-0.018518208901987257,0.016057025496770287,-0.06948513694381403,-0.051956924969353925,0.01510549863218858,0.007878486967392724,0.004591998386247202,-0.03657658742692456,0.04400725344736836,0.009824733369821387,0.0971142084663833,-0.12064101952133133
COL11A1,0.118033423219054,,-0.04196483584265575,-0.004513509908624101,0.020038194409725766,-0.025301052883517593,-0.0261835990800728,0.08614653184044956,0.10423965809498746,0.04244134150267387,0.02518154707770997,0.0670670071787105,0.041645454089900384,0.034033912341891084,0.12900324350243358
COL5A1,-0.048257170063536775,0.11135980176730495,-0.02558013833016202,0.052381575005026125,-0.013001665877250141,-0.012577166207435958,-0.07361227825334819,0.14624112142108087,-0.04790270407700778,-0.031009092777194977,-0.03233707199593297,0.04509446850613062,0.02434574308064674,0.12399624870624916,0.07861972692129317
KISS1,,,0.10269478687770425,-0.01950409343185074,,,,,0.037692575600132484,0.027105462047290124,0.10319969289804841,,-0.016830644658650324,,
MEGF10,0.028620853579652272,0.0020423708530516414,-0.001654708326759141,-0.04112876404608889,-0.03262957634274269,0.0072477078973464,0.0043516503588207625,-0.04525011847025386,0.1296726077991829,0.0009822026733426333,-0.009560485527954509,-0.03177940541465003,-0.03181967858230191,0.03855310753360702,-0.04706922452637123
CEACAM1,-0.027404130021594014,,-0.011702678722602299,0.040686596286981104,-0.014777316951179538,0.04052620157554928,-0.020853828794387692,,-0.054726486438316034,0.007394343940391463,-0.019381566333172697,0.059116525378735865,-0.01351765766452986,-0.04000452329975514,
EFEMP2,0.00914236989726821,0.02905226140069625,-0.008105672923554503,-0.005064715463533826,0.04124619885095759,0.07567063494417488,0.014416498828205634,0.0630740263714863,0.025415175540989328,0.008815288104317974,-0.04578466204318758,0.023694581145393932,0.029334365970409674,0.05435397036154818,0.09349565183634206
IGF1,-0.022033496100002107,-0.03547081530779718,-0.020646678545485804,-0.0101084697719023,-0.03973452738470196,-0.03351307206845841,0.02951836711526893,-0.006980541724897633,-0.03735332212032288,0.04203972884294775,0.00284613757384093,0.015969652201995446,0.03097452846721512,0.07322978043450507,8.849738822981425e-05
