,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PDAP1,-0.07114468771224546,0.02450369976914883,0.0017340964802834956,0.02726919383979855,-0.11241098319639113,-0.04235303926242437,-0.1685040525467604,0.032751008297154584,0.05981869116990135,-0.005986980942208013,-0.22952004995810113,-0.060772268105331456,-0.008729642008677785,0.001939240388855873,-0.03434853782999022,-0.037340131413082324,0.00011300619201256073,0.05200933576780463
QDPR,0.15017713920692188,0.021423840334724633,-0.018779047472146225,-0.014434212109476752,0.09853585891431862,0.07616019412373404,0.10640483939447876,0.05180682503763031,-0.018485671124178978,-0.23590802304548364,0.10506462239624662,-0.0034880981298878178,0.052589850032708024,-0.045954494930104395,0.055218052298238895,0.05563517958118465,0.10952441754668545,0.015162714301545584
POMC,0.238972558813375,-0.030461851542230883,0.05063647971244155,-0.009038994073308562,0.1489959367871672,0.07662001529094803,-0.02852969199100288,0.010224601353207012,0.06376058616897524,-0.05714113383622506,0.10571001153149612,0.05155716844051349,-0.028585604295200722,-0.06383487653726128,-0.011183367621736998,,0.04281715894750847,0.024691793629829036
CCL18,0.050370079722217576,-0.04742349813152173,,,,,,,,-0.13290666394836878,,0.01874387380396535,-0.011619502010043515,,-0.03127992686975736,,,
CCL17,,,,-0.025166682537320424,,,,-0.023597199754912652,-0.005110187451039326,,-0.036579950865435265,-0.023284900570077625,-0.03726796678416289,0.033369405184792915,,,,
VEGFD,0.04257470129587612,-0.01777477700541756,-0.024012280683168425,0.055462275691132025,0.06842628132381223,,-0.05258085073073465,-0.017676210059334164,-0.007867613657509416,0.013226969328559365,-0.012226936113443141,,-0.025816658142694623,-0.027696583459110302,,,,
TNFSF13,,0.04519736510597416,,-0.01735941436725665,,0.044248335692234526,,,,,,-0.03398642718295528,0.031130988249073507,-0.010122277113876976,0.08826360325700833,,0.033122304981979996,
WNT5A,-0.036192086376515505,-0.015005539671488138,-0.057190280942750416,-0.025601152556847383,-0.001795553893254481,-0.11011704511747489,-0.17153602908536267,-0.02109174351227847,0.03188561073544908,0.09702153770668107,-0.08019291971570285,0.033830777221481784,-0.023583067196232373,0.03683430950251732,-0.05726845134449232,-0.007619469924186853,-0.13225302590979443,0.025985942180857265
CXCL8,-0.1015277488034831,-0.018043212211363367,-0.022483676378452687,-0.02314624271574611,-0.14192148963830967,0.009642535937713585,-0.07580543457616734,-0.05206666416912652,0.09193630562388855,-0.09289681243213242,-0.08608995992133703,-0.016835069827625542,-0.08897566762777018,-0.03728399882808289,-0.007894082004956194,0.11938979754119462,-0.031716650809912435,-0.08548465055288967
GRN,-0.09931504925502614,-0.049427611160536684,-0.09290811015972042,-0.005077306251767404,-0.037795660672642103,-0.07767452027538845,-0.24305017751793664,-0.04121743749379572,0.009736279131461191,-0.24208028507466772,0.025314100088298704,-0.036014217532419936,-0.03933429851079454,0.05158021574539247,0.005778694852152871,-0.10844545617993306,0.07449506595372052,0.07572035669949276
MIA,-0.06005591192525969,0.030675590174956056,0.00931454075383273,0.06235366093909952,-0.07467342214298925,-0.0033478193495495483,-0.08965850903824127,-0.03457104003768733,-0.010762978478587808,,-0.025449621497179165,0.006604472657082464,0.12494639557478462,0.03169996858277868,0.012973327850052226,,-0.01980198082877931,
COL4A4,-0.04448770818183313,0.06946234366545571,-0.017535415396886158,0.0251873522220579,-0.0001785430488323485,-0.03951623471970439,-0.030929091962173277,-0.01732046867118924,-0.012617791405871492,,-0.05208273873647218,0.1043046504704688,0.010574402298246294,-0.04045197482387837,-0.007529831658174137,,-0.04339732886341713,
TAC1,0.35914090359505646,0.09512392761325407,0.025920277728565835,0.12309999285541291,0.14511997700645282,0.1845107413448283,0.2976252885630072,0.1155149681109039,0.0494752599870633,0.2591475759188793,0.34350776201562,,,,-0.029278650427523,-0.0004865389143836709,0.1675536158636844,0.07405983705778084
RARRES2,0.0774092360861992,-0.017996440336197548,-0.01204732722057534,0.01870263003681228,-0.12421396257908583,-0.07307525824398489,-0.2581192400832812,0.03659022718181812,-0.04633138280857145,-0.12094812674068318,-0.18864598331185825,-0.022375674519661777,-0.06841998493117413,-0.000762442717872164,-0.012570995045981533,0.035310338118315986,-0.0583130918591777,0.13088219762437683
FGF7,-0.023947642698190642,,-0.002419855982820899,-0.03818970071918699,0.005811377361558121,-0.030781574772303658,0.0030015621954458567,-0.03345412111568737,-0.00982129225736008,0.0625166598304321,0.01794453374105055,0.04288719983006636,-0.01912190934788908,-0.0010937052151738555,0.04463474650358715,0.07928153519473084,0.010078066208325092,-0.04620523497794
EFNA2,,,,,,,,,,,,,-0.007298530435717047,,,,,
HBEGF,-0.09604533839996354,-0.015532523609144635,0.016543173473084153,-0.029121192249596563,-0.08700880042570433,-0.04373476682226902,-0.10346690766295484,-0.10276267549531931,0.007198226674211688,-0.1813450125345924,-0.08053408582364856,0.053931921085180606,0.06416167774780189,0.05702906292378992,0.029925987093617306,0.03027919403912555,-0.1492953386278598,0.01803311121613015
CSF3,-0.04508269011942642,,,-0.029996491224995404,-0.026618111030691092,,-0.03272238398488312,,,,,-0.01854826910071846,-0.07777604457288906,,0.011302108874563555,-0.03982270677420424,-0.01968701846441091,
PI3,-0.03630511360352068,-0.0498915194922325,,-0.03892060693291726,-0.026412638303429554,,-0.03684583625569911,,,,,-0.020875225642305265,-0.08730074639498303,0.022424496534688945,0.045912552455574844,,-0.030818305550307887,
PCSK1N,0.3030022432402391,0.035013864443,0.036083159368080917,-0.046784483116305585,0.07306349767962782,0.1137087973043909,0.11821384926262761,-0.016046775876811577,0.03628227394706621,0.3551634208489093,0.3537592757298868,-0.04906089504357602,0.03485668826852792,0.008021460238163013,0.12024481690845355,-0.0013224794477389172,0.20244765101075385,0.12178615488392401
NTS,,,,,0.00958600124916931,0.04357439044498709,-0.01986627299645353,-0.038512989748106824,0.02013318074327136,-0.02646035054030882,,0.09945172735263491,0.011713505405779917,,0.04555021129310558,,,
SFRP1,0.09853515551515289,0.026876671644852988,-0.023511111982111827,0.03358099972469762,0.027006699718188563,-0.045289382260564545,-0.044901094304761954,-0.06749676008321699,0.0461325882219708,-0.1125533598200076,0.054444511931150553,0.06977412314266851,0.0392507138869357,0.06913802933132462,0.02401577106742267,-0.019145155394159574,-0.004751259029343538,0.03407791597722608
CXCL13,,,-0.03150545238551241,,0.006514853542527112,,,,,,,-0.0342871935255431,-0.010206891624440006,,-0.0514660402590832,,-0.03521122770879404,
MICA,-0.15814778608369245,0.021390310265715497,-0.03270708527479746,-0.021287364765908357,0.08478991288126862,0.005818426884601675,-0.09907347964846817,0.005354795111864494,0.025430965837087222,-0.06560334740964692,-0.1366394078622927,0.038315523012915235,0.03532405150527633,-0.004311859311866566,-0.012675109257822708,-0.06624574442763635,0.03128324606315742,0.02285396079425557
TG,-0.050974060143791904,0.023193767334651318,-0.022796814898388917,-0.023697135699105663,0.013565226357288029,-0.007382489222234962,0.0027333558607371667,-0.0325319867967854,-0.012568361745915618,,-0.05494824773845171,-0.030939811298846494,-0.0025994489397639,,-0.00208417386645552,,0.021703189863811465,
ADA,0.052196845486545664,0.007494168286694963,-0.047095184350761564,0.010752802027212665,-0.00656956058548608,0.020267551117315392,-0.1689126088403182,0.025597383654262985,-0.022687755340340662,-0.17770662893772018,-0.09047389865598407,0.0024222741213937755,-0.00022534822611752853,0.06763097233254133,0.018011446358580672,-0.05678309723506047,0.02047431220579859,0.09106825744269116
LAMC3,0.021129189456129932,0.01959835718777321,-0.022963558325667915,-0.03352385325643042,0.027448370314670623,-0.00550419457803045,-0.12330371575514192,-0.004276343024246296,-0.017514315724219832,-0.09366725012306552,0.005650300017134615,0.02082828224477334,0.10070035779360857,0.02869489360048788,-0.03418237718137831,-0.014367069508405172,0.1118441398300714,-0.09284048015665784
CCL7,,-0.030165351042789085,,-0.017132991248845222,-0.04690741122526179,,,,,,,0.05031273982434238,,,,,-0.013851125850132236,
NGF,-0.03684030729710166,0.019359196477692527,,-0.031880288503163934,-0.00286112487282516,-0.009654451838196642,,,,0.11368238912982741,,-0.028680596354635036,0.04552838475639672,,0.022942182942891163,,0.017631852198714316,
TNFSF15,0.019377466175378336,,,-0.019078423719456956,0.03196752904103499,-0.03879046595939205,,,,,,0.04141954986628692,,,-0.004323030047208432,,-0.07996488618998698,
HMGB1,0.09317228479543568,0.05280690654361482,-0.012161173356029334,0.06115155108881901,0.033151857107856286,-0.05145728009287745,-0.19427183985799998,0.07163339354459237,-0.017835637474663685,-0.17030022750298993,-0.01889406754373331,-0.0017851908908862355,-0.047521343880724376,-0.019032245571843968,0.02116476811641131,0.04579814542547085,0.024417460762355687,0.020114641452896223
ITGB3BP,-0.17143124661837886,-0.04973307399802672,0.003677314609192728,0.057873803197752524,0.009941931026741983,-0.058834146063377085,-0.10892180643874999,-0.013726158566424715,0.04582417704504067,-0.03984508753304225,-0.1405332796186531,-0.005428960400185548,0.005887245032730205,0.02894735246841696,0.01419797240110834,0.012602369050700475,-0.08694389914891033,0.04306850134843698
AANAT,0.015292982873550348,-0.04376533502534339,,-0.0173594162199939,-0.015589773764689329,,-0.02951647588492068,0.012232713349646865,-0.01975489758917931,-0.018246712148408405,0.006718378384417806,-0.030616006010514438,-0.02008113859284775,-0.03248323327278652,,,-0.019602868065826545,
RELN,0.0814884158596977,0.01721149628833447,0.04447105286876677,-0.0004438106881047064,0.137937429110229,0.003363406439747358,0.18387094406529658,0.012029682671677405,0.037303892492415974,0.07039512689476943,0.11901127298507724,,,0.014263087967523376,-0.03807017043929639,0.0037171298638401387,0.1077637316439009,0.02459428703524612
IL15,-0.06478557962940795,-0.024206133207058632,-0.018024486574329507,-0.0012633979881613731,-0.012863232294677163,0.060370624593666426,-0.07699099694804348,0.047956902421147106,0.0016232316467860901,-0.05184225184351804,-0.037567331799058155,0.012988965083350864,0.04475754582668337,0.07792142961738223,0.018266539376781465,-0.04211856434381541,-0.05587457853736232,
UTS2,,,,,,,-0.09736435448980175,,,,,0.00642816231084704,,,,,,
BSG,-0.16373144177128485,0.02040109576022714,-0.010042453072333446,-0.09504727422270653,-0.022142149504133242,0.03587926447133415,0.08748495039164758,-0.057766525507068456,-0.01213503815407285,0.19849765980931924,-0.25119591239892763,-0.0038097736469595877,-0.02040298766090403,0.0684354677121842,0.04501276786539004,-0.04327107259702115,0.005947257402260891,0.18710524377089335
ADAMTS3,-0.024139083727221768,-0.0068494905003955685,-0.03206668735643049,-0.021294612061357774,0.027482700418713372,0.08647009092096762,-0.22151987022485256,-0.03007416513436655,-0.010268323478849518,0.09503872988946419,0.060623413427544154,0.02463248248055247,0.049094578452272074,-0.02984697296352823,0.03008521152641939,-0.04842402866500128,0.07961902844602554,
CD34,0.12222171462897921,0.030068619618337684,-0.0007189539207627451,-0.05210731553157957,0.062268931073065664,0.003265906921672946,-0.06716401014933299,0.09985927482683775,-0.02650878357013783,-0.008375198465584715,0.012344852766741164,0.05945619909075507,0.03602819202794071,0.06808613390881812,-0.06710699257400961,-0.0485648253104495,-0.011605491546051434,-0.03506702506812234
CCL23,,,,,,,-0.033585064124884136,,,,,,,,,,,
PLAT,-0.10103549673712872,0.04625285730737949,-0.018737615330143568,0.0623990392175034,0.01597780771621166,-0.09339425182470888,-0.20836275468029003,-0.08372199428217443,0.05094507585455155,0.011423274079382307,-0.15341169232650595,0.07523388285744642,0.1220461221678305,0.03745118610208258,0.04906531960631591,-0.041804710329501296,0.0654777576287611,-0.07612220962939133
NTF3,,,,,,,,,0.0041091117392795876,,,0.0758029658196946,0.06009442554230252,,0.09015514887755889,,,
LTA,,,0.02208518533945479,-0.02195890226918082,,,,-0.028176775201132605,,,-0.045508776258843635,,,,,,,
CKLF,0.0016859551133937278,0.04060577568183684,-0.017918897859761314,0.019401093184311987,0.02772177387922004,-0.09522448020096616,-0.2094761870172538,0.05352387345118041,-0.008881953426500772,-0.23208423189374203,-0.22331259850444937,0.0399696811931625,0.01600393011959022,-0.021197621450327962,-0.061133506549963836,-0.0452207902999799,-0.0617297588353823,0.02030635194579268
CD24,-0.121129216600141,0.050978242443291674,-0.017073230220162702,-0.010069912195311219,0.01370595320907834,-0.0005209220839535975,0.020800098150377963,0.032070888195961024,-0.02150452715065613,-0.04686721054441977,0.014063744774693037,0.07807577213153347,0.023142516683528454,0.01073562653886894,0.0490998092880655,0.1141520377304244,0.08605239499068645,0.02276764688121445
HSP90AA1,0.124602284636748,-0.03050070910196892,0.006403614152516742,-0.015468703917678418,0.12148133851984794,0.16212070415526778,0.2506659924499646,-0.014674716630768714,-0.028470829231882214,0.3583722356244566,0.35077091955854306,-0.06974788066984443,-0.10227483998830128,0.027801110504300265,0.04603593191062327,0.03348766075139892,0.0951599481384129,0.19156400075052504
BMP4,0.1596802573329382,-0.0033942609043009432,-0.017771723047677962,0.01199783155775326,-0.07394625198339491,-0.0600449669472102,0.058816698116611076,0.00011058488405023816,0.049409461049665024,0.08028485187270212,0.01817855505601704,0.03386012963843375,0.06858653331182438,-0.02246651583082691,-0.04959033872820385,,-0.018159481672324923,
SCGB3A1,,0.014938511492597227,,,-0.04027892339437008,0.039830730204699884,,,-0.027716706433621747,-0.017576045383868782,0.10619460454775892,0.04103192519074023,0.016634242096556548,,-0.010740908076592464,,0.13596279621135296,
IGFBP4,-0.057395262006611436,-0.023143532811290567,-0.07067126457702311,-0.04752873572217505,0.011145524840358852,-0.009785936620278953,-0.1394266877788829,-0.06793133849461111,-0.031069754356091286,-0.1542934188040685,-0.08457602762953491,0.06896808159369663,-0.054557784953901726,0.06746260085885314,-0.02716018618882524,0.0030933468718860753,0.05734617960719959,0.1382360601456417
RSPO4,-0.0450042123707856,,-0.027102293666752778,-0.006844122897163817,-0.031139690066491307,,,-0.024143112932055948,-0.019144838616070484,,-0.023432091152252452,,,,-0.0018623249083739993,,-0.027842203316086292,
LEFTY2,-0.027444533830087384,0.015145211498092656,0.022319468694236656,0.06565156725580355,0.03526456979343934,-0.04840635675005365,-0.15350983081582267,-0.02973238150785067,-0.048438755817439935,0.02984267352989334,-0.01695502235045761,0.013481567079263394,0.0031104749451827973,0.06800161281592551,-0.024466281350785702,-0.049204699614571454,0.12821614140404403,
PF4,,-0.031291706330634564,-0.015249909048963589,-0.014948197324563107,,,,,,,,,-0.02248986462330354,,,,-0.05954827081514349,
ANGPTL2,-0.0366627763683705,0.008700956619640847,-0.04075668009485464,0.0260835580164392,-0.016959220529702713,-0.08548835990420639,-0.16782764330339237,-0.005059797683135288,0.023354335459361237,-0.13939833625382145,-0.25651473300122385,-0.029958506231695558,0.01844635452064694,0.021117236426927005,0.017717947853882553,-0.00129410668166759,0.002089050088179156,0.06462495561955282
LRIG2,-0.04965481684495497,-0.017698467132675606,0.01777565146714686,0.025147498430265213,-0.02513375376810153,-0.023412510061090196,-0.05679585059448421,-0.03420566918600357,0.03338297220273071,0.06475771108151787,-0.0921013341695559,-0.024451568200589826,0.07744157428812959,-0.036152067628637784,0.006582634767026793,-0.04284593184281176,0.04329326329042441,0.004153139631728071
ICOSLG,-0.044472260087582184,0.050036829251365524,-0.0003715814985584143,-0.007902326625723282,-0.0403817509087318,-0.05808269104008891,-0.10140505345717217,-0.011983462290428019,0.02989622843720821,-0.1000509344025108,-0.09916234969412367,0.023966736075876512,0.05104884826230791,-0.0005991923529533648,-0.013836914374744115,0.014607053907018878,-0.06804195279863104,0.04147126751349799
WIF1,0.48055021620951477,-0.03073256254691755,,,0.0932294186798062,0.10960312934587443,0.25446780803933705,-0.01395602778404718,0.0704131683812923,0.19151969680273578,0.31564282113824,,,,-0.040976245956394715,-0.042859288726156755,0.009408384669878676,0.22354486587862493
NPPC,0.05058735883258461,0.00185411532376879,,-0.023188340371907104,0.08092677637804245,0.03125988025505897,0.08136345524205015,0.08585252795602694,0.035152896421001376,0.08298374288040823,-0.21156414114260205,0.0749741423570765,0.07814791325217145,0.03338547865079558,-0.013912636176832624,0.0519282472632513,0.16833284007892244,0.08031386774643473
LYZ,-0.021542680949340393,0.0055677054120003445,-0.06820837008470211,-0.015600380351904319,-0.045516808489370654,-0.04584729273707442,-0.13502778709431593,0.00511680927229165,-0.012775861410957339,-0.27759295943135515,-0.051929039164412626,-0.029248631410572396,0.004943485302343054,0.004935753223465915,-0.010921501307827394,-0.04591820766841285,-0.07666035572185351,-0.09786514833599369
EREG,,,,,-0.043242149310155874,,,,,-0.013724328303094113,,-0.05616394059652243,-0.07146250976517435,,-0.023804438861864907,,-0.016058888754103218,
SPTAN1,0.19715199922972854,0.06467076820453452,0.05873088916829086,0.055876581729449336,0.10386870388342008,0.0725788684116785,0.12713920045467791,0.04916113662177568,-1.8168895028253707e-05,0.3204937369639425,0.2534771523008967,0.003301116231000288,0.009335525504762186,-0.002097416300351449,0.005797097849397699,0.05416868133279525,0.1700332968559945,0.16386635374702113
PTH2,,,,,,,,,,,,,,,-0.021989269978989336,,,
LIPC,-0.03508114752883606,-0.0020811515753472497,0.049745339257194134,-0.02686302389440431,0.04243980260566224,0.06446277603148137,-0.07719992921545835,-0.009519711076523121,,0.033738443256508266,-0.06142629254867905,,,0.08704982089226278,,,-0.0004626181962141331,
COL8A1,-0.21435751747718274,-0.01900779815886289,0.012839742191322856,-0.004681097150798408,-0.04394172543098843,-0.030843968801199797,-0.08838650404699157,-0.012338368248673882,-0.020142491514478673,-0.14706088124215325,-0.18884219117377687,0.07399538216514083,0.030508849365709325,0.056703086841984024,-0.010963457396596259,-0.041008074039172046,-0.014661764529916866,
GSTM2,-0.061621784903911604,0.055360449150721754,-0.0020778501871403666,0.008923010343445293,0.006190125443702765,-0.034119015009819745,-0.05093587037570127,0.03803234151712678,0.06665792409200404,-0.004484448506658851,-0.0636863987942116,0.038506109697654285,0.03538216658339526,-0.03541641783576157,0.0048908248712723765,0.16841485327019057,-0.015772198025318436,
SPX,0.20453711381931772,-0.0037929656960160904,-0.031052346191254642,-0.029230855813250047,0.05283901944496343,0.0722099003040508,0.10601007958698916,0.024808391109827174,0.022184054006808923,0.10999729037820856,0.3151227328324002,-0.022941430634303726,0.030763186031007667,-0.05178269204086866,-0.05645271921931391,-0.03930674611961469,0.114584673351783,0.09019043331737898
MFGE8,-0.17044474984430302,0.02134456523076396,-0.024543255532972316,0.045401649372351846,0.05033280432993688,-0.09475803993056355,-0.07277233872347916,-0.0680870292775948,-0.029823234798595867,0.0716225210896069,-0.14513089468929838,0.007698505320831698,-0.027483949698486262,0.06682700631810336,-0.06923089706921635,0.041068319007179575,-0.019590048579184026,0.15758440975312862
TGFA,-0.22381699917117034,0.03781311121628394,-0.04940385243446853,0.0021985191976312173,-0.011548366517928371,-0.03207916390244663,-0.07444379901049919,-0.042744490310536454,-0.01520214024653454,-0.0898831029156439,-0.14421049725920604,0.04262380544816069,0.022234950342653523,0.06246947758343552,0.02076743125696195,0.07334257709691512,-0.014111328568875666,0.04534588984306368
SLIT2,0.4762928643265406,0.06223744494962503,0.02889392859053601,0.029879474753829433,0.0877074182068982,0.09599309575353314,0.1637195039821345,0.02420624019416223,0.04629470280781631,0.16862254286194467,0.3415280349836181,0.030583019376595418,0.06486537438644534,-0.023951037688144303,0.03920835129772141,0.010197003161946449,0.013870380143172895,0.12365060013300273
PLTP,-0.06493785124323698,0.01901281186558925,0.024471184459501926,-0.07527609274697282,-0.04363557671713744,-0.04106459740633811,-0.2330921043981046,0.029690611717207355,-0.043629223158814394,-0.35566866178291245,-0.014963959292781857,0.04741285382126,-0.08297974756684588,0.10549925682961103,-0.0227244976012708,-0.011982809862443876,-0.0007676635884565701,-0.03437879525703206
APOD,0.19413445507106716,0.04110192595740928,0.04020718352854664,0.08987680978659655,-0.007064116325373503,-0.012174834813726262,-0.2201040572514748,0.018779214659177274,-0.05393365480418061,-0.20721742285753111,0.19525713377235296,0.014855193237810335,0.1144433578684845,-0.10567299336259102,-0.025517727613465102,0.054652771529432397,0.06539665266612688,-0.00930516247956556
B2M,0.08725447596558927,0.04885896721518264,0.028322525675056144,0.0830925586474065,-0.14202447058016546,-0.15806891015354937,-0.29296910964788847,-0.01325940179038489,-0.06779976802795011,-0.3805418046938513,-0.34359949965083714,0.026924247667597358,0.009173780674128815,0.09354648041595194,-0.03807112281779948,-0.029008212196587918,0.013116466815394275,-0.15295264477986745
OMG,0.26580020472916965,0.03917447117193511,-0.010908700741672961,0.04040563177666137,0.07875552930238784,0.024395320741779643,0.02410403056123836,0.057520888959648214,-0.06920624353783134,-0.030817827761723995,0.24000081362518116,0.0022769138658637516,0.11187306134046095,-0.09413696899592772,0.028505451161046514,-0.06798027191620604,0.185951372493088,-0.025884267788925327
CXCL3,-0.12118991638743834,-0.059328672095803725,-0.03135236169807638,-0.02222798316034291,-0.027950840352578457,,-0.03875372187312775,-0.051032322164070845,-0.00864894890807524,-0.07274572037307846,-0.032774559926339285,-0.03066476968000595,-0.0022699781122275894,-0.022874708513849974,-0.02285746820543437,0.0131868077104397,-0.1042163460767104,
CXCL10,0.0040230466704237414,0.061022892509894414,0.01904138025364596,-0.05386191374841488,0.0065834785652642116,0.021559042248343374,-0.21669223170082821,-0.005691972858485561,0.015998948196787512,0.007376680205216977,-0.03912448537598178,0.06258991114066637,-0.030165428192631925,-0.03081711166093118,-0.008485754140333649,,-0.04146716854729244,
RSPO3,,-0.013324993096549423,,0.015332168359026054,0.04740241801788286,0.0229916801194963,0.2185618834786297,0.040894362646690496,0.07436841752286012,0.1439209113716058,-0.01368033347598879,0.09117023184311929,0.16520571903461667,,0.046910377191634184,-0.0010993008387304084,0.1594182600235217,0.007063710160163359
CORT,0.06628671638948276,-0.0010443557522513015,-0.003420034782137629,0.037516746079475916,0.054137256229045576,-0.023676941208376635,0.18011432981534578,0.02293417295406509,-0.009215896988361363,0.038869051015253675,0.03924026523526903,0.05300858162532501,0.04650480954410031,,0.033900244520382386,0.0741584878537549,,-0.0044539806621464225
NCAN,0.014667637709535048,0.09344452088007232,-0.017434371760995552,-0.022788141285753395,0.14914135849057,-0.10243565981906523,-0.09776145518066219,-0.03936353465480539,0.016025706524710578,0.23417404415582452,-0.26983744239095764,0.060575526184309544,0.12847105414743384,0.04520051437107603,0.006836858297196758,-0.036451706134373325,0.15771715505222275,-0.04947203099357508
PRG4,-0.0688628470473086,-0.015299844001155739,,-0.01713299391876758,0.0064984053065634,,-0.041986125633483216,-0.04188042671303502,,,-0.030850434707003126,0.04332712544842666,-0.011210797200380613,,-0.026857908691635818,,-0.03401031727031329,
ZG16B,,0.016672696574855417,-0.018350786993609723,-0.01988493480344986,,,0.02657527769692578,-0.022389005742183762,,,,,,,,,-0.026971981494194993,
TGM2,-0.0582601789958911,-0.04113547563161353,0.0015310757347648549,0.03239098166636701,-0.05961117108459663,0.03166553253890637,-0.08253006531586794,-0.03598727422173013,-0.04394643527995122,-0.042818874676343106,0.1896039756739795,-0.046740715068083936,-0.02803405203076665,0.02052367349407289,-0.07449290010924578,-0.044888807019642575,0.010586198219737875,-0.06881019934026468
VEGFC,-0.049410467649039655,-0.025992919302109965,0.033145539974744925,0.007962601366593953,-0.037928015540335584,-0.008436112411501537,0.018306238254972133,0.010651141502269694,-0.019137405296857,-0.02569121550526236,0.0029652370572088387,-0.014876280371188677,-0.029650570814262523,-0.030172117462630293,0.023406303111205992,,-0.01393191651786924,
WNT6,0.008331508629164314,0.09363016192808568,-0.016970747634643197,-0.023697136683023312,-0.029836151714477337,0.020422678260444572,-0.04128785671527882,-0.014636946370633404,,,0.022884968348234405,0.03578104914775091,0.0037829471847223716,,0.03712196499671247,,-0.05249244941397016,
NRG4,0.04288570759205307,-0.027783347341537264,,-0.006311063829282892,0.02356543935733458,0.048678064763395694,0.036257429671226575,-0.03629283476254501,-0.03247047843225978,0.06329129058917751,0.07792922417147628,,,0.13920170329085946,0.044227010864937064,,0.07966527280010774,
PMCH,,0.010908207162817091,,0.05473468476180179,,,,-0.03277130333576018,,,,-0.023403784774984036,-0.007263446449764378,,-0.02143778202065924,,0.016906668256834515,
COL9A1,0.009568577079032843,0.00244899362091071,-0.025386304647482084,-0.02177801335365251,0.08411600434553868,-0.0852507506208067,-0.04002361886512045,0.034332731754950475,-0.02507932416768821,0.062221329408315235,0.01699158128340711,0.03465559621530894,0.07812908048697985,0.1270942946386896,0.01811670525915847,,-0.02729802827550347,0.18777471542636612
GDF11,0.04340437757146534,0.007827859346587297,-0.01541093848133321,0.030837995274417173,0.03373902744639917,-0.06540290314613618,-0.11090566879019022,-0.021903312352325885,0.024508078951671734,0.0361191808123099,-0.14147628572431337,-0.005133754485514052,-0.0022630330770957523,-0.038990566232332526,-0.011905381015457607,-0.015319357614701242,0.10740766288739913,0.00835257489814495
IL24,,,,,,,,,,,,-0.026447161653663058,-0.02213127516615256,,,,-0.08825295652586511,
