,UKF248,UKF313,ZH1007inf,ZH1019inf,ZH916T1
RARRES2,-0.08553071646335839,-0.0027710976575681108,0.003983634604283147,0.004484112375986811,-0.06033974554944784
FGF7,,0.030964462207124163,-0.021717785798945587,0.07727041783017241,0.010192454931785206
HBEGF,0.1316247005644239,0.023151489819662432,0.05749496723364532,0.03469417794149334,0.08655766563880149
CSF3,,-0.016801687120991633,,,-0.025898672290233626
PI3,-0.030365676609644753,,,,-0.05626921089629422
PCSK1N,-0.04491503503299991,0.024604653994517563,0.013407944386445877,-0.05165909925664608,-0.06492831307193979
NTS,,,,,0.004281286440120836
SFRP1,0.021895177877142798,0.06453568240544125,-0.06450469447164789,-0.042259318379263444,0.029737465784070927
CXCL13,,0.00893173440179877,,,
MICA,0.04595985434777304,0.03516812807869154,0.16667339154341998,0.06751320435207235,0.11167170107873427
TG,-0.013156411368745874,-0.04802646918054935,0.08479966446101297,-0.030044927282485177,0.05991073162721248
ADA,0.14831669115003338,-0.0001349658927371195,0.008224937822469308,0.12735793326730044,0.1728678879011644
LAMC3,0.2093121838376243,-0.024150108635858356,0.1796313299981864,0.1566942007510155,0.18663313732066555
CCL7,-0.018359659194672393,,,,-0.02713929808038798
NGF,0.013207626082925717,0.029803650492800583,,0.0493302176350867,-0.04026431783348729
TNFSF15,,0.006075659671758332,0.14075328819523758,-0.02769342492711185,0.0030079191778665374
HMGB1,-0.03308461220879438,0.04633869813654818,-0.09864336763882943,-0.05422474991223466,-0.03896157141087234
ITGB3BP,0.034228849928081465,0.0021956874047257273,0.063151021279251,0.067103187658185,0.006969693508836471
AANAT,-0.026637072264340218,,,-0.01921901586454433,-0.028714509136895147
RELN,-0.05067169434901008,,,,
IL15,-0.0025140770306677743,0.01556203463843278,0.01551376217550945,-0.03248855488488802,0.12257312590881403
UTS2,,,0.06738173379230347,,
BSG,0.059485176580516705,-0.0725407649845566,0.01715468333265295,0.05679509307492552,0.09397756967392458
ADAMTS3,0.05019141470632981,0.03648967856665022,0.05995020507268045,-0.023012814920873054,0.08801624164822155
CD34,0.1780342469422074,-0.06584372155859572,0.11987596466687447,0.09669188396644846,0.1580108396675211
CCL23,,,0.11419107668451862,,
PLAT,0.16812167642762602,0.05226830322982344,0.11188332211309429,0.0782354415442322,0.12431068718113726
NTF3,,0.05634851173842306,,,
LTA,,,,,0.01698354368880571
CKLF,0.057277826622295934,0.0802055631128971,0.11716425702877113,0.09656525441997738,0.042413113265521385
APELA,,0.03248457136785622,,,
CD24,0.002827106642288242,0.08241035678589488,-0.006214312249817419,0.03865104848582637,-0.05988304670414908
HSP90AA1,-0.10160356487389838,0.07391702804645715,-0.15008064933238272,-0.11308558409416869,-0.17698678207822727
BMP4,0.06289439417431308,-0.03969328832678898,0.2069530049828432,0.03453043945676432,0.15424494284527945
SCGB3A1,0.05853063571941409,-0.02744913497784245,0.04268812876588705,,0.1529703134164599
IGFBP4,0.19788676017387952,-0.02630153387626895,0.11282370638821906,0.13391748700798145,0.19699845391015033
RSPO4,,,,,-0.017857315984672627
LEFTY2,0.1088211130151232,-0.013768277746896897,0.023240841851657482,0.258662641588853,0.013560662020991885
PF4,-0.019045197353589442,,,,-0.016675725768614244
ANGPTL2,0.13420567645800516,-0.010905737596756398,0.05936630879576612,0.06893513120432494,0.1678415158505549
LRIG2,0.0052677773010643995,0.0072230371587774286,0.028364956157120744,0.02531328339580669,0.059578565205342944
ICOSLG,0.10831411454659551,0.004795073058800205,0.03608799696331484,-0.026018828260841363,-0.0029227272690345394
WIF1,-0.03426874134874192,,,,
NPPC,-0.05695657479104579,,-0.03170354140898138,0.09839603993520707,
LYZ,0.07550772239863555,0.05726691150543996,0.06112623845770847,0.11977642064415056,0.047855091503594155
EREG,,0.004254690782810517,,,0.030706823117053413
SPTAN1,0.07688790048669011,0.051611993826848716,-0.008779791957925165,0.025381283796201286,0.01465330589610336
LIPC,0.03428004460677251,0.02683070796064523,-0.033618360359079634,0.01272063523425674,0.029909507467248804
COL8A1,0.10776339410156184,-0.017192312304688307,0.041397123401940975,0.18219204353925567,-0.0163991717399663
GSTM2,0.0272320365405526,-0.011482566063817118,0.06332894439204449,0.006114856421235552,-0.019411713059178774
SPX,-0.03771047599942918,,-0.023694991809449804,-0.0543273867459079,0.022834179237100537
MFGE8,0.17598748845437104,-0.048611584602157865,0.03718955537581144,0.13278695038515928,0.22853328889055385
TGFA,-0.03974494323833035,-0.025567331077621866,-0.07115039936059311,0.004275253048706531,0.07242905244130614
SLIT2,0.07608252465435882,-0.007121477284164265,0.1502558683220006,0.326563073493464,0.037131947745852885
PLTP,0.04106087004372325,-0.03244034904282092,0.008066883061289743,0.1286228078406261,-0.008258545086168594
APOD,-0.023011237000637445,-0.023505913994961315,-0.08917148801593557,-0.13083368713048504,-0.13560989479576857
B2M,0.09767798979054237,0.05682463893596029,0.11661989407743875,0.21236821879329307,0.10909377773357011
OMG,-0.03617963082478402,0.07635539507154883,-0.017133843119452014,-0.12363901709811438,-0.029780652926461523
CXCL3,-0.04703154147590808,0.10080843117126427,-0.03267367873798451,,0.02957653369263722
CXCL10,0.01911917544454676,-0.02817588254815203,-0.036371461654725545,0.0580346331138051,0.06717140959298235
RSPO3,0.002110118695122558,,,,-0.027541080720799558
CORT,0.0828345699982747,,,,
NCAN,0.04401707107162322,,-0.11628092319195277,-0.11555902550533885,0.046979939536950864
PRG4,-0.0015978081025971812,,,,0.011669267612131063
ZG16B,0.042483251987191016,-0.014792187387832046,,-0.02136511128132606,0.0904347093559037
TGM2,0.12218767136066357,0.04360827349410563,0.13852295847133145,0.13923868447409657,0.1095021391252207
VEGFC,0.01588678270674861,-0.03441455084904227,0.06216279702504718,-0.02769342739671859,0.004055993639578118
WNT6,-0.018144475884013037,-0.041188752520184134,,-0.02031822333688403,0.0024210675174678926
NRG4,-0.016909890680677733,,,,-0.027541083807497622
PMCH,0.03392634048371795,,,,0.12123278297681613
COL9A1,0.19974617941091277,,0.053324119491942795,0.10456878551043117,0.11005836411035029
GDF11,0.0979479665727039,0.029611952065821498,0.03729857404663498,0.05597875154640587,0.09349172525275165
RAET1E,,,,,-0.0008979390159225335
IL24,,-0.023227851817531328,,,
SORBS1,0.03202177651955208,0.06728912463448343,-0.08393761274420436,-0.08254480282700366,-0.05044017859837367
DLL1,0.04809397891757966,0.04892763176611035,0.11488617533390186,-0.02306526713157323,0.18759581301992895
TLN1,0.14772355878406754,-0.03326094965423318,-0.0010297519631847685,0.03453599320350685,0.11199822761321834
COL2A1,0.06927939699395949,,,,0.021711516360528205
SHH,,,0.05164025798871411,,-0.0031062984433035514
PON2,0.04274815208473598,0.06434787650973704,0.03975031915954891,-0.09771151807115623,-0.08924285307611822
ICAM5,-0.03577652639340761,0.0855330347600974,,,0.07561183558522068
HPX,-0.01647213775827408,0.038107921981889,0.059858148131474595,0.08363452333125328,0.03141574118083008
SFRP2,-0.010395349972915347,-0.02292383801512225,0.12709872781205198,0.04521093137668344,0.023392106658652264
CD70,0.028142881144778118,-0.06290850749110304,,,-0.042018899643426
HP,-0.05140673575725309,,0.03290937490147586,0.09785486310869024,0.0260305959024669
CXCL2,-0.03604451359383355,0.04329055066278029,-0.003763485908312677,,0.029933572127013225
NPPB,-0.02368573492506614,,,,0.0036299065783520768
CCK,-0.0728734487818426,,-0.0336183874936987,-0.026591521735937568,-0.011785893434570495
SEMA6A,-0.05789408206083618,0.000290041566216713,-0.004082358423361792,-0.028990751948260396,-0.08366679650872862
IRAK4,0.05022354527919427,0.009895336581171352,-0.014442071648221734,0.008167528561073495,0.06449519147011297
GSTP1,-0.036421145322613084,-0.10012106038309598,-0.002412203372896811,-0.02623979663705292,-0.03472340750140544
VCAM1,0.029564716497606985,-0.06047763455868709,0.08984852497799628,0.03571297142895459,0.028808300277621476
NXPH3,0.035586642326488435,-0.025168206601881467,0.007712743829896448,0.02260409315375338,0.0410385245246927
MTMR4,0.0007922766090881916,0.06660864022360447,-0.03696009490888303,0.13091512280132384,0.01307657274052995
LAMC2,-0.018590825260781586,0.04853948248916969,,,0.010755062941204008
IL10,-0.029901040679955696,0.013729547975538542,-0.03616596013414949,0.1958561913283275,-0.012069629498436351
SEMA4D,0.06872798679967511,-0.011413171348423743,-0.057709327605952224,-0.07020819912056714,0.006740352815746408
TRH,-0.02659064743620523,,-0.01359757655366664,,-0.03129171925876342
SEMA6D,-0.015305301875216113,0.018841453023033673,0.049568323552582186,0.05135432019880509,-0.012875380425823809
CEL,,,,-0.029536157162085235,0.00514259767820727
PDCD1LG2,-0.037433919927597314,0.008879679813470643,0.028131196297818347,0.01296883610338878,0.036847387773390215
SPINT1,0.02542935491023746,0.011428085722659803,-0.03327136198538759,0.06257193475188165,0.09688135064663855
CTHRC1,0.2004191971049735,0.010020866981731732,0.16715738945226033,0.13061474389514574,0.15135818752689248
PODXL,0.17421909034092506,0.03493864610869775,0.06239358287006063,0.10946277428540824,0.1803100986283276
JAM3,0.11209958839911156,-0.019439434221621397,-0.018160826805317828,-0.04807711087713185,0.05769678782015004
TGFB2,-0.0051759062433369765,0.0013889375371673558,0.012695838241889492,0.047113141983227316,-0.10473914111650724
COL18A1,0.20860571526650143,-0.03310487424442916,0.18470512519344465,0.13060571928247536,0.21927017034269963
NODAL,0.02269637829636431,,0.1361311118133602,0.2350156735454336,0.12354050447073792
INHBB,-0.07612292369762726,0.04495610066600596,-0.01994653177310015,0.056879641078063946,-0.026936635291548237
LCN1,0.018553650544308527,,-0.04316787223647948,,0.009104064502274505
ARF4,0.061704449896142814,0.074823854229064,0.1252990537282841,0.13635498260877565,0.11515832520080514
CXCL14,-0.018716711787370537,-0.05579006485232948,-0.010828862557085017,0.09292283688751944,-0.07290817372941794
LIF,0.10134910185803729,-0.0461950373285482,0.045937097020937276,0.09456790828131098,-0.006956277711058674
IL17B,,0.10162556401684884,0.13017155706504993,,0.11923840958357906
MMP1,0.07055243815625473,-0.1442518224940125,0.26192932260800045,,0.23439657019154161
MATN1,-0.024409216712159988,-0.023227855165554805,,,-0.027472357772017987
ADAM28,0.016556231383280058,-0.009609703447683979,0.03024846576531467,0.07815353733537132,0.013602161246027662
TCN2,0.17306474586852863,0.002827481440235234,0.0042217829160410445,-0.002203742529299715,0.046901397724823025
THPO,-0.009516102002391188,,,-0.022037650094021248,-0.030395168458042465
CUBN,0.1406565863312588,-0.023837841815727807,0.20133356169674052,0.11098556940045695,0.08720757491897327
TIMP3,-0.05143661691642926,-0.009063531690372478,0.04515453399194649,-0.07134350195517328,0.1273025420016613
PIGF,0.01713474590616204,0.0620107610911511,0.021906809443095324,-0.050980138363160864,0.04480159637842341
CRH,0.11956938672537124,,,,-0.020066229413575262
BDNF,0.019358285979447942,0.0069404099988361915,0.01882489006145425,,-0.04637107921985066
CCL5,0.046391781182401656,0.012648766439320131,-0.011568239066510486,0.1082488874911075,0.12624264610117714
GAD1,-0.036634731521474735,-0.012097522976820868,0.011599008308724202,0.0039561587967330124,0.039910794018055085
COL14A1,0.12537365815866008,-0.0038700016903036247,0.044944137178059326,0.008480531846940153,0.06441619672011195
HLA-A,0.06067706053500627,-0.0687407035471769,0.05296201249786248,0.1470940263652506,0.21960494274281211
CD5L,-0.021781367569871233,,,-0.02515537198054344,
FGF18,-0.019708200798719818,-0.024118204307176,,,0.020663369742551202
ADM,-0.0775566953059507,-0.04786654922806542,0.036410438846280806,0.11537811814512815,0.01858730749065877
CCL15,0.0697482532190655,,0.08481453531099126,,0.05301890678679404
GNAI2,0.13246279718513015,-0.05567465373116012,0.011306692959509078,-0.06525136866583589,0.09129791567674786
HDC,,,,,-0.01996637203325928
COL11A1,0.021930794707824115,0.03549966248525765,0.009923158141237181,-0.02224968362335522,-0.0446568949668775
NUCB2,-0.05125380961148959,0.025056050715476896,0.02308550919792593,0.07699687712776368,0.007517321920058286
CXCL1,0.06973992511724526,0.1144690744269769,-0.012848260187557126,,0.023132783431197852
VCAN,-0.06666782919367194,0.08667227336861615,-0.1850207373028982,-0.13579494479568952,-0.03936426472133576
MMP7,0.06044271064859216,0.0544888756574255,0.16638337974576853,,0.12578034098409543
PTPN6,0.06617789687097991,-0.024502493249019684,0.031011727587891738,0.1550779724401484,0.05790230044806187
PTGS2,0.048017378681372534,-0.03381632033964649,0.05806294166037951,-0.038865029301935375,0.006217462019987172
XCL1,0.0049100928581629864,0.04409005406489216,,,
CD58,0.017435877017739243,0.08993471444361542,0.014353384766970262,0.07820980708035094,0.05573594476855665
TNFSF14,-0.02404995727591478,,-0.006012846331606487,0.01731652553334123,-0.016667531325152536
CNTN4,-0.02528861347069342,,0.05898721991315725,0.144272307345508,0.027491146790110808
INSL3,0.08750306395521931,,,,0.08713060485677915
BTLA,,,,-0.002395654003163504,0.11672672501371867
MFNG,0.08378689283459632,-0.058652869374589175,0.0016063398769645657,0.03172933282479228,0.055317913851658684
ICAM1,-0.061073943274446596,0.026703145015438953,-0.028042435041921155,0.11354700648103397,-0.0560782072184315
PROS1,0.03721475759082677,0.027100293121492113,0.08308671325205505,0.10407549332293081,-0.02408677983337392
CLCF1,0.05640442828167483,0.0831627625244369,0.10328813567049913,0.20242495034330754,-0.01192249233060942
PSAP,0.07395256934882362,-0.021533668211057243,-0.04241259390076412,0.06070245717372736,0.02599097959860933
EFEMP1,0.051998813991457664,-0.019673900184584696,0.0640475283171743,0.14685814937088548,-0.00744568330866218
C1QTNF1,0.05758037562979718,0.015693426920185244,0.0957600719939429,0.09111914260854669,-0.032213072959866286
ALB,0.06049303546803887,0.0491256649826411,-0.04428205313234903,-0.021412653301030257,-0.042018912757013055
CCL13,,-0.022043055248676998,,,
EFNA3,-0.02306165049144166,-0.06082671297169762,-0.05313219645947312,0.03277446327428149,0.02676649218709538
DRAXIN,-0.04722211924801875,0.011144410578391046,-0.004233811625894844,0.03927494160399424,0.12769759127226582
RAET1L,-0.01665659531493074,,,,
NPTX2,0.03207549161086667,0.007732747371909603,-0.023676298554366752,0.015655567361487804,0.10259238053094662
FGF11,-0.05331177498376996,-0.0074741377723773275,0.02374169702213411,0.11866746919910531,-0.03266609812461735
CD59,0.12452006527473561,-0.011043757605370304,0.09698215381853384,0.03877299452360316,0.07430832981189882
COL9A2,0.035177352173299016,0.049880812560587656,0.043548211221233306,0.019538386058071556,0.027697838547062457
DLL3,-0.010275053112623484,0.065008131901511,0.008467519838062472,-0.09088961554316168,-0.02644950338293723
FGF5,,0.03488461972050484,,,0.016306688076449444
LIN7C,0.014695938951562963,0.011873489184158748,0.04834604625058379,-0.016462521645484587,0.008822381424303593
GDF7,0.023263931312119738,,,-0.03201214898209433,-0.021144549142403688
PSPN,0.018190820318275,-0.004881989307444091,0.08224526240062975,0.00402756420209975,0.034439768708593506
ANGPT1,0.03831425584107157,0.035619840916704004,0.09825598085176596,0.08980048763785038,0.013013405877466846
PNOC,-0.05432794005556506,0.05057686428387406,,,-0.038352433837768686
L1CAM,0.017794765944971636,0.03716466878035363,-0.05087002497139218,0.08515884673629642,0.008974982721394893
APOA1,-0.0073961907683875675,0.045177479597409226,-0.01046216930069601,-0.004621985646781257,0.06694371301859159
PSEN1,0.03619219195989787,0.009415657488292954,-0.0441625182904001,-0.0794256492407791,-0.028154435428516544
CALM2,-0.04251443982284975,0.06539770668937868,-0.05480607848962415,9.62817987888091e-06,-0.0718641664086537
CLEC2B,0.004421557691728378,-0.003295565009910083,0.08936369463091842,0.12233206505195145,0.08594308012911614
NTNG1,-0.005994991237628924,0.03113987107188383,-0.023039842432743998,-0.024560298429260725,0.026841153142031015
LRIG1,0.027867165817711165,-0.0071097003693716505,-0.042579280994967286,-0.018913308453978695,-0.06683683609254908
CPAMD8,0.05958779113041122,,-0.034992582087220954,-0.01971490474587021,0.039096781659357496
GHRL,0.06922327002404889,,-0.015399555041647396,0.027675989517902577,0.044840328621553696
NPY,0.03708068351211287,,-0.002581426228707571,-0.028495577633347948,0.22081397438614978
MMP2,0.15614240356286618,-0.020035211108860158,0.04388203472916303,0.06186068049966252,0.1465061053037981
PPY,0.1447186308936249,-0.020337940732383406,,,0.1315766510894081
ALKAL2,-0.03123682808210023,-0.05185201616404764,-0.055937403732152724,-0.039478896169019076,0.03945999119022988
CSF1,0.010164151165989689,0.03728085086528262,-0.013990603954951709,0.08673001350021506,-0.051748152454074485
SEMA4C,0.10109471257060683,0.03294048919463775,0.10519467829068961,-0.017960483460539387,0.15699985532531507
BMP8A,,,,,0.09843914219226232
ICAM2,0.15419607695153362,-0.03573908137284399,0.20235392904480198,0.08735385729117659,0.1879945615245117
SYTL3,-0.037869404656195024,0.013870279998402023,-0.019551606545380854,-0.05415773400837277,0.011181163332937403
IL1A,0.013544188481411772,,-0.0011973030125878162,-0.030182124840889082,-0.0193637346866067
HLA-G,-0.025630522894997242,,,,
PGF,0.18666410920315804,-0.013982922827987578,0.20270819807398127,0.1651948148544449,0.22735019221352434
LGALS8,0.03407944085452296,0.057843529712048584,0.08460616901637426,0.07079762691811065,0.05281898772996625
DKK3,0.054211091093602115,-0.06035329103554818,0.14294286192138417,0.01476805497009524,0.11015757045456581
COL16A1,0.1103156732494512,0.018418678654792058,0.07966384808259168,-0.061540800205161394,0.11037676911317677
TPH1,-0.0188193131000497,,,,0.10425488456158698
TNC,0.03484383277575478,-0.13502077140205973,-0.05244338162778629,0.12113208062470122,0.07270226998907539
TNFSF9,-0.03346481881391465,-0.013464757003981361,,0.14672919241097088,-0.03652913701082872
C4A,,-0.024118217395444015,,,-0.0449148876534135
CNTN2,-0.06607738622205078,0.004176562943642412,-0.09491921058339788,-0.11087932002891109,0.05145953784942422
F7,-0.018359658276701635,0.12125679290513514,,,
LUM,0.18789848028196848,0.07504633390176088,0.2037039315663506,0.1122695591623941,0.10659508589074428
BTC,-0.016656588376923465,,,,0.030563192892507314
APOC1,-0.07867985282422756,0.0491347855199362,0.06686999883411496,0.10191354979354542,-0.0826632464816595
PKM,0.030255907049068685,-0.11132487697233513,0.008973047490147304,0.10243276074486811,-0.013872898466610429
TNF,0.07215249432955348,-0.031300265352795856,0.033389277858770536,0.0826603512364505,0.014433079196233739
GNAS,-0.10404828926411078,-0.025018341030299526,0.08148938042716224,-0.0614017113067549,0.0623777498226492
BMP8B,0.06515214451181661,0.016632679210503723,0.091646823527749,0.04203062263145288,0.20995278721691443
LIPH,-0.00039952353923609847,,,,-0.03773913771780391
CCL28,-0.026471698346401965,,,,-0.009666029007144195
PTPN11,0.002507187054493636,0.06976312163926073,-0.08950354153224475,-0.05701300695789321,-0.031910599422952365
ADAM12,0.14056713888031463,0.06096214124314635,0.039788550223920235,0.08942321249088846,0.16865121071904068
EPO,-0.025287031747057626,-0.019992361734861006,,-0.02875873364339302,0.03183718146511612
EDN3,0.08138164753735166,,,0.03981543488115208,0.0895274723704898
CCL22,,,,,-0.01272233803470883
CCL2,0.1341026493407793,0.05979936194262346,-0.017590099913814643,0.16505923377535364,-0.036202046691115125
DSCAM,-0.04051759901458135,-0.029413257185320188,-0.04138632868098075,-0.048142006669459315,-0.006764457517416606
GPHA2,0.07821111508398904,,,,
ANG,-0.04555242382629041,-0.023092553381044663,0.02197268618643035,-0.022382816380260163,-0.014882798597361552
FBLN2,0.0531794779111683,-0.0049088447428080485,-0.06570728318416204,-0.03968191613248635,0.03744404526926844
VTN,-0.035575051478879766,,0.022420062740950267,,0.0005942984790959122
VEGFA,-0.1695617748283451,-0.08999236268928831,0.031770787282619055,0.07465915015588794,-0.0979662113763504
F10,,-0.051201750832748937,-0.032191896520760835,,0.01569482860444791
SERPINA1,0.02952809870365004,0.06502198909731685,0.09301290487764206,0.09933562992013573,0.00668477381275707
VWF,0.20827967463240102,0.001034605495997365,0.17983641586373345,0.09648486100890155,0.20437661639391513
GDNF,0.016084247489630877,-0.05429257317074133,,0.03164585264014015,
VASP,0.17896123289246288,0.020016485969101903,0.16623730354656155,0.07021104093451883,0.20592792853433597
ADAM15,0.05161516367059683,-0.040298617995261486,-0.03328118883955185,-0.0398344471055618,0.002284267264795598
WNT2,-0.03291978373411531,,,,0.07302998667521783
OLFM2,0.020399912075616963,-0.011132843875397801,-0.02412390030136555,0.037297426937904464,-0.0159330821159009
MFAP2,0.21932205564070412,0.02218985998799936,0.17891479172312513,0.1483206762587318,0.20995848935031275
HLA-C,0.07249641000688913,-0.03121204600765907,0.0798632328696358,0.161796619126597,0.15770938875587245
THBS1,0.05481265526453029,0.04784268468618003,0.1160845394792115,0.07711463244166708,0.02473431281381083
HSPA4,0.04781402336070015,0.049304406728327206,0.045163165976132784,-0.003736319698394584,0.042579343610048975
LMAN1,0.00663521494705657,-0.04072596633885739,0.014773929489537926,0.08904816091440007,0.023952092923566103
LYPD3,0.05749469965796007,0.050750619565019216,0.04955825864912379,-0.031286463881758104,0.24135847103629915
APOE,-0.06052882621470959,-0.0018967595737136472,-0.169332497059436,-0.16874210294033445,-0.05201886369497772
SOSTDC1,0.0006197754403229245,,,,-0.007471948939264575
ANXA1,0.14159262050838373,-0.004361508247165185,0.019975248333489477,0.16137944515159924,-0.09629282096013285
WNT2B,-0.03247037323748301,-0.010216944385635945,0.10672414372966534,0.08519315112480946,-0.019588986227778472
AMH,-0.015284441111229298,0.01671085921557496,,-0.008728551941202941,-0.0025782129012523864
GDF10,0.009607804198228327,,0.028628343866442106,,0.010694427084656469
EFNB3,-0.013155551982436252,-0.01598993645137837,0.010561432483936782,0.006099279445514469,0.037917190178660666
LTB,0.08667103196381146,-0.019863116174784964,0.060091994905090686,0.026779337294064443,0.08112658932946741
ANGPT2,0.1935110330795702,0.006260709688985066,0.20265216873473166,0.13771367731245637,0.2272845615581309
NRTN,,,,-0.025155391048106678,
ADAM17,0.017670766931572844,0.04148846096730718,-0.0020759799002508864,-0.056651259881266416,0.014029480650818271
LRPAP1,0.012465683538352463,-0.012147346533761382,0.040888960745180204,0.02021063684219799,0.0007807531942528837
NID1,0.18688242261409332,0.07914776316715169,0.2338287118591731,0.13346090862780038,0.20577240027149324
MST1,-0.005251346590166338,-0.011981632741904157,0.08367350220389798,0.07916539629590749,0.06435340865269742
CCL14,,-0.018039156588946823,,,
DCN,0.1742499781179163,0.07471285921022254,0.11573857471582553,0.10564733883532534,0.05570057052854717
IGFL2,,,,,0.046846534006205934
COL7A1,0.09824174631872043,0.025610026037995504,0.17436144885772867,0.0746893902826166,0.09739391199033001
CALR,0.03983267000579126,-0.010869383400034668,-0.014681307371680441,0.040477115255054985,0.13045806050574044
PIGA,0.017293209867471123,-0.00591176259159778,0.06783279409264194,0.09966271945736123,0.005610191562411685
CD200,0.1156675306150728,0.004790363088384912,0.06899946768940486,-0.010700045026592464,0.16955573542366303
GRP,-0.015585821218719513,,0.0386376163788996,,0.01856765079743652
CDH1,-0.017037961370160264,,-0.04537344607588908,0.04454128399356206,0.03012487594092775
LPL,0.09589655891956847,-0.061783724896586734,0.1212643500818063,-0.01976758448745218,0.017222386495702423
SEMA5A,0.04005768599821334,0.01731127906769497,-0.012512845932382836,0.08367089541149673,0.048172153822183546
SEMA7A,0.14022001836808695,-0.028480441898397026,0.04188931093885094,0.10619042267788735,0.19990554278572806
SEMA4G,-0.01024116954115417,0.03844589605407972,-0.05654668423249394,0.04301730677767609,-0.026707178992760663
SEMA3B,0.09235831733297455,-0.028498141872935714,-0.1030620654190796,-0.09328548161964019,-0.032231879241690235
RPH3A,-0.04224001456435082,,-0.0613604433087911,0.04968014637262347,0.07268627559267131
JAG2,0.18007276072071712,-0.013617348337370702,0.09390987578651937,0.1339818221360249,0.15390092557115898
CGN,0.05728166362940194,,-0.007529671958041677,0.014718160958761219,0.02097351719146968
GDF15,0.037454172767103375,0.04108583958135006,0.08792145329372171,0.14378864547326073,0.07923037550214418
SEMA4F,-0.03736680918642369,-0.026574161483730666,0.026767033790195786,-0.015119920627814368,0.00800993485569773
NXPH1,-0.010949850246627474,,0.0054941089480553835,0.0005432819135664236,-0.024356808301067828
ARF1,0.01166726292441528,0.059499018669954565,0.018891543243284677,0.08768153583232763,0.11339133977216455
DSC3,-0.01587352225985208,-0.0008899515642181548,,,-0.011677190286710664
EBI3,0.030381413426417623,-0.029895106743819486,0.04297115166303886,0.04247427337299923,0.052156733810331056
TIMP1,0.17644028159973987,-0.13488926586168745,0.19403081643197134,0.15411510215678437,0.16935651169904734
SEMA3C,0.08017701716731455,0.030442790676006828,0.08288943848224752,0.06150642716909553,0.056509807240551865
GNRH2,,,,,-0.029844517831900043
GAS6,-0.03487448419075357,-0.054593035188943366,-0.023941906535760536,-0.01242657350657034,-0.04977402338187062
MEPE,-0.0425069453687942,,0.22472401808785678,,0.020115780319610043
SERPINE1,0.15164362457669828,-0.13333803184832393,0.14892405779493964,0.1288628578570196,0.07909438878841486
RSPO2,-0.008968075459253702,,,,0.048603398311070384
SHBG,-0.003545151310052632,,0.12868144955337357,-0.01189171128680436,0.04785219442814929
LGALS3BP,0.10916876373297638,-0.08455258006125183,-0.157550354250303,0.10494329737641596,0.07947923953056553
LAMB1,0.18001164687596793,0.03762214124280655,0.23796527419036692,0.17803311622520973,0.20451766498478322
SPTBN2,0.03782744445401392,-0.0015959001820100404,0.0447075784107385,-0.039184331501993006,0.027175378365583147
COL1A2,0.20281057091367985,-0.037569162394369894,0.17937146000682636,0.12611851837101837,0.11276477257699698
DEFB1,,,,,-0.030031294307565362
WNT11,0.037670678683133056,0.05636283273786523,,,0.11617062410807462
LGALS1,0.06379357008862535,-0.14376803609539202,0.17837512137511655,0.17453229503093928,0.15968316300192836
BCAN,-0.013412140923632361,0.015317454035513314,-0.17423118325018744,-0.12389180811398495,0.006213275723955699
ANOS1,0.014406396351428792,-0.009155069146126035,-0.058449891251560894,-0.028852223951279343,-0.014396059910702872
EDA,-0.016656594083993333,-0.016132430119776768,-0.04537343209859731,-0.041476567216382286,0.052799167625416685
