,UKF296,ZH1019T1,ZH916T1
IGFL3,,,0.004268845740037114
BMP1,0.02437865353767359,0.027813466500191536,0.007490500329326164
NDP,-0.0038435379816229446,-0.04477908426059772,0.06760747400327499
TNFSF18,,-0.013781235981357392,-0.004132045966232715
RTN4,-0.07216960589664312,0.1092257158753652,0.0006131001207351501
HEBP1,-0.02575168673333663,0.07006884955942123,0.06820205623043904
WNT7B,-0.03196348788508257,,0.04876086260982332
PTMA,-0.0024629089708618976,-0.008338555541237849,-0.10965065305109163
FASLG,,,-0.015954310292251174
CEACAM1,,-0.03565900279063562,-0.0033696277517762624
PDAP1,-0.025468888660810603,-0.0633391855293835,0.03853563706251014
QDPR,-0.03996620994852859,0.037762071445343076,0.010573009989935761
POMC,-0.006990988983980536,0.006673796612872141,0.07560127980500393
CCL17,0.03744701928721403,,-0.014460790297873503
VEGFD,-0.02901908642222071,-0.04847763286862195,
TNFSF13,,,-0.023562650797261293
WNT5A,0.09709444740957443,0.06839981315482284,0.018480253181086804
CXCL8,-0.005928155776941665,-0.019585120024550276,0.021511347673267227
GRN,0.013628082285090392,0.15504110320479442,-0.07283687525048423
MIA,-0.015171309369532633,-0.01445930585756342,0.15722793868702162
COL4A4,0.05562498305602617,0.07039446909276256,0.03212923359551692
TAC1,0.030493474780643102,,-0.01901017928160294
RARRES2,0.007980536779387242,-0.07029866576466007,0.013510529244823067
FGF7,0.011738444964657061,-0.09135671203272706,0.06895892453566874
HBEGF,-0.0017644247390796225,-0.033953723791711514,-0.01208375010670968
CSF3,,,-0.015224981343453977
PI3,,,-0.03307882645513133
PCSK1N,-0.014404484203934255,0.06405588058768565,0.07734294480760151
NTS,0.05857444274671171,,0.2224813847660805
SFRP1,-0.03956183814086278,-0.0008624530375652761,-0.022022206533574267
MICA,0.028516877270753322,0.0181264934307234,0.07509903391952352
TG,0.022936769029049106,-0.0041231773168239816,0.06652700486283741
ADA,0.007123284829312287,0.029929835436039356,-0.0419622746654747
LAMC3,0.012460086508140391,0.08171869162050462,-0.026112843489874128
CCL7,,,-0.01595430461908887
NGF,,-0.008890359297953157,-0.0477667071744428
TNFSF15,,-0.05454935213830382,-0.011567677515480983
HMGB1,0.01997715744243113,0.045318539215511495,0.012329717632073755
ITGB3BP,-0.0017356183535135994,-0.034504973614426816,0.06011954501562068
AANAT,-0.01558959759192505,,0.1292719312117801
RELN,0.029294720671077114,-0.059704515560671696,
IL15,-0.0006544661658962155,-0.055374146649106275,0.02369259371147914
BSG,0.05807378238855122,0.006781647411289458,0.04500497116394612
ADAMTS3,-0.01978530052592995,,0.02942140301450204
CD34,-0.006778538221313951,0.060973804816435544,-0.018694249558906847
PLAT,0.0030909379134186413,0.0786782976751679,0.0168747585713756
NTF3,-0.029263406889964073,,
LTA,,,-0.022718366278252248
CKLF,-0.02787332640131839,0.020365183187820112,0.06578792821346778
CD24,0.07784910130620493,0.011965376542090666,-0.04129154951111945
HSP90AA1,-0.01131018047224138,0.12069036326920916,-0.05467255004980524
BMP4,0.0861395027698908,0.08187260224102975,-0.006390296407341951
SCGB3A1,-0.0048987972167160426,-0.05201540597060596,-0.0334519112824115
IGFBP4,-0.02466687715572655,0.015421381293249147,-0.032568165841870014
RSPO4,-0.027838434649326924,-0.008188777331828361,0.14103984176342602
LEFTY2,0.0073249787558734075,,0.022290784344008198
PF4,,,0.08872110614500966
ANGPTL2,0.04333129454008432,0.01932157822346961,-0.0200367807788293
LRIG2,0.03395718617044715,-0.03608004213169685,0.013256058885890895
ICOSLG,0.02937965385447392,0.08739149527610526,0.06011151366720656
WIF1,0.005614820390288102,,
NPPC,0.04081984535716622,-0.0684610835689483,
LYZ,0.009408794833434923,0.053399419714484066,-0.04938532829019534
EREG,,,0.013621923607290648
SPTAN1,0.060625451215308386,-0.07182618178157008,0.055951575416655686
LIPC,,0.10750054331909789,0.043467362884196205
COL8A1,0.014741711852024364,0.05450032260566766,-0.012795154340659433
GSTM2,-0.0036799542171347555,0.14128095219179038,-0.0242057463640469
SPX,0.03304413921787255,,0.12774037260304186
MFGE8,0.05314247608693493,0.10985897541447526,-0.05296767888859248
TGFA,-0.041627177657468734,0.052723702136616486,0.10876952659901787
SLIT2,0.03297199073162092,0.053422582994037016,-0.028691099236670996
PLTP,0.05242350647201486,0.03389437427078118,-0.004739225632217473
APOD,-0.013949724580321163,0.018559713177002495,-0.03172740908904925
B2M,-0.0005110204168782654,0.008377978594620604,-0.10998352158959679
OMG,0.009210353636967627,-6.546263147163551e-05,0.1388805773925388
CXCL3,0.05766040442350599,,0.034212518337637596
CXCL10,0.014164841425674458,-0.02018417365800545,-0.03840583465485725
RSPO3,0.007031889981296932,,-0.016190499476332446
CORT,-0.04040928671829538,,
NCAN,0.0062383476210004524,0.049604423614074904,0.09317916524937235
PRG4,,,-0.024843736032994373
ZG16B,,,-0.020187810427356477
TGM2,-0.03787325012462448,0.0645317046258193,-0.013662346295107142
VEGFC,0.09852809818812623,-0.0128878214934236,0.07076350159110176
WNT6,,,-0.024380930155978683
NRG4,0.057430971915211286,-0.037958899393782525,0.03551746149066918
PMCH,,,-0.034912871395300506
COL9A1,0.04875346109911669,0.12402853323683509,0.0332336000495413
GDF11,-0.004771562951379682,0.0738278334378047,-0.012811262468904265
RAET1E,,,-0.017760864879503842
SORBS1,0.008100844096294949,0.03013334817589594,0.04065509095558271
