,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.009990411286732268,0.042335446863487766,0.07107532062963683,-0.01724085948168946,-0.04104363380364149,-0.0005156407683542971,0.029437423428087417,0.003801784838038602,-0.05857840881887136,0.0210200390875789,0.02528490697145558,-0.036982003113348844
QDPR,0.014879304315779997,-0.03236903834618136,-0.04995128684730179,-0.01837219088819199,0.0026352253631405803,-0.04097598019203078,-0.01526856407661759,-0.029202627781646163,0.002940930756731039,-0.004426914899888282,-0.02460742160821044,0.003273693677049
POMC,-0.011811958614504849,0.056831755499355784,,0.008706510627079386,0.017892467372209647,-0.037279574585568034,0.03327756750404269,-0.016092482523357158,-0.0230987681971645,-0.023661348695282487,0.012120226130823331,0.013555921264164264
CCL18,0.043459840008697646,,,,,,,,0.1178116201370383,0.0006624041444659328,,
CCL17,,,,0.012552854176427443,,,,-0.017297334244836773,-0.016443620524892743,,-0.015101997062019883,
VEGFD,-0.005266744244683798,0.04004257712062117,,0.008073104982396986,0.015036523021994824,,-0.008798479072499987,-0.018428846609214324,,,,
TNFSF13,-0.01592352802876096,,,-0.019516105437681484,,-0.013703808363642052,,,-0.03155283791757383,-0.01624220196109,-0.024607443700083817,-0.026444435395783682
WNT5A,-0.00936322208171589,0.1058529734005288,-0.0017303769108408316,0.00850306044455947,0.03801576415380877,0.080354270422331,0.010640831007174898,-0.00704282821041882,-0.017159578096817542,-0.014644357917021822,0.031475886036949466,-0.027950014800485888
CXCL8,0.01311039913995,-0.0025776587459839136,-0.014570527635652945,-0.042830384814528506,0.024548185061715567,0.13081717517470434,0.05671644426192185,-0.010071481489215085,-0.03629459273862527,0.017091408487191276,-0.06057082553650914,-0.07017829091611003
GRN,-0.040523292271734866,-0.026069361799016984,0.012915551118879695,-0.0012442164212250748,-0.03942145407170535,0.03609548732402459,0.044215391758535276,-0.019336864642152486,-0.004700722785515353,0.05751556849517736,0.0057613178142418885,0.0713396387086556
MIA,-0.024098872445787733,-0.025123162005616564,-0.011772689157694773,-0.03093055871837001,-0.014534004552433581,0.09588594180372878,0.007430683555681326,0.049069759207474785,0.1175791625120424,0.001307812066839636,0.06368245578158961,0.024528626241987025
COL4A4,-0.025342179285803134,-0.0019439072491672733,-0.03622686618321701,0.0039809610652292785,0.026176542199152865,-0.013038568218053097,-0.019231001653024646,-0.018058952108151574,0.1164895355315212,0.022886792195660362,-0.034513719142901134,0.039895717507588205
TAC1,-0.00412050988852099,-0.007964207254601889,-0.04405913334227772,0.010665493984155559,-0.06819583883757704,-0.02823173609480958,-0.027219372653947034,-0.020205550423683973,,-0.02495467322112398,0.021309711472418513,0.024342041920055086
RARRES2,-0.07198748779985156,0.07545140798884771,0.03254231656647969,-0.002858720392684371,0.00327198830489505,0.08378419148215845,0.03373736383144518,-0.002001859886401239,0.02876627721846818,0.06923133509770718,0.026648071650331298,-0.08538640198253566
FGF7,,0.049261471702772806,-0.031092496256474426,-0.0200624299288321,-0.009206866120502486,-0.027397470925206835,-0.0027732679469865953,-0.033558675907556026,0.012163601877553325,0.034972198331985914,0.019982419183952525,0.026213944149328337
HBEGF,0.041829562452338244,0.02229471242040606,0.08162834162728225,-0.06747687864682023,-0.026323639655081048,0.02798422400680749,0.026711732690432855,0.0906386847516426,0.0313430990774661,0.050982640727426705,-0.03472344240287873,0.04796546242485862
CSF3,,,-0.02535742925205374,-0.03372318173427025,0.03158005010623542,,0.09409804541954017,,-0.02501848161029259,-0.02073624663416072,-0.015900073148281596,-0.03108917343431642
PI3,0.040393476387323136,,-0.06007529633702571,-0.05819603032795145,-0.04305570540164728,,0.0449544341793284,,-0.046702716877237274,0.009442233009981338,-0.03454557666975642,-0.058958179049725216
PCSK1N,-0.018075111422253872,-0.042078704884543426,0.025409071368327887,0.04853448976329408,0.044395079178709995,-0.04138672251266878,-0.05620881810834072,0.030853761647827157,-0.0541848585708281,-0.009141607614307367,0.03601295846600541,0.05606520834402582
NTS,,,,,0.05263348168237036,0.0750340383406622,-0.02500771782771198,-0.020630253564864365,-0.03836125496676208,0.01003641423364974,0.028867383239300506,
SFRP1,0.025777864978400494,-0.044019527661719786,,-0.024687023592095417,-0.023452453338886913,0.08039130096683925,-0.028020552174785253,-0.03110528042803151,-0.02937287165689983,-0.05113306656843816,-0.022998694505523692,0.11736919151644781
CXCL13,,0.021593293412431915,-0.018412493998824202,,-0.023241680760347497,,,,0.010210612357628419,0.048228723227265985,,-0.0048658507194140836
MICA,-0.012637208554000504,0.09708320455264603,-0.016459083285338166,0.06307378018153625,0.06644596823991687,-0.03378462908317003,0.0047265557282847185,-0.011191811165346495,0.013241922448852337,-0.0514927800136959,-0.005781607967146048,0.03937041718119413
TG,0.057083076186576286,0.021139608639190774,,-0.026641209725779377,-0.020705024578616005,-0.018372563207542665,-0.024555837406810676,-0.0017668485981716957,0.057699368475306226,-0.01706624962512406,-0.031008175456935575,0.046881122631006994
ADA,0.03193491111469875,-0.024669995948983923,-0.016054217614150632,0.014504145994565116,0.06517403745521833,-0.014502656982492909,0.03696818772647346,-0.03849408414581456,0.08928262463968983,-0.04059467572553672,-0.018589665415400507,0.04615769715476453
LAMC3,-0.00048387620274641547,-0.01956275014908389,-0.02219881562876498,-0.014794351772981412,-0.005450497268608432,0.10342053227764289,0.02409597714196126,0.000712387320806215,0.039282057716570784,0.05542743782311325,0.05068107325862727,0.11380292206992458
CCL7,-0.013422044902095679,,,-0.019261552066296962,-0.030814177643937082,,,,-0.02464519690205759,,-0.016661735390733207,-0.052644100091325245
NGF,-0.023044984570413055,,,-0.0441331354152679,-0.022082698443808748,-0.01753235313421791,,,0.0011847377816576656,0.07519249357484224,-0.033036407545369524,-0.019107295884384534
TNFSF15,,,,-0.021448680296265468,-0.022814712562044523,0.08560840502483574,,,-0.02402629956257597,-0.012876853162384027,-0.04402318960112418,0.046870299330682104
HMGB1,-0.010791793224074066,0.038333807866751474,-0.011887206575181115,0.033503801595347826,-0.017219945951144844,0.07987003019202171,0.0034124592599627823,-0.026632667882806164,0.005767470560003997,0.0018070759327820846,-0.003234312025967312,0.09196544802636739
ITGB3BP,0.0034134346114897724,0.033035490533295936,-0.016316965521663288,-0.028242595777428797,0.016874719669364487,0.07324614673477241,0.04482166390506466,0.0012425405315517842,0.007415188811312534,0.014309954530044135,0.0010620360205439495,-0.04769393590964512
AANAT,-0.019473345131378484,,,-0.01951610752059827,-0.0026758082219895626,,0.022733369874987874,0.10467760622549611,-0.021620791693295026,,-0.017628810874054057,0.032554603264218385
RELN,0.03239266681025824,0.05848305162025267,-0.028556339764803276,0.03720084982483599,0.0021090477687002716,-0.005653463568596865,-0.015942097071448655,0.0003894918578401424,,-0.015553843125605834,,0.08546926799138241
IL15,-0.025158561285984073,0.04260675527002271,,0.019855026067343056,-0.027960894799571923,-0.01514776321188784,0.009646760970484267,-0.038054569799350846,-0.006816518451649791,-0.006245753976893181,0.002826987691026545,-0.02258144924967536
UTS2,,,,,,,0.008889369340481429,,0.005579262084688134,,,
BSG,0.03408851733292588,-0.05031986041092302,0.06541559191717371,0.0357040552320753,0.06927290870422183,0.026287018782326813,-0.029334143660241098,0.054942594068233284,0.05864745361224126,0.003736022460768106,0.043437425284906975,0.04503902367272409
ADAMTS3,-0.02644941375260646,-0.0001367456996722421,,0.008782857352712748,-0.014249076902547165,0.13147344350682696,0.06932838690912647,0.004936985008861487,0.08591115527196296,0.03770551463647993,-0.032238265551638376,0.07008955865211472
CD34,0.012603058957067323,0.0506289574034306,0.055322852551582695,-0.013656669951400427,0.032470269238727825,0.07452484929430411,0.0405724321894001,0.03516709054402448,0.07413733755579124,0.11744943340485701,-0.02614711374981828,0.001277498075187924
CCL23,,,,,,,0.051491320988776346,,,,,
PLAT,0.022240952554187596,0.010734922862660014,0.033264989875626254,0.03606673263827973,0.06659928430299476,0.06565736149555348,0.033409929976912014,0.07783378219955231,0.0817497658773926,0.007285604697240928,-0.06936864802735904,0.14281918925930845
NTF3,,,,,,,,,-0.0345216647302628,-0.040597812732698406,,
LTA,,-0.019723208546424616,,-0.012450262080551298,,,,-0.015093453425493205,,,-0.023725722710916407,
CKLF,7.585083969941532e-07,0.0016633932009796602,-0.008443915191258297,-0.016560843974967033,0.003444437165817273,0.032706957198917,0.04742119490161496,-0.024252225656708974,0.07113747220036487,0.02604272640343103,0.06994414369554464,-0.05415178455607879
CD24,0.04986842630916343,0.04722666241550562,-0.015908196263436262,0.00363226961320868,0.00943389311661669,0.0400357009044021,0.0780587296217572,-0.024449841697274564,0.027649392077921317,0.004268843840749169,-0.018594383600260694,-0.00499158743288051
HSP90AA1,-0.03204505064741701,0.047284235241340455,0.0037000959225999565,-0.024058867596977007,-0.07333407025980128,-0.10014204667782241,-0.044449806124459305,0.07228467654276312,-0.10047493191589883,0.005425644625701707,-0.00027561882409686474,0.061454428857169674
BMP4,-0.03870608010924084,-0.004834597268481915,-0.0018793615277798979,-0.05759778690057873,-0.0029874812855134065,0.08622800381449171,0.03172471184731919,-0.0047121247958922296,0.09569017702073605,0.06838928295033243,0.0236790616499565,-0.021752570850277746
SCGB3A1,-0.013422043559909124,,-0.027104584264176407,,0.03717990325198149,0.21058775527475992,,,0.08748088733037254,-0.02674116080418241,-0.034935204473590754,-0.023243582488401474
IGFBP4,0.017328187070400052,0.009883668191158905,0.03533110866057157,0.01760373246874239,0.02395402156652132,0.09870652848685928,0.022072112055337875,0.04903098673785034,-0.025694919543866313,0.016656571236374575,0.0382507563903798,0.10057268518036448
RSPO4,,0.009673798182283323,,-0.007577141686318132,-0.02825545743962033,,,-0.017554605199904795,,0.21228159651689613,0.01032813325980688,-0.023936824946952373
LEFTY2,-0.010847091499223869,0.046487201942724245,-0.032725262698427925,-0.014477955141227251,-0.019405809207432345,0.018710104333829518,0.0415493625069373,0.07482483635064824,-0.00031475770826990164,-0.02449109613200357,-0.05459299953303657,0.10999154402441728
PF4,-0.013923215640262469,-0.017940938837387104,,0.0513062268992254,,,,,,,0.028982796871350528,-0.018751069438741823
ANGPTL2,-0.012448273035586809,0.029491991942067246,0.0479799173329086,0.03290703734692088,0.04815222410723824,0.09010791749663773,0.04337363540107204,0.02703789419622823,0.07222288923249696,0.029722016993104887,0.003057109747008553,0.09305763600837776
LRIG2,0.07062292036893038,0.03859063027929546,0.03475119142741118,0.028389905536254836,0.025131406132297467,0.0454764696787396,-0.09162364261458751,-0.011201595933334654,0.06645018641050111,-0.05647312467748369,-0.01136090272760995,-0.0003670169142767179
ICOSLG,0.0029520010395604358,0.06098601881229115,-0.013073054294986544,-0.0029335070883196746,0.09809875244519092,0.09651656393143737,0.010357860648227205,0.03674842010997061,0.05168957837718479,0.03490465053478423,0.01898731172099803,0.025772214870856902
WIF1,0.05800023730890398,,-0.043953177639587934,,-0.07774633796141484,-0.07108089711350447,-0.021445616027937278,-0.013546473039960072,,-0.01674114126959982,,-0.03440781179083796
NPPC,-0.041638774239165746,,-0.0034973116658264195,0.040742553251052,0.011641119623561336,0.02832803531118589,-0.04941383584695453,-0.02642486468858685,0.09533525883015126,0.025681495206309874,,-0.020637229204169112
LYZ,0.0025300871458171803,-0.0190817297872572,-0.05046150792095059,0.054146761605795374,0.04520595849312479,0.003018734279108053,0.05748263339636291,-0.07008882389218388,0.030310124798208233,0.033305661142867794,0.01898001045678671,0.075099562005087
EREG,,,-0.03417994728286953,,-0.011189040534699499,,,,0.04848655117287033,-0.02243055518211834,-0.02366154065824987,-0.021588035605607195
SPTAN1,-0.0288602627209559,0.007507792805018937,-0.015564956494658345,0.06958434541981402,-0.05131933052965997,0.009226144079723154,-0.03634119587422577,-0.026945683899619648,0.03825257027083326,0.010104223653439638,-0.013508437254682072,0.02487795078330245
PTH2,,,,,,,,,,-0.028640363243460063,,
LIPC,-0.017045675588398094,-0.0034949982576341363,,-0.03020042010674131,0.013169973484486919,-0.023490296652502088,-0.03088929591342159,0.026573928760779,,,-0.029998286696796363,-0.029241170370096266
COL8A1,-0.022217338324359365,-0.03291337363405283,0.09240723864793025,-0.03615887828678337,0.050941812045404336,0.06109304232152854,-0.013055590030646574,0.006245884490429882,0.09679673569545248,0.009511205199722145,-0.04677145595637378,-0.0192755157198851
GSTM2,1.9856735725961376e-05,0.027379692148122296,-0.04219433875389402,-0.01883491336096382,-0.026030524869745282,-0.012809473481523184,-0.01733132847596963,0.04281876232528758,0.009946195790481723,-0.03823389362404184,-0.00025411983654242753,-0.033169882243247135
SPX,0.051415150899623195,0.025560671386350778,,0.037242155023776896,-0.04780418200667198,-0.01626570395442385,-0.02925941812050509,-0.06777212937771641,0.04380967861189433,-0.009268810002893705,0.009090182750025315,-0.03234716214034297
MFGE8,-0.0025624226307031494,0.042418732019121316,0.018613960438322263,0.005594588648075765,-0.012384009930868698,0.025291904702452617,0.02942618263490065,0.01027263501388243,0.046892662942085425,0.026128326897297598,0.031161782072277107,0.0473335275665229
TGFA,0.039898587446521236,0.057020452065243726,0.051693450279983726,0.028303136216603096,-0.019399190800890087,0.03222025918372712,0.02365055919885091,0.04861563734728414,0.025567716736505142,-0.03012311398163314,0.01601410176976198,0.016698316769105822
SLIT2,-0.02878006325123629,-0.02533341272059598,-0.020146029331509666,-0.0013032137393417709,0.027150371020343057,-0.033063164469224846,-0.03430759100136255,-0.04517444834221741,0.05070831362967741,-0.0060223723584141575,0.025541613898073044,0.003792494647024702
PLTP,-0.0507612903755164,-0.046913665906625525,-0.008957520647984113,-0.028605745836160525,-0.004525015117034095,0.08673730869604034,0.04547273442141493,-0.021102026547570506,0.006469019778850261,0.056933774313822814,-0.039150413867483226,-0.0042207899736440855
APOD,-0.0005534674376293698,0.031685496438205285,0.002848443427773389,0.0245826897415465,0.036079963154144704,0.030269750181317844,0.005033073846696447,0.03236514678115606,0.0915556224151675,0.04866265747765431,0.05638938328658416,-0.0034583763025283903
B2M,-0.006581692180496836,-0.02418153301203063,0.06677359555314018,-0.028237177994823018,0.013367680139904544,0.10664208270259784,0.056609009997712526,-0.0023086320579649012,0.11693157017732178,0.010566267854310557,-0.020751758255072767,0.12356539426921345
OMG,0.042208874868100016,0.03372484996772503,0.07338404239526913,0.012611382106877548,-0.010372465742436545,-0.07511918301935072,-0.030440893977443845,-0.040694063820819394,0.018727481231615523,0.003749754021238002,-0.003045048839859705,0.04448181564724426
CXCL3,0.06904831333152281,-0.027836005134290128,0.044274209470931865,-0.0272949567570053,0.01445369917557989,,0.008419140627631822,0.06768975074677551,0.05054727104835283,0.07343912475954611,0.005338033918189194,-0.07734636765833326
CXCL10,0.07333524704279161,0.019730143378999622,,0.005827322929208667,-0.008550774395500022,-0.0030617805582046484,0.07782840158087428,0.03387765951110343,-0.025449327474363456,-0.009015327513680498,-0.00592278963541953,0.08994211905955946
RSPO3,-0.018232140770554035,,0.01667375500701222,-0.019516106078578885,-0.027355916517518036,-0.013586958072447251,-0.030136056129613117,-0.02651357753065811,0.030545221854105103,0.017588650966041355,0.008155952203023053,-0.04630475092515786
CORT,0.006215031793136046,0.021745138743274505,-0.033652764408158176,-0.015170784292093549,0.013275502699792007,0.010632822093682026,-0.020470397881743922,0.017263475199224755,-0.028102046505611114,-0.029951438456790148,,
NCAN,0.04762989181686363,0.027852252410834288,0.014122721181881596,0.05215101101164022,-0.013201364059755616,0.0535042905477805,-0.0071652518994589675,0.0014450180514347874,0.1042758148096542,-0.029805336534275747,0.010855716786772301,0.09509504616927113
PRG4,-0.020185152598117293,,0.16201653753060244,-0.01926155506792393,-0.01958673801375802,,-0.026106012179378597,-0.02243408855416381,0.005431188250723282,0.055625058799370804,-0.016386061032158228,0.049567228765328875
ZG16B,-0.018612323386240727,0.03987952023082368,,0.031323268795893935,,,-0.028185635364098068,-0.011993118907346327,,,-0.021082959332270015,-0.015996585337397357
TGM2,0.02214980669575882,-0.017583144176938844,-0.0017822577547059334,0.020194014862004315,-0.007372686609774499,0.012689090763101585,0.022149780486145722,-0.06338885518156429,0.033765988350494026,0.04938892750799239,0.034882984683940424,0.01885724370863437
VEGFC,0.0694926593860577,-0.003536073972638612,-0.037704346704529594,-0.03432924859993717,0.1055888361475192,0.0753798490029684,-0.03441913797207945,0.03346672336596896,0.06299959660984887,-0.005326324165129901,-0.014923815472394885,-0.001654665409763214
WNT6,-0.021656172728430702,0.045468990936445214,0.041656024740782026,-0.004689802487913824,-0.013044873657556794,0.07861863519471975,-0.0256718445440446,-0.026690258362167634,0.09676936102693698,0.08693661598707514,-0.02546200643259773,-0.016529271975445615
NRG4,-0.012362174569746184,,-0.019006756916875825,-0.023442193654317434,-0.027898746893176632,-0.01902008392538616,-0.019936755826814676,-0.011079270772965302,,-0.023781396337351605,-0.01690840527324251,-0.02485748980903882
PMCH,-0.014248071473515908,,,-0.013665171943917668,,,,0.01446049358137284,-0.025050146186498957,-0.013692346133365504,0.014249213194989785,-0.03183359312468394
COL9A1,0.002028047478861709,0.006784447000501278,-0.05442834677142987,-0.024483660326398732,0.028444854827927274,0.045391537112876315,-0.020823941345108253,0.03790437039627692,0.0021266695123723926,-0.005028033679390505,0.007910763143287512,0.0096348595950449
GDF11,0.08478467832205416,0.023935910356672897,0.034781047614201296,-0.015388995907845749,0.022186319745255593,0.0726947644394527,-0.008950550284848717,-0.03137820216622557,0.030133985262902212,0.029047091271788696,0.0014074786899843875,0.010846111497925704
RAET1E,,,,,,,,,,,0.003776548689698423,
IL24,,,,,,,,,-0.018676785365026816,,,-0.027789846679644056
SORBS1,-0.01137586641348329,0.02172504561981482,0.05285539325997301,-0.00039330140855193125,0.01297042592028186,-0.0018275522166529454,-0.00639730316104728,0.008792414192086357,-0.001145035070859595,-0.005537602858580804,0.06874136388397034,0.010830787676387229
DLL1,0.013389687839396433,-0.0149782887490499,-0.007056353987007404,-0.029785509923238588,0.028851634690416985,0.0648557399599676,0.012224763089442522,0.027969476640955365,0.060653908147137246,0.05186767827748683,-0.04692773418416036,0.059207994706555675
TLN1,-0.009927536477471967,-0.01212851401537639,0.022077306704882563,-0.007413135553673051,0.0719997349246534,0.05277924126991719,0.031375271272780725,0.0719184395871589,-0.029940366771135155,0.037870383954381,0.01798645100400469,0.048373403555679276
COL2A1,0.003930948872071152,,,,0.023344129768766462,-0.01683233838163995,0.04185012094209745,,-0.019993438509269164,0.0662882269980796,-0.024607441797843452,-0.022395264105000628
SHH,,,,-0.020015918194523537,0.011078394371399463,-0.01837256517163708,-0.018942529789064213,0.027068312906574608,0.0639205915865923,-0.05576095987959191,0.019124445422008533,0.03844958272198794
PON2,0.024956002635926584,-0.0015814720242617005,-0.033563306288555646,-0.027978590147416223,0.03436615817088758,0.019049189855393566,0.018155245940345045,-0.006606625226689815,0.10777790407566384,-0.06656872309708431,0.026848410625729298,-0.019890295144197344
ICAM5,0.03163162622254913,-0.02570000529618234,-0.02710458618236505,-0.021898772837442442,-0.04639379862205461,0.02211363724757033,0.011838740968431904,-0.009567583693333954,-0.009538603523034981,0.03493006762682241,0.022323523893795348,0.052658591895848164
HPX,0.008792035919850522,,-0.025357436709363634,-0.04870145198305152,-0.0076705337718494145,0.07908206153762122,0.07744633882280012,0.0010300628022307326,-0.027912801377593183,-0.03790103801857422,0.0050894916924840794,-0.039669673518459195
SFRP2,0.0018237853688333674,,,-0.022795961701303578,,-0.015430303731098584,-0.01923099599019338,0.036985334345711225,0.04013169439199646,-0.011651476852173886,0.05256928499263346,0.04218251671542496
CFC1,,,,,,0.05736987993730083,,-0.015093454337668564,,,,-0.021994967340601614
CD70,-0.032601720472470654,,,-0.030801758879784858,,,,0.04253858625197028,0.04597660041509227,-0.034631722460163696,-0.025796827360633396,-0.03173887299412212
HP,0.003996563417517859,,-0.017111719732346316,0.034574475232650496,-0.0018491030810096868,,0.04622830298448784,0.008827071146883827,0.032436252829319424,-0.00726421956728814,-0.02529312494398065,-0.004870520295927124
CXCL2,-0.013600696296241773,-0.050681005164463014,0.026974499104458285,0.006248562193695142,0.0834784838418745,-0.024013011435979767,0.02514298079057564,0.00021614077154030815,0.060854687271448174,-0.011141659059358421,-0.019711673989338176,0.014099543857000699
NPPB,-0.017315735239553084,,-0.011048864635995189,-0.01613248612979424,,,,-0.013216442449046979,0.0593360517455351,-0.02046462646404851,-0.017151694056882428,
CCK,0.025767361455339057,-0.025144391141253265,0.011650794057774711,-0.006328301035257319,-0.04858831964815978,-0.08452415831945316,-0.07693864130025421,-0.044372448142109125,0.019574764076706847,0.03719034608393528,0.01548396019019606,0.027819672800376193
SEMA6A,0.005855330349971492,0.047979336275198944,-0.015047812533034369,0.011390380534187516,0.0023667750880850963,0.08095014666117971,0.061028846381101405,-0.0022211616368725874,0.05844023804162782,-0.00579694389966005,-0.019168786297637404,0.08181563243370128
IRAK4,0.01844850260051403,-0.030726962305347032,0.013160063224892675,0.060830015166167394,0.00812246233480325,0.08760078052304263,0.01866393621975216,0.009658043928443872,0.02041132146556599,-0.000666089808684542,-0.0018037172008140792,-0.007901693259556693
GSTP1,0.007125123007347852,-0.0054326693220844435,-0.03112035663191874,-0.01809733823682346,0.05048375354828601,0.06778483888023928,0.031257744747563536,-0.009453350997549263,0.06525087963205245,0.027981903444472517,0.04296145276920722,-0.012792921900810592
VCAM1,-0.012159255856168604,0.048594742677760275,0.013668412481875971,-0.03876558417260315,0.03963386337425024,0.019909906171999378,0.03965812696636714,0.0049763197550781995,0.053448428494873544,-0.0267991640587018,0.07003162063166825,0.009247262865972031
NXPH3,0.047567170520159005,0.01902324808967142,0.04227994915283535,0.03208794485936996,-0.03740944226668598,0.09289840009246875,0.025776365360945304,0.035967571569155914,0.006144281958200654,0.01688685330054542,-0.007142531915341818,0.021176770878002772
MTMR4,-0.012519458241596015,0.019356504737170342,0.025351863163188847,-0.001720154102529952,-0.018415103070642452,0.08185490458828278,0.007935147804042175,0.027544697458358136,0.02700728677612826,0.006817814191507786,-0.055728775142708964,0.01800771396904839
LAMC2,-0.013591041574978296,,,-0.0011585149389915239,,-0.021288118284055253,,-0.016638026561716625,0.056567059107865074,-0.013290557624656854,-0.03267923695658859,-0.0239368381241101
IL10,-0.0037545589744010987,-0.01722826861183868,-0.02646130351571994,-0.025160075027357825,0.038313794183687196,,0.005348106021374724,0.025221673191746473,0.10946143247001035,0.02681309111499007,-0.014700302916964206,0.03233640103044133
SEMA4D,-0.07576613988795078,-0.014640842218093511,-0.027264772230943493,0.008493539927767973,0.010701747977346875,0.018439747267816237,-0.042357713644608164,-0.05327265715113909,0.05393279488051245,0.0362204959243768,-0.021134233175549966,0.01803111634894469
TRH,0.012938754533387688,,-0.019584118076680913,-0.0016636770338040424,-0.017215351862442847,0.062493085369626195,0.008238060161229938,0.03964663791113418,0.04371747605415963,-0.019182935053758517,-0.0192110475615946,0.10923808844040904
SEMA6D,0.004483478269560852,0.0035891851478179375,-0.023667713200415268,0.03335695901622724,-0.00887293107061312,0.03471136786432735,-0.01431212901915213,-0.017694210725132973,0.020996043039087135,-0.007554516141907346,0.03805896058444621,0.055276116460940834
CEL,,,0.002486275967971178,,-0.03396409595907511,,,,-0.01332586609977247,-0.03364399356583632,-0.020271221666281605,-0.02557324584604565
PDCD1LG2,-0.02720997701253505,0.08122693427691177,-0.026461289803707613,-0.0016977192175585164,-0.03827684271495554,-0.01494959527833798,-0.050978282402883594,0.020197910079544773,-0.004517871620837395,0.030118938546496464,0.029138272371554395,0.00783217497096059
SPINT1,0.0326899895010528,-0.015561436986389957,-0.025803983267280638,-0.0324312742370035,0.09318017870140922,-0.01933639355630436,0.024609485260233436,-0.028904935358772563,0.003198143986537706,-0.03480166994420566,-0.0062380255217951595,0.07062449402495294
CTHRC1,-0.020965622889312432,-0.029950413167673412,0.06902918664687224,0.006379377320966677,-0.03863343308478969,0.10742377140316961,0.021444237833190122,-0.03492675241585074,0.018664910825388657,0.03749303496127577,0.04243597721282333,0.08287933323713673
PODXL,-0.006144680399312418,0.05923526144780207,0.041000428725597234,0.03365909787349299,0.04422138923467336,0.09915912419929314,0.03304844308311642,-0.006685954677566191,0.05771950302383599,-0.036209109765423346,0.03128811135616972,0.061644402476360084
JAM3,-0.040020951949209266,-0.030596367309235702,-0.03523961622934738,-0.02086849097814514,0.024585705970374624,0.059280549218876044,0.034974549451001403,0.005364041556183675,0.031685936105318294,0.007099262798524715,-0.037559984255493735,0.07583539673260523
TGFB2,0.030438201675425783,-0.01139352450960937,0.06306848940136635,0.05156365924819151,0.02293535386395752,0.0006076735509440737,0.042942126576846984,0.02149217539140308,-0.02038859291996461,0.04995473873725744,0.011575539263212984,0.04065022662079826
COL18A1,-0.01964394884453759,0.014254597265192306,0.017124987528750028,0.01458182357210862,0.04233864134979594,0.10474551283388527,0.026926672975660922,0.025448692445334934,0.023775651128546422,0.04345042774714445,0.03324368376664074,0.10916353145112857
NODAL,-0.02792578444727402,-0.0022136358162005263,,-0.03941951375267048,0.024988291502955857,0.0788621365176887,0.02986665041222485,,0.06384265074076984,-0.015198749454039989,-0.010497240527516015,0.03617486030503688
INHBB,0.02735729774142446,0.005367309224699273,0.027711305131964112,0.05008213411459598,0.03627283617104872,0.02313418344871462,-0.013202505779119435,-0.02305587662047167,0.017806559557208952,-0.018992996287273262,0.027249300086508242,0.016170649762719768
LCN1,-0.013591044633017989,,,,,,0.01533968877390058,,-0.029697359339273262,,-0.01942725692988188,-0.016789649701855185
ARF4,0.05299477623357842,0.031024764487221787,0.009508747688194086,-0.04550831482865212,-0.03796734308205754,-0.01669351885364875,0.05410800944634108,-0.017210481029891027,0.07617668435587206,0.044306564645529546,-0.022782956332217056,-0.01708760922185406
