,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF4,0.055438790767103355,0.016114630646196663,0.10777810053585538,0.03582113735794406,-0.05297668269199004,-0.04482300517970712,-0.037474305897056345,0.057415955502448685,-0.04870568112751427,-0.02327100686937652,-0.045197704556956105,-0.028350356415725704,0.020738572782151462,-0.053015259367177145,-0.01399153351233006,0.039563280560766884,0.018445895928569395,0.10344180624395352,-0.025450214473403007,-0.01636054299264905,0.05028297588157536,0.10512199154623621,-0.038972776720971374
RBP4,,0.0678824958854115,-0.011301203373222867,0.002549224791248813,0.02098326272872714,-0.04302857830081045,-0.13775784480735234,-0.13432311849805334,-0.010784239480610169,0.016549973534228435,0.0775906618919151,-0.02024864353002307,-0.07240619446995003,-0.03952485697055157,-0.0552990408413053,0.015996546834800784,0.040736326795004385,0.12104082523491513,-0.03253239330594691,0.03594503649570672,0.008501958172298447,-0.12460844309313795,-0.05881193781343699
DKK3,0.015234384763877524,0.07871918007319963,-0.08626145037226227,0.08816753117037467,0.0382271451157861,-0.031998761763723606,-0.30119997245276453,-0.2284815958127314,-0.01934974337713403,-0.04016344445130237,-0.017068088925075803,0.04699944534237546,-0.06633773864643448,-0.07101384627645234,0.12310915168638535,0.050014410064777214,-0.0036399079006832736,0.009842882699425883,-0.0003105936017206478,-0.01343493191469694,0.05042116955325665,-0.14801639024745247,-0.031754431704692394
COL11A1,0.06001917104249899,0.014880419401896458,0.08150672990287773,0.03139619055093702,0.07190200955901842,0.017418576319178952,0.2841905670403471,-0.04448507847220295,0.07163941006225537,0.022128494590779008,-0.015920242226434265,0.044383367171742086,0.04290545703781343,0.029193774876567997,0.059373892593914145,0.041307622556295144,0.025636037144498195,0.0215907867170181,-0.04067697215984432,0.0170146840930817,0.0249321645533317,0.15503069419872026,0.0661284704219342
COL5A1,-0.029396666396648754,-0.051603395984873894,0.062909086604925,-0.05987667937792798,-0.01769846930699839,-0.06808656971475,0.13917815442843742,0.1937785185453136,-0.004169089471385478,-0.003756271376967549,-0.003477512237563703,-0.11047969244890542,-0.004134240848664123,-0.03349725634705928,-0.12317374119557271,-0.015711526624284107,0.019931655051691023,-0.076112944561868,-0.004854556048983394,0.03681956727572151,-0.033900730043348586,-0.010964287493643178,-0.030310463133227612
KISS1,,,-0.012515584474626779,,-0.005321447270515651,,,,,,,,-0.0006335889375832166,,-0.027928086107964867,,-0.02389229087161899,0.05193266981809433,,-0.007154152586795487,,,
MEGF10,0.051673373691628395,0.009139637980756173,0.07848259115432868,0.030396279524842727,0.01982492479147974,0.099683709789028,0.13010254847695435,-0.029073444349021437,0.0039024867756208875,0.032651835310997315,0.028173718389354195,0.013298088735492814,0.009856807264203508,-0.07622292664077349,0.05190450343891954,-0.0596171311293286,0.07734494544300662,0.07925748872357329,-0.02039862952487027,-0.007046455852265617,0.055271331859477246,0.023846358503344513,-0.006840420844290955
CEACAM1,0.06086547566205831,0.002091484077674423,-0.0069369167972107735,,0.0010455149790963385,0.008478490904378288,,0.11230059923522885,0.055281861032468155,,,,,,0.028807123148086044,0.03638087048418245,0.01982048112629168,0.01945908392841098,-0.036470584274621694,-0.03453953617621316,0.012195799751678414,,
EFEMP2,-0.03394213075430838,-0.017345991309654342,-0.03248512235594437,-0.008841392209657616,0.04526377607580593,0.040590423293254886,0.08234938669436068,0.21215637418887903,0.0350753933803666,0.013291468120443843,-0.025025825684615564,-0.03211987572559517,0.03108398279335843,0.05109407913603279,-0.12777505666326724,0.048818511109261414,-0.042470145087397,-0.03394087344183107,-0.017111140985830033,0.006331692034852507,0.011870744455651455,0.10584373369633916,0.1384916890201971
IGF1,0.001936893380529469,0.00852751814227555,-0.011470920889609822,0.025611711903808003,0.06893073185828325,-0.027778499351058458,-0.06420175841920611,-0.06722470444849349,-0.027431468894037175,-0.018537881036607782,0.06449708765904215,0.010861609067610335,-0.04745107628922382,-0.01672870102784747,0.06322840177069355,0.11897712053542678,0.07889302033454826,-0.018530832274897557,0.03689935814102322,0.005724952142306549,0.060723639065569324,0.039471939869381,-0.014474062126190661
COL6A3,0.04929611644792484,-0.005407697164640241,0.03218693390024348,0.008994481157515706,-0.03751646650534258,0.0035523309378971686,0.06659413690795556,0.054696526474686216,-0.02975083948673931,-0.011752920526352654,-0.0819025989518709,-0.07609380472324634,0.06511591570915294,0.030167818567874812,-0.004331491419097607,-0.014141006274008185,0.15090320413235714,-0.01259678342007838,0.04350879731057136,0.020590986208446634,-0.0194510349831513,0.044321277914600866,0.010561452572350243
RLN2,,,0.0055245943683660086,-0.024092188020605934,-0.02170630360470723,-0.04587208599725257,0.1610245403316528,-0.017618803025911466,0.012595598718842697,0.061057336737354514,-0.036192468741163906,,-0.015271213391778095,,0.0013835439543446373,,-0.02544499741383486,,-0.02624971820616163,-0.014927482624440267,0.061448906048136846,0.023693975331344992,
WIF1,,0.018289033200604803,,0.02794523568831579,,0.011827587959338545,-0.1890582420999661,-0.16460597361696816,-0.012822270182450043,0.011887953287429772,0.05411741086148426,,-0.039143087131509144,,,,,,,-0.03012746117477806,,0.03353722329726733,0.13638634765640134
IL13,,,,,,,,-0.006615561594037276,,,,,0.03273877172303271,,0.10952508623543487,,,,,,,,
PLAU,0.07038369403653082,-0.004862434875670703,-0.013022681279727041,-0.01688411456144867,0.0352503762004024,-0.07189803623799638,0.13910658623695396,0.2183652009938279,0.0024294844353059605,0.044216985686498164,-0.029553264461633894,-0.0211088172373819,0.055733814076439216,0.07597281201768595,-0.14835947005625857,0.056753142769740555,0.03432681985247807,0.04798622259498978,0.020675430905940644,0.08738628637636703,0.09170405137085773,0.15303762915678676,-0.04346161589608099
CXCL12,0.01986820322702845,-0.010868269324063668,0.05570225566784568,0.06466657045203511,0.012988205622007204,-0.034641835093745084,-0.0016039342638379114,0.06361600612137429,0.049477448450168014,0.017289783163824256,-0.038059023449964834,-0.0349869996392027,-0.040489229519902366,-0.03297919349490313,-0.010155265218948566,0.06782202470103701,0.016422118868101663,-0.010886177546664988,0.05254917629108957,0.06771498352695562,0.03866765558503124,-0.061028510846172064,0.05929744385147754
MMP9,-0.0046697666512999685,0.03681249149396123,-0.016602074068399357,-0.07540649142883991,0.03200315018437236,-0.04533236012769288,0.08586289029519587,0.22158316173850506,-0.011347876707330505,,-0.042750769948629634,0.05274268829427346,0.008900418901013559,-0.013031547050775182,0.12323331897571858,0.08471022821470231,-0.00033698549131818306,-0.06746145557608363,0.09113128093463477,0.017909149971399772,-0.004616326379231236,-0.07173828101142853,
TNFSF14,-0.028250511676012908,-0.03426676952536808,-0.0003596260503715749,0.018519702099103478,0.029508939779810058,-0.018750949745763773,,0.09241580572850419,-0.006602790800223038,-0.00495162195136543,-0.02633735070447749,,,-0.060106916753815846,-0.030767637802864716,-0.012100219310658161,-0.04187868884022949,0.021442046238062396,-0.06744996183248916,-0.03030204972912336,0.016274615082085248,-0.01196841000081753,-0.0362843572421129
HBEGF,-0.025298000679873613,0.04604617898187553,0.04106576622627318,0.002350670208874699,0.02769886023745918,-0.0020529280511145673,0.17244273343349184,0.12263854769220132,0.06915996580863383,-0.001133315571500959,-0.029634052324910523,0.05824646168987452,0.013383421915458632,-0.00851533701217432,-0.15350224460189762,0.027668320355546953,0.06938658220424426,0.006255939960412814,0.0045756307169326025,-0.021279157180110624,-0.0008306452057381464,0.06715741048561438,-0.04005070317963057
NUCB2,0.09231304001461214,-0.010295529512993418,0.03956158981736593,-0.008046712251771932,0.045977466831672587,-0.00012251818708032932,0.04863633260676391,0.13510200739659523,-0.029738115772920393,0.04262852067892087,-0.04185459570307592,-0.01603982487059148,-0.011631016002277306,-0.04387246524212969,-0.1271105637373166,-0.014009521560795924,-0.06614776829421558,-0.06868860264155052,-0.025381742726599432,-0.018377580389665187,0.00728609113690476,-0.057868083741270046,0.10503111866909573
VCAN,-0.01944737085586824,-0.004789797112066181,0.054833918901685506,0.18017437975880107,0.054907395250821535,0.08067982164529135,0.29869916430098986,0.18828081853809805,-0.013140022436141813,0.008815660481539178,-0.01877777970084621,0.021997859707017065,0.06750717946846747,-0.08411722179113326,0.15904690325659945,0.05767317360467549,0.1359171390437974,0.059901876528542085,-0.0033869264113882856,0.01939530625729907,-0.01718443293650012,0.07769484813527491,-0.0339304858540276
VEGFC,0.042440961476104946,-0.039481911958491316,-0.03398213153371273,0.034643895876891075,0.026170748529180998,-0.025480623872676314,-0.010591368248184721,0.07965211790209561,0.00944402871509043,-0.006721796438372588,0.08615076338386968,0.012993463538490672,-0.014163327989427259,0.015061412004908988,0.11190402442011649,-0.00850411772293457,0.02713950285723624,-0.03906749581720829,0.02330244917581209,0.0201002363188224,0.050184950220228626,-0.026088444150475763,
LMAN1,0.10676123824331683,-0.05926720956892781,-0.003466354373995151,-0.13211426309888008,-0.04094420262281931,0.005334973970695215,0.07536638702530472,0.25197071895953493,0.012821562541703331,0.0186541211472898,-0.021396839189006815,-0.034205924865271,0.07045796216154811,-0.02644792650173974,-0.01288280545418189,0.012648120881587434,-0.059134447469131914,-0.1336605666524401,0.014935319990098504,0.058213650377807166,0.003696217839334717,-0.06257942073325856,-0.013153290377083167
IRAK4,-0.010118822892592224,-0.011628971312839008,0.029475422383817992,-0.05620671696391655,0.06000614024654857,-0.04637555819731437,0.15312829259167401,0.2129603404603524,0.06646227975004373,0.048779224582862726,-0.02441813516251547,0.017993058319718508,0.03821466970069536,-0.011421707137484558,0.007628939222218646,0.062122597059019034,0.10390061904513949,0.049469701654169106,0.04548115659027944,-0.02686759243959211,0.06631778043512378,0.13089122305296982,-0.07476882433693761
MICB,-0.04720278746672701,0.005402927135964368,0.00479650048066194,0.06258029551605215,-0.03956037255709327,0.0033820782119577254,-0.05804118815730663,0.13483139717340184,0.03245357938633889,0.03425007368712158,0.028102903659740452,0.07766204295063842,0.001274348753549734,0.02848679717485257,0.0804047622357019,0.08624207556614279,0.05699915593941397,0.025317600868192326,-0.016475307118998493,0.020333130626862848,0.019105498043531868,0.07660305340082088,0.0992209975498098
COL1A2,0.054968586332141904,-0.03171880685926152,0.035119628631735,0.15555543998067106,0.061286280560921814,0.009612295347094155,0.12470784782552657,0.3037381414292058,0.01160016091174863,-0.00018954532443985552,-0.023640477243579344,-0.1303047997507933,0.05821639355276718,-0.06878586912562301,0.04068200996264952,0.1267070072914041,0.1580183921986282,0.013471176077025079,-0.0015139909884991623,0.03662690209556861,-0.07329223029285738,-0.06515581121283057,-0.03844673678177142
ICOSLG,-0.08417774518409848,0.05003387444558351,0.026391952467348097,0.08472430204577405,0.04831066909454081,-0.01636509966598036,0.08134107759733676,0.0945799996781773,0.06487494392368794,0.019901392097708557,-0.0664728663455627,0.03237649416655309,0.03718619346633438,-0.030550394446177673,-0.042459880415426254,-0.04220384465722617,0.031204008100640574,0.10867582691554134,0.010128507118166324,-0.0047286134579904255,0.018834519390182426,0.009140702413891815,0.0019429860028492452
GNAS,-0.09236096793621501,0.03434491873059743,-0.028312921365387166,-0.05598511069151484,0.015176115974227713,0.004517862721429698,-0.19808296631862163,-0.1692610313236926,0.0014837770749042832,0.04870596214746106,0.03982285994553577,-0.06807826989202392,0.04830094494584806,0.000876980208458417,-0.04743993302611116,-0.008612876873778177,-0.048775976202654656,-0.0302610057758891,-0.035524102928539324,-0.016688877748365513,0.1190933685169992,-0.10701769857738161,-0.01706678503306437
C4B,,,-0.012080662575276289,,0.003968905769606854,,,,-0.006986298461646195,,,-0.015489287692166207,0.11881004835678433,0.09324799229155217,-0.034480423520317445,,,,0.02052587698587611,0.04203670195927573,-0.005424720460054239,,
COL2A1,-0.014161664711281576,0.04785965225197868,,,,-0.028580893827132026,-0.0011016761122763735,0.06372015893130996,,,,,0.020451456943504472,,,,0.05208668253324652,0.0006322105726371175,,-0.01095377410565325,0.01669271225775301,0.16334559738866827,
GSTM2,0.02793663703074282,-0.021569287675881416,-0.003286843870192107,-0.013554859553964942,-0.01794994698331632,-0.06140452222394482,-0.03015783352989404,0.09577981712487452,0.036852113032018574,-0.01410114783173393,-0.007256955750669352,0.0792911953731684,-0.008131038281611346,0.016221444191008245,0.019885218203512686,-0.016353174907588815,0.05161025077288533,0.06066753902225333,0.09499860928147674,-0.007795590177820674,-0.004476360192029016,0.039813888876243465,
NLGN1,-0.02905375834877338,0.04652867228893839,0.11090017133897864,0.07837320081344362,0.0030135337992073605,0.024709450112613846,0.057129156940105716,0.11824042167204772,0.0032068137036715214,-0.0034857755066246324,-0.0114371479313493,-0.02068365370234872,0.01803177459202909,0.016039013178413174,-0.12252126135745783,0.041133142219771476,0.04732073166191512,0.08230463993719081,0.03342949427086842,0.07471468650361478,0.06264018952467847,0.1695786822771064,-0.027167387326586485
SCGB3A2,,-0.010868198569802093,,,,,,,,,,,-0.04548437642440115,0.15619712828386587,,,0.029358090904123318,0.05854569671064882,,0.012362714987960523,0.04889908327295411,-0.056370625554784955,
LEFTY2,0.043722215451761116,0.11608635789845992,-0.042125610302364946,0.10132521642386107,0.0028471386993011013,-0.003499418183433471,0.07634552617546947,0.24475404404841358,0.004401345841986838,-0.01942119096143949,-0.027947352165588114,0.04735817565196662,-0.016509922394346482,-0.10716106320271446,0.2523365387524976,0.020985536495172274,-0.0340793508481892,-0.03144916087190245,-0.030181129409334605,-0.044613413472021274,0.07433648569181475,-0.020388308342392483,
ACE,-0.02051122111634189,0.024359450826958545,0.06209418076553775,0.09643923895566772,0.002761576837925029,-0.023181524642583225,0.042082809979125106,0.200634875659422,-0.03586168352915114,0.018185754169022215,-0.022116488061090612,0.008471723721961607,0.004785509283512332,-0.08288880787089152,0.10613158434451979,0.0949397724856798,0.1005013866028868,0.11389788722381242,0.025651419872571374,0.07083507753734931,0.05386836372302822,-0.11407493800625271,-0.03844787769064253
RPH3A,-0.008034157407990596,0.13309486829388445,-0.034919545186338816,0.0890532731924689,0.047850480159716706,-0.031671174872074374,-0.05689910399270713,-0.10227051781905071,-0.007332304052046161,0.03631293103810052,0.05163139330181271,,0.0657962374253095,0.05406958686717148,0.1496798113720904,-0.008435901063819364,0.0585415785854777,0.11759864896519605,0.007342782327173259,0.03617574895064431,0.08324002320707495,-0.08772194089416904,0.12415686568740311
NCAM1,0.0032757352322504377,0.0950116949405699,0.08305854275972739,0.08875194825748922,0.054064836430507204,0.10002897383842953,0.07986533755446,-0.11014254912391677,0.022577398520054866,-0.05652916129787135,-0.06108479107135516,0.08998943109608645,-0.024952207320414935,-0.04498758938431662,0.20921599074165131,-0.09590607953108993,0.031046653108412064,-0.018966657830350793,-0.06333934211097657,0.04764375988158519,0.06779308320901734,-0.09019371124681239,0.05609340338396834
GIP,,,,,,,,,,,,-0.019504340794404947,,,,,,,,,,,
EFNB2,0.0744139166811318,0.006539413966923482,-0.001199774345671002,0.0977148936303132,-0.03397904458130714,0.03295275817097628,0.05149497236843358,0.06269871866318254,-0.07943903287474921,-0.03327586228832825,0.02743925028802379,0.03512724670502898,0.02031603423983712,-0.12163829980430357,-0.06590768278521852,0.1119720592388368,-0.053866659236267836,-0.0049536826196384266,0.033122733231850256,0.0008383678091775115,0.02310417763987981,0.0772394963445575,0.03663792434708064
ICAM5,,0.037415057970955796,-0.028642473051468165,-0.042575068277927106,0.006062210996065245,-0.06491249122992777,-0.083461023092996,-0.08265885473135583,-0.008256860038887329,-0.022474367569330148,0.048425737472006306,-0.014121221636114631,-0.051628297699961065,,,,0.0009605844029568078,0.08444122947541671,,0.04923329091777862,0.04583957377375018,-0.03595176217351481,0.10697997856062466
CCL5,0.03162490331121694,-0.0328708922680519,-0.01770369126928403,,0.013264618470786915,-0.033272364084547416,-0.04585516593907257,0.13741920547154624,-0.04255446006965507,0.033345100836263714,-0.06869969822285035,0.051703094593097354,-0.01957773258220643,0.08481387079682079,-0.10871240766441936,-0.046892662421669534,0.08437651726546283,-0.022607185020446986,0.05365441921838703,0.03375092328757237,0.0789406125209172,-0.03310330380475746,
PSPN,-0.06194527829560654,0.053956060694469975,0.03159521983202153,0.0067614405357501045,-0.00684542008353241,-0.020159070927779514,0.11162149372010156,0.043428518957988514,-0.020647273643931697,0.037056233362673864,-0.03113537601004304,0.014118800009319726,-0.04657318702560595,0.08273661690854453,0.08639360035030562,-0.050809811120704824,0.04270412867009277,0.08654600456943018,-0.021309650738659387,0.006927237354858882,0.12977481073244437,0.057658732066629505,0.1273170739934264
PENK,0.03601819507847702,0.021865117931634842,-0.027751026300649365,,0.040695811727985344,-0.060182826065474926,-0.08814896839896569,-0.13816134837123387,0.008045955515418915,0.019511959863857543,-0.01543266906544578,,-0.019289135552303705,0.026890039840545433,,,,,0.049709443453730524,-0.03778871093794219,-0.03887566120264835,-0.007845279343454001,-0.028304255632119923
EGF,-0.02513080651314707,0.02077069485866227,0.0010177087792810273,,0.010299768614607284,-0.042312706125066275,0.0439463199267128,0.12716829786658512,-0.013012854064986592,0.055447409978735804,-0.04017963906929444,-0.01919933527777599,-0.003346413179415277,0.0207503066287091,0.00728466948602808,0.02225334476659242,0.06123222163469994,-0.016709160431865957,-0.0052372324303110625,0.06686838803262996,0.10726053223230145,0.07063191986787715,-0.03791677605419339
SERPINC1,,,,,,,,,-0.00034157801222060304,,,,,,,,,0.15226855057604693,,0.020220978187313745,,,
UTS2B,-0.03269902041902207,0.01802045391624541,-0.014937023873118415,,-0.002873469136238607,-0.032802001740995665,-0.007671424970190766,,-0.021763244949844097,-0.029658397673042198,,,,,,,,,,,0.0409170992402029,,
F10,,,-0.04035791518021516,,,-0.03762404274200573,-0.021511335300646275,-0.041613129026102126,-0.022019262267873572,-0.011379820419410566,0.003801261216925082,0.021557244611253815,,-0.04646450055391028,,,,0.0037988594017874314,-0.0004789998444640397,-0.003992830776426744,-0.02119205173119023,-0.02720330907288978,
FN1,-0.01313109819222555,-0.04384669064818463,-0.012594332929393512,-0.1545871023240945,0.029925265077518963,-0.02793747472943549,0.06505755066969944,0.34695166376194697,-0.023723953063132047,0.04538754670905996,-0.0062459051257200675,-0.11378468179345448,0.12715297860850447,-0.06573886100029114,0.11974131352622017,0.09654915025709088,-0.037753447727291535,-0.1364715339461262,0.02654587386167123,0.018142645676808795,-0.05338566739698801,-0.12842326942752108,-0.06438145497346706
FGF2,-0.03985077440007101,-0.06139731689852663,-0.03283307936348244,0.04772604659829272,-0.030496583613200342,-0.03721824006736609,0.013894695286923964,0.1327968277878083,0.036048470708986105,-0.03529185312299928,-0.05317034498919451,0.04165080494986754,0.019314722471536983,0.00808438039961211,-0.0752278653730233,-0.013095761666866965,0.01770539187973502,0.02535586379132301,-0.0015301964803290644,0.05685931955283573,0.08868851810083014,0.033722837604883524,0.04200072500837364
GDF9,-0.041396983020055074,0.006814474190424661,-0.019347532876132927,0.029193775645194455,-0.006316921532558713,-0.025042264893580114,0.07152607600368287,0.0729990049938695,0.024642562407252475,0.05386909305858727,,-0.02053956685742211,-0.001203707865137652,0.030512086692928587,-0.03858187950524999,0.06439089544624325,0.03025095741273679,0.08381756471233767,-0.009483532431744691,0.0002153301952703697,0.04676090413089068,-0.011925789613333126,0.02563271293521174
CSF1,-0.04026055574854395,-0.02517013411382874,-0.007985158493705525,0.016550759823510643,-0.019973148156677067,0.10831080050278602,0.14973436587537076,0.15920768464193646,0.04416217973274122,-0.0046297465655754854,-0.019949572704915774,0.031133790494038003,0.05114629654160429,0.023029698295233113,-0.1227108685892195,-0.04116333180879611,0.015138651053926807,-0.0042389703029630564,-0.024252975221612773,0.044543315354444675,0.08012741490492026,0.09055375634456178,-0.04245086897537615
GZMB,0.05033240219650176,-0.0005620787246367087,-0.019769820970606623,0.06518632775153377,-0.011367502308368914,-0.0409522063735936,-0.03843729323861396,,-0.022311490194520753,0.03082132676592102,-0.006847440292726853,0.07644584671766855,,,,,-0.011643742598690006,-0.024522250806448483,,-0.028922365621377927,0.05246196692324394,-0.004079840967789625,
WNT11,,0.05590465490033382,,,0.009090307399983306,,,0.04275274047899415,,-0.028383401348588567,,0.002686045315950844,,,,,0.06833860055320154,0.06450807287520954,,-0.008968241081435228,0.02052810227467632,0.03709448228210671,
GDNF,,-0.03117816482982548,,0.05573683234635644,-0.03642250562932626,,0.1492158986150096,,,,,-0.04266378134977827,-0.03333502535138322,,,-0.0001624503299907105,-0.0011398378101070508,0.011554789766654375,,-0.02128839056961222,,,0.13450742980070457
FASLG,0.060216814227954454,,,,,,,,,,,,,,,,,,,,0.01771195970743518,,
SHBG,0.06915229579881106,-0.021641520228887993,0.05553704023055587,,-0.03500241782188783,-0.011872449965460845,-0.03878057366598449,0.09719800194812206,-0.016590295172437507,0.0008206441414730118,-0.02712301186419539,,-0.014336446682068444,-0.04715988580667465,-0.08107691876437974,0.008040235001038946,-0.01526026111005753,0.01623633634123664,0.008807211137469465,0.06930015919764075,0.04513833553789519,0.024758094568150403,
EFNA5,0.004001727467525189,0.012127924741972948,0.10905552577767251,-0.007993042484553185,-0.02235694891608354,-0.005668898364886465,-0.034581919511702384,-0.08944052763087428,-0.016698680305248216,0.03303589831133292,0.027136648738751074,-0.0307062689824181,-0.04285853024700122,0.023937603578322694,-0.05636960927952845,0.05326904662453405,0.027464205057675075,-0.02139325284304384,0.007488287689503967,0.012267084884276391,0.08404612495521013,-0.03310196504956466,0.11142702558783418
THBS1,0.0438777463331358,-0.07306244648104279,-0.02603014633614706,-0.09464587836419903,-0.040615341556902926,-0.03831331259001522,0.14936567725419486,0.08136757798447776,0.002056767996262903,0.0001829943524426503,-0.08097200426216701,0.09959133494486598,0.008307296264930002,-0.06081926086368303,-0.02590463571591434,-0.06529511620890964,-0.008044970817259594,0.012960363869520186,-0.04418614803840783,-0.024048448814439037,-0.04724676229323885,-0.006023977176216339,0.08120965600468914
PODXL,0.0475416803816216,0.04515934282080592,0.06698966372732201,0.128810481140989,0.07108104515562282,0.04707807187803435,0.16622280563402375,0.22496707338511288,0.05204518316533615,-0.012778047087713528,0.08355930407944286,0.05472818285668006,0.05215005478708083,-0.10837474454205363,0.08976084554557295,0.13369698035935831,0.00797978497724343,0.05513571230407932,-0.060256042360590546,0.031138529053569054,0.06025886870045004,0.11235777104460726,0.053694540185628234
LCN2,,,,,-0.04392336976843681,,,,,,,,,,,,-0.06440277822719147,-0.0809531178299916,,,,,
C5,0.008781243457250766,-0.0007890887627644268,-0.00024768417814825306,0.0376913180113418,0.03240688385733325,-0.01596478208012703,0.15327777086172492,0.22513646170524226,0.104888694825169,-0.03155489609395866,0.02410574074379091,-0.03639200508611206,0.026853553231418425,-0.021675165027663073,0.11057622882310691,0.07859168720816571,0.059841845724593154,0.07304256252540274,-0.05453872194841116,0.01637643028166318,0.10178635026743635,0.09543102295806831,0.10998917687443623
DLK1,,,,,0.028365306407855714,-0.026715919817507938,0.05762722712449584,,0.02592706009751464,,,0.025241973150360062,,-0.021718323161138503,-0.1413506748114685,,,,,,,-0.07270326792066323,
