,ZH8811Bbulk,ZH916bulk
BMP1,0.0302880926310686,-0.015173813425020749
NDP,0.026445411479308123,-0.038687909180161094
TNFSF18,,-0.024659559793399226
RTN4,0.010059117369757124,-0.04787470058782813
HEBP1,-0.0491724976314142,0.0060638178334498525
WNT7B,0.051903728268400236,0.005747955276868801
PTMA,-0.02586294792438046,0.009930744152844551
CEACAM1,-0.014716199673597493,
PDAP1,0.026410513449483367,0.012655292002014854
QDPR,0.01626344030961311,-0.021542278359922677
POMC,-0.008526030992000899,-0.019579661012590555
CCL18,-0.02452357432805694,
CCL17,0.11810940975444381,
VEGFD,-0.014716199673597493,
TNFSF13,-0.02309123875754679,-0.00806437685446508
WNT5A,-0.016704772810438886,0.03309052834450601
CXCL8,-0.020135510977559515,-0.014689126159269823
GRN,-0.02862388781868433,-0.02271489924732675
MIA,0.07419208810794363,-0.0019497195604893157
COL4A4,-0.02356293668640924,-0.029982210396924603
TAC1,,-0.05798626473132277
RARRES2,-0.051301548487110805,0.021673241941891793
FGF7,-0.029378749865838594,0.004145070092088684
EFNA2,-0.013986762936387903,
HBEGF,0.02077635336239796,0.03251535723723747
CSF3,0.042392243778574916,-0.03153785489641074
PI3,-0.03085664518773335,-0.019644875023640516
PCSK1N,-0.048443478318541136,-0.04494035841867878
NTS,-0.01704021646196558,
SFRP1,-0.0010167329848152636,0.0625008974091833
CXCL13,0.06364616631335276,-0.025581484389221688
MICA,0.007437660072767155,-0.08046994139235736
TG,0.05860717416902539,0.0459867265949419
ADA,0.02737231940736783,-0.04707256062711798
LAMC3,0.004321407529478797,-0.010083401990231692
CCL7,,-5.970176508750892e-05
NGF,-0.01379875731139594,-0.03574206932530504
TNFSF15,,0.05901021707449836
HMGB1,-0.030880956215731035,0.06810405540166029
ITGB3BP,0.019460928960027914,-0.0038307970922599973
AANAT,0.0030530727491245653,0.13961307133238968
RELN,,-0.0027616374241106858
IL15,0.04271796094920561,0.03189570974206233
BSG,0.08210606539969574,-0.03754602473812245
ADAMTS3,-0.0016682193595291043,0.00573771568059096
CD34,-0.02105236571869356,0.020108344167486292
PLAT,-0.002884880533672106,-0.041875770572662833
NTF3,0.014552295500785399,
CKLF,-8.139041592305237e-05,-0.004240531398491126
CD24,0.007429691146407052,-0.045776774620872755
HSP90AA1,-0.05974289718865199,0.06899301666384967
BMP4,-0.03701506691884717,-0.053403882089063055
SCGB3A1,0.003347187389043198,0.03378776982093544
IGFBP4,-0.03952866215728262,0.024762963483435794
RSPO4,,-0.02428228313797779
LEFTY2,-0.01608226441494736,0.006814924353274684
PF4,-0.012819836579908584,-0.019021686387416317
ANGPTL2,0.02043503263748116,-0.03403470322077919
LRIG2,0.037486485906649346,0.0006835183981664363
ICOSLG,0.039303189152805194,-0.042074924999267425
WIF1,,-0.03490438810974191
NPPC,0.010140747306972096,-0.032824506940287254
LYZ,-0.00036263564078070805,0.08848281101102656
EREG,0.07660018630491228,-0.021899595879145264
SPTAN1,0.006776335002567535,-0.025821869615887963
LIPC,,-0.029663181302703494
COL8A1,-0.005396413806807514,-0.007633122438002733
GSTM2,-0.019273334190401243,0.014240274656481993
SPX,-0.01591746572735489,-0.012847123895739405
MFGE8,0.041676948929187274,-0.08719189849262453
TGFA,0.06833388561706345,-0.06976937049270648
SLIT2,-0.019608417717274798,0.021442106945025397
PLTP,-0.026651975537332027,-0.0669025265053774
APOD,0.07449635093118598,-0.04124606154288125
B2M,0.008881561834501037,0.04254452056343027
OMG,0.0845057654392383,-0.009228418834483032
CXCL3,0.02677388612444592,-0.041004555645606365
CXCL10,-0.017195117279265492,0.0754679063937266
RSPO3,0.010342439537126323,-0.04720197093463448
CORT,0.01647094576071231,
NCAN,0.057356461584474924,-0.038740518903785576
PRG4,0.0002214943012017121,0.11273208020363812
ZG16B,,-0.016227449349039996
TGM2,-0.009758019137883663,0.01314449304177772
VEGFC,-0.010378991035832529,0.0014673959728629688
WNT6,-0.02493294841388525,-0.016767823763673965
NRG4,,-0.02521623510971649
PMCH,0.0454724093166518,-0.03229301811187685
COL9A1,0.053338715521901926,-0.012061218452462307
GDF11,-0.030784256052887853,0.034091473815482304
IL24,-0.01261543080348651,-0.02819091199152644
SORBS1,0.0649096615305176,-0.018320804653086976
DLL1,0.05242805147750455,-0.048804976068995344
TLN1,-0.06107351499716622,0.023355619090202773
COL2A1,-0.03287967182867087,-0.022718474365442245
SHH,-0.008261089544916299,-0.01998673036636131
PON2,0.042267003754671136,-0.019596418776401614
ICAM5,-0.029833668700788324,0.01486730509399792
HPX,0.051545054982934026,-0.04024218945081975
SFRP2,-0.0018103049379239683,-0.06054775193549097
CFC1,,-0.02231240048580723
CD70,-0.0119703289423531,0.03984674090855411
HP,-0.06664753195463226,-0.04219647569009068
CXCL2,0.05869911135059314,0.004689028456650924
NPPB,0.011287624848245569,
CCK,0.03311914778684521,0.003811213026509084
SEMA6A,0.04305320435224546,0.00541934282715553
IRAK4,0.04947141823220627,-0.06877394029314056
GSTP1,0.03253737244833326,-0.006029748805797979
VCAM1,0.06464973480946531,-0.010324499635417681
NXPH3,-0.011426270173417206,-0.040334985578858985
MTMR4,-0.00012083209568317296,-0.061970038645440956
LAMC2,-0.016567600466934996,0.03766838093684698
IL10,-0.004352113708012303,-0.042240935394995675
SEMA4D,0.032895824507204484,-0.01571436546417477
TRH,-0.0010892703598549948,0.018876531918259644
SEMA6D,0.018394052410072043,0.08781096046546913
CEL,0.03983139335924658,-0.025942320995661437
PDCD1LG2,0.007848515744683546,-0.048154674662423215
SPINT1,-0.021217452534632877,0.02780457049619661
CTHRC1,-0.05692435178015385,-0.02082154039083207
PODXL,-0.03642027924006413,-0.04658852697769668
JAM3,0.01802570549336054,-0.04542529687026727
TGFB2,-0.039925216724750454,0.03166171330461292
COL18A1,0.029165365039490073,-0.005391529174026817
NODAL,-0.01558302876634154,0.06035533090076661
INHBB,0.02074414189115316,-0.015024516017454685
LCN1,0.012723471925321528,-0.01703195928246194
ARF4,0.03324436875058999,0.011416305786212173
CXCL14,-0.06452159437896789,0.006391429373870656
LIF,0.01666060722507846,-0.003718982260486531
IL17B,-0.02356293807775009,0.03361933523961443
MMP1,0.027168666501413644,-0.030084363143048937
MATN1,0.04174700615870893,0.011603672811131662
ADAM28,-0.04466317506962937,-0.02460742454725895
TCN2,-0.04794073599866515,-0.06109609259535856
THPO,,-0.026298879192799773
