,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VCAN,-0.07468378563719226,0.006154504756495725,0.0007053652342740163,-0.05172902537845438,-0.06448105371878586,-0.04598544507197747,0.02756665655626898,0.03710094995473646,0.05843374553896146,0.0628642984994273,-0.020290541503053542,-0.027083801466662068,0.11106248956208688,-0.012950276965319122,-0.017452583318544535,-0.027717373916727656,-0.039277042963652066,-0.12462284786845917,0.07822565957300977,-0.07302689585341134
MMP7,,0.012783555545465385,-0.015240625097486726,0.06250033526040633,,0.04932465339649458,0.037432603237905517,0.06190692156322266,0.02796871720907464,0.07988025668608545,0.05199146613773343,-0.04360658061587606,,-0.035791150327512275,0.03134512451443211,,-0.031452819751981116,-0.05786986484312218,0.0048306366809094175,
PTPN6,0.01851083348245616,0.0073422695975223886,0.0034327926602826277,-0.0023670644751888725,0.011216906067769698,-0.008206201598789924,0.070336242208776,-0.00238216762989415,0.05165124557404926,0.12402193398437632,-0.055069373137246705,-0.07308114356460034,-0.017266235798172644,0.01113010095530382,0.022620340488428033,-0.04350285019213645,-0.028827427095893456,0.12187659341624994,0.03352812558408669,-0.06336642720319502
PTGS2,0.023977054853561976,0.05017203060281587,-0.04466218045201172,-0.003401535088975114,-0.012264003451699142,0.004063935348192583,-0.021522098391092963,0.024431569514058695,-0.04398210303162279,0.05199972867493673,-0.04452358392182664,0.006635127172701494,0.004991283226578384,-0.08593063424254312,0.06233952470134539,0.008983529112574181,0.014021544436142654,0.01967477075490223,-0.03522655427831332,0.030549066962211928
XCL1,-0.02027156245586108,,0.001883222988326042,0.0353885058416533,-0.01697501164484161,,-0.03174790523117977,,-0.022855459814180478,0.03598790655256723,,,,,,,,,0.020397954731951346,
CD58,0.015124027984193591,-0.05813864916094988,-0.04983556818665881,-0.008434197471263928,-0.03919027176159873,-0.02829867396797371,-0.051345988866920475,0.021042883306824387,0.1122288012027147,0.06848176608966725,-0.0068279570851336995,0.05995807505244727,-0.01762316079596243,-0.00787108658161928,0.04760635384591121,0.10201040067183358,0.0036200743357918926,0.040317702176267664,0.010342821990790485,-0.06994970541231743
TNFSF14,0.08599675295654237,0.011418738104983504,-0.025191186026112988,-0.015323215566603227,0.008652892906498948,,-0.028230770960575167,-0.027968216106468595,0.03141860773084112,,0.1291012479765071,-0.05036682284690931,0.1450451351552116,-0.023234502209523687,0.09859400176768052,0.02786970352033568,-0.01058627974728462,0.022045686608109627,-0.003162964871739028,0.06563037250271302
CNTN4,,-0.050851881318748265,0.0814133420553637,0.012517794032932489,0.11468373880775042,-0.003444010195350304,0.00197844246360404,0.053532245079239066,-0.10636962032999804,,-0.017954484165922064,,0.054669703652767396,0.00205397931185389,-0.0343522429957343,0.005571108261088388,-0.054144597383772516,0.0016002309487941537,-0.004724093256491476,0.04991091055141105
NTF4,,,,-0.0022680875326105175,,,,,,,,,,,,,,,,
INSL3,,,0.008433622196497141,0.030835123243656525,,,-0.022288893644350993,,,,,,,0.10647874787847346,-0.014305269089244853,,-0.025317918368101763,-0.049934962204847826,,
BTLA,,,,-0.03537321222372443,0.002920248631096567,,,-0.018035780079282932,,,,,-0.036313267449171016,,,,,0.06623821756780351,,
MFNG,-0.04162396693053988,0.06489918626786842,0.007710870030545654,-0.02526168611358306,0.006754352819999987,-0.016581956395574613,0.023624723441630267,0.01338839223277595,0.025866801783492974,0.03859567935023491,-0.015087091463390916,-0.04102327079927356,0.05346295636949987,0.019064738656935185,-0.007306209235120129,-0.003326148794824746,0.036458005204573256,0.0558815377195423,-0.0705545915579643,-0.06683663550619756
ICAM1,0.08202133244595441,0.03680674396719997,0.007129957453910235,0.03792583307506851,-0.07005690057593954,0.06939379888723454,-0.01353470912552999,-0.009329760800793991,0.07392317829829434,0.10325993284015936,0.059046320060827995,0.08526964783753911,0.026118001871208003,-0.027002626500391258,-0.03141394097832301,0.019236037629405112,-0.013906505700304167,0.09627943644208621,0.10401596886788732,-0.05365012339919166
PROS1,-0.018771971992532645,0.02020407994910558,-0.008300600203735077,0.07268296380729934,0.016970047669905345,-0.052543620908102204,-0.07758034024553806,-0.012242216031398764,0.11588916904103862,0.0867903448562177,0.043159729627278993,0.016731364302385945,-0.03281014311938751,-0.014755571491507118,-0.05862230235704601,-0.028448999922998926,-0.0070952707849225236,0.033905138381463966,0.013938036627952148,-0.05632269285834683
CLCF1,-0.04549724659328879,0.01214782407917055,0.0452068713300537,0.0987802927609747,0.03811254852991868,0.025018564690636368,-0.010777541610551153,0.06999857506164564,0.007423611406424812,0.019581343302386277,-0.041204933877076716,0.02007728526741098,-0.026845046914690952,-0.024302346169984175,0.023263127048493287,0.044478937328837544,-0.014185948930784684,0.06363241665708594,0.07335084419333988,
PSAP,0.06749487075347103,0.01356343709143861,-0.021850828171933213,0.003466130333659037,0.01307093095480401,0.038493297643219265,0.05692097674167546,0.01959603882559978,0.02501771811356817,-0.0928500371934517,0.017403522414188417,0.011131344360220577,-0.03974508919647195,0.00366847481396674,0.008173401094772959,-0.008283696280062518,0.052285793889047374,0.11883701914477808,-0.01254292086146247,-0.1058206445204154
EFEMP1,0.008158693021996889,-0.008672689219237544,-0.014716835011094285,0.00607335017658238,-0.009110884834009191,0.0175701337306587,0.0613822645309529,0.04529867354718519,0.1484625015123002,-0.03957124305759073,0.0003468015757704882,0.028926698319589165,-0.09087118055038552,-0.0027341622048740284,0.018038974918849596,0.025525449151390534,0.043364075184097954,0.038203922744571336,0.012172195038728083,-0.04938077537877242
C1QTNF1,-0.013201863042308403,-0.02725245115811386,0.04145844346088387,-0.015455673782636884,0.02374057073123501,0.018030380037720346,-0.03428344618607274,0.014862659125952103,0.005987912535235314,0.010394501230083206,0.049101212754705366,-0.06262554626047678,0.06040481454919018,-0.011345114233295872,-0.038276357032751854,-0.005499904701528068,-0.02824651832299133,0.0032936977808266208,0.026996881980615516,0.07074244736081328
ALB,0.06499127217608576,-0.016085787884132022,0.0054243199249602815,0.0206554929290391,-0.04180188305197822,-0.014752160658733006,-0.024333625832960885,0.024865318393183563,0.07002741817290618,-0.019728754004509717,-0.043452662778466475,-0.12772856757033665,-0.010454978296695346,0.06232677771162466,-0.03279671679381378,-0.0304590570565515,-0.005511837485912334,0.04096308030509222,0.03239448795700884,0.05816881349416825
CCL13,,,,,,,,,,0.09811768240498935,,,,-0.0172476911059902,,,-0.028399306414427616,,,
EFNA3,0.05290793902581319,-0.018742817254102234,0.011060214766228631,0.03518617979845515,0.04225456574374373,0.004603538380282772,-0.023371470481936104,0.03919415712262583,-0.07509523958679246,-0.055872950253249,-0.00814310848237044,0.0494862977886389,-0.060091613911694534,0.07085769195110966,7.575759401512292e-05,0.062351722000160745,0.012135802522473158,0.06896433413750666,0.05531928393129941,0.18163390254316958
DRAXIN,-0.05860671376873222,0.01700565612319063,-0.01122998564997302,0.011627477122674664,-0.027081901157946658,-0.0454735333620848,-0.06745699985910905,-0.02550652826790576,0.0035185898146813496,0.022995462081759527,0.08049318155932535,0.015419340600379118,0.03517588898022456,-0.017082148682875442,0.05073410815236544,-0.03473302792120399,-0.020791354500114077,0.13930714448971843,0.0191559035073021,-0.04145087208696015
RAET1L,,,-0.017446991124608652,,,,,0.03820855740733255,,,,,,,-0.014481545844442875,,-0.030758910172695313,,,
NPTX2,0.035191686384411565,-0.00767783345912987,0.011840306403471617,0.005231516170279868,0.04232999883854049,0.013527524033081292,0.11444042422715076,-0.04858886214029931,0.05655989628958897,0.033065186797762734,-0.03707725369764639,0.0690736373394669,0.012057255889747235,-0.02118930400965216,0.028494512229427633,-0.0016813429898897415,-0.018167733987917864,0.009556679097836753,-0.012495686404447119,0.09130386887438827
FGF11,-0.008587813154156316,0.0474915142227917,-0.022981771785280315,-0.017202404245647267,-0.04225135839186015,-0.024724641031665582,0.06294483818246271,0.04684070391254962,-0.060243815252847395,-0.008534827907554648,-0.06360550956671315,0.013216656050518045,0.0009150306054008298,0.05434325399507963,-0.019565913762489652,-0.0054945128277118175,0.0040091886601522015,0.12663731267349312,-0.05885002998371064,0.053187577293563215
CD59,0.04643628434287232,0.02862502677782874,-0.006151189670695393,-0.030379232792137455,0.0922901799326392,0.03911354962168717,0.0389164125191985,-0.01741590456402137,-0.021822133151795303,0.05678300852191315,0.1485544212768038,0.0677040110104176,0.058879608654869034,-0.018231975112939124,0.006129355916105769,-0.02850712300113576,0.02936426815541929,-0.07156396972846986,-0.07803755468175816,0.0590484434729087
COL9A2,0.007379572764858771,-0.02276004509358245,0.008729588327208314,-0.05956976961661576,0.011115836329986261,0.007120619447667205,0.02491109338246335,-0.005284778251877903,0.00796692217472229,0.022645353323548483,0.011006866063070067,0.0672256320767181,0.06412308631600663,0.010626374355460357,0.01595384165137203,0.013231158302898475,0.021645943338914057,0.13861956283233795,-0.015277155059886768,-0.038923667168226976
DLL3,0.03496121473693343,0.07680019578123694,-0.018202469468026863,-0.02535959926699651,0.04255157625186411,-0.02192998848647311,0.055810443357130146,-0.051066794386071736,0.015986222653362168,-0.009618725535997947,-0.046555002896925816,0.024592860815778952,0.031069614145675183,0.05998551711027114,0.013399785263918,-0.01069172464764039,0.0522010452210484,0.11770675752094788,-0.004267575127949983,0.08482652653988013
FGF5,,,,,,,,,-0.02706989227329336,-0.015001321103420218,,,,,,,,0.020984228257213595,-0.026318752671569936,
LIN7C,-0.04507652828548305,0.021252784199073702,-0.006073529806954046,0.05732235438537652,-0.07937077437342156,0.04492457701179886,-0.03250876223388433,-0.011647063679079089,-0.05107158344184185,0.03915883198267693,-0.020058008739422147,0.08549832192455827,0.049465005456154225,-0.05778578456795932,0.009951729509876663,0.03328644304574491,-0.03495232185374049,0.04333086011674155,-0.002835582211681525,-0.06544111686905356
GDF7,-0.02099737801528315,-0.03073939899024375,0.004311237533977988,0.006005049995427062,,-0.001693301836174159,0.036638235245779485,0.059320276776698676,-0.03852589096314509,,,,-0.0411777856103973,,-0.012414286377491328,0.07591370992462919,0.05141858031370216,0.0072379098371374425,0.004222097079632927,
PSPN,0.01691772265279734,0.10449377989518151,0.0364364667572162,0.03153619332907083,-0.012824539699422053,0.028055618110148044,-0.034178132900058875,-0.01069769440901906,-0.07611250838841806,0.008906198187492262,0.07064868994712457,-0.02176573494492462,0.05333149080171733,-0.054159521441608176,0.02666003859786369,0.02192550668695711,0.13351030011711287,0.04953778348253449,0.021464295138312033,0.03745211982568614
ANGPT1,0.07020065857237608,0.04301922960219373,0.015193577927545337,-0.004229106379121392,0.01393663732324496,-0.008642912967386214,0.029726663836568218,0.029908681488078216,0.049599975977079436,0.08446277580232567,-0.007379801358577063,-0.06240625685210829,0.07116787062380098,0.10491922164557789,0.05408835652629747,0.040701423098918776,0.02723193651858999,0.10698720003999537,0.01606478326100312,0.03788964682286076
PNOC,0.0029596246606726846,0.05511727455100454,-0.012232913854321476,0.07466407978750511,0.06361786007305346,0.024446140005432174,0.018474574500394587,0.0020002501847589046,-0.07578979207735222,-0.019728754004509717,,,,,-0.013201406740456351,,0.03775559365122795,0.1067703863870555,0.1003588660206079,0.12609653093480103
L1CAM,-0.031530799796381466,-0.00027990536677982797,0.08700551557048389,0.01150766276885968,0.004246949731259339,0.01313759234728472,0.05250663164812178,0.017842273350302144,-0.055871761164130174,0.07590026900179685,0.013188581572863367,-0.09838408056009468,0.022935414728698488,0.0011221265692884226,-0.01588334149293333,0.056081759172515525,-0.01151530559755614,0.05005478046403845,-0.04296777751224332,0.10732171294240703
APOA1,-0.044224481656688505,0.01758882774903738,-0.015237830430305188,0.07266269475811646,0.014765440503139106,0.005802103652780919,-0.010197075546620525,0.0038719746696095083,-0.07214410201846748,0.020215711038136956,0.03840427125044476,-0.041512895759375563,0.08045198070601998,-0.03708339849108886,-0.015691459056649416,-0.013457400402581685,0.07867926298948344,0.07952287019031326,-0.05769424209601165,-0.04717930124106888
PSEN1,0.013908688689140388,0.05543254453038617,-0.04397533332645834,0.02307291612648215,-0.0199049224269313,-0.0011524313232898057,-0.00549731384369008,0.012196851398888516,0.06064910424287024,0.03279180212746817,0.059784651554691544,0.0014717064648630482,-0.002778421615117047,-0.03822951129612838,0.00952487504438562,0.01586900661436264,-0.009196527324491627,-0.044211864454490026,0.0413589020471949,-0.01870698542704468
CALM2,0.008456403862843442,0.047122771235124324,0.018789354339563347,0.03392678274837758,0.0722108438548289,0.03734274517995991,0.07692206151609689,-0.04088300164550582,-0.1103283152000113,0.12731331701116225,0.0860225837263514,0.02283063751074091,-0.07590632601957736,0.10370299832161695,0.04026017419522775,0.010253103551907826,0.043710043772793014,0.10969883505205225,-0.004262188548081592,-0.04680304373712683
CLEC2B,0.12614595937872913,0.016383752082623528,0.002321296756989172,0.027697374866425154,-0.02266380187786749,0.042073398832307804,-0.04063448457225562,0.016786124868989078,0.06046286669311463,0.023656699620751794,0.1329698037529322,0.004692598986090809,-0.01834253911194291,-0.014977393637839882,0.055630668695460524,0.03808436612226927,-0.010989298288534288,0.08146194941233308,-0.08576571918920183,-0.05767277877250143
NTNG1,-0.015165730735884139,0.05754873674468573,-0.009531699130432947,0.010010623201396665,0.011155516348552766,0.024920962364878882,-0.03084051601394058,-0.014142544795598077,-0.05467965769183858,0.0517146947207261,0.0413310769139081,0.009329926758406635,-0.009170512261051122,0.05740560161013011,0.08147006069578096,0.025360406478085264,-0.05219254331796882,0.060695941753012427,0.02745135844536834,0.047345860966332066
LRIG1,0.002050273626172832,0.029224651801902417,0.029206808372888405,-0.025571979618633067,-0.013191901682905599,-0.01822405623009395,-0.05782339092595159,0.045724372809918694,0.0992426479320624,-0.03994904121701801,0.04815799884075477,0.05060716096763569,-0.025026212271863163,0.04292294357508229,0.03419151310134927,0.09903002604868974,0.11067866862943462,0.10960480517693501,0.09569457502042097,0.033294810271857295
CPAMD8,-0.018475890646478418,,-0.035052809197082875,-0.00380963802405067,-0.02155254487655221,0.13009554024659498,0.03106046784192715,0.035119176835386665,0.014651590477108005,,-0.0343371809034989,,0.04445412845670128,,0.10122889313992459,0.0380205223727416,,-0.012553434379738814,0.01636252734742453,-0.020588609634670733
GHRL,0.003323410810305969,,-0.02220521576221257,0.010920339535012254,-0.015050598552353887,0.07118535779086457,0.06091142686179196,-0.02550652826790576,0.024371962609111078,,-0.03040372993095588,0.07311826506801287,-0.02576777267149423,,,0.03217253538357517,-0.022263418031272766,-0.0012592294066573412,-0.026046908496076434,
NPY,-0.027104852658282774,-0.030486849346611392,-0.023825627504154366,0.035068800359542594,-0.019780260959319458,0.05072219781333718,0.07442176502807608,-0.027662136417955008,-0.05048934669009285,,-0.020383024896383006,0.09037898816951428,-0.036654358546399216,-0.03875702685178468,-0.05295122068779268,0.03538872684182971,-0.027953344533125164,-0.04268623901913807,-0.0052115727845443785,-0.06832341461247592
MMP2,0.06475563157033669,0.05073435937823761,-0.06504257496030445,-0.0659489845495804,-0.010036096583023686,-0.0016483729567390276,-0.036341955311724725,0.0020779573603057207,0.008000157548455983,-0.10724794760471232,-0.013597212182646484,0.0037808732905128426,0.14236677088260138,-0.018548457153822636,-0.06757021277501525,0.07045688910206292,0.0074913347925226696,-0.020504032134662196,-0.059849014954318255,0.04205283071278904
LHB,,,,-0.022956947786880785,,,,,,,,,,,,,,,,
PPY,,,-0.017892159311596906,-0.011247943723040457,,,-0.01806887763661732,,,0.06653094783415335,,,,-0.026592417036547574,0.019011011166766616,,0.012759103733033031,0.01647574946700195,0.0549160518537237,
ALKAL2,-0.02766779827669148,-0.04017892582629151,-0.021964405417974904,-0.022623419142229022,,0.051020171495921175,0.005751462707236451,-0.014624072529059187,0.06925318554956286,-0.04652422247489992,-0.05488971195196311,0.05374048465060654,0.08238635744960553,-0.0005547977894055577,0.0018162260954674213,0.05528599191128296,-0.006902838811689341,-0.011802821784931352,0.0603506434184747,0.03556971204754957
CSF1,-0.018224936455783762,0.026195601939976033,-0.07402739684586795,-0.015224028539768666,-0.020436527156646244,0.019489167455660625,-0.05870398754841622,0.004408163615727964,0.06735272044105999,0.049320570363155194,0.06696935850714252,0.03519453038262931,-0.03149813113799096,-0.029263985025498884,0.02784502907529449,0.09038088502753336,-0.02798185513571497,0.1139428701258968,0.0023694146613534046,0.032063458517333096
SEMA4C,-0.006555916429536251,-0.020583789466158305,-0.053798406549000734,-0.02986628578559178,0.031075552133514563,0.09599006640698236,0.015570618128937464,0.03245674446966197,-0.007459451715707842,0.061122315809804824,0.01109553809913928,-0.017082157334258777,-0.0030142937280651675,0.005103776128362029,-0.0027074710838427226,0.08958869580543542,0.0376122849896646,0.024449575649206183,-0.0017117884881023176,-0.002977633535216915
BMP8A,,,,,,,,,,,,,,,,,,-0.044819316538220175,,
ICAM2,-0.056035943264304076,0.032901527663262015,0.0019304662960399014,0.019272109474989484,-0.021351752165868564,-0.006526574312543898,-0.03764001882490569,-0.07714502331080066,0.007592694133325034,0.05018664163403892,-0.02617902615688902,-0.004287352356383186,0.054282669680753015,-0.007430210707616985,0.024072512051546573,0.03676189232512796,-0.039334655186998024,-0.025898387536585816,-0.006913395770648155,-0.0018754622760599176
SYTL3,-0.029253070281468112,0.061411206248793385,0.029114261113520397,0.032829731048518135,-0.03364803801188052,0.003812779951771192,0.0012643149625047804,-0.002287719800729843,-0.014492212455900965,-0.02248695432768829,0.05457858134478525,-0.11144890032550087,0.01583049514940336,0.004335753894002332,0.015309003575499119,0.06942262768456954,0.053117780113563086,0.03466903398114043,0.04392668099762783,
IL1A,-0.021468687991930125,0.0064200852651753165,0.018037323223402076,-0.0004806015708556112,-0.019736587915262373,-0.030737725628928275,-0.016768785956435748,0.015941724234779756,0.059062176674826106,,-0.011508246329476413,-0.057171496449450764,0.01498878239096513,-0.02192197293250091,-0.004268581307623626,0.015545199236575147,0.0036588989207997353,0.008270595309786462,0.014682550507475092,-0.04998020159526048
HLA-G,,-0.02546440327191815,-0.026846753313821206,0.022316510981151023,,-0.021848515106740206,,,,,,0.14124557276103708,,0.05484521856107705,0.12385506591351163,,-0.01702524941090955,,,
PGF,-0.08409816470030336,-0.021102489751717742,-0.03938375027492002,-0.0078065666683744235,-0.017148287930271934,-0.006413343957294215,0.015976808501894892,-0.03935371863017072,-0.07175929880564563,0.02210653266202188,-0.007825152919137353,-0.04309061610124223,0.0812383663281042,-0.011008590468758602,-0.0029587813833462924,-0.018088407501997358,0.01578982972064186,-0.008685059991558918,-0.06806190342178015,0.04045763361165964
LGALS8,-0.05289008411060986,0.014669222381765818,-0.048210663833442406,-0.022823640179836988,0.014503309100441782,-0.010696099174518848,0.05395026724942601,-0.003987822253827025,-0.011602697945775621,0.008694065034380985,0.05448246862215856,-0.03443982197792803,0.02294973923229941,0.013237207386855786,0.03330083554102775,0.059812455789403744,-0.03156733611169966,0.029514530972877175,0.026594807082580836,0.04788075590670894
DKK3,0.013585213807516006,0.052663512023269826,-0.030285461058632168,-0.014233589475333411,0.07243222596644275,0.03811437603595712,0.07456895393257673,-0.0634739316399568,-0.12198993509002137,0.10621897435172055,0.021276791462295167,-0.07093998270834687,0.005035836563045667,0.019891086845822296,-0.0057663399181372135,0.052714812543468596,0.03916932796525406,0.08433246441662169,-0.017243914344720095,0.061941941550632526
COL16A1,-0.03020247596149086,0.06001494761551564,0.005626231481956921,-0.035112196737820296,-0.00590378248012179,-0.01341928219316005,-0.07051252884062131,0.0006283457085496807,0.00582322523098518,0.011860079406196551,0.001632484974816262,0.0001806747217236901,0.08194204440177734,0.06061364563078165,0.01306648015087519,0.03511546279185217,0.0238610157256696,0.03359129130833698,0.037457738490404326,0.16043669750385342
TPH1,-0.006536116381670759,0.07417151775356257,0.014692881157960986,0.02620938320888733,0.09969164692160244,0.07391813532503429,-0.007743897768952284,,,,,-0.03720343094456091,,-0.01879228100910442,0.016871879871867623,0.011771874716198213,-0.005219947633288299,-0.01467857364196334,-0.046387898883364156,-0.04511893999305273
TNC,-0.08654455522588202,-0.011878122365684791,-0.04649450132608576,0.03583224631759749,-0.03679816511932804,-0.04761854590708995,-0.09881755935771631,0.035213797938252356,0.14994918721760445,-0.10672305955641334,0.1298104620339361,0.02791432466915182,-0.04455172994234035,-0.02479236824417883,0.009695070766973356,-0.0015306416522153092,-0.02374071552255353,0.016537150598610554,0.06265528965063963,0.07406168046714033
TNFSF9,-0.01847588187752011,-0.03578331226323092,-0.03505280555802667,0.04423440825923104,0.00526179359612483,0.06338145396844115,-0.056800169108270536,0.03680642604663505,-0.006099638814307961,-0.04318663880020218,,,-0.053604113308490485,0.03491910147495817,0.02500403559347551,-0.02926610432982698,-0.03180835873098694,0.07333940082723758,0.03653816282890457,0.029210213278485764
C4A,,,,-0.015807708135716077,,,0.004540671265583832,,0.03444353010611939,0.013852715682758625,,0.08284385669287857,,0.02605361131719158,,0.007204106901976418,-0.020799060804176272,-0.030430620921346862,,
CNTN2,0.06462171630997737,0.010536032517595002,0.06117200197296535,-0.04865115787714459,0.04998575569717777,-0.020994680882191516,0.04381755217404007,-0.00782159416876369,0.13813588750176375,0.04306785542507689,0.09198400085181792,-0.043321611869089977,-0.020860885000739057,-0.02101174875327406,-0.016293191992292042,0.01090649959751302,0.0397638307877461,8.349426924192361e-05,0.022308442124466983,-0.13228885292964046
F7,,,0.0525457658031416,,,0.05410696565894586,,,,-0.019728756772946117,,,,0.010781900254038024,,,0.015216060987464426,,0.06525679003049864,
LUM,-0.0071258944767073696,0.012138079700742332,-0.05218224786931572,-0.025636799636180225,-0.009455654115190943,-0.03180679533994042,-0.00014453462528249823,-0.0018545797197946563,-0.023014012844957302,-0.02415513382328163,0.00225712043123621,-0.04978133935717263,0.07129541589625968,0.022299879892623206,-0.00469902938811187,-0.01042712395666701,-0.046105353930191065,-0.0885242893911119,-0.055532249051358624,
IZUMO1,-0.01765429042592003,,,,,,,,,,,,,,,,,,,
BTC,,,-0.017446983857376114,0.007216643768112356,0.02678315145148012,,,0.014756267684074776,-0.039702029545016955,,,,,0.03183375299889034,0.017665179983653023,0.011440112762218662,0.018408256625769333,0.04694164830420127,0.026740537803857895,
APOC1,0.04226595892173633,-0.02211676798325164,-0.029667244397506055,0.09393494739510984,0.0421687521343919,-0.024583273239037924,0.031947829776945796,0.0066926729304971335,0.1252968502620114,0.09958971074586824,0.022215060243717527,-0.11753933695200733,0.1048676380529391,-0.002873815643473193,-0.0373582116852348,-0.01878226235740065,0.05207039302056149,0.2121277271888307,-0.0507625498994896,-0.043843304231775015
PKM,0.024020735438445226,-0.05682058845929569,0.010533192691091726,0.03911654508053391,-0.026565729536877778,0.06651407809787958,-0.08048597807447393,-0.029842562450402413,-0.04214129136149385,0.02576253018051022,-0.05371511629375189,-0.0033485942484878057,-0.014341647086818992,-0.033375585011498274,-0.016165075134247416,7.282126572147327e-05,-0.011922090792797189,0.02058861230265591,0.036142214184457705,0.1443950176377865
TNF,,0.07543354598714656,-0.020571430426350665,0.04847550807651068,-0.029842353355359143,-0.03337945969919074,-0.04886762413752432,-0.02230309711011115,-0.03448962307325799,-0.014379537489003176,0.09671849650082673,-0.004918241380950796,-0.01255806675192167,0.13458588108528963,-0.014481549794287764,,,0.03111637002503546,0.030699881359260595,-0.029408686844335816
GNAS,-0.10206173081273637,0.04824890708109655,0.057171321133672896,-0.04655473514559245,0.05696644554578337,0.06205907021559883,-0.04076260975721819,0.018073782521875907,-0.15636091155789733,-0.07954751750562157,-0.05073872261736269,-0.036374008145613305,0.06614442197635091,-0.0517132109350032,0.0134348832889697,-0.0041829125476336645,-0.017131723276191387,0.04443330875992305,-0.058176221421014765,0.09487723401096092
BMP8B,0.036672467124670524,-0.01622217298293068,-0.0653928725294556,0.0005731283775697014,0.022613318173169104,0.0016053366755988526,-0.005499032692668012,-0.02476016383876789,0.07461144830920134,0.0363803149346487,-0.06968848128336565,0.07431845134729564,-0.013486229365420748,0.036585831498742616,0.026809670872990885,0.05506174070244049,-0.0029261212713049506,-0.0338992114321697,-0.058823742949214025,-0.0449744461117594
LIPH,,-0.04205700051670953,0.050799286967614446,0.04313318111006048,,,-0.017270172431649262,,,,,0.11648289915123013,,-0.017247697449271418,0.009183531849886474,,-0.032685113366907007,0.05242724839284916,0.11685470780073663,
CCL28,,0.03086561657800377,-0.014915736471815691,,,-0.024984246586108972,-0.02659322442400949,0.011189089162196493,-0.011982633688694358,,,-0.018787176985787576,,,,-0.031891710655602444,,-0.03480229620559876,0.034377488567881,
PTPN11,-0.03701812286797843,0.003503876223987704,-0.02140007222896881,0.042240572255154395,-0.017702034154375955,0.00857613083856703,-0.027564058150226237,0.018205892382928864,0.07767966506593495,0.06997431886886529,0.05188202779053287,-0.019877246750468876,-0.03337028455598113,-0.005360505595003564,0.038133702272858686,0.0357240606522884,-0.004116804761629752,0.041099133904962025,0.0003055189968762148,-0.051895527796744945
ADAM12,0.02487788791362847,0.06138266055326744,-0.030260250726775014,-0.006196794030459518,0.0081856751060531,-0.04411986609179621,-0.05029220860919485,0.025340788361753765,-0.036015179799048946,-0.08794027748910482,-0.024410694146471797,-0.02537785044451865,0.11310637817894958,0.05384012711165342,-0.03201786432183418,0.016809298161194884,-0.020327687340973795,-0.08799907443915803,-0.0191177032198427,
EPO,,0.06126450919411118,-0.02648696267856983,0.04766634207972756,-0.006538033356878869,,0.013625752788466379,,,-0.017938146941261435,,,-0.03699286071224208,-0.0187314399141738,-0.01676852176079648,,-0.01969145168949817,0.0311867359735507,,
EDN3,0.045633377709668486,0.02546596493324905,0.05531209482791071,0.005451603369302858,0.05461250611877536,-0.014894444653753598,0.02025187118572989,0.007730833166230118,-0.0004067323935427064,,,,-0.028347351471797632,0.03768226690259284,0.026927859454869585,0.040760957236620224,-0.03921373434438773,-0.008724619776985026,0.03243833618716432,0.1092611585904759
CCL22,,,,,,,0.01269747091071576,,,,,,,-0.021199955560109462,-0.01533455639802104,0.04270100040564225,0.02651976411293078,0.052893759070841935,,
CCL2,-0.01451400222969854,0.02984796238816381,-0.041237637035462016,0.0032742754861123185,-0.02818294005516802,0.010129458765022243,-0.020646245697040235,0.057681307404580544,0.12855774319451374,0.13341877141246528,0.1348063411333575,0.11793127416473237,0.06180651432999225,-0.009165617773920455,0.038552337648356666,-0.027698313304119367,-0.016493556643076106,0.002236373364112961,-0.02221392518855549,-0.10521473041237692
DSCAM,-0.011758061186427022,0.010437715403425968,0.03550331925707872,-0.03075349006698727,-0.002751759965692728,0.013594931730794941,-0.015071752215726325,0.02097858617798348,-0.03044347157223487,0.13427363016845265,-0.007570825913877663,0.1010030731335379,0.045133922038943126,0.06008695028420163,0.0019981668347717986,-0.01762360093696695,-0.01977568527184983,0.0030564665793520293,-0.012305001963349367,-0.05368362716104171
GPHA2,,,0.00861284672084441,,,,,,,,,,,,,,,,,
ANG,0.09425483335414846,-0.06099342839840661,0.023125010872874066,0.05388858503904983,-0.01659255060554049,0.008646523040624758,-0.01272077745915212,0.005464049927905417,-0.0037096043952159997,0.021445180498960943,-0.06569956839121682,0.02433742089458025,-0.06426267439660815,0.02947144315759983,0.045740017431514304,0.010792858197244733,0.05908019817834014,0.0766125380273197,0.10906466365701842,
FBLN2,-0.02432868899122725,-0.03854589489544358,-0.005167451294286037,0.04373813026569475,0.05384718296887379,0.04648600859087971,0.001849486170230078,0.006548454728987869,-0.06165438336097659,-0.04279251444607426,0.055648467865613414,-0.016680443643477177,0.03938761950348707,0.023595727666563017,-0.01659897043503594,0.011702664973819216,-0.03430831897128886,0.007664401482951038,-0.07156192672223782,0.06463229806194151
