,UKF243,UKF248,UKF259,UKF313,ZH916T1,ZH916bulk
GDF11,-0.07634001060381797,-0.038191920815592285,-0.04877924603696695,0.060560339431450574,0.06138926460768199,0.029881086143881214
RAET1E,,,,,-0.015403991918588544,
IL24,,,,-0.018023649913179455,,0.25635642565313
SORBS1,-0.08345814238311128,-0.027834940110129467,-0.053619870989989625,0.0074006132029020896,-0.03322856819634854,-0.04894250815883721
DLL1,-0.019437198119071398,-0.09620671759407731,-0.05621049297084824,-0.03850681440200585,-0.008415500182602073,-0.025899375157583285
TLN1,-0.018973641475539715,-0.026870076956237277,-0.08771945172781566,0.0023167542962782553,-0.019154338010823512,0.0853794686792845
COL2A1,-0.012781950142028688,-0.0308840306918651,,,0.00042574262225269203,-0.025743587339326347
SHH,,,-0.01077359990236414,,-0.0009272006104389315,-0.04052348160264419
PON2,-0.1746105887450425,-0.13491640765299664,-0.10717693348776833,-0.012120117485040166,-0.11543311336020277,-0.14640315802941037
ICAM5,-0.0735099130277256,-0.026436065642766578,-0.016791420116798815,0.07443527358879617,0.040576101129330584,-0.003909559178837188
HPX,0.02349012837994415,0.015889855605521815,0.02087321682168216,-0.03387769714430797,-0.032405322494875426,0.08483442721857519
SFRP2,0.019539611547943255,-0.02097699940009005,-0.012269962755276293,-0.01778775042551094,-0.01295080201821371,-0.05385286741399998
CFC1,,,,,,-0.005823800835153899
CD70,,-0.0383244586616956,0.12065161916628132,0.04789034950066333,-0.021423632798834944,0.181745754200516
HP,-0.026246211496732032,-0.031010098982132764,0.11372114576201306,,-0.02100532028840889,-0.0002770795636214193
CXCL2,0.09835635272255923,-0.030324492136710627,0.1398842802884874,0.0050254751239475585,0.026877128483837342,0.12510843357447216
NPPB,,0.09667491472194445,0.16043912002178284,,0.10207005594497441,
CCK,-0.08559408395355131,-0.09568895623012032,-0.033215578788471964,,-0.018478393023043087,-0.11138827937313153
SEMA6A,-0.12137880689136894,-0.05602969895970139,-0.037053912384313346,-0.009970073507299957,-0.04477746678760583,-0.08748185779755424
IRAK4,0.026814002703609927,-0.026414219145307224,-0.03777166787240815,-0.03123806754685019,-0.022563062765426828,-0.00832445720912307
GSTP1,-0.05149551836470253,-0.08584331385083678,-0.004874273306360117,-0.001976094502482432,-0.012605796845101465,-0.03954296613156223
VCAM1,0.029428382815783277,-0.021376481772335434,-0.0010738908230739424,-0.02831901493656158,-0.023682671523395066,0.06273029089240292
NXPH3,-0.07406189201520412,-0.0358413504204315,-0.05767529327612793,0.0390310136400018,0.0186918656222785,-0.049830358402478715
MTMR4,-0.004083916205362773,-0.031266896101791494,-0.01191545584956211,0.012461200910636083,0.020295105829901232,0.042454295590997636
LAMC2,0.05356783440371204,0.0716345254696318,-0.00019975515781128132,-0.026180172049960336,0.1979813413423447,-0.02751564259238852
IL10,-0.04465309165036871,-0.011752128430505535,0.0192587303223046,-0.04252660036736456,-0.0060706426714124346,-7.678360346521417e-05
SEMA4D,-0.007117916878682993,0.0029453836298543212,-0.048180909501893306,0.0410163135302598,0.025132808249622527,-0.019582008849382562
TRH,0.00030881136032403003,0.046307085367743396,0.0196291601253942,,-0.015954304104411805,0.014850038147837936
SEMA6D,-0.09505929464823924,-0.02485923031841708,-0.069820814882463,-0.02428743663024922,-0.07439697292579013,-0.05409333235994002
CEL,,,,,0.03342775051449379,0.09021025224922789
PDCD1LG2,-0.03003171430475264,-0.02690374840176156,-0.02276837405958114,-0.027880839851724765,-0.007219156227234949,-0.03735614749859746
SPINT1,0.10844780695308141,0.04317358141982212,0.013492555704755754,0.02078459541205939,0.005905133713425958,-0.026680442519319215
CTHRC1,0.013967309357532848,-0.06342255493858792,0.011519008656008203,0.05751707872844146,0.03759373260038785,-0.09385753050313947
PODXL,-0.10785979677613611,-0.0785906320006765,-0.07739453234385511,-0.03397730863309591,-0.034408284688035716,-0.0735325178497217
JAM3,-0.1438587905015175,-0.021861902551717733,-0.03486900449040753,-0.0016763577143936773,0.002223064581974888,-0.05653228214486158
TGFB2,-0.13644562049228257,-0.0011171344375065493,-0.0218001188537536,0.0454442815382127,-0.13681203769933253,-0.08877761863000563
COL18A1,-0.048771103005609114,-0.043809444894626785,-0.02590482143805764,-0.006365052125543271,0.0015903483011889335,-0.04939358982609755
NODAL,,-0.032827732896756195,-0.021217616168775613,,0.09289867330539747,-0.046180437737981264
INHBB,-0.01738813471337095,0.08210460537597933,-0.0354245677137255,-0.0012921666708447977,-0.012840235217594911,-0.08068150496736427
LCN1,,-0.015976746645846106,,,0.034355506860058796,-0.019299875700054463
ARF4,0.06132859565744394,0.026982182603084843,0.038636328760417275,-0.02392026928354043,0.02538862167820547,0.1087399495042945
CXCL14,-0.0353788715953811,-0.016978353094407116,0.02271549306557265,0.04764368598539568,-0.10418057783863179,-0.09878691985029327
LIF,0.06569337228922092,0.02493558732086987,0.09293845895446544,-0.017822385196579943,-0.005135481600861026,0.11115489004222176
IL17B,-0.03364062214067163,,,-0.043307892240590666,-0.027252348184732537,-0.021821162787611294
MMP1,,-0.022026583519260488,,0.06061297596551641,0.01629964020827462,0.16536985955617772
MATN1,-0.026505674962882808,-0.02097700225870975,,-0.018023652511078025,0.11089633051829142,-0.019885844766612877
ADAM28,0.09720008963387183,0.07381554181427186,0.006499826882396583,-0.04193352467435358,0.033502911053898424,-0.005764350453058233
TCN2,-0.0011770436572961084,-0.06491484508174097,-0.04328018337675602,-0.0426542956886114,0.005272579245845216,-0.06777335893485655
THPO,,-0.014700690562521405,0.004367274406389526,,-0.021005326682883876,-0.029800746411743215
CUBN,-0.022787936912943705,-0.061540897446926354,0.013065399087774987,0.01014534963872765,0.043900299894725145,0.11428314316641063
TIMP3,-0.09766769032759948,-0.0042188791941296395,-0.042600950922140064,-0.03795117061416092,0.0234857744639347,-0.049567287326775934
PIGF,-0.01821371369982186,-0.12990912078169295,-0.0452821564730282,-0.01595375035216977,-0.012718874291668235,-0.03437387687772261
CRH,,-0.018718660863218745,-0.012151938824438106,,0.009962715899291782,-0.017555606393850426
BDNF,-0.04801422496893306,-0.002263532951258614,0.024435922476621193,-0.027801449834877444,0.029893663724398598,0.01308114600243367
CCL5,0.10587368477401118,0.019893600721903656,-0.046949361763657306,-0.05007765904724509,-0.013695355332451881,-0.029187598323215106
GAD1,-0.07902249934761746,-0.051571665892813236,-0.02546277792775564,-0.027001471427417177,0.014421400692015503,-0.044448548337850946
COL14A1,-0.06500002039733639,-0.018904682702682175,0.003086212797096681,0.011942830522044827,0.052499050077990585,-0.030188216252903056
HLA-A,-0.13288669337136802,0.08850302792456295,0.1025535173451711,-0.008007250089801845,0.03796117661949455,0.0985571862771918
CD5L,,0.11228087650755277,,,,
FGF18,,0.0030725344889710477,-0.00965462452102254,-0.018714518862178495,-0.015954305384413107,0.15557038437066975
ADM,0.10363149254453742,0.17343246432504777,0.11888331632613054,0.00019009285798262003,0.07528381312532356,0.12588021184754522
CCL15,,-0.031230423959365917,,,0.10409098433888135,
GNAI2,-0.007148230634028314,-0.042090580136141004,-0.0258107522733083,0.03253508890523934,0.004772754829338148,-0.06140288204470754
HDC,,,,,-0.025803417121925135,-0.019885835760501985
COL11A1,,0.01850942564124819,0.037049245653450934,0.07182545533244568,0.014540456292543469,-0.03908391278139757
NUCB2,0.07274517103902663,-0.003150634651534228,0.016743552763569897,0.028360820618079978,0.052985018948226624,0.14896473307646305
FGF16,,,,,,-0.019594905999483547
CXCL1,0.10397890159579169,-0.028318691126263902,0.016813857654675874,0.013457508265218885,0.01858347540270285,0.03974747476181319
VCAN,0.02893052410469472,-0.03879396249368046,-0.027407385367642104,0.0076354192277752735,-0.024784467345501687,-0.04966180315144212
MMP7,0.09472188811799345,0.006117845063467669,0.10684062061603017,-0.015787688291531793,-0.01344039583078611,0.06221746086863532
PTPN6,0.004947341364400829,-0.008900748021544025,-0.00970723422415647,0.07815873430301105,-0.004681216822508497,-0.00428866470426829
PTGS2,0.08094610774105516,0.16648016360465684,0.05933752102092407,0.030382910048659395,0.023902833024673588,0.08022093826674175
XCL1,,0.09661501190098218,-0.01050457700147884,-0.010122530138850007,,0.0956920151976672
CD58,-0.00827427747195308,0.037376866291162575,0.02971892128022285,-0.014828380554023121,-0.023562091385527208,-0.06577680190162248
TNFSF14,-0.02920778810435101,0.011973243754121926,-0.03457212356673391,,-0.033188147057216816,0.054430567879709665
CNTN4,-0.04384810370493175,-0.036337283120435555,-0.018878614752090298,,-0.02354480155051791,-0.005846890666008282
NTF4,,,-0.01328782988686964,,,
INSL3,,-0.018375236781512896,-0.00965462262732429,,0.06921923034085226,
BTLA,,,-0.015324820192422163,,-0.018320048743904124,
MFNG,0.0416643736298046,-0.06011332282898802,0.010433671443199989,0.031425462668070066,0.018096192653261775,-0.03838686638905456
ICAM1,0.03439807376628557,0.04615396333976192,-0.027090356339532013,-0.03748769080254905,-0.025651131286292192,0.08524129264978907
PROS1,-0.01577939752662541,0.016767607891599964,-0.056525948613452594,-0.025184623121088608,-0.026366712958378915,0.006839976749836097
CLCF1,0.013998782342946296,0.05602024489652572,0.07403961963008474,-0.0008544594436767434,0.025304425044448717,0.06999479416518228
PSAP,-0.07444239374234009,0.10910938226584208,0.029092732080260128,0.0488221357381024,-0.0035859702520001035,-0.059647084759688024
EFEMP1,0.022959492824715537,0.03384506971249978,0.0008579650636750214,-0.018977206690191626,-0.12828098853361994,-0.012302343894911397
C1QTNF1,0.020249103064798667,0.027414288698750573,-0.004902033918801416,-0.003267088806704821,0.04366255684273154,0.06013032670685348
ALB,-0.02088019977444266,0.07105048580668175,-0.01714040410595194,-0.017061604794896,-0.021423639484889935,-0.028154773428368456
CCL13,,,,-0.0325176861763465,,
EFNA3,0.017846123826836646,0.015516209216396128,0.01802530684367042,0.011988892957494664,0.02983901093166357,0.024733137243288364
DRAXIN,-0.07904906297398806,0.019441999300074352,0.0017957771050882384,-0.06403875143003106,0.06870178818046142,-0.06606161816731096
RAET1L,,-0.014314487911021433,,,,
NPTX2,-0.06381281480586533,-0.11318820132274615,0.06125559921559472,-0.029170180737969346,0.005131206035763149,-0.03122414856020981
FGF11,-0.06379220421224052,0.01116477373272298,-0.008825054426442493,0.05565518736882571,0.0443833673952239,0.07862729076346195
CD59,-0.1138899783746505,-0.08455671188434064,-0.06155759240993997,-0.04398210033511058,0.0027078520193494593,-0.10322014448100451
COL9A2,-0.06490357227538614,-0.07126951225341215,-0.08754404362486952,-0.013572812157247559,-0.019220811479362793,-0.09608410189521077
DLL3,-0.06914548695595923,-0.1315748018868731,-0.0888049924006206,0.04792477530858647,-0.013393776887463175,-0.07470046193895338
FGF5,,,,-0.00247122726001571,-0.02901358572437198,-0.03361301715684882
LIN7C,-0.061779114144083346,0.01825333401626162,-0.030337703040153687,-0.054467538729968,0.021929552782570003,-0.004404090939396437
GDF7,-0.02650569300087127,0.05272636131645437,-0.01722666544179079,,0.004349004859991521,-0.030398150896239325
PSPN,0.08210583388330082,-0.02053048046471778,-0.002492815342539907,-0.024332377562387986,-0.006806438714098917,-0.020181559937635294
ANGPT1,0.0105052570110863,-0.04389455050297118,-0.014391002673716721,-0.009031414862790547,0.07748838974530539,-0.048490577754879
PNOC,-0.05047815881622481,-0.02654874253342209,-0.05398204380182616,-0.017061604794896,0.00182803873412376,-0.06255922376694562
L1CAM,-0.07388461629594312,0.03142971719632924,0.05408055435617445,0.02860898132555905,0.06712754556712094,0.013190108038440694
APOA1,-0.05693947912519223,-0.0231187541890088,-0.015035479580579826,0.020266640914891346,-0.02993743813434357,-0.050451658098804975
PSEN1,0.012351538051590035,-0.02050986769545196,-0.023838745273393,-0.06857362667654951,0.03205445931157306,-0.015589995743713395
CALM2,-0.17191470422659041,-0.1344501651365174,-0.0891590349576191,-0.03240162126098227,-0.10973864144068488,-0.13740039861024728
CLEC2B,0.22524130787671875,0.13536638791990618,0.0008758632953992136,0.03578512692103648,0.08764185582573925,0.05217496124909472
NTNG1,-0.04127638583111371,0.0051781452894806,0.017150415073516032,-0.027959044047829874,-0.022674680466662357,0.019786977187866876
LRIG1,-0.12936808477717152,-0.08322810889346412,-0.06286870894488329,0.026050023265624302,-0.0853545554505573,-0.1534111005811291
CPAMD8,,-0.01660071548853129,-0.01141969583642259,,-0.019852000070516112,-0.021554567315838602
GHRL,,0.0015034554510800753,0.03294644019208009,,0.0038633934284017504,0.19818468366377118
NPY,-0.059647051708994925,-0.07073144044110133,-0.03734074280369428,,-0.023924443777989954,-0.06840603838397358
MMP2,-0.0659706116562105,-0.1005818260600711,-0.02437107003336672,0.038658807165861286,0.0271393131192793,-0.04669721921913887
LHB,,,-0.009945692655099501,,,
PPY,,-0.00950744920668151,-0.017312550219586408,-0.015781223618742273,0.02098861722516002,-0.038585317391724
ALKAL2,-0.0346451234584797,-0.026844573546135744,0.048989513666766044,-0.01066683430884268,-0.005377007882003508,0.00025216932606185395
CSF1,0.09023316824805325,-0.004844078648434724,0.049428680874021025,-0.004899385842672294,-0.02771956160402655,-0.021266270187471216
SEMA4C,-0.03536938196174592,0.006359117597269554,-0.023363753228885602,-0.04035284167005372,0.08392044834479469,-0.054166876349053976
BMP8A,,,,,-0.01700525354210757,
ICAM2,-0.041970724615632116,-0.04392358900444132,0.008388617153234646,-0.03832026976287498,0.02834042879065672,-0.07492189126552604
SYTL3,0.0720783614059641,0.12818653987944775,0.054816043708320016,-0.0059900623352022,0.015321831327446777,-0.027888836552272443
IL1A,0.0721797881211086,0.0014722386534889722,0.016868614404321913,,0.0002452855780676956,0.1167065549660184
HLA-G,-0.026861683209175726,0.05810764675091873,0.044134004443609216,,,
PGF,0.021186509973594152,-0.05297858430221057,-0.045286913145362886,-0.0711116803392634,0.027310048279025226,-0.026511586243580076
LGALS8,0.01687114201805932,-0.010068349167792949,-0.0022275760212638112,-0.026023253310622437,-0.009162614164523901,-0.0037516155311678296
DKK3,-0.19342912275501897,-0.12404925434311109,-0.03664880500862771,-0.02081503982308451,-0.06173653745993876,-0.14584537221013646
COL16A1,-0.16130745620952985,-0.09177326891698924,-0.06553776585405655,0.015402421545690064,0.024031931816169215,-0.1511948256706485
TPH1,-0.03530073271464554,-0.016173102892336717,-0.019115615631301725,,-0.022050937365416207,0.005550309121433779
TNC,0.006004804694309335,0.01958308535736456,0.03252397811606589,0.05723067289154213,-0.12577054974054336,0.07774199053444616
TNFSF9,-0.024819252288123442,-0.028759283352877422,0.04834947265056541,-0.03734819560629838,0.022220273004797196,-0.05389293740630823
C4A,,,-0.011791195768439044,-0.0187145290180191,0.0523962033031348,
CNTN2,-0.11192096221475609,-0.07089290654754231,0.016335999211072576,-0.01981570056020195,-0.02146828887820087,-0.04379070424076518
F7,,-0.015778080783216943,,-0.017061607189064822,,-0.007807862342864384
LUM,-0.03176030033915884,-0.04542674691562234,-0.02731734216295462,-0.017162611229035358,-0.009425332587706739,-0.009306140367017327
BTC,,0.032442179138813525,-0.026994690434767807,,0.003947660943380424,-0.05427983042236604
APOC1,0.08206607824675466,0.05074741201699473,-0.02541230042659511,-0.06138507142130761,-0.028791946627074818,-0.05482774621092136
PKM,0.015770113910518024,0.06564207153653626,0.10309463512945136,-0.0027738550563374607,0.03004028165842369,0.044970325779269654
TNF,-0.02435089925122702,0.003888411881960419,0.019971123641275925,-0.02428743860345371,-0.0238011324283109,-0.02073576389940679
GNAS,-0.09891285967313979,-0.0016686797832820611,-0.06914697390630149,0.050210930118140956,0.06966143780943598,-0.10174747402110479
BMP8B,-0.022007798837992667,-0.040118942202561216,0.059852155303833685,0.059050453500067886,0.01994566482204701,-0.04965436317163549
LIPH,-0.03626453284227168,-0.016173098910645237,-0.014937897641274699,,-0.01754103542635802,-0.03306466179352266
CCL28,0.08442601367040202,0.037117325368707765,,,-0.01320461614623356,-0.03137229584477733
PTPN11,0.010728704363587195,-0.013633529291899576,-0.01397072127602983,0.006097332142199043,0.03406966097471525,-0.016111710978476364
ADAM12,0.003910197634165223,-0.016486458229651578,0.009759114678360254,0.029315558201692182,0.013766180673835966,-0.02562742330292859
EPO,-0.02314067308158559,-0.02173138648114995,-0.015228929858847136,0.033810868819338424,-0.014042011863313764,
EDN3,-0.03658086794517871,0.022602374980223897,-0.018957900915952335,,0.024036312732107514,-0.03306465248849335
CCL22,,,,,-0.021698588049914348,
CCL2,0.04505266176450774,-0.054764475419500254,0.021689004329697493,-0.0484782389785376,-0.11302416926903691,0.08391137273280308
DSCAM,0.031414626388576256,-0.023923859995111506,-0.03746866170491317,-0.022823214754383783,0.019696436714175116,-0.036693864819892306
GPHA2,,0.057577836607371334,,,,
ANG,0.10747294073980534,0.15036836724544092,0.08331437959441229,0.020689668357321497,0.024393570460247455,0.14437519548687305
FBLN2,0.0365760997241375,0.054409663236897235,-0.023091443599288955,-0.012182650000340346,0.05916907117770191,-0.0634862361844762
VTN,0.08449924540857363,-0.018718716751831947,-0.019582180302164236,,0.03207279743525363,-0.0010218800073691372
VEGFA,0.04056143661349476,0.17038043325691804,0.12108964961727933,0.023894729715097884,0.0467311110080044,0.14292573734944558
F10,,,,-0.04200317067739983,-0.024791097995375096,-0.02729968489639561
SERPINA1,0.08966661555681654,-0.0004619057475140688,0.04190300225917006,0.05791348039051146,-0.022184396557364934,0.06808759395652272
VWF,-0.0736849212214105,-0.0771631533202962,-0.03518575951797133,0.005412566924112639,-0.00875446372694071,-0.11206673037062136
GDNF,,-0.025328244420236085,0.010520218820345673,-0.028986283492053098,,
VASP,0.0016000351210782922,-0.07419993660337584,0.012741053940288682,-0.04640810555102585,0.026120909235074496,0.08131681757461487
ADAM15,-0.032122288798149386,-0.014770180018171484,0.005997285001463698,-0.03407858362546093,-0.010319167496166024,-0.09081935076530512
