,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304
ADAMTS3,-0.06192860936427358,0.03951006853606315,-0.0515680243673085,0.005129373739569298,-0.2752286113228999,-0.02248684238940449,-0.04938283302977324,0.01461805360980253
CD34,0.06270527849122033,0.003077207301960167,0.07176063912447395,0.04492359405326493,-0.1365803613646789,-0.03749930691163583,-0.006078033119232847,0.0033753837969463484
CCL23,,,,,-0.043272759608748115,,,
PLAT,-0.06750263593274826,0.011183044769785867,-0.01972499430906371,-0.03169016120836328,-0.2308140709326556,-0.09447560411339934,-0.03304688228926399,0.023188765242833673
NTF3,,,,,,,0.033589748148106405,
LTA,,,,,,-0.01535128620468264,,
CKLF,0.02702049058330859,-0.07639985650527376,-0.08261493801212526,-0.006393697661036682,-0.26672973616292656,-0.006406155589505653,-0.022570289486392166,-0.003328260854241464
CD24,-0.08066350049497359,-0.022018584205686635,-0.018177104637788287,-0.10536805516611737,-0.056803358886826076,0.06469325385254632,-0.06934409904736442,-0.00013505865332547547
HSP90AA1,-0.005467355448326111,0.017828376243435314,0.13636875556543346,0.09171781437785188,0.32995925543884685,0.016487377028035002,0.008961329139920092,0.059288214772853384
BMP4,0.05212243561554518,-0.014182000225465924,-0.027437263477873695,-0.028759578438082817,0.13553763588847745,0.018390709618695045,-0.02529252647029407,-0.026763478336958683
SCGB3A1,,-0.02711705397796778,-0.01683672965925348,0.01338241610455242,,,0.004290023166828252,-0.029536407944879592
IGFBP4,0.02409394329660601,0.05475322288148669,0.001803707055161321,0.0018290569467750704,-0.15567358941046894,-0.03811311481718366,-0.012546324383274764,-0.02095927115386276
RSPO4,-0.023064690435785865,,-0.019432322924112237,,,-0.017854480418562173,-0.014806870901921641,
LEFTY2,-0.02371403328078329,0.08956630554349018,-0.030161969030771812,0.0042075131457640445,-0.20280973461383936,-0.01679325982194637,-0.0162359150359671,-0.017847614031881676
PF4,,-0.015794842056219633,,,,,,
ANGPTL2,-0.002177429537053934,0.04555318215733565,-0.05865918379745502,-0.04523657550222287,-0.22541309113077154,-0.0013291852953049674,-0.06287283839501505,0.000218836508424181
LRIG2,0.02232970460790074,0.011251645961533484,-0.01382254430384783,-0.053073844847618484,-0.14527682374036782,0.018689842457180344,-0.05968077357555378,0.05365999720442932
ICOSLG,-0.06427776972844892,0.09119872706815106,-0.05419403510017705,-0.012014801452310285,-0.1346311303093481,0.0036245103613854026,0.09784697419351207,0.005541142335869749
WIF1,0.14054456254148223,-0.022089543006788476,0.09902617801622038,0.09419946865095175,0.4090053490834845,-0.013777879643448732,0.07393054052515902,0.02449793164859155
NPPC,-0.04707167992601442,0.055323295656717016,0.14977183995683463,0.02107789357708015,-0.017244504725545107,-0.02687626544561012,-0.020577926997886097,-0.044310563675456445
LYZ,-0.05254704915976247,0.022782911389507804,-0.03246952652100072,-0.059473401038413316,-0.13900344646482538,0.013958918705068045,-0.036504879329613056,-0.06320949714209426
EREG,,,-0.027345889051645613,,,,,-0.0183599790813045
SPTAN1,0.11940569495584234,0.0465855290696838,0.1287348360110112,0.02541078435032139,0.16099175111306538,0.0720433308688079,0.0005925503479877821,0.05148357021297742
LIPC,0.003856423135197228,0.0580014885610738,0.07672769321478369,-0.03061712039296212,-0.08384846767877846,-0.016828968133277483,,-0.0328823879026237
COL8A1,-0.081009368207672,0.08409898362604432,-0.020314604957056982,-0.06891417817974467,-0.10269662797425314,-0.03720347985989408,-0.012726398180858805,-0.02006054075332004
GSTM2,-0.018983962501456744,-0.01169629927773912,0.011484684136695268,-0.022093573136171617,-0.020774584408179114,-0.008148588921077364,-0.014154634319957886,0.008740369967971765
SPX,0.23432624132305455,0.016138457260266643,0.13723285761894358,0.02428830897676134,0.17485070721187243,0.09636328661880705,-0.006228914843540297,0.02042112395197914
MFGE8,-0.0743981808659721,-0.026740639560862537,0.08500592821760494,-0.010970515153800533,-0.05832372534739494,-0.024851123517491688,-0.014962576837962233,-0.05376167582427471
TGFA,-0.12285717354319589,0.04196181039068641,-0.043764726843442445,-0.05657768500219402,-0.1012499495768365,-0.0008484638326478996,0.04233378030319296,-0.004183030889768791
SLIT2,0.11579840332597019,0.028280637455055966,0.05360383168473262,0.028520850032942344,0.15106289658838878,-0.018177221153850197,0.014116254724453287,-0.00076081106880345
PLTP,-0.004460935717351115,-0.04976785468447569,-0.12836809515353542,-0.039213135591578435,-0.29485764949536136,0.0537104449217599,-0.03349829723047479,-0.08177433326977038
APOD,0.07695934791856898,-0.006678816649555522,-0.08052278664998908,-0.004776574935572121,-0.3312783637757422,0.042102607447092946,-0.02582603327016411,-0.0492295653079465
B2M,0.09314753370935665,0.039408760673054016,-0.12957681258195092,-0.07835137766112349,-0.37078607869578317,0.0716454312813468,-0.044947110222268535,-0.042884304076616996
OMG,0.1019916242580621,-0.0060397939787469514,0.06597313350314488,-0.008328248579842401,-0.11516454913676151,0.04644047167403114,-0.039985744051730845,-0.020936958491333188
CXCL3,-0.08198917175933496,0.01944784923710536,-0.0083624212284113,,-0.03232031615061125,-0.033750819054561176,-0.01584022203772706,-0.02584616503206165
CXCL10,0.07397782597938332,0.03516244113613409,0.05052711715041483,-0.004556583501333342,-0.2683524194361797,0.0011812190728525509,-0.024062456648098415,0.04131616618397976
RSPO3,,0.011076856928263252,0.2560021917613216,0.10194102789855725,0.1536863696915425,0.014929108469733693,0.07495368556997363,-0.03943175217126438
CORT,-0.025859581710353192,0.024303546440526375,0.10956001554125439,-0.013976997091497065,0.21821535521585478,-0.00013169473040505137,0.07440236923690648,-0.04492645778197879
NCAN,0.10034379868455633,-0.013859494497103242,0.10891027878093497,-0.025259021042663338,-0.15019853301345765,-0.043670832405750655,0.02754893465420488,0.013945880602518525
PRG4,-0.017837103350017005,0.009287367404815932,-0.013470524019180231,,-0.01741019565299043,-0.02281731717901465,,
ZG16B,,-0.0011701699380231416,,,0.06016092203574097,0.05591013997191719,,
TGM2,-0.006685747930801069,-0.01308919021254819,-0.05797658880213033,0.06148086846037547,-0.075468938882108,-0.032931672606290895,-0.002707732435812871,-0.010804429038248917
VEGFC,-0.025322899359356527,0.033278243162027495,-0.020735600165696817,-0.0029409024705066827,-0.03187376460692509,0.0003788964877850252,-0.031157527374980228,-0.02074669642011866
WNT6,0.041130153413110646,-0.027822573891404336,-0.018561085229830212,-0.026797859400396706,-0.01951146681644392,-0.027146192686593247,,
NRG4,0.0708944407081412,-0.02497576122418258,0.05603532889577393,0.03524699772932861,-0.0027351647107951645,0.02487297692671858,0.01882566051148783,-0.02311304744278765
PMCH,,0.0467057433042071,,,,-0.017854479556890648,,
COL9A1,0.05915948446172064,-0.025342844577059716,0.049599972034077504,-0.06955513679702106,-0.04738245542308314,-0.032692207557199274,-0.03136559390296286,-0.01810545887347706
GDF11,0.027682553535897946,0.04841521977140774,-0.0018061314686510022,-0.08325080163456212,-0.15094884728919347,-0.003063531911119138,-0.01903957823681059,-0.028142253475387513
SORBS1,0.04560116267042722,-0.007117238486134523,0.04050746895801967,0.024169964680244807,0.023386788130134346,0.016313948121601373,0.004322072604771805,0.047263943402338825
DLL1,0.12367601827666203,-0.0010733963802413706,0.0030675862065383495,-0.07110537323965292,-0.16182593920279845,0.0006670467236245908,0.019966601216227117,-0.0415426677009648
TLN1,-0.020793200258541766,0.0072494112183913535,-0.07527774636137453,-0.035707504116449545,-0.29411394262113294,-0.034548170492560634,-0.016087592224909585,-0.04957366505007532
COL2A1,0.120022419960532,0.018647245336310368,-0.01203122145179168,-0.016588418633793504,-0.049932346563919885,,,
SHH,,,-0.0304999603898302,0.0036823741772835324,0.07077083307364045,-0.05608237828791826,-0.017000930975306444,
PON2,0.09016922172639864,0.008085115453389828,-0.10097878737109038,-0.03909934339541391,-0.3466665485357107,0.018975763887364928,-0.061217899106473676,0.09382500873274621
ICAM5,0.1608720267520256,0.04270299381126769,0.19422835836198077,0.0633998562084425,0.20962734588254003,-0.009965788405048859,0.06528567061355228,0.1091053910737427
HPX,0.057932343271656556,0.05512010686569242,0.008147562155309008,0.05557473969589114,-0.022862368117656816,-0.023937800264588707,0.06247687269883188,
SFRP2,0.058920559845192545,-0.03605219552903086,,-0.012423195053688106,0.027472710015332566,0.0074425883144951495,0.021037759479415483,0.005085275860584416
CFC1,,,,0.065924293565621,,0.13139622386827043,,-0.018859449468300614
CD70,,0.003483038802007607,,,,0.049223911913948905,,
HP,0.1747272053190078,-0.026592073300882434,-0.038311157126655136,,-0.10603047456250003,0.03437132800342816,-0.036042641157550404,0.02630603906299809
CXCL2,-0.020219018632258997,-8.97945515336743e-05,-0.02201259335537309,-0.006090162451041089,-0.07849628957200581,-0.051416729151052394,-0.020577925387393992,-0.04887047288774527
NPPB,,-0.03498362414511036,,,,0.02798320844729782,,
CCK,0.14913849198411738,0.10411414926120247,0.1749397285076563,0.07465704520896574,0.34391436834761285,0.09842747202491657,0.09115820053224395,0.0715569779834998
SEMA6A,-0.013750351533425464,-0.03200171907855436,0.004817916757023443,-0.05392774607856445,-0.32745854461760665,-0.004299071472196966,-0.02004652722746582,0.004925724331411215
IRAK4,-0.02231610195999227,0.009827998992794124,-0.02033213890746798,-0.046209404675794485,-0.15077778847071321,0.07256717709777588,0.011663394681638243,0.021077728474147385
GSTP1,0.10825971989739391,0.05900952949947983,-0.0359394614979202,-0.03138774745135041,-0.3224671168581076,0.012993762650749363,-0.06760524283759337,-0.02099832366937171
VCAM1,-0.007121147751495193,0.009082287684616802,-0.08993027908804795,-0.0795782387191709,-0.26042677723677216,0.03746679859267734,-0.03039533362088335,0.007346059578390548
NXPH3,-0.022212916403067967,0.020070654306711674,0.03307249258561073,-0.022151345657260638,-0.10843850499284438,0.05759546041424028,-0.01719821336078296,-0.01006314087046765
MTMR4,-0.0240238072192992,-0.0005011820956296222,0.004809033003886746,0.023594920063674158,0.00036117501202804597,-0.006417644913230273,0.04289937147309275,0.04114968591176142
LAMC2,0.0830412960405232,0.022037758837553652,,-0.025970966917973733,,-0.016922244394952154,,
IL10,0.0352799038839726,-0.02640117053036121,-0.017001528118972396,,-0.012023506574396601,0.05840685043699661,,0.018073371125243234
SEMA4D,0.07574500639851145,0.015093853510471409,0.02265591771011266,-0.03638230001963189,0.028952821834274348,0.0637127022761826,0.0018760285572587225,-0.021253772430366635
TRH,-0.0022314653979800692,-0.03564422072505986,-0.011839634072747877,-0.05023011342093563,-0.052901493560542086,-0.013800041569394702,,-0.02936947286119988
SEMA6D,0.0998444898799553,-0.028381822469099382,0.09317998453747846,-0.038533980802825746,-0.09293121494724532,-0.022939421664567836,0.0017042807578957428,0.024468920565653807
CEL,,,-0.007631672693578378,,,,,
PDCD1LG2,0.019189499681461258,0.00949167669444935,-0.02632440015320677,0.08259973176864067,-0.06817200715918337,0.04711241924989442,-0.06054887585729877,0.010665464782273332
SPINT1,-0.03384061921199511,0.024949916112272506,0.07428323450058491,-0.033351099546927526,-0.0591025093011093,0.07545784253487571,0.05704636752285699,-0.02852285234361704
CTHRC1,0.01419246835577113,0.05333909749911939,-0.00958025685022212,-0.07426309921125655,-0.12441540713673697,-0.014146517039773255,-0.02222338503637661,-0.017714123982261135
PODXL,0.10758878060852956,0.03713484459920723,-0.048373665589453455,-0.03526711068681671,-0.24582590854755423,0.0014120508314926664,-0.045181014996572656,0.013388127848988247
JAM3,0.008373351756194485,0.01705159762821038,0.04083802265405834,-0.014553196976946816,-0.3337417808439924,-0.033874120043701036,-0.0270870629188453,-0.006494227276513231
TGFB2,-0.019772600314284516,0.04467415327613284,0.11300690128297743,0.053503109429356134,-0.23067588805539782,0.03101912544652585,-0.0208775738438985,0.008287387865861893
COL18A1,0.07545674912139422,0.033864652516067545,0.021763385138722165,-0.04233915027703096,-0.23743466238880692,-0.047144603677544736,-0.03483484406774775,-0.035658278065432376
NODAL,,0.0392649629262703,-0.028515697434700702,0.029820585556271664,-0.13158886452698262,,,
INHBB,-0.06251246109975622,-0.00886422850075926,0.03963871385486772,-0.004398117127710292,-0.07670798481366019,-0.011733113511054943,0.03067881545336587,0.06008796432797276
LCN1,,-0.014464881301439813,,,-0.01310532762184343,,,
ARF4,-0.05326072034723173,0.040333642956586944,-0.025717771393968004,-0.0026550882742254825,-0.10496202638017818,-0.051776005383444165,0.03309045481216369,0.05525091640165387
CXCL14,0.03682447239728553,0.005881425779669258,0.18036257917476822,0.0977397320930587,0.1992840543784092,0.014528954213974316,0.04225418965535059,0.002024475701906337
LIF,-0.09753733101462211,0.102496669135222,-0.05852115535381982,-0.03252962622241964,-0.08761351324197453,-0.04473190891866607,-0.01755388426635548,0.056822715111064535
IL17B,-0.02612425370228827,,,,-0.07236695399404584,,,
MMP1,,0.028430410520269307,-0.011839631489965854,,,,,
MATN1,-0.020583477154055875,0.012627896443511888,,-0.01942768080509282,4.320265180432245e-05,-0.013611034963437513,,
ADAM28,-0.004834420986104892,0.047319449867701424,-0.04365699896882492,-0.0013434680489848862,-0.15352590348033868,0.049683496738710656,0.04292891482236193,-0.02051723359872696
TCN2,-0.03955091614879669,-0.021369304485001028,0.09938586125930583,0.004121702451315208,-0.18485655863664233,-0.009904643125757432,-0.03237091240451698,-0.009094181775387794
THPO,,0.06798654445510263,,0.03260566153750135,-0.008272442337250717,0.0024756659736852515,-0.0026016726260265407,-0.025471338965935193
CUBN,-0.08732257156747043,0.0024224934067846506,0.05529281100055637,-0.029217018413336588,-0.09744129772183353,0.04216047907545143,0.036198398237649844,0.03464846624089683
TIMP3,-0.027959683303855683,0.07262060276085144,0.11125873264798276,0.002456740613270287,-0.17773031696613334,0.027477611215282995,0.004260657311064958,0.012629137219270498
PIGF,0.12150322266255081,0.02646317938362533,-0.02657765002604619,-0.03010601619448494,-0.21715347927257397,0.006044653944498036,0.02668275297144022,0.03369653658472325
CRH,,-0.011136149481986974,0.10915165101448511,0.0018126196248117138,0.0461633908315171,0.05551838740045989,-0.023834570266943036,-0.02185076502775167
BDNF,0.08794492940351839,0.055508798575829854,0.001352149997759105,0.0411230830491611,0.46240202856642676,0.0027500611048896072,0.017827148440706368,-0.025282130271653692
CCL5,0.113472368465523,-0.026383828347563122,-0.007639309925031054,-0.03865774645726351,-0.09946843580198823,-0.029194704559202853,-0.011980819457911983,-0.05342237111971608
GAD1,0.15368515745788291,0.01265726716299199,0.17033703505524778,0.059047762407620184,0.38056524295956284,0.05672659675612262,0.07064781704907366,0.01474468468368856
COL14A1,-0.006113742209669552,-0.007226776888658025,-0.04620140210889882,-0.022675913805544734,-0.07773153966829363,0.10533770766078955,-0.01222546745553922,-0.019148688241127983
HLA-A,-0.07012616813204851,0.006349787179291535,-0.16851893427396605,-0.01787753508936617,-0.31152728381982087,0.027057015643248205,-0.04811128144966551,-0.05797793534548116
CD5L,,0.0430976040065824,,,,,,0.05629211344564487
FGF18,,-0.02910884089094198,0.07211694526518038,0.0029007919694107155,,-0.014584760196196679,,
ADM,-0.15501630016257031,-0.0035913328922846806,-0.09498460111669853,0.007289531056949001,-0.13814195156828019,-0.05922368914005321,-0.035721312204384535,-0.0518771993466483
CCL15,,0.015961655502886064,,,,,-0.04074790468760597,
GNAI2,0.040257827928597556,0.03341934752322165,-0.09205597110573417,-0.04929744939481505,-0.3375500581331028,-0.051270344021010016,-0.034835328972827984,-0.0390034882460727
HDC,,,,,-0.14053882806499604,,-0.022237094237497236,
COL11A1,,-0.0034526629659847375,-0.11594669367897668,-0.06851749150219791,0.01087439438004598,-0.027855281664731998,-0.034528799770706727,0.08896419172004115
NUCB2,0.017617442682732666,0.026834276836172562,-0.058071949280987564,0.014541431124791665,-0.025385049103303216,-0.016920445512276675,0.019017083784025113,0.027081596569635057
CXCL1,-0.031176456068992872,0.016260708629880383,-0.0377326238960365,,0.005052082201450038,-0.021392432860615748,0.0005205632577425904,-0.036266345580803466
VCAN,-0.006779208872680755,-0.057296224785192425,-0.10931526177037033,-0.05415759873232838,-0.28859377704688793,-0.008267432644072955,-0.009202470951113198,-0.029488582909327304
MMP7,-0.012782258543669033,0.03656921558161039,,0.014309407194324926,-0.03198391353269946,0.07057113287311341,-0.012863679969917495,0.08539246423475395
PTPN6,0.03301848928032591,0.03644984471212588,0.0332641862435876,-0.04685616004806354,-0.1499574814763664,0.03528134254457277,-0.015918100112006266,-0.03160147231592345
PTGS2,-0.06070796798478643,0.05374980798043682,-0.0676409842435033,-0.01654327134453185,0.45516998991763324,0.12043958605194456,0.04800564942525716,0.07572954353232297
XCL1,,0.025714149612269754,-0.012589290640245436,,,-0.022078329028548904,,-0.020519467416582504
CD58,0.06069217495443394,0.025875926953527303,-0.013801618844478126,0.00906314792039332,-0.2589665181687136,-0.029173880420373596,0.019218065690772772,-0.07089903906240888
TNFSF14,-0.019128917826035947,0.028233128009662958,-0.035434649304942646,,-0.0609022729200633,-0.026805953094047635,-0.0162359150359671,-0.04455756177832741
CNTN4,0.06855313890568755,0.056950626009769224,0.28274234510447616,0.040485099042357614,0.2557543828408322,0.05169805192826831,0.011371657704498531,-0.009767929897013052
INSL3,,0.002442326254429805,,,,-0.0155002833723662,,
BTLA,,,-0.013124754588686031,,,,-0.020733818810469887,
MFNG,0.11820960833257817,-0.0217719184903198,0.008935689513283485,-0.04871413197937867,-0.18320600063020775,0.034602837026667846,0.02959453481487846,-0.006209619767252186
ICAM1,-0.08994771185951367,-0.017988136843862,-0.06928911960514075,0.02599197203553414,-0.2084383022607114,-0.045789218226358494,0.004506005347513842,0.012322176090874421
PROS1,-0.06498156186870474,-0.008712124028286378,-0.06722788916490825,-0.060563387997532005,-0.20792356279116278,-0.029999227744759577,-0.03264806500726067,-0.08409799491837817
CLCF1,0.020865871424265776,0.0673904299433713,-0.044832664808201333,-0.018097352109272716,0.020062585925406815,-0.038496647861364724,-0.023452948029660026,-0.03598165009719863
PSAP,0.024341941178618865,0.022427170663155874,0.03920421686185274,0.09895633028213477,0.16134156115985135,0.04054902140678085,-0.014229959215283883,0.0487055076191267
EFEMP1,-0.06929816529313598,0.006385830005996989,-0.15304154468809322,-0.05157739838007528,-0.27371971530911277,0.027164484087373313,-0.04358795408712346,-0.0534564978260084
C1QTNF1,-0.07540703424308931,0.05391741148084722,-0.06838102619102927,-0.0493112570301182,-0.15269582366528403,-0.005935486158874683,-0.001312832842221262,0.015623988292247093
ALB,-0.008987273479112252,-0.00022486783362506835,-0.01930525153715748,-0.03111650935366913,0.14317646063011308,-0.01692224396178668,0.04204245183729194,-0.05595099058096938
EFNA3,0.0001212977203770563,0.03505001709634202,0.03720352335494512,0.04338280473671947,0.307100646359394,0.06075908220002358,0.028327390568153556,0.028601766791018494
DRAXIN,0.10060523921217099,-0.030426970086996706,0.07824031452080733,-0.049155519469777996,-0.15277250842586482,-0.04341018933456959,-0.014806873067761782,0.07564536927196526
RAET1L,,0.004206522973391421,,,,,0.048322290943501205,
NPTX2,0.06810323876547195,0.18818449185353237,0.19814228694760375,0.11209292034058913,0.4337080311108282,0.13403204643092542,-0.004268827254876256,0.011983892141832962
FGF11,-0.10125469026592787,-0.003992957442091177,-0.04723621742654607,-0.008831449364224406,-0.1746173969893258,-0.04457018075779927,0.027626117810328883,-0.041789927297914774
CD59,0.044086756550058635,0.008995137558819552,0.1012219746938947,0.09592711050288773,0.28161746268767,0.07153941295928595,-0.0052628890398357326,0.027570880210350424
COL9A2,0.010821669242388357,-0.0004540042449189654,-0.014269745672166498,-0.07848892012093385,-0.17331002501663376,0.05966935770876666,0.019280767828868527,-0.050241303114193454
DLL3,0.23976976031936872,-0.013998422625827898,0.1089239808923752,-0.03666104817982827,-0.08852287254159326,-0.018536944684366653,-0.010985516535417928,-0.011229272206777777
FGF5,,,,,0.14942211909566472,,,-0.0150449150815685
LIN7C,-0.04254742208854316,0.05348702460714142,0.08723154609691988,-0.002272251106037144,-0.049733716710532866,-0.01150015353856382,-0.020966524095050315,-0.00042857479745186575
GDF7,-0.020583491161792852,-0.025355671922586958,,0.011300343831513298,-0.07641979547366647,0.07742393814561307,0.05563852041961267,-0.02765489400536571
PSPN,-0.0031733315719349865,0.049190108104674064,0.02353072263345691,0.013604625493494896,-0.029364821987371715,-0.004209107067642369,-0.02916356633828958,0.04092852625832542
ANGPT1,0.009989704098690155,0.020888595566859486,0.02697407524349297,-0.024472844920140995,-0.17868892851300533,0.05339235865268673,-0.057136770223741,-0.03301886558847394
PNOC,0.221245187016838,0.04929510524647533,0.20462513060400073,0.08237611371454842,0.33702090690672654,0.08507159334698158,-0.005028515536130901,-0.04979876554932769
L1CAM,0.1967399391073989,0.027518194397870857,0.08539035059985563,0.011641550286998053,0.22576493816741575,0.10081641105278998,0.06714481989609744,-0.008967214002297504
APOA1,-0.02971377773300696,0.05532548935779819,0.0219121491409434,0.05818187436046694,-0.06771592654537995,-0.0201840653469344,0.016694525907139608,0.003176199352970495
PSEN1,0.046926196165162075,0.04541111780795517,0.05233538906547231,0.006159587375575321,-0.1822913734397328,-0.04044088989372981,0.040477595808287616,0.046429184283075395
CALM2,0.16296782407547306,0.05426865094901619,0.16454142126307938,0.058648015724381934,0.3085496660863461,0.12149644134969788,0.043471733828942385,0.04784038337615446
CLEC2B,-0.0841598022843438,0.0340633867338476,-0.03963439559517722,0.06705809572708286,-0.15047847260553512,0.010241772382281383,0.02096903563624979,-0.05558460621682783
NTNG1,0.1639966439085431,0.08696874737365809,0.04964523335572404,0.006419639740741076,-0.029565524771483304,-0.020776235643310954,0.011195845738238596,-0.054968250619087285
LRIG1,-0.03671614382776891,-0.0247713746056087,-0.12289718703280537,-0.0739883493817195,-0.2579171085332135,-0.037048569113575194,0.0021736955442238715,-0.074025532300645
