,UKF248,UKF251,UKF266,UKF269,UKF275,UKF334,ZH916bulk
PF4,0.0017271467964247026,-0.011880545041202843,,,,,-0.02362103423479343
ANGPTL2,-0.020625880687809493,0.024520031846926433,-0.04331542040293854,-0.1291684414954542,-0.014160813722449803,-0.10172695812120226,-0.04432542877025067
LRIG2,0.026411971712257207,0.06653070112175571,0.009333525708817531,-0.036598081817218416,-0.0024073194860410024,-0.02729325135157075,0.033418113725444364
ICOSLG,-0.07448614831696461,0.03373885942418055,0.036198629963648477,-0.10916707717291664,-0.0362626658546798,-0.02822012495957332,-0.017436642854503154
WIF1,0.01698381674104116,,0.03873648399492262,0.2853191558347839,0.0018355593573269797,0.13407026680074394,-0.04334409314150815
NPPC,0.030857352970902537,,0.011435975205549918,0.010307383266935755,0.01269927028043416,-0.03393755137193075,-0.025603482843111366
LYZ,0.016500806884500095,-0.04856934099209291,-0.08863436299354878,-0.12299613240871482,-0.003033460623460161,-0.027574447329202605,-0.00806828713417248
EREG,,,,,,,0.011227925667589197
SPTAN1,0.06349703874266936,-0.02536708571374924,0.03772664807715701,0.1925348012379733,0.052436949197376174,0.09976254355748987,0.0317834671377181
LIPC,0.036062573334218626,-0.01788085523767211,-0.007432960451129704,-0.02801568133243614,0.026033282287488933,-0.01897560131983532,-0.008777464006756209
COL8A1,-0.0112571745707609,0.018888611661582635,-0.04913813077992891,-0.029049175607101744,-0.01983196797417812,-0.07058190666229702,-0.04244674757932882
GSTM2,0.023166124107368957,0.025797855946045327,-0.02448575025926992,-0.025310427303996484,0.03126446928933746,-0.033566972582453156,0.028946317741054908
SPX,-0.006638177692345892,-0.009259889562684179,0.06552819070459572,0.061661817884130096,0.026214528050508588,0.1111416931142087,0.03631736609944025
MFGE8,0.0057439533886039775,0.018351937889960687,-0.043838026565617756,0.00730606505528156,-0.024895679583135998,-0.05550020788186364,-0.07567921009475138
TGFA,0.0024676003726902236,0.004541255268526824,0.021216486156656483,-0.17124799493992,-0.09440411591012902,-0.051182281928076175,-0.055239543418470025
SLIT2,0.04129805121348511,-0.009398703863526106,0.07633632627808486,0.09395489672036296,0.026128895932041922,0.05721793057623189,-0.07694498332951548
PLTP,0.014715208471536923,-0.03216966734301711,-0.0669895457657803,-0.2331312012664648,0.04005681912792709,0.021205681781435136,-0.007223508310159677
APOD,-0.010141169541826329,0.049371254010868504,-0.022779582239265864,-0.2842514009405946,0.07999694328969445,0.04673038739966564,0.0077905254531235365
B2M,-0.1336338522031959,-0.00525440846575261,-0.08788987648728191,-0.3026002715442883,-0.008314420851762441,-0.12973088086980591,-0.002241211712498841
OMG,0.0008240096808635505,-0.039872075530419014,-0.05551137311470744,-0.027716695736325746,0.05562124456048667,0.06487439263821607,0.09406274864603477
CXCL3,-0.01662326020931284,-0.024425269954471883,,-0.038642030868494937,-0.06816098128666426,-0.008699352444379707,-0.08135672679525083
CXCL10,-0.054180556430687636,-0.00036350420084308414,0.007297397021894636,-0.18906646435495353,0.013576987057938524,-0.013824323810275822,-0.05471232562129556
RSPO3,0.02758367628887156,,0.11951141680980454,0.07492952879331738,0.05930787279826408,0.02782495238549843,0.07383542217701485
CORT,0.03925962695099049,-0.021217901112912312,0.02850911972059296,0.13756933226189152,0.09744116997026174,-0.008503475914086686,
NCAN,-0.038940279595280604,-0.004930935741204702,-0.025420246283702846,-0.11712691498945207,-0.03739370704778537,-0.08256554663827055,0.11957534830124272
PRG4,0.04797248100734459,,,0.017135324569128665,-0.02335895093356049,-0.010628479184886552,0.03202423398362158
ZG16B,-0.034334868214626904,-0.014296305028384181,,0.007090511028222825,0.0344379999747727,,-0.020151164771101786
TGM2,-0.04451700601862783,0.02132105995019471,0.02780917263818108,-0.05194140550418283,-0.024606982913597555,0.04066773282958484,0.002651459169285458
VEGFC,-0.047278924637232586,-0.01835700620035643,-0.01908965021265094,-0.02290476099020832,0.04169000888389219,-0.010846786657904417,0.060992718680131904
WNT6,0.006440889503834632,-0.01322117600891316,0.00882487305133887,-0.04116886215236271,-0.01868339461118642,-0.009466527665631462,0.004178650549552176
NRG4,-0.0228049785021588,,0.14217791746884373,0.046446695313347705,-0.039458751933550695,-0.012654041797019925,0.05221411333298938
PMCH,-0.026283964994794892,,,,-0.02045721710019888,,-0.0401013070465755
COL9A1,-0.009209176027041627,-0.03283814966080725,-0.009279755122353675,-0.050047216236232,-0.012894576498902528,-0.014418979797692133,0.0007217793529106404
GDF11,-0.009885772734332086,-0.03483240808904076,0.0027292791052379575,-0.12547113192985215,-0.010083357414230975,-0.07332091899401762,0.008077344725119251
IL24,,,,,,,-0.03500733235211027
SORBS1,-0.02071005679080935,-0.05772046255497914,-0.03638634933818601,0.02121224841308947,-0.016493184783828635,0.007734421780586955,0.04410000208352049
DLL1,-0.006834778883869478,-0.0037167100974446763,-0.012264659653890626,-0.1229507004292474,0.08403093545316305,-0.06113973253535501,-0.04108500859125568
TLN1,-0.03999309954397225,-0.012254907124685849,-0.02321851765495358,-0.2336177973687527,-0.08424620527753311,-0.1078386134824887,-0.10044091292540767
COL2A1,-0.03487960919021307,,0.025509011990011606,-0.038642044018806304,,0.028869632109541847,-0.028211686904027356
SHH,,,0.0369423266528306,-0.00449137727388571,0.0008983042445211292,-0.00842884196170241,-0.020343014269352675
PON2,0.002095376531603092,0.000568492355800932,-0.04372055645783742,-0.2737782592826473,-0.0758348164880447,-0.09725596249317336,0.11530835989273483
ICAM5,0.04976583899962065,0.03988986659868904,0.02842004994059382,0.15565687967437367,-0.01932364825439539,0.10964356017550987,-0.04852548463667175
HPX,-0.0002431584646370775,,0.068542575868542,-0.05627086672084274,-0.03314808890159762,-0.02142443402452521,-0.0383364250976649
SFRP2,-0.03291869811756189,,0.00756905729222471,0.08547307990733227,-0.016754314278219773,0.004032269935490265,-0.010660286378973309
CFC1,,,0.04201619945971061,,0.030041502528444557,,0.06647731373604601
CD70,-0.047644286548148194,,,,-0.03573550961955098,,-0.055008773402389036
HP,-0.021584769070452325,,,-0.05513231483228981,-0.027410558421968267,-0.029441510509653723,0.022492647889080966
CXCL2,-0.024715731941388246,-0.0030299336249790124,-0.03952537656250276,0.009216408520385775,0.005796290049737883,-0.01668270406794199,-0.06889878571138142
NPPB,0.01152790702415801,,,,-0.022634025751124862,-0.010846787446822315,
CCK,0.06355742571805556,0.03341052201752701,0.07035528806800626,0.2881696588450172,0.10448911399972878,0.13152973071236956,0.09104458571453217
SEMA6A,0.04499540747785456,-0.012337030879345005,-0.07126289036672201,-0.24526299547005515,-0.01967665356748151,-0.10863283828568832,0.0346746402174852
IRAK4,-0.04275900418118082,0.007095239056214395,0.010696967023824921,-0.1294078276581627,-0.020290549054218943,-0.04970084249618021,0.02029540742345565
GSTP1,-0.03695804865922416,0.06710135902937173,-0.04214156952498805,-0.29414924835870215,0.01485545224912526,-0.09127965037187873,-0.004253991471262492
VCAM1,-0.059856649978232965,0.015119636953658033,-0.049126044579846005,-0.19766139693303886,-0.013793468726457625,0.011141878186113435,-0.004031664984586267
NXPH3,-0.0693062373298463,-0.0008750539391719696,0.019619647389646038,-0.05755624680214727,-0.00032829663242498115,-0.04428417561688109,-0.005868691716307093
MTMR4,0.019624036360768402,0.006976607990939553,0.03098251609110693,-0.0036507772418482346,-0.014142817054959504,-0.04741520773771637,-0.03440598659169302
LAMC2,0.08642875625185918,,0.0241138095558228,,-0.028493713274024706,,0.09027034448114933
IL10,-0.012977345064490057,-0.01893697712604777,,-0.027510736176270246,-0.02853177477324814,-0.009709416859780837,-0.003374944512988635
SEMA4D,-0.012271205331166575,-0.01155375606577229,0.01672956065421519,0.04290582065438861,-0.022938129228117863,-0.033442540268103685,-0.01572107995321784
TRH,-0.0036848226551583233,,-0.03488826635178526,-0.03686144323422248,-0.027158615809091593,-0.040090462606051355,0.00690919023832164
SEMA6D,0.006668420293539468,-0.030450230502571122,-0.052526934578693424,-0.14096625928702913,0.006932129907275335,-0.062350527101113204,-0.03066840862445752
CEL,,,,,,,0.030892857637682795
PDCD1LG2,0.026488816483982745,-0.03413165314818151,-0.004207858010502937,-0.04109299174003357,-0.029227742074169345,-0.016609110819894548,-0.02266909498418867
SPINT1,0.004449635553437168,-0.042545045634097604,-0.007524700185074439,-0.06200647029676293,0.037629349891560596,-0.014251333692218439,0.018389053536558
CTHRC1,-0.02005647507843002,-0.01983325598879311,-0.07332780950893006,-0.08390395107739645,0.0230936585745237,-0.013505452822944918,-0.03249465870960254
PODXL,-0.05197634729240271,-0.050866019410654224,-0.011949085184161806,-0.14384811283478321,-0.07503972436494107,-0.034397685179022176,-0.028866019477910093
JAM3,0.043577552119888195,0.0030754598904093383,-0.07933470748116274,-0.2722928476973839,0.02284806001959758,-0.07053549459295039,-0.06961936775850651
TGFB2,-0.031129221439351425,-0.02788264426440953,0.020961202399702925,-0.2077118451463037,0.037437475309444856,-0.0523296350383276,0.035279700036539775
COL18A1,-0.018620938314282343,-0.041608368887131514,-0.007712552802347345,-0.1626549919613498,-0.06466452542687864,-0.0006718534337124724,-0.04539298029860387
NODAL,-0.022987859932671002,-0.012734209163620846,0.09431920631932582,-0.10183504372115013,,-0.014911877641690592,-0.0243733424959068
INHBB,-0.00030923348808543655,-0.01567645867951832,0.0732284715148829,-0.09882419576971158,0.003956643495579265,-0.07993685774151184,0.017888828126507675
LCN1,0.0291143330816969,,,-0.008910415641194488,,,-0.02115020114950421
ARF4,-0.0866736915129885,0.01945074160426488,-0.027779889842089067,-0.09879065046461366,-0.023878172261388657,-0.04669653957667597,-0.06055501087035752
CXCL14,-0.055609598115741656,-0.00937057160075842,0.06587144797247206,0.13118812015963374,-0.08911880002142786,0.04454582028245034,0.07938564428801047
LIF,-0.060425970154309845,-0.01611441119879843,-0.016624040088460548,-0.06808965416412703,-0.10205226839802987,-0.017963580887736474,-0.03959841667990743
IL17B,,,,-0.04202342168862896,,,-0.023913210087293597
MMP1,-0.03456578510598076,,,,,,-0.05351593080851041
MATN1,0.010457876671909434,,0.0534237647790425,0.03284626372771927,0.10131461690290625,-0.008831627635288638,-0.021792348478207615
ADAM28,-0.06661059098858112,-0.009883684990045173,-0.04328913635969605,-0.10970541315239382,-0.02224873954656229,-0.04829038515243113,0.028228359548860358
TCN2,-0.06753159926174203,-0.010673657540932979,0.025737618273424356,-0.1483387469129558,-0.03199150468053451,0.005722019557574819,-0.014728722495633433
THPO,-0.02601862805385604,,0.028783597443939053,-0.03951220789991168,-0.02893142984380797,-0.008831628649799951,0.033595459903230616
CUBN,-0.030496143699674204,-0.018973311526145707,0.05255812286161665,-0.035087864548669294,-0.06096303369481952,-0.025832602404809814,-0.005340333777611141
TIMP3,0.010222263234875099,-0.010625145916120597,0.012377564804555414,-0.20752786726928402,-0.026922425493475,-0.023078029870721016,0.02484687264718299
PIGF,-0.0018945571708375768,-0.010483256097220927,-0.01867472910562846,-0.1302700689182807,0.05804953782986034,-0.03152619490422341,0.051221243038366664
CRH,-0.029374742038590754,-0.0159813989223318,0.017763806368863263,0.0965949917163124,0.028001196968799828,-0.01207939327112272,0.06029110682568775
BDNF,-0.043190765566416274,-0.014296302303386315,0.08151938495530572,0.3109721005856637,0.03020908902361668,0.09129058056344874,-0.013868300226838846
CCL5,-0.04597393741332418,0.005941858374655778,0.014877914117229165,-0.07697742924662775,-0.028738242034032725,-0.01198116631615694,0.054965410119583114
GAD1,-0.06651262061719507,-0.01650395947337783,0.09087474631037734,0.2532549303536068,0.08669600262118035,0.08892374637322058,0.00447171230150894
COL14A1,0.024284856503839578,-0.019942769127054026,-0.03104786299822752,-0.03351679600602209,0.04618538994951032,-0.029585810828977977,-0.019961343876537592
HLA-A,-0.07372665577184512,-0.003417612274383366,-0.055332430046542584,-0.2422208079896706,-0.06711614492588912,-0.11866225365590315,-0.10015902787825115
CD5L,-0.029374738640156852,-0.02711559226448658,,,,,
FGF18,-0.026578829160888526,,0.0004454846645341726,,-0.012687689225879996,,0.005635693614283554
ADM,0.020362693063597635,0.1436573822742082,0.009443235435273388,-0.07630348408881521,-0.09354210853749387,-0.08587652449450195,-0.07147890797182545
CCL15,0.0015568238804734718,,,,,,
GNAI2,-0.11260297737393385,0.010938345402040642,-0.09684469439552683,-0.2717707027505077,-0.056374405049340826,-0.08533499557035226,-0.057846423009717284
HDC,,,,-0.09610417572751932,,,-0.02179233860865924
COL11A1,-0.0345620841247912,-0.047403429567640924,-0.009292599854591084,0.07955407189712496,-0.028421654050980363,-0.02661032367597107,-0.06531562202559563
NUCB2,0.038623302372752175,0.027193409260310806,-0.02362116658267649,-0.028182170359712124,-0.010914590141676603,-0.06406945597517423,-0.09291119492023622
FGF16,,,,,,,0.12161239272849315
CXCL1,0.020922718432221425,0.058863389390855635,,-0.002555085818189831,0.02862425146522318,-0.011981168347462035,0.027251914099435916
VCAN,0.04781479816531021,0.015931904839402607,-0.03632444858837787,-0.22364498563958476,0.01994272746401577,-0.09653015131664075,-0.0496809776782008
MMP7,-0.01413019000062741,,0.006256414177731827,-0.008642311439660813,0.06683040387255654,-0.013650181830124054,-0.04474599651604766
PTPN6,-0.05661536970855962,-0.01122377984312108,-0.010555514368739674,-0.07833511993594523,-0.01460160725115627,-0.025467606434910774,0.0050010185363630975
PTGS2,-0.028058602711642313,-0.015300316243164446,0.07247779524143895,0.2894853847918332,0.007866737464160932,0.10254577715911137,-0.017727778660469616
XCL1,0.07576519531260906,,,,-0.0073984227592747,,-0.03878341527716585
CD58,-0.027338469378832424,0.03145586213902054,0.06675891275257213,-0.18131689983422775,-0.02415635643398076,-0.07663308522836683,0.01225613167209134
TNFSF14,0.03651374155203109,-0.017880855332996,,-0.02166355360285268,0.03223289633262919,,-0.0016677954698385274
CNTN4,0.04620486311464592,-0.013997076514376495,0.020990507186391755,0.19029961105548002,0.04720702419123205,0.08464948981590212,0.024378767554383934
INSL3,-0.028835814928170608,,,,-0.026099412097492287,,
MFNG,-0.022241724187812683,0.005325422387049142,-0.0025613722951469894,-0.11070389152870147,-0.029490061613528854,-0.02566013962670714,0.08236027305702033
ICAM1,0.014471738263125422,-0.017785433379287244,0.023167370107614573,-0.1150058778900005,0.0019931686928088615,-0.04033870861733889,-0.05093894311995326
PROS1,-0.04679300935653695,-0.01997235492534811,-0.04768991821889803,-0.17700075498867796,-0.09056690097549286,0.09577612010670104,-0.08008164672869456
CLCF1,-0.08249438259175204,-0.002972746407933875,0.02612243785069992,-0.015801687710035366,0.03439675973788988,-0.026301076835709352,-0.030891731871305724
PSAP,-0.04052354882116916,0.01500342424432389,-0.015583764952773239,0.13056534508875028,0.03810605960510026,0.10139105236958602,-0.007489513593951366
EFEMP1,-0.027863901931956373,-0.01074437471423469,-0.05472758590084723,-0.21888243345996847,0.023199965694814036,-0.09272266784037705,-0.05752858846197984
C1QTNF1,0.03609463025814166,0.020364217189745532,0.00997195370859481,-0.12737608223690533,-0.0008832217360296859,-0.06013894728287113,-0.054445113413873834
ALB,-0.028312279364283273,-0.023587415128724004,-0.05037785526511527,0.025651993637501723,-0.028493712544659718,-0.01910721324476594,-0.0308540391960674
EFNA3,0.0785651974456574,-0.05698065378507582,0.07436283637937492,0.2687961131097372,0.04943094038492159,0.019187927517922254,0.019149207754272347
DRAXIN,0.03027590736728014,0.026286822889267123,-0.011713777406466385,-0.16231937016853518,-0.08443352959431785,-0.05226987555873905,-0.01951122026821006
RAET1L,0.007675763365342294,,,,,,
NPTX2,-0.00514777351482765,0.06178366053388639,0.06722323225598817,0.3113489313357546,0.13546476755033626,-0.015044928300311834,-0.07070692510997915
FGF11,0.050144000854020286,-0.008537811501380626,-0.06185798217721014,-0.18675430846694513,-1.930596455183251e-05,-0.06522668504800302,-0.008863865322066374
CD59,-0.05181812495512726,0.041379633923957236,0.05523298246882179,0.16012619848576715,0.01349137150166362,0.00362204934654451,-0.010348010591497061
COL9A2,-0.06837352730487044,0.03548041740766795,-0.027248296038443802,-0.12653291923454071,0.01010672123260813,-0.05287051609516084,-0.01350149890441223
DLL3,-0.03998840433320014,0.010246910831764105,-0.039068716035572354,-0.053334129031952664,0.035599158026727494,-0.04953748299560005,0.04281192750214209
FGF5,,,,0.015101975127127814,,,-0.03683557786370006
LIN7C,0.07551035205248444,-0.006203952604794267,0.038377707939006835,-0.1153600280444894,0.003562866914408218,0.02253663058188477,-0.00600743618030984
GDF7,0.010526107544814305,-0.015019859115468362,0.07029723266886656,-0.05914036298737432,0.05716669142065256,,-0.03331249465128054
PSPN,-0.03721100984075452,0.020007240831133512,0.11041423550234818,0.008258187701490541,-0.03668319307900367,0.004807204616230033,-0.03315544983941759
ANGPT1,0.0065318656856606944,0.025937082309760766,0.031423814401799616,-0.151666727071744,0.05241493228175728,-0.013996522684088148,0.0604724547563401
PNOC,-0.008749093632085448,0.012333956242061737,0.13393784028349207,0.23511440113243384,0.08226532467135289,0.08177717354715544,-0.013283916920073165
L1CAM,0.053122879331024275,-0.0015050504285059817,0.12722812914557144,0.251945907131467,0.031947868222957684,0.18031567753460767,0.10518115071843127
APOA1,0.010998648005095398,-0.02080048849831447,-0.01833095262434539,-0.0203109193878764,0.007902084198752705,-0.02732287355252942,0.07371442820191877
PSEN1,0.012692325411813588,0.0035540424559072493,-0.04143741693277083,-0.11485162087898644,0.016175125790219017,-0.06324329328718126,-0.018418088244524396
CALM2,-0.013785516616947494,-0.019127789809293985,0.08611740613380235,0.2554301038110919,0.1334262289763734,0.116347885752672,0.17156110334479785
CLEC2B,-0.003874614947031096,-0.009174426190788643,0.0895648308590123,-0.15371828539924717,0.029913363417895866,-0.008400053338249485,-0.0637824388968022
NTNG1,0.07811598415463672,-0.019901822105354086,0.011261640893121988,-0.013494470668295379,-0.04975764061536806,0.21534590524142644,-0.028842186349789474
LRIG1,0.061562115479942496,0.0020977788599147854,-0.07907065510565424,-0.21550870278578568,-0.02091546055900243,-0.09069004163378373,-0.008023089499719272
CPAMD8,-0.0451312529022433,,0.03702584119030721,-0.029907940009652707,0.011215179002058328,-0.0163118993126973,-0.02362105546717221
GHRL,-0.05329376941250397,-0.019051069191562558,0.02685255254535249,0.018038039426571013,0.03227230890840843,-0.011271549078179921,-0.020822206172434743
NPY,0.00980605879353714,0.00715977292198986,0.012171079617330998,0.23498283861413638,0.11173346888573955,-0.020981028378077693,-0.012520411177463936
MMP2,-0.07184015196341673,-0.018349033932010983,-0.012139956216062337,-0.222829440680186,-0.025247330071996175,-0.10537776801744717,-0.08674335444460377
PPY,-0.008688996686526614,,,,0.03491832375333852,,-0.042284584467563335
ALKAL2,0.03807951283046165,-0.012055897797653634,0.028481602631250033,-0.021731609224776457,0.008738522286750783,-0.02900604187407369,-0.03172862948916261
CSF1,-0.061902847407413836,-0.057757672337498595,-0.05403399637653714,-0.13605915455452544,-0.045386802632843025,-0.0775652533622683,-0.07558260831019797
SEMA4C,0.008215390625250056,-0.03517645993981433,0.004131079163604622,0.063751622452518,-0.012911858964088625,-0.007630510062916228,0.019888394917050273
ICAM2,-0.0367841748542111,-0.048013974087263524,0.09508870393127848,-0.09498983992259336,0.055534436503954676,-0.0288599968883792,0.03326360042349077
SYTL3,0.03093051761284727,-0.004077436952817485,0.04313985447979352,-0.10192544429027876,-0.03815095840460986,0.00045653984175153723,-0.02136509186800065
IL1A,-0.05717456560678074,-0.024055908101972116,-0.012258769189532684,-0.03070465626647532,-0.04579347115186419,-0.0169743690721452,-0.03742856992033528
HLA-G,0.006908218759676787,,-0.03886738257629583,,,,
PGF,-0.08669798467405851,0.007471123532091206,0.03255278867654977,-0.17783082903219435,-0.045833482165072145,-0.06090874492078654,-0.006161691403131026
LGALS8,-0.026923004868304474,-0.039413857929636004,0.06665542804611037,-0.0068051405876454266,0.02620860565054804,0.031581664031094824,-0.004257855822461015
DKK3,0.03032385161365329,0.013301204665916349,0.09668764203734805,0.2984594518118023,0.06719692633124197,0.10630845399513916,0.0759932558229146
COL16A1,-0.052599514348679786,0.013772525925954569,-0.022193339505972052,-0.06629256445687717,-0.040055814080248255,-0.07919887941027189,0.04980722424798728
TPH1,-0.025380059444288967,,0.05204543513718486,-0.024772191134911133,-0.03720012330059093,-0.010628478451770429,-0.016699955682692242
TNC,-0.053291694475962395,-0.027136685350216697,-0.08339159884452457,-0.2490439327747976,-0.11241399564432342,-0.1232215902385757,-0.04686765150474883
TNFSF9,0.004115594328139518,0.1276685383116112,0.06428668438000225,0.11905515622567386,-0.035351492932999905,0.060337371965689744,-0.0037277889900512147
C4A,,-0.011880546892308963,,,-0.025081677103551938,-0.009342836312773035,
CNTN2,0.019115028669715164,0.021062810317246407,-0.023786868306213682,-0.13751557311767337,0.020047561261724606,-0.041276740374835745,0.07891573352260925
F7,-0.02476016079663869,,0.039096324243690035,-0.0019152411121026642,,,-0.029196959401285312
