,UKF248,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF4,-0.028701888536598864,-0.034354205734300695,-0.038467774230819866,0.028573968701777093,0.006987315868829812,-0.02083495806847771,-0.02867423098419977,-0.047144506027465144,0.0750524375890258,0.08622438057250804,0.012590361624359664,-0.014672864299164678,0.05674415311509706
RBP4,0.0032333574153869146,-0.023009878410518336,-0.03731615237117079,-0.09182904332332113,0.0007419908644677341,-0.04181860870259444,,-0.0033315520523782786,-0.014140195838743362,0.02403599540980773,0.040557139755592504,-0.007311724951920023,-0.018006757521048567
DKK3,-0.042133629735776675,0.0058535173490771,-0.03578323665940774,-0.11514288294352322,-0.044254397196821706,-0.013180753147532871,-0.02382785111203846,-0.037477963602728856,0.0009830385601025714,0.01482799413925861,0.017176578477151185,0.020161452009835327,-0.037261430353893614
COL11A1,-0.029474585302488338,-0.008388938269227021,-0.032832332923479944,-0.011097981926607032,-0.020506467570063577,0.030934327508765895,,0.07611883728206467,0.019358081422403174,0.004355168239624997,-0.018378839359057736,-0.05773310283929745,0.08128858920674063
COL5A1,0.01807923579128891,0.04376679045006269,-0.03203843712104798,0.04354718726377763,-0.04220871516216095,0.05331835759148695,-0.06745266916752232,-0.0055937795969154954,0.03299871753522987,-0.011398989594163467,-0.011037697297676865,-0.029126501624121164,0.04167313014025316
KISS1,,,-0.009548127928418013,,,0.036713138147070314,,,-0.0056325706139315306,-0.017086918622338448,0.018027942164198018,,
MEGF10,0.01677335283565529,0.058422006028930495,0.06637379379081212,-0.0293941695362598,-0.037145899788850356,0.03380010288994366,0.09238459932148825,-0.07572386692635483,0.06432940080924014,0.024026403716502224,0.02155136512445869,-0.04326647393313027,0.018205734257523414
CEACAM1,-0.018936499857122684,,-0.04987316098551948,0.032682273316901905,-0.02379446100111627,,-0.03060381665313836,-0.030919758172038594,-0.020334243620936672,-0.016687431916601842,-0.015867634418186644,0.027987097889534313,
EFEMP2,-0.03554591506982754,0.07785545365918091,-0.014189751845492371,0.08238049408280357,0.06075913493530421,0.03409253601436638,0.08070875462825812,0.007195031270571604,0.008827329695805755,-0.031154799468249422,-0.004061133627369513,-0.040419786043507426,0.003327354663054931
IGF1,-0.01292699549311617,-0.03275892745679363,-0.005925178186194295,-0.03399374208180826,-0.03405974955476402,0.014029721015080448,-0.026264726403881025,-0.03945370985829227,0.0008727515137863756,0.07203008913877172,-0.014455418653076707,9.46951564051199e-05,0.05987291469587744
COL6A3,0.04015550848773018,-0.01729966125877546,-0.02079974456916516,-0.021602798470301658,0.01368017068554396,-0.016296487851356133,-0.06080356125996299,0.017741225404590638,0.06572622044310934,-0.0038820310992399736,-0.021908652481990983,-0.030476872309233863,0.0026608276975252517
RLN2,,-0.021228462056426818,-0.023950730068998623,-0.0019186072478116077,-0.017095557601729167,0.01448660720032928,,,-0.0156778520916546,,-0.01647558526358815,-0.010666543213116261,-0.02487552640756543
WIF1,-0.028056258178916,0.13700576670927667,,-0.10138484577902844,0.003875330084881165,-0.04887071138760773,,,,,0.08261950434657242,,0.09536976107748056
IL13,,,,0.10237639706490675,,0.03334060642949801,,,,,,,
PLAU,-0.04001855030176558,-0.06673734664408099,-0.06641738209827382,0.09469413404576413,0.08342044158368755,0.025478420623018184,-0.029714927884842916,0.05963172372430067,-0.04310770119832708,0.06547481918123638,0.014741350292092247,-0.03802199346280421,0.052050067639825885
CXCL12,-0.022762565427071026,-0.0253516182827277,-0.017532010460952176,-0.022275789069706127,0.05625078384289752,-0.010110349876524089,0.044038040531673345,0.0694636290878215,0.0068095439716647655,0.05004514451353619,0.06917366952010184,-0.009909165375327128,-0.021237409596266674
MMP9,-0.030582707384998437,0.06236847543341886,-0.004864599512797903,0.09257283600358691,0.025865350536483134,0.02802719630522958,0.012920703483146983,0.12156119290261556,0.07586704766229384,-0.022844142820922987,0.05377039355379506,0.0015482506370692848,-0.06317823984072433
TNFSF14,-0.019690008560811524,0.008088913061641714,0.0066664817763256,-0.027960938226654342,-0.016203427571760402,,,-0.03569515400982513,0.1627143550477746,-0.028398970889808754,0.013149107447441946,0.02664517502370478,0.03965758984457479
HBEGF,-0.07053941878556577,-0.07147375303355265,-0.02062925014355751,0.07228888833308009,0.04424052135760179,0.040515984753135725,0.04505537407909092,0.012974539084146324,0.081367596587861,-0.017623754018094427,0.00742089769778339,-0.004266015570292882,0.034223285803518286
NUCB2,-0.02789356575075948,-0.0031958913417645253,-0.045637768037119525,0.07286486423370936,0.02722646359397664,0.013023933192073931,-0.03282020284991984,0.07494010246281663,-0.026999400113886057,-0.01895114711597057,0.010248585683647246,-0.037317287470525096,0.012247648991320078
VCAN,-0.04196737364565321,-0.02770558755151732,-0.018040701651519164,0.07955642914080595,0.028684619532085943,0.1026341499516213,-0.006876540359836765,-0.017025267636298105,0.001991427818978766,-0.004209392178239215,-0.02262463681712296,-0.02499231716991194,0.04482885816720283
VEGFC,-0.028701878289842848,-0.022614753899368754,-0.03507395821214872,0.1196152337688368,0.04646793777082454,-0.023979922641210617,0.07498020416059484,0.010449933517515452,0.021556378735681638,-0.030479875618171667,0.010948578207261875,-0.028432648127104176,0.027492952564421073
LMAN1,0.023952438914474808,0.028195495413069416,-0.015018074814592918,0.13529399439070508,-0.01099535078765182,0.036608140164149,-0.09563472826634926,-0.01420081503971352,0.024467698632446144,-0.04326883798740406,-0.02892061414304797,-0.03738565927664425,0.01033787579226206
IRAK4,-0.017338022740432262,-0.0023940001973642077,-0.005211397365520136,0.09946482155834416,0.04580620916946296,0.07369892381839577,0.010374400840038867,0.031170295992649085,0.007336709150820489,0.010157624994149857,0.03314394430667097,-0.02343136709060381,0.04127793696069099
MICB,-0.013466686143254804,-0.034179932641627594,0.025300112636520784,0.03955098948550307,0.028938955068664472,0.01624791831552115,0.048652467563586176,-0.02865886871965646,0.0591128955960531,0.00668422995952393,0.029528433973162512,0.0589240060192929,0.10023106239242144
COL1A2,-0.04755521177548075,0.08724957661638255,-0.01737756214881483,0.10343410095178246,0.032904902916791004,0.044761419189097144,-0.10817281075237306,0.08920751375882405,0.038676574864973015,0.020418837474263377,-0.013450065130490015,-0.031104033986468358,-0.02398307629171545
ICOSLG,-0.057846061986482775,0.00905217579555528,0.03669521454352921,0.08139794416376742,0.030744492033939155,0.01745134781753498,-0.029433188831895617,-0.011683030264675813,0.041087600418692444,0.01744359111637006,-0.0026415011329108187,0.006706928748701735,0.07802303713058756
GNAS,-0.011319638675230151,0.05140019801756026,0.03032594397387804,-0.07452226161341391,-0.01318876868181429,0.011807506654250463,-0.005934295819378291,-0.06085524317384978,-0.011144519051815209,-0.025483602208083725,0.04403390867034889,-0.008725115171285663,-0.03902352658797817
C4B,,,0.04284136401081894,,-0.01770513589188816,-0.003473615301154454,,,,,-0.019072790366743128,-0.007107684868680938,
COL2A1,-0.03290742607422129,,,-0.0012417155258180749,,0.14045762316624405,,,0.01562262050260651,0.006934195092517508,-0.018982906006926967,-0.003599381597051357,0.046455539642237656
GSTM2,-0.05030926038811034,0.009392544609325502,-0.018292902108872043,-0.006294632230117158,-0.0455289294650653,-0.0206336650134683,0.0818546087966242,-0.025520083906898645,0.038730041504969205,-0.0063186559211324145,0.03428962771375997,0.01906688390756861,-0.014881269630115705
NLGN1,0.05376755959004522,-0.05094004901330439,-0.011575641077605173,0.08864789912354121,-0.042311380600762116,0.045815986668705705,0.006864718828161024,0.07804823604231086,-0.08566619464061331,0.01381925697804484,0.02790367639740672,0.044526842155836605,0.017584309352743153
SCGB3A2,0.06413861162755155,,,,,0.1090135149330224,,,-0.019564313762901655,-0.009852398882802732,-0.02661026271621565,-0.03542635753817821,-0.023234799517059798
LEFTY2,-0.03887938584873028,-0.04682697005205792,-0.019721684096664853,0.13315239419409589,-0.004907438250742045,-0.022693900441275505,,-0.005454243523741669,-0.01835419747377923,0.09147542484234751,-0.02686762875044984,-0.04303078873973159,0.12557533077426827
ACE,-0.04834006626074309,-0.044385213735053095,0.007862076115629928,0.054960503951509525,-0.015185232223842597,0.02628855748487964,-0.054366919940284246,0.03789883906688753,-0.020226274665585128,0.14940252200910928,0.06408224068993983,0.0038922520773485604,-6.0115826471376867e-05
RPH3A,-0.029671893502932603,0.019933689724055403,-0.04005720374551963,-0.06542433806625358,0.013790687340921025,0.0742378566587011,,-0.014499397884039703,0.046207835114176914,0.0602439407697779,0.008814355452823884,-0.051941365771884324,0.015032035818667942
NCAM1,-0.050057207788096164,-0.023724359552599033,0.03640639431312761,-0.013744471886118286,-0.032298903582760295,0.05910134297116949,0.08284223489753081,-0.04117565299055854,-0.057700401789552554,-0.06523140973351514,0.052701162072246344,0.025520360469598883,0.018011745358550907
EFNB2,-0.039724502520094435,-0.018764025242041786,-0.023024999170532384,0.05719205280316641,-0.019314673760038488,0.042463040749694175,-0.0914794408940672,-0.0197760777133193,-0.008864612435415488,-0.009195320375950621,0.06151761503497346,-0.04092485878061207,0.047858005991332955
ICAM5,-0.014530812224210926,-0.027104579233820182,-0.013145252579072085,-0.056029470225323286,0.06517901153141407,-0.03639190764933165,,,0.07762623977667653,-0.02571519969711294,0.07778921959137342,-0.007928047919326154,-0.0014269980033249344
CCL5,-0.0024557283820098265,,-0.04787255209112471,0.0533242735850825,0.06853974430557275,-0.0006576959090371447,0.025402817557491065,0.054765976934598296,0.04535683258554798,0.026818594921060764,0.002732946363710696,-0.05174738543310111,-0.028772920976432928
PSPN,0.024058188192040458,-0.03541281247180615,0.016146118809384914,0.013911724991354927,-0.027028335225099082,-0.018877144249676292,-0.010904045898392755,0.016659408902910393,0.010176028984231878,-0.0009521541510814478,-0.014272044850775522,-0.017312464270272866,0.04198805410786884
PENK,-0.021614125091020998,,0.019528546250238397,-0.068047010955547,-0.000662219571145142,0.025172087907518625,,,,,-0.021378391658622316,-0.026677057602806628,0.023950004006648255
EGF,-0.014520948993727098,,-0.016305541225158884,0.012741406628598182,0.0023218773854953734,0.0026487167156418532,-0.03580117245957217,-0.03569512197641698,-0.019168759897669516,-0.016687429261557942,-0.02074348801249316,-0.042886456701976064,-0.0012962983447665063
SERPINC1,,,,,-0.015810345209125644,,,,,-0.016687430589079733,0.0073822762089199535,,
UTS2B,-0.01648788130855294,,-0.02395072993139892,,-0.014777271159494515,,0.023670468782561543,,,,,-0.013921444182329894,
F10,,,,0.08349616596916393,-0.014777271518521307,,-0.030603848024688667,,,0.031175438564754805,0.049790353140732393,-0.014330119503240804,-0.012160069962761127
FN1,-0.042769266830965616,0.07823181147979853,-0.017476375400987867,0.13362155210536658,0.0018081555381344822,0.05075819614254926,-0.1519406989786176,0.07777750938463757,0.0415609034241531,-0.002564375342078062,-0.02350193530321081,-0.01221548038723626,0.06719697606633807
FGF2,0.001277980757569214,0.00664883839247956,0.005269467383745202,0.06310910651164617,0.004625233751061474,0.005374809866739843,-0.10178862935167467,0.04410501521938272,0.02898574356118701,0.004590192762423603,-0.012318328043086661,-0.055962800718181605,0.08040440478835309
GDF9,0.055075531369725476,0.039875179417791756,0.012306563178325828,0.08279161305947083,0.0005741867775910445,0.07935189127742347,0.0017128080374590523,-0.035394014663585556,-0.03214945342269148,-0.018847162775811957,-0.01624707822202516,-0.037457568492273614,-0.039323398326317455
CSF1,0.004341788959062561,-0.040062910207892585,0.010803602029471617,0.062194372329281246,0.058978059102256064,0.03586800877835862,-0.04154921566866522,0.18370315239751817,0.012618858208230502,-0.04713306471060763,-0.03910669287539666,0.06319877553779628,-0.02904326370716261
GZMB,-0.028808329160850174,0.052156728099122585,-0.023290477613171844,,-0.0335490676261508,,,,0.011970818428022072,-0.0211818963665632,-0.012061063962256539,-0.03486744831250586,0.0096970376989176
WNT11,0.1285712198927542,,-0.03237092495749114,-0.008185702639108226,,,,,0.07048339812720296,0.1416761285508467,-0.014327320203409065,-0.014114766991289692,0.05714679565206553
GDNF,0.004383668040678503,-0.004481387570695202,0.024771969109274414,,,-0.02349729156529177,0.10822666643340946,0.06762478863888903,-0.010920857673003216,-0.0026654637386280544,0.024510051528671906,,
FASLG,,,,,,,,,,,,0.01723166535996336,
SHBG,-0.016833475446141024,,-0.015039734140246461,-0.013933300127192166,-0.006744333737057717,-0.0015636020363293567,0.051229022433083374,-0.03971045666368051,0.06070477900821295,0.017707311580909595,0.08229755898825583,-0.024457123238081618,-0.0398582358960728
EFNA5,-0.007542413722895183,-0.028352870165961625,0.08007840105485174,-0.024108194938259796,0.003054102759607163,-0.05216248618859526,0.09007649691171637,0.0010826334721696443,0.029707043500774057,-0.013458824210214352,-0.025175401749439608,0.0404769135333661,-0.003015188925786166
THBS1,-0.013889398268414047,-0.011307572769232109,0.015295901693264446,-0.013690691160177987,0.004738601980152617,-0.04625789573638324,0.036255749347703876,0.05615861114325043,-0.004137478350927847,0.023947608139955605,0.0033723820691181263,-0.02895369186060746,0.03507522797624698
PODXL,-0.0237976932257225,-0.01461612575615659,-0.002255310459580783,0.11202814497097383,0.011377282881939859,-0.022196437922605977,0.007142078601930443,0.07148943365060964,0.00023657565208556297,0.05750325272679531,0.003851491191419224,-0.04855647643981906,0.031925138862986285
LCN2,,,-0.028354667998805098,,,,,,0.03432783208091391,0.025145126716514563,,,
C5,0.005211330887662747,-0.025080481169450875,-0.006672709964630371,0.16253977755035448,0.033048813800605814,0.035983195331269945,0.018530871733614455,-0.00704694164753289,0.013675889522263571,0.014364567345285052,-0.0003240699569774805,0.02228660949361919,-0.057341397331294265
DLK1,,,0.06211207219296685,,-0.0033685517260315235,,,,,,,,0.0425517429937328
CXCL5,0.05510272736433631,,-0.01832611698479918,0.043228005331635365,-0.018002663692156078,,,,0.07246224087117714,0.023404298176515865,0.03901417563154203,0.043359356460655855,0.009711903956337604
BCAN,-0.008298939182815396,-0.04983085567463584,-0.009119160589937737,0.1959586015549186,-0.002101446798255468,0.09368892923565827,0.0831815703832801,-0.051639232224196197,0.02496387072405197,0.04034288868455505,0.013617590538559467,-0.04645615118854968,-0.07999945933838189
RELN,0.023453998245677968,-0.028556332444086157,-0.02594758746450226,-0.06408077056843194,0.021770452646675983,-0.01011128148887433,0.006239427048775295,,,,-0.017063135128338854,,-0.012679540478838363
COL4A3,-0.011220982423371361,-0.012657908420300706,0.026519316741409497,,-0.004236643847776893,-0.026048479025236874,,,,-0.013830618127870564,0.05885183460597076,0.002871100496541537,-0.027167310868996014
GNB3,0.00015951704760471105,-0.05315805835745808,0.07837215663718017,0.0752197731828552,-0.004134665231606079,-0.012980665298976471,-0.003576662134547394,-0.04356669979066684,0.0047171669738610795,-0.004655963414360682,0.06289272969308939,-0.03057471112744969,-0.03152656563049955
PYY,,,,,0.10537863573833951,-0.001387037675720988,,,-0.0034735346697503913,0.01945475749869761,,-0.037186743932143836,-0.02117410694629393
MSTN,0.0009469478791072064,,-0.001482333824527503,0.11491117857740327,-0.034564495005672,0.10070899213283048,0.0893158445290622,-0.00900539807362362,0.09865484829726456,-0.033901279074059085,0.09405098900657569,0.009945957069357778,0.0024273287968893187
COL18A1,-0.05503399196492056,-0.03157662815357201,-0.020183058679073794,0.12236410035025577,0.028677959326545745,0.04734311602734115,0.039920131489505115,0.04235393409117741,0.08352900143414106,0.01680624412818725,0.0015312583225447864,-0.03376604664305991,-0.017291566464423043
FABP5,-0.0602990187403388,-0.042801712997027126,-0.02074895203330285,0.0523669198965668,0.04498626741326021,0.043537580260067474,-0.008927297139847206,0.05348486905796817,-0.08792510813713346,0.07282588698966924,0.05600535324507038,-0.019188383383444002,0.026354862242182628
TGFB3,-0.04489443098215653,-0.01616964345171168,0.07663761153865155,0.01850444243978454,0.01632984247382478,0.05148613970863679,0.026481304314900044,0.0071700768479275034,-0.021369737211423795,0.00016550879539344498,0.010770947034734359,-0.050400231558355484,0.03455434585733359
BSG,0.0010388596939123688,0.07787819517864199,-0.050376076657512314,-0.008706223001247716,-0.06764868992769,0.019332259522738943,-0.08225740963217266,0.039434733450207475,0.05168656883536055,0.030782347392925603,-0.004826746144377987,-0.02355633782750617,-0.027518292508541282
TDGF1,,,,,-0.014777270903046823,,,,,,,,
BMP8A,,,,,,,,,,,,-0.026158302229434622,
S100A10,-0.010183376676087194,0.0025967318277352555,-0.06431782242947635,0.11022090376950303,0.04304305000280126,-0.014692266628107981,-0.10074676878002209,0.058522022287860936,-0.05991958614976438,0.0004889588378152598,-0.0007438541463698001,-0.04700797028610147,0.01635745816646221
PLAT,-0.0550663017366491,-0.007882712078901658,0.041375384088769666,0.10261995741160666,0.028912752483898567,0.06214491296607431,-0.06062194072665932,0.04951548938087075,-0.006236143665421087,-0.0032102272194079627,0.029662000178527978,-0.04211560404850275,-0.0037825552335107194
SFTPD,-0.024860776396114725,,,,-0.027136290800248805,0.048875353320423275,-0.06795318921687929,0.001733758562055058,-0.023426659408908503,0.05323125675925655,0.028656017390607268,-0.012786128195983869,0.08181568475690085
EPO,-0.020702817300873522,,0.022799213988837292,,0.02817718619547057,0.005426111342448015,-0.04645917948020037,-0.03416707188741301,0.03167146737714036,-0.019322756344280694,-0.016869416327921584,-0.021600100775936104,
FGF7,,-0.03086056733161505,-0.05124051853402513,0.06550084366112008,-0.031830452965841784,-0.003707217394588328,-0.06662849793567144,0.05430009748581026,-0.012664300333160232,0.032512480505404735,0.03944840140744212,-0.022557983482665873,0.10312514273935593
CGN,-0.017721445334645022,-0.020093220152642016,-0.01706437418253694,-0.01948006872746922,-0.016210903567091227,0.025505754064910586,-0.007941764734851088,0.02970802668400102,0.075234132357269,0.05333808756419826,0.040235057712047634,-0.03285242336040776,0.029573247457796104
FGF13,0.010422767470275774,0.012117615032597517,0.012838978107531061,-0.12652556963961314,-0.011192372830903652,-0.04745319934932312,,,0.036805998707135267,0.05033282104654707,0.05173061426294183,-0.0368017395360649,0.019567624421618298
CXCL13,,-0.018412489278588306,,,,,,,0.05432405059155454,0.019642137297362357,-0.03710740921491758,,0.08468292449064896
ACTR2,-0.06673202906877825,0.004040315796164775,-0.015473142336659395,-0.049585744675817514,-0.049887037346931534,0.015914013248042747,0.08985204324779653,-0.021737941983026768,0.0008221995016413161,0.017278524087978385,-0.003297204713579509,-0.01595927710473291,0.0502078779078248
SLIT2,-0.04283527178120663,-0.02014602416686381,-0.0021371589019993464,-0.07256571782499795,-0.008998176987712055,-0.037211043042009236,0.0805071505619646,0.015837877954377542,0.01737538659030298,0.06800945421276611,0.021914001440584148,0.05075165502085574,0.03676060081695158
LAMA5,-0.059698065826221065,0.05672236133066712,0.029094623023483705,0.08407116469454962,0.044050335874350845,0.05951874142444284,-0.01649608735039301,0.05973648078692197,0.039042041397723846,-0.0056788385966614965,-0.011530527231629431,-0.02463335311308687,0.07710903460105445
TIMP1,-0.03615355425207406,0.06639715741022369,0.018267909541289363,0.094047642792453,0.029334063389552762,-0.02809769985455754,-0.08013428738732203,0.13239266355485066,0.019147075935138202,-0.04432308212195946,-0.051991200893674816,-0.06770963778279167,0.013272895489257861
PLTP,-0.053817487085468366,-0.10698323041701911,-0.04560647886768206,0.11610807372341149,-0.054983973453985396,-0.038656708836286885,-0.016659339699725648,0.06262738127174046,0.013953507464693288,0.0161102614939887,-0.033581390082164445,-0.0827404579514642,0.03073747178253253
TNFSF15,,,-0.021913969780810453,,,,0.11767214354133408,-0.03290142229578613,-0.021078525904446484,,-0.014126379169648328,-0.03265917278205199,0.0295083442998431
PRND,-0.015407612213099034,,,0.0764715587462559,,,-0.041994267295919284,0.006040966368323139,,,,-0.027687815723471502,
NPW,,0.031451506933309295,-0.02683083556983024,,-0.01814971611787621,-0.023005179514140515,0.008964537116691148,0.10796675275932754,-0.03988680414164475,0.0515789176560077,-0.008484572360612432,0.050835500092797345,-0.016538895429000475
SHANK1,-0.018627281462885382,,-0.023461489091678875,-0.02111428564627416,0.040590415636743794,-0.026487788993696533,,-0.037746764465136154,-0.030983022843043554,-0.02320598893363721,0.05567098009726734,-0.026861470849033023,-0.03712359060476835
PTHLH,0.03978815792390575,-0.07167752751947384,-0.07432313864428561,0.014127079628371215,-0.02811428499712449,0.0026884777141713985,-0.01592776630408344,-0.0007336227996235292,0.08154597666977123,0.009770593194280483,-0.000940882965820394,0.013897454944515433,-0.03296380172009863
SYK,-0.04887651593208531,-0.05269166193293211,-0.044865252530447014,0.028607209438695786,0.023852873303578114,0.06330917515068733,0.011278072081645054,-0.010154108612675026,0.010046738600392818,0.021329254301649614,0.05993787604173041,-0.04542532512099503,0.048851664858108663
FARP2,0.020004510625137147,-0.0338282697757677,-0.04621713143320081,0.11953442816440327,0.04767924947180585,0.0070471660463593995,0.05903600643677431,-0.050321356505961166,0.04495134638006435,-0.03214698194198487,0.027775130395080862,0.0012842612415628137,0.040676735782156914
P4HB,0.021145632754044397,0.08995822297022917,0.037887535912455056,0.129098843414525,0.03728061227032393,0.008213246914174665,-0.07629776747863826,-0.037614716397085614,0.018430637513829944,-0.016335176093469538,-0.06427438167148523,-0.04998045847382927,0.06217342369192552
TAC3,0.01879189778682444,-0.02558155786852314,0.00022550020174326777,-0.06604922012238851,0.0025814212695653574,-0.05234003884656838,,,-0.021092350628280302,0.11578836892533868,0.03849325527146509,0.026380107529148496,-0.04256389864920393
C1QA,-0.019132208594958507,-0.06783906667509752,-0.01943641419016695,0.11964176980914865,0.05324351205707929,0.009944654661532786,-0.00873514615054097,0.0893770289530071,-0.020730706643602312,0.026947784073686965,-0.013521084251127816,-0.034332373143880934,-0.013663460955032151
EDN3,-0.026839325059994992,0.001091425357310238,0.006514861704536731,-0.039321088079212106,0.005264623287484751,-0.02373975049374303,,0.11230392010239329,-0.04385296174510708,0.0083717854817874,-0.02426113859440932,0.0044017272548862695,-0.03520666725523092
AANAT,-0.021808112792161476,,-0.019939473409928292,-0.02183841804545914,-0.0006763575945644462,-0.005250845572758021,,-0.02283332447081085,0.02679458300596738,-0.0025909043100058905,,-0.022520409279821105,-0.023234799517059798
GDF15,-0.013828963392910891,0.04735622550217692,0.01624881000137104,0.16537859830366325,0.007519944534133503,-0.00027535124641103406,-0.005926199591572366,0.04597762767721916,0.02233476166589626,-0.027119490177131136,-0.01536034697417118,-0.05223199942698696,0.03182140752446659
LRPAP1,-0.05675148405153282,-0.035632210711879636,-0.000672104735618771,0.04990890838636262,-0.015329969220183275,-0.0026927020902836702,5.641556888749768e-05,-0.010571932890798925,0.03607829173649061,0.08432345080783556,0.0452086977172967,0.013095520568131815,0.0610907433439989
LAMA3,0.0024319270918675712,0.09454245788157077,0.016470054638837894,-0.047648100575640756,0.00800550322062064,0.033811904104946694,0.06436787863140844,0.17243578001737345,,-0.015212283567281746,-0.01744452370450052,0.057077882563220536,-0.033608869672727346
VCL,-0.039051984049931716,0.03581380541697175,-0.032067877638704716,0.015027079790162382,0.024264391866439007,0.021373867033980427,-0.018057280751523554,0.048381867265339384,0.03856454215666163,0.05159631981639938,-0.03488873905239461,-0.057185989718679144,0.04322135354138183
COL5A2,-0.09461285841455326,0.03219192624439634,0.003270856116372683,0.10572101716256704,-0.0004042220891036838,0.05125245807942822,-0.14593410481619803,0.04026415204295925,0.027215387960285643,0.002741905943182104,0.03704078188735467,-0.02763161858633776,0.04079729119145105
DKK1,-0.026385165726252637,,,-0.01474645445151222,-0.02057304245707125,,-0.04081804887048226,0.05807626867580021,0.04813338055171808,0.028465773821912815,-0.04760957155329168,-0.0017083304857839975,-0.011676034243245308
COMP,,,,,,,,,,,,0.020545034669359027,
POMC,-0.03602672050026269,,0.02235416190343148,0.009932700665164626,0.04747177011142956,-0.02282525708787576,0.07783266964510152,-0.01397886123934409,-0.01369879054966265,-0.03909269501323581,0.10246188986230784,-0.05766467663006678,0.050627047810680656
CCL13,,,,,,,,,0.12173958697566578,,-0.024329324769117748,,
CD34,-0.07835250375540742,0.05244061618008603,-0.007140319875872518,0.05205486570052396,-0.011943769792950119,0.009868407807343537,0.06565121275872116,0.025235808792041303,-0.030497555709088076,0.10254946880214423,0.010588187400695634,0.022937583903285756,-0.022666288727460848
SPON2,-0.08132437581730279,0.06880700748822721,0.0029560477919707505,0.13741722001224665,0.03631273781824667,0.049901932219384375,-0.10963401681335219,0.05834485622799739,0.03882299297173956,0.02622111825147182,0.012751284486080596,-0.052218526186451036,0.0007656707064760019
THPO,-0.026040160397717116,,-0.04148807012781802,0.026830847109220658,-0.020774570409904256,-0.019524839797947873,0.027024657523744222,-0.026182028191114814,,,-0.018544764527891104,0.04565876377059645,-0.00019414475210465727
SFRP1,-0.026175170494235633,,0.02086131641264424,0.0553465754293106,0.07615168453053239,-0.015294385847485149,0.08099980765495748,-0.004263989210068313,0.055206080420289814,-0.021657986853092604,-0.009555588959237379,-0.029380314807748404,0.018608804091596102
ARPC5,0.016642577116564382,0.04142713762540247,-0.028685953593002265,0.030984241145843375,-0.029864812253791097,0.03008574652747867,-0.024343984684794324,0.0006176760437895292,-0.07591739118870594,0.016795527056521885,0.06680019736175245,0.027689231586149506,0.023640794229190524
