,MGH258,UKF243,UKF248,UKF251,UKF260,UKF269,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916inf
GAD1,0.07868641063695705,-0.05913736887984962,-0.0037480060503635357,0.00861503600588822,-0.007024357381037068,-0.17024430232104829,-0.13271201086453013,0.07725305215451103,-0.031174884663780628,-0.004789569696727254,0.02428597878033514,0.0810642487356598
COL14A1,0.021887584955594563,-0.007276037379610388,0.06028697351847778,0.007420824418173214,-0.031704347775315805,0.1311719255015742,0.04063651735949072,-0.01999416580433316,0.011557267300438587,-0.04088575567586064,0.07052002057840688,
HLA-A,-0.00024270876130547727,0.11721361808301838,0.06460597964853648,-0.034541693241957036,-0.030535459900116326,0.27294947223600224,0.05320174067840024,0.03305083465989806,-0.056764994516858444,-0.0603866247833483,-0.05807843314174598,0.07315096970960656
CD5L,0.059423892500691945,,-0.014666126490628616,0.05281473239975874,,,0.007586632259256193,,,0.011267121186126527,,
FGF18,,,-0.01327019365930665,,0.011385139923650452,,,0.03223658673399514,,,,
ADM,-0.05627854611539155,-0.034043562502322995,-0.01930953972509454,-0.02618059733836549,-0.012454817097860301,0.13796344171105404,-0.007753982976511004,0.017296002900063952,-0.029447991828517303,0.013263501734719652,0.020617083135409147,-0.06514219946613047
CCL15,,,0.03373499022297789,,,,,,,,,
GNAI2,0.001417703408448792,0.04478307129940104,0.02854727461142925,0.06834404996734644,-0.0032308780939885574,0.22078562227708284,0.01819809019803987,-0.08855838822795464,0.021257272958322238,0.0636717879123651,-0.0004975575404995603,-0.11035357306740035
HDC,,,,,,0.03382097535262924,,,-0.0008440724779276461,,,
COL11A1,-0.03145810008813022,,-0.024062715852011616,-0.04483078395196959,0.020664009579968643,-0.06254622121660597,-0.05345170056441229,-0.013534278333800286,,-0.0009092488105992316,-0.028849233821369395,0.046381256213583424
NUCB2,0.016340977768521364,-0.004707247101985237,0.04360394771157427,0.009069679728322615,0.01441471996081532,0.1386125770034615,-0.05989534844679298,-0.0012604318251553922,0.042888112223064837,-0.010577281253835787,-0.02799496069805928,0.07528347319031634
CXCL1,,0.013739552749820435,-0.02230681816741998,0.06432640288605286,0.024011755091792847,0.020531164618483186,0.03811308331890148,-0.010782043036895414,0.01513105365789929,,-0.05737065932704748,-0.03341428899425983
VCAN,0.007512572461341838,0.029150620208848455,0.011579596758764243,0.021198023525620002,0.07882338830562027,0.16393060273000207,0.03989017964159771,-0.01706265599647444,0.0633033003983675,0.07914296866749906,-0.0816944442017359,-0.016818995265092746
MMP7,,-0.05953568585468995,0.027686549696649982,,,-0.010587705548578942,-0.025914192305462824,0.01851475992196787,,,,
PTPN6,0.09102042073856932,-0.06753070229073449,-0.006244845912495323,-0.029638074538676274,-0.026691473564249606,0.17917250385911487,0.029722038642502065,0.02857506243271364,-0.07158499113466506,0.026717211483875444,0.012238004061577353,0.05129040510715615
PTGS2,0.024777446655246563,-0.0011444900356855632,-0.008441139175862622,-0.02533691768863374,-0.03671839146420878,-0.16763881388662158,0.006484989533459178,0.10463541244874693,0.0645324412231001,-0.06244028416539659,-0.0021546003069447942,0.04858278035869799
XCL1,0.01428951590475884,,-0.01607145144829779,,-0.01669741833865389,,-0.03399204690103014,0.0702511807076162,,,,
CD58,-0.054230379236433854,0.05010608671986508,0.0215271712916786,0.033314055987806845,0.01658121086123181,0.25244315257025596,-0.02521472736986489,0.03539708339583524,0.030335834208030276,0.06131752021413109,-0.04120827118981232,-0.08318196820986119
TNFSF14,-0.03990256480879212,0.024550746085254437,-0.016193644148895164,-0.02961022194406534,-0.04699765697970921,0.011810921927647815,0.03629218812774181,,,0.027153931019434804,-0.010955340105174535,-0.03628435551829691
CNTN4,,-0.05464013465626162,0.04741384881108321,-0.02317878728060314,-0.039324806434246254,-0.12407654516090835,-0.0395513054507778,,,0.02255209565945878,-0.047896703648842125,0.1153545253097185
INSL3,,,-0.014397054366256271,,,,,,,,,
BTLA,,,,,-0.017407614473438315,,,,,0.12585829077443722,,
MFNG,0.00726909260946268,0.0624140339702079,0.026331625223898595,0.02295223192994512,0.028138895717322997,0.15568006571406448,0.023884548660177887,0.1367610521976436,-0.0388870441377618,0.05798657722510232,-0.08844386477479386,-0.054815342019151996
ICAM1,-0.04065774781844712,-0.040695447422665273,-0.05000178115880174,-0.023158220377468928,-0.03874211057332016,0.22333778724458822,0.004404160818210888,0.024503526014849127,-0.02401095076207264,0.06932164845550148,-0.016078720149497797,0.006385732847343828
PROS1,0.002093277830376408,0.030967265628998528,-0.0070962089099313895,0.0032064825983392203,-0.059702172374030124,0.21945858311211333,0.002644206263049914,-0.028008592513622386,0.07470884008685151,0.01928909299229481,-0.029889589221893963,0.10218295631687695
CLCF1,-0.054746726108717614,0.04882959022208411,0.0010917337564871862,0.05320391237988664,-0.008459708017589794,-0.0011074195580720973,0.06085445330286548,0.059789678695828366,-0.010927472853992738,-0.05123922098334226,0.004336197339188148,
PSAP,-0.02129105889145233,-0.08750571899279509,0.03788870190173012,0.02763809140426758,-0.10183982523269865,-0.16013513022817263,0.006902674561225004,0.06277453875744395,-0.024350765461114476,-0.07061031726022762,-0.03012113313333241,-0.017520054280426196
EFEMP1,-0.05738868229478287,-0.021760681635816837,0.009567282879075868,0.05585077210397081,-0.023716324056060504,0.17835703041775308,0.05486084773485614,0.030385341826409097,0.06061884766944313,-0.014392905869747783,-0.05445272832295367,-0.05564639153274367
C1QTNF1,-0.025714936650322116,0.046344683437693907,0.0343082012727302,0.011603106720449239,-0.03317998950988591,0.19966453143537957,-0.032688872484778614,0.046615027262434626,-0.014892110169346938,-0.04369091010276811,-0.04278642491076383,0.08361664167980595
ALB,0.01968929927111063,0.028862663237243912,0.056350931024743575,0.004260931967704919,0.09451775311857473,0.0219685537223198,0.06665594918613885,-0.01447536747485026,-0.022320295570999092,-0.0018393185527466876,0.01711340955727742,-0.039699018470271075
CCL13,,,,,,,,-0.027588580470184504,,,,
EFNA3,-0.04668803764670156,-0.035324051680799204,0.02149500446978876,0.0027181771829691095,0.011062835860228834,-0.14583813796844244,-0.07007481498839202,0.06899380757763604,-0.11302259259125556,-0.03529924305703883,-0.007359536606945141,0.058049870172745315
DRAXIN,-0.06405007758344806,0.07209690200747641,0.06463964588313689,-0.01158659241340183,0.00986444775616472,0.14605455995066569,0.012416345707676931,0.07811823878998374,-0.024165273683020953,0.016696732676061886,0.016271245921959287,0.13418902391441523
RAET1L,,,-0.011215445173878512,,,,,,,,,
NPTX2,0.0004684555095514189,-0.02148029112962543,-0.019252075805168727,0.021320406133713218,-0.0003051136241994256,-0.23747576660647254,0.004640121759404215,-0.02145086111233888,,-0.006002266499377533,-0.04823962549977672,0.1153300759618809
FGF11,-0.013144423328046245,-0.007059475745647574,0.05012448627990779,0.06026420279752877,-0.007513669805482692,0.16704429971224194,-0.06149102756977334,0.013047357818317222,-0.06682745174401164,-0.030129867048327853,-0.013854527131723452,0.05819004795546527
CD59,0.034025224693529824,0.0010632299795756404,0.023521174920746468,-0.014672570134767983,0.04330126992769287,-0.08438849458367899,-0.019816879243665358,-0.044023884759688,8.205217614254268e-05,0.01181279837362843,0.006573349629085236,0.018473999331645483
COL9A2,-0.042855092865072116,-0.003984328694422669,0.017947319674625557,0.0024100569236851182,0.03019074598268685,0.12837057833723153,0.06578336702553696,0.039877362536806835,0.07740722418408719,-0.00850510518587597,-0.04267977752775238,-0.013262070985172306
DLL3,0.0453325263004197,-0.005415191039339428,0.007805317592160502,0.010143836779555921,0.04717596140750398,0.08684367832384036,-0.026762676468465484,-0.01854902012110482,-0.03522505513204778,0.06560267093621197,0.0332967479925022,-0.005107254738465469
FGF5,,,,,,-0.047852989806061945,-0.024923037654544854,-0.034923067216632256,,,,
LIN7C,0.058237164628573576,-0.012013625437479063,-0.07228588403285316,0.05817480070450258,0.040569885445163364,0.06785303130993645,-0.058113200837883836,-0.00823550204284469,-0.0027606473300312894,-0.05331582163143879,-0.05859837098216549,0.13635204475561896
GDF7,-0.02526609386893055,-0.03302935617172982,-0.026448798215827983,-0.024872488127395034,,-0.022239571472136625,-0.04581241973725516,,,0.0903367953504682,-0.019018320947590785,
PSPN,0.06178321807959507,0.023312233068138392,0.03535740320427115,0.007334049541212592,-0.02897210707642712,0.10163767939125676,-0.010066998947184944,-0.03206249232838867,0.03316644526362191,-0.029548975770776857,0.020692228662447,0.06648703838525107
ANGPT1,0.022839492699418623,0.07476575836550874,0.04307373005556642,0.027554819226343976,0.019611720998622077,0.13883293207555075,-0.03835127740131653,0.005880971004782484,-0.00272510455052459,-0.037291681101870755,0.04200974425559521,-0.07269731691182811
PNOC,-0.03568097728939767,-0.043150069320387875,0.0019699297775761567,0.023295393209638676,0.05800485562463531,-0.14916598046249901,-0.01616247144312985,-0.01447536747485026,,,,0.15272289877581485
L1CAM,-0.011939811168736885,-0.0409270779764853,0.06709598993194825,0.028958846055242907,0.0030602704514195622,-0.1453660398873604,-0.06508324008592359,0.04338837347147023,-0.01642254966942284,-0.031033287198503463,-0.024771721571713798,0.16981127163134205
APOA1,0.08754069074729373,-0.01760556654332312,-0.01968231470427455,-0.03444505699028394,0.01437425149043065,0.0812427823521672,0.0020309976641016535,-0.006584190740213475,-0.03221775898801989,0.05090488843108949,-0.015149375232566245,-0.030310598823271067
PSEN1,0.05858151470129248,-0.04804673656130275,-0.013589172725593452,0.04207700212133178,0.05795757134688566,0.01917084863400022,0.05816078364869212,0.08421280284972192,0.02286050833727285,-0.021155189761420088,0.04515731100957129,-0.03595040793308863
CALM2,-0.034673088382236185,-0.04650798739072214,0.017014426513581343,0.0003037467076952754,0.009825899910202909,-0.24344019401957204,-0.08768478132018241,0.005398968993133627,0.0887887805633442,0.017772652319185803,0.048079980273822986,-0.030334651770611152
CLEC2B,-0.03536524432835141,0.04790323421826453,-0.01604228789961855,-0.012719703170042698,-0.023578944576106684,0.20097366868461333,-0.01144115517132189,0.03210910755161207,0.09663518112824063,0.03082434936792727,0.011799473340809935,0.040032253952544
NTNG1,0.056388747860969105,-0.06672977602211665,-0.039792594770863096,0.002496925433547858,-0.04242640108181613,0.07925390740807585,-0.029033444277897075,-0.00726259953599491,-0.031291144908471,-0.04079874580113821,0.015359071459504665,0.01564040492914442
LRIG1,0.01572162885787432,0.05330732344035564,-0.046153804473646975,-0.04593165991441531,0.0652809636637444,0.16458339076535175,0.015508448989634846,0.01644095637318143,-0.1471478507670484,0.08091251109942456,-0.017209807716059553,-0.016639697592024688
CPAMD8,0.01994227792984667,,0.007746544718593528,,-0.02120009491573823,-0.04328946917122396,-0.002071685829547815,,0.054210727597189354,0.035713760296355625,0.05469850586846676,0.0061685011661550115
GHRL,-0.03546954855778828,,0.054854756425556976,0.0094808108141905,-0.004983298906613342,-0.01728549203531507,0.013135128983992331,,0.05318708567693746,0.025818670690688827,0.06713013016330613,
NPY,0.02513951220124029,0.012757699490603592,-0.013795440814944911,0.027651554621209874,0.01155626394343958,-0.11066882486286533,-0.017146884262536757,,,0.14413283091948878,0.023549672921921828,0.0040350091445178074
MMP2,0.07183132264455912,0.0649202352443992,0.04692850338741858,0.027813068361416084,0.04948787457121037,0.19007468723743146,0.02707899910480725,0.006757257553514259,0.08593128558059938,0.11430356265598945,-0.014317222114825454,-0.05279966915276563
PPY,,,-0.018911456918467854,,,,,-0.0133890694240215,,,,
ALKAL2,0.024110632185823173,-0.043172088437229826,0.013006847909188931,0.0455218550060108,,0.010419815324418253,0.055803109760970575,-0.03413571970393678,,-0.05731560115634206,-0.017486491818048823,0.10464682343328362
CSF1,-0.021009663413342206,-0.04310819175686767,-0.03349577147064025,-0.02279763367756438,0.004901768014337557,0.16476527266792873,0.05665682497866876,0.04749080954905991,0.06596007587176034,0.10450432120273048,-0.012134506875638216,-0.03750432129219271
SEMA4C,-0.021279993838842565,-0.08162015055094461,0.023740097161632175,0.01924580188086569,-0.014157421492715243,0.04604308571281518,-0.002795272797113031,0.018598667404357627,-0.003981571968952628,0.015303451798310051,0.01994728625402893,0.047386223587437194
ICAM2,-0.04647378599106134,-0.06599323645762399,-0.0033276361631714014,0.026543176855709137,0.02552307904978807,0.06817017229506864,-0.03599657252535658,0.029839684979816546,-0.030002934909919066,0.08561890925308231,0.00695433373699308,0.0426650971295695
SYTL3,-0.010364856340611024,0.008647631688889459,-0.04497017664750921,0.04327505109899649,0.00241621971869244,0.057226079941465814,0.006066412166691141,0.030188096576314993,0.10967159547338828,0.027366235392596472,0.0034004123157243115,
IL1A,0.10119075882548315,0.024380588606343328,-0.003525632354133334,0.038833688837874226,-0.02524167075738721,0.05911581163582467,0.03532954772236977,,-0.0007046461128408354,0.05352041122431498,0.05111939015115311,-0.058326206763996906
HLA-G,,0.051150372234504374,-0.01725789207648014,,,,,,0.011570597492121214,,,
PGF,0.04618405490232991,-0.13030171467412657,0.04357549821442061,0.0010120479980388587,-0.04749268651808296,0.1848113513998749,0.05712889844969549,0.028564967301550618,-0.044288389638652066,0.0927713050321011,-0.06559752120214211,0.039424908957560616
LGALS8,0.06678690825359357,0.017712116803856322,0.01654279212095551,-0.018278887955492273,-0.02711681613654278,0.013684406456405406,0.006241541483763592,-0.0007000893757115873,0.04882714333272869,0.06338731402847633,-0.025269110392096627,-0.02704381282728848
DKK3,-0.07332802784891562,-0.043557245121085414,0.06044186759355679,0.0012952699269007278,0.015619327427422575,-0.2004975463513508,-0.11527702595837352,0.045035138888287675,-0.005863825854609886,-0.043510130260621914,-0.03043957804356151,0.05409831482971229
COL16A1,-0.013907771904869436,0.060246056299515384,0.06796683032209294,0.02619398793901644,0.03383194766970738,0.09939752576048727,-0.012027216162595361,-0.004175792468838028,0.034726984864118744,0.10587465653186805,-0.057626932747363836,0.06151953669864272
TPH1,-0.04141704224572131,-0.043989058271999774,-0.01267167571120993,,0.014363169344123223,0.0767853065770826,,,0.0360141010776819,,-0.05105657293708649,-0.028986908527381956
TNC,0.014716466120678642,0.025330683040777017,-0.022325708274555836,0.018310553869635256,-0.021622968678052155,0.2694643045028872,0.028764681572221656,-0.08585675841948409,0.025359263704864955,0.03683077255434568,-0.039393545510159084,-0.03266887140471351
TNFSF9,-0.02223198370238995,-0.061993298670576895,-0.02253298669775591,-0.033384772059566345,0.05178976527637421,-0.09879921059602355,0.008969691365777207,0.11712943849818096,0.033003436498597875,0.0027295482741456923,-0.023136728436805146,0.07025884931553313
C4A,,,,0.013654687030671357,,,-0.029993067412747494,-0.015877737640225674,,,-0.008758225965937096,
CNTN2,-0.00566758733383267,0.02193627085618454,-0.02694319737701905,0.04677197166765355,0.008122458254124236,-0.029693551522832064,0.10649961549386047,0.07598699908315924,-0.017005156596152433,-0.08006316177031446,0.04386403538056688,-0.10470870191033418
F7,,,-0.012362174677373326,,,-0.032944903475818486,,-0.014475369506105463,,,,
LUM,-0.030105148801277664,0.024971959381591278,0.014031200253547467,0.005178122903805201,-0.024556051527694564,0.181659915153081,-0.023097957664217218,-0.0802127293474002,0.018699206506222366,0.03489635872796778,-0.07569678629485406,
IZUMO1,-0.0212433647080122,,,,,,,,,,,
BTC,,,-0.01121544050228514,-0.03078611289855159,0.05031288876563983,,-0.0215755785937469,,-0.011898897847085485,,-0.0446126003177474,
APOC1,0.04742004947582497,-0.00836579242111568,-0.05107311816990448,0.050537963312980605,0.021919678593535774,0.2862461885159164,0.14612556041944819,0.03262516246238808,0.032371039262391675,0.09644811784774196,0.021584178718230127,-0.059038630328884845
PKM,-0.020519903908580602,0.006641265937201252,0.010321139883325033,0.07470270196022617,-0.03441037851240886,0.1311580237599075,-0.10009427952142738,-0.023393952734570417,0.0007342394822630484,-0.054707572115057036,-0.09817861154471422,0.08826040279485776
TNF,,0.07438657135601126,0.007057528290008371,-0.029136319626463125,0.028181361706786555,0.07394013824233725,0.09777754211989544,-0.020605892765317654,0.008326850820551158,0.005745534012344629,,-0.08158416492192799
GNAS,0.029436569419213843,-0.008401518454886849,0.021617113398561715,-0.04142432973742725,0.047225334146706835,-0.17482945807837805,-0.1140671492261809,-0.03731657541705467,0.013555129963773133,0.06355375366123141,-0.09005033347326001,0.10869771838361021
BMP8B,0.011786048505577667,0.031194092140364737,0.008824408424167594,-0.008859017923208022,-0.005274102539275002,-0.00885773229799969,0.04788675789106361,-0.033736960998571326,-0.029733836321039094,-0.022826014414126322,-0.044493476654233255,0.035713391178849925
LIPH,,0.021884526403998853,-0.012671672591542444,,,,,,,,,
CCL28,,0.09263270968098507,0.0021718725577175484,,,,-0.037256046527149964,,,,0.020755622241162022,
PTPN11,-0.01100375994597715,0.033467415723593893,0.01697002661301691,0.008133903019801499,-0.011047736825722396,0.03806198258954334,0.030255462677089385,-0.0018568208921543685,-0.01675204881127655,-0.04261585504544096,-0.04707923433312944,-0.03403962992698992
ADAM12,-0.01898036532179688,0.10915257865910426,0.0337764123049325,-0.023427777391914435,-0.03936358065876871,0.11909985586068818,0.010733029504137282,0.03369891728380192,-0.052102502821269284,0.044248364358610744,0.032770342886722356,
EPO,,-0.07643184173170925,-0.01702660794760561,,0.09312058110816782,,,-0.013161564523196225,0.0734663290920612,-0.05341375632509086,,
EDN3,-0.031222198431167518,0.12866148575454467,-0.02207345303460701,-0.008786066255010817,-0.02287702934998216,0.04508800764456662,-0.03186911841230311,,,-0.049829531047047675,0.049780034067821805,0.0005051778048378585
CCL22,,,,-0.024872487525097818,,,,,,,-0.021860228662977123,
CCL2,-0.013199393339943227,0.014459652852777779,0.008913682501065107,0.03565539357300714,-0.030138328183509564,0.08343790845808416,0.026113359418062917,0.07838002189808783,-0.03031055413082658,0.025539641173120617,-0.08824497991625577,-0.017664151018247844
DSCAM,0.015404108945647992,0.05901956659116368,0.006263727830975078,0.026122729432345004,0.004957884834785185,0.05766200716355173,-0.02554887266025727,0.1425066151639164,0.053517744821067775,0.024369260823880527,0.025578681575401135,0.1112981755107629
GPHA2,,,-0.014123222984259502,,,,,,,,,
ANG,0.021097186980930587,0.035856785273098,-0.053343922602219145,-0.058815424076416836,-0.0012524384170883639,0.14982633626002523,-0.02615781336652607,-0.015821362506892093,-0.030365620890450272,0.007291295517567096,0.03117782747486375,
FBLN2,-0.013667610291972079,-0.027159415700761705,0.024643675174067115,-0.023503624054921426,-0.012638971940305882,0.027868138892912207,0.029450991156412806,0.00031731194588575186,,-0.08972533844613526,0.06641834109340025,0.048335988556930345
VTN,,-0.04275844906083927,-0.023953877240544617,,-0.022514272627020278,0.1271519013739007,,,0.0513130077048195,,,
VEGFA,0.0022131596426788157,0.0031317632692148814,-0.04746922439742501,0.04503475397702508,-0.04152948489644461,0.16271943151061724,-0.08643806062201721,0.013697241298919942,0.04044022192594741,-0.015967588801768018,-0.03468213451335561,-0.014746854055543738
F10,,,,-0.02839037134643489,-0.021006197355505317,0.049654221005987584,-0.04092915020922222,0.024645540408555353,-0.02975767904990379,,0.0006613482169824152,
SERPINA1,-0.04724681243751787,-0.0061998676676263504,-0.0073490047397887105,0.012168231961404116,-0.010704307798931742,0.2268885409765845,0.041750158389340396,0.06453260457500687,0.10668272581798911,0.004150088992585159,-0.054538262948507284,0.08710483474524383
VWF,-0.05127576363201294,0.0006605161215267488,-0.00709964864231662,-0.039146560147291634,-0.03910220319702759,0.2036768525042622,0.013649206974717514,-0.010524913500726736,-0.08395023717358628,0.04425649622362383,-0.022339292666295016,-0.00954780138963077
GDNF,,,-0.019844757172698752,,,,,0.041735358914588606,-0.03299046847801432,-0.04307837898165355,,0.04305900471936603
VASP,-0.005539071079010775,-0.07017392968638322,0.04901176703649999,0.02131340296902826,-0.04477584468738137,0.15503113376854868,0.03791576898137126,0.03312063896357931,-0.07369451939481714,0.027199836327900545,-0.0256485486551699,0.04697829956147831
ADAM15,0.011033491439353798,-0.0682847357124341,0.052811263736461486,-0.07839428742638238,-0.022722484327870857,0.10377888828750548,0.00930235759129156,-0.03518723093895325,-0.0009540406897941938,0.03369904720958781,0.04289012457474542,-0.0029841282508488846
WNT2,,-0.03840589953048361,0.008454565177018902,,-0.018091394049737086,-0.09498070163124545,-0.017211075855699386,,,,,
CALCB,,0.019990343722055045,,-0.007724616680659045,0.013176263039773317,-0.04785298928602794,-0.028248420668218057,,,,,
OLFM2,0.03154491804026629,0.08119313838885572,0.021603889572752173,-0.06768573457387336,0.00825156562566377,-0.05599941462731675,-0.04361865248270842,-0.023601076720020795,-0.0067516249956212785,0.018748508890013824,-0.08371778356531151,-0.003461588545854289
MFAP2,0.020924222085762226,0.022248647680569313,0.0007364623828438855,-0.027198414192262297,0.15945088231630672,0.12133532281430638,0.03605979696043647,0.031316753099771485,-0.0871708677028918,-0.052760651646507305,0.0076004361098218854,
HLA-C,0.02521010626547559,0.09717082506917984,0.08066777746953087,0.011352219291638602,-0.03362474375412125,0.2919576645398751,0.052606445658774426,0.042687944336777875,-0.022938733660899265,0.010929245077861771,-0.013480739385791403,-0.040841109038334746
THBS1,-0.04825648710874216,-0.015261797455358403,0.022305102392055538,0.01723358218126894,-0.0086467508919375,0.16948790819452997,-0.0005670218057957754,-0.032588403021366716,-0.055953325145686954,0.004686443108116277,0.04158084254158932,0.07462141429271044
HSPA4,0.046222685566618356,0.07517391889617027,0.07208534173768959,0.007486987137038443,-0.06744600661024426,0.016764377512031813,0.04252606577227346,-0.050011793921504705,0.0016426231137618766,0.019509152581507504,-0.04366469063787636,0.05113839383117899
LMAN1,0.002495220431256105,0.04801199600370986,-0.017287842451178297,0.019047513118720914,-0.0016993145959609808,0.2448941472094614,0.07955918097114814,0.0705819212484428,-0.026683707737937604,0.02554059796755669,-0.052842309802763936,0.09295360484638183
LYPD3,,,-0.019331131515943737,-0.00905765587738375,-0.022514274564184537,0.0339389481621481,-0.03399203279643625,-0.012778505559424615,0.09514121546263757,0.0342933768739906,,
APOE,0.036542217399004824,-0.09653794353395793,0.0016440954226312635,0.05590383532650429,-0.026035496748632404,0.11840385200015908,0.06541742284210934,0.01905025461300302,0.05109681334010108,0.01914910807974263,-0.07085602959372915,-0.096617627506542
SOSTDC1,0.06536563935695847,-0.048637609089949733,0.0563138801775267,,-0.02810741919914127,0.026956044934198935,-0.06068027995597002,,,,,0.08241262407194636
ANXA1,-0.02346367166444896,0.03319663236536904,0.02007581013730073,0.0038185298983080974,-0.05574124316319726,0.22104018684442808,0.06714359024135512,-0.0013801919515904005,-0.07192738647452605,0.010148701483774466,-0.028904423439855526,-0.06597028488931002
WNT2B,-0.039074795790110105,0.026518419590515523,0.013384142652380835,0.03146994415300673,0.012675637874272819,0.018929767012578723,-0.016848149356738035,-0.005485164635110257,-0.02222055117048556,-0.014530180647454037,0.03021745843627167,0.1125565849274338
AMH,,0.010852844858264488,0.08162487892929315,-0.03078611613712094,0.025016002497694815,0.0470799420092696,,0.017111561716501855,0.05039913460796639,0.048472816502744466,0.14058761059084665,
GDF10,,-0.0374810996656864,-0.014666127163481375,0.05261732925318994,-0.030980642147423288,-0.07710768453760466,0.0065970396912141014,,-0.027607094862383212,,-0.021038547021806502,-0.051497733996594165
EFNB3,0.036488043144696364,-0.04756343368118293,-0.010515263076831337,0.002726993864668392,0.043939223471980954,-0.03737390423943324,-0.043664160509171546,0.03685215915248593,-0.07031493807343069,0.0674553413309597,0.01891853652919533,0.08543013435997952
LTB,-0.06131911737240211,0.006408044196751832,0.0030878259400801177,0.03110086693451466,-0.032068482179325286,0.011602774437596698,0.06887580549268293,-0.026026005616453098,0.011407391533321942,-0.062390392342476744,-0.012061454347847526,0.05995476264310537
ANGPT2,-0.0247082283769865,0.010585334995615269,0.006534591158446144,0.06907460543610254,0.017158858997092807,0.20746582508550493,-0.0211039760832752,0.006109261813407649,-0.062315446767088487,0.05732813462139393,-0.02056364765747786,-0.02101095349171217
NRTN,,,,,,,,,,-0.029987275347863582,-0.001660273088919343,0.011297845087880645
ADAM17,0.026857400517818056,0.02045185085821664,0.006199053333962725,0.018279565963528664,-0.017086369750048316,0.07894972477158191,0.07778110924965839,0.012271445922295052,-0.0003494717194451135,-0.02019074061530415,-0.008109549220897851,0.10081853333223283
LRPAP1,-0.02770584601043194,-0.0002640371819702436,0.018516000471853547,0.018477224633256403,0.022067030011171825,0.129078578754168,-0.06337651987911717,0.039542191502035945,-0.05422602657397501,0.013276201149322344,0.005006143287682771,0.025095024063414347
NID1,-0.010033309711645778,0.04664950434410938,0.019129717184397384,0.015945474180463288,-0.009228829161671072,0.21658035839251677,-0.027034504254946686,0.0173229818174238,0.006898853868186818,0.0526870445933638,-0.012618428872652214,-0.007008195269890791
MST1,0.012678828306125215,-0.043158727112857675,-0.004582054862278627,-0.05752535103500164,-0.020677434605525794,0.19827235594179723,-0.03139750880393305,0.036487264680792074,0.03951614798187437,0.04782641932188413,-0.012775723061484319,-0.04760841239498822
CCL14,,,,,,,,-0.02030177271983529,,,,
IL13,,,,,,0.019182238138399494,,,,,,
DCN,-0.0016757689668573461,0.008990644945418047,0.020190685131772218,-0.011348418355500206,0.02062082798195028,0.1819180082462723,-0.016073916245962987,-0.03775339673908051,-0.0763780665874517,0.024604754357354115,-0.013174456453096655,0.04337781580119102
IGFL2,,,,,,,,,,,,-0.035726344218149395
COL7A1,-0.02209987926165271,0.04547021522424324,-0.004818515917785186,-0.025744453567177607,-0.02264725858259083,0.13915634561110804,-0.013390488528875777,0.05509634064511245,-0.043227649705432726,0.07834042234008122,-0.028574185722943162,-0.03741600456973229
CALR,0.003099926483748547,0.016173720010536356,-0.02853565359365427,0.028398720054132184,-0.05137609322382566,0.18327086832069747,-0.005045049731278716,0.00666269927582969,-0.0642441256131922,0.0018965463648993833,-0.05654194605022358,-0.020535280740484795
PIGA,0.027032493614920137,-0.014293966643245675,-0.01826207145416967,0.030743093627953896,-0.019143417159442556,0.083226714444218,-0.026168223349673135,0.06129715702722602,0.1901257976468365,-0.010953802039722427,-0.025714071018986637,0.07450899185617167
CD200,-0.000974532676602615,-0.05237856937673535,0.015668506024463406,-0.012492856001786002,0.04052935611597211,-0.09020112773954181,-0.07951379045625773,0.0360572126042962,-0.057410502938270505,0.021883266965729682,-0.035580545463589776,0.14789710076364979
GRP,,,-0.023517470540033506,-0.021893918983511194,,,-0.03124212491580711,,,,-0.02809379709527999,
CDH1,-0.0586410992873036,,-0.007091434177670299,-0.046107687582522934,,0.13915427971228087,0.04403326229661333,,-0.09347232102659322,0.027308348938797033,0.10207527894698924,0.014200069533349922
LPL,-0.021094062455620233,0.036852663951637166,0.012397193264305984,0.031819976596048745,0.07617521842366706,0.19729017788038258,0.024383095576642425,8.270241339372315e-05,-0.021363039515606117,0.07468965097602433,-0.06782377641149516,-0.032890027270537664
SEMA5A,-0.05283518064520366,0.07595190046921341,0.0004690567152690649,0.035741458833922456,-0.011794745046873537,0.18778236724192493,0.012677402600714044,-0.031234175700527084,0.0023543770865395333,0.06096795315305249,0.031451727508558944,0.11156587600009836
SEMA7A,-0.021712072777431334,-0.03867072363487865,0.03907753167338346,-0.06515836772952147,-0.05122979026264476,-0.03138180578203878,0.011318304555438431,-0.020593371457837125,0.038271078212818346,0.08527529889324303,0.05461787095190051,0.09002291359828692
SEMA4G,0.03279360396392797,0.020478957227461205,0.02703134762263402,-0.035647031391880454,-0.03781805239874475,0.16434937644265044,-0.03603706841716945,0.056635388640090004,-0.03541962496262435,0.0018010223975123626,-0.0640142343282785,-0.03683533291207408
SEMA3B,-0.0029668317922371536,0.029154339270449848,0.013486584619179126,0.01406270038292982,0.04360773387139998,0.05740801868781924,0.06198606747859758,0.005751097549115139,0.040736644658242886,-0.06762415372916582,0.019798944300901945,-0.12143161520037747
RPH3A,0.004023354488209829,0.01398063954651096,-0.0023965632211126265,-0.018087882041492444,0.06754508912791467,-0.06959590408432208,-0.059156084192706314,,,0.016193780986947365,-0.04821676596541108,0.05360393719290716
