,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,0.019754051983168097,0.010818383918055117,0.0675540555644927,,0.06885696009375578,0.03148247601448464,,,,0.008652441424130929,-0.03298542979833228,0.0003243539671998659,-0.025308773130105777,0.034524250619780796,-0.026360873254177318,
PDAP1,0.049905645681373935,0.02090221717798696,-0.00420249757724866,0.03714984850037729,0.055997535319776824,0.012148513820086125,-0.05431374767435578,0.01933864934446676,0.060300090037895666,0.017899355288195157,-0.02613573657420488,0.010502000345306295,-0.04410266080471716,-0.007937674164559656,0.024137849594247293,-0.014192991665582978,0.010482882350065063
QDPR,0.024973455749347607,0.019070116865086303,0.01628274475725924,0.026853812844780132,-0.0029887153906408112,-0.031603177394616856,0.003279854891403663,0.04863990269151469,0.009334156504424478,-0.001926546098010672,0.048872612036321435,-0.006655638838839446,0.013741784515852869,0.01147368278788297,-0.006811603116764087,-0.0018270630762588097,-0.0036894219539229662
POMC,-0.03641449637393659,9.712617582600986e-05,-0.0069162929162290875,0.02839242699943819,0.050038807315511157,-0.0033206874137515726,-0.015671671853105917,0.002659741499013623,-0.023002529812627813,-0.01754846040112395,-0.022111665762099806,0.0702009860412392,0.04697039118933752,0.04616626572949119,-0.041584538669744604,0.04587317383865174,-0.025920074109785748
CCL18,0.020034217783407828,-0.022899634301056154,,,,,,,0.000922729174252803,,0.08730115891448198,0.1202444188626935,-0.021450045191527826,,-0.07452505043993979,,
CCL17,,,-0.018054781738749,,,,-0.016845017282145363,-0.01562749288157601,,-0.015654436230262535,,-0.023401565902236916,-0.04241362949048941,0.022825043210982346,,0.030579803618545794,
VEGFD,0.10995542737254008,-0.022899641572762603,-0.02011502064146697,-0.01677028662145937,,-0.011433091112855204,-0.017946941142961692,-0.01146295501855759,0.088227763780358,0.0037094741638497783,0.042447104917266554,,0.09587842256641792,-0.023749517177201977,,,
TNFSF13,,0.022572965927880526,-0.012453784365441962,,-0.012024539592003563,,,,,,,0.024536266680319923,0.011951719985900586,-0.024147619864967246,0.06986604769954712,-0.027981341850718433,-0.010441204121362168
WNT5A,-0.00931811985637822,0.08630997675664075,-0.028020481306799027,0.038568942389781834,-0.02740403126652676,0.02824646000376782,0.0019880155781645957,0.03341735562472898,-0.0399161565506095,0.04268844977098952,0.11425632227413245,0.03901461540452041,0.025112218147252962,0.03265790715191017,0.07644661551102053,0.08548160034388948,-0.004108528367707561
CXCL8,-0.06196555479812985,-0.016155817130023203,-0.058092647614473455,0.002190461733297785,-0.017104127668140727,0.055177700005607254,0.03321966307435227,-0.010674802139135338,-0.05469143754046134,-0.0055572004327627276,0.002078190725050688,-0.02136081021459599,-0.051889317004626366,-0.01662141531686328,-0.06658488464108352,-0.029667101045888187,-0.04110963709269222
GRN,0.08117181675344237,-0.004073660206683162,0.023898814054520046,-0.09052010584977345,-0.03771468193258048,0.07875207234066166,-0.005666165739437617,-0.043281416660803464,0.002366894136918358,-0.009709648047648478,0.11702451493337906,0.002799368747766547,-0.049283470105814985,-0.001144232686171143,0.007293432602679316,0.041390684790277625,-0.013612079311187313
MIA,-0.04452372807048718,0.0016676521689629356,-0.006527474652626243,0.035725755579697274,0.012143517858682723,-0.03186831736647351,0.00038597787483754986,-0.013036697257760467,,-0.022977341716655726,0.04054049369985702,0.1369569301884915,-0.02707672417629064,0.03268900164525637,0.03161355619791286,0.028085185405884373,0.05932005471662655
COL4A4,0.009973565913406217,0.011207491606286134,0.034240370347764254,0.018848670273500852,0.1163325178329591,-0.02038672079370289,-0.017586719205015824,-0.021900614618897488,,-0.022288873903817542,,0.04663657890382105,0.09046327930256194,0.0227176093653029,0.000825718532767133,0.015652304885557557,0.002032008362434237
TAC1,-0.0030095680674806693,-0.026808813699723207,0.0364360428055083,-0.00985133605384119,-0.0056574998139545425,0.005159486715587313,-0.013324787797563442,0.048493120270610604,0.018783573259616493,-0.03950054922334598,,,,,-0.043857541128311445,-0.022575147834546852,0.007982172525491401
RARRES2,9.714624168216409e-05,-0.013320180518320337,0.006373357970371469,0.02299195395870437,-0.03855239937081534,0.06566974668135721,0.02717746489959373,0.02010655430358277,-0.044212250294335065,0.004762449876528379,0.07066196928257365,0.018214869363314592,-0.04786130827382418,-0.04573945260371816,0.09170652049278931,-0.010697502470703361,-0.07673443542106999
FGF7,-0.028118830957864972,,-0.03200377580612194,0.04579981380545936,0.057010198141276655,-0.005048929683983113,0.011538231258797492,0.0036685243622982494,0.04137992246585474,0.005867702643205113,-0.014422199848433157,0.03362290825921625,-0.003032223013557269,0.052200208357811605,0.0046350002200706885,0.0658525291756448,0.03179962475354929
EFNA2,,,,,,,,,,,,,-0.01282947985842244,,,,
HBEGF,0.059784363498692344,0.021149395823659527,0.01090319603071461,0.016410787306813727,-0.02951917848677987,0.03893408301929652,0.015743195523436324,0.0310366406344416,-0.030364671270976265,-0.008739186805016235,0.017715365558336305,0.017813829128950267,-0.05198681689866317,-0.032487497059092804,0.032135631206341775,-0.01929756405066521,-0.006557634702548154
CSF3,-0.029335219219257372,,-0.021519725581330255,0.003724597802115072,,-0.02156875820408897,,,,,,0.019500537772078944,-0.03474400395865097,,-0.03644370661743138,-0.0180801137914208,-0.03284973139971826
PI3,-0.03475194166194626,-0.024091380773463796,-0.03713654934604256,0.012010231515886797,,0.040393780395922306,,,,,0.020601887952679063,-0.02502420239995043,-0.08109315436269737,0.03222781433413994,-0.019327150581733593,-0.01795423997188117,-0.04285912938198771
PCSK1N,-0.01737449327726316,0.04428971114289862,0.02642048674144593,0.006274813381905656,-0.039450473715441296,-0.029375944143983812,0.02087193779663561,0.0007625112795753585,0.024605191973320544,-0.03226122676253192,0.15735903751467994,-0.015713920668264776,0.021256673210525698,0.03534756804567611,0.07039639030224536,0.044729656541446124,-0.017084610657468136
NTS,,,,-0.03187834607642669,-0.013966639541334279,0.060616453914280145,0.00818591832507692,0.0034543997999341267,0.027808824717437074,,,0.004789240515499179,0.016712856059641377,,0.01743673628819917,-0.01164507556419593,
SFRP1,0.037833733216628106,-0.02258965621213,-0.0157534949491982,-0.01913199281004464,0.013844897034128579,-0.0011789312486156218,-0.037304367949498346,-0.015627493038957697,0.034230838243312973,0.01231841838732323,-0.01666991917257439,0.029784852963125972,0.03878276371882365,-0.0025487683216012316,0.021882276827799384,-0.026152018914386715,0.07710873818621836
CXCL13,,,,-0.01896004920146343,,,,,,,,0.049839474875620425,-0.041759011655158176,,0.061929753588451465,,-0.026645594437294976
MICA,0.08890977319389033,0.018787594157118163,0.014683273840699188,0.011330104433652602,0.037497859568093726,-0.00839237533415163,-0.04648623052204884,0.007740285196401049,0.0027144977799361857,-0.02110863525562072,0.01901971990325784,0.07773330088136385,0.012769423550470529,-0.03085700838070796,-0.02126894818942971,-0.043084813098492394,0.0167323951331308
TG,-0.023384851964358404,-0.025677521008105733,0.033576285085205715,0.0004692719615484014,-0.016121183822288256,0.04656399967560624,0.01551019391826144,-0.011309548734115781,,-0.023515172104811532,0.1821578729417712,0.027483295511773323,-0.022631423074817542,,-0.0299937305613091,0.01432672137897824,-0.029363582959225695
ADA,-0.03458237576312981,0.005301387529891892,0.04724034738004815,-0.000689323009090566,0.04165990394577832,0.05995840037806855,0.012847474776697482,-0.018367616658718586,0.017589011735747707,0.013827335874540688,0.10748188691836637,-0.050524565167834566,0.0007708074073029764,-0.023186749883687997,0.0033011807253228633,0.034191936272989186,-0.013096405610723368
LAMC3,0.0593753972697795,0.022578627814957845,0.003853948493615891,0.031478694909589086,0.03872932127517361,0.015402979584357476,-0.006419035486523008,-0.004966082015873345,-0.005570754012136679,-0.027877634615095966,0.021065942708566918,0.029787940610952926,-0.014135335577465472,-0.01594817487309856,0.0700577078982894,0.031515827491338945,0.003921710037073373
CCL7,,0.031106950217934377,-0.012291346587738722,-0.025137524702105334,,,,,,,,0.002770197850922848,,,,-0.018946206663178575,-0.05562529835132434
NGF,0.04964911723328042,-0.025009273666603483,-0.017078646177992086,0.014102464669766975,-0.015383933342407157,,,,0.07800429198308798,,,-0.04050714610957948,-0.012597640715190017,,-0.004409297459245058,0.030546831057401955,-0.03722882805006512
TNFSF15,-0.020908465298366128,,0.07127484794545391,0.05807813067342984,-0.018679467744426685,,,,,,,-0.02171339484619667,,,-0.022630916148179803,-0.01636843705391458,-0.036356304889422715
HMGB1,0.01402750161721174,0.0074830386649126215,0.046256887868202465,0.05189191647017932,0.05842034632321841,0.04787281442163614,-0.018710905121237156,0.07370296543591218,0.0009540303367381632,0.026143432248393165,-0.09939639927453203,-0.0501318791468889,0.06844737572911654,0.04200175195619249,0.0030450327923998493,-0.04200619219889185,0.03316567890314399
ITGB3BP,0.0292244423647357,-0.006220571928993972,0.04039195647420024,0.005673621511848969,-0.005756668030407928,0.028476274073147345,-0.041215082536129224,-0.0019529574882520325,-0.017596785729247975,0.043165738556841346,-0.044046560241295565,0.06908803121443932,0.021716369509213237,0.029026329801189677,0.02933720068971192,-0.004339737937158981,-0.012745668080151014
AANAT,0.044966485908146364,-0.021133197816071956,-0.012453785694610664,-0.01677028901551229,,-0.00019644285076839317,0.020991597319873462,-0.013036697982894854,-0.020315724178468872,-0.02099892883989838,-0.027729266034747693,0.027448639978672137,0.07442071833132478,0.04407590537197996,,-0.02004587674772934,0.07952378675819632
RELN,-0.02914072682575387,-0.013949172621601603,0.06119815328801746,-0.007676524478252826,0.05349764580875097,0.021939867412491022,0.0030731470825818637,0.07705868905913354,0.05999294069412641,-0.02324762671765121,,,,0.026508722869040345,0.030975117070786984,,-0.006517610511326872
IL15,-0.02972102251194462,-0.02180110328261322,0.028797014768593535,0.008925749168029833,-0.013291551781685295,0.021986814198954895,-0.036092360347845985,0.0603383750808881,-0.04163145667824477,0.08607685008643995,0.02201042133725887,-0.03339237697585284,-0.0024967417281680595,-0.03468712126901373,-0.04188009450599924,0.12384844353805881,-0.04616809537065117
UTS2,,,,,,0.0004963348061738328,,,,,0.0024406101965125195,0.008437357616439505,,,,,
BSG,-0.0707120238143455,-0.029105680365252674,-0.05042595630083022,0.04621362563850391,-0.001358127425927835,0.01503486439897193,-0.008593048806077195,-0.017511435027328104,0.018261338552231797,-0.03659326994551038,0.09260519373705293,0.11091853570352216,-0.04115115093170911,-0.0013545203696577063,0.007866242205197787,-0.017101598180640245,-0.01024359933874253
ADAMTS3,-0.016731442730822492,-0.002550018949051334,0.03576582920763136,0.049816977539350375,-0.004379068152349471,0.05050259272925516,-0.010585050815564148,-0.008162867771988743,0.06683846572805399,0.05365441686659145,-0.006241855111049252,-0.020822411730925947,-0.05687179633876856,-0.004418404441830153,0.04480433273323328,0.048904487596322446,0.017870743612093416
CD34,-0.049671254240113066,0.027093013363296923,0.042000761034846665,-0.07001126353953936,0.0008431599738148777,0.038572773259393206,0.044522786298367055,0.025660774731873243,0.0028595651702533046,-0.027568283776601026,0.007253857309564978,0.07830449977376451,-0.0012737324564717045,0.03966780013665695,0.034507163300071426,0.015382218899027125,-0.032488238057105386
CCL23,,,,,,0.04650152572531311,,,,,,,,,,,
PLAT,0.056142705788157256,0.03562711659035181,0.05866140558369752,-0.010140755588830855,-0.012695894619398733,0.00833896342504883,0.05823789540107226,0.04198037087303899,0.06695475246242463,0.03205834052186744,-0.028671276838363444,0.03154523983600023,0.03212369425281,0.029343682045116923,0.08562010755706304,0.011478780002871376,0.06010596438007234
NTF3,,,,,,,,-0.007744945116210075,,,,-0.02555543835223401,0.03703306471589288,,0.06207136681449346,,
LTA,,,-0.015753494212224942,,,,-0.014698766885168002,,,-0.01947553834837214,,,,,,-0.026978729116313896,
CKLF,0.062114758683443884,0.019617751816990398,0.04111665365442402,0.011782789343781326,-0.013014285322537521,0.045834372760879274,0.00042153571466499933,-0.0020625128889241143,-0.0239179718150107,0.03074802965018643,0.0944117989331715,0.07848375939114835,0.10413453633734321,0.012441096161996809,0.015071863191009297,0.044150328425143076,0.08846390021098569
CD24,-0.023379910636278256,0.0022876946521550737,-0.002623560656261434,-0.009041102223592272,0.03399476432784034,0.06602870454187755,0.013647400707172163,0.011547524034773458,0.0011157638168862337,-0.014154559352959267,-0.06502521908062034,-0.0015910534536472864,0.06115017974652685,-0.02034348005815564,0.0644049815813489,0.035062680976005546,0.06310047210276472
HSP90AA1,-0.07538772679949059,-0.04891593061685771,0.023232024813055727,-0.04553434407091574,0.003186035006306938,-0.05168470826880696,-0.005575649308498675,0.023523728428704743,0.03843193205059178,-0.0687756911637761,-0.06646164510073288,-0.06228757453300479,-0.07959986194144639,-0.013795109358102813,0.03362121620275029,-0.055959970978752216,-0.06967356691741511
BMP4,-0.036577581551482566,-0.02281060178620682,0.02978353393119863,0.0044043404612144265,-0.0031495859467710313,-0.017834034040601045,-0.04216033191466404,0.003028706224760422,-0.03240402089302842,-0.0165951701926021,0.05436298671623992,0.0072653656532857,-0.064469346816787,-0.00523331488112978,0.020797270901472747,0.020459565101278634,-0.04669496411588898
SCGB3A1,,-0.014566100468811186,,0.01776606266079744,-0.016966900927874343,,,-0.010996582256466445,-0.035761359868877594,-0.013589773106270993,-0.04169040741907964,0.017283719497574165,-0.037700592155450734,,0.03565330470839939,0.08204647111719397,0.039265427568426284
IGFBP4,0.041929626847968436,-0.004905991408065483,-0.03467036800691644,-0.014552931343598507,-0.006937149531902839,0.025383146839916236,0.0037712452853774473,0.0024026061578416775,0.07540570595516553,0.026873850659822004,0.02284643941443175,0.03335375108177483,0.002908482476983667,0.0076246495061827076,0.008988272171961638,0.016762043412836897,-0.04104256473065861
RSPO4,-0.020646125521385242,,-0.024113482910332718,-0.023050177342554958,,,0.015029426051543357,-0.01099658064796753,,-0.014271217438800872,,,,,0.06193724864834602,0.10742851696057817,0.052751845105227055
LEFTY2,8.749135834012753e-05,-0.03602910171567482,0.04137519224554982,0.0073535603706982484,-0.038099357942583296,0.04859272082582001,0.013860405593543474,0.011771261051935447,0.026739910317509986,-0.02404233459537462,0.03126490397141552,-0.0297734749107026,-0.01973992048296196,-0.020453615999187165,-0.0430428099125554,0.09341569085031584,0.06267184854883165
PF4,,-0.015109991035251827,-0.010723957743835166,,,,,,,,,,0.09524477060254821,,,-0.011576133579304369,-0.019812929276537983
ANGPTL2,-0.0317262163868099,0.03642384980517109,0.03157428519092855,-0.0071092367733837005,0.016014872350282986,0.03891473126158946,0.03706921356729965,-0.00300096698204481,-0.018770574939053323,-0.009576096852878708,0.02806131255708824,0.016171798158821693,0.030594711893601443,-0.0332790745538004,-0.015560476079692012,0.052814825481499635,-0.030020282305702264
LRIG2,-0.0013700933777583025,0.01751986707311282,0.01144973989089569,0.05860176823481104,0.01728714700667993,0.013055765153145323,-0.005066627600924298,0.011865458148563015,0.011458814493899454,0.02537034042098545,-0.057330587190050485,0.026659443109113605,-0.03882819584688506,0.028737512788395366,-0.019157172309584712,0.07194972664408697,0.02232013668911932
ICOSLG,0.005909296911086273,0.05694001465434066,0.005209585312026641,0.09336291489717405,0.051340629135441636,0.010634703565337002,0.04631518806246361,-0.020869456547456443,0.06684762518277323,0.05504325623944403,-0.043148162044306326,0.0081791116955231,0.03765123864874227,-0.049048436492019336,0.06190219577591722,0.0726607094874825,0.0142728230769721
WIF1,-0.03554307279267805,-0.000984098640562593,,0.058897653599619376,0.005934520410450022,-0.020817987023116987,-0.013192239291922002,0.06320711161421846,-0.049500299925938,-0.016621704021479042,,,,,0.04862313019763174,,-0.00690568315419328
NPPC,0.055076922406349094,0.01859851887222844,0.0008855443505718395,-0.004173659122925578,0.03938637821763211,-0.007113979391516143,-0.02573386719924593,-0.015282556003839758,0.09384834955426914,-0.0010104281976259417,-0.05208303981842017,0.024834314877872042,-0.02926778924026441,0.01075098212533565,0.02197736732400051,,-0.036285232508072765
LYZ,0.036100098368654916,-0.00783280756841784,-0.017371040524442383,0.014517919505027684,-0.014195113299750504,0.09712586486068925,-0.015583285982193803,-0.015367285445062304,-0.011115852379158481,0.022787215285061786,0.08426084496239064,0.002588068727339373,0.07005675140185773,0.029447403617113573,0.024246934262613793,0.010491747770635862,-0.04560628347865874
EREG,,,,-0.020630573552216702,,,,,-0.022229440368540774,,,0.03552423061425965,-0.07031508498378396,,-0.03942143372159556,0.012040145201749642,-0.022810550836612913
SPTAN1,0.04613573851690036,0.04236972674615632,-0.009514224098312186,0.012071106932555207,-0.012025500959107776,-0.005460321481961787,-0.0004906955006894412,0.038927506743215205,0.010258000461831123,0.008026388714236188,0.12279032191320521,0.007125702306144167,0.03643683981073812,-0.02784529109087759,0.04078018789774964,0.010480091231924216,0.012751879334617104
PTH2,,,,,,,,,,,,,,,0.027503878178689618,,
LIPC,-0.028606671042983867,-0.018498600609596738,-0.01927175075765505,-0.022316365509742708,-0.02061178868170125,-0.010170440546802441,-0.023183045911492103,,0.031050752643452206,-0.01899276535244215,-0.00822399498129478,,,-0.03243577041870641,,0.06449522835906696,-0.030897077225307806
COL8A1,0.08168842063429033,0.005521008314898903,-0.025195345219093567,-0.02029472773786797,-0.04189375482813165,-0.050312740665438185,0.011549136795191723,0.06866359534930754,-0.06011880462502746,0.009587525114092546,0.0346196976891126,0.07502075599194856,-0.04687457899073257,0.07668632600088027,0.013954734878285963,0.07181908146881627,0.05175479749832198
GSTM2,0.10736316326587307,-0.0017423729127890584,0.05419677640036476,-0.04518726308699054,-0.011239796773570707,0.03921136240505138,0.07782658965477407,0.00656429333487606,-0.02022811762681677,-0.020000121370197067,0.027730235629596593,0.06170327436353557,0.021489862682232453,-0.04669101034559426,0.0013093537443503707,0.002649658870073728,-0.002995786771580348
IL4,,,,,,,,,,,-0.03589423925313529,,,,,,
SPX,-0.0029110072285915807,-0.005440454278856735,-0.0030885307175992065,0.03847910472777364,-0.026983300517329795,-0.02214254940432614,-0.005683196686117366,0.10221997251639367,0.07290826483856123,-0.0003042729314473981,,-0.03536277199063489,-0.03177956981517544,-0.04794839716482491,-0.04726819898663901,0.01251396924514836,0.13006405459840512
MFGE8,-0.0764744995893404,0.02472467588636159,0.03427226876150338,-0.02901590282696753,-0.03483094797311728,-0.03463500403937633,-0.020177518750342686,-0.04613298905715638,-0.013202836683244776,0.09562726840739749,-0.021817655274079615,0.009244348552746555,-0.0037145185139155334,0.04495295431850787,0.012988918113321257,-0.03219444216683488,-0.026602905398904232
TGFA,-0.05582031890340862,0.01726782677471229,0.022121148761693892,0.00989999121857726,-0.04072717351026909,0.017728086350470143,0.012686047212949988,-0.03669579683209861,-0.035003905049528765,0.06843910160810414,-0.002406717720175342,0.017269025422844107,0.027079563095582123,0.056694095571778146,0.01089570876017521,0.033670094929294736,0.06041068779075248
SLIT2,-0.041840768026678174,0.07335450713840254,0.055050611486717735,0.020961542303856988,0.039622299393881115,0.030900162883313098,-0.03710397293246903,0.009512373117276905,0.04396072905136425,-0.043807970122174314,-0.033595059499530115,0.031155882011406382,0.014546873625141636,0.07489122344029722,0.11077983389276151,0.022395147859767376,0.030046399028337802
PLTP,-0.00553972645972446,0.02292481874219655,-0.00949002141677222,0.04717972016940385,0.03572813817612665,0.023259061777202647,-0.02019863545313827,0.02316646404075367,-0.05210044331705834,-0.017597439646608246,0.05921780078446239,0.0220213186787987,0.03499133716048307,-0.01594719117317957,0.006995750256178142,0.06501047304636719,0.0070749221467490166
APOD,0.07351634317716235,0.061151549212748985,0.004127885925595431,-0.03195663062124162,-0.014541467670954622,0.036063122891689475,0.003919291790164743,0.006603825257346823,0.004675406414056973,0.0287153959673688,0.0619367691950796,0.09761438404990881,0.02310943984302146,0.05138070089859279,0.0001805068994860803,0.013877004891080595,0.008874311693880347
B2M,0.11347843570959325,-0.04365283627988347,0.042968361650965375,-0.05627362557087711,-0.040451425071306384,0.06636791144845713,0.029246151116024802,-0.013527221875736871,-0.05364174453592436,-0.025114399366614467,0.13885666109791547,0.09210357368844913,0.03048068968272361,0.004153458211160365,-0.018767056722385742,0.004025762880658318,-0.007785701291781231
OMG,0.07415788023842064,0.10977752721156832,0.060706041578031084,0.0013199142907509792,-0.0718706703809494,0.0022190329124941303,0.02297670595267624,-0.0168795793869654,-0.001769003291579169,0.010288764281882107,0.04623658295344802,0.03493918086924807,0.04762393578732838,0.06315284227497155,0.03290608112545545,0.10373279134751913,0.013009794053046822
CXCL3,-0.003409426657381129,-0.03731366794900187,-0.02338995031553114,0.03094733809008682,,-0.025544277488344248,0.00694645504123985,-0.011764016872529898,-0.031293379027905514,-0.014025914365746133,0.1481186121667236,0.07704916559670147,-0.06056932167927805,0.0834828621654391,-0.0005618014961117905,-0.027379080484154817,-0.059836488819503424
CXCL10,-0.059763474348943066,-0.030236091094031397,-0.005744956552951543,-0.029892613118245072,0.0839177046550279,0.0077651928084854485,0.0760378094157908,-0.017870402657775324,0.07383884904085485,-0.02228887531192554,-0.045077776861603795,0.011746238205559223,0.08875562692308557,-0.02642533595609583,-0.04324771767086681,-0.007716482292320072,-0.03475273451251578
RSPO3,,-0.019786196717364608,-0.012453784774416901,0.09143408423375482,-0.0077062811570884834,-0.019375048250962576,-0.0038600010015868787,0.01249983347336462,0.020838898592026672,-0.01465681018918528,,0.037079813395209986,-0.05872555919493304,,0.02276218953465225,0.06577186416528731,-0.026143067604532257
CORT,-0.02314794431812971,0.07898550003714039,0.016563223897692998,0.026946911786417223,0.00688015919580021,0.014883960347182418,-0.008190884532128441,-0.022118628749629526,-0.02521866773198231,0.024409726296815544,,-0.016562885315188243,-0.02678395577324094,,0.005592909422203799,,
NCAN,0.0728359706630395,0.0426875021054067,-0.02773128083085772,-0.013555015891011537,0.013906784584344389,0.04416618949171009,0.00513267905037246,-0.009739797831012668,-0.005086119512070055,0.061137262623410564,-0.022727913196641445,0.09477113835228179,0.11323736069548844,0.02417120725447873,-0.0067261291805136075,0.005506883512772789,0.08155273653336337
PRG4,0.04464787409799609,-0.021905677731569838,0.10547065288552598,-0.015978427733617732,,-0.0002868922081773494,0.030018929927644645,,,0.022110550730471464,,0.0067269664479856954,0.04017659803786359,,0.03286018866546525,0.10091199292448512,-0.027576898293668307
ZG16B,,0.014216503567446762,-0.014265613166659617,,,-0.02987949816283286,-0.011679504622012907,,,,,,,,,0.011217473440916474,0.04137895565341323
TGM2,0.13110720470089937,-0.018016065446010605,0.033190832199896554,-0.02883704435283018,-0.011544227476289555,0.0008111214581729325,-0.062300471401674065,-0.013161496682845476,-0.005409314835249495,0.009813361215448598,-0.03425616552902811,0.07611465938032938,-0.08696666489116238,0.025571564762033806,0.04133791556538471,0.0027559582664736905,-0.06125288417086356
VEGFC,-0.022667538512786772,-0.015004327246121683,0.00463741341627423,-0.024596095021175098,0.002058545631317828,0.005882264366090364,-0.012795076757952497,-0.03150941788739555,-0.00294762426730497,-0.017488209815613796,-0.04068863467526407,-0.035029864068700275,-0.013436346786161363,0.050225326652650205,-0.023793087078141952,-0.023102492867902273,0.02839483570254185
WNT6,0.05211205991223139,-0.023502083443870617,-0.017000517649110952,-0.022016735101030624,-0.013633036710302483,-0.012711146689154965,-0.0259923209560365,,,0.006750918945873077,-0.04551633595084352,0.07850260810235782,-0.041414691391032495,,0.03286197281401345,-0.028953072691304465,0.1847369901414658
NRG4,-0.021424385365774075,-0.013415891253233635,0.02306340139071305,-0.02275918076700642,-0.016689357157885193,0.010922161446105961,-0.022438219459064875,-0.014737734952112374,-0.009319880725196508,-0.00397409232808437,,,,-0.02077505147514017,0.03706534353904962,-0.01922669716803934,-0.02626515192574509
PMCH,,-0.015462536657975244,-0.020727336706644825,,,,-0.017095559900556147,,,,,-0.023077225139102223,-0.004816465232059528,,-0.02406413533713692,0.009964920692428407,0.08691692724358925
COL9A1,-0.03337651914490997,0.022023747060165483,-0.015623723040200994,0.09339116571371583,0.06584110983668323,-0.0330869412634782,-0.031302597804359934,-0.023294204778983155,-0.021921278700303914,0.03732344722849964,0.0428032636455316,0.009620401512496666,0.040943355071957,-0.01669395016507351,-0.0031386757759961424,0.05178090470283406,0.052253532270629406
GDF11,0.030667317330272337,0.009771908689873115,0.00178520808760329,-0.00507643741406891,0.026770968249153163,0.00886348156282644,-0.06434078658560653,0.013352060055095238,0.023458849994839718,0.008473153448901998,0.1066945584095804,0.019637591560398335,0.021120346494557914,-0.04246202892625162,-0.05357477880127675,0.01033022869855451,-0.0592226893899638
RAET1E,,,,,,,,,,,,,,,,0.07824046069729557,
IL24,,,,,,,,,,,,-0.009930455250565757,-0.025186984588817254,,,,-0.029363566097836715
SORBS1,-0.044768448667918584,0.0107167550275155,0.06729768107735447,0.055433791281504656,-0.04098754690269222,-0.062049242581504176,-0.006307040711944587,0.016253458072938345,-0.031215222990188928,0.00797206609334792,0.03205080492542135,0.03431861135862947,0.0007099763093090598,-0.029506541363803335,-0.0036365831734049233,0.05593007860529878,0.09134045323424567
DLL1,0.07463096212082504,0.027982292701537525,0.017439125957695714,0.03319460028113798,-0.011675872289461932,0.038997750931887946,-0.013615598362161852,0.06304728009302861,0.03159768840346141,0.03353056990433615,0.0972508428317497,0.06960393477976015,0.0466539770881434,-0.004098643632103114,0.028954100796949572,0.08635318511164783,0.06725271622974052
