,UKF243,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
CXCL8,-0.15449815432102873,-0.02588689399282502,-9.827910995773665e-05,-0.07423684368686499,-0.026648991263126188,-0.009088320895502225,-0.09420715629462575,-0.04477963403311226,-0.10970160607301607,0.09314588350169026
GRN,-0.07859176452457327,-0.09676188431009751,-0.0721560523934236,-0.205446392950829,0.05907706334200648,-0.049450574636177025,-0.19774158847762366,0.020928746000259228,-0.009583921829832866,-0.13723605994155294
MIA,-0.06524358575402409,-0.04705319081793536,-0.001694177008049636,-0.06366237625972786,0.05516810206853226,-0.01109919289854285,,-0.03537178935902143,0.00022499875083884115,
COL4A4,-0.034761191978866186,-0.07655136512756858,-0.023310264962535604,-0.02196132314700628,0.010190784193067322,0.12337491237643804,,-0.03431194793974507,-0.04941578254186182,
TAC1,0.30485132353499594,0.1616630626518159,0.09527635772068736,0.18189866726713202,0.03226075548604099,0.05731214237801876,0.24488442680199698,0.3063051319495324,0.04762628567842778,0.23043371598154525
RARRES2,0.039671397731505284,-0.0680265740597665,-0.0038506024408423,-0.17891208188201022,0.08432703041211488,-0.02769510712360202,-0.025863926556282956,-0.14920431354474606,0.006574299711352414,0.059403919540853056
FGF7,0.03785155026311052,0.06959822833189981,-0.01534609364955471,-0.04033077812884456,0.016080827345142164,0.06255168046785307,-0.045356306834375464,-0.011069963900386037,-0.0059042218166627655,0.07762656889287432
HBEGF,-0.03243922258684734,-0.044386744906312385,0.01441211049242403,-0.0743874671795394,-0.07589586203203964,-0.025062918491867522,-0.16782086328505483,-0.06042962208778914,-0.08080012047983931,0.04391968324988588
CSF3,-0.034761164458326665,0.049705166784356894,,-0.023234657186552137,,,,,-0.010068971893613275,
PI3,-0.04117978291991333,0.012375128887471054,,-0.02616253065633905,,,,,0.013509963844520658,
PCSK1N,0.2338712478470501,0.022589848138398223,-0.024360291587758404,0.07180067407118124,-0.07087340353725316,0.06157999738456865,0.3294197615000611,0.22801268207481099,0.12659006503711326,0.2058199046737975
NTS,,-0.05194610979753659,0.010732486083176031,-0.028558188610896113,0.01318690726062448,-0.020594616393060573,-0.037222092372772714,,,
SFRP1,0.09722408854111006,0.022875778062346475,0.04764128085580247,-0.020935443281045796,-0.002294009245824312,0.07272320008820683,-0.0673313417169635,0.01898574446857031,0.0036074279253345996,-0.06368992899261311
CXCL13,,-0.017531659240294557,,,,,,,-0.042162637542076574,
MICA,-0.09385797573445291,-0.035029041809661224,0.09885407646874705,-0.07155280027408506,0.0026973854214877454,0.006012491149027979,-0.009781505082674507,-0.07049163719076394,-0.04094273367202974,0.04308195520910033
TG,-0.027710196364684404,-0.037521187993469034,0.06242173129991379,-0.028042152466431533,-0.023392564845287473,-0.009628731918331442,,-0.03619973644860742,0.01081410799680372,
ADA,0.015086159703786236,-0.009635975976862965,0.04267777743030716,-0.1336876307600874,-0.016031004449770698,-0.015637834978506522,-0.15597439082042766,-0.06583345011977015,-0.031934225303890194,0.05500557152678242
LAMC3,0.04994747501485422,0.04654655634709029,-0.028401839825031118,-0.11795840379472147,0.0115479770849785,-0.048096236947060354,-0.035415134320350115,-0.036742617201464024,-0.008884638721317442,-0.053800252170088415
CCL7,,-0.023243743333101797,,,,,,,-0.020741405702600874,
NGF,-0.020026894982630324,-0.010285811588964633,0.015027544077186802,,,,0.18169057302228342,,0.01799980708736455,
TNFSF15,0.06778073587046719,-0.017209588687984886,0.034735115017884115,,,,,,0.045008163735786776,
HMGB1,0.033155094038169464,-0.006648121693214779,-0.02725959579110597,-0.175449106812204,0.042228278674045584,-0.026634703451387777,-0.05848115637415849,-0.0028335734982683084,0.0061567400090324735,-0.07655376662251134
ITGB3BP,-0.13844021963551345,-0.024177444874943704,-0.007439955952226497,-0.10434855217077027,-0.026806409321652708,-0.05695950185070164,0.04078959627282136,-0.07568382347923047,0.01632926457144012,0.06076211925826946
AANAT,-0.002906022955649272,-0.01550686864032627,,-0.020958289556717167,-0.021037070271941502,0.09136739994957777,0.03201900494180307,-0.0004162114087768355,0.052852659086443717,
RELN,0.17385042773627105,0.07270565856637196,0.05350979961683304,0.12718509537259445,-0.00013291463133393227,0.05038774318630977,-0.0007975261665455808,0.08110919694721919,0.022338763748964544,0.012872731856822002
IL15,-0.03521832728385147,-0.041999970645999946,0.00045418656217471886,-0.05466775957904162,-0.043657167083771944,0.02426209103257667,-0.02974977368188866,-0.018278350181846446,-0.08106106716616111,
UTS2,,,,-0.06913394206869436,,,,,,
BSG,-0.11438042879107815,-0.04161190861187606,0.022294558832335908,0.05230321208485182,-0.051702268906105846,0.020608120733122244,0.2177494945885707,-0.1719467150516987,0.015167511091170016,0.1724379183096407
ADAMTS3,-0.01742696130825018,-0.041687179058128174,-0.04361976899486284,-0.17428198520110483,0.017660102973091032,0.06484447969507595,0.07855612925233292,-0.013420403726030289,-0.05160644108389033,
CD34,0.08291734117042934,0.026339830016108626,0.0301321918022728,-0.12478864604005308,0.023008489269271896,-0.006427268608363996,-0.038404213015426306,-0.017736278479325775,-0.013293577156254448,-0.07914884679248954
CCL23,,,,-0.02384720660605135,,,,,,
PLAT,-0.02899129458447116,0.013460829944251969,-0.0945806167131634,-0.13705138027940642,-0.1163627040280879,-0.03408391426588723,0.07948318366404547,-0.1596668670812675,-0.015838597207177212,0.05383291815054758
NTF3,,,,,,-0.017916746097487408,,,,
LTA,,,,,-0.006553010828106453,,,-0.029981041697822137,,
CKLF,0.003122474665199537,-0.06665572685093712,0.011590099661468792,-0.15997319662575882,-0.0007355558955986172,0.004399234735517256,-0.08985971251031731,-0.17144600771339086,-0.06568496538162202,-0.05892882276668493
CD24,-0.060147508280202246,-0.07882398734286006,-0.01523192550623974,0.029993490413161822,0.02203008521727272,-0.10264971032063337,0.006117796128887423,-0.0600133893894591,0.020734769955374044,0.09528895364082486
HSP90AA1,0.07240079741753427,0.14981381681116407,0.07468021293661624,0.20649326954906097,-0.005880466897239851,-0.030631295414117465,0.2952551000628278,0.24050335783631716,0.061590604031500386,0.10610234321319958
BMP4,0.07020623626910387,-0.030093583551974282,0.045196948603764525,0.018820665491097687,0.07016419023811835,-0.024013303777223115,0.04779678263655846,0.044990973236068765,0.06571511260141935,
SCGB3A1,,-0.01846676623386109,0.020058901715549922,,,-0.009362278288433754,-0.0026637134944469797,0.060739159760072096,0.043081371038694916,
IGFBP4,0.031331718891041686,-0.04029820158510745,-0.024384101330571,-0.13900129993667576,-0.06127092739647793,0.016376117888888566,-0.059102116704113146,-0.13404235037075893,0.03795283630780149,0.16332641235319084
RSPO4,-0.02446490545415791,-0.021313650102070456,,,0.012642819010374732,-0.009362276918988765,,-0.01575233772581024,-0.0001625025547481091,
LEFTY2,-0.02680975861432379,-0.033082079626912377,0.016089869409864264,-0.13187877870709586,0.01733786017114139,-0.010265851144833724,-0.023280527827725734,-0.037011261158650714,0.07686355113658087,
PF4,,,,,,,,,0.035808150832496784,
ANGPTL2,0.020815346736674928,-0.0516665125129849,-0.046705501560623905,-0.18118623869184694,-0.008131632682311197,0.006631094598642001,-0.14347859168022975,-0.20769788837177247,0.03485824991274405,-0.08647290800165269
LRIG2,0.02725904190897813,-0.01972059517230531,-0.02328123680576688,-0.11493442654308936,-0.018810618896248903,0.014440740736709475,0.05329606107153159,-0.009182578787442488,0.042148721340299254,-0.04189596643209186
ICOSLG,-0.030480764254230765,-0.009493851953254416,-0.01970468938434263,-0.07844269020908697,0.001378315711046279,-0.0008768889846887187,-0.15493539085738986,-0.09369695108036505,0.0006766333051037315,0.0017769834251055478
WIF1,0.3912676852847294,0.10048103067848803,0.09177164684320277,0.14735905055635687,0.07154989998298533,0.061538242831071656,0.37917589819918107,0.33907558868393073,0.03659674612870755,0.3033712895142391
NPPC,0.06885059102690352,0.05437907842765664,0.03644470959691181,0.04220628254718385,-0.01927163100049608,-0.013011273769391868,0.13304804195072079,-0.13934228471134397,-0.0680415701820956,0.17718767773746713
LYZ,-0.010020542260433536,-0.03221530795557454,-0.017189457835422032,-0.09566192162179425,0.043745285672148186,-0.023930327874198323,-0.23016520335733098,-0.05755858889063087,-0.0722757669790874,-0.0763839902682913
EREG,,-0.029993362772579645,,,,,-0.038290680540109985,,-0.036094259008652,
SPTAN1,0.17173081475713853,0.11774677074460095,0.07843317615254218,0.09388440646698347,0.03357491856084412,-0.006393188066281048,0.32942212463722287,0.20157234971938956,0.11993692442804342,0.17817186139106286
LIPC,-0.03961582088803726,0.04852878259318198,0.042354432538462015,-0.0469567182670024,-0.01272046768185665,,-0.016981812978413807,-0.031449419075276604,-0.02570104418642913,
COL8A1,-0.13690471077482902,-0.06240799721029711,-0.024197202213756014,-0.06695301825337036,-0.03751610499736573,-0.045018037943470784,-0.12588262231275957,-0.1561026546603455,0.004121392698144257,
GSTM2,-0.058950977066972186,-0.03265505951048866,-0.022900690926435496,-0.07677622213603665,-0.030581419282267736,-0.004991576252642031,-0.03323223979248505,-0.05783501593345062,-0.0039889564734721505,
SPX,0.19072866413771594,0.17791247789499892,0.03317702746002187,0.09537990922814754,0.031660942926641525,-0.012739262575894346,0.0176868169520261,0.2253967984416317,0.10701333905186548,-0.13714269228242532
MFGE8,-0.12275229585637559,0.0827893858440098,-0.06204343400820693,-0.038236183351503174,-0.014463620346049411,-0.018552636117689703,0.17769227240741356,-0.08180606501518252,-0.08388093426071846,0.10024663009221171
TGFA,-0.1904517791347937,-0.07020573408945309,0.03318462497134645,-0.11307475607373743,-0.05293028958129999,0.03314961696282753,-0.09427601630202952,-0.0898497317335767,-0.03352724082468528,-0.138433833938585
SLIT2,0.2438392746781085,0.08638558879153588,0.061040760918470986,0.09170810310663408,-0.005659982271781529,-0.025274744099493915,0.2357688883945104,0.2360934561424185,-0.03251458484013932,0.20439687465280118
PLTP,-0.05438192150005564,-0.07408070715710957,0.004650727274785911,-0.1755998244836867,0.002726911641276111,-0.07658956520514869,-0.25397658187289346,-0.005367937402829372,0.07133935032314709,-0.061256294127078684
APOD,0.10217035147335514,-0.10089456591941967,-0.0709492742150358,-0.1453940619111814,0.046723005693115244,-0.040735498200769084,-0.26509306717676556,0.056148644861377724,0.06531290953000508,-0.20997724238024754
B2M,0.03123918048767276,-0.035595288119204115,-0.07705439822163891,-0.23985124735907135,0.019777012921589416,-0.08055802042459183,-0.36898693301150853,-0.267726591973973,-0.03508912867182226,-0.25700463270851226
OMG,0.2515674477945712,0.012648430186288716,0.046009584219861795,0.02882594023269331,0.08618047576416063,0.028607454599470537,-0.07575426105921916,0.18867600283786604,0.08238083315381385,-0.10470187645045795
CXCL3,-0.09570419873874789,-0.0017958052027423734,,-0.012806335479514918,-0.06193771018496878,-0.010015657336231838,-0.011529613308514472,-0.021591779181018934,-0.021390364957334554,
CXCL10,-0.016667235400949266,0.012958778892608745,0.04443681498097136,-0.1586010061889462,-0.03866751639291903,-0.01521451655673061,-0.06859996429368481,-0.0343119501074153,-0.01038028124916974,
RSPO3,,-0.0031803672914751334,0.019985387291203957,0.045192772912377596,-0.0280002144456918,0.044336983005733514,0.06084646354277435,-0.022562993103384874,0.04354379455301187,0.24518577108076806
CORT,0.10357138044217082,0.07745521724207323,0.008746817774318504,0.12131689393542394,0.006243543378148294,0.0011195830059505605,-0.057553886875429686,-0.0275691975030313,,0.19009575123901912
NCAN,-0.024223501861793964,0.12942473647421032,0.008510376250966269,-0.12355482870334056,-0.04580957178886549,0.020715471399443297,0.28645387349287876,-0.2161800686736124,0.12583809951305636,-0.04262703725692533
PRG4,-0.037434785624871354,0.08324633852023863,,-0.029812413305099112,-0.030114686931134137,,,-0.026379868738205803,0.005126653635826521,
ZG16B,,,,0.0180607859073227,0.018719858979269623,,,,-0.026745596726367143,
TGM2,-0.04944134411731882,0.03240765363016346,0.028911354356786833,-0.07612793261621566,-0.03765090082524651,-0.007671698058923948,-0.0267681556904579,0.12211731844646861,-0.012459083487306724,-0.038725117041514316
VEGFC,-0.02686020609626729,0.07425462214474918,0.018804657517155942,-0.03930579514704296,0.04056058361144994,-0.006951789692937313,-0.01877168780704262,0.011533320858828487,-0.060888911764885735,
WNT6,-0.03406589712109163,0.016128770860824076,-0.027776833191994015,-0.029316604718964346,0.02563329305567113,,,0.03453829442273371,-0.027636225676375355,
NRG4,0.018810125594814722,-0.021044576285415176,-0.012437446430958812,-0.03713325201917425,0.04991882793767718,0.010325098427451362,0.23946421939931523,0.059186107863640286,0.0691365788996372,
PMCH,,,,,-0.011522427428044829,,,,0.11280645430091081,
COL9A1,-0.009951960183880705,0.011249643732725655,-0.0020746711719471637,-0.06983294997581024,0.0692997300433148,-0.01983223719536675,0.06407875348411554,0.014708929535402858,-0.0556950413136323,-0.04887258285375856
GDF11,-0.01801271509977855,0.009799314364874908,-0.027546979892845325,-0.029661996755145165,0.004148851392909619,-0.03625416594272912,0.015831735256432538,-0.05891102271657714,0.02802912594762943,0.07885376517787203
IL24,,,,,,,,,-0.046463418079840065,
SORBS1,0.04642736869017424,0.0596539163863458,-0.019151623415945604,-0.03977508351388274,0.04776963499039041,-0.023502329453034078,-0.047886419133710854,0.09255527262621367,0.0491574675743577,-0.0860039761405342
DLL1,0.15884411001923765,-0.013541358833909613,-0.031065343462236956,-0.08339384155824499,0.06577859757020244,-0.018642065405235227,-0.03855888040661433,-0.08282099600498684,-0.021297345094269504,0.006502474123383364
TLN1,-0.15353310697248276,-0.11877149710014061,0.011832064675427884,-0.17695796219040474,-0.02477385242591167,-0.011593270155998163,-0.25503117988974827,-0.21230105804750724,-0.07510992820766628,-0.07214712802609431
COL2A1,0.21876301663643025,-0.013196016005159454,0.018828971773967307,-0.027517241692023537,,,,0.04109602781022176,-0.02329274457520254,
SHH,,0.065643052162044,0.05829773347641538,0.08499217701385602,-0.02858409251940761,-0.010749565166450925,,0.028666884407311865,-0.021377957103950244,
PON2,-0.01861607474228045,-0.07583557518380721,-0.03954995246059015,-0.18452789039263126,-0.01769321006839956,-0.005629267786582001,-0.10237243274093295,-0.12843032598542775,0.030944562380837416,-0.0783158160329474
ICAM5,0.32306591521435674,0.19967617955429767,0.005285840260672253,0.052824392034297514,-0.006609574722313909,0.0961838504835671,0.1214770705500466,0.17521930371096292,0.04966063265265981,0.19723198677950834
HPX,-0.012146838614379795,-0.0374361024595996,-0.027776835065737453,-0.040070836807273684,-0.031593519743465276,-0.00936227733397203,,-0.039508624545671854,0.038438191885465794,
SFRP2,0.07141690300816497,,-0.007589759785974161,-0.021961316680194534,-0.026331132719916984,-0.014083628811165174,-0.12255235344102414,-0.006765775858472405,-0.06696385803441589,0.020489465379773846
CFC1,,,0.08417059257485017,,-0.006615962095950564,,0.0038217172250499224,,0.031562328987146206,
CD70,,,,,-0.02218955377910659,,,,-0.06533318109770785,
HP,0.0015156558844319832,-0.007794304709446561,,-0.0679690351043897,-0.03017522059382459,-0.014878241797496502,-0.03091555954105532,-0.05228217461083313,-0.015027656359570325,
CXCL2,0.010491791863028324,-0.018741437860310437,-0.008722221575430268,0.021824320872660796,-0.0373937687031318,-0.013011272751089408,-0.04976589009363309,-0.03248288210578852,-0.002834463048875201,0.06266816304176742
NPPB,,,,,-0.01774126128349129,,,-0.026921709503394526,,
CCK,0.2884607293523408,0.16324501540586484,0.0956703512122242,0.22822380535936007,0.13833829613705131,0.12561166593437223,0.34474277477105886,0.29649711294809633,0.10746063662347105,0.24180086980056878
SEMA6A,-0.0988860641242466,0.048061436407519045,-0.05100392020486709,-0.14713210721365605,-0.03152480193452284,0.029292333737975598,-0.18710457409603823,-0.21815918491378095,-0.03607077021390293,-0.18653117249525497
IRAK4,-0.030211088382515107,-0.04471626181174637,0.02466082703918127,-0.12278081004711362,0.014050924074005688,0.01563663323420251,-0.03966870655671895,-0.06449909296984456,0.03108491751752562,0.08180856697390308
GSTP1,-0.029052861312740364,-0.065561785707031,-0.04321506525794468,-0.23032067225636804,1.5743900533438087e-05,-0.0839956970425077,-0.22713482253806422,-0.18924461246281385,-0.03702745432147663,-0.08707151890960181
VCAM1,-0.08780029814880246,-0.04835840851740468,0.005580292405249819,-0.1954281434060145,0.009781682496142743,-0.036750750038692985,-0.10076997486852454,-0.04741044348528498,0.01402105970319081,-0.015426676306067276
NXPH3,-0.15154829112729348,0.016281760529919573,0.009777573414710392,-0.057598165958117564,0.07225140966682674,0.021807706773907285,0.047013984497071094,0.00871644240822447,0.026675322760764616,0.14803923721174267
MTMR4,0.00568572044307093,0.02456019516000848,-0.021519990332281462,-0.029952936800845136,0.024726082594601947,-0.0066155465905029425,0.09683583502964796,0.0813397629662127,-0.036568063852575945,0.07924133362466512
LAMC2,-0.023183430333009087,,0.01533846946990716,,-0.022334268666555412,,,,0.01082410157674877,
IL10,-0.02047891951876087,-0.040905724943778386,,-0.03610876503446091,-0.002230401578270176,,-0.12696455596561673,0.045073234166818736,-0.06096739668537426,
SEMA4D,0.20664007258999403,0.00919669820713216,-0.0031404946294621406,0.05248198440238206,0.002422292830599053,0.019034727984630892,-0.20854504288942932,0.012300425242319541,-0.04538511470962009,-0.2555969847073447
TRH,-0.03265215631824331,-0.012985880223819307,-0.023609540787891892,-0.057007904704529835,-0.03852539273885748,,-0.005702497122454979,-0.03795045703116043,-0.05707106785703806,
SEMA6D,0.06546554255674042,0.08330433992300236,-0.02405062092067944,-0.07782614291468397,0.0019360865573139795,-0.01130563454379221,0.06417562363837394,-0.0936600234001507,-0.003774288263067596,0.08169636750892577
CEL,,0.04498408046686339,,,,,,,-0.030027067904173144,
PDCD1LG2,0.0014394642914217059,-0.02887297911852561,0.00038813392496857784,-0.06591100686289424,0.003559902180754038,-0.03304276114885459,-0.08768993062044686,-0.04122378711623818,-0.057704107341072744,
SPINT1,-0.035895021085870976,0.11376079434724207,0.14592089060092625,-0.05480666075410583,4.549120691589909e-05,0.13372926173580282,-0.059485875356703743,0.05386824350985065,-0.012969414175239684,
CTHRC1,0.019834142500873755,0.015527883624408736,-0.06445153020478836,-0.06154330548460374,-0.010593889187798139,-0.024321053876166458,-0.045773175734993204,-0.06257859578151903,-0.0039219398494318965,-0.015100097604753646
PODXL,0.009196147191796107,-0.06683466315876568,-0.032245243718909515,-0.13535312574546804,0.0008711129296027595,-0.024143856691240105,0.09247560005265053,0.004935462506305873,-0.014296077336527973,0.1475656267037267
JAM3,-0.11117768333104262,-0.022173210428709598,-0.058029130176926805,-0.1849828728131763,0.005792062689552984,-0.02189830172446736,-0.3066419689142493,-0.1709177434439534,0.009172212172948637,-0.13472413524448967
TGFB2,0.03328868209313362,0.12913317370737298,0.046868386267192814,-0.15262443966193867,0.04101768151513315,-0.02438283603431434,0.002875890394418662,-0.09388337343705498,0.03243369656486783,0.07297006861004983
COL18A1,0.06252725298508911,-0.02443443070589994,-0.07079925952866017,-0.15751509775956413,-0.02202564052637031,-0.02123881649292075,-0.13784749192341428,-0.05217292255923293,-0.009510586537369733,0.09057354970726426
NODAL,,-0.018327525211899207,0.006217657626489802,-0.07251737277222935,,,,0.02685095228925318,0.031445096704773065,
INHBB,-0.09457766111895989,0.04712894566136038,0.04502436717710068,-0.10401904752601585,0.04500466867617651,0.03924242890813683,-0.06511372533673264,-0.11428841779619647,0.05002450428494352,0.07107837848143927
LCN1,,,,0.00876300394567849,,,,,-0.028071565939324982,
ARF4,-0.17295981010779704,-0.059672653939460446,0.005983482884979039,-0.1378127659893328,-0.03746555316852428,0.019869985815248056,-0.005754775583294332,-0.17703192623084277,-0.0577024657329418,-0.022176610315772696
CXCL14,0.22227509203834317,0.18956592305272646,0.07403389782485778,0.05240292623775686,-0.05557074117168546,0.016890432954568477,0.10855155191259257,0.16300771469976752,0.08438526655898235,0.1361108741303605
LIF,-0.06518252813186015,-0.037259980986923416,-0.033717991720065836,-0.054325634604637914,-0.06277011296649306,-0.011099193515908299,-0.05351387481840522,-0.04458557970932216,-0.03920223488117908,
IL17B,-0.027710209190377148,,,-0.039880740654167635,,,,,-0.014830958152511219,
MMP1,,-0.012985877390986993,,,,,,,-0.03217379343364457,
MATN1,-0.021833062268656396,,0.04671578683377635,0.053415043761066885,-0.017964077613367442,,,-0.021920085998278403,-0.028923854811333253,
ADAM28,-0.04062913399799415,-0.01600434639788872,-0.010786726443601966,-0.08629427010722275,0.0614521726348495,-0.022718281841555627,-0.1815516099451577,-0.038731631367108166,0.0737350711246299,0.002009164861177544
TCN2,-0.003388576042730292,0.0501431957156885,-0.013356427997235729,-0.1184358331614607,-0.00045952171782665777,-0.035893496302877324,-0.1470171841938817,0.05358971693661634,0.0785393598085227,-0.05710140129782753
THPO,,,-0.011532142790056245,-0.015827039684049627,-0.0053525096873169075,0.013265221194486155,0.08680438977815358,-0.005889239067572357,0.006834035364359887,
CUBN,-0.08835935840946349,0.03436005076145807,0.04424403841477753,-0.06163493738207979,0.04029360785515705,-0.012894522160541546,-0.04084895495489452,0.01502862589008512,-0.013501922375992058,
TIMP3,-0.10805910156916379,0.07701168411711096,-0.015879543169650394,-0.06569792715735238,-0.012185813922622735,-0.054459048805417715,0.09814771437476723,0.00255301247147488,0.006975511427275047,-0.012168535680229908
PIGF,0.0022250103699286454,0.0026398409386821507,0.02019459157550675,-0.1159353773101324,0.027614498164537354,0.018130000649804873,0.0050852814754248086,-0.06028855926601767,0.04599436000108149,-0.016982443637517625
CRH,,0.09703612709231522,0.08223979086426265,0.12401485349385744,0.03210843825725468,-0.020896893879502016,0.1906615534085747,0.07489616284193612,-0.036409187413636045,0.08658722177122004
BDNF,0.1753525464833409,0.021654830069724816,0.056728284167828685,0.18309694350870398,-0.0054549837950265126,-0.018788642186179254,-0.04196924629802728,0.046106910748586326,0.0020439417463368947,0.22429801480317327
CCL5,-0.03829926159410285,-0.051272997239137495,0.025324483112570927,-0.054816109737342265,0.04333167774554904,-0.028861126277303174,-0.06800420460905714,-0.02973723608550366,-0.09616342400448834,
GAD1,0.2960250023808035,0.18031586159493357,0.10681315815540228,0.22657829520317177,0.05777108811763151,0.08831027601507235,0.3611514330170824,0.34136730699259193,0.05144129248378175,0.33023272469882947
COL14A1,-0.05971984827682759,-0.008617254382958498,0.0034929522139765996,-0.04283711284041914,0.019821181856259258,-0.015128575648957142,-0.0700257935667616,-0.0540675522447474,-0.07885995462261135,
HLA-A,-0.19537907700809437,-0.12545324544829167,-0.08784524330911282,-0.2029520258208243,-0.05672013362410493,-0.07970962660059025,-0.3257602906032158,-0.23951369388829175,-0.10231088989167794,-0.02167753478945254
CD5L,,,,,,,0.024868603533189607,,,
FGF18,,-0.018004781616382613,0.014567577134798807,,0.08278528456279775,,,,0.05006398483607984,
ADM,-0.2125807876571772,-0.03817420295785039,-0.012173116696405499,-0.12417954400876868,-0.10024181138731493,-0.0036756040228016276,-0.08707042902239835,-0.18292588090173637,-0.05950660066815436,0.00773848615847857
CCL15,,,,,,-0.03295333854103338,,,,
GNAI2,-0.024538139517332535,-0.03442490348483765,-0.058816087065648906,-0.21153755891422926,0.009234660316778822,-0.0665894748567109,-0.2444319268591772,-0.16413612161067298,-0.0457189921187764,-0.1609011944372721
HDC,,,,-0.07903643627192297,,-0.014060353163346582,,,-0.028923841711993158,
COL11A1,,-0.07294381631153628,-0.021179695166719078,-0.02451817442282145,-0.005311130612415976,-0.04014572111522239,0.12105152940464899,-0.042374984851968375,-0.016114325361026416,0.08347083331323023
NUCB2,-0.012657058664887871,-0.02568562725612633,0.022150514056738076,-0.0656178292660425,0.017573579562301773,-0.04259517108500133,0.07186336732615199,-0.02164049745860323,0.0645172189355803,0.08359066106884945
FGF16,,,,,,,,,-0.02850068593124799,
CXCL1,-0.04402556142172251,0.0740021506929493,,-0.02603453883677845,-0.033546241224778936,-0.010510354977725853,-0.047079133862925185,-0.029737241127199734,-0.03360726702960599,-0.034626593787602654
VCAN,-0.12366931758452651,-0.1256842910554126,-0.04866136097354002,-0.1711452655606735,0.003933494386314179,0.024507000904912667,-0.08816532376981653,-0.21629549118718877,-0.012696157501259126,-0.21036560245391864
MMP7,-0.01684181946634851,,-0.03371798225559267,0.005031002838558371,-0.01774126118655965,-0.020303728890804913,-0.03262476165208392,-0.003638242441791327,0.017109115103503228,
PTPN6,0.059594337191332426,-0.027943827256787804,0.018204806436334705,-0.05900820337450065,-0.011558505059671145,-0.012551747525146923,-0.14637027906241168,-0.02600820596851918,0.005343639992607292,-0.03733747060113677
PTGS2,-0.04359582238781167,0.0036071106828004258,0.13064667763547583,0.1631492335476208,0.03115325960692668,-0.022415382414134093,-0.0794864798594722,0.013693125786397118,-0.04688025651961823,0.31534866629868186
XCL1,,-0.01380811428398595,,,-0.029139357683506315,,-0.017074098843988375,,-0.017209763919321358,
CD58,-0.08856439093026582,-0.0007576937444516566,-0.0038320859860463304,-0.13120116279410174,-0.014538602684677921,-0.027857955463562557,0.01585702507289518,-0.12565488497369331,-0.047691629677189894,-0.01791465561737506
TNFSF14,0.029229315163929376,-0.0010072153208488736,,-0.03672642553796227,-0.04037008374292635,-0.010265851144833724,-0.09292708647132764,,-1.6053131060181036e-05,0.05812033776346366
