,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SFRP1,0.05524478676561322,0.05920967103731612,0.0008643012147089013,-0.002915915379029899,-0.01562749118847176,-0.004974027195825702,0.05857450468169998,0.09286691646682622,0.01463143874001719,0.012799042906608344,0.0006358111955014368,0.004310829967309754
CXCL13,,,,,,,,0.03922003383028608,-0.0439456046988187,,-0.05307965732752486,
MICA,0.08806624690926536,-0.012182982922579903,0.08782812593803861,0.022616862788414183,0.015111982824164741,0.040368966376147085,-0.00987345773283009,-0.017210114944681543,0.013343785219290073,-0.06266112426504648,0.005278631322455836,0.059065399655197845
TG,0.020249542958122833,0.10374035251445073,-0.03926511671189263,-0.008188173474022653,-0.011309547394927157,0.07440523705306784,-0.03678241776791175,0.02342809853214513,0.07830176073617447,,-0.00030003422677193,-0.03639126445394392
ADA,-0.02143136070042331,0.0003937491545270688,0.13044945714642261,0.004536202773524258,-0.01836761448376856,0.1073009058146488,0.0862268740720377,0.04543698605675873,0.09156410343420236,0.020467389088934182,-0.025054712861557644,0.1054606759792634
LAMC3,0.022031358456434825,0.07849818850179296,0.06634732879342527,0.0053328534792217745,0.024102423505589263,-0.015356511442634092,0.01191809306940229,0.018341034166734837,0.09143691394875571,0.01360861732638315,0.034193360695979884,0.14277905235776311
CCL7,-0.01592352802876096,-0.012034486606117408,,,,,,0.013707464233344189,,,,-0.019554250126967362
NGF,-0.0015876342739837956,-0.027574082566811303,,,,,0.03465486204211489,-0.0615825464680297,-0.005079488488910129,,-0.00030498138755957917,0.05032425667711597
TNFSF15,,-0.013400989435111779,,,,,-0.05454930092622612,-0.025414606675083332,,,-0.030359841330410323,0.12370236404995028
HMGB1,-0.04000277558624542,0.00023838924534158877,0.17932863699929788,0.008644851102818254,0.015704601589845824,0.03421263630962795,-0.008981780624703645,0.013548902513200328,0.0388710628687259,0.03537067551813642,-0.10166013897529609,-0.04015952043461552
ITGB3BP,-0.0964270574383676,-0.013075497599229683,0.14483654708809982,-0.053415268164443905,-0.02653729970838422,0.010747414978837497,-0.058232180826013905,0.05504385709175179,-0.012412754084390559,-0.04044451198970997,-0.05725326676954037,0.040554284961737644
AANAT,0.051599223144103125,-0.012193531121053638,-0.015357078380523585,-0.005156159573112352,0.008979591869530347,0.10348798106948304,,-0.04677836760058914,0.08793559831424755,-0.031470425766777436,,-0.020689212089154755
RELN,0.012715590345106774,0.032204098922917486,-0.023241484964271517,0.018461611045472354,0.05060162699922351,,-0.04414863095152937,,,0.07997244796173897,0.029351304636093055,
IL15,0.0010024690244800683,0.002289670870070559,0.04056490271229353,0.07398928415412125,-0.02802013302869146,-0.0040819832923809736,-0.055374094662694155,0.028746339556607842,0.02652512874211657,-0.025558002439357207,0.010154553398633599,0.001307855825109163
UTS2,,,0.09587966057452842,,,0.0140276356828846,,0.11794985094029817,,,,
BSG,-0.049616627545004094,0.012549426956492516,0.0008708064779506382,-0.015429608346584,0.051204275204494894,0.05719000734786667,0.025101143695725966,0.11885697531723234,-0.019796948076821107,-0.022773976427521346,-0.0629627382099245,-0.03797196547561263
ADAMTS3,0.05740783462222164,-0.04189502825901079,0.15454430980906994,-0.01764423817324718,-0.012849099717713485,0.016963987741463148,,0.010515153436369272,0.1180053293577549,0.04302139251508418,0.10278325881276185,0.0634316193081351
CD34,0.030097659058066502,0.05041729520579916,0.09648921581125589,0.06271043242173373,-0.024391305064138124,0.030277526276339714,0.03682929555779031,0.02301347673935658,0.13161616755312947,-0.052892702964117015,-0.03476919913650748,0.09507822124300623
CCL23,,,0.049461267815932165,,,,,,,,,
PLAT,0.027608074162912322,0.05497378134412959,0.11917812853283602,-0.004224230420675619,-0.0037394115521259827,-0.06716316925369971,-0.026609306516173256,0.11437484093788795,0.13202858278622528,-0.07906480169107727,-0.030858673073281873,0.09288989242673935
NTF3,,,,,0.12521422478431185,,,0.028777139977242933,0.13256043603510537,,0.11266431867825653,
LTA,,-0.015424283559434452,,0.011252681384430795,,,,,,,,-0.027844561532909675
CKLF,-0.0012150917556318286,0.0003956716920293729,0.11493697762114626,0.020816102926849562,-0.02107642426666087,-0.050765164933774976,-0.01076233227758781,0.1703607839552124,0.11899756451919957,-0.03469989482687627,-0.013531584963451393,0.008911252680010558
CD24,-0.0037378183499892103,0.03917986909772404,-0.007864864284177025,0.06451366032794277,-0.043510069090208096,-0.06541955617676601,-0.06872026081153441,-0.03509352089747226,0.03884536494336698,0.026731859941204878,0.1356580381664493,0.011752221264410615
HSP90AA1,-0.024931278325567064,0.024347549543185257,-0.08990202166502505,0.011361131892300785,-0.023910686534429886,0.06963618232538431,-0.027388472651041246,-0.2105847127967313,-0.18044473670863434,-0.0012871442114662374,-0.05850164336498444,-0.07907148762685594
BMP4,0.02893716078364121,-0.035986705152897855,0.0028814857418299434,-0.0028586891626833934,-0.036031134218935855,-0.004701047564025,0.0360915383797373,0.007674795835036579,0.15412729762978747,0.015470813158492833,-0.029548978755057673,0.1020051455093841
SCGB3A1,-0.01592352643642943,,,,-0.01099658095433687,0.022011453901182306,-0.03292452080188931,0.07653940077469172,0.022437410607666217,,0.04018896593916061,0.07286136204238355
IGFBP4,0.01607014141497029,0.0650927879054621,0.07104080636347444,0.04996696002008862,-0.00757577338680605,-0.024205758991230807,-0.048500492969639764,0.010923238860470206,-0.06666812103887133,0.002396913800030481,-0.0062400659755857905,0.16024779446926804
RSPO4,,0.0016414920598431125,,-0.00854084968174614,0.09063930407060374,,-0.028160544371936908,,,,0.03731980016927119,0.00945077918253971
LEFTY2,0.08038580511792036,-0.03446422017011143,0.08052282592513432,-0.04716360308902833,-0.01205788374383192,0.00302497841785498,,-0.035941774515846785,0.0657889414337721,0.02610965583688611,0.044278556401256344,0.10662254284130603
PF4,-0.016518102577915365,0.017032313880644228,,,,,,,-0.021611905370213954,,,0.030943263342177056
ANGPTL2,0.08472597425012544,0.026806851237394538,0.09655553122537927,0.02347721051806276,0.012088183284769773,-0.054915521911353696,-0.03041054153269435,0.1356173097792891,0.10906231437588765,-0.03716288452635696,-0.03139982075195106,0.08122958029560212
LRIG2,-0.018043733527253084,-0.04635446573393299,0.03150189895250797,-0.007327801117429698,-0.01582760913684936,-0.059442700223373925,-0.03761799397418592,-0.012551429561598581,0.001994610494108783,0.027473318085896863,0.003338698322455975,0.01834555701643313
ICOSLG,0.07146945723903891,-0.007545153805386238,0.0062231490882822685,0.012483301386086732,0.07671845028150297,0.0474139220032106,0.04146276253423989,0.10633494264540044,0.09125778636058784,-0.0215468791199745,-0.00662727723283307,0.025315470694022853
WIF1,0.018193220643070062,,-0.0631140339386966,-0.0003748637392197674,0.007725235785894283,,,,,,-0.03947069879772826,
NPPC,-0.04124584625119303,0.02028010846206704,-0.02100461415097798,-0.024051731032090084,-0.015282554194198574,-0.04784807358012836,-0.05726010342775052,-0.026593111374757155,0.04334227377833315,-0.029856256062327318,0.004213988648723001,
LYZ,0.07771365590699612,0.017455859139127502,0.10139616127291325,0.015364789769535845,0.020954554224811746,-0.02437907075263158,-0.05596112292321727,0.03380745128620619,0.13548249578177754,0.058589499186670155,0.013888301444728367,0.08390406330440615
EREG,,,,,,,,-0.00342769994104961,0.05457552805127599,,-0.037428498693662327,-0.0022768560253262236
SPTAN1,-0.043881385548918427,-0.012481855999811086,0.014534705641224128,0.04732054220159959,-0.007733638509175916,-0.03193335104798242,-0.01896046695541228,-0.024458121320734244,0.09163417699333402,-0.021367882880654672,0.13140513885389915,0.010392825673621446
PTH2,,,,,,,,,,,-0.031065917497916862,
LIPC,-0.020222499252602232,0.04138128796220834,0.11473082005695712,0.012766843972864487,,-0.03449676359449935,-0.04603580641719277,,,0.1084156392930021,,0.02544375545586116
COL8A1,0.04246888367103491,-0.05253209534833574,0.030548357063824434,-0.006313150626511953,-0.0008689214507568229,0.12021567411602976,-0.03090228575405601,0.08313625547060571,0.06468234331377265,-0.04812996858193561,-0.03708679089028129,-0.009418691886398087
GSTM2,-0.039423763429973765,0.02204399101645915,-0.0471082270181,-0.033918604833333435,-0.003262290793679238,0.016172687862856718,-0.005109260491171093,0.13560456891884193,0.04563625059055194,0.022820505256316098,0.02542226051012261,-0.020407992342886948
IL4,,,,,,0.0359029206610194,,,,,,
SPX,-0.011060679062080638,-0.03091900547068044,-0.04331463943972785,-0.021541137155555518,-0.03327755701053689,,,0.025140441398985067,0.019709674048271508,0.002658303104855629,0.04699191106321712,-0.008836034944110201
MFGE8,0.009325143196391081,0.048200881590611123,0.03191337645119814,0.10066671459952826,0.033991718934235624,0.04865721935947487,-0.010467766238516514,-0.014665026720753892,-0.016496805225238925,-0.051579538634616,-0.030036875884036984,0.1271919964888539
TGFA,-0.005270362099086096,-0.014673923450466874,0.034495796282636715,-0.00989198184617897,-0.012961184747421776,0.0418403246635207,0.12845594466032056,0.06399861094501239,0.07051266774677664,0.038480917228196056,0.09033485635109299,0.024717651769214675
SLIT2,0.09294840884805837,-0.035736054599593,-0.0167066475995868,-0.028303359664921385,0.023207210003234398,0.05361731377668823,-0.0396062536765887,0.11738693342841902,0.08979999048567978,0.005526017649518878,0.002598905815998109,0.06400197702840435
PLTP,0.05459409375066376,0.01379910965946536,0.1047673647760043,0.01757752806845598,-0.020297582439916598,-0.03573363298867271,-0.03909582392616394,0.06976180014772257,-0.0011060258465046093,0.009079476882732569,-0.06842046959656674,0.06140670156040652
APOD,-0.03863717852786485,-0.004302118508905309,0.04696062461434349,0.04098778029064054,0.03458253530695187,-0.06587650142259534,-0.01893013118753876,0.22498035196883076,0.15976121386317216,0.04853342230593173,-0.04007143989013186,0.028024905449486822
B2M,0.1222873926013296,-0.021103265966083095,0.1033720471431519,0.04249747388209373,-0.002785388251192521,0.05461377407943152,0.10474408095457641,0.15892263455035893,0.13128545997285926,-0.058911707617966366,-0.10184013127547656,0.14305853469392713
OMG,-0.0799291496155042,0.037825566086992765,-0.019588472306549726,0.02466045459557901,-0.02950537977179359,0.033804399200189524,0.07539588251644719,0.13464648429093237,0.14001044225624948,-0.0464870231551222,-0.01301220962122741,-0.024208406400288665
CXCL3,0.013920658339576444,-0.03479372041318058,0.04052409356307692,-0.006485922232928406,-0.011764015479526697,-0.010585827649425329,,-0.058102262011859904,-0.08969130389683852,-0.022161488980374337,-0.03078660935253386,0.05904166812373567
CXCL10,0.00304464199144669,0.0236047628086354,0.107179824543538,0.06509691148261623,-0.017870400541701508,0.11238361752225622,0.04519436085780793,0.009690522755085924,0.056069955025392075,-0.013172751239817882,-0.02230974464409242,0.03886255764602244
RSPO3,-0.021630087419756947,-0.012193530220089744,-0.020286485353007446,-0.03269623852866179,0.03513327775027949,,,0.03129625924719562,0.12153352637701244,,0.09655522462922128,-0.019843740231833374
CORT,0.01656800332317534,-0.027344927800457972,-0.030031386550992245,-0.04932986631355843,0.07857907614649934,,,-0.02922335319661598,0.005742984982519732,,0.07838988253205463,
NCAN,0.011923900171721217,0.012697263568549395,0.07856563245777445,0.03295056562865463,-0.06518501384353904,-0.03130910541530694,0.05813552807622786,0.15573512445704196,0.13377578006295665,-0.029411082831639103,0.02704078008866871,-0.031072143370103618
PRG4,-0.02394708447970938,-0.0120344884815135,-0.0021655816233299547,-0.02766545969482582,,,,-0.026608031033740657,-0.005800945848172589,,-0.040911968886940146,0.07287782580877854
ZG16B,0.009630060334214508,0.06797271652403096,-0.02791176265913293,0.09710731935684735,,,,,,,,-0.007993643188580132
TGM2,-0.015132284352224636,-0.01521950849225687,0.02266079536299239,0.024414722890311224,0.036194691616907006,-0.010470753629558578,-0.06178125559698192,-0.005328086592606812,-0.010922328337981605,0.006200791280346086,-0.024351870708387353,0.09596258794551986
VEGFC,-0.030405587838144774,-0.007639144772029157,0.014876097982330359,0.010868799424891473,-0.03841360625537447,-0.037380168143113034,-0.04482700443997271,-0.014044808792713647,0.003663612098282554,0.02363200534026561,0.03449551476763636,0.07700361386042025
WNT6,0.05256516587184286,-0.01664524716513814,0.01806713867516667,-0.023962845154346518,,-0.041815320289803,,0.022283322210661018,0.1403643688139346,,-0.0022625617821946872,0.026828373964833868
NRG4,-0.014666128350312238,-0.014646523010184933,0.0013604639731668547,0.021043141678159457,-0.0017681301100223499,,0.06507129750437103,,,-0.001722871289313928,-0.022737391123053913,-0.019843742455843215
PMCH,-0.01690350219502661,-0.020294184546503266,,0.0045527545554056754,,,,0.005727870790684713,0.03884944826902688,,-0.032282534467689125,0.04103778954939055
COL9A1,0.05446335469930276,0.0611486653475463,0.06184671534383373,-0.018001208025835998,0.03698916195068464,-0.0013287414904155136,-0.10810947228082582,0.07970762225121632,0.11120520951337459,0.021322724215750516,-0.03369526674637423,0.05617748436640891
GDF11,0.013447920524900634,0.0027921444701184002,0.10487867586846401,-0.03285951094515329,-0.0389465845137881,-0.13639643326181125,-0.004309119305313632,-0.0036705003660336423,0.05660706846725116,0.03540740464293652,-0.03823659507747868,0.05918791445455462
RAET1E,,,,,,,,,,,,-0.02176844448046662
IL24,,,,,,,,0.007281378304825696,-0.041460372145919855,,,
SORBS1,0.07466256824455689,0.03374516473616247,-0.040427713583060514,0.0054603410677209,0.0013646781920768761,-0.01557129140702272,-0.004875431561004512,0.02991670357235574,0.022180324282657565,0.0141372579497299,-0.04524461176398603,-0.027640466888252512
DLL1,-2.4920442389627818e-05,0.060544234548293094,0.09454972787461018,0.01952107475800086,0.012587653955527722,-0.04224476301578132,0.09895131037415805,0.08399700353071744,0.08172494573157849,0.06059923449745804,0.013418424724291824,0.14558333671535106
TLN1,0.00842168973911176,0.046237927369938904,0.10911166021833293,0.051760013007276055,-0.01691497467618031,0.023814970463976726,-0.001859611954465237,-0.057593650618167416,-0.0331641803509064,-0.028677770519777747,0.022599094818572897,0.09941390812563178
COL2A1,-0.04490623566466842,,-0.028342141313813542,,,,,0.05232855093566276,0.02560006880080181,,-0.04991316717023297,0.048283701558509515
SHH,,-0.01250580942761196,0.03350716533193797,-0.021350531300365166,-0.012626036092393574,0.07748834523338805,,-0.0018297490760852738,0.04611350667839568,0.008617554777884102,0.011440732858822085,0.03449182664245565
PON2,0.01912742851669486,-0.04154948502997279,0.09762477449849605,-0.03045856028011336,-0.02699181270537214,-0.024884058881325187,-0.07864366209930687,0.18329006306631665,0.16922512439378767,-0.012361126117748304,-0.12487812407082005,-0.03067395293297825
ICAM5,-0.034523100608822306,0.026890094104121277,-0.02779572734534119,-0.008391386543503089,0.03527440610729491,,,-0.02306318368298869,0.056798014960311685,,0.056539197669357236,0.0070875481362590335
HPX,-0.012508808699023858,-0.030428335659099397,0.035557620921753415,0.037853533567617434,-0.010996579833261926,-0.02310937179110965,-0.04938092014248883,0.08970522941128853,0.05530839423204097,0.03450520574979328,0.010123273765059296,0.03706085102425389
SFRP2,-0.021170370832475985,-0.01424276168522928,-0.03075062314231848,-0.02418962191597116,0.007735930234769844,0.20110822151650334,,0.1557944880336681,0.058888397138480784,0.051798405981814,-0.015588059370187061,0.06082597031748161
CFC1,,,,-0.01861307410043909,,,,,,,,
CD70,-0.018705609690997268,0.013035009219191741,,0.01372042306346475,,,-0.04119638798965123,0.03785223906297135,-0.018182704229233026,,-0.019607072504436933,0.02524918468454131
HP,0.00514408306346367,-0.016415217225971918,0.004612821809604346,0.013600627663127115,0.09340659276182696,0.0076033554550922495,-0.011568247625266065,0.0790556902045314,0.02387360087638439,0.11128675313295913,0.01451195529594909,-0.029684068318736538
CXCL2,0.02277076366052135,0.011312221282079794,0.08023252993862261,-0.001911392829104667,0.003038987448916492,-0.04668921358503452,0.012421779792211051,0.07511315161010321,0.002199258545397362,0.07659154990987677,-0.0010106093505122377,0.08610149663306253
NPPB,0.11440867751287476,-0.044548610870693596,,-0.016298364651646653,,,,0.07974236865333646,0.016703959883252618,,0.06086003272853739,-0.020129266719481835
CCK,0.006455198892489458,0.031760786545356225,-0.09231804249519328,-0.03731230594361613,0.029104564213977793,,,0.020064194798479332,0.12908470967292018,0.003866095105951983,0.1383521106370772,0.09956330998921807
SEMA6A,-0.015648724786609548,-0.0251624546851096,0.10873466851115864,0.01505950850817944,0.01916694027733973,0.08569135203748403,-0.04067635114519891,0.085638058509314,0.02751659252202432,-0.026768700899506177,0.019082148706514968,-0.0750843871901847
IRAK4,0.019939384234533893,0.028217231632843662,0.060379967784393945,0.026779637930306893,-0.032004618301250204,-0.05256728682320907,0.05137621694253663,0.008778943853342835,0.09227441262319597,0.01158622559272994,-0.045381045814698234,0.03987633493427713
GSTP1,-0.09364919320329665,0.006375322690436936,0.12885329311213803,0.03198063945765511,0.0015750436825030254,-0.009587130795081784,0.03674497356377685,0.09623978658526686,0.13667165812868082,0.057239324425433086,0.03233939671553845,-0.04084604973620516
VCAM1,0.06452829499608707,0.024058073593047433,0.11477464215669592,-0.00040765942950152424,-0.012258678280400307,-0.027738513282690894,0.041391400561750925,0.03933365665800511,-0.022701982452405928,-0.00207573135119934,-0.005429822015402615,0.16452809686880596
NXPH3,0.004161796011078349,0.017920783099754815,0.04145208445181898,-0.02437771215745679,-0.03942406193686401,-0.07196848068840714,-0.10269189810794103,0.16057880130692245,0.11113921896351703,-0.03780774971641628,0.0430525320843084,0.03082288215176041
MTMR4,0.03955437903774264,0.009376327893378123,0.05969858648406267,0.004747737068747958,-0.019780094497994075,-0.07566969567990893,-0.0297292323682943,0.029002553090036506,0.047300407026048555,-0.03806268099062255,0.020414948731906322,0.0727000673588701
LAMC2,-0.01612402082080888,-0.027952679667499168,,0.07174640927186797,,,-0.0379588865136911,-0.012331710028575402,0.06517907097411282,-0.022694150752199913,-0.031335235060065955,0.04949611302521879
IL10,0.1327006131447533,0.015808351828497248,-0.04311335517259801,0.0024738849069550245,,-0.06927295234452839,-0.005082045559835202,0.021882903928539386,0.08754030793278035,-0.021890687827819902,-0.007921386779242593,0.07460096620594388
SEMA4D,0.06316482288801856,-0.004296325693729555,-0.017079267221780006,0.0307193789855638,0.004006382534898055,0.07027819178671166,0.05472282522378987,0.032940220045894815,0.10997901638922872,0.03939199219722524,0.006232870275802042,0.03472297547385207
TRH,0.06752406822053637,0.06280884746993172,0.09161426785521284,-0.004331627222861805,,-0.04693689440593542,,0.08875154205578664,0.04865792076293717,-0.05016079122527063,0.12343020767138917,0.013140004676761028
SEMA6D,0.014982542463120831,-0.016462108408539802,0.11632357395884217,0.02641215754681643,0.016100549492928808,0.06667179071118536,0.00990624620911377,0.040287503241637795,0.018831103820050415,-0.018713913258115267,0.018399387725987582,-0.04712520167956386
CEL,,,,,,0.008575240272196877,-0.06718743299777644,-0.017974519445332644,-0.0211391792428298,-0.020757995030544756,0.018725770997048797,0.0142004938540493
PDCD1LG2,0.009186406817546539,0.01860260449325313,0.053303224316208306,0.04292980522566103,-0.015813453506791895,0.0769347929189689,0.006980701946832158,-0.021936313537899595,0.07499025379884386,0.08597828550249982,0.023774974616836475,0.08099588114182123
SPINT1,0.002970527232430453,0.030688482500772083,0.02247006774064207,-0.0024007775242392906,-0.0017665934625764998,0.037084710964947594,-0.002461085759734201,0.06561659065623639,0.0902215480682567,-0.04483939681551465,0.06937461140473614,-0.0009200750084971339
CTHRC1,0.02043053733661021,0.04319262428508129,0.03532773936871201,-0.05204083510897673,-0.018817749713368782,-0.018504893577958426,-0.08089420158781067,0.08379440305924751,0.11742509926673796,-0.018536106044888263,-0.02265732955475269,0.1552441205204221
PODXL,0.08434959766047265,0.02011150058122558,0.08674421900055516,0.06395597125050922,0.04196781410259779,0.054027333838687595,-0.06721363930951188,0.11495091825042836,0.056022461893716166,0.045045249332362744,-0.014225100663620722,0.06825089772800699
JAM3,0.033596333270087125,0.022522278724572468,0.06453843290282057,-0.009341202791889242,-0.005659376018914306,-0.02235023300110871,0.051680596703923144,0.10155342568276593,0.014275015353875162,-0.01637632784377095,-0.10838738632151995,0.03035280458269084
TGFB2,0.12184629833561532,0.01480923981684842,0.1093042695444499,0.022023714590787783,-0.05625316483518308,-0.03058682384615774,0.06166872995759289,0.04828912430167279,0.006326546706478769,0.014390069689768926,0.02692160954233758,-0.10401382629551219
COL18A1,0.04957279399887309,0.03301160305364618,0.10255592086457614,0.037350241408929716,-0.023516798701536612,0.05186672311747621,0.0005986386393113246,-0.011806174726306004,-0.08416358768059751,0.015524189945601905,-0.020062501480484326,0.14384016080802287
NODAL,0.09892747348947976,0.0007176510372049313,0.08941901076101838,,,0.07479266384536125,-0.014400836823058996,0.0598510688604548,0.08626988068383078,-0.03413928763022187,0.00706654311210766,0.024632958530527615
INHBB,0.0040603590309302206,-0.010625231376910708,0.11500011979400732,0.022736538938088108,0.008038305475480593,-0.03552527415706303,0.06863422959789894,0.06340198136413855,0.001862796351307788,0.06600364041683655,0.0028870535116670647,-0.007519288341775112
LCN1,-0.016124024448779216,,0.01084118364175166,,,,,0.07191534549694167,0.09094881604213106,,,0.06714754993454372
ARF4,0.01881415602126523,-0.06707600502555046,0.1592532110462787,0.015449955027426902,0.04842375477720944,0.0895884299681136,0.046296157128012314,0.15159714498937027,0.14902577342124135,-0.028836573285455937,-0.006982671069261007,0.0752263934678454
CXCL14,0.030246597567624312,0.0028271319464231305,-0.018738892587009937,-0.05486659855797632,0.021883150693246693,0.011601449222360767,0.06575447177013455,-0.08078687011028873,-0.044937907439133985,-0.02759633544553306,-0.06434810664249799,-0.09938259856328448
