,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.040057140191055864,,,,,,,,,,-0.020715213141235873,,-0.039043361923603026,,
BMP1,0.06942505673854918,0.06144251749589883,-0.009640695379662273,-0.015427517527923611,-0.008447905735214312,0.09118616642170944,-0.005915776654131151,0.3193449351922032,0.01022203638043767,-0.004808404997076732,0.06866417434299345,0.05500882519522523,0.054153845629087954,-0.08264892679078982,0.07737258471659081,0.03633802388878513,0.005068335502849632,0.07625803655978089,-0.07987311254495519,0.0175634996144886,-0.08233437390571645,0.03594921248861875
NDP,-0.0421614405273257,0.08601994439876127,-0.0013903641429146886,0.050038788583047444,0.019850048388228524,0.008516118896472026,0.004329895027750533,0.07580742271169498,-0.010389077519674644,0.03077540585439405,0.07989635973452447,0.07212080098693784,0.062216041283526945,0.22528014576348537,0.16924403924460313,0.07488006762201804,0.06060247731870383,0.0261833215613524,0.0844233599720631,0.1396378572660553,0.09142841619728273,0.038676545922780727
TNFSF18,-0.0174448222409472,0.02225370573468683,0.02441107594007051,0.0870284391308685,,,-0.029212219609435517,0.13658931077698533,-0.027307634540338712,,,-0.024507793190574216,,-0.05662071408361517,,,,0.08349841722591891,,0.007692791733020384,-0.020236206014882175,
IL36G,,,,,,,,,,,-0.029551750168562672,,,,,,,,,,,
RTN4,-0.10339583109444568,0.08164849147613365,-0.01991776908362024,-0.050666462732118285,-0.0010675842928711261,-0.11176755842856974,-0.06107425686236279,-0.452300270797043,-0.06345424738717627,-0.08946335595390467,-0.1709247194617589,0.04523956198589319,-0.05282031610415722,0.04408077127611593,-0.08465102737018425,-0.08905243770803446,0.012106061519981262,-0.01924774427229351,0.11918514564468782,0.0007991284320479959,-0.0010525870650858003,-0.025705907549634657
HEBP1,-0.042587831349455166,0.04358307292196638,0.04656541615444309,-0.013470992033629387,0.058332131593503374,0.024162066462243843,0.03062863508732537,0.2078604163122107,0.012104989714707965,0.0008075151697863241,-0.0046747759517495845,0.022371369252680618,0.09960739378214975,0.03723791597951972,-0.00884990472922139,0.0045310454828871825,0.04675666880697975,0.06701450341497422,0.01863533285314902,0.06808543646248089,-0.017663874924002145,0.07117353482652085
WNT7B,0.003014246997091712,0.13175533708459114,-0.027686380130693564,0.015235943271563577,0.01179039590082365,0.05410485236758212,0.025329306755942346,-0.19422973911646219,0.033763240353964045,0.0009862245458413792,-0.029736798004595902,0.00010358122936351938,-0.0195304049225115,,-0.013302676830827358,-0.003923284103251762,-0.01648821954674792,-0.03266754158433027,-0.03465461723584481,-0.010659584367752531,-0.02845889717285506,-0.043191351663406215
PTMA,-0.18699084575518424,-0.030382533635168647,0.03885872122797531,0.10892910727179105,-0.041003496144737514,0.0545558788138137,0.05684425069370192,-0.11987872230278118,-0.08443144664372228,0.08673878908015331,0.16315603279463597,0.024358986998453746,-0.026502564622810303,-0.07700816027281651,-0.3036589796670522,-0.030904118876184907,0.02557985241795388,-0.081107061710021,-0.08036353445406759,-0.14431062029240554,-0.1120553618053209,0.011329233018138634
FASLG,0.027357209956977206,,,,,,,,,,,,,,,,,,,0.021132676448286602,,
CEACAM1,0.03267947783641293,,-0.023868226922409877,-0.001582395066044807,0.013398273014511908,0.033378035416643005,,0.07066825389903716,0.026167226430526252,,,,0.06005764058789019,-0.08949468676587138,0.10536728568947108,-0.025733327650133586,0.063203797391131,0.05946685678870507,-0.02300077346580239,-0.017174650485378435,,
PDAP1,0.1478945431921606,-0.10238135306769963,0.06446784093800607,0.05852299211202262,0.01929726629673777,0.010634289171050382,0.023040224450968403,0.3041699457880138,-0.04033470003826424,0.0113097417169217,0.03914400090341616,0.05398412833624056,0.044715991177382494,0.11884257649407462,0.1091557231088265,-0.02314823395769388,-0.04050291269486528,-0.019864383094418077,0.04843586691432168,0.05557269390924413,-0.031024204063398775,0.010638495238349512
QDPR,-0.25561979368401594,0.1257399423744578,0.04026809860141765,-0.04580080720982371,0.029510145418836464,0.03072583596546599,0.053235193452914734,-0.29234417733769585,-0.01038157234246968,-0.018079946793788715,-0.06729014473140053,0.06487480317392423,0.020175772973922396,-0.020882024526297168,-0.20860548873990978,0.05853958414341745,0.07186529389831937,-0.03342094813424935,0.0339414199055841,0.10616816823585787,0.027694214293885234,-0.02177078347944856
POMC,-0.03881103571947825,0.12288561783576464,-0.009544780990636742,-0.052791273491187965,-0.02982843939224565,-0.030395412646949775,-0.01601605699220621,0.03821722753372045,0.020133998854282596,0.03853620865074224,-0.011287004986243132,0.11884275553497678,0.10081086821591964,-0.022042828652998916,0.013189392756429975,0.06516456693655989,-0.04993710451669712,-0.04909587288903299,-0.0176709553376758,0.06810488472564939,0.02109943767078816,-0.04611470116862379
CCL18,,-0.028585031511632355,0.027013816519566126,,,,,,,,,,-0.05988439260806033,,-0.09176765746088504,-0.03793770383019073,-0.023529774820118005,,-0.07920881494490048,,,
CCL17,,,,,-0.008510025566908965,,,,-0.016548827101986366,-0.046171089703306196,-0.03986336799716577,,,,,-0.018256550439700602,-0.041493138678562254,0.056243944376724975,,-0.0034908086185912192,,
VEGFD,,-0.0007990475034987824,-0.01049167234372041,0.05690577501843518,0.03159679743753711,-0.010439384977165756,,0.12032448196740828,-0.036285851112278646,0.02474247639898831,-0.04456642222410017,,0.024273415721316863,-0.14063601312308652,,,-0.034319048661326006,0.034097899908842925,,,,
TNFSF13,,,0.014246485822767016,,-0.05833007507387753,,-0.002601617589574566,,,,,,,,,0.039312654306855856,0.08227512383342303,0.04465166255767403,-0.025828327031945656,0.023809662171633942,0.03868811184120803,
WNT5A,0.11162828277522038,0.004550686479315293,0.016667072489988128,0.010177936501530697,0.05196907468165561,0.2727377992503076,0.06952645037948281,0.3154556085815336,0.04633581503127924,0.05947750168539131,0.07947077596557028,-0.0007449657049541791,0.004683685996415742,0.15165776215136814,0.061499945820292466,0.01962955298745345,0.013222636939377582,0.027819634546095796,-0.051699145356284566,0.004239823324905996,-0.09008362070776528,0.03528257009908375
CXCL8,,-0.1470020624401401,-0.036329479533619605,0.013861401525962871,-0.09831594130343577,-0.2842680296609777,0.020707155205630115,0.09016403636935608,-0.02234305762852804,0.03504111074152199,-0.002200424779064206,,-0.03323206749103017,-0.1980908666289136,-0.12905217032612024,-0.0370626068369622,-0.09915753232582265,0.022660374782312965,-0.0957566841853566,-0.01794071408848807,-0.06360356675252175,-0.08917911809395493
GRN,-0.18526137933591472,0.030964459619823026,-0.04633672158049598,-0.031772908392274944,0.02413319166911128,0.03292778933810764,0.00435215420552193,0.36287504934451087,0.03401125927972402,0.0070599150726962994,-0.01824686357520961,0.03710458441046609,0.053304114378048356,-0.07760200221290833,0.03975733308828175,0.00922346317182742,0.006331840460022183,0.10346599369442777,-0.10421136302350044,-0.12528028052656842,-0.041310823102564696,0.029101058677302036
MIA,0.052224863671672665,-0.028822891257401846,0.035362107498770966,0.04169449719889327,-0.033929417632551084,-0.0362576756185042,-0.005931949246415399,0.08995455340291214,0.043152866680406354,-0.018155459127510376,0.036570042044449136,-0.020357088127550233,0.0990107876211468,-0.11959628596755738,0.11225662550955613,0.1223377053010844,0.07583062781298801,0.11472183990989102,-0.13627337756483962,0.09222696773820291,-0.007403279894709509,
COL4A4,0.046784789420929965,0.02647272982202715,0.0555209374263378,0.04408660803948534,0.03375684391530587,0.28461021705563305,0.06744997245832608,0.011801612218588347,0.06680195925224143,-0.0014625935660268969,-0.006841346153272947,,,0.0004642523278061695,-0.09052765645418709,-0.001394094001718526,0.07150775635773364,0.06206411489811676,0.06403852947351128,-0.010140311093619996,0.04107972630884292,
TAC1,0.061908202406503104,0.1040368179758766,0.003041201987549126,-0.011548483551549934,0.03705448354753431,-0.10614923238531102,-0.0029196092214109565,-0.29258587719786067,-0.047552581050973076,0.01772504678396872,-0.1136302800503242,,,,,,,,0.016703022631030878,0.06259492963729034,-0.038318174260274264,0.014184371319632226
RARRES2,0.2423924707101249,0.02541434600946405,0.09513695950480132,-0.0014873978866573273,0.034596919857119685,-0.0314022887293452,0.04831154219857904,0.4289499416958346,0.023740082306345445,0.04320472176986446,0.2012725434164791,-0.014705240439455316,0.08215325968817314,-0.11143086300511852,0.09777932120686086,0.007277483659668208,-0.035990965328107714,-0.10596418075364557,-0.015260918749251473,0.08306629313256567,-0.022689749399719447,0.018504972579645722
FGF7,0.06484562143896427,-0.043621189721845643,,-0.013230275277735001,-0.00978869037864309,-0.05998300953294188,0.0840864550122449,0.08949718030786198,0.009337256138740806,0.04383858785027397,0.07910429034960785,0.023633725153083762,-0.008290677023635295,-0.0804301798671134,0.11446695010880686,0.03287188896247818,0.02743578166106271,0.058252169882659056,-0.06986544914056916,0.1290280980874394,0.061806613988305885,-0.044499097531766965
EFNA2,,,,,,,,,,,,,,,,,0.1432250280335373,,,,,
HBEGF,-0.03805836037914056,0.01203417571581335,-0.05922724112081929,0.0165353096361956,-0.007012714417717898,-0.0909190520210615,-0.02493022818276346,0.18877900395663216,-0.011413330620460415,-0.0040283093767393635,0.07443777623474367,0.07389090329007549,-0.10750809925233272,-0.13755632597952513,-0.010399821662912674,-0.01722877658621913,0.07349616278216801,0.012901674619200394,-0.04521647327923642,-0.007928417673740164,-0.04435808114340582,0.01708496089784878
CSF3,,-0.02279729628494165,,,-0.09059142274168784,-0.2422314141134435,,0.014378965438633073,,,,,,,,-0.03099222755327123,-0.05728684176371379,,-0.03297475063819751,0.009054627991940388,-0.04499653393111836,
