,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TAC1,-0.03785829010044395,0.03193051919533855,0.06675282825456814,-0.03824820005322222,0.018925874618039743,-0.03723823916114638,0.06787556626910653,-0.016847958639856036,0.004777177635732986,-0.07364084215474487,,,,0.013627981236424893,-0.02649930247163664,-0.05754813837226594
RARRES2,-0.056131024941478,0.037213142465905624,0.019411532916044014,-0.0436628304580516,-0.006970652438047826,-0.008078916626615064,-0.07219911997418778,-0.002915531480746689,-0.014436200777613416,0.0424221773001429,0.10648611066599163,-0.028256498383093343,-0.0024410864092304844,0.0021275583198624415,0.08682365512602674,0.06409469797671966
FGF7,-0.02539304315783246,,-0.04612433093462696,0.01349072752516579,0.03878420343153388,0.06310911278850494,-0.015993577021801538,-0.02665455296566784,-0.013970796534920026,-0.004145767121848711,-0.049262585465944,-0.016268821792255687,-0.025027880813217853,0.00527599597149571,0.08927436118999131,0.0685224739602597
EFNA2,,,,,,,,,,,,,-0.030342791799644116,,,
HBEGF,0.061291435152548715,0.012222799856403852,0.042444462968463326,0.04766660661367986,0.08121009281470914,0.08421596766293879,0.032253706253685274,0.011430629310002119,-0.0022524200442780155,0.04418720357507097,0.027570471825595612,-0.004341639062415592,-0.011119792593119272,-0.0379170372762207,0.036762234248869485,0.01405224953251361
CSF3,-0.030228037313282448,,-0.02714929621531668,0.11561220766917245,0.026652453903312282,,0.14759069122936358,,,,,-0.05394458855389374,-0.0520669941146357,-0.025213332461235097,-0.021222913249200694,0.12354976409183308
PI3,-0.03580961783223107,-0.02585328646477567,-0.06432047977989498,0.1354407074657192,0.05406872507495816,,-0.016194408513486643,,,,,-0.14382771379849804,-0.09214216599656,-0.016759659065045302,-0.046110339868787854,-0.012740468855609094
PCSK1N,-0.051453763164335586,-0.037392776659567036,0.06447640487960572,-0.11152914754095117,-0.04491412956243471,-0.026793120376070123,0.029511180869886855,0.021776661820285856,-0.04286725978873959,-0.08776744385741041,-0.025110218656779593,0.07263162666655233,-0.03517114063302976,0.01099322442560016,0.043328667146833554,-0.10569012642393656
NTS,,,,,-0.011002686959956107,-0.014577700296164847,-0.01767730266024537,0.010208132878968136,-0.006919570753202157,,,0.002217267306715792,-0.036966933855805954,0.029514427965989343,-0.03142824053977697,
SFRP1,0.093564674138683,0.012174654219786557,,-0.019561731763805677,-0.0008019524760426047,-0.011340487418349247,-0.04449541632752307,-0.02578731843174761,-0.01330494796612694,-0.029276848303046967,-0.05492802522621628,0.04624258263947559,0.02460335565580612,0.037726812282051915,0.027375767680118623,0.042093334928085153
CXCL13,,,-0.019713601432855513,,0.0007917951878240188,,,,,,,0.0445256768946312,-0.0280670467684031,0.007707918480462722,,0.05867308135506829
MICA,-0.025247736004746016,-0.022451204233588845,0.0704178042128742,0.0628403763929605,-0.015357864224878377,-0.03094164703559713,-0.02657656124675341,-0.047351813261589805,0.00568679437167211,0.04358180024296424,0.015369139405939508,0.03200956772155561,0.05556788538804371,0.014530964946435463,-0.0069142455970854465,0.036448801802244406
TG,-0.024096570489583233,0.034772332089811994,,-0.02111020782132094,-0.018759978969224194,-0.01682650901708946,0.005350762113238194,-0.0006941261662771153,-0.009628732967768665,0.0796112622010391,0.007590304914467684,-0.007502989484718951,0.035982007039390404,-0.04156968055807887,0.018717703938793184,-0.026970999289682968
ADA,0.10126001543432353,0.046551130604758295,0.010597859084850529,-0.006539946600901502,0.020803013323483784,-0.01090077033542514,-0.04280538913347089,0.013404913714011478,-0.01563783668287697,0.03400190358015781,-0.04916120599530159,0.04382426457989548,0.07364827247161164,-0.011307662497629224,0.0028842028261945366,0.017050913122712157
LAMC3,0.028220618432667842,0.0384395367909274,0.01532118162999247,-0.08641292813838991,-0.0006364229764266934,0.022453225269210897,0.03116121175419418,0.03656454916960518,0.005734334784220597,0.023352838703577964,-0.09015392974609511,0.060385470034582875,0.008238721160119335,0.01174416152674755,-0.013731780498289691,0.05417862678427818
CCL7,,-0.01563138324422375,,-0.015262646526417347,0.06742931844919672,,,,,,,-0.03859355564283872,,,0.03671914242861809,0.05555470069084177
NGF,-0.017415231573438498,-0.026838308790123694,,0.1322600964642556,0.02998071750392852,0.05356450150307939,,,,,-0.07280537581790407,0.014686926798151484,0.06933804029543357,-0.03611007491675168,-0.011742925430748192,0.04463050774449877
TNFSF15,-0.021544814936565602,,,0.05071950604545936,-0.02655306072527518,0.056350473940146466,,,,,0.029860273428220552,0.018992779938647193,,-0.03136521991132545,-0.036039616410373065,0.10717826958524335
HMGB1,-0.011042204678173696,-0.05012208748995667,-0.016475474378369596,-0.08549601340810122,0.06325905300162209,0.0475193480672931,-0.08725670903384447,-0.06330538544220339,-0.012182766563593782,-0.03464266544652462,-0.08978204731344491,-0.12470334252995556,-0.009137774197388496,0.04671519984188341,0.02559055744537815,-0.037568270352757165
ITGB3BP,-0.012257466291234956,-0.0059246056914352115,0.01182347218404845,0.029870956228783337,0.036554962783545523,0.03635031309754604,0.015860346935350714,-0.01006884957715566,0.002113149294399517,0.07201296707043953,0.005347671535682301,0.014506459829226194,0.026142232090545493,0.024749926205597298,0.00947105593756962,0.07640822405414335
AANAT,-0.031214048905325947,-0.02267875893844524,,-0.015464353528376476,-0.023925895739328226,,0.1976881398659013,-0.02154672161364752,-0.011099194725611395,-0.02108915886156796,,0.059654520996449564,-0.0011343011748088997,,-0.023530377525782003,-0.018423652649725685
RELN,-0.030027625539160982,-0.01807250886128368,0.05486499795992334,-0.026842654559966702,-0.028730235535177926,0.009632474336676761,0.025683426200713653,-0.008432927175226637,0.008946027478679395,-0.035710858307123554,0.0382678551762727,,,0.05279529743287647,,-0.06259023660097551
IL15,-0.030625582538350394,-0.005386815921842027,,-0.024850663695719394,-0.03383903346110892,-0.013873076467029203,-0.022566697100571676,-0.004004814108495618,0.0013938237018519982,-0.026443452080420753,-0.05222650174953919,0.04175823376810255,0.01439132217941668,0.005431486986761634,-0.003917472075697444,0.09429491945735034
UTS2,,,,,,,-0.024656147689510906,,,,,-0.028832086440907366,,,,
BSG,0.04766823103966853,0.03342720005776771,0.006895182127712487,0.07885928248589877,0.028174043955102104,0.05280024118596569,0.07619141833068384,0.017619719164086556,-0.006520455437999237,0.038211705553585086,-0.03792460882373656,0.06529358217336821,0.017382958448576135,0.01597779556079364,0.03973644792819498,0.08326345814546349
ADAMTS3,-0.024716452035162265,0.029014082186686482,,0.014173195454657917,-0.005276884898974433,-0.022345512882044918,-0.047529534908177504,-0.01521496027370379,0.023361470221870434,0.06288827408162699,,0.1026149387631007,0.03603234000524947,0.062244754268533105,-0.04552199609405968,0.05540293904733337
CD34,-0.014539943852122292,0.01677578625585608,0.02914640930770405,-0.04560299516116261,0.008068192214785582,0.08900868475555457,-0.0010725600231669267,-0.028080280050013316,-0.02076629196525704,-0.04001281321908098,-0.03908370505124096,-1.7226468137447028e-05,0.0041358466092012575,0.022580772214606474,0.018505550387053444,0.036868845233573096
CCL23,,,,,,,0.010771907955582664,,,,,,,,,
PLAT,-0.018589712637006036,0.03368790286508878,0.011466192608119074,-0.10229314255885291,0.026920117965419182,0.06530403318365197,-0.02177001748247618,0.04380503588591783,0.09010397512210355,0.038540740318091446,-0.12319212667660033,0.11869039227575577,0.08347848762716861,0.09221592482855935,0.02781374665433734,-0.033047605498893094
NTF3,,,,,,,,,-0.017916748050236787,,,0.06308465938352376,-0.000700976299525279,0.051791672711737825,,
LTA,,,,-0.019561730848677118,,,,-0.020751738433516107,,0.019760943070650974,,,,,-0.005655974746927658,
CKLF,0.04663702741738872,0.04001448474293661,-0.03587427433281804,-0.05157250194281412,0.0029448785612513125,0.061538252903621374,-0.0249505966763091,0.029450190374704508,0.020316355971912815,0.0026366807627700353,0.07529104070395486,0.003938859849660239,0.09185111962114141,0.03697273557144302,-0.03577234251383271,0.055669099458408484
CD24,-0.008930202215043826,-0.001192982125310787,-0.05988467687080226,0.02744832587067663,-0.030412213246775417,0.005239465653129329,-0.020069113234749122,-0.02987760291963105,0.004734669989927082,0.05369205300541552,0.07604881059962562,0.028426705116003082,0.059967053418189746,0.07317093214514893,0.029877122590727518,-0.017655364495056957
HSP90AA1,0.015579473170122038,-0.00995165837283977,-0.04691300250176401,-0.06725495661453884,0.020032047087041673,-0.05060282774217351,0.0400082349570961,-0.06118206546266366,-0.0394638747201877,-0.11090732267597603,0.0030860038851173487,-0.12199441047854734,-0.12168991003196199,-0.012225610632814436,0.015006389924510186,-0.07072346205038539
BMP4,-0.037690821115187734,0.019696978945734262,-0.04185448241770791,0.030028558798335506,0.03605149080089088,0.02767706769447908,0.050045681286079176,0.01913447430077226,0.061053812649637586,-0.030938362445913834,-0.023501680591092994,0.11749713057545719,-0.0014982321526196038,0.01353479560023021,0.02711888171275862,0.04910855253505956
SCGB3A1,,-0.015631381681106313,-0.02901991284946747,,-0.002058504552635877,-0.0177092274737438,,,-0.009362279308830148,-0.025335403074502546,-0.029002794277095286,0.003283126811711074,0.07203700521737227,-0.02214852326579288,0.007404304109649654,0.019649600825254646
IGFBP4,0.01800483841663637,0.007297581807368549,0.005788237685780734,-0.03817458306254084,0.01581428342353276,0.03076628911993264,0.030406782676782478,0.041046775475138714,0.006479209737375684,-0.029668714510270606,-0.03756513771552307,-0.05447474107074163,-0.0854723016735578,-0.02651489990513061,0.034424218733834916,0.031062359767352624
RSPO4,-0.021274490842238373,,,-0.02034431437613424,-0.032885309213268134,,,0.02154562412807744,-0.00936227793938501,0.0011682161163902914,-0.0004205323055984844,,,0.019940989110450537,0.029654828901866437,0.061738094934059705
LEFTY2,0.030072007299236255,-0.051137746578900155,0.00046099818295345334,-0.043708986305875996,0.06316244837761252,0.04741055525861428,0.03904347758272019,0.004728082212452972,-0.010265852263710686,-0.037129233305208856,,0.03747499933640328,-0.011774022671419516,-0.033443040151910325,0.04936973361135252,0.002170238568108942
PF4,,0.005145504051852795,,-0.01331635840223298,,,,,,,,,-0.027811269413713598,,0.009285809440336489,0.008866555343686773
ANGPTL2,0.05529915671562222,-0.015655253329509643,-0.027583662234536545,-0.05156249494947938,0.007167673064631472,0.0669301476273725,-0.010680243059950998,0.030046601417529562,-0.0549530910975584,0.08398808065045275,-0.020358944128431165,0.08474354199596915,0.02503927236637669,0.038219595651043235,0.06003409144900472,-0.04767072852614384
LRIG2,0.014436773664577537,0.059028830499217526,0.044825504077756755,-0.004541971719268821,0.02571311384385787,0.04760022069352821,-0.005068719696131899,0.031537415018897084,-0.03356396528301793,0.129205187600095,-0.08161097155396399,0.13232522631693777,0.044957282783769065,0.019879626512736826,0.013611187577115711,0.012851643980669293
ICOSLG,0.01335395166038697,0.04290488890917109,0.001851014453827664,0.047824561970468846,0.02007550558027638,0.0336878546719043,-0.0189003086953396,0.034820850351055796,-0.0012951598916437883,-0.014990927488650465,-0.011420060087146916,0.08105179788321366,0.08893329346004908,0.016342090849615756,0.03028657184347701,0.06163536690053451
WIF1,0.019925632209243472,-0.029176349279664303,0.00019800263933425412,,-0.011785638578700115,-0.009292568722651924,0.07813287378210051,-0.018624820794631586,-0.01761786866662755,0.008421741629336243,,,,-0.030549938340524423,,-0.0028461472603697577
NPPC,0.04085927704072835,0.018267443934856825,-0.036407882832129715,-0.020656955781409466,-0.04360957609480453,-0.03397509030377181,0.0747807899503683,-0.020694513500836665,-0.013011275187492937,0.1645311966041825,-0.005918663779338721,0.02200395308258008,-0.04464692191775241,0.02271057274822448,,-0.04373530854225721
LYZ,0.06915635881568064,0.0002391816684685918,0.0028174248924804786,0.01271026874397158,0.055065888338234927,0.04688465904625094,-0.020814368012849627,-0.050359524512865045,-0.0009778906622987362,0.03422307348734827,-0.013602043568253903,0.01654077903348151,0.021622838351850058,-0.05117762752526025,-0.0012224269246543546,-0.07971451646474402
EREG,,,-0.021360039119146745,,0.07129533153095818,,,,,,,0.013406636651240762,-0.0002216142483198098,-0.031858041508375755,-0.020776289944457616,-0.02095191691238307
SPTAN1,0.01547903577338,-0.0012472334517548496,0.014467309541144937,-0.08159129341473263,-0.016305934958621333,-0.04265725755386553,0.053908977792312365,-0.032523611088025005,-0.0034257815670057598,-0.06886089448076362,-0.014144836269995707,0.09469277289023757,0.006428142471641464,0.04556569400546427,-0.044224131292076724,-0.06025117142066757
PTH2,,,,,,,,,,,,,,0.023524702760163208,,
LIPC,-0.030458867992454296,0.048118489011487846,,-0.02393048781593411,0.014313047109980074,-0.02151358435796063,0.001030356137522195,-0.012629786623965973,,0.01669206542633614,0.0012429891726314058,,,,0.07496114290240459,0.007018046199420919
COL8A1,-0.0316224426501822,-0.031820110572192,0.05905965207229526,-0.011277840291151245,0.022921841070691725,0.049014640467885624,-0.012050143818914472,0.015140972666211871,0.03973257357174361,0.0621089010419906,-0.05614402070344167,0.08199149987648377,0.05034715957297961,-0.06343329436972836,0.04824184916790592,0.07225985647920355
GSTM2,0.028208495242238424,-0.009806317157629956,0.005021069108201592,0.03329858059684245,-0.04555843299956407,-0.01173155419884641,0.08196657510383938,-0.0422213620330817,-0.005065144247931745,0.09870440873076013,0.13414959568980986,0.04564450525186951,0.023337260673907442,0.036532798093831774,-0.051512572978228845,0.013985977172595717
SPX,0.043448379783732144,0.01147103472153852,,0.007149623790517839,-0.006893114992270592,0.010268225415956995,-0.006254914069855532,-0.05706080834430925,0.012416695819864737,-0.029892147974829912,,-0.038911800588261915,-0.034531245774287095,-0.0624436824903339,-0.012907906763367763,0.08050711380081137
MFGE8,-0.07632957952472143,-0.018998684240485196,0.016432151583239248,0.003908020632756046,0.020163625651824946,0.00235003961696156,0.03820719764681455,0.04428998337690714,0.033944964121485066,0.05333311264783439,-0.12322697356492068,0.010800014838809033,-0.06810611348096647,0.009617430515761709,-0.009871144538815796,0.03469185951988017
TGFA,0.009649751788385787,0.041118064771573516,-0.023812298004428568,0.0012333293997871058,0.02546418566056252,0.00867138625383267,-0.055601682320317966,0.015368876814894244,-0.031242097898205274,0.03460823493764984,-0.0395764282026579,0.08208389030274356,0.039879452532822636,0.03770104943159374,0.04249490164879884,0.050052845648110224
SLIT2,-0.04311419279582397,0.05549507680644967,0.00209230390132545,-0.006724734209630847,0.022241125750458817,-0.010162632343207596,-0.004824771248397431,-0.0424997922761859,0.01760836138329626,-0.08167116347283912,0.1743074435544227,0.06377028356034238,0.05567803297859285,0.024243578714770238,-0.01673208399730742,0.03115837662750755
PLTP,-0.007740720657851063,0.02422285341338487,0.012848703334902005,-0.09138076169585993,0.08031185533096753,-0.019372633340390594,-0.03704569043552355,0.04848628173540953,-0.02222599644182275,0.028416957461194936,-0.0021849550786474884,-0.018937323814275337,0.005976799226142217,-0.07812751362473168,-0.01998750496559991,-0.030317112086072726
APOD,-0.019631569174811805,-0.03502623859257099,-0.00042467845575487286,-0.09438007305905576,-0.05161959261842722,-0.05057719412884674,-0.11119015721829635,0.0022285428998392726,-0.002229705841418339,-0.12613174855447032,0.052556368682258485,0.13499213474143565,0.08376736970331565,0.02295780888513008,0.005091408483724628,0.003821351756546255
B2M,0.028987627064661528,-0.02827280930163212,0.0686790759566308,-0.09013628003020495,0.025991034075701993,0.026160344557611827,-0.040875403633524626,-0.027438407965933085,-0.022322104632798403,0.08673121363336578,-0.033991269435067535,0.01994924145518526,0.08738274167691214,-0.0606539843936481,0.01741257135162377,-0.07142849797869999
OMG,0.06556457039125325,-0.027066937849111114,0.07076106052501457,-0.08331959331793935,-0.009091882652944038,0.04910447862872332,-0.028011444678521305,-0.005838567604462851,-0.047638919034780756,-0.05579326116249604,0.07546870172003908,0.07556106481505202,0.05243626221820034,-0.05207892995709909,0.04414200248682383,-0.06877203714663163
CXCL3,0.004221322083278162,-0.004146293666128088,-0.051118386997442485,0.11697738822547073,0.007388736784229114,,0.006116890663277967,-0.032260352652317414,-0.010015658427840132,0.029671511036339575,,-0.05384400957064439,-0.04290385445159954,-0.016273799655012983,-0.03072700023915701,0.07514861645483895
CXCL10,0.020005542170595043,0.046681772167061535,,0.024373631871115253,-0.04673729518217454,-0.018962923877596856,-0.05641328932663802,-0.019526311365859028,-0.015214518214963505,0.016609988228651,-0.1010915586037356,-0.0398527972755888,0.07563040198868247,-0.053085194399048116,0.06106352852461984,0.00475851583864875
RSPO3,,0.011326662955587563,0.04779246274794489,-0.015464352385735838,-0.008883797367740101,-0.005602527922411122,0.051405923522590276,-0.020608801281662863,0.02540868290691919,0.059216897303914655,,0.07642411200120612,-0.000117265551827361,-0.00037409047595660886,0.014232607830389292,-0.027734300637531246
CORT,0.0468156024996025,-0.029175977389268592,0.0997696147604637,0.0020418591372124884,-0.03864067191006312,-0.01930841347162923,0.09831091910183055,0.027430609266243185,-0.03290655572915252,0.04197614386513754,,0.01799660681365516,0.09708573582789935,0.021621054082574587,,
NCAN,0.07519262351584609,-0.021588522653924764,0.04988391479319223,-0.06781095612827057,-0.008897907181223791,0.029417392100554066,-0.005096387666624325,0.007616884314335861,-0.008363018024299724,-0.039638525580239406,-0.03391103277111574,0.1630580296680781,0.056568635168273186,0.007638423798902323,-0.05690370149910642,-0.051547807098101965
PRG4,0.03687051236459791,0.034508147668710236,-0.030356421367046034,-0.015262648904874245,0.042031679613623946,,-0.018453658255674167,-0.013250063552611411,,-0.03194706721339512,,0.019800833298591163,-0.0053495900101723035,0.048946353702502214,-0.00025300524126244014,0.015350381063422916
ZG16B,,-0.006332342509613991,,-0.01771417067211573,,,0.05750329425886096,-0.016489139996744978,,,,,,,0.00253375707890935,0.047927899488919186
TGM2,-0.05947614409271473,0.006912418635991693,-0.05690577077264914,-0.006776874823359893,0.013193279819165415,-0.01695456119861501,0.05668312958172897,0.057001083887319004,-0.009839374657586539,-0.02521215099283874,-0.022792367727646496,-0.018298672446073496,-0.03513016300177225,0.017810253816815492,0.02076611330922729,-0.049755320578586525
VEGFC,-0.023357425586067643,-0.007603862409856693,-0.02640617107222522,0.03683066765794421,0.04707843940361011,-0.02843997410147624,-0.024329989782712606,-0.01132126997354641,0.057012535528565216,0.03301609414673633,0.03169651257176483,-0.04966768900733965,0.0033357231279950413,0.07443924109283209,-0.02117681380560843,0.0456611089599339
WNT6,-0.029623438263160207,-0.011738801897584375,0.008899677752672329,0.07545521785455965,-0.019875593432658337,-0.014229501856995489,0.047482322997324355,0.033150559361164324,,0.02051525794132949,,-0.011991754719994767,0.015023454786978892,-0.0033467452116967226,0.004943466921022085,-0.0160422161320582
NRG4,-0.022076437043484817,0.17473292760500664,0.07951072161222968,0.012471405519251735,-0.009228433764685656,0.06567569826878539,0.07908431421796075,0.0031029860805687898,0.04246908077237567,0.05463095005085963,-0.0358011932565278,,,0.06999088972102231,-0.022568802982842612,-0.02412503252468772
PMCH,,-0.016593378081967567,,-0.025737945906035682,,,,-0.02413553396705856,,,,-0.039227692704259846,0.054130590942359835,0.04649692612681179,0.05051545367217281,0.048543239578437626
COL9A1,-0.034392334298204895,0.03714254341711695,0.022711197141213724,-0.019400588901065274,-0.010046521663707326,0.07892505603810669,-0.019243747343260263,-0.004266081217268716,0.008510000596525633,-0.043340548420180564,-0.09913611881337715,0.044597681441530965,0.047313534783474984,0.008435538826206727,0.03429265114033643,0.057161474536361806
GDF11,0.013941211276677919,-0.013341051767230588,0.022241898958651925,-0.028256896162682694,-0.012660080037193525,0.11426391345229145,-0.00764237903251026,0.025754723024936754,-0.04279535817262471,-0.009867392962810823,-0.021841250162780237,-0.007692484251986263,-0.04967646074867764,-0.02261591108082421,-0.012536136008757552,-0.03622007548040469
RAET1E,,,,,,,,,,,,,,,0.00791643271874655,
IL24,,,,,,,,,,,,-0.029247222413318986,-0.027367832862681202,,,0.10536547147976089
SORBS1,-0.022890922593309205,-0.037745958389195394,0.09035678479500586,-0.03560350534165043,0.042062272372785266,-0.01641691248602788,-0.001139511886608145,0.011303106882962492,0.017689991258583247,0.02024558709243365,-0.13566307607613978,0.02722156093092701,0.01726639396818192,0.08826210779298464,0.05505185188117224,-0.05483002389898059
DLL1,0.011127962287863122,-0.011643683770997235,-0.0028739616552224336,-0.09737392912109466,0.004175770776541803,0.03530990684394404,-0.04490816222978709,0.030158218352525704,0.053666776048080345,0.07932682005961172,0.029500658471339484,0.12976822467958765,0.10637239474525345,0.034880566547688896,0.009489051295295885,0.010016265515853514
TLN1,0.01471993312242513,0.01838950480697222,0.0017275968296539355,0.0513787757259519,-0.004726367786860017,0.037553153281620996,-0.02726926671539014,0.06188524498450383,0.030593845532996947,0.07574841251247473,-0.06012623695206094,-0.0252398563728353,-0.03021042004835373,-0.05096582404624914,-0.003241815083434152,0.018412276749430804
COL2A1,-0.022596687088106363,0.02984569628488441,,,0.10281627494332807,-0.015415894361494905,-0.017032964393947216,,,-0.026546096753051644,,-0.005020918233584121,0.007593537391290498,0.017435933013704715,0.03159838227072503,-0.021735359406067207
SHH,,,,-0.015860398126443923,0.042811510684846475,0.069198793792594,-0.013389979627046938,0.0024656597495333436,-0.010749566338047965,-0.025335400860030596,,-0.034431037952206506,0.016469461108717703,0.02686457278517454,0.0022526928862136564,0.04691003234554049
PON2,0.033872699087818585,-0.028862021749710594,0.017676447608234547,-0.15015822566067863,-0.02428944298025552,-0.02814923437281423,-0.07049787416659445,-0.021142485752312052,0.029135193745244883,0.0116603501774904,0.031213897863190464,0.10384599250875859,0.04157203061492679,-0.10459705563846614,0.06780125804957197,0.06553304428269247
ICAM5,-0.052654722419036966,0.008457376174566204,0.026666445242711372,-0.0015374199552970794,0.010333597539549228,-0.03467791768367756,0.0026456044975675993,0.07522295141927098,-0.03341898600140462,-0.049478669337966734,,0.03715351051907749,-0.004992357985909369,0.01165121964912467,-0.013531209328426722,-0.035978532067349384
