,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
CCL17,,0.04566322402359099,,,-0.026482254581310802,0.04029643548347026,,,0.014006320051250841,
VEGFD,-0.01887975965640772,0.0606921471465352,-0.019673328371975732,0.055693611162030164,-0.017600567522135253,0.04479774755386596,-0.014189385812519233,,,
TNFSF13,,0.04938802628843374,,,,,,,-0.02127150551402255,0.011524723461258908
WNT5A,0.015440985608025209,0.03401420126079722,0.03739121977246122,0.1774801660647817,-0.003922839342601976,0.04908478306918978,-0.09310884409815673,0.0658057890865776,-0.0620261222225769,-0.061509647637802034
CXCL8,-0.06910970374515224,-0.05043518315988525,0.022163414915524333,0.1274571349903117,0.0026014259716794826,-0.010199843316398834,-0.03045387107095454,-0.04256582129955996,-0.05442009750846366,-0.0037395738948269933
GRN,0.023486627366105323,-0.10768047529613875,0.06729239900470384,0.2224071801397333,0.04762713973544883,0.020001989213015336,0.10554423615506645,-0.02218010098600817,-0.1287846892991609,-0.08772666487555576
MIA,-0.05892453450512363,0.029946073650221564,-0.035553194664615526,0.1273108823558638,-0.02649433685452668,-0.023121155387222436,0.0677073509311787,0.0801528508548331,0.14422712345546332,0.08502311630759363
COL4A4,-0.035907100561874454,0.025282772635430655,-0.0012381981075314575,0.004304530676086166,0.0419079200802837,0.012295848785298828,-0.06548658293583282,-0.04658574557199453,-0.011869182392035384,0.028491064740178627
TAC1,0.09810029887814765,0.051387221332540374,-0.004269400063618055,-0.17876471443018835,0.02488117108287712,-0.02838117674883446,,,-0.038612194034900335,-0.0358291867847349
RARRES2,0.05514080261282469,0.024685396762608357,0.033296742075155525,0.23104701061335822,0.06449976903251199,-0.011343515615773262,-0.06276399647741115,0.1316492735687007,0.11222514851802531,0.04786483499473862
FGF7,0.022644759895976203,-0.007225128521240854,0.012337451819771186,0.040955633370831336,0.0012406501473079135,0.03526107205052512,0.0440589001671656,0.14825189588948384,0.1263822873579632,-0.04982711308139199
HBEGF,0.05817461137935152,0.038413009073631925,0.08249335990418459,0.18615109403043542,-0.030845222902085984,0.03313079810146985,-0.043672975765198935,0.01591765295634392,-0.09754768455681667,-0.018905670857752084
CSF3,-0.03590707213411568,-0.02331824115994029,0.006325405912680035,-0.022124969955389637,,,,,-0.030923955271694482,-0.045958279416145546
PI3,-0.013684373541252634,-0.028640957729778246,0.054377524657859035,0.04957668482862807,,,,,-0.0671874813284048,0.011115064118302253
PCSK1N,0.12977462956110256,-0.0017935570252350637,-0.0710827224698592,-0.06219759738153744,-0.04423823741384379,-0.11268714256073567,0.022033467616252966,0.06311469210672885,0.1322561514091548,-0.019742008267380505
NTS,,,0.10704685504224193,0.005878635834817055,-0.03666263176109801,0.08887857863436628,,,0.13822492503492628,
SFRP1,0.05576846295178254,-0.010378657277258346,-0.02244386070782212,0.03826647784420284,-0.01276028312224067,-0.023004207656021382,0.07410934001792721,0.04238261368283856,-0.024905264451621785,0.020559314052567525
CXCL13,,,0.04571994006288343,,,,,,,-0.03727840752965788
MICA,0.08943512840553647,-0.021183976513999725,-0.015509273423248707,0.18616437910640798,-0.0006690364801579061,-0.021641519635569435,-0.1141245257984469,0.038055456224045714,0.02057103074355609,0.10892376966355324
TG,-0.028623667682654213,-0.03840420963334473,-0.040104457280850596,0.02625146694105709,0.03426824703424235,0.04848746388003111,0.0709201997056842,0.05901312065671576,-0.01580095483941933,-0.029038465838191814
ADA,-0.028432981091883608,-0.026013197944008148,-0.03803876323130079,0.1945055069546273,0.03486962948876485,0.030316203197675442,0.007170046961720809,0.0662509575514596,0.02798524821100603,-0.00440099803195893
LAMC3,0.04182255867853438,-0.019171978677877382,-0.008772682741907577,0.17925840883816951,-0.008877633196101043,0.025440336538784216,0.04142557849028323,0.07504471453127469,-0.047954721792294513,-0.03339409103261179
CCL7,,-0.02776618220537704,-0.029488987820300856,,,,,,-0.03240530752070962,0.016882836773822945
NGF,0.00780212423871973,-0.04304151213622709,-0.007159439155889391,,,,-0.012001915873418034,0.04369207121459395,-0.03620079556046348,-0.042173568983865185
TNFSF15,-0.002487268557563523,-0.03091900191226291,-0.021833546513553344,,,,0.016048859374102345,-0.003455656475924804,-0.02479418407951968,-0.050864136400853445
HMGB1,0.07864630737949084,0.01348389801470966,-0.03881813064859939,0.17728908682495684,-0.0006433033000788428,0.02007197743031103,-0.04668259727074805,-0.07200183350712305,0.08717851450196541,0.03512047251374881
ITGB3BP,-0.013670855090027573,-0.001897451323861034,-0.039196399532551524,0.22074329204927162,-0.05109614150340238,0.09296095085395799,-0.06921992320695008,0.04419885595054836,0.05460126696624687,0.030260682772897892
AANAT,0.04451417200522306,-0.007483422291240631,-0.0005058261888496109,0.011612363474166274,0.10740972473202409,0.05440820723912307,,-0.03837738580799529,0.05270596146900807,-0.028062068807045214
RELN,0.028750907098698666,0.02144518796429462,-0.0068959492344256535,-0.09604281841345523,-0.02064825785789621,0.0021751036563853058,-0.027904518947933474,,,-0.03156252880949766
IL15,-0.003748551673271728,0.03524091002881067,-0.057472595363634194,0.09699382797303963,0.013687291234579029,-0.06653204855165702,0.020046641133823866,0.0662598200975664,0.01906720393420497,0.07146894643198073
UTS2,,,,0.06724350197020215,,,,,,
BSG,0.01879244729579256,-0.025939906298688486,-0.028545438468847897,-0.016054535692548836,-0.07656201442413996,-0.012648538322114267,-0.01649770751455652,0.060442599337555455,0.03679790683533614,0.04603080962855148
ADAMTS3,0.0038616863129616896,0.023987250248588284,0.04709350794784349,0.2210830576517774,0.01366094265252941,0.07406491967221969,,-0.04595301252524749,0.08912765407412093,-0.0009424244665216527
CD34,-0.007464069181214315,-0.02107569013748845,0.04828916251606525,0.16139292557661916,0.002448059916552614,0.004293381692500568,-0.0023361971734994183,0.027588951334280628,-0.04730049269404951,-0.004426470621032159
CCL23,,,,0.007618722460364979,,,,,,
PLAT,0.052323423117998064,0.06934876645282526,0.060555097389758,0.20780418431648195,-0.04929448615220195,0.018219878821724527,0.015834521402088464,0.04267758067975458,-0.015041313977340024,-0.030496916649251752
NTF3,,,,,,-0.04342175237195042,,,,
LTA,,0.005502418398309188,,,-0.002117063615791765,,,,0.019371635249670525,
CKLF,0.07521517616332415,-0.0018170811290514745,0.025013380855028276,0.21065210204335033,-0.03738293490020751,-0.0447634753400759,-0.06639021124698088,0.03902958301242854,0.11053023240287996,0.05353752784237049
CD24,-0.019516655236699373,-0.012818073417064658,0.006083450928533087,0.01792144541545357,0.039517121041251144,0.13098282998319105,0.014417035667022208,0.09421052670214465,-0.03363523284294338,-0.0011435869947784838
HSP90AA1,0.00895999050096266,0.041574944352883864,-0.06432398093804977,-0.24780331111519202,0.020670582903935104,0.021473302692511503,0.025287001869061115,-0.09753243233909674,-0.032905039971509675,-0.09634167493837816
BMP4,-0.04477191220028089,0.02749830091914674,0.023686350751138494,-0.0374642656530927,0.045337841173522575,-0.004781446936248361,-0.0007133500866420463,0.12725977931362983,0.0899752927244896,0.013074558280227334
SCGB3A1,,,-0.023428508771009663,,,0.0421636018283443,-0.038390243739924536,,0.009299926826031183,-0.028957137572211623
IGFBP4,0.07894292708094976,-0.034095275108599374,0.038096330730819646,0.20190773395552233,-0.01906427149732305,-0.035915666779550534,0.0706811719059542,0.04611057015775222,-0.08607753692815197,-0.0409769571338514
RSPO4,-0.0020249938770280835,0.02808840737006322,0.12475129507298652,,-0.02871015284351866,0.04031961971389875,-0.03989926161710502,,0.05708222326817954,-0.007416422723441508
LEFTY2,0.1582938589276799,-0.033252812787677485,0.016417033416673995,0.21832192921523397,-0.030223046399818924,-0.0011744771572129314,,-0.018806286541521056,0.06315248803086461,-0.019459639598840277
PF4,,-0.02422544694778408,,,,,,,-0.0268012402803689,0.09627294798612897
ANGPTL2,0.032904142180554534,0.05153087321549452,-0.02257142368341848,0.19987203182987137,0.029553907269686274,0.04571154681159623,0.07416190254253975,-0.01374188398303975,-0.04974789195561711,-0.0017731187309122586
LRIG2,0.056839657885538644,0.01529214418425514,-0.007458506360463746,0.08686304328664107,-0.030707782697615923,0.09333031486528318,0.015228187115532841,0.10281014645653891,0.06999968720336149,-0.00974864621311069
ICOSLG,-0.014993418465489673,0.03475398279082026,-0.007641568661693554,0.07870515854263355,0.013682718047852817,-0.03276585636067193,0.11577184547087324,-0.001096698136260633,0.029807479959570827,-0.034830368451861604
WIF1,0.03123951789712221,,-0.04925232841234773,-0.1614176474379065,-0.005320964279284118,-0.04378780982592511,,,,0.00011696588445606424
NPPC,-0.024991232219064505,-0.021227293086240353,-0.04716973304956136,-0.059239329049129555,-0.004666202102584931,0.039212352553426436,0.025330024634691462,-0.0459529242697352,,-0.04350166277034133
LYZ,-0.056997749473249225,-0.022612170891123072,0.07074959488517965,0.19658351275930716,0.033829829697541246,-0.02763932627818885,0.06122857051492321,-0.05695150790727464,-0.06353926299827965,-0.03802345899272393
EREG,,,0.06212068001497358,,,,,,-0.030311653512460634,-0.0009763084770351692
SPTAN1,0.04890353032103165,0.00724192104367331,-0.03428700171491933,-0.04955935448224322,0.06141773748291747,0.0547507605119838,0.02961853912162522,0.13930768521829004,0.15680779129276082,-0.007029861814357785
LIPC,0.01628634019581012,0.015943692520098512,-0.02617946828531881,0.03938967510906649,-0.015319664135017976,,0.024275204531800453,0.09692775876541256,-0.058343484799593906,0.07390211732778938
COL8A1,0.10902922566902046,-0.024895712211507947,0.03685221425577814,0.10464733249093718,0.04276884219470853,0.039354017039605185,-0.10507054887200344,-0.03327948679670059,-0.12074302708034208,0.039390742997279383
GSTM2,0.035408985369004005,0.04200851700918072,0.009499383428058377,0.0657634378619295,0.0034560813380990975,-0.022025440390714232,-0.02604145014829281,0.12115669338608039,0.047145654380146285,0.023273428081436787
SPX,0.023661654673386368,-0.014453429147729659,-0.04445242167731963,-0.0655586972957702,0.0324283588777441,0.058902993515407474,,0.03507865961782747,0.29170148323584966,0.04645491766314185
MFGE8,0.011617649440564442,0.01867909195802929,-0.008944086053425357,0.0472448835886015,-0.05170583842893344,0.029401187085678144,0.08169030312035258,0.02593607192281102,-0.03623325328305442,0.0131822168827305
TGFA,-0.03631353770088627,0.0167094920749338,-0.05936518564521983,0.13088178584770635,-0.022568842779799227,0.02065408375047173,-0.004062600620379318,-0.0317927000938185,0.048136880933023686,0.046475452877232225
SLIT2,0.05725680371311817,0.06675684925643832,0.06399320242783506,-0.07083732534572136,0.058152111675501696,-0.00441467512278564,-0.01356094854071308,0.019942995695475536,-0.03975115640607252,0.015102107564530383
PLTP,0.07584680708263977,-0.015974618946448686,0.12178444186330324,0.22979640676536753,0.08213081533652782,0.13970746049975172,0.06756969066811576,0.027743707647913115,0.04432208785304864,0.008662273079756588
APOD,0.09244362279647682,0.018011624883167165,-0.012570857858391578,0.08213250571939866,0.05477021573980647,-0.04285908802295081,0.25754349961460515,-0.11259798983224382,-0.07205294529494878,-0.010120084650959489
B2M,-0.026239610413237233,0.03872473654843441,0.10711866090055212,0.2868991078685742,0.06617967268873062,0.07307877982159125,0.019885862478818087,-0.10291870377816288,-0.16670777581890056,-0.06458275003652793
OMG,-0.018607206654015773,0.01652262526150084,-0.025302497748043554,-0.06536790862441588,0.04883699015252301,-0.020043004495265124,-0.020160779508049464,-0.08497207565750615,0.2108622752960877,-0.035749556146086964
CXCL3,-0.05797169234071197,-0.03544250992788056,0.06004662363002208,0.0031958424389476217,-0.07935884184892651,-0.02138618939399876,,,0.0056675010500203985,0.030160040700903425
CXCL10,-0.056657501085710785,-0.007471861499535353,0.00847751148747789,0.23125976035897441,0.010096570035341692,0.02553201497229239,-0.04548478121409441,0.013138697196039729,-0.016934556631010626,-0.016516065331975464
RSPO3,,0.02651559302379796,-0.02617945214439238,-0.06006910967088164,-0.006700344978853247,0.020790181271314108,,,0.01665606458192424,-0.024200804358487815
CORT,-0.028333686555236118,0.06099586326062872,-0.0317727178871043,-0.06129540217921787,-0.04047288737280408,-0.03289676137302627,,,,
NCAN,0.10575594799558587,0.004642625587237117,-0.022686441994422143,0.07951281287056887,-0.052140720632658476,0.02939968973117163,-0.00670661750839178,0.04328086081895222,0.1909621788488808,-0.02459320653448088
PRG4,-0.038668829675394555,-0.027766186532324367,0.0013802380493609966,0.030357737190788776,-0.020615396188610847,,,,-0.07449350221246828,-0.010570915961014931
ZG16B,,-0.02340207882292733,,-0.0010035082548930751,-0.01853644290833966,,,-0.008397264768145389,-0.010279283828228436,-0.002883180162754951
TGM2,-0.0021087898585337417,0.007904391345540029,0.04428454551720634,0.11655745966158634,0.0674525496822712,-0.00926493720581649,0.09883601820175147,0.08397788783806838,-0.054767781346613746,-0.00022736734698979437
VEGFC,-0.027745657341028886,-0.017171629077551667,-0.02885383326726867,0.05859385549576657,-0.024479040628063203,0.0365642172229579,0.014007300601389286,-0.041030907761556074,0.03908722669930823,0.033066223031148125
WNT6,0.029877499092622384,0.0012023996138707008,-0.02582796997441462,-0.012633351695493022,-0.01731312118670619,,,0.03848838883641185,-0.006188658700790772,-0.024434773140493974
NRG4,-0.00483106830680132,-0.02534912665331391,-0.02669893763971389,-0.012937910658846932,-0.0157368783368065,0.030034072499695558,-0.014038115502467039,,0.005030098120662994,-0.036746151023970296
PMCH,,-0.040010146818748246,,,0.04468205034503939,,,,0.0812161544163637,-0.022484682152510007
COL9A1,0.004810887009898282,-0.002625911983600384,0.003835266953328934,0.1094602314966458,0.025145883162163245,-0.009671900550301373,0.05209268909627834,0.03844465348884547,0.13812729151020162,0.05114645821090479
GDF11,0.08773030737916446,0.08422102918428433,-0.016727482884430756,0.18888175196410606,-0.007457759231298305,-0.02289302275744291,0.0410419879215186,0.035118774076165524,0.043772019271072715,-0.002050639727367919
RAET1E,,,,,,,,,0.04802251973563796,
IL24,,,,,,,,,,0.009560663138051097
SORBS1,0.0518384606278307,0.08900702721753027,0.003056815391165513,-0.025531514347895225,0.04091312770960167,0.02488813873983513,-0.06382975870905506,0.15662746279248108,0.0856160915221182,-0.01479051057338233
DLL1,0.10613634230907872,0.04684875476117539,-0.03300932833699125,0.10477229460443525,0.03983133078955619,0.050594693410020784,0.03814728968654897,0.08183148787958511,0.03435795980891193,0.006345892138704786
TLN1,0.02719829325805692,0.03118695851363314,0.040169668925470414,0.20492854257771384,0.04666596109299093,0.012978696757620126,-0.018495574781738577,-0.009911925239054159,-0.13050952695706253,0.0156855389988941
COL2A1,0.14359400623158422,,0.027220025021472884,0.035259733341193616,,,,,0.04015283760988384,-0.03310630974189566
SHH,,0.03484395061183785,-0.032870190808107026,-0.027399764032028474,-0.020046331845238918,0.03797171789487541,,,-0.00441050040413831,0.00498676423272177
PON2,0.06902849619467304,0.012853944154740235,0.022354647275678697,0.21891093636088632,-0.018498476322091107,0.004778940185800907,-0.011418502430794083,0.10422337719951247,0.15935251709420306,0.15704584623311085
ICAM5,0.00946358579436926,-0.04497042501995899,-0.044398593995009436,-0.09385542027810367,-0.05211948017858666,-0.0023304708174739187,,,0.01691423685606459,-0.038185218689300644
HPX,-0.013174506066190562,0.07493489420383041,-0.031152200321825457,0.14721577830336546,0.0001584807489335696,0.02004449580908121,0.0234714015872323,0.02551963446089328,0.11071418881578206,0.11967449097988933
SFRP2,-0.0026653397965056874,-0.005092089763055872,,0.0502782978968866,-0.02854498580009321,-0.038237984210613536,,0.05455886926338489,0.06678932882827064,0.00994795404682098
CFC1,,,,,-0.005088812695020267,,,,,-0.0016205670546124299
CD70,,-0.050771316207595674,,,-0.008060145876279765,,0.10311080555944235,,-0.01540725972915112,-0.008391515534377404
HP,0.07933645034183462,-0.009130603710781149,0.1487328705003081,0.06210244682705112,-0.021781590614891506,-0.04192234995791212,-0.08549839351599228,-0.006530794658636634,0.021966630763396205,0.020147414270122007
CXCL2,-0.047129077004392395,-0.0002606962378696386,0.058207135332621354,0.043538933338967,-0.024790966327079153,-0.04599359095407216,0.14261958536359734,,-0.016439403505434914,-0.02094206455803345
NPPB,,-0.016975529365712748,,,-0.021741168701147152,,,,0.020701833619288287,
CCK,0.023146302584821102,0.05716117241164015,-0.06209717856222702,-0.22469646853047398,0.05946774411378418,-0.1708587218001117,,-0.05309913348708109,-0.02398623640768121,-0.07608067824304837
SEMA6A,0.08863558217227238,0.008553479854482763,-0.0030105844270606834,0.14982559285809602,-0.04518842130701191,-0.02942128113158063,0.029443318944490086,0.06602121594040278,0.12362818974861828,0.012848388323680723
IRAK4,0.012361657027061091,-0.020895461836829575,0.06510226469454308,0.0961419216827034,0.003264310514606537,-0.007672695374662495,-0.013140993807420039,0.0385763070390506,0.060366732733957776,0.1108928918771229
GSTP1,0.05337685272309849,0.030944266099986652,0.0014466839255167132,0.21057106152350688,0.029262550921859174,0.0479138641061119,-0.010123423644270583,-0.07518679331613294,0.09346338787442275,0.09412844012409606
VCAM1,-0.001456786827338407,0.013494525964542817,0.08009910143494085,0.24703114608109758,-0.008947908254083698,0.06457061284725507,-0.008840993180725908,0.060432585319912496,0.0793391776836983,-0.02714929441917999
NXPH3,0.0069860471316408575,-0.0016717745279021252,-0.06081480147763267,0.058558212869319,-0.003489295328551413,0.051140464364701356,0.08911452327226355,0.09077978431831338,0.16791099422292752,-0.007746974881628656
MTMR4,-0.027551569475336896,0.05812733952119682,-0.04274302177351998,0.01954845821287687,0.055420989717542966,-0.006792740197416722,0.12172725804816484,0.027335469969213048,0.07648633858011653,0.04116000948149785
LAMC2,-0.02394767604179608,-0.0351581988456916,,,-0.00807157105007183,,0.07964339143133481,,0.07801285248638799,-0.0353851766812367
IL10,-0.0045398788831243824,-0.04669106788705142,-0.013448634561317466,0.0296398088967219,0.04158134173093822,,-0.04298500871678147,0.09292347127183503,-0.024626787491459513,0.004270981582683612
SEMA4D,0.05593087643658388,0.02921770553918651,0.016441443240674713,-0.11655688908355302,0.00525940804367173,0.0295817475835795,0.0005428568223357473,-0.02668827446424897,0.09281275055308866,-0.04024239477331743
TRH,-0.02235815688103984,0.029098045089233433,-0.016474991066122362,0.05621983015347092,-0.0017517591357205406,,,,-0.03736344921038004,-0.029379949334388904
SEMA6D,0.07853695135290367,0.038971445873392734,0.0008277069753500041,0.0819228922148311,-0.002274845867670736,-0.006550775179601021,-0.022750864306585225,0.12161226542655357,0.10328954909851369,0.0031943503099886436
CEL,,,-0.032503441228838414,,,,0.11776826786243108,0.0036906482815216093,-0.019772422235959954,0.019472201920356775
PDCD1LG2,0.06941792477873199,0.013023268796516226,0.035290801590402786,0.11173886452972237,0.016500750483494666,-0.0010567899593844886,0.009440850909872628,0.06814219926089969,0.07624033455072925,0.029289907886431314
SPINT1,0.04302506152994732,0.0060508067604074485,-0.04394374659217225,0.13768783083944303,-0.0025258996448429445,-0.011589235316584217,-0.08424513755002999,0.09569495664243746,-0.014161381332404216,0.002600204923291676
CTHRC1,0.10212705534067384,-0.023498264420710974,0.10762103023573676,0.22507004036764744,0.021988478288298835,0.02395644070801184,0.05455372581281072,0.04173000970319053,-0.03247313729332125,-0.06572611526399193
PODXL,0.04000183625248549,-0.019652306634806438,0.10081818075457098,0.24326661747382333,0.026010083335838454,0.006188179020448705,0.04340748291492105,0.09208571347529142,-0.003811001385076494,-0.024503766204788786
JAM3,0.06366556949834597,0.014104388825805125,0.04536212152879471,0.19946788915448288,-0.03680033397699175,0.013149921636285138,0.056499699250492245,-0.09149966802665194,-0.07692295948780589,-0.040604987254582885
TGFB2,-0.042874541504895024,0.11501763750191542,0.07394904855955431,0.25936824948093234,0.014097891433848885,0.09722733357496026,-0.04609548202702199,0.09717471552032653,0.006904619247079966,0.08051806767449762
COL18A1,0.04578489465558706,-0.02797789320698271,0.05770296091865314,0.21221626254851036,-0.04534086123047875,-0.0010633509677982723,0.012534522079012787,0.08612605793054616,-0.12819338926666696,-0.09317526782428281
NODAL,,0.02113469468203423,0.04629047510817868,0.1739036546340409,,,-0.0345768298904551,0.01311648170908706,0.08579718336697521,-0.052212568013682986
INHBB,0.03869824963121535,-0.0182911843210358,-0.01841779277674842,0.18918514885016613,-0.03370055539806487,-0.026532968080455396,0.0028864558525895224,0.08734264228257933,0.162766828262657,0.024372135393454456
LCN1,,,,0.058992302931170464,,,,,-0.015084574487593627,-0.024819682450783417
ARF4,-0.03828541064813568,-0.04434832580381418,-0.0004432577389190747,0.09869124431909138,-0.04995654245158836,0.014871262981853236,-0.08003995388446658,0.036340841223639925,-0.08111077269151074,-0.019329126688321076
CXCL14,-0.009133414091379083,-0.016700684450144738,0.044923631792729825,-0.014039828798418749,-0.042637475106956,0.004090007649057463,0.07965133531306687,0.08251688808834136,0.00041247935022957754,0.0562728442530893
LIF,-0.07444543572045483,-0.04782885696704868,0.10805611830381578,0.12494023190416609,-0.05811141766407901,-0.014120113385999963,0.03084918963294847,0.05436550631742951,-0.09242886946625353,0.008485082816548634
IL17B,-0.028623680931148088,,,0.1685372291191117,,,0.022889191626497628,,0.051787019401612074,-0.028062063171413895
MMP1,,,0.13668576809691121,,,,,,-0.05629378831015406,-0.0452414376557807
MATN1,0.0037271441160167816,,,0.016332490061530935,0.005738920958347431,,-0.011463942065759172,,-0.04544193833508945,-0.025573239954675572
ADAM28,0.06972537284349464,0.022845744359346283,-0.02445022168925399,0.1315083096654663,0.030082715026257614,0.01573858755818727,0.05549202178923803,0.04563498692484935,-0.04258355319610708,0.07017663142725428
TCN2,-0.007744719981220788,0.003337416297682176,0.05512374039650522,0.19547384445548752,0.02770089965551875,-0.020144708868101206,-0.004937834302079584,0.01905644734682467,-0.02661298839112962,-0.04061094281298374
THPO,,-0.0035671323633037714,,0.0026751452064353544,0.1128905931287914,-8.729352307115512e-05,0.04028735283841165,0.020254073160294598,0.0852819823594889,0.015345614223921963
CUBN,0.0292802567127946,0.067602648318635,-0.0039008085982656787,0.09275855053518611,0.03648855039793904,-0.008393973872155309,-0.029170060753964278,0.046308840619726226,0.09287311402838525,-0.02106679044927566
TIMP3,0.029088935542693106,-0.01560050444836244,0.015006440821556034,0.0938194451498873,0.00446346503807579,0.004885110857358424,0.0763818230182747,0.013459676952290148,-0.039721223093515966,-0.028564573403193145
PIGF,0.04226817228249648,0.01350039704517925,-0.03465180209000533,0.15318559509725013,-0.016040145514865514,-0.014939913252702284,0.03505910007419291,0.025809320833474984,0.13993259315959294,-0.031101900257101772
CRH,,-0.014328458023084648,-0.016741590245443663,-0.06481432265524527,0.014334587770736679,0.0071991550203844585,,,0.15607725102909362,-0.047130230658337824
BDNF,0.055195729312170566,0.01080844362274036,-0.015537166997220036,-0.1399181353508327,0.015191690248153564,0.07084025677212832,,,-0.04452289392476568,-0.009572666779117545
CCL5,-0.03403479964947039,0.010174450048067418,-0.016062432799547895,0.0914474903260437,0.04319125003429953,0.012395887276724353,0.06250521454546255,-0.050464530651744555,0.01718507405254751,-0.01646460639061061
GAD1,0.006566777051791254,-0.0065055811521356035,-0.07829386037341104,-0.13654511673064798,0.08239044912767078,-0.11450362168976602,-0.09800027888238774,0.0010326506515859182,0.02393668928062361,0.009292446133152067
COL14A1,0.06888287919205087,-0.006836886711559374,0.09086168636570036,0.13962715816973728,-0.05169538183792177,0.0604070448466263,-0.02455992733648205,-0.006716121558174407,-0.07753627046744402,-0.03374934062106743
HLA-A,0.027838729463077253,-0.03191013024203053,0.03479599452859603,0.2875921876076098,0.012838105558618093,-0.010774973564162921,0.08658978629221299,-0.03934515803516623,-0.1242533629152242,-0.10260610500655079
CD5L,,,,,,,,0.0455445442403756,,
FGF18,,-0.02585681050789372,-0.022842395830303258,,0.02498329126508979,,,,-0.026407481819886634,0.02518713967974646
ADM,-0.07034989458587743,-0.06765353358150797,-0.027704943973408915,0.11591973507616843,-0.09381346036625611,-0.016283478168231363,-0.009889404464754892,0.08147460103253808,-0.028029247575720347,0.08363939720910214
CCL15,,,,,,0.008164796541195162,,,0.02081743595980455,
GNAI2,0.027732480646798417,0.009808011571094774,0.0543812554767916,0.2216427796952527,0.007845979314749457,0.048641576176982594,0.04348060988248196,0.10340894794342873,-0.0032070867464419647,-0.05295420429228466
HDC,,,,0.09358396501761641,,0.02974539402963994,0.004292309020953476,,0.16278624140446116,-0.02557322837279723
COL11A1,,0.02962163916533835,-0.04776258579763758,-0.026666585526964392,0.018938860144502013,0.00778893768408741,,0.0706290192191324,0.042279598458232155,0.0698894281848869
NUCB2,-0.029500694646501582,0.04015643264684681,0.024570918339778793,0.09741431084178588,0.013343450978440797,0.00431515866968339,-0.011218832763696921,0.04970712666626627,-0.019483870559519053,-0.07049492019887887
FGF16,,,,,,,,,,0.0947511310812446
CXCL1,0.12543298211216863,-0.0014152691509996462,0.06319724620255228,-0.02273367894730304,-0.008015786735489859,-0.0022918774642069887,0.0031643145982877667,,-0.057561907526872916,0.021609068175345313
VCAN,-0.01928816663085559,0.026273753715591205,-0.004628941038084225,0.14398545146224004,0.020534650491823257,0.02360323686669502,0.04400414298992812,0.00465771230685791,-0.09607967474254793,-0.013992848146383543
MMP7,-0.021912585734006472,-0.00725909393475798,,-0.03076540996508607,-0.031460015041017766,0.06281280467851644,,,-0.1467125020536049,-0.049343786614671835
PTPN6,0.08091011758541533,0.035959398065648615,0.061975930217103715,0.15990310098966887,0.001867713297285716,0.0026159484046953583,-0.003938436897040347,0.08898676167701657,-0.0027555134767313374,0.029990089615261166
PTGS2,0.018038793449633404,-0.03189724073692475,0.040034935665168574,-0.18967920184617443,-0.05926073869651213,0.0008594879613825871,0.01661663414717055,0.008088871996793931,-0.01549789973906179,0.07095965300338161
