,UKF259,UKF304,ZH916bulk
BMP1,-0.0016565249674749428,0.15187354759118046,0.027794421908233162
NDP,0.03231515719912121,-0.015615755990808737,0.038340862720483246
TNFSF18,,,0.058757743305999206
RTN4,-0.047734105641989044,0.014677303382801741,-0.06904820280055118
HEBP1,-0.021550766061776982,0.05325377816281193,-0.021361368050899974
WNT7B,-0.020694494338561006,,0.026731223204795842
PTMA,0.017629533679595407,0.013322132906266753,-0.0027153291843842204
CEACAM1,0.024004498558403992,,
PDAP1,0.04061553038621972,-0.07159059732716037,-0.029188882833197666
QDPR,-0.017934446709559675,-0.03956477428398767,-0.046452576774725696
POMC,0.02875649734558653,-0.02914556959634995,0.004424863686075548
CCL18,,0.0832383477488643,
CCL17,-0.013850537680767555,,
VEGFD,-0.015431028487379522,-0.020426069731904244,
TNFSF13,0.10924946557103886,,-0.026057538763517307
WNT5A,0.01754227903234591,-0.01364928045025495,0.05804083761815659
CXCL8,0.02402580586273731,0.1324115539472701,-0.010789888929319239
GRN,-0.026544101583284997,0.1139282527228268,0.03083761318165402
MIA,0.03906433679419629,,0.18150913787284617
COL4A4,-0.007597198904725156,,-0.029123245144655852
TAC1,-0.04176976261853554,-0.07565632797488522,-0.06169703947995778
RARRES2,-0.03534787550845347,0.07819631575363802,0.026754985861850718
FGF7,0.06761789423792663,-0.008630699270140521,0.03987910247651171
HBEGF,0.06299297177420331,-0.05304343924834237,0.12180872640153866
CSF3,-0.01650863324502556,,0.053361596781458784
PI3,0.0463808054626735,,-0.03604005559524717
PCSK1N,-0.004651061098743876,-0.08721802932879216,-0.05111676623166762
NTS,,-0.01839002416579793,
SFRP1,-0.012085129499481253,0.03830314998462929,0.05494780019584533
CXCL13,,,0.03496598298571624
MICA,0.03416709835768602,0.009936201572170737,0.026567281594096465
TG,-0.013041769428290778,,0.08117814108348938
ADA,0.09992181955617763,0.04452321261374986,-0.004255762007292274
LAMC3,0.070905865675189,0.1131171256143537,0.047877192605384505
CCL7,0.17190097059183992,,-0.05187388795674229
NGF,0.005683428940119012,-0.018390036274408682,-0.01954965095681853
TNFSF15,-0.010499851389793992,,0.06862898403522824
HMGB1,0.0012821360824660179,-0.01175845462412555,-0.09425204980057884
ITGB3BP,-0.0095827619972853,-0.029233883842770043,0.04247376831490103
AANAT,-0.009553791927664737,0.013225748359971175,-0.018705279117796226
RELN,0.03497965050557787,-0.036688034241908495,-0.04828871298317759
IL15,0.020788481722436955,0.05657321525312003,0.04572132734032003
BSG,-0.0034469577940547703,0.04210360054674434,0.027631477201096013
ADAMTS3,-0.014991401223890612,-0.027762615324534765,-0.025623697375935717
CD34,0.0249609914055227,0.027873568698901997,0.036916097885790915
PLAT,-0.02303821911923389,0.13730006526944694,-0.008233235629347906
LTA,-0.012085128934119898,,
