,MGH258,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CKLF,0.022926702954039663,-0.015072687527321644,0.10522375574725044,0.03585290864289602,-0.0244975536064032,0.06894953926138071,0.08714703365597833,-0.02411770332601304,-0.026960826170548347,-0.013736921286330313,0.03764075762499587,-0.0013107034266261997,0.026329699249058536
APELA,,,-0.042455759196178486,,,,,,,,,,
CD24,0.09960002388833111,0.0010869901486016797,0.07466054090983622,-0.05040713865908112,-0.009532485575416395,0.03809065871311674,0.0794276377386435,-0.07650506179320223,-0.08517503261339875,0.04971250953020401,-0.01569534391160683,-0.03098033729251164,0.0330795523177049
HSP90AA1,-0.024984010801069077,0.01217427671563006,0.05327655954508092,0.0693725062589421,0.06512573421628637,-0.020224943253192275,-0.11144862771238677,0.0035044129953028316,0.09598551905412274,0.039481198352984644,-0.010683435292121466,-0.12183793418320267,-0.04017762345364071
BMP4,-0.022211603846258383,-0.018229497311923974,0.0021950283917551794,0.17175693331623176,-0.0392672200789645,0.055232866606236754,0.06415848216629466,0.05198200692848864,-0.010866763856744826,-0.037921214156166866,0.021594654686328776,0.23303736416079507,0.0654730067087078
SCGB3A1,,-0.010610650427014123,0.0018366901214726611,-0.053390256403871975,-0.0429808843025213,-0.06936021492095128,,0.07472347823342203,-0.03256407410169781,,0.027830134826804985,0.11117675223181538,-0.03125172778758111
IGFBP4,-0.023618130662548205,0.07041582006546622,0.06423406289524687,0.18057663721700754,0.08198388997452906,0.0686167659622467,0.09338852686791142,0.16268392664682582,0.006215441361376271,0.0827372029552947,0.2116586497735687,0.29461870709042076,0.13155442505511875
RSPO4,,0.04203090483196418,,,,-0.06341977652592416,,,,,0.07037412814674657,0.049672351690120076,-0.0017260222513655523
LEFTY2,-0.021369182951294582,-0.01163470626248776,-0.026040516443818888,0.005579320018097242,-0.11256472681396888,,0.09321534111952204,0.0021579233538355615,0.061477379036689934,0.07759718843246294,-0.011465793947094141,0.05180340628617509,0.08674336159815813
PF4,,,,,,,,,-0.03585112978687088,,,0.020979504557849013,-0.006216526720298835
ANGPTL2,-0.05412026891213271,-0.010845867083202504,-0.029714483150477956,0.02760610807356826,-0.11983900094374823,0.021749036650585557,0.050786137769117536,-0.030752729111218378,-0.000710669255434581,0.011096403981032822,-0.06153731112534652,0.21158689451139884,0.037116236522316826
LRIG2,0.0068479928827976716,-0.013596329274702489,-0.04418269440121966,0.014898849810079983,0.04986694697168306,-0.04983007122568564,0.010237133141338162,0.019769607231181183,0.042216538062776525,0.1229171429598473,0.05080245152320823,0.052315201357777064,0.09683589636093243
ICOSLG,-0.05818074078161943,-0.020137030111933768,0.024272228649679855,0.004779753273033151,0.030118195812427504,0.11299846641583047,0.07403548388443908,-0.013901076064704738,0.04503220671819816,0.04842002374653932,0.0008545816087354738,0.14715257039171387,0.041706238321875304
WIF1,,-0.019967044298103604,,,,,,,,,0.01486738046946531,,0.015741624210332084
NPPC,0.02527348023702994,0.004099107437582577,,-0.03822451628967129,-0.05369520825394098,0.024189640134164147,-0.019108405158245762,0.05394186347263156,0.0013069213118042757,0.048897451401369425,0.013102515435350558,,0.06163173765197654
LYZ,-0.0223710805841546,0.014276390606051872,0.059528402150083405,0.06160780089077771,0.04045434189566026,0.06084274927286307,0.07574265873866572,0.025555160681831838,0.08776696875089345,-0.05426496025533183,0.0108104131431791,0.16554248670928537,-0.013724718836776964
EREG,,,0.1140480631240144,,,,,0.04200211552379094,0.18913009245863907,,-0.023027873762334766,0.01373448674992928,0.09504926864956934
SPTAN1,0.04541848998982931,0.042603071474181825,0.02479237118461537,0.08594219219194876,0.10037355552763008,0.037214967088997034,0.05078802915885731,0.002319423495353108,-0.07599710532028785,0.042746741178312474,-0.05526416098326775,-0.004761017265749701,0.037626121122372826
PTH2,,,,,,,,,,,0.04526767828842318,,
LIPC,-0.027632157858066685,,-0.038074213013044866,-0.04053318670619034,0.01627653297831558,0.09934097632632755,0.026744613867114478,,,-0.02867844933493285,,0.05254363464288633,0.06611266188964815
COL8A1,0.016546649932158663,0.015116822812364214,-0.060540274792252595,-0.015227795394482033,0.0826077958476754,0.08111875271007078,0.12076831276157358,0.019095296454003655,0.10129463125448702,0.1465053576608269,0.06862973558959264,0.033709474086974556,0.039659061762434715
GSTM2,0.044361270465752646,-0.022359512840836267,-0.005464948728376677,-0.059734621108209575,0.02962967988285453,0.05591879262584868,0.06360198431295977,-0.027962130428868567,-0.012984825413333815,-0.03494268468245435,0.006438861146872695,0.03769866296702886,-0.011282075187380202
IL4,,,,,-0.03700530265770391,,,,,,,,
SPX,-0.0021972656266272244,0.026339939864885014,,0.02690258562223323,,,0.021596181272032743,0.024434836758277307,0.021505281817733594,-0.030038501849466603,-0.07557074280375921,-0.04408189731157421,-0.008840340339522837
MFGE8,0.0032699700383352365,-0.028017077864835364,-0.02927047298622013,0.1784959955089245,0.0541503916631612,0.0971795477562269,0.15887280078550267,0.15047944557223494,0.08481748797038947,0.12559621158678963,0.07737172086961089,0.2435018387335202,0.13599349207586944
TGFA,-0.013895506349980656,0.014909222453018987,0.03650042749127478,0.07061994160358025,-0.04970665638910651,-0.051879263241978044,-0.08700985225337017,-0.01865414961543317,-0.08193819505867823,0.02006472711424488,0.09045980839995116,0.08569865701101956,0.05086586396636799
SLIT2,-0.022211600292068676,0.04619886468462369,-0.017545405897431268,0.04561719747590421,-0.03271886156239551,0.04035954633493275,0.17825251118705324,0.028286971367580672,0.04037975738231429,-0.015042315319106212,0.06466592295448798,0.07417257101755032,0.027406402216009564
PLTP,0.019002839085974648,-0.05358289265935799,-0.014848112935201682,0.04955243541908217,-0.10735515190393649,0.12293335737178025,0.10665854376513186,0.09322401979051577,0.015598104709864894,0.09295144254467241,0.07567863433888865,0.08108433711616023,0.09208616301416059
APOD,-0.08891510533222856,0.06821519525661418,-0.005642126979694011,-0.056892165145444776,-0.07999461699223377,0.05103549813763931,-0.10279210178993436,0.0007089889523276802,-0.02816548265156347,-0.018433168445232472,0.029386059640795156,-0.04384381635499346,0.05545373909212565
B2M,-0.031144257989841204,-0.028009137103555425,0.048512110768404046,0.05653926572084553,-0.021455740686945137,0.13720688182770535,0.033803316946939145,0.05355168326799186,0.0011432161066289592,0.08955166576703845,0.13164171071390648,0.13194770407050674,0.06102557799345727
OMG,-0.05963809731114153,0.03885341181998247,-0.01928435469977866,0.0025657923918591683,-0.0436588967597309,0.09996941463214158,-0.029946817045178206,0.03518308752483873,-0.0402454153114829,0.01319710968881385,-0.057080913175842324,0.0544178970725157,0.033247517641247025
CXCL3,-0.017380516813775754,-0.011351151452398687,-0.016377466769582235,-0.039394197293358565,-0.07499763272446046,,,0.06012156045861113,0.11615332183893144,0.12365654397786224,0.10174165108630143,0.05622231938221301,0.05443937636479636
CXCL10,-0.021201050330508998,0.11827056580236357,-0.026276908794136414,-0.08324572240374595,-0.07976113724731036,-0.0353067796358077,-0.001096754903581924,0.054612950640439605,0.026838830762369408,-0.026873408506601998,0.01017661650955766,0.12182310288841734,0.008732514082892738
RSPO3,,0.016361893260058123,,,,,,0.027987976949109847,-0.07921837694490276,,-0.015108902059385523,-0.00567161960752871,-0.001455453047387042
CORT,0.13351266366015,0.04314831262207866,,,,,,-0.00631985893899216,-0.026672931629437565,,-0.02041206123295584,,
NCAN,-0.03869128727754234,0.04722409473384755,,-0.009959795600244284,0.01923943402259168,-0.04650440198715494,-0.07076568097086063,-0.05114335370642511,-0.11884412277714868,0.1258666996524193,-0.12064674898037382,-0.00926035974622697,0.026905418167358613
PRG4,,,,,,,,0.04109897458759923,-0.009211086818220129,,0.1329458787133703,0.1030830624509757,0.07173146232129135
ZG16B,,,-0.023225323107758558,,,,-0.04603013237887684,,,,,0.0193212036573566,-0.005948713537569816
TGM2,-0.01505467921368166,-0.01389163757209273,0.11712738474286104,0.07251043075140791,-0.060185293177133635,0.053484481054775844,0.15231699333054718,0.15607453776398575,0.13347202183843043,0.031376131658758626,0.10065405492943919,0.10239609869989154,0.05714182107554906
VEGFC,0.06680535589368669,-0.013602369259256484,-0.04614053087828685,0.043451093887099376,0.12312162664393138,0.03246937505111057,-0.047022629317972076,0.13461924444007303,0.13351620016235904,0.033212774310029045,0.0836516880902086,0.16504437805001224,0.05354467210804725
WNT6,,,0.016241468546588606,,-0.04692523989301624,,0.0831996028827119,-0.009270498936071767,0.025088925062785542,,0.018656773828577094,0.038159911341503004,0.05884359888578923
NRG4,,-0.007375285252117792,,,,-0.014195491883905485,,,,-0.030901140259066564,-0.0022094198795762333,0.02431839603884616,-0.03597037581019027
PMCH,,,,,,,,0.07813243642381625,0.013254484980498228,,0.07002559324053793,0.0446937251970211,0.028345811079109322
COL9A1,0.03021659992706947,-0.022476680310350775,,0.0634003239774229,0.007758801951580899,0.24852691589090986,0.006560101461444732,-0.0679263801719803,-0.034636352714321084,-0.0956230733090811,-0.03650473985752492,0.017545173371430543,0.07325892746860195
GDF11,0.018296299018066467,0.004788873112874279,0.01724468958028987,0.03175970610635506,0.06046368982737914,0.08388340230295376,0.02242514877306105,-0.01747216190815912,-0.08257804507491809,0.03318475668799636,0.03786537307214998,0.13722624837983513,0.06119684315050039
RAET1E,,,,,,,,,,,,0.05937296952153579,
IL24,,,0.032105158998790274,,,,,0.06097733961594318,0.10656577364486254,,,,0.033069308431603016
SORBS1,-0.0648555004683933,-0.008822625239749955,-0.017435476437909197,-0.03207202566798977,0.01894468403874069,0.02499826044869516,-0.0304667460671457,0.05290396686975539,-0.008370562052695839,-0.053544682830033,0.0349094760509155,-0.04872442809993971,0.003970629037952646
DLL1,-0.04358594095972307,-0.016581291786816877,0.030149299177151544,0.13576501347213732,0.04524446820315119,0.022637089076926853,-0.02240374624104444,-0.032562123156937454,-0.06606083884771292,0.07373286341493432,-0.07993070336272849,0.13222214920095657,0.1742121648815247
TLN1,-0.04809079163683086,-0.013261297388293883,0.04349499453517816,0.10431801231849958,0.12249673237405563,0.0589096008462624,0.053520087851057656,0.13445739563198528,0.10733594684666528,-0.008299896200077962,0.05980107321456664,0.08474084182454272,0.09488385323597703
COL2A1,-0.020271562547826184,,,,,,,0.04104043992222915,0.15884353348581684,,0.06066242923845635,0.059755238540601885,-0.022951388700651332
SHH,,-0.012182919019244419,,-0.0006706833095312657,0.06012394323624447,,,0.11387951095394555,0.021128296858403967,0.022062895551624422,-0.0013018693849167744,-0.027494081255133373,-0.007707732605993781
PON2,-0.014175116287075233,0.026012850921041244,0.053755639446256775,0.05769963700431511,-0.14057918468562977,-0.0005387843016223227,-0.017652068839084257,0.012960942996954236,-0.015344969846684193,0.04484194396712871,-0.0028222395520016126,-0.09857498236318468,0.06659554096969968
ICAM5,,-0.02081185583011493,-0.020506086462385588,,,,,0.04249534398494971,0.05777598001121222,,0.05262598471805347,0.09591143385810715,0.010017599706916082
HPX,-0.0025564173387121717,-0.010610649345283866,0.03575463139455865,-0.0006126196455626291,-0.01925373896321314,-0.005839591121522679,0.09192696157130506,0.025890077878301148,0.06014872152301064,0.006798285572876088,0.021261668181619113,0.06858732541700595,0.06774260873072101
SFRP2,,0.044558136171147435,-0.021378837014439208,0.018231212073563197,-0.03700532443844333,,0.11876637528957404,0.0021096615429247495,0.04158905964794021,0.00463503085233979,0.08898819200314104,0.20836869277276993,0.05531205033823421
CFC1,,,,,,,,,,,,,-0.06792665100433941
CD70,,,0.059599754350110265,,,-0.036333778861471724,,0.04998367310526579,0.06504239046566355,,0.11181353311726448,0.0376817630101946,-0.011127415905510207
HP,-0.0402232918397726,-0.003686487379682171,,-0.018273538667107486,0.048303359744535916,0.13527931598630233,0.09589347124016394,0.03360086326420032,-0.056324331129782815,0.022838176816679337,0.030285529161525833,-0.015379807732765417,0.06378535543737339
CXCL2,-0.025529697715644572,0.02317838949740659,0.018685464082913352,0.03221501970575789,-0.011212307783254837,-0.04986537494313194,,0.07303813664204294,0.09060356458258056,-0.051959470498653605,0.07575555665527235,0.0744238295214139,0.010076019704690383
NPPB,,,,,,,,-0.07058553967864047,0.0031796386635369726,,-0.026745586957784576,-0.023294705017817503,
CCK,0.007759592098878609,0.025184152675697426,,-0.019989860939213466,,,0.03714115216624101,-0.03224276736072617,-0.02226140473184334,-0.04447904189591394,0.010751549090325142,0.13440755924544232,-0.08103539187875647
SEMA6A,0.023774601016877915,0.02274025397542215,-0.013182703035027638,-0.03446637958499529,-0.02265547438180998,0.01685508345954351,-0.06722506959066084,-0.016654859082410718,-0.07699100409323142,0.0044113251836315,-0.0534090713864124,-0.10069077624147676,0.06779182902185207
IRAK4,0.010242740025156884,0.00337373865079338,0.007086368394835955,-0.019022312712981083,0.1452324190099351,-0.028005614162821154,0.03464902174355376,-0.008958837833465494,-0.04113610653101541,0.03238803714267059,0.09369043886126671,0.13341946919454348,0.07444897809787886
GSTP1,0.08859241697598272,-0.010207241259880215,-0.05733445077602486,-0.012505360326744604,-0.07906115537145138,0.06737849187328437,-0.0501556972760396,-0.041138852941037106,-0.004537877696830512,-0.044479829841619446,-0.053372518247621126,-0.01088120935740918,0.02642302748181588
VCAM1,-0.046535001740005105,0.015886583696751715,0.021619397161275228,0.007138633388518091,0.07077086677214227,0.05046015102784167,0.06725082359165938,0.11898263431876617,0.08303029535549915,0.028410267751746553,-0.003696967893150262,0.18528836121333336,0.023284837843198968
NXPH3,0.018742662444137012,-0.018187420452721603,0.01769447365118151,-0.034511335565479875,-0.008311917627748933,0.0577410741302403,0.019158711028562998,-0.05124098004826249,0.017388091538485712,0.029510420069004863,0.026771842911081613,0.0493600981376816,-0.005058815915916411
MTMR4,0.008168691996951503,-0.04709998237448482,-0.000675570412693292,0.03346064315808494,-0.13444235841288135,0.004264065087667841,0.0960358193272222,0.008085963597890279,0.0006534988913684165,-0.006301379638157546,-0.06061658941243866,0.05417969324311732,0.06424916132282142
LAMC2,,,0.09375082132316671,,,0.08417709804531458,,0.04926839955757758,0.029699126228463116,0.04604543815810293,0.03085843577788863,0.117502137677491,0.04407637239222547
IL10,0.12053225190157535,,-0.020371558350714126,-0.04268431283478068,0.07481003971455107,-0.04566028188354377,0.07173976357955758,0.03859807377561006,0.05156695599835975,-0.04026225813828401,0.05605893009228694,0.1296655361854312,0.0936513389668064
SEMA4D,-0.05025151828673418,0.009384524313604103,0.0032674681861378264,-0.061636696489448875,-0.018234163467384944,0.02046629928360843,-0.054858924404934784,-0.018475689788537527,-0.061826343599499615,-0.055807724513066925,-0.07839508628966838,0.15508624016779793,0.06568736797137903
TRH,-0.01981695166549253,,,-0.04528226993403708,-0.05363492265886202,,,-0.02307675359318042,-0.036670716239251784,0.048752927157281994,0.03958125171769424,-0.029347364384511545,0.09258731702510323
SEMA6D,0.005305359130512492,0.03810335314336581,-0.02919071477818443,0.029379126802728712,-0.1013409610320698,0.03518901131525902,0.006055909782441873,0.002976082740911275,-0.024088127199397524,0.04146949870033064,-0.06571601449967593,-0.11071907163931968,0.027295923866497568
CEL,,,,,0.06881564306878729,0.08477728865242098,-0.06363426832802865,-0.039650238567824424,0.05312969731768159,-0.007725615187596464,0.03680705340502994,0.1310110244466564,0.04980207599730017
PDCD1LG2,-0.013010037186624341,-0.04080622860842041,0.015039155481764469,-0.021303865459249057,-0.010172439458803086,-0.054577991669374895,0.08826315044926898,0.022629803049333673,-0.030195530506880196,0.07389068804977139,-0.053096799689527054,0.14379279353484858,-0.02341045556575118
SPINT1,-0.042219542173149924,-0.01734013542866664,-0.043940191328535126,-0.0025746977449815937,0.03853897754844349,0.09126254951424402,0.13643395613344558,0.00903525615560068,0.006150902940611628,-0.0188733055994599,0.09906553139999746,0.12119771768908943,0.10957971270551617
CTHRC1,0.03449000847385459,0.0509631903926686,-0.004201346706293381,0.07016804273576159,0.06459489239787347,0.10359045742377518,0.16976983328279974,0.13358810950298017,0.08159543301853658,0.050892167544627984,0.22597588901770194,0.31976215225766064,0.18795324552663903
PODXL,0.002207365650815783,0.003266227755165185,0.08202927074215911,0.11474676901840977,0.020548220886619332,-0.008785763320456757,0.09033688317178323,0.01933893870237901,-0.06863478145045063,0.0977881513816856,0.05317772801825101,0.1941754115555975,0.10585669352328009
JAM3,-0.009264007012652663,0.005554516985302647,0.025186796565198618,-0.06492909563339805,0.010314038177424288,0.0105895680040265,-0.1247523218197596,0.031008355591032273,-0.016914534933520162,0.07061742567308918,-0.049732626266241066,0.12962165775137185,0.07040283460822991
TGFB2,-0.03162007618180802,0.0368649317882163,0.010993005770356596,-0.01210353074312169,-0.14789680652872786,-0.026938682002009176,0.0811712406221394,-0.011104189330859897,-0.05559170615124453,0.04765972954555821,-0.0471495373528133,-0.05208792137210741,0.04120395862371844
COL18A1,0.033415361844357866,0.04836564890445089,0.09294571416856201,0.16694798185000156,0.01770323314611947,0.09006827264193489,0.14175358871978527,0.1956927326130267,0.13615242280537077,0.0810423660735,0.22220629697820832,0.22675954641665985,0.13004607035111768
NODAL,0.014170959101947373,,,0.14346318953146522,0.0512897639186169,0.07947546837799989,0.05572479704024688,0.08188543060381477,-0.04357849519316079,0.011141546389038604,0.05529449726012667,0.05843821932024649,0.03872288287120105
