,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.06058071222316464,,,,,,,,,,,-0.022059514214209847,,0.02613612328765459,
BMP1,-0.03941095630549648,0.021011846577117636,0.045388891043614196,0.04290110175428204,-0.010756202356749256,0.11493551781129031,-0.033344141221060684,0.03204575661313811,0.07642902194037117,0.01097464823659027,-0.054888321302902665,-0.05825779597131245,0.07395699313652432,0.004108672504675081,0.015122798917486325,-0.029770294397196296,-0.01271068682208308,0.04815698003533252,0.06921184836605701,0.07872729678664471
NDP,0.013311488901302541,0.027369930733127944,-0.04113998315686172,0.04982566645030189,-0.018459264355748156,0.09931330499514382,0.021695788741812706,0.01596535763264066,-0.021259719231408507,-0.028956717181350684,0.009144856130464335,0.048274738716402844,-0.019708004395469773,0.0695871869311038,-0.05243447438970356,0.06704899412230705,-0.030512313056693652,-0.05520536064500256,-0.01509401487623951,-0.05095145784316463
TNFSF18,0.05753255713317874,-0.01805881806566654,0.029612106891715305,0.0238736665052214,,-0.0006408751744568629,-0.012622089446573373,,,,-0.02939597869244931,,-0.08185529171274641,,,,-0.02274958763582277,,0.022584469032271726,0.027973137734859668
IL36G,,,,,,,,,,-0.013752909901546135,,,,,,,,,,
RTN4,-0.02084683786800484,0.07940352524862967,0.019139866509620806,-0.02153647530790101,0.002474787143147082,-0.1348431344356324,0.056846893377930134,-0.0625666980864834,-0.08495678544207286,-0.05020277550865488,0.07096462909636021,-0.03116128361690915,0.0924564496051904,0.04749926171438038,0.00082414020324465,-0.0747796567596805,0.06067743081285979,0.013303275673146828,-0.02925480530886351,0.044010017644903185
HEBP1,-0.014407586812618346,-0.052537079451811505,0.0402609991366514,0.045827448051839734,-0.012020013932454575,0.031271039213934926,0.016815020488096938,0.025106164907512347,0.0421390636693986,-0.00782494628519205,0.06511560298621268,0.003526387753522348,0.11548917540577712,0.013420576507810433,0.01780465460162802,0.02984282831705312,-0.016285050267801745,0.035462957431715056,0.06454541076591327,0.014192664299023688
WNT7B,-0.011296640547818508,0.16581928009062766,0.01599970203787256,-0.02973655955433725,-0.033382317762920895,-0.04858427901945084,-0.0031524345208528695,-0.020799834996411498,,-0.015116032886383251,0.037135447599017414,0.10893810143713632,,0.0018367582682103244,-0.030713747669190227,-0.026930828503778783,-0.011747005596902357,0.00151206904074185,0.04371647558491305,-0.021159342505517608
PTMA,0.03835349389270916,0.03884054817884189,0.03198736170818484,0.015112325113494994,0.03483790574738561,-0.07340380801139613,-0.011738682077450862,0.012330465436852183,0.13774937254316202,0.011796574857519122,0.07674447823049116,0.025865209682642453,-0.003414889247442939,-0.016045675156834225,-0.02077143318501334,-0.007735601955875263,0.014496115801136612,0.04371475571975936,0.01839892722010879,0.06594763055561058
FASLG,-0.02852437572755168,,,,,,,,,,,,,,,,,,0.05982486994529186,
CEACAM1,0.006506914009038412,,-0.021474237781447886,0.03414059943813166,0.03771386906808933,0.0024012286942798502,-0.01985153968813039,,,,,-0.06211939933032216,0.009712758327313276,0.012143403264731038,-0.0047121804535980236,-0.018461212624156304,-0.03268878234358143,-0.017930080983860935,0.041501818841077016,
PDAP1,-0.06376260982142493,-0.06436481742098207,-0.008201097026087708,-0.01486791391894195,-0.040014333626080624,0.107816609860233,0.06463816491856735,-0.011405229805770366,-0.04084642797593377,0.027982524490660785,-0.011188250698753318,-0.01676549440014547,-0.09283831421080296,0.04488145688569823,-0.051119391274621104,-0.022989779146672426,0.050116926519022095,-0.06557084632113952,-0.02948273849428413,-0.02739298412854607
