,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.054539641445877876,,,,,,,,,-0.05291463501816866,,,0.05749716021509158,
BMP1,0.03504971770332197,-0.003430670753557856,0.2793295857129732,-0.03467188513239853,0.07310178662892004,0.01837768869144687,0.13257828730587717,0.2540912631426226,0.05045372562687236,0.06911801723282975,0.15089257904467687,0.06813935386015556,0.061190736476218914,0.15665518857670935,0.033657208421636574,-0.0017901644273866154,0.2017866351139521,0.011413972530595623,-0.01634860687448384,0.19098752859939253,0.18454777529044558
NDP,-0.04175382053675111,0.023090042955212768,0.056135585121749015,0.005041910042092979,0.028297922071754213,-0.0017065888469588338,-0.004509275066055013,0.024793583711265988,-0.022437544209413445,0.02101209462307747,0.08242312219941295,0.016278514338439833,-0.05029689518928372,0.01263162842118816,-0.017453054794234413,0.05999217308785092,0.11758800055479335,0.04160446876212068,0.03702718023542909,0.11221089024187783,0.0863185248404038
TNFSF18,0.01075883063531499,-0.019872599663920746,0.07203996506955901,0.0034049978345602927,,,0.15972518191701027,0.11941967802489403,-0.021277287160865747,,0.13421911747780402,,0.04864966306515314,,,,0.0797311321737129,,0.02790541621552705,0.07963277973799227,0.044816769198058846
IL36G,,,,,,,,,,0.009062210374255262,,,,,,,,,,,
RTN4,-0.05356831389656207,-0.023661472473624885,-0.008896282100716277,-0.0495293718657646,-0.0648469127826069,-0.0032101913095007283,-0.1208056394410627,-0.3168444296411252,-0.057782970189525065,0.036725906297460746,0.06108681913658549,0.023113375924968878,0.07123761555289965,-0.17882675437172116,-0.04383637097114331,-0.06473832536587136,-0.2533879525181091,-0.0837953670653386,-0.0773439380458655,-0.09368742474068115,-0.01726460812467098
HEBP1,-0.018044552960507974,0.02919009857951604,0.047753135372016565,-0.060001425774226354,-0.02950887163266503,0.027744951136868902,0.029837667573889524,0.09614673608088853,0.058360657562459325,-0.05248882119604167,0.12441839689515528,0.1301756457968506,0.05175657508737627,0.03751049911960047,0.0009708703734100475,0.10369500214181744,-0.017885467062801568,0.03045305051129698,-0.014421156366459052,0.1337843072308416,-0.0016949697450372853
WNT7B,0.01582383724737298,-0.04638286852274462,0.028379167494255394,-0.015248980344475077,-0.022221820931778102,0.04874953404792404,0.0592166979631783,-0.03672728443918356,-0.0024007787962445682,0.005812030213821805,-0.018290799045960388,-0.1011825344264863,,0.019771267364016316,0.027121074253923398,0.0020897378058566864,0.04530761060404144,-0.003362291776649194,-0.03314012972699581,0.03079293830135298,-0.014709435702767856
PTMA,-0.04962005697524072,-0.02754268227339164,0.17759669288844224,-0.015568448998949136,-0.03218241515268223,0.04302638796019927,0.10085016280842045,-0.16686144383443496,-0.10451614154798003,0.010131270991023244,0.07476127696401623,0.1593067183450067,0.0449653034523671,-0.13349014401114773,-0.016033078757536786,-0.002911708445770265,-0.2038715906520641,-0.0611115645954701,0.019752629193970746,0.07399731541408619,0.0013155957976384962
FASLG,-0.018910647918317394,,,,,,,,,,,,,,,,,,,-0.013536449629976636,
CEACAM1,0.06047801020142388,,0.03909726828118354,-0.01170267524997575,0.01732497924698069,0.026506457900857948,,0.042301835187916415,-0.01691541417842378,,,0.0038035713851081263,0.06927174750347385,-0.02940400762890532,0.10038535211980122,-0.02409135643577383,0.11313309972543678,-0.027969545250781925,,0.0412193449487274,
PDAP1,0.07229539354633831,-0.00308054248016951,0.04999333263720989,0.010104650609441672,0.018176091641258378,0.02122762716431634,0.011847710094323614,0.18983801326611818,0.008133769048007711,-0.005570422467760159,0.06800611931946088,0.0391760556052002,-0.05436452884462746,0.0812437355690528,-0.026716940155345686,0.0008894668097155707,0.0790217238923823,0.005105742945617726,0.03339319792977025,0.0068448582539060105,-0.03920641706349406
QDPR,-0.1359041175334009,-0.006296876414560574,-0.151795002892363,-0.05110310192668659,-0.013770281296316413,-0.0011211968256770477,-0.0015422338124694388,-0.25757807223503776,0.028544704911357865,0.06906233899986858,-0.10191604099520772,0.07941599829555182,-0.015822233331532026,-0.1423279687512631,0.049439240187719925,0.0427016191612319,-0.21291574818721892,0.05499843834609281,-0.06849590444002021,0.04270432730717778,-0.03890232381390107
POMC,0.05855264796834224,0.044392743741650864,0.0484326080485417,-0.020793786843998956,-0.013665004266499416,0.013182200609868577,0.03356031482532956,-0.03025447211555111,-0.02468848145323398,0.02607667664069772,0.12754488992731264,-0.04496630336346345,0.07274696880051719,0.10281616576625383,-0.021468531580458385,-0.04850617329914279,0.0893501995983,0.0026114002329375554,,0.09684101759994111,0.04446965063790832
CCL18,,-0.02665079015845497,-0.07510271649715723,,,,,,,,,0.06760028913669913,,-0.01559438191958605,0.015019242594906763,0.1325977617661175,,0.012976464365996912,,,
CCL17,,,,,0.010145360007286285,,,,-0.026536919650166756,0.11201095573752982,,,,,-0.0010998259631090676,-0.010490540528912429,0.05209091879728604,,,-0.020296153925586823,
VEGFD,,0.009239277196595855,0.06283709111125607,0.04253435252159166,-0.0520675566357045,-0.017399428971658887,,0.03149280701023445,0.021367173721295547,0.032689703277175984,,0.06993910568555504,-0.010606436413006048,,,-0.02409135643577383,0.028196114727904984,,,,
TNFSF13,,,0.10444472318675838,,-0.0036050328552060845,,-0.021929148289615036,,,,,,,,0.019566872728945764,0.10043535353867011,0.12582349964441908,0.028892808983436453,,0.009201513881059435,0.011450236018487828
WNT5A,0.050619865247154276,0.016003307730041213,0.07778470350569157,0.009020544958097773,-0.04443486919809176,0.03374836431477728,0.036665583998750285,0.19654230718313023,0.02626355611113555,-0.01994171612961404,0.08408503369604738,0.00171343040753803,-0.035946570719403256,0.08715952477939251,0.002004533658362272,0.07558337313125095,0.05557970642309947,-0.00046181815517246197,0.049401482971089324,0.08526859917022549,-0.02593372405732312
CXCL8,,0.005669330621764106,-0.08098092364897419,0.026000578659800804,-0.06371056465666636,-0.025785923361538957,0.02876502396556418,0.1435304651945567,0.03589306372022591,-0.026340861889211843,,-0.21928315952986835,0.05257213994752644,-0.07931520534272833,-0.06969514057200922,-0.03699832516038483,0.003242698307418739,-0.030962467977432535,0.011557789657533155,-0.03345898263177665,-0.034702268306727464
GRN,-0.15084551978399288,0.019328548729968895,0.3188712563877455,-0.016174426364249456,0.061343065390540595,0.04940703015783054,0.03797332516673657,0.22786265429914382,0.04682444781601291,0.09172424836458838,0.09877193223712827,0.17323365540795022,0.16457190580793982,0.15526905697253993,0.06266329874954503,-0.004760576960040789,0.23234331126203922,0.0457999844899084,0.06139479921902944,0.08497648528212351,0.13731923017220488
MIA,0.021517977484547382,0.0007870093520929561,0.002361794503948481,-0.014906714375743159,-0.03585758412936757,-0.013944760093075067,0.08978491225438924,0.07436281540958331,-0.017218896593642324,0.10092390614754386,0.026402757420013027,-0.07097505658129574,0.16648720072434622,0.017734283088518304,-0.007690164311671096,0.04519541056849927,0.11398149616771515,-0.14217576204585075,,0.22870938785608508,0.09281863135123664
COL4A4,0.031968425693572076,-0.030228071074287145,0.024748697208795658,0.09828658623745448,0.03815429675998075,-0.01548169113201183,-0.0208646157586779,-0.04133475575754913,0.035554094262157145,-0.018895188099389573,,,0.037405109327796886,0.05344084221322465,0.034009204380560494,-0.027457200903399988,-0.07578444719958477,-0.001825821396906481,,-0.021515451823674547,-0.051789488740397044
TAC1,0.13213408381875674,-0.03785830241094893,-0.03934235642480451,-0.03963350844490786,-0.05513038923555133,-0.025488844564681014,-0.021858953382159357,-0.1908475710100088,-0.08653108452301783,-0.03348622773968333,,,,,,,,0.10567149899663524,-0.061888593611437365,0.03585231398102506,-0.030956778587405465
RARRES2,0.20193388765856504,0.0319909362660477,-0.12889239190370377,-0.04949861783455723,-0.012257627773241641,-0.06312165154568687,0.02181071263778557,0.2581600905835199,-0.05837022540231336,-0.028624512534281665,0.02811150616934755,-0.04901174717817968,-0.0037364336872546793,0.1432357140148668,-0.049257435195018524,-0.03780809835377959,-0.0738517717103028,-0.0013358268070578138,0.020437297282975064,-0.013690706393463451,-0.08060493134287083
