,UKF266,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk
VEGFC,0.040213992915839325,0.0451494245533047,-0.015336506413613567,-0.028226266468126707,-0.011032126884628747,0.018034836269768328
LMAN1,0.007213924219009044,-0.10607307054733531,-0.03426317963267397,-0.009769952071918034,-0.025591540585369252,-0.01213266563931927
IRAK4,-0.002310964460912106,-0.08587638413445063,-0.02013014702808537,0.014789546914561922,0.037490220938533464,0.05364896445960406
MICB,0.018631783185960944,-0.04699578142558018,-0.021191318245929746,-0.023505766493822588,-0.019345809108925485,-0.035868351527507746
COL1A2,-0.05837576735710046,-0.07584492349583363,-0.05128816713802552,0.028414129258372552,0.11903509419186697,0.018118846352356985
ICOSLG,0.11975304879582245,-0.03528274089221571,-0.04244162102367104,-0.022933314483130508,-0.05722145251457701,0.004260294375935074
GNAS,-0.01583407125845766,0.10885299809195541,0.011506705062777945,0.014831396190273554,-0.07895158813908386,0.01917382037920141
C4B,,,-0.016780697944552635,,,
COL2A1,0.015577700115259802,-0.016337600817795596,,,-0.022005739847758218,-0.03996654114880353
GSTM2,-0.015504914924060633,-0.035685886089145684,-0.043151728275756585,-0.027424783550792423,0.011675429858282954,0.014839819610984675
NLGN1,0.0242320827168354,-0.01581603877790062,-0.02730489295795957,-0.08905942812543627,-0.037057419993681034,0.0346839111971479
SCGB3A2,,,,,-0.019073115881507178,-0.027777881230901386
LEFTY2,0.038962341987199764,-0.07829937560491342,-0.005206747880549605,-0.01325033414328329,-0.01789338177520299,0.022693243368099726
ACE,0.010098160427078633,-0.07062533585209575,-0.022576432215969704,0.04711399037781455,0.0859129710701875,-0.007124878728838458
RPH3A,0.02010988462381536,0.09467034520752543,-0.003529339674311077,0.03699210976709008,0.04353946590934483,0.049849867823643826
NCAM1,0.00021370308925463727,-0.006766528044518483,0.021965406529201977,0.01823872191466548,-0.06851073156004588,-0.027566610676028058
EFNB2,0.002590344422279529,-0.011732774882179497,0.009894329502445134,-0.016157248844036395,0.035946503533299874,-0.005123279055310804
ICAM5,0.01152702374877879,0.17511736778868053,0.03964588652816026,-0.008246000160688034,-0.04465160304277735,0.03681972837643313
CCL5,0.09896058653751279,-0.03254554832553492,-0.018504937474783774,0.02158684540088171,0.07232593489678872,-0.03249968742742128
PSPN,0.07391160396949176,-0.042539651061349354,-0.03375204658535067,0.012839796411451445,-0.001540181750155721,0.003230943800503534
PENK,0.007735419346028869,0.10395532123081067,0.09138012687562319,0.021423293546233225,,
EGF,-0.02696251629193074,-0.0384297090645663,-0.008909436142839462,-0.00743882379981912,0.004811596147092044,-0.017888119726238556
SERPINC1,,,-0.014984839934213488,,,-0.01788812114927792
UTS2B,0.06989505257962991,,0.0629468326859458,-0.02948376069409574,,
F10,-0.031045010167761417,-0.020560831561792333,0.06405386667675272,-0.001022233029167641,,-0.02487570406978949
FN1,-0.03477660304886859,-0.08868326134388148,-0.055132020745853626,-0.0390697865339251,0.046633466175886144,-0.05245299035448726
FGF2,0.06603633965843518,-0.07486092444417426,0.0432653154789905,-0.032250056086815866,0.05393591055741321,0.021332078573681863
GDF9,0.042263937047806184,-0.047205734808611774,-0.03400747967982666,-0.02103175047887957,-0.03134228259111541,0.04790887658020725
CSF1,0.01979534926151841,-0.029296759776724034,-0.003589540086489554,-0.06267280685183674,0.049034919222917056,0.018557277329488187
GZMB,0.05814130966979125,,0.022690224407307807,-0.01533001536763105,0.048516680720472494,-0.022705971800385347
WNT11,,-0.013794940052717941,,-0.00788014447360366,0.022988342904282984,0.007286892256219165
GDNF,-0.027788035287770525,,,,0.05537531129931322,-0.027059865072449882
SHBG,-0.0010577046131822801,-0.030008363260721826,-0.01485016230644425,-0.0236939254029528,0.10159681723438865,0.0498767512086315
EFNA5,-0.02149407349113544,0.12870696533690246,0.021335565491235876,-0.03693074421645972,0.041076798735474714,-0.013031626124502791
THBS1,0.054939870188306796,0.02617749827556307,-0.05976499411138708,0.004948951300091814,0.05038183311740486,0.03736884862358261
PODXL,-0.0009921389810608684,-0.09964911574396805,-0.0926556420792067,-0.017060430258816605,0.044019345331746444,-0.0008605226126664506
LCN2,,,,,-0.007030978234935024,-0.03228836995547354
C5,0.04192075183759919,-0.05876779867567561,-0.022449680505458754,-0.0292944121822435,0.03989400539823473,0.08505038737791139
DLK1,-0.022046694559542526,,0.11012453214168257,,,
CXCL5,0.12288834165490045,-0.015367740410404127,-0.017062690931044792,0.03757180877944416,0.002375743583861309,-0.03126399291215251
BCAN,0.04090359841764302,-0.10807955586555038,0.09248172711844395,-0.05755798214221238,-0.022698432688812966,-0.04805520779874246
RELN,0.0068552614761231275,0.027705721445571468,0.031299611243285015,-0.01863558555121081,,
COL4A3,,,0.054585451814752536,0.10574803833592208,,-0.0148257559077219
GNB3,0.02004645176127223,-0.06257468780851295,0.010756161316678158,0.0920657447779877,0.05336685530406378,0.03716999988081919
PYY,,,-0.017202064610538255,,-0.022269742010658827,-0.0036610911299536125
MSTN,0.008301391202882794,-0.07744988075638755,-0.02366679485341666,-0.030386042041794206,-0.02159630378902351,-0.024221760180777492
COL18A1,0.0011903947968172396,-0.07308727095537262,-0.012067764818406356,0.013051534647075296,0.10786585797780777,0.036087789035397486
FABP5,-0.009496492953828812,-0.03384412364912054,0.004122841025022391,-0.03750587454382269,0.0045003772827460755,-0.013318136276499321
TGFB3,0.04630840257301347,-0.04349250193864482,0.003397281253202586,-0.007155346840199434,0.01911527480870291,0.04704174521734364
BSG,0.004277492068873111,0.05858150678960406,-0.07234064048359709,-0.015191746589066649,0.01150278596147653,-0.027941960599926853
TDGF1,0.0004393817179168368,,-0.014005705518615493,-0.0023579354816956324,,
S100A10,-0.059295837312140484,-0.12483514079523751,-0.025465378297815516,-0.041132784234186925,-0.008902460238343905,0.04682488772819521
PLAT,-0.015799254937773687,-0.01956628477236645,-0.09776139621475895,0.011747044864780214,-0.013939111355247493,0.05945174743934669
SFTPD,-0.03809122091411109,,0.020595293571448084,-0.037119898439561434,-0.05026267468699444,0.0729720806413342
EPO,,,-0.012773353559796502,,-0.016852244863087465,0.05764050801211564
FGF7,-0.02637532403127963,-0.037158959289634044,-0.022057869585573618,-0.03833294385337102,-0.007328018277628536,0.01452739388345162
CGN,-0.029377886022542356,-0.03715896220514193,-0.007228025186268635,0.005253264892327212,0.005298055932016963,-0.05856177171012007
FGF13,-0.025162673660159063,0.0964679814994974,0.03150739677103336,-0.006556087801707489,-0.031457607862494415,0.01617975895396008
CXCL13,,,,,-0.03159055220776763,-0.024369959181928125
ACTR2,0.024190007216825172,0.006637685999370043,-0.0335751879230278,0.057261901918317794,0.003044007744296765,0.015133998122636357
SLIT2,-0.02328879932833549,0.10674809577574526,0.09340022902685935,0.01409744315131028,0.007047461530388504,0.07592281488259237
LAMA5,0.0885025197171799,-0.07118287272089532,-0.005345615272302571,0.006388527939806887,-0.007205416087044972,0.01171215522691917
TIMP1,-0.0652544096111768,-0.08011649621958704,-0.1271264254511561,-0.022594179948539843,-0.004407798518859634,-0.01843779666405427
PLTP,-0.05992758693310872,-0.10794046855299542,0.03670162274398576,-0.052812407901327324,0.08007802385973946,0.014309535807168096
TNFSF15,0.030427591899229833,,,,0.0650778829532864,
PRND,,-0.015533280370087733,,,,
NPW,0.04312552743932396,,-0.01720206531106036,,0.0024809636668574964,-0.006898689141863512
SHANK1,-0.015782217063338256,0.05127889491500074,-0.003118161095578669,-0.008182094699689902,0.03242658363234254,-0.024875701457919744
PTHLH,0.06603172410335992,0.008375302398567567,0.008670141943334047,-0.009382106013112821,0.017593796872515922,0.05269433082953607
SYK,-0.010665365058804692,-0.08072456686654424,0.010639130609990272,0.02877098466161166,0.09748523614066815,0.10191443201647496
FARP2,0.06842134127016383,-0.03741557604463048,0.03388322125000135,0.04828183438394918,-0.023186209625361918,-0.03855215687095458
P4HB,-0.029983970436136605,-0.09458648672677748,-0.03391675563022142,-0.013518765996741778,0.031606424894396676,-0.036744280608100255
TAC3,-0.0074883173975924975,0.00593504512329041,0.04641099765419217,0.04489958353493688,-0.04665964660065624,-0.047098980762108285
C1QA,-0.02707571804759993,-0.07566648880867465,-0.0241575106457712,-0.04552466996337255,0.07512678493753885,0.028356713318909096
EDN3,0.04553195155759151,0.048740625678247794,0.007776462369037346,-0.0034729612004943703,0.05302192746172705,0.0665804108348044
AANAT,,-0.012443404481949721,-0.016202950158662334,0.00509453939097327,-0.018491918428757734,0.014276620324103442
GDF15,0.0049754688588688955,-0.02435914009521365,-0.07660627270329734,,-0.027028972051224873,-0.06415199982239612
LRPAP1,-0.003076488171871098,-0.02902167947166109,-0.020173475189706712,0.012201553433432176,0.008773175722173364,-0.013570506761336575
LAMA3,0.050852875257409474,0.1453869651511462,0.021369373264517932,0.02420663186002049,,-0.01630683465354939
VCL,-0.02383474230454626,-0.017560156014670675,-0.02412931686280237,-0.037337217292220344,0.07716671760964976,0.0344228674182978
COL5A2,0.05723631906832543,-0.10096899597567706,-0.06561850459034411,0.024635495771776556,0.09495577965637855,-0.009509551996125964
DKK1,-0.017852458071742953,0.0018992197446722511,-0.04308660201288264,-0.017666650823934024,0.09513558593456219,0.04203923543678856
POMC,-0.028458419911666807,-0.03333069194126983,-0.016638026335870106,-0.03731736057006887,0.08216998013885447,0.0014635777679535612
CCL13,,,,,-0.015517350250319136,
CD34,0.07091299278909136,-0.030743452733920023,0.0022848526712615693,-0.004033618344718158,0.05725058608947553,0.011187809436247517
SPON2,-0.048261838706335186,-0.010203237606364005,0.06956275258659306,0.005056298363351554,0.08842388289439879,0.0601573111001043
THPO,-0.006412545322249994,-0.029253406857303262,0.01346892582897956,0.004298446644375994,,
SFRP1,0.050336857569196744,-0.030926101818232153,0.05719947075175918,-0.01717295376764519,-0.0016766416645714146,0.004810990482622064
ARPC5,-0.011201561722356724,-0.0703113755199981,-0.05253613181045034,-0.033706273176622246,0.05332517762246157,0.0067330835150754085
VEGFB,0.01142655853250643,-0.04265380497722974,-0.06390876235804265,0.05432110206914689,-0.024275967176519395,0.03980558081231247
GDF6,-0.0006601166501859476,-0.016494104015589664,,,-0.02934633807834343,0.030833434461563638
LAMA4,0.00735870232107049,-0.08777901704098255,-0.05933516272147064,0.02615217502074951,0.08275515723587001,-0.012482365976862475
NPPC,0.04335156995598332,-0.033503374162837905,0.03638715875164259,-0.0167939046302012,-0.016484219580900687,-0.029484115216452427
HAS2,0.017153874368937283,-0.07013498566772423,-0.012227326243946865,-0.013098521032375104,0.044475483884888194,0.022551815021498497
JAM3,-0.01730439280682214,-0.14696665776514906,-0.04046830337427068,-0.04153247820408525,0.04408848015356886,-0.0071494605675790955
MEPE,0.026442427820343874,0.04899972557830534,0.038239097847735215,0.056147763698950186,0.015032468413501027,0.026574692730744556
ALB,0.045494969844836024,-0.01755366726527585,-0.017202064170210116,-0.015049581019214301,0.005269177707676508,0.0222454582828864
SAA1,,-0.042148155959457756,-0.030438587294925944,-0.01476414425576056,0.08971517497722617,-0.014110085297596473
SFRP2,0.024241784182934763,-0.013038924081486658,-0.020280487043434842,0.0067907229283463615,0.059467301942724475,0.0417380500947715
CHAD,0.025909113309683807,,,-0.01432594413041006,-0.02554616257651087,0.030685855499324396
CXCL8,0.0688529803348452,-0.044076071711819174,-0.02250840525738894,-0.011730472901644492,-0.02760882007325908,-0.02218129009011453
VASP,-0.007952428388287846,-0.027419813788808117,0.026540541903916727,0.00014038395478746822,-0.00920907013596914,-0.012346487782481413
PDAP1,-0.002870175262374151,-0.10289509334669353,0.02180532229477439,0.02665241944919769,-0.02471431304480468,0.09885732336288146
VCAM1,-0.016161834517379372,-0.09914964601217768,0.05849982110558866,-0.04249741377355509,0.10536142351267504,0.05024768210188883
CALM3,0.0021433654183416616,0.12013832400393877,0.09928189275696983,0.024582795513837293,-0.016905277593919705,0.05654517883560128
JAG1,-0.012992731183176287,-0.10173770579519399,-0.08425674253707853,0.016157522471436897,-0.03318166899256655,-0.042792729042355315
CFH,-0.0444880612066449,-0.03457784182722533,-0.026801631253773942,0.030977133866557156,0.1142410280588824,-0.014361896733940213
VIP,-0.015488321282969635,0.06279165786932091,-0.008214239700076736,0.061010454638303964,,
IL7,,-0.017106932607662863,0.0008258472336353022,-0.03321447755269492,0.03980856384402117,-0.004371734728199187
FGF8,0.011339073256493073,,,,0.064493969642204,0.04467784824617727
IL27,,,-0.016202949396580072,,,-0.004910522498011643
PROS1,-0.005495059842890775,-0.09710658651573499,-0.06663122945536953,-0.02422145194004908,-0.0054869950471249105,0.030404431303997358
TGM2,-0.04540567978922151,-0.03644630012165431,-0.07738656058949049,0.00825721415555378,0.052261121918412916,0.029190774692195276
C4A,,,-0.01514216928929655,,-0.017275711856802014,
GPI,-0.008349177330056388,0.09149717569791993,0.04710394287331346,0.07494913236421855,-0.05695584225952618,-0.03700408119964844
DLL1,0.025832828779825786,-0.05263030655136888,-0.013147400317147787,-0.0037180035989290883,-0.0399024880817818,-0.01986484385772105
DRAXIN,0.05173993288100766,-0.027555772607336302,-0.04295809099584233,-0.012084075047842795,-0.0402336282577068,0.030045099376867196
PCSK9,,,,,-0.01663675177492459,-0.01873546523212381
NPTX2,-0.000526688653036791,0.12297043945138,0.036499844825818376,0.03569705653007303,0.09637029741032212,-0.0012701999519937961
PDYN,0.010985372410278468,0.13695508233306802,0.06678360331724129,-0.005420738020972849,-0.01769594590934252,0.05626882514265957
RIMS1,-0.02579572290684503,0.02591571827382321,0.0828535719256927,-0.0173911997374959,-0.04096459410378399,0.0826994120621061
FGF9,0.03480007380683779,0.13964976215370653,0.06048887880804327,0.013728653688222257,-0.07980585349713093,0.04784920712331788
COL4A4,-0.015782217063338256,-0.013038927920977187,-0.0032560098642313525,0.02234366582261198,0.061837300089725315,-0.0286416812056757
WNT5A,0.03636000164085501,-0.08602538972281723,0.01866503363983044,-0.0322250069635357,-0.034885802816626475,0.0264399672957549
F12,0.03559627399292161,0.023163076203418412,0.01922322339042187,0.06024739666262482,0.02599987376268323,0.05627820588616322
BMP1,0.04000672200050683,-0.11727664859675703,-0.022393214344190053,0.02109960562525814,0.04290659381765987,0.030200336309517857
CORT,0.014169520416770854,0.10312926369229812,0.003242565406992489,-0.0031420666757818352,0.0121519361788858,-0.016306836575527374
FAM3C,-0.024957939893908945,-0.06652082101623472,-0.03321235915072248,-0.005304870579406219,-0.005965512657912154,-0.026075377653023778
DSC2,0.0850098464975263,-0.039828158408046925,-0.022886576658209788,-0.018781006172573934,-0.002884354372516965,0.006845854870448924
BDNF,-0.013342736972356006,0.1285128640993991,-0.00900342213827988,-0.012333809230573888,0.037015611012961976,0.04088872652447431
NXPH1,-0.007457092216838035,-0.019418831965142897,0.01551566655859083,-0.0021459206787021986,0.0534143779877052,-0.04248682054363118
RAET1L,,,,-0.014473399406887693,,0.027367081250281252
HSPA8,-0.002793042326863462,0.09926603659472867,0.0628102747252618,0.009313560041026478,0.011344499446138849,0.006285694499211919
LAMB3,0.006294935362381092,0.10856003073716712,0.040803849927701925,-0.023148551019103507,0.08965961792773144,0.028550620344218694
PON2,0.012636088014671776,-0.11591304725709846,-0.007069209650571114,-0.04276892471492621,0.036973882258297855,0.022043911963121332
CFC1,0.002747770203160834,,0.037112596662171954,,,
TF,0.009120803274911906,0.01541053197408452,0.015597611278199622,0.0664244615564389,-0.05450318888891904,-0.011721853838394688
HLA-E,-0.04811759737756605,-0.12141093602240258,-0.03321850245482887,-0.0031144564102838605,0.010216976664871055,-0.006770591448402327
OSM,0.0014011882283895274,-0.061946064493710734,-0.09749235455130914,,-0.02687472363051111,0.008625229291022541
ULBP2,0.05088662506715189,-0.04657447295634436,0.0003874905016549618,0.011091264470571825,0.054256079323073754,-0.014756829780001281
VEGFA,0.012859285785314695,-0.06740326969452473,-0.02133758637425397,0.01485895011596951,-0.06168414749861597,-0.014048555595749612
TGFA,0.011410966647942044,-0.07472059674916517,-0.038087012780304796,-0.012566190849856428,0.0512404844294903,0.02632862200136723
HLA-C,-0.04505093090218408,-0.12860276134668927,-0.00816230399627793,0.002786138085483529,0.05106915130930208,-0.04492072090149896
CD200,0.011177066115376387,0.04250057396914745,-0.043532042849609154,0.06423071481231832,0.0529379126986611,-0.026914032371764728
BMP2,0.030729728903635466,-0.015941857186403063,0.0012725866590670642,0.02476604532381757,-0.009906193951347703,-0.0229967784358383
TNFSF13,0.005220276091246548,,,,-0.011203237416667174,0.0030122805640194032
CSF3,,-0.013794934772195915,,,-0.0073524876681676345,0.009479589114803835
APOA1,0.03537058812771473,-0.029914791074851465,-0.020517821873844502,0.11443303201043892,-0.021941826999243737,0.049340007413262665
IL15,-0.018335240728583675,-0.03245746952408022,-0.020205080344040793,-0.030791151520210384,0.08899341363207092,0.04136403169692977
IL12A,0.04125263793824568,-0.06103291506438084,-0.023563504577463736,-0.016921130188268147,-0.03694144672912777,0.08398876693086595
ANGPTL1,0.0346785538404442,-0.08557314920347447,-0.02302929779664047,-0.026873904183882448,-0.027819940511305322,-0.031111843608849003
FBN1,0.00731757544167899,-0.07617303040168867,-0.029114725362686913,-0.011808705170894065,0.01007246043785403,-0.012017404216947778
CD274,-0.037587463840229984,-0.0030698182597404403,-0.007895955689565757,0.01956300154493682,-0.01128659898265103,-0.005079291171967653
NPPB,,,0.06697634816537068,,0.05730192083334379,0.03351058549187715
PMCH,,,-0.0181497148816019,,-0.0009114963352876025,-0.022879364121666423
MFAP5,,,,-0.034342857847378915,-0.005730715496178926,-0.05457801626365796
GDF10,0.005854255261140677,0.011529369484194427,-0.01720206368985219,0.025252942756488,-0.025986260772566397,0.01009824020941827
COL4A6,,-0.03047295248216171,-0.023300179059097016,0.01026754610338191,0.028814558102604967,0.03845217203755976
TFPI,0.035401849088268364,-0.08254249995722222,-0.011046137660772566,-0.003383604406644673,0.06710842553009815,-0.0036479821393740745
CNTF,,-0.017257021742521087,-0.01277335233847605,0.15326898351777113,,
FGF11,0.0011406164528738416,-0.08715047089976093,0.023098705721840036,0.017698263604559693,-0.05374232899822835,0.012924696616570024
JAG2,-0.031477336509710255,0.006130430631528576,0.013077364700652811,-0.0009535409361468868,0.044324498518793956,-0.008313803891501582
CCL18,,,,,0.017055379450244525,-0.0050843836958483464
NLGN3,-0.02034597819631356,-0.10975031602908925,-0.020656492665568255,-0.05706664180512623,0.01636219720833009,-0.022945074784659018
CNTN2,0.009156299876910126,-0.012860085352538258,-0.02143221629907793,0.039106845211756454,-0.05812028991365251,-0.012359628505895412
FBLN1,-0.08095830566317541,-0.08470007392207411,0.001595710960284256,0.0006110793478392396,0.09226266266756286,0.045596994134466995
NTNG2,-0.031595449997571856,-0.03226172612856597,-0.023929408262356018,0.021825673391824285,0.03153394616884303,-0.05114340744514604
CLEC2B,0.006723713506737411,-0.09405072595361008,-0.03342300425311711,0.061079246518124596,0.003767285114493585,0.009865715856880196
EDA,0.020751545629633907,-0.016494104362754947,0.038953145564795885,0.005346097880206087,0.03172626015830901,-0.031900098502321304
SCT,,,-0.012399691596748657,,,
C1QB,-0.05297674367676939,-0.12417880936574445,-0.03989509147844885,-0.030295016805485565,0.09043534317557879,-0.03867671590752892
PSAP,-0.0418112059155359,0.0629464617813249,0.051572448272774164,0.012219585924124313,-0.026413222031861937,0.03232108770465982
APOE,-0.06274679774753038,-0.07973799682342732,0.039560210946055836,0.0050524282477024665,-0.08293003368985774,-0.05150590940272043
TIMP3,-0.0462348235516187,-0.10385733363424424,0.04679837602097144,-0.012089873744809231,0.033773206687665355,0.02289525911946708
COL8A2,-0.03567289102453217,-0.07769264277582115,0.08241030925388923,0.08393331256429622,-0.010751409979926187,-0.014649302279743238
PTMA,0.023015809060523917,0.001999324587189736,0.07766785523701701,-0.04399722560218879,-0.0429661624480219,0.11225706172796958
APOC1,0.00585996262779636,-0.13468692238788432,0.010012597507751457,-0.017913276056901295,-0.02085392071130171,-0.052459010573077135
PF4,,,,,,-0.015583018250963036
WNT16,-0.02163371526042671,-0.036186970586197735,-0.02132962964822176,0.0024173906720835426,,
LAMC3,0.017729718790769636,-0.060037820482905645,-0.015240329234201386,-0.014855228959241669,0.03884115481528588,0.057844201033350834
C3,-0.08552530726590993,-0.08481401338290655,0.05768548679499701,-0.017577758850100187,0.07256639158582433,-0.054758203327964085
S100B,-0.04837992180707817,-0.11586086212606743,-0.009331679861591292,-0.06381846567103856,0.06010203755674911,0.040676747101471525
F7,0.07942205272165702,-0.012644872018619796,,,-0.021766399504556763,
COL6A2,-0.021954144178849777,-0.05431946210349437,-0.020441486005484864,-0.03324469763052469,0.10739485713282342,0.0007883821574737743
MICA,0.09173975058558219,-0.05280916824333929,0.028697763282768265,0.00823755677301748,0.08048617997047508,-0.018202732992960234
NPPA,0.055970072632961713,-0.022874879536903356,0.020631905790072513,-0.009909235592781044,0.048425775262743664,-0.01668443214068268
COLQ,0.07335521450580339,-0.028049473240875877,0.0291032159418093,0.041754762002327334,0.04721018984106396,-0.023148813107625062
SLPI,0.09591519112295017,-0.09678420827818765,-0.012328819676776133,0.030113072859464962,-0.00033869492552530153,-0.08867712959506359
CD59,-0.10456000693600745,0.01293788398340525,0.012989224645258611,0.02274171382559725,0.07093142012625744,-0.02787711681898546
PDGFD,-0.04355868643529853,-0.02828799508116475,-0.014655475917367525,0.04685111484378577,0.022216915083092356,-0.02473146692616725
FGF12,-0.025478133105620127,0.13461643036703536,0.037154124957669496,-0.00031949683687041715,0.017327719118736415,0.04404739398254041
TAC4,-0.021633718335125646,-0.019246198316384276,,,,
PDGFC,0.053156984710448336,-0.053876467354311154,-0.018452482283533352,-0.02610095102944653,0.02954502872308099,0.020438319012747987
CCL28,-0.021007691258193243,,-0.018799432364697756,0.006539051853415258,,
GNAI2,-0.013273183106112791,-0.11714752239243983,-0.035428687300668914,-0.024383915940274874,0.056061583046196684,-0.0181618546070475
IL1B,0.06031532729730303,-0.046108570340073304,-0.09117359131598324,-0.02812877694511515,-0.008111405455044258,-0.039995327487894514
TRH,0.04246432874189392,-0.03384686593756665,-0.017663897547005248,,-0.024026300926787866,0.04106699285478854
LIPC,-0.028433256969019622,-0.03254555011753962,-0.017967872219268356,,,
UTS2,,-0.041046365079765224,,,-0.01574722192100006,
RSPO4,,,-0.018149715757521716,-0.01208407328027346,,
CP,0.005708598726140338,-0.08217893495867452,0.0689174551584225,-0.0131353990460717,-0.000897630634328737,0.011814740604822314
CCL25,,-0.0178458277719569,,,-0.04815609834068121,0.004969013004455579
MADCAM1,-0.02729536096876865,0.06274723941567605,0.02045823860691836,-0.017666651816144047,-0.02054930674485746,-0.019146043828184512
SEMA4D,0.02002771242570107,0.0492566215453336,0.05880016974189687,-0.03675809950802112,-0.03967785414532772,-0.039947486809301325
SERPINE1,-0.027410081576800534,0.1224542125118603,-0.11769671207022857,0.06835051911584548,-0.05728466542130685,-0.01364434002074279
TNFSF10,0.052263419811453514,-0.06600507634327098,0.012311686121248111,-0.0012370762845809863,0.02671610999542301,0.021082192760447555
FGF14,-0.05031125499973282,0.00011389752108529931,-0.00417381870569385,-0.01962244281118188,-0.03871237320248043,0.015601126249536836
BST2,-0.022701857935657464,-0.10933971070534385,0.03992837502052831,-0.01879770499177919,0.059604537857774205,0.001046989708776687
PTPN6,0.0246630329226714,-0.041951796454971914,0.012857510601993728,-0.006153590886740367,0.09458268337638581,-0.05320385327434908
FGF22,-0.016041899789972714,-0.012644877697875803,,0.01730256306023553,-0.008165946389804155,-0.01954863114932341
TNC,-0.011489442080441442,-0.11051356887819551,-0.09997875857550631,-0.056586015629374216,0.01365882773346634,0.006803696449468508
CXCL3,,-0.016337595257930864,-0.03539118164801975,-0.012927404118506533,0.014056213096221182,-0.012759882236864141
CRH,0.0593352568498053,0.046192207114960755,-0.008676966850317294,-0.004380228297501792,-0.043182866534404576,0.055566856205393866
GREM1,-0.04903249805874215,-0.03944280276047418,0.03593763741182286,-0.013721122330732603,-0.006959949973669327,0.025456655562045804
MST1,0.052536498099461856,-0.06468593050077605,-0.07398564890722609,-0.0315404135949938,-0.01325502815273261,0.007468125689185186
ITGB3BP,0.03993012522773988,-0.06601408607770351,-0.020597338620161262,0.002545814308934772,0.008152251779892013,0.019935335311355374
