,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.08801792795210084,,0.01612554095361888,-0.016114405913564053,,-0.05665693658353411,-0.03252594872619203,,0.027731175756018946,0.006873832376144778,,,,,,-0.04512653450079204,-0.05284948205282145,-0.04696326918146447,0.08972891152514875,-0.052217013510821864,-0.043003047138311885,0.02940747202932671,,
PDAP1,0.12089969671990863,-0.011753242989588084,0.009111936734117719,-0.04545747501957651,-0.012047955071410552,-0.02472218203937073,-0.004796877174573371,0.11163309633092057,0.13611395484304742,-0.025907561216721504,0.023033977968442993,-0.01093053656770073,0.05628020500533361,0.015931865659198234,-0.05079136559339178,-0.11350140455884315,-0.07124773410040709,-0.02937639096368068,0.01891168433780362,0.006936336157697041,0.009877199308624742,0.004515911926059642,0.010330940498167483,0.1005273436813232
QDPR,-0.033694182083969654,0.02326758957138169,-0.012155093315584814,-0.07394024149344822,0.0027734742896789732,0.010875131768434148,0.0398157166392956,-0.043020552787958605,-0.17891813842945212,-0.011603404757152009,0.027399689108302996,0.07489907200986672,0.04071727944594905,-0.0058917126202073155,-0.0003293162021903074,0.11580704559229985,0.1085965348171793,0.015749448358864226,0.0011464575601356417,0.016787008403634736,-0.008636331749685222,0.04303687548204021,-0.08000516274065997,0.05163128299489289
POMC,0.006330382381743329,-0.07626596527464058,0.007687135918059179,-0.028632728374225494,,-0.010432201923829487,0.004177851731321753,0.01980037797622159,-0.041821820414692776,-0.021616856187042705,0.018651749703246095,0.08745545406605984,-0.030162770818373756,0.01904296584482878,0.009873063499457695,-0.010921678168905633,0.1153429824272334,0.064189067876865,0.026294595132901378,0.019068068634439352,0.005299369029388856,0.014246577260373677,0.01678665264865484,0.07786435959672527
CCL18,,0.049801184601268984,-0.020070238290617156,,,,,,,,,0.1143510013398645,0.08314099118031433,,,0.03355907639482802,,0.08053866015666494,0.0487161048929846,,0.00781815231640144,,,
CCL17,,,,,,-0.03576684561157502,,,,0.008490268222603334,-0.026083285915361732,,,0.0568076658598309,,,,-0.03331816639812582,0.14701545081757125,0.04794040716603512,,-0.029326562821578448,,
VEGFD,,-0.00023095228368654082,0.06076100317436359,0.0330237371429579,,-0.011186698228182922,-0.031118986181898886,,0.08302039548399531,0.05154277859785242,0.010524667452083226,-0.03745769996380191,0.016883869693380474,0.025783527937047142,,-0.024212771738968488,-0.08004622069348542,,0.06914673916192961,0.0556502983633574,,,,
TNFSF13,,,-0.044092877031592446,,,0.03441695371537833,,0.046797035010141985,,,,,,,,,,0.14519145577436168,-0.004106004807281864,0.00556150705177362,0.03648685736238752,0.016878024364769935,0.02530140294077066,
WNT5A,-0.02181185047752496,0.016052147116533702,0.04894903676003234,-0.01812700934569018,0.016542666853107627,-0.013187896472007177,0.03730530259972478,0.060796866484074154,0.13328332533814446,0.0179941626443014,-0.004306504356147052,-0.017995276091101766,0.0882074352408413,-0.006468482310954768,0.0830919878027993,0.01950492023021868,-0.10574465789490811,0.004241273146822199,0.03582046550232369,0.035350633985458645,-0.036663970853289665,0.04205863114164546,0.07388241721629828,-0.07812382051983922
CXCL8,,0.012162767889854037,0.007221949245278626,0.10046896608737048,0.020136303232146133,-0.00387379884234505,0.022579656594997024,0.042452787640675525,0.05179991518331572,0.013370643149918725,-0.017816928050771407,0.021721740183045343,-0.0007593753392324575,-0.009696886392131024,,-0.03244713340943627,0.17838140693633275,-0.1007972816718726,-0.08508892230486466,0.024205801822320218,-0.0026747996148274097,0.019704663564728657,0.015970842734365696,0.0341495594814383
GRN,-0.10732018057610826,-0.01821983109982465,0.06565102272002409,-0.0075609770361548465,0.00632109979623309,-0.03435808007767278,0.003475537590630702,0.0166770526121615,0.1155115439054373,0.031239303423184196,-0.04066121595781014,0.0745067697812204,-0.002385271722677884,-0.0005144622164129654,0.011668045579949495,-0.05059229802629986,0.015727017971619312,0.012560719521198178,0.06748440634081393,-0.04295237570417416,0.016952570050576415,-0.021342436741530198,-0.0032878163342303915,0.00993236585024929
MIA,-0.043609454986505196,0.04178376736930555,0.007101779033265669,0.061667985454399596,-0.04880315333358315,-0.029451479022842845,-0.0071044157234029575,0.00904094808775988,0.08918294582067238,0.03324279733823077,-0.021759082185669566,,-0.02763783908909773,0.012037826332328042,0.13054673282332152,-0.06217182434612176,0.08838336554346857,0.14475609477294574,0.09019245097432295,-0.018044719466738305,-0.030134618797536185,0.023784342557335608,0.043337107852439875,
COL4A4,0.02340039895948194,-0.042053381523885235,-0.02150626862891512,-0.02434027335774443,0.0924990735586974,-0.009407513147566203,0.05644660605295487,-0.020366313263160973,0.03547010302570369,0.021977548118354225,0.0364430557966674,,,-0.006127200302953566,,,-0.00829209249391928,0.0571360571578382,-0.013302902126414643,-0.049224324855181245,0.07132451105574736,0.015192188364176795,0.0590645655317044,
TAC1,0.07130443088593859,-0.01738338276833544,0.05264295608808129,-0.009328348881138109,-0.011462074589864483,0.004172776208479029,0.006144083976185718,-0.02688900149500112,-0.1251802423401419,-0.01539932162797916,-0.0265625860460651,-0.010261253899051267,,0.04411362733984964,,,,,,,-0.038339403312600905,0.024810942228330503,-0.04014731137022443,-0.014141636417671605
RARRES2,0.048352830320798,0.06870822769542248,-0.018697761817032987,-0.055421306371540996,0.006092751474797254,0.02021192426867727,-0.06948184669298385,0.016203725143545247,0.12292091525787881,0.03367521252327376,0.031062715635033225,-0.02618302585465255,-0.04851401800581551,0.07197115474978788,-0.006964909488207709,-0.02113580807861236,0.06111807013059401,-0.07012111713240714,0.03401260056780651,-0.04773764682434875,-0.03557184686653608,0.06124835078459477,0.058751609777145164,0.053107260037073924
FGF7,-0.07481207041805665,0.010738468217090118,,-0.02605078521212367,-0.013542300199117539,-0.0002199536812050318,0.022852772422450464,0.02416015254579432,0.0004175890421014106,-0.009745539540223795,0.03707544011794493,0.030051773384994547,-0.007300987853854018,0.05794049394044873,0.038298663213590795,0.13741154628329327,0.07164810544984507,0.05401202388184887,0.04091674435958293,0.04946437277107018,0.002911328832000368,0.06925564619663466,0.002078313150661031,-0.03881618229608481
EFNA2,,,,,,,,,,,,,,,,,,,-0.036415272532837106,,,,,
HBEGF,0.04975486526398104,0.06055424919353535,0.09150088377791865,-0.02017039256000803,-0.01794234061235467,-0.010860924167929309,0.0012246223437874886,0.10456670662186168,0.06830898236036269,-0.015893442754007534,0.006875749085653997,0.02970042823012635,0.05405561824273051,-0.012596435375991822,0.019268518370378778,0.04020283268757136,0.09825384040021423,-0.008868361363781902,0.03309491659174312,-0.04064489355415806,-3.416540654485898e-05,0.045041291951804965,0.18114787757329556,0.07309327076490969
CSF3,,-0.007520329523654502,,,-0.03843842397574294,0.029041874256254353,0.025875372168496166,,-0.03281650589244101,,,,0.06252576649592251,,,,,-0.10438741083517362,-0.027845614434066416,,0.005272536653234331,-0.04913279038555394,0.045710295317630364,
PI3,,0.021154366049863597,-0.04299243172089776,,0.03940718064810774,0.02237063110619638,-0.0034926027685215104,,0.08441624877285171,,,,,,,0.07219198900462738,,-0.11377728319012353,-0.09963324462183955,0.0007467296821539,-0.002916607506481374,-0.06532378250039586,0.03349973642856806,
PCSK1N,0.028827257746951468,-0.05225193917213218,-0.0069235951168478745,0.004946313377481263,-0.06075096212967728,0.03597019430822371,-0.005101212922114992,-0.06680297300747619,0.007691816287268594,0.013382642402989968,0.041267617778318146,-0.08625493924338551,-0.025453480605796462,0.03490947955666453,0.06964458154684651,0.027531267342209963,-0.040836868376009465,-0.04087131172053801,-0.004066199916969796,0.047694436905737846,0.09577648167673425,0.06032578414208346,-0.12187803099247804,-0.008890327523483827
NTS,,,,,,,0.01252707606212314,0.07929002137519718,-0.002214347528119941,0.017512235772923986,-0.001791919343586169,-0.033723962395643244,,,,,,-0.04549447140979831,-0.05691744885755127,,-0.028076710200914037,-0.04432894959122507,,
SFRP1,0.0006929182383091475,0.02608979952367809,0.08052613779711218,0.0618650972187052,,-0.031207955313102553,0.08877524531282119,0.07304758346298786,0.030908583857368936,0.011013079993001279,-0.026083286178041842,0.030475222983276463,0.023207053890428212,0.059507915820922026,0.021737550569858256,0.0357624892216103,-0.0054723435892580705,0.028157145021812754,0.08472045210455181,-0.061515124129187256,0.03931966246235797,-0.013828455234486533,0.05978674491165141,-0.020268632377125072
CXCL13,,,,-0.022077603830370354,-0.02791084394804357,,-0.0024462692310734347,,,,,,0.03873943955664268,,,,,0.007488911845778091,0.016869241919165542,,-0.04808139153574901,,0.18486505592369462,
MICA,0.05108722209823514,-0.009358290220732287,0.05103616253740443,0.029484904295692258,-0.07842141374502383,-0.0004485450330042001,0.03379600885777579,0.017495686020598176,0.10565930581791427,0.04556639792522036,0.0030471897782013563,0.009104853964777974,0.018954758509392402,-0.01837206888017385,0.06800391290750017,0.014301305855580917,0.009951805160016763,-0.006380228261093105,0.12496232760399856,0.04852799860263762,0.04626927033655986,0.07709143452516035,0.0393144814228456,0.024905117138120856
TG,0.03548391770597413,0.005245873534520426,0.005285204217161097,0.053269446238130784,,-0.016126780498556665,-0.03215347082706026,0.0127785877382025,-0.019901867910820943,0.009410908950855616,0.026434385116406757,,0.046553275710547806,0.03845109662710435,-0.008142202234268401,-0.10328010929602034,-0.05713542630128013,-0.023981504132656737,-0.02352520929812213,,0.04352207991337307,0.05529346546663875,0.041984760277434904,
ADA,0.05630412012550133,-0.07974343859099328,0.05745151094095124,-0.045267987802506876,-0.015103556628167474,0.0026851982872059324,-0.0459533171944897,0.0038101078210048245,0.12833911617871854,-0.026502167861535135,-0.02068450458342327,-0.0019197051946045034,0.08579490343425249,-0.050091913082265106,0.008290620898247392,-0.025048324603636367,-0.02193787313875108,0.07392489358596278,0.10150566651531483,0.07263502104795387,0.0030766324447541005,0.06698876655970037,0.09580495083439816,0.015567583886735629
LAMC3,0.0074797822400539315,-0.02695971862629861,0.10588514674380659,0.004777174625118634,0.09248113720400081,-0.013790244063499747,-0.02097973977581072,0.09758318775069169,0.15748467594102394,-0.055451396576005986,-0.011132740332252467,0.016324152523776277,0.04432154806726382,0.04473917733883513,0.025101328100260882,0.0641775039148049,0.014026677460434876,0.04259744931936636,0.12517224473499103,0.04673980828803686,0.008133518458977562,0.010923597321243816,0.05374154916926489,0.004834295477079913
CCL7,,,0.01413960429439393,,,0.02321875587144605,0.06933972089155246,,,,,,,,,,,-0.01411560314791809,,,,-0.01296749383568648,-0.019585222932587684,
NGF,,0.03603598355101053,0.11110141267947517,,,-0.007052078283803815,-0.025176581973716704,0.026394645273313363,,,,-0.03372398460063493,0.0689617992975559,,,,-0.04338225056015987,0.10721615759815097,-0.008297716355551677,,-0.02249121796129297,-0.03602184900492934,0.046618351987877144,
TNFSF15,,0.004898090095243354,,,,0.015790189445672956,-0.0345359879838614,0.034621122755158044,,,,,0.059749300348097695,,0.013660943683280448,,0.06902105432802183,0.03297440279235797,,,0.05305884904269327,0.05581662185730669,0.05514611366386634,
HMGB1,0.04054254297983483,0.026132761008464327,-0.0330266359535341,-0.024034060312533873,0.028274004056768373,0.03823637163251601,0.002211029802635835,0.0721465946142872,0.12131768658895145,-0.027271800006100792,0.05887571548501763,0.07390467521122589,0.06927901921954877,0.08818622203699304,-0.05715175569986177,-0.05218579173488513,-0.010862276523662123,-0.045456451105473465,0.02255424589063525,0.0032786679930925655,0.10415391355698271,-0.03822630051322877,0.02729061601165823,-0.02177639039325832
ITGB3BP,0.02989978316467189,0.06004399519438937,-0.023665735573301427,0.037023631810687865,-0.0618568108560008,0.013188878598770002,0.03509557022647402,0.07871119529423695,0.14145157460179866,-0.00046472160440803943,0.049462860099421274,0.044544556688435225,-0.015861462920026673,0.04089091409258694,0.025454012038440586,-0.0027760743483695675,0.12109178991395035,0.015330822595645935,0.044977256095976706,0.03226370880350621,0.09082910991399482,0.10779245003734368,0.04665818011090701,-0.016572074824495072
AANAT,,-0.024251324597348085,-0.011351482932091766,,,-0.024671172250329554,0.028788399177939326,,-0.029601376392657478,-0.030026907594078247,0.00562847297727028,0.03644445218482344,,0.02859087617346323,,0.01674574800546708,,-0.021306112913678878,0.01900114529415656,0.07201363150893791,,0.025408829418889074,0.015754490589229227,
RELN,-0.0033432862044639293,0.05868605070671757,0.006090261236366959,-0.007917801654988352,-0.030309189503917814,0.048901713071643954,-0.05048813166988702,0.03479637171076803,-0.05270311445409633,-0.02849230321918727,0.0030749557248903716,0.014197890483552585,,0.030679137961993504,,,0.07251260097975892,,,0.00385208775059796,0.033420249379994216,,0.019575808700551416,0.0344852338556227
IL15,0.07484972473588697,-0.0008406551598361405,0.026065172764230093,-0.027915992599691984,,-0.008433681609683882,0.02646859466824198,-0.02366088711967169,-0.002348266772850144,-0.013864976179336632,0.03243597853995494,0.021638699565305185,-0.045844928819930984,0.01199850520030039,0.032109479646876465,0.010838386564725255,0.09018181407212576,0.08911156733463814,0.0028916260198822196,-0.0570241005100626,-0.042157497874980104,0.0701873507665072,0.05339103297740585,
UTS2,,,,,,,,,0.06033198059975953,,,,,,-0.01603500076557171,0.0947768627607399,,-0.013439162949058465,,,,,,
BSG,0.0365414025594541,-0.039785023946832886,0.001928391332419734,0.023544563683545024,0.08463465088763525,0.025812873899461963,0.05784581993059682,0.09061579812875206,0.03116589709594965,0.00604302394499803,-0.05517775361446301,-0.06439249434078631,-0.061206503392899306,0.0015059401029138201,0.04521366602208403,0.019453456225493264,-0.023639679503080137,0.025186304780283147,0.0391042279785194,0.02651017037096583,0.05251976705828893,0.0770681561447623,0.14827521432545432,0.005346100406944284
ADAMTS3,0.02552971272341893,-0.0708642656719336,0.08073998133473428,0.03287893185985106,,0.0013509998236546424,0.011273935917690358,-0.008665981204947371,0.13204056749129442,-0.03634938243908058,0.002142624046735902,0.0005355132924073483,0.003036960928911732,0.003282398886750491,0.06486714157333714,-0.003472429014023946,,0.008166675059147243,0.102149064566962,0.10930244234532989,-0.03781159812612837,0.06915618669399538,0.09471291977224919,
CD34,-0.030513130013293418,-0.015797772648832226,0.03852469601115749,0.024940939007078437,0.11193565457486813,-0.007578932539566266,0.02447724216706808,0.07581072857242759,0.13038543216880638,-0.02200368503360164,-0.025237006929548507,0.0020572575851656146,0.10474590505554089,-0.007321094297433131,0.1330478749691812,0.07262039836044794,0.0004365565651336695,0.08227429959011646,0.05124374725062302,0.011517610773511683,-0.0008491167753692173,0.009065411749218592,0.10449739032351972,-0.026147774012157635
CCL23,,,,,,,,,0.037866037963644225,,,,,,0.11742322189087524,,,,,,,,,
PLAT,0.1273541827613476,-0.0035682056894993587,0.07566739325009884,-0.010585129690078868,0.020861861115532933,-0.042947720594082535,0.061282463797437764,0.042775998338125384,0.12831871724805427,-0.016022739402140888,-0.04920477199324627,0.011043818886624951,0.07606842246562308,0.06358499904880438,0.12246295825325967,-0.06348475776300902,0.020922662512037345,0.11486814172408635,0.11454232315028803,0.041453434950317336,0.09441176692797346,0.00620516525075718,0.10065177773982194,0.0808785645269784
NTF3,,,,,,,,,,,-0.01875506665166097,,-0.004771351165261826,,,,,0.11531685321962425,0.04024055754169326,,0.032408477999408984,,,
LTA,,,,0.0037285713328227264,,-0.02144837967740687,,,,-0.01914575821519191,,,,0.03633909525979598,,,,,,,,0.05098481813984903,,
CKLF,0.04428064775433204,0.04809042398831069,0.019013333082079104,0.04195585993178946,-0.005275619083797158,-0.04699211265758646,-0.018352724018511284,0.0707119691482748,0.13234338922905756,-0.019104447190760158,0.04772863482407054,0.020741717185266864,0.06210333735776411,0.007856670999099266,-0.009225601879326768,0.001965415196110571,0.046844817685427996,0.09677992589848697,0.10308694495056914,0.02679427935691413,0.0385413138990748,0.0072430632395875565,0.05311046175371134,0.11132550788043573
APELA,,,,,,,,,,,,,-0.013034801576705406,,,,,,,,,,,
CD24,0.021925867042012975,0.018792298366183208,0.01676096282546648,-0.0291465323555872,0.06918712282635878,-0.04116828199116383,0.06768334590594896,0.08910958798655694,-0.010399514933724211,-0.008335326123665845,0.048868081504061585,-0.009098742840537376,0.04304157486456214,-0.017785598039447327,0.053605553257671135,-0.008390572150060538,-0.03426956233391642,0.03888998123133117,0.029885661646368238,-0.053330634596706006,0.034291444479695204,0.08421830992470856,0.04421185142765749,-0.06410587555750223
HSP90AA1,-0.007530653230271486,-0.07681097862050817,-0.0651641760385493,0.024744348943129928,-0.0649308802969779,0.034282135542898926,0.06405004509463984,-0.09317986546863649,-0.13529495204412387,0.02312948433782499,0.06919685507650511,-0.047620234728595896,-0.0014723568874330849,-0.014676152554527226,0.04291303587368376,-0.02879483689003141,-0.10852214307800287,-0.1723192977475038,-0.13657939346485345,-0.07242196903347882,-0.04406958373545307,-0.06503045599818288,-0.1167286697092447,-0.032485493356973705
BMP4,0.14269599834165067,-0.044404563437298004,0.039818093849601846,0.05785787778851847,0.11112832719335736,0.015411650992059309,0.02467686338665011,0.17438133043300358,-0.024643892190368652,-0.005097854391883777,0.0214249794216309,0.039872140222746044,-0.04777981049860367,-0.026283061230545475,-0.03194840199433067,-0.06909966030432838,0.0767299188320212,0.019965625398311433,0.012343972750441768,-0.001584487525841312,0.0026567316442287895,0.06493461963003061,0.08259778748651891,
SCGB3A1,,,0.06443646115830876,,0.03950104314170264,,-0.017309598140873052,0.16817226902352655,,,-0.018353999663334473,-0.024803017077169833,0.08322969223351702,0.07204658123777216,0.028064610996147456,0.00041886316443268915,0.02742764051205174,-0.02091616528959771,0.08412566240036613,,-0.040946419971732984,0.03435877191525132,0.02805988639230874,
IGFBP4,-0.016487258133529394,0.006100884322863418,0.10982284855919665,0.03409881248299861,0.02896216739147069,-0.0712083892279836,0.021407935147215052,0.05007400237227023,0.12466387434580203,0.01926541660339984,-0.0231438993596127,0.020474790939850433,0.08490893946888398,-0.004577668095541315,0.04201798410614837,-0.053031425539776605,0.04619601606585544,0.029070964544859895,-0.013056428515740593,-0.04341229289232766,0.0049202558307451395,0.03284445773334712,0.07112254566214397,-0.06972955743410506
RSPO4,,0.04016744803842549,,-0.0010557828132575894,,-0.02792666839630642,0.0031848698915384836,,,0.00745270822831438,-0.018353996978646824,,,0.03999494293874765,,,-0.06534626529530004,,,,-0.0045978871090796005,-0.0014554477031367549,-3.2505791670803506e-05,
LEFTY2,-0.014309484373442862,-0.04708354889312319,0.08254342054554754,-0.01631231700975753,0.0006005844142028742,-0.0016168417630566872,-0.018237588825542668,0.06216006348327281,0.15254813504710052,-0.02563999399903522,0.037375740717141295,0.031067825761119883,-0.02204504905186567,-0.03807771447726327,0.07976802619674858,0.041259389001964436,,-0.032072343312806964,0.03943473687030424,-0.00163458551148077,-0.027664027468567356,0.05294274674551392,0.051500677487445516,
PF4,,,-0.03358853180994756,0.028788252668013166,,0.007505513407666999,,,,,,,,,,,,,0.0385145853100186,,,0.03991588763803688,0.03213522048421186,
ANGPTL2,0.023421107963975188,0.06180660082445409,0.049864634723823395,0.018057825458675174,0.02876242897673836,0.04339835610648994,-0.0037303878579712565,0.09016999119150051,0.12564118719315476,-0.014449000090057748,-0.014579425080910938,0.08034793062775152,-0.07506934475706535,0.048052103844643645,0.09808875101941834,0.0022914768514849643,-0.02195816635627725,0.11203380429575073,0.06463867631902483,0.116557815572817,0.03219732715123227,0.05061682898352375,0.0900982593680979,0.024241292913012562
LRIG2,0.03928559461112895,0.016840512212799967,-0.00977798534443982,0.002306850501428931,-0.09841890773478353,-0.023275310535256458,0.05603240469400345,0.08981344813821668,0.10108126600387653,-0.0028894053133004275,-0.013866129490709513,0.03876878743581905,0.039423573233352306,0.05980429463551254,0.018917633360849898,0.04228901206311835,0.012746550657579566,0.0619613631622086,0.10628918237981831,-0.010082859183450161,-0.0861655447615879,0.05203855625102111,0.06230096543083147,-0.0020223930016001006
ICOSLG,0.006707241626324482,0.08384618749618764,0.03130846325779982,-0.041897816467377634,-0.008110070567004751,-0.005782076721239985,0.0003044241510884451,0.04217294243080104,0.06076896101702234,0.009871848040272043,0.03371385022064845,0.015728646352106895,0.0796752751953179,-0.03202412813436887,0.058677351468622345,0.11976785462704156,0.016501161844707245,0.09323667814139397,0.08594388048647324,-0.015965394237314242,0.0222424675643622,0.1336521845294039,-0.0395414563509786,0.014347412777834802
WIF1,,0.013756381851674354,-0.023141030455423706,,-0.011656609963757619,,-0.031064653483870986,-0.060905276066578036,-0.08807136762157695,-0.025955028471823193,-0.0018918885792315102,0.06203176608831903,,-0.021029317392956548,,,,,,,-0.032809507773070554,,0.03239399367132619,0.0034919797999741764
NPPC,0.006984509386442667,0.02317232307603023,-0.02181427122301133,,-0.04106794114475241,0.021977584017045214,-0.009929776448156513,0.008821782248743743,-0.01709892849448911,0.026581759294263152,-0.0255075641874476,-0.007309597137653349,,0.019142243525091092,0.060780060978116196,0.06824740587776187,-0.05296606301985663,0.12599386563514925,0.06297820686254547,0.047110655863415896,-0.05464685890236928,,0.0278427877460155,-0.0032735191439378
LYZ,0.0050781260660755665,-0.060589798583606726,0.017035680138600445,0.03805724005996334,0.052913528120906245,0.029409785471134455,-0.04498182803599698,0.009268532783122636,0.13943785051954385,-0.01900174302842088,-0.03127025166939162,0.08358527295020504,0.031532109531424976,-0.04967656998564044,0.07161965478451357,-0.05419959014164101,0.034676873578425714,0.06614134685471337,0.050119495457026465,-0.002013045686016829,-0.052076904408670244,0.002200404249740652,-0.017113698951746678,0.059212141439978556
EREG,,,,,-0.04131729945487783,,-0.006742391203030643,,,,,-0.034692124712011885,-0.02577824408233607,,,,,-0.02962909561210954,0.06272059623369305,,0.03615416525557251,0.006547121831124194,0.01643669142913175,
SPTAN1,-0.005947725192893845,-0.08634856745074831,-0.05233523505095416,-0.03467780015663464,-0.02508054009905303,0.0014086315114761041,0.0491889814239653,-0.004618306846533808,-0.0762971955325374,-0.024646037919736755,-0.014630888369336377,-0.08345840642136683,0.08478118634633848,0.029592222612251317,-0.06691878662230463,0.06586101679545388,0.008604918208122935,0.06565072338985498,0.03881531916338662,0.03207641855707954,-0.0023048092901677324,0.009759049184218594,-0.04310069024083157,-0.03821197635282612
PTH2,,,,,,,,,,,,,,,,,,,,,-0.015485396351805748,,,
LIPC,0.027044037458712224,-0.00969660687604372,0.034061106016755445,0.0068787996881096575,,0.023199806752119658,-0.0030863860056031586,-0.03669196895461539,0.08889044861375371,-0.04338393885993861,,0.08746059918399336,0.015159192716625587,0.05207054323942901,0.05841171263400551,-0.055092584200842766,-0.021177116613099928,,,0.05329424391587166,,-0.016817158558383706,0.03301287706712275,
COL8A1,0.022400302049653403,0.019530262554284642,0.10632750323028672,-0.05063050565118079,-0.01297774014072987,0.0701744758679305,0.0021918258047110605,-0.02994161412073309,0.10543700000803781,-0.019137265878638652,-0.01940278890591936,0.06380956858237977,-0.09547737803033533,0.0461560771784944,-0.019916067671121012,0.09214434190668068,-0.06335481486572193,0.08015332886859866,0.056395832111632925,0.018107703329131863,0.0037555478520503094,-0.026400186594681276,0.12594531965759587,
GSTM2,0.06062997769606001,0.016203214480957753,-0.05849833619215834,0.008920919808129533,-0.06396089549444135,0.0009929816964776574,0.015045321797814641,-0.020008466059919034,-0.010344207014565834,0.03504088141546919,0.007958874467845307,0.023495924857871664,0.03450532020624357,0.02266767110436317,0.10318936035021052,0.056024386688568066,0.019807337150292204,0.006238994222562554,-0.05248097385274497,-0.019207513412985502,8.455215798427785e-06,0.012901616703194854,-0.011559215451346463,
IL4,,,,,,,,,,,,,,,,0.006655660788405536,,,,,,,,
SPX,0.08184473578924559,-0.03477308854078536,0.008104640742644343,-0.045252094855178435,,0.06859172658783258,0.0017066107610517337,-0.04365967890033461,-0.07156353435546184,-0.023903824863823694,-0.02928736775473508,-0.05854513057748759,,-0.003084332933868714,-0.005837132121135268,,,-0.04183620608389495,-0.010518731291338644,-0.0429438319493929,-0.02688676283107149,-0.011769418509134566,-0.03902261559082331,-0.027927643343718868
