,UKF259,UKF260,UKF296,ZH1019T1
BMP1,-0.04119559867967447,-0.0019521787585492576,-0.017870323330196954,-0.05388561111079834
NDP,-0.03914081903230265,-0.008398098623964189,-0.04805196735323524,0.0030689292044397947
TNFSF18,,,,0.004983779658629886
RTN4,-0.010310866800419857,-0.006256091384794468,-0.0240386232876196,-0.06309730607752624
HEBP1,0.030631463166108885,-0.003820485703530277,-0.005415322841818319,0.016610239946710535
WNT7B,-0.021402238357130725,-0.03542146238585134,0.013684580640629747,
PTMA,0.0104346286994044,-0.04534186832730733,0.048375518873894366,-0.0092470328563276
CEACAM1,0.033636685456524755,-0.01788904722411898,,-0.029222832986616855
PDAP1,-0.03546845300027884,-0.02175273592880671,0.014367188041583677,0.09595643257688942
QDPR,0.05112169793756429,0.05972308518217878,-0.025969191880807138,-0.00971912114910947
POMC,-0.023014166769718826,-0.03599699327611213,0.019627121806077827,0.00039129454453195
CCL17,-0.01432422092410595,,-0.0005303709984228004,
VEGFD,-0.01595876392916665,0.06983298737314363,0.023550319197174027,-0.03972780106117531
TNFSF13,-0.009880527007917618,,,
WNT5A,-0.01495717809700401,-0.015030804008399368,0.01573824154468979,-0.046788763650148536
CXCL8,-0.007947526401007767,-0.009253006450530926,-0.02350652478951682,0.024725378516610726
GRN,-0.03279017981137967,0.03292431857571131,-0.037736872259454574,0.012643244927824222
MIA,0.026348196827521334,0.04461349608601991,0.011405744659340362,-0.034214207305702314
COL4A4,-0.01728910930487941,0.029510178194426025,0.02839911025594681,0.029868033001214232
TAC1,-0.004357544706789891,0.026166468165184007,0.00444592836539706,
RARRES2,0.09989393151062652,-0.0054934664742584734,-0.01633108562520836,-0.11394893572205063
FGF7,0.009232331048556506,-0.03277068315049016,0.03932456310795767,-0.030226198663260415
HBEGF,0.07646897547048975,-0.0334549709107815,0.08971050512650737,-0.00040915186743996725
CSF3,0.01687127178576836,-0.007921740268383026,,
PI3,0.060702697230643005,-0.007449357366426809,,
PCSK1N,-0.012465349266738838,0.08821780076238497,-0.03296269802491311,-0.014767825889025624
NTS,,-0.0573339232116041,0.01625534327941873,
SFRP1,0.07950160553573654,-0.019525510661327378,0.00869144375344227,0.15882223475470497
CXCL13,,-0.019350030417537148,,
MICA,0.02069656908055474,0.048382453479402086,0.031165663655487362,0.07782408485079396
TG,-0.013487793097844232,0.022161872238815147,-0.024904273092060794,-0.04516928328859584
ADA,0.005243174993744102,0.06630117832573744,-0.0020216364353642627,0.006556860062502231
LAMC3,-0.019418992566784265,-0.050447748154261354,-0.002262234101830941,-0.02400694176716717
CCL7,0.048313555171775074,-0.025654567793515326,,
NGF,-0.022343527391110663,-0.014400151836317675,,0.0299343258193444
TNFSF15,-0.010858942406729386,-0.018994554937528874,,-0.022972726997111715
HMGB1,0.01340096327017282,0.039226549644142815,0.004367098389992693,0.11104951318138376
ITGB3BP,-0.026269795496547458,-0.013089051142577869,0.049091029683367836,0.011053136572165194
AANAT,-0.00988052806244746,-0.017115229982420353,-0.028707554511467896,
RELN,0.049413187210262284,0.002032882500994663,0.027430689074362847,0.014798869431173622
IL15,0.04840794193866022,-0.0071243011958374855,0.04083972472325586,0.03917515333571097
BSG,0.04288186569173627,0.08502215603255618,0.013164193696597139,-0.09643466459845926
ADAMTS3,-0.009056093895908668,0.01720923811963306,0.09252039700917256,
CD34,-0.0167427340124544,0.03846590237897311,0.019005960912726536,-0.11131412016899273
PLAT,-0.021796952375430546,0.028910261459280502,0.03210715984750741,0.03812995768018101
NTF3,,,0.03784680645330754,
LTA,-0.012498435854155615,,,
CKLF,0.0033309974403177367,-0.007741585492595825,0.02353192554753749,-0.014696098724004802
CD24,0.010697077180521642,0.030193692823574265,0.02538170189618701,-0.0792806371190527
HSP90AA1,-0.013756051448408788,-0.003537743352394859,-0.04157433396340363,0.10033678861625332
BMP4,-0.029160351222977426,0.061605435729368725,-0.03021848972466741,0.10102960415444937
SCGB3A1,,0.0860984036869788,-0.0005256817664674481,0.22151263757142048
IGFBP4,-0.014572848619494743,0.010964456030367636,0.011966221069123727,0.0007338339593323125
RSPO4,-0.019131045805774006,0.008403741896208928,-0.024215099468092582,-0.01350899306328643
LEFTY2,-0.007109470511806904,0.05969341128733813,-0.026552152723937072,
PF4,-0.008508125001244983,,,
ANGPTL2,0.08093114261612025,-0.011076523063646508,0.04089679675912257,-0.022814527815729284
LRIG2,-0.02413593553934111,0.08567046667967801,0.01197117790368032,0.01775058339374758
ICOSLG,-0.0020705995348759376,-0.016443974033100255,-0.04595573681670743,-0.00616012124901644
WIF1,,0.03385778226289365,0.007733623605017727,
NPPC,-0.013198200035225146,0.05324671067957124,-0.006157925327044876,0.025993905371570356
LYZ,0.02788706860713643,-0.08824824754052686,0.017118044057897804,0.050135686171487545
EREG,,-0.03310425294142846,,
SPTAN1,-0.013589566763586282,0.04822771427473271,-0.01564218762834819,-0.02964183422633418
LIPC,0.059565380342034895,-0.022775381373433788,,0.07748077815541823
COL8A1,0.011259521827172152,0.010452711107742122,0.012371439109494547,0.017445201194343545
GSTM2,-0.037505937937749596,-0.002453006798715616,-0.004816527499945821,0.12669264868059307
SPX,-0.025053948539037044,0.04635399585303985,-0.019680295951969448,
MFGE8,-0.027290290621475827,0.06561593749586994,0.04783379268234522,0.048027739415519695
TGFA,-0.022508993784951758,-0.013386484862642118,-0.003916722803617123,-0.006293676510001299
SLIT2,-0.028957246822684357,0.03369937865232553,0.0010045918581402292,-0.03245766657612319
PLTP,0.015789398679356838,-0.010134681911956545,0.035157490029175766,-0.08793496691642434
APOD,0.006115474638348362,0.005419276336537389,-0.08546857320015906,-0.0003810218637281862
B2M,0.0645506555214749,-0.049602278899516905,0.047035972253141795,-0.02893063603095725
OMG,0.023371835135788936,0.06601896685356475,0.008028013551302372,0.055647639710009494
CXCL3,0.018773387950243005,0.003501597889844707,-0.0022593648682738463,
CXCL10,-0.052515367601858126,-0.046639489819382395,-0.03194422026137862,0.046930112549895125
RSPO3,-0.009880527332388303,0.0270390596230062,-0.0039165143194278785,
CORT,-0.022157841220540413,-0.027641346999974385,-0.0013871667656823123,
