,UKF259,UKF266,UKF296,UKF304,UKF334
BMP1,-0.013481995252165051,-0.04870052130627793,-5.5164874331135564e-05,-0.031071581750013833,-0.07584004877239346
NDP,0.011924476828924389,-0.09126479906595761,0.010276116187876704,0.003289645660705134,-0.016872581677064333
TNFSF18,,-0.017375638592966553,,,
IL36G,,,,,-0.012722255920206942
RTN4,0.017525887588439617,0.07810695349371938,-0.006426899346002748,0.05032647770077903,0.11775363065722018
HEBP1,0.01307747543873421,0.033493190026558844,0.0297129564437698,0.0444365653833016,-0.04139056531673765
WNT7B,0.08658121803169565,0.050546714158208404,-0.016214408580319348,,0.057305101654037786
PTMA,-0.03691426296229517,-0.06687043961310553,-0.013692841216529132,-0.08978299787951717,-0.11578154050718065
CEACAM1,0.009508055807911963,,,,
PDAP1,-0.0019436790451995522,-0.05523028063219994,0.017520855608641188,0.04712734304593885,-0.0837803251418941
QDPR,0.017914787501515875,0.06887375378246903,0.014199214594916488,-0.04741500530627623,-0.03917347681727965
POMC,0.02552636418752409,-0.002495404441023924,0.047814914752143944,0.042595112287765476,0.01211048639375943
CCL18,,,,-0.021538508482234313,
CCL17,-0.014783243832533849,,-0.020068892470387723,,-0.011622141967832155
VEGFD,-0.0164701661389268,,-0.014720775328686216,-0.0064559309754758055,0.015055061649947259
TNFSF13,-0.01019715073691514,-0.016850744672494162,,,
WNT5A,0.04970641691294711,0.013694454586127386,-0.028403729674259866,0.05012787122479451,-0.013636202692701174
CXCL8,-0.02213359549832609,-0.007881329693982192,-0.013708626066663551,-0.03887016187128601,-0.037449853195412386
GRN,-0.0019692719122708343,-0.015709731391707185,-0.005580496465342991,0.03346978447680589,0.04168780446748676
MIA,-0.03112855194868574,-0.004977514956639702,-0.01674178176996284,,-0.017058801961716285
COL4A4,0.01297022494292737,-0.01603273908297108,-0.028124861943800802,,-0.01654767076903749
TAC1,-0.025146557086137843,0.027401063252374305,-0.03242033457738343,0.057028410531530745,0.032969915479348584
RARRES2,0.00962437153668562,-0.03383321531857304,0.03337819104472535,-0.00265075355246093,-0.07801890135763785
FGF7,0.06418075953737078,0.008512769233523607,-0.03655878946115499,0.08174985589023581,-0.018158062287441337
HBEGF,-0.016800343989749104,-0.055695152037246946,0.01721021762725735,-0.021098588382252828,0.02517287656293229
CSF3,0.015204605558177431,,,,
PI3,-0.030407383042643878,,,,
PCSK1N,-0.024451231992294035,0.031104329232149452,0.07666631150813287,0.05289068779636853,0.11618624174848555
NTS,,0.11152513564194835,0.027631762958852273,-0.02381555907621408,
SFRP1,-0.012898951669338984,0.016881931861294,0.008621142838466484,0.020009720629262633,-0.033186362618883226
MICA,0.02714373845528873,-0.01274449406207475,-0.01902682477087012,-0.07581667768241702,-0.06627011855633547
TG,-0.013920012486867143,-0.022591630251554532,-0.014523770329223125,,-0.017458097154070602
ADA,0.04293727106813456,-0.009147860667465039,-0.023587771017045633,-0.006671092135163841,0.03938913501290287
LAMC3,0.013521575480723821,-0.0731137938164336,-0.01234890125006884,-0.025241160139572318,0.010451603224798002
CCL7,-0.010064146787593053,,,,
NGF,0.0788905759464727,-0.02155847471981078,,-0.0007746384745402374,
TNFSF15,-0.011206919679098848,-0.026176714640180062,,,
HMGB1,-0.07118562152743342,-0.028832911661699073,0.06920562135699629,-0.05873138057279536,-0.05414018364021744
ITGB3BP,0.022641129043694398,-0.018784127035602928,0.06276225334992523,-0.05904188269113895,-0.10147523691076249
AANAT,-0.01019715182523763,,-0.01674178270118349,-0.022390142737746904,-0.015589991779960195
RELN,0.06328613170423374,-0.052292260604113065,0.05305404990387968,-0.02743081819881585,0.04210806669610175
IL15,-0.018429632318101807,-0.01862628865419161,-0.0359835776350814,0.041442016330039765,-0.014458996818214404
BSG,-0.0034596920680111136,-0.012031351179165529,0.017973740022374236,0.047290212234942335,-0.06223947922388349
ADAMTS3,0.00805246914042333,-0.030001562671127847,-0.0048636894334457784,-0.005104915786033179,0.006389622803967067
CD34,-0.025704742027429724,-0.01788869816663793,0.016516356141625634,0.0600283230502005,0.002515967122474195
PLAT,0.01573288133736748,-0.01843102045149516,0.02969702557086647,-0.031125114728583345,-0.01990402725420582
NTF3,,,-0.02702523110769138,,
LTA,0.009311809008102901,,,,-0.01445899860303972
CKLF,-0.018051055619767303,-0.06305971476541557,0.02566405656367553,-0.03997569595723844,-0.050511629860107134
CD24,0.008755646689263845,0.010116031778171684,-0.022580200362652496,0.004095985160822664,-0.009514275395070888
HSP90AA1,-0.023197813104411075,0.07783303836708123,0.00901983846077758,0.08703628872542112,0.12754550334735304
BMP4,0.019078591838656275,-0.07464029571384675,0.03000583916094087,-0.02112151503323665,0.04219036078280575
SCGB3A1,,-0.02377678689745796,0.20700650347068253,0.054413407294254396,-0.010089298012941603
IGFBP4,-0.01183043376004289,-0.05572563981348365,-0.033087189847699004,0.0008078729025758763,-0.022576086122882647
RSPO4,-0.01974410450778379,,-0.014121855388984873,,-0.020056907369011844
LEFTY2,-0.007834796546292325,-0.05339102989883883,0.0031648179915024057,-0.023815574757179596,0.0774696699866131
PF4,-0.008780769796660504,,,,
ANGPTL2,0.028978409660739463,-0.04226466459478063,-0.01608059946075614,0.028891052789349097,-0.0994996278702988
LRIG2,-0.028665890393668635,0.052478541808027676,0.004010546140498702,-0.05542800014865205,-0.050998463195129955
ICOSLG,-0.003012304586342189,-0.002408803890338632,0.048622445216451676,0.024017109456527283,-0.05907050580146644
WIF1,,0.07278888019317509,0.007779539318163524,0.04286635452390148,0.08549608163946658
NPPC,-0.013621139348873046,-0.010854767417266651,-0.004677478108203278,0.07458809908972208,-0.07893014663003743
LYZ,-0.010173881192310587,-0.030160519293055223,-0.03220942225474299,-0.02233519039799674,-0.03300652611515905
EREG,,,,-0.024499266600565384,
SPTAN1,-0.023502239313421176,0.023952389610455975,-0.032033718758958565,0.016151815227345802,0.02512666652729664
LIPC,-0.015779697293088077,-0.028884597673055738,,0.00819264431644753,-0.007819681934097576
COL8A1,0.023815236818940235,-0.05870835723725951,-0.03344282122073451,-0.03731662857331079,-0.04058307339273117
GSTM2,0.050016522205037564,0.055504989362713204,0.031899950078973116,-0.009941080341466624,-0.040179559862881464
SPX,0.06508917075706835,0.005125082797201724,0.008919986861186696,0.04709084350274612,0.018686687067413554
MFGE8,0.011714650460861434,-0.021408555573241315,-0.01166349348086771,-0.004064547538932689,-0.022858479186892478
