,UKF243,UKF251,UKF255,UKF259,UKF260,UKF296,UKF304,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GRN,0.003362597393851141,0.029581297736131176,0.12528811087694275,0.049492795035497104,0.08566230681180381,0.06329723733105831,0.1830056945907034,0.056947402589315056,0.2209023695050523,0.16020172528694987,0.11054389761207406,0.19832492715159378,0.23085184117114865,0.1863286288560716
MIA,-0.037467179421949964,0.014422313782285845,0.08451634732696903,-0.010967857968607936,0.06405664858534972,-0.011612658516346267,,0.028447910254293964,-0.0748974890244629,0.15279954495272102,0.12235884878900743,0.10197324542808782,-0.07110825347805473,0.0017104473334010174
COL4A4,0.10235294893509453,-0.015323564396006512,0.11180211610372441,0.00673265824512986,-0.005689412497623521,-0.019508342783365905,,,,0.052422935563947275,-0.011437077934861813,0.059678003013103574,0.15451709562328192,0.057132261960201776
TAC1,-0.05565518536684479,0.005683154384996408,0.0719148828268276,-0.03719314094512997,-0.027626080102099947,-0.003918984200382376,-0.09940138882210765,,,,,-0.061167909012223694,0.10983710399824077,0.004858741737827251
RARRES2,-0.00444038492127876,0.030124965261956408,0.01819656875137971,-0.008262080959648574,0.08906397098370317,-0.017257173684470235,-0.025764095323811402,-0.15972393693176712,-0.040679000158698,-0.0721620030903847,0.05581149058061963,0.12265025904906268,0.05312385318345201,-0.04148324772842572
FGF7,0.02326420972945353,0.058447850607291615,0.01274012562356316,7.120445821346005e-05,-0.0666266395479676,-0.040495310697668145,0.011416661668883839,0.06400473988551539,-0.11251589634221773,0.070460260865691,0.07458235347298292,-0.039757278112845455,-0.018274674175991566,0.04515257936345148
EFNA2,,,,,,,,,,,0.02864232528175321,,,
HBEGF,0.06438237637324076,-0.01696956860446064,0.0872629081361974,-0.003076554293718155,0.10031259031960826,0.0059695121625149795,0.16895913467111146,0.20747541445809237,0.017790316668830596,0.05659083123979021,0.06434500538065197,0.11826393441922292,0.02346282300399759,0.10854122013693088
CSF3,-0.03138029502513407,,-0.02063132922915556,0.09282936667516099,0.015481253833153604,,,0.016487533962340813,,-0.07248023984255131,0.051666662806593384,0.050168241288634466,-0.04119053827008291,0.0902883198452956
PI3,-0.052643447791249284,,-0.04887850439996305,0.11714545009945472,0.09076797741737047,,,,-0.0423192391184637,-0.12590760601659487,0.000980916683294574,0.1382924558501948,-0.08949335544607046,-0.11931340620787576
PCSK1N,0.004084762412389892,-0.017083329180005862,0.01893037429536632,-0.027335572870024215,-0.03345766381360985,-0.04052581289879698,-0.23149375974619035,0.10987579058552423,-0.009238278659369594,-0.04741704176597966,-0.056086293188311855,-0.05775121301246268,-0.12066947191447439,-0.09188766025946038
NTS,,,,,0.09778946767665503,0.014781572754309013,0.032586255295318174,,,-0.05437418947512843,-0.06079444655049899,-0.021909455420041028,-0.06099757038604538,
SFRP1,0.1265597370630669,0.020169960796818494,,-0.019826457267054756,-0.035682409517089855,-0.013920453665514471,0.03130299017694737,0.11827380497563172,0.13742032368294618,0.04598944194679104,0.04720403586785855,-0.06672388217595811,0.05576156429965127,0.005071778375061677
CXCL13,,0.03980194795238465,-0.014980786176848998,,-0.027877346731358582,,,0.15803698392658785,,-0.03316808301049227,0.006467052183267726,0.033646529054945036,,0.19022565505450445
MICA,0.048862839531749205,-0.01807697956821048,-0.006114122967264195,0.08367630560993151,0.08062420094030141,0.05877206708965021,0.024355619700493155,0.0304581331184041,0.008520195389869643,0.08648219232647647,0.1030623873093586,0.015690185669855587,0.0980014663183546,0.03357600259118128
TG,-0.03542418566038908,0.010427593615350617,,0.08602831274785815,0.00674393721027895,0.10269455922299876,,0.032535897367008806,0.01832540169575887,-0.05781286268050998,0.08306211885483582,0.03349833288550498,0.024024145155949302,0.0031465379626108834
ADA,-0.031007126851386967,-0.01602651078693326,-0.0407079601019556,0.04239631095114053,0.0932472838581441,-0.016361265111827377,0.04404752659337521,0.24063773327422552,0.00958900976264239,0.10623100826059181,0.08382993257891479,0.06104508333062462,0.2125518274330289,0.09195513001657157
LAMC3,-0.014938860846992174,-0.026443281010750084,0.1572325011305895,0.03231810394712832,0.1193492561254028,0.028314548846470295,0.05194089785429024,0.13836756810257075,0.13205624929095625,0.20799000131329612,0.07544071126061679,0.1898078548271672,0.28442741707605995,0.2163224449280137
CCL7,,,,0.09617112975170301,0.09272260708295253,,,,,0.012388984648996368,,,-0.04316369131497762,-0.03455987567727623
NGF,0.1358574333309367,,,0.00796004888977696,-0.01551655685762613,,-0.04007662616252121,0.15489112464343635,,0.16898864265363395,-0.049229880131123775,0.07028365197286444,0.29514474311412253,0.02658512508932717
TNFSF15,0.0805610338151625,,,-0.017225703282626126,0.014141230386008709,,,-0.0395841712430613,,0.07250711791405802,,-0.052811942750239045,0.10929133451140356,0.0364567552774095
HMGB1,0.038733503698724026,-0.019946181654810383,-0.04671437351318465,-0.06304321739331374,-0.035747454801717475,0.0285463504641484,0.10919633980211806,0.25407020355068227,0.06959449268274556,0.0286718967583319,-0.044489805125487454,0.03278100734455967,-0.16949152362688108,-0.10757354337820427
ITGB3BP,-0.014550375408586294,-0.054810702272687695,-0.05197036471690114,0.012073936198082235,0.011227696927529639,0.010178853780848957,0.05060005050736933,0.09482463412764684,-0.07813503272425223,-0.013248729995841785,0.019472324844154305,0.07029632465488982,-0.013542408367283784,0.004624382989563887
AANAT,-0.03257304201090739,,,-0.015673629926787978,-0.00010877897664431264,-0.011612659162271985,0.10282367980184973,,-0.009205810022441096,-0.006552144762287024,0.1390194178345995,,0.015255217826054188,-0.022463053585282045
RELN,-0.030908394449692168,0.07703586383781838,-0.023234029026012817,0.03818035412000646,0.02288559726461252,0.05097165439855731,-0.06818255320341643,,,,,0.04688449032066893,,0.05077103155814964
IL15,0.06200306608201023,-0.006042924624599168,,0.006323948472513775,0.07029343979644537,-0.02495941023567425,0.07199447425702646,0.023031976848602725,-0.018595459176177102,0.015129432118799082,0.034972386508018656,-0.03817652635932968,0.12711272343430716,-0.019290874800447912
UTS2,,,,,,,,,0.0355843583710551,0.010876195497170376,,,,
BSG,0.05754919879176397,0.02246056573581051,-0.02802978516264201,0.015951450715880146,0.007948213626535194,-0.03609765990933128,-0.13694561421866872,-0.062226054643643,-0.026238999675269055,0.0004936641652763038,0.1369638995857535,0.1313187998713266,-0.018873067213705016,0.04209842143639321
ADAMTS3,0.10685958486158288,-0.04953077552750695,,-0.023320110181494217,0.04790293658348584,0.004235617826808797,-0.05032645601855765,0.029030111151933338,-0.08153805569217282,-0.020156047209422833,0.05949181336706649,-0.09880633436387025,0.015561817203086198,0.0366650814997916
CD34,0.06755480441633904,0.024006729823039266,0.027409169133712576,0.02036613302052661,0.07010336211884322,-0.021726969984615124,0.021604544446384346,0.20789956450795075,0.15599445211496243,0.12302424128232997,0.1329032443291789,0.09744849652391342,0.2080604828606766,0.17886213031278364
PLAT,0.07838365024844186,0.029645577758637416,0.0550433624205052,-0.027485977901811898,0.05177023011352159,0.06172286615347558,0.026970988688347828,0.012235437508066278,0.02965106460427962,0.07516160572015368,-0.00018717855022156826,0.06756346011547595,0.052952474962789,0.07490797079774454
NTF3,,,,,,-0.0037319815918115833,,0.07399268385942567,,0.03345747986471416,0.006771766829157336,-0.10649200129064033,,
LTA,,-0.02339781015169743,,0.010723429158300006,,,,,,,,,0.03789898539053746,
CKLF,0.02706337941430963,-0.01274169275865308,-0.036760157123074864,-0.07256346266346449,0.03745389840016313,-0.029410259078414845,0.021990614421394345,0.16793243703859817,-0.0028759906813101105,0.12161645721060613,0.03544605813916154,0.03757980183731971,-0.03304847748993488,0.01653081764695769
APELA,,,,,,,,-0.04854452299348717,,,,,,
CD24,0.021104621490843113,0.022303754606347037,0.01879948400897604,0.01884524315638985,-0.060113300096423516,0.008465800796340841,0.0816378480937616,0.21954095099729126,-0.028261128307972724,-0.017508252321095524,-0.025510560121608496,-0.14067504495620398,-0.00330476382787973,-0.06416492468265812
HSP90AA1,-0.04291357238819598,0.021566439986452853,-0.052937651774342495,-0.0031589473778176514,-0.07325000137708254,0.010832067148247094,-0.23691226998840131,0.02868829420593467,-0.022172670148860183,-0.23244296142839194,-0.12041799653381643,0.027229374251302067,-0.05650577879268661,-0.10312201240770222
BMP4,-0.010928628881076879,-0.011575574151639505,0.0923547097532401,-0.02189820223446572,-0.0038840928893244153,0.011693137720189742,0.02282597098690999,-0.01779548019063263,-0.03868151170453165,0.08272647384718453,0.023060650649145076,0.05334135695663064,0.17556407602344223,0.024382240868979745
SCGB3A1,,,-0.022052850705610146,,-0.005459055177460676,-0.009795391583189561,0.022089439962026315,0.03781460622102025,0.15395889350867936,0.07588706213067442,0.06987190600157818,0.06246961502359746,-0.010126063036970077,0.07818699112311918
IGFBP4,0.07402472390305226,-0.0027488980931283805,0.04925273916723845,0.01876763685808851,0.1794908339794101,-0.006947716699742129,0.20042436115521384,0.20574660995348162,0.12527221264895053,0.21801944795455525,0.12057153319721224,0.31526552691596704,0.3486279815517463,0.21899088168979683
RSPO4,0.07968185154083368,-0.011802210260428301,,0.03569480224241713,0.05214906779871338,-0.009795390150391957,,,,,,0.05229168667647339,-0.014990631270821541,-0.056434604160987466
LEFTY2,0.01574161297323848,-0.010053095436211695,0.11095934686745329,0.031146160899701784,0.12041330429012316,-0.01074076510015853,0.05673609623390906,-0.06769118474040453,-0.04759823060418782,0.028671491141906404,0.02780421829484072,-0.0872975988371039,0.08574233611517876,-0.01889633107584831
PF4,,0.04290597360657548,,-0.013496566357338405,,,,,,,-0.04573738082981392,,-0.008938040724642013,0.08437814776987626
ANGPTL2,-0.01617683956557499,-0.03600638944464862,0.04522134750576042,-0.01647590608490801,0.02435174468432358,-0.0038704915321837994,0.11963804397926389,-0.047796940590799426,0.040750396978779205,0.15972765131764158,0.049747530346108064,0.03829919693317723,0.12639964053599187,0.07912500867302727
LRIG2,0.00015622245729383417,0.06563082626074106,0.05005959387288453,-0.004323861019100395,-0.014573008746097375,-0.02829707509537908,-0.06901170175006047,0.10470902278286393,-0.08906645687991666,0.033132392331720786,0.06395908047017379,-0.004863063531865205,0.03040118197796376,-0.07401729584643618
ICOSLG,0.036986518645418784,0.03628364982992951,0.08252407102266379,-0.016186734167012294,0.018528012445258587,0.060423281604042284,0.0056752931827838745,0.07699847168220363,-0.0014719473774445061,0.0501699828154768,0.11156564167069431,0.018951017632806988,0.16114999884853806,0.023694852739695994
WIF1,-0.07278301203173124,,-0.035761214969236406,,-0.08247982672496358,-0.018432896173911136,-0.09180418322451558,,,,,-0.030483915329862114,,0.027796514222797015
NPPC,-0.0240246752165693,,-0.02766712666468387,0.033238251344009866,-0.006919323337162044,-0.013613195169035917,-0.08801379637342568,,-0.052894292551785224,-0.004161939808093255,0.012804012574140197,-0.07115078106513485,,0.04768637861938365
LYZ,-0.05593173027501289,0.07765969146520366,0.10159067324018432,0.06373778690751679,0.09807319238412794,0.033094154607995516,0.2308708767640725,0.13436453439604007,0.13921056171313848,0.12640625350844248,0.1013142307506089,0.04492633601445856,0.19312813616480212,0.05950726456108939
EREG,,,-0.027809512487191452,,0.13418364975229174,,0.015320136056772722,0.023171273205567524,,-0.009612302600941763,0.008869976498561482,0.0098399870535329,0.013146079895947248,0.15432635283059892
SPTAN1,0.04725196250895874,-0.015212719104401638,0.08914316162358336,-0.0853355035591664,0.018519313481865085,-0.039104207691729766,-0.15657616648241718,0.15911449529360294,-0.008390665691800398,-0.04172421284190505,0.00959414313937458,-0.11530062845277282,-0.06071218319602241,0.04819576455047804
PTH2,,,,,,,,,,,,0.017958528696084504,,
LIPC,0.09539197009491031,0.008952936650642333,,0.12020326389835354,0.024573498639661465,,-0.02702696648474553,-0.01301005546365847,-0.008287717363059326,,,,0.07423236962269078,0.10414239654583457
COL8A1,0.09498899873881918,-0.043633550141432914,-0.025758591072956402,-0.020590385456606346,0.05263562430576747,0.053974758649136284,0.23559829364309307,-0.2426842829430404,-0.033430502124017616,0.10865042826834882,0.13842375127464646,0.12184952205365997,0.03506345408980408,-0.04092652907905262
GSTM2,0.01299002902750042,-0.03918572674392654,-0.004044241478243238,-0.0017837858772877383,0.0770880655871988,0.02950821217137192,0.07899263007551498,0.03595942830867637,-0.012365439385958306,0.10219285348602047,-0.03955898585818731,-0.031769411085004626,-0.05243183876030445,0.03907801810100102
IL4,,,,,,,,,-0.036453332958258595,,,,,
SPX,-0.051768414360046096,-0.061761187773485576,,-0.0010752501697795167,-0.07471069378939366,0.011093213536562181,-0.09514657605929278,,,0.08562742502113858,0.068577240316608,-0.1149596044419018,-0.06936266234097706,0.06332121429474416
MFGE8,-0.005983605594119589,-0.009458267388980151,0.06298320135909373,0.03778666599529816,0.005629512828767968,0.022453979070860323,-0.022898868892590234,0.005148214329467658,0.04364022026349695,0.1007786145826721,0.08125765079577801,0.1421215585932876,0.11052927780913416,0.1306859079298188
TGFA,0.024488861386448544,-0.05583420128150203,0.026643921495582288,0.0010471109162406944,-0.021439708771084733,-0.0061734926319886715,0.006880173990793542,0.03528131354210741,-0.0322137084246193,0.0044128936400681705,0.05309416392572878,0.0010497155758960053,0.06726379071536309,0.07638923551949613
SLIT2,-0.025164362702839692,-0.012211769427791746,-0.016391226400244704,-0.020637975128438898,0.030667339487331063,0.011259718055708369,-0.09838349815568127,0.010013047435144803,-0.0053534597595480855,0.06472537077687494,0.0680362455379884,0.09873127925240897,0.08196651616183707,-0.04600739525944987
PLTP,0.09450376352049193,0.015492425670656219,0.12216566177183562,0.03150383095216262,0.21339126020415766,0.022220823049585177,0.29640774691222393,0.20593799285678588,0.011379415268896223,0.1900351824771878,0.08440914088069322,0.25335407788094066,0.15942378751572409,0.10917366054701426
APOD,-0.020027390084448753,0.02024259378605089,0.012489067154156416,-0.04825715559399582,-0.08911617193020645,0.035431776337604984,0.06517996886071337,0.06428259198314823,-0.06352886663836732,0.17234723057574403,0.06266940985982232,0.18313558985375517,0.15013282974390565,0.19053861969280134
B2M,0.029214740242468836,-0.021829587864706887,0.12378079301736672,0.0030513902659452742,0.16978078614894004,0.053253980231034725,0.2932881059222863,0.24040414401374569,0.15591842552232113,0.24287844484809928,0.16527493375629795,0.25856426946183986,0.2605509431206983,0.07536690000468431
OMG,-0.03596061574022562,0.01900809248942593,0.0036579255737890924,-0.0415018705274191,-0.08846779256381326,-0.0051753486173356875,-0.13011858073007646,0.035746992501064834,-0.009098117923225742,0.15712912439143079,0.05017067077181112,-0.14388758554738673,-0.006750935930703768,-0.025149265695245355
CXCL3,0.044621409365149696,0.0033149926699832643,0.05294683400682866,0.07898630881477664,0.0452118990397301,-0.010478996943792923,0.042094849666948965,0.2154030701470414,-0.016722113390267773,-0.058377260023495164,0.08738454802871173,0.05738698771103549,0.055163189424450705,0.03039528054678849
CXCL10,-0.020494676302264977,0.052804304806361606,,-0.05276057882806361,0.027191029012754324,-0.015918363333229796,-0.013922173498500725,0.07631920808103489,0.043174260060485144,0.10224339474668119,-0.029879772915538495,0.04431084858591404,0.125115390062807,0.03384305278316262
RSPO3,,,-0.020631329872669725,-0.015673628768684184,-0.04758640954187123,-0.025446185897060818,-0.06263131812822914,,,0.020173018770025107,0.010548236413446741,0.0037640034020581608,-0.0020521325670683466,0.015744302573967382
CORT,-0.01908994573394574,-0.004036828810696065,-0.027380585589909,-0.02682284004643042,-0.034639813541649196,0.05688513135741709,-0.08865226761442824,,,-0.0005017987881457252,0.028748079272306208,-0.06710642431198544,,
NCAN,0.0542398735808226,0.06776536618920456,-0.0013455092124715793,-0.055819398358473854,-0.13180934665541613,-0.01874028412946561,-0.09042532820492617,,-0.04153442329335891,0.12936949265030623,-0.0063551629166633,-0.23701517699203847,-0.1265734910712446,0.034851570892701605
PRG4,0.09829911853454794,,0.22520769445284253,-0.015469195669804977,0.009351350626885765,,,,,0.14381748931438387,0.014329824807159027,0.16361493140531083,0.152821872925194,0.13233819941153213
ZG16B,,-0.025611219146864407,,-0.01795389345343371,,,,0.0005206751332726963,,,,,0.017850458817700376,0.07907606810488543
TGM2,0.05450700906596034,-0.04052795034916638,0.038839459873729346,0.0417045041606943,0.09348832306414458,0.010133426059443696,0.06429422436192225,0.06459947715838271,0.08579305899559184,0.12448316544482685,0.14815756345679165,0.22109781074771873,0.2410274153313271,0.17324867587467618
VEGFC,0.034155767005919824,-0.022817310356276058,0.16818718163063354,0.05481646573412561,-0.030285623567396603,-0.036743100388961995,-0.04658648461643991,0.058390634846568056,0.27527866013873503,0.007534834302374692,0.07355411707251844,0.10264608293746512,0.1772195007602885,0.024488854476660493
WNT6,0.08075342888549829,0.00475014617377813,-0.03581818593123102,-0.021395889469280192,0.01121660969131692,,,-0.02135657401506741,0.026417590749227574,-0.03487152992775066,-0.04201285796645798,0.06852685893985948,0.07741909640173203,0.06268231222340405
NRG4,-0.03245440279090201,,-0.015464290785661375,0.11935325903903497,-0.05454946778305731,0.0018684122383700698,-0.051900100494472565,,,,,0.013484619780983613,-0.0011055835269910253,0.007974206741043417
PMCH,,,,-0.002822350622974017,,,,,,0.11989444315206225,0.0533867026302899,0.023514770817856256,0.01376676589950891,0.04471657654149178
COL9A1,0.009020816656934102,0.029324497240568643,0.06175798117230617,0.009591616872345018,0.05135297830348209,0.03371437320041732,0.01847037222704859,,0.05625245748515089,0.13357895298487532,0.07771023909919149,-0.01036981526421174,-0.024466044058634374,0.045813207029395564
GDF11,0.04942310293483716,-0.05313366514062162,0.002732354582897511,-0.06329465067992365,0.000669331831651173,0.021422779726857168,0.041455284766393326,0.09953657862951096,-0.028021182875930653,0.07007062827624377,-0.0032512515902864236,-0.009878571221198663,0.09277685504344917,0.0020417618712077136
RAET1E,,,,,,,,,,,,,-0.008245587234123821,
IL24,,,,,,,,-0.023909770197794614,,-0.052149457546940434,-0.045008121546221955,,,0.005400244686102794
SORBS1,0.05281472606518235,-0.02782523324714447,0.14919740697285103,-0.03466203598565134,0.09101904785384372,-0.014692251303072805,0.045603164257185164,0.009577801949485931,0.04179141571142749,0.028524475792543053,0.0643722127086061,0.14562502316932163,-0.05667877025455187,-0.02936681924940842
DLL1,-0.08178956236162549,-0.021748992011379042,-0.01243646048002185,-0.014562590410336381,-0.0093612515260095,0.0374117318047346,-0.06245232771608919,0.06805235638089188,-0.06958590197775034,0.09039794248702074,0.013985980189503913,-0.05135096325267726,0.07190394868867367,0.03235792705771348
TLN1,0.05003765850948837,0.0003657309153175173,0.05776835928052958,-0.05575885108325808,0.02985895583343416,-0.004560870738483146,0.1491890460557084,0.13000315734506676,0.11239711946402575,-0.0016112144285932949,0.061141719560367555,0.19988793968360125,0.1756787116197959,0.11827086468096736
COL2A1,-0.03321921843877466,,,,-0.006061195039279122,,,,,0.12806669213065258,0.14211857366846228,0.010528801504578371,0.02782923549831076,-0.013568647421789714
SHH,,,,0.019136293981763083,0.04249799787806527,-0.011246856471301971,,,-0.09692691678814404,0.057804226762680364,0.09360036876588841,0.02183789113153969,-0.043667656422752034,0.0011710690879620314
PON2,0.11372169337619879,0.05513201247524169,0.08485326115648932,-0.12970145272255756,-0.019599548556247303,-0.002085348492702868,0.08045635410974204,0.20648101058665252,0.04153811417758768,0.1942154464184659,0.09058406045051644,-0.013243003090357981,-0.11807009941100033,-0.006499955457926057
ICAM5,-0.06989848598038047,-0.030488135001072104,-0.02205285226628812,-0.0250540816319224,-0.06640316360962653,-0.0027087309971014304,-0.13041046783999793,-0.01833106566837148,,-0.044655646065029475,-0.004441227884147978,-0.05627783062960306,0.06094354623117327,0.02076629035812262
HPX,-0.052899456268434536,,0.12721273920034937,-0.039112744919750475,0.019579420183451445,-0.009795390584572981,,0.013647515173390407,0.0539328405529825,0.015992586015479357,0.07467365114311486,-0.04993754949788893,0.023331742090466612,-0.014015082939670338
SFRP2,-0.04324950024763184,,,0.04364917646668874,,0.0394186372299777,0.20822338722186823,0.06394066122303638,0.021947762608642032,0.09682047317867773,0.0636833639770408,0.2111421551851036,0.2280359060388646,0.06428589449585477
CFC1,,,,,,,-0.04234869179834884,,,,,,,-0.021331500645103658
CD70,,,,0.06172213568207019,,,,0.09795048272953229,,0.012202435322099102,0.09699280158350511,0.13065708022933328,0.0353423158860635,0.09152798885833482
HP,0.013033033971106877,,0.08123131708376571,0.03365110881215132,0.18161671896755954,0.009383844562540301,0.09172058774862805,,-0.11857240674319973,0.06200346182663566,0.04464172626063128,0.13710207318664458,-0.021903871710394276,0.038906719967797695
CXCL2,0.05776280206658333,-0.00014937250911911069,0.0311373359403567,0.04004530803065215,0.0633459833086828,0.07173019733981026,0.09125627679512989,0.17787263520860824,-0.03062753217533434,0.01928982796864093,0.13556675888893507,0.09912041066387871,0.1356243565533405,0.09258503321802102
NPPB,,,-0.0005341750657019833,0.09170169438312757,,,,,,-0.025742777405797373,-0.0015794455622316797,-0.005976338558787551,-0.022938400528502528,
CCK,-0.08212862252432868,-0.017444859991044923,-0.013117445602717066,-0.004434486455689216,-0.07808897073236544,-0.0020557436664025695,-0.24618536173831795,,,-0.03117442901301002,0.01572126347361773,-0.09009594616394836,0.035635777025376514,-0.04582537307533979
SEMA6A,0.1088000635003186,0.0067006788565403645,0.045089181040930036,0.0264587650261674,0.006252044236590202,-0.02436272789602216,0.08487897701020569,0.09192559845974949,-0.012140997868025988,0.009766809012666617,-0.08141910675841085,-0.13709236930018404,-0.10254239378644232,0.01534857406756845
IRAK4,0.0017607152553739294,-0.009122101183355364,0.06106956248062278,0.025737588178982952,0.004753595392051208,0.022541833813344188,0.06124947370678966,0.06886113425847774,-0.015890073633296836,0.05626565432596561,-0.028109243107947032,0.0642163950844632,0.0843170293944535,-0.054177772235183705
GSTP1,0.06033225236139586,0.050517849970089936,0.012863441860422714,0.015437958117681002,0.032190398482285165,-0.00555462822849859,0.21421227290728423,0.006884703836007753,0.09592981223003628,0.10230877542349359,0.11402155030556131,-0.013266857481233414,0.00548288971030202,-0.01471891451282655
VCAM1,0.011673282003269466,0.0068540007430889106,0.0772120240398863,-0.011792497506055998,0.12852591424742998,-0.016042175633951522,0.07228501615940477,-0.05031617513704614,-0.04427613536893276,0.07069056222571624,0.04778309789736704,0.09403477387274606,0.13032225133221687,0.07404734157813286
NXPH3,-0.021097808602847004,0.0227650536713929,-0.009337461177825638,0.0004814290537620455,-0.015718476273170152,0.0002549172090371583,-0.08845847912142564,0.1412781413861151,0.1107547487784034,0.0756589428010393,0.049457768304292195,-0.029447812819729503,-0.039064907147493125,-0.06651114499077576
MTMR4,0.030276267806260852,-0.027790704986405918,-0.0023439912411189015,0.03432274410343218,-0.0042775066907278095,0.025443551379798108,-0.014855883963648616,0.10449662347270325,-0.01098078267892569,0.05116103680425817,0.06584045103927387,-0.003554767066132078,0.0750443342431817,0.0014809636905098846
LAMC2,-0.02963725444428344,,,0.10314968602103723,,,,0.057596093161516905,,0.06566490328724245,-0.009454496875813538,-0.028657603325693348,0.04905496771975372,-0.05643463522808521
IL10,0.013781899341376625,-0.03392478477420849,0.11943249609070095,0.02372089497151047,0.13227244405571836,,0.23193110209056844,0.08781676962901251,-0.04664223833465816,0.004266854212103096,0.10465795112471137,0.12163913050568594,0.14104738349559107,0.19751807499561563
SEMA4D,-0.03556384278112806,-0.020608696020709846,-0.018970187314403007,-0.022753172527271093,0.023592012311942412,0.022646649702039168,0.012169534629281414,0.12510839585354164,0.018450134245153318,0.06203889019456759,-0.01791024595711974,-0.18251635335772684,0.06864833259198963,0.016054932491458732
TRH,-0.012769687722187548,,-0.01593404377417069,0.03994895264959564,0.02058354417653127,,-0.030481274591165085,,-0.07112391215780559,0.06035267443917466,0.08047895344458159,0.005856042795148732,-0.016159497647474163,-0.0005411986325485684
