,MGH258,UKF248,UKF251,UKF259,UKF260,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
MIA,0.034204079928194,0.027062349353115477,-0.0193114861347645,-0.01241150829865252,-0.0031443541102127983,0.0073011635288873465,0.034182719963478124,-0.07110477353193298,0.01446394843219281,0.03395056841367919,0.088025405385416
COL4A4,-0.026559922984155795,-0.03192620954041735,-0.02228675933452044,0.013079841156210819,0.01446146165399714,0.1626189525057434,-0.004558933513334975,-0.024657404650448522,0.019055730600244136,-0.003602173008111444,0.1496729303769073
TAC1,-0.022933604567498222,-0.07234555336456513,-0.04405335386045001,-0.0610878796055167,-0.0072745971764971076,,,,,-0.017315217604165538,-0.048245300555209314
RARRES2,-0.021753773827837636,0.06250929067565342,0.02111568440433504,-0.010755879243794406,0.04687541553467105,0.013728746514914304,0.007585850164881568,-0.05911714209398129,-0.02597634390985905,-0.05927998648328684,-0.011913956697448566
FGF7,-0.027758825782338518,,0.0433528497480348,-0.005416365219017354,0.004362373551773101,-0.012890950269529473,-0.0018929951882241589,-0.05006810242543185,-0.015683707099440735,-0.009102112013268202,-0.025991485406022564
EFNA2,,,,,,,,0.09589612860519378,,,
HBEGF,-0.025902094674811405,-0.01251342269530555,0.0005242680626311816,-0.03141273323585577,-0.01845062795693884,0.023227307068016748,0.04362794826914467,-0.029297131227428004,0.041068432369578294,0.013381583337360165,0.028372012681030106
CSF3,,,,-0.014294601951495874,-0.05410772463216746,,-0.05914401844428802,-0.06916686635953388,,-0.02457433425025262,-0.022650174959335957
PI3,,-0.027966649228975224,,-0.010393190020407434,-0.006606251355187988,,-0.06242112540131163,-0.0497140676057716,-0.0204095459600333,-6.222816737677916e-05,-0.002319158143091715
PCSK1N,-0.004068488868417284,-0.019299714085638797,0.024669982176165808,0.0017460389039043434,0.012372319060686143,0.0720960324902382,-0.07013597398659034,0.04720722812815866,0.08746339019544154,-0.08674000269532639,-0.014195989795736445
NTS,,,,,0.0014891266862662714,,0.033076804012097186,-0.017831712499412948,,-0.02397410622867558,
SFRP1,0.0521192751851017,-0.04446506888547189,0.02992198958926282,0.02905671370829308,0.020740250241825978,-0.04067904177558682,0.005482564599573755,0.040252245287238975,0.022303931599429276,0.014668564245325148,0.0027535086753076024
CXCL13,,,-0.03665984509121211,,0.09927295362535137,,-0.028117271456037422,-0.03760516108521325,,,0.04455128443774424
MICA,0.012327588827474778,0.009969392236507219,-0.004688114191001035,-0.03811409723872603,0.0329639735970129,-0.022255825571699486,0.0917568659867281,0.01385262422999311,0.14352566980565337,0.062359259413687314,0.01666206550156955
TG,-0.026559916998774885,-0.00605198925717959,-0.020615481502147034,0.05066325723221499,-0.029321991460980523,0.1139367753348169,-0.016632864572249006,-0.002696658119184072,,0.01638308177885064,0.0692900266682788
ADA,0.008809485952655934,0.05369814306750479,0.04780568484322629,-0.02257640538381799,0.035025024733317936,-0.0034737509318037182,0.038135299253657086,0.009335659885814477,-0.031314599339242605,0.15689288147682076,0.053384987710777626
LAMC3,-0.007850782373604209,-0.02125138061477973,0.0083044008547271,0.011092789644388208,-0.02184429756733323,0.02029877581381938,0.03642053540376287,0.03304378976846252,0.013767106129747858,0.13629742705474687,0.0847725022485179
CCL7,,0.02280177315708223,,-0.014626979092349912,-0.024342806747651595,,-0.018761114112510135,,,-0.0257515201887856,-0.04157956960632217
NGF,,-0.0290321916656496,,0.0013362678650232994,-0.025983412571498988,-0.03136124389760923,0.05947003903082723,-0.014439691759502592,,0.08734227793290689,-0.0032024467509528206
TNFSF15,,,,-0.016287856615714927,-0.01802333151053093,0.015944215483372392,0.005820396351585937,,,0.09623564815813691,-0.050864108329033694
HMGB1,-0.05208123570021834,-0.035298514062527236,0.04404910891866315,0.016599630847119736,0.04325421860874474,0.041535644792411,-0.010209197566235612,0.03745055110526643,0.027211896024815403,-0.026546915937798114,-0.0618084989238983
ITGB3BP,0.07201430695710215,-0.00279401867193884,0.04471283774769615,-0.027266084948281817,-0.07993779447070441,-0.022842915719154335,-0.015263126407580976,0.012800712237272416,-0.04321549293157705,-0.0021984381813464657,-0.02241795061179289
AANAT,,0.03190196237341176,,-0.014820285285697845,-0.016240099589944476,-0.021980257333337964,-0.016458790805069765,-0.0196966705706799,-0.02971289877293381,-0.027246182254218907,-0.028062053319643027
RELN,-0.022018875352549434,0.012454613263098218,0.010770899870146185,-0.025724696326566023,0.007545908374652191,,,,-0.03715781203340762,,-0.023152748785647895
IL15,-0.022556110147341837,0.024978138059515365,-0.026263808035254202,-0.02039587343566346,0.001389702300302636,-0.0001296245931536655,-0.015672857691820974,0.07112966402354391,0.09214300066811332,-0.023950280361617254,0.06865495136136276
UTS2,,,,,,,0.01648339072815627,,,,
BSG,-0.04924947112659936,-0.030312339821215353,0.02545641849366455,0.037326423220574834,0.03263668610095268,-0.04222596277772623,0.01893157207522823,-0.0582033362558112,0.008768193162607829,-0.005307032860572702,0.006358688549435374
ADAMTS3,0.007380436317224125,-0.009371588527325858,0.008971767134286315,-0.024241070052661635,-0.034738648429137944,0.027923182086422946,0.08066001152640051,-0.04870448242743319,-0.01206703600385959,0.07687414315858948,-0.00015157842210163487
CD34,-0.05935859159414326,0.007822229791796611,0.00346913410964605,-0.03814335624510586,0.011080803160948857,0.04850893765664505,-0.008654070224880158,-0.005777503269581557,0.033183927463379566,0.130769822750187,-0.03256384342794655
PLAT,-0.005756508898297815,-0.0040435897778479035,0.03376402400822807,-0.042705920802999446,0.01046826891798686,0.0130226948966735,-0.03817629322538055,0.03935525925780556,0.017428105775761187,0.07478929513119019,0.02368870544384666
NTF3,,,,,,,-0.034482065660476284,0.029902228027860824,,,
LTA,,,-0.01516068989612839,-0.018747012691313406,,,,,,0.029465885905571518,
CKLF,0.019343462808420333,-0.017954374602027427,-0.0217669050807845,-0.019461514909976767,-0.04064711879371525,-0.0463196521954199,0.0277810464868095,0.020251419533748278,-0.013440237233470107,0.013771035308603905,-0.010651751155930094
CD24,0.018087534934738383,-0.02923830962738838,0.11153259459745568,0.001596121026116718,-0.07250320986351594,0.029079168928940264,-0.0191716322811405,0.06349609939239612,-0.04470014296865796,-0.03311099314796178,0.031409685648750275
HSP90AA1,-0.018183487993420747,0.0019019283385489844,0.04222653671798007,0.08921160942131576,-0.0002654662342817745,0.03378451050794295,-0.06609860206616461,-0.023655435262982864,0.007879853754157647,-0.04782130465953298,-0.11026960638723314
BMP4,-0.009727446716021146,0.0025848115402616473,0.004082010778818555,-0.029233769696537362,-0.031516536654694616,0.005413624373390766,0.11824015660690654,-0.04847539707695042,-0.05255156549999825,0.04528564086218648,0.07711546768851052
SCGB3A1,,0.023402523325338823,,,-0.019339953777787206,,0.0035607681552571233,-0.02801788827267564,,0.05080007721302446,-0.03715536512309886
IGFBP4,0.03831940331617011,0.007439046826387607,0.006500432943056484,-0.032026443597129986,-0.001002401083987936,0.021852240215449122,-0.03114331619733911,-0.012890721703797303,-0.04145003504964418,0.17409484763564198,0.12727256344918436
RSPO4,,,-0.024508986726570498,0.010647328579991504,0.164756184517998,,,,,0.032268793736404996,-0.0072906840038455215
LEFTY2,-0.02629731170623766,-0.016300410638531583,-0.01534688623463852,-0.011809617173730117,-0.03464634158223102,-0.028088906048869204,-0.015926061353121506,0.07895755437458726,0.01116143928281887,0.1386033001090997,-0.07954037717364114
PF4,,0.12152183826591341,-0.013790708013800277,-0.012761751089404338,,,,-0.013415301424875117,,0.022956746322346323,-0.02771918059611456
ANGPTL2,0.016595068933363804,0.017472372805051744,0.0407213529631468,-0.000890348959610544,-0.021753878982014342,0.007860439339242895,0.05014412873964953,0.0011097652417462651,0.03988834469469803,0.11077687793416223,-0.03746491308272967
LRIG2,0.06060646107385498,-0.009057781446567449,0.05045250737085914,0.02447734012842285,0.07232211309050784,-0.022839001818697396,0.04134724135043147,0.016204302031029016,-0.0016162186004553302,0.006948447278284136,-0.017904310620574352
ICOSLG,-0.0765678412872404,0.06781210140719383,0.07134044821624734,0.036531919917650674,0.0634028350908943,0.03853735868709812,-0.022652221320800095,0.03917936794320794,-0.019484251899635662,0.03113013294278762,-0.02130246169910333
WIF1,,0.03384266883916051,,,0.00037303346946774256,,,,,,0.004450972353685899
NPPC,0.05208922003798356,-0.023948389932969057,,-0.01979662306948527,0.06775311297979184,-0.026319069926272646,-0.028006960109886344,-0.02538264965774599,0.10399718585197372,,-0.018790243669650628
LYZ,-0.015210250219142005,0.04198287711665834,0.025907474635708545,-0.04610166234925893,-0.043039255896340715,-0.001343587265789408,0.058346995889805235,0.05473047550514122,-0.008925479650817312,0.07225809906565231,0.016245104023789324
EREG,,,,,0.03799122078098432,,-0.014723251010295856,-0.004652516201449913,,0.004625133635660854,0.04648843929728495
SPTAN1,0.044746772092986935,-0.07681584730618561,-0.026438447682463683,0.03214817820031102,0.005344098693259569,0.010152739934262337,-0.015024732397378594,-0.054389953815832955,-0.06346298954501442,-0.01771024884448797,0.03705031930658294
LIPC,-0.020167655955004457,-0.021474230943431174,-0.0207557525992765,-0.022933817169096583,-0.02161083795446757,-0.05407712309695585,,,-0.00578508334326165,0.009536117550224424,-0.04322640289816125
COL8A1,0.01780289159660432,-0.035738431577389033,-0.02226565838740388,-0.04147286083333532,-0.0349028034382683,-0.010710969099587896,0.06083895934266089,0.037082927700429855,0.003311630667564371,-0.04872485903349649,-0.03376724135802197
GSTM2,0.018005018824794303,0.0734097465330503,0.05735591951160411,-0.05625698309159403,0.06745957828972277,-0.04044940733542569,-0.03498643202484208,0.032879807606062794,0.04711170829008499,-0.043294574065747826,-0.0002930560104194644
SPX,0.0908086296552545,0.0642109219246332,-0.026369833556625016,0.05787402353988372,0.021282844078867803,-0.04990511728312256,0.07488421338060698,0.007624254800832038,-0.02826539447431687,-0.04492417462456286,0.1632808723672506
MFGE8,0.022706891891862244,-0.013362211967742142,-0.008605277320342676,0.03954860522184807,0.00919174362238814,0.011880914528580169,-0.01566485402992213,-0.030966909919861573,-0.036310688848059026,0.109172310089001,-0.016300408999444172
TGFA,-0.0527374326892237,-0.009043696998307543,0.0362488132801897,0.011694099020264416,-0.03126675418328815,0.022395308508466053,-0.029280285264440927,-0.026758992192794363,-0.0008004481871572804,-0.033772108705116655,0.03639347812463412
SLIT2,0.10992895326846153,0.0019341973207055345,-0.03595884161911087,-0.005332794951606518,0.01801778965577302,0.018037653212126144,-0.020332292542466546,-0.005392728493902639,0.05093259470073493,-0.034454375321136876,-0.054537811970136185
PLTP,0.06659833571000189,-0.0024525338570402376,0.07613642085995537,0.00476303804236943,0.005698565273371953,-0.047553067455632585,0.022889395265826482,0.04166685169029901,-0.04490528469699919,0.08623742250283956,0.07521957282766864
APOD,-0.009138278186839816,0.022727584070495042,-0.08522804937627403,0.06107792224098638,-0.02897002968112131,-0.015548404779084524,0.051457678597894435,-0.06123431729661105,0.0562367988867702,-0.056189611998343686,0.221877175321844
B2M,-0.009275574067690516,0.04753367287223533,-0.00941742731175596,-0.00553174990576409,-0.02794511931067027,-0.03471610493075799,-0.014887046466450584,0.05206061472895908,-0.0017112146196176297,0.15946550164775117,0.0037623437084449442
OMG,0.10872017073185611,-0.05660351464120658,-0.01588193647827998,-0.017901101773982332,-0.003645192440482626,0.02954175822053693,0.030614058660020368,-0.050940324433484355,0.0012248473367590402,-0.00925656900729911,0.004578349338297244
CXCL3,0.08669592700960847,0.012988184267775099,-0.005105535198106877,0.004009886791713301,-0.005678619502920169,,-0.061026435243325586,-0.06167235441783721,0.02772679582457594,0.07693276658796412,0.06439096003970934
CXCL10,0.01921462424697829,0.000619912069675459,0.020175734728712962,0.03450123795049303,-0.0262573704523817,-0.03550126164354726,-0.019373257139337765,0.07113037290602697,-0.028188872442773842,0.07128811835564498,0.02446080912255303
RSPO3,,-0.008307586507769547,,-0.014820284190646557,0.045028437682370664,,-0.00950058812630087,-0.044330019728786564,,-0.02613275752754858,0.054587281065388224
CORT,0.026078919911946555,-0.050141706627233114,0.10799450672186202,0.03998246148525056,0.003624025777072856,,-0.021392634978007405,-0.0140384310936271,,,
NCAN,0.046150906684345024,-0.01782708320069998,0.022915185952101617,-0.016322214571151385,-0.03388971747688567,-0.034846382178235234,0.020799426582774075,-0.045362186637143816,0.034104466507973316,0.021671716944778513,0.016722933870858044
PRG4,,0.11049254847749786,,-0.014626981371747477,0.007713872824900837,,5.187332847727325e-06,-0.020714564147040995,,0.04902877090421755,0.07008492020154948
ZG16B,,0.0815981203883958,-0.016594875709735106,-0.016976400757947402,,-0.02443468735489714,,,,0.07620191999587965,0.18809263175286564
TGM2,-0.010574798348551082,0.0279148967097227,0.014070511270624165,0.042189976194483524,0.05582729609317497,-0.005095517244058142,0.0032909325530954543,-0.038941566882557864,-0.04191300465093685,0.1204785398696285,0.05320329850174588
VEGFC,0.04187290018553558,0.04395634506780385,-0.00635536377817826,0.06847367965930215,-0.02381849426078117,-0.00995124702378579,0.012892650645611405,0.03036196793724084,-0.008236563769689148,0.014275307908897403,0.005603253128350764
WNT6,,-0.02728255926903165,-0.015346886637409926,0.07883919571964845,0.046324080446601,-0.02323739054322969,-0.028006963888527588,0.05017469607597886,,0.015032043605357127,0.14317529907075943
NRG4,,-0.015573931951070851,,0.045662568851327544,-0.02203965369349614,,,,-0.02216150731244323,-0.02613276045640722,0.01921779533789638
PMCH,,-0.01794979469919316,,0.07207112743057224,,,0.0037550313820937362,0.06309793413777212,,0.08397924004841634,0.03777283297147745
COL9A1,-0.017748846307377865,0.06781565469611363,0.00024731198554840266,-0.018592582075722636,0.06092765582835345,-0.048132945509441645,0.016507396490683984,0.02105719888829555,-0.01767035474830556,0.020565932470428608,0.0866052281658912
GDF11,0.09102299157206234,0.034065066295188656,0.05644258474758197,0.060690679272967764,0.03249604551555965,0.01702490466129989,0.03716935964387537,-0.06355352707296971,0.008212957679120614,0.09817143125458128,0.02676415826792775
RAET1E,,,,,,,,,,-0.01355593264917571,
IL24,,,,,,,-0.014217671008295867,-0.013201401264245507,,,-0.04108095174880197
SORBS1,0.016430783972137823,0.036024841577085916,-0.013846344403656676,0.022838180637977705,0.063722783325011,0.011091705495698441,-0.039368438528028175,0.02746108086520334,-0.0001248097198945981,-0.06380858906553447,-0.05409061283264582
DLL1,0.04698361635384325,-0.021088708271140153,0.036077047243894995,0.0029460712691750392,-0.02274109042544506,0.05773573439638188,0.05811589452140756,-0.031314729652432136,-0.028337403337319298,0.09552032962714786,0.09248431719556313
TLN1,-0.08068954837740559,0.022051711542967194,0.05141986285138159,-0.002045501201945968,0.0051263832014516765,-0.007844079749292888,0.017119525941897498,-0.04619797435733549,-0.005143071621033536,0.08079321692243781,0.03667533511111684
COL2A1,-0.006273742360942562,0.012423243546511973,,,0.012496227821179618,,-0.031081692653340664,0.013530731166726121,,-0.03803199483074055,-0.03310629147058654
SHH,,,,-0.015199835191773696,0.051714660490005775,,0.037792026262063676,-0.04857711207319402,-0.04704904437421885,-0.0003097624781318688,0.05132729321205186
PON2,-0.04347326244894011,-0.034674669432798795,-0.07610685666757214,0.026259038892239784,0.01931269925431938,0.057526068409697366,0.036025923861905604,0.028706814889882897,-0.005994067866078331,-0.07189649012581659,0.06644994342288114
ICAM5,,-0.04557370715347479,0.03033555247574602,-0.02369002197261557,0.0034544643259189056,,-0.0271715626886421,0.047832372783145324,,-0.00399959884382545,-0.02859376402032078
HPX,-0.028336350902352113,0.09162809889707339,,-0.021024039289459867,-0.029206759636702957,0.015124837688606457,0.05915804274856968,0.007252075247138382,-0.029712886605027602,0.054157001751721584,0.040713430758921546
SFRP2,,-0.022480773851736864,,-0.017310965079413765,,-0.04737232384543919,0.012003291722710878,0.03693815985599224,-0.04096180038462839,0.035372439379395666,0.00522377996428698
CFC1,,,,,,,,,,,0.09362677218904332
CD70,,0.019071798274695462,,0.032540505121249085,,,-0.05454899102856118,0.02445577724221873,,0.003060209376293211,0.03989006928377277
HP,0.011711154598863403,0.010930156602700669,,-0.02197056946791965,0.023500349297151446,-0.04203646520919275,0.009766469211542091,0.023851475815110226,0.09520164392284512,-0.0280980400358981,-0.02201430491754116
CXCL2,-0.0001382431656601158,-0.017748344605565455,0.003021263742249587,-0.0014655943826400617,0.04224396756715286,,-0.04400919914038716,-0.06757335499760868,-0.0047558183373026105,0.07073514745787067,0.042484899249502155
NPPB,,-0.021814453499429603,,0.014036247786227368,,,0.009781670596075969,-0.028047280913388668,,-0.026508775071733118,
CCK,-0.009472202455520032,-0.03487650534685014,0.04405209618925076,-0.05100056825653545,0.007215067347198764,-0.030411988561767883,0.0033379652925106204,-0.023236048704423667,-0.01070835244548525,0.039529078830758915,0.005465347310028448
SEMA6A,0.0509502836139743,0.050298958179043694,0.014908750977675505,-0.015141890969646072,0.019049550202126113,0.00536822263199684,-0.0002969480494769075,0.014911394912241992,0.009734395713237505,-0.05422507317982481,0.04604363195248365
IRAK4,-0.01578986012441064,0.028195263475211924,0.09465173365454155,0.0076866531196401735,0.012498373925497934,-0.0026713978973619676,0.04762871911458668,-0.04831373058305745,-0.03961270235032295,0.04061893045021585,0.004658386749041209
GSTP1,-0.011581136895443244,0.07544981792533706,-0.018603485889412134,0.03240465487692329,-0.007237087374481038,-0.0326502110951272,0.05827427747767836,-0.027781940323089515,0.028112458850913413,-0.026030275272741172,-0.0055888666934380445
VCAM1,0.1046453763329778,-0.031709823661689604,-0.0218782654028173,-0.026299763560599786,-0.0043505513485581696,0.022231725630824088,0.07667220888574762,-0.08839659973681051,0.03982934125165211,0.0722864929253671,0.02145095103950584
NXPH3,0.012884553434572388,0.003414362965790565,-0.013196406607096367,0.012794875235857425,0.025522833728819205,0.05654904653786794,-0.015362206458696855,-0.010578755096824837,-0.013914882661134043,0.035160386624149505,-0.00016771383659155363
MTMR4,-0.054436673890134714,-0.004933422372090198,0.06415705770675753,-0.02549630287309631,-0.020315970845139978,0.03708452565617641,-0.038479687842907014,-0.003116091817919858,0.017524706214555357,0.02720000383216931,-0.006159145575756941
LAMC2,,0.023822306011936273,,0.0013153184124120325,,,-0.017479329532866666,-0.01733714410206776,0.024751907215956624,0.09263230460312435,-0.03538515715222527
IL10,0.12891985586586036,-0.03617704135318873,0.0678131523242028,0.03892034648324035,0.010337035064154308,-0.008408022608330224,-0.03326980958631401,-0.03066066579494188,-0.020668159888213408,0.0449157031952153,0.1176413749096499
SEMA4D,0.04823879641790755,-0.04049567550811214,-0.008044834322839546,0.017950677936619162,0.004897404846522409,0.08790179992875607,0.003395786732386805,0.03519029650604368,-0.05595919485657745,-0.00801623556593668,-0.009853540924520739
TRH,-0.024387107181528034,0.043497541690702406,,0.007471276795084062,0.1730730199183703,,-0.029181039542763465,0.0491072306039868,-0.013581705929619527,-0.029691605797873232,-0.04632965609129615
SEMA6D,0.03479799352102488,-0.004297178278908629,-0.005062726177269386,0.01980507581856536,-0.007103810458798826,0.020365773606348985,-0.016259536251681323,0.0505159862753921,-0.03221084740109556,-0.043066793793027,-0.083771908155252
CEL,,,,,-0.02683120198254374,-0.03377968672465837,-0.021530489508684855,-0.021553038112675615,-0.04176748259388643,0.0038606312653149157,-0.023499010528105668
PDCD1LG2,-0.016634376235938192,-0.016924856388150094,0.012480469596537652,-0.04581565761521605,-0.03023821683275556,0.00939091236593616,-0.024524840598393296,-0.03159655263418392,-0.044685791677797154,0.010427955589870043,-0.05416432751864383
SPINT1,-0.015839134129475897,0.005381744613392458,-0.018736251164428796,-0.007482412562414808,0.10433055185852196,-0.0035902935337909685,-0.0169260210230398,-0.03885336704148181,0.00767289418339032,-0.006384586939461896,-0.01232449495620546
CTHRC1,0.007109191746423598,0.004049227802658067,0.03315090280058138,-0.006051641863092744,0.0034472963396715668,-0.03804044766258485,0.03991776050713445,0.0010097838751286327,-0.07844917803648294,0.1331827110087106,0.10168148883147347
PODXL,0.07169516637014904,-0.027672540421887677,0.003326640020784326,0.04879977269275619,-0.0014916270720807447,-0.0368684200649054,-0.021085349073584874,0.04993870354991528,-0.047951005445002776,0.11633156985430486,-0.019389319193549803
JAM3,-0.05510008195741515,-0.03855671802080543,0.025251659289184727,-0.07532837658484409,0.027638959566118476,-0.07014218118281106,1.3896598954655777e-05,-0.004787507612851343,0.0277001292334069,-0.030106256220724614,0.02278744327719214
TGFB2,-0.03268101258764946,0.03544800378948233,0.010204513961623701,-0.07759274858708454,0.03391697307651856,-0.04542928833257729,-0.06064110048636473,0.03620804501098277,0.03317427164396834,-0.11682394076597645,-0.0008113688252222031
COL18A1,-0.052973956927050314,-0.028552106614160216,0.023886462838867063,0.043274665932547626,-0.06905706203520326,-0.013411514924666345,-0.02688079561465951,-0.06256493989305618,-0.04495493648282267,0.14833969136790698,0.0693083415271446
NODAL,0.0715203709380748,-0.014092590341346387,-0.014781624896257704,0.028248506865059544,-0.03275530827480954,-0.03425757964299624,0.06146244616892692,-0.01630684031812067,-0.03223271286681183,0.013954500788212669,-0.07371299992371509
INHBB,0.03491083269456686,-0.0183251521695869,0.03516920833852739,0.01658221598786774,0.007647148659563018,-0.0062676446912408885,-0.013131793181038107,0.005478284674903217,-0.029898281945092395,0.02957067115567852,0.058079855465048805
LCN1,,0.042800101815727735,,,,,0.05495989998266294,-0.015399748134025506,,0.06706996142492627,-0.024819668752848068
ARF4,0.056060243673917834,-0.043561679033985605,-0.0006994260339545282,0.024640944153480185,0.0010413142491789013,0.028857536235575503,0.022218688203922903,0.024590511952964564,6.219150004268955e-05,0.07964259258570056,-0.11597847886482485
CXCL14,-0.01843574080212693,0.05997094093733091,-0.05312322458376303,-0.05537102984170758,0.07251012248511632,-0.0036703927554637885,-0.10485765136811932,-0.012573046769281213,0.034752480434346956,-0.0597602528543634,-0.10332912470563763
LIF,-0.018304928294396356,0.013422419363139041,0.05164689539124167,-0.048532526335806216,0.004976434394449176,0.09709867223485176,-0.048426882038513974,-0.09186224735965443,0.0054681859307166075,-0.0124547489727158,0.005560625358691086
IL17B,,,,,,,0.09272865357159965,-0.024657406106415355,,0.1138143364820086,-0.02806204768401482
MMP1,,0.005565583649332953,,,-0.013599905111983968,,-0.0166859724403012,-0.025382648012155,,0.11657673553343408,0.0013890029849934374
MATN1,,-0.022480776915281928,,,,,-0.028446216856229573,-0.011366990482458336,0.07355746982016031,-0.036111337369835295,0.09238696066264684
ADAM28,0.031756157714841436,0.030260007723528007,0.03514456272352902,-0.002653419863128988,0.0592024949001624,-0.023586397822286866,0.025645909802356412,0.08690813946455479,-0.042868606616282404,0.09662027618069739,0.0642794513651029
TCN2,0.036989333494415716,-0.007241815317313699,-0.026826523027138425,0.0350354189693889,-0.027593761483945118,0.05618860422986322,0.059453824236340845,0.03741305060515763,0.07920247217792108,-0.011562862004666155,0.06464540083171057
THPO,,-0.02929338314452536,,-0.02109878655687777,,0.090070034773198,,,,-0.039091763291090265,-0.02428815238096589
CUBN,-0.006783983894946771,0.02132843596009346,-0.03560451086158022,-0.014520924873109678,-0.03415640986960808,0.016980671513878262,0.10049418177353926,-0.00984554674182671,-0.05068995200872743,0.12476700538774374,0.03800142881908066
TIMP3,0.030352450401588606,-0.03314522715832238,-0.01978181479907699,0.027403535788112953,-0.07325781254056209,0.014389578399633056,0.04642285630688068,-0.06767494551434831,0.0466890152649357,0.13386475063873202,0.09621088587411311
PIGF,0.04741339024229435,0.022674992338777702,0.02508671150295519,-0.031643919352288316,0.046869679074319805,0.04019733319090106,0.05844225810350807,-0.06779052093886566,0.03800721032645902,-0.0013615856216467187,0.02144934151185213
CRH,,0.04827376936212713,-0.018550900268092956,0.10042603025833033,0.012132206875917475,,-0.013854279930713049,-0.0431994454286021,0.023441273444996805,-0.008232729636493063,-0.05600940101339085
BDNF,,0.02646828513969292,-0.01659487254661003,-0.04598042049443422,-0.03012974672900686,,0.05270124991483479,0.03582282716673754,-0.013070212175475725,0.03627146096343412,0.00041109069478758144
CCL5,-0.032337184898567586,0.018363457604325676,0.029480410184442616,0.07434420139450783,-0.03634471729485838,0.043029318543987116,-0.01208539883393212,0.05887144919349134,-0.059429515064065935,0.12165819385167961,0.10203200533677216
