,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.014837516648524297,,0.027840849788037664,-0.016974345998954816,,0.02109909233534834,-0.025308622891319608,,,0.05847647481390879,-0.036052822280480616,-0.029370484511756386,-0.020585075943705504,-0.021278063927083722,0.02087018973980794,-0.014826659356958415,-0.00801573403136364,,
PDAP1,-0.011091935297985517,0.019643578268659864,0.0010533188684352926,0.06465309853091468,0.05736292657213877,0.08381467965221223,0.10155818104136714,-0.03344065010424889,0.018301210718476027,0.10862329521935496,-0.007699020186898276,0.05987155099316134,0.005070698769596685,0.04217664294402473,-0.030998619293699438,0.014725172776715286,0.023267926643677352,0.08762025079006247,0.01568892222894956,-0.06908054505300916
QDPR,0.08367403405102784,-0.07277497807021696,-0.030024745382480802,-0.002933621202384882,0.029609815248483523,-0.05063849860718546,-0.1268090715014904,-0.06541661490029628,-0.04030621162387702,-0.05494677621502065,-0.0690373791783685,0.05320424282052363,0.0002696190721562462,0.053594922537401155,-0.0453052450382993,-0.16709271978937137,-0.028791976111121526,0.043013482121884675,-0.048174842767876536,0.01875141076227526
POMC,-0.06034688559974501,0.007957673035377335,,0.07954650846138744,-0.012729655050317498,-0.033671853710417074,0.017704542194297675,0.04131373931504872,-0.02981016255993159,0.016474036538353585,-0.045249677461580005,0.08958641390314101,0.013105148984328305,-0.04942617653088429,0.0011301273493730917,0.026871788015057334,-0.024254466994514078,-0.030736724783838758,-0.04758308022990676,-0.023432837185878266
CCL18,0.004638327709656736,0.005168757366635016,,,,,,,,,-0.038712262155635585,,-0.020824156415923122,0.12965763741809383,0.003828840521336952,,0.03320257157093005,,,
CCL17,,,,-0.01538581644302789,,,,0.007517320884800597,-0.013718240799236869,0.011166497940257612,,,,-0.014604115036376809,-0.03071622110355303,-0.04247863449057622,,-0.03491366859053682,,
VEGFD,0.023694443074776337,0.035225204889375396,,0.07215203912842472,0.0723679435667816,,0.07313366868676967,0.02920834684113862,0.10087970291886318,0.07120359627012164,-0.0436136906278704,0.012311262303791587,,,0.16879947709774082,-0.021735656338258833,,,,
TNFSF13,,-0.02620873549928241,,-0.0021405441733238413,,-0.01237762596880005,,,,,,,,0.03902860115829876,-0.03338748218537338,0.08923525449463096,0.005141481769287061,-0.0490256516613717,-0.0050515365000126,
WNT5A,0.04060424827711625,0.029397565710611976,0.11704710465953055,-0.015827060701263208,-0.048814891883180805,0.030038177207258574,0.04365178973587929,0.025016280078184225,0.037288866082315346,0.027748974170420444,0.04147819691091153,0.059176534241271624,-0.0559529414664666,-0.029887600276739795,-0.03296975806711257,0.06949394852894236,0.0029213863613491075,0.05082218331096537,0.012216598820323402,-0.012549444688417706
CXCL8,-0.015106997797224147,0.16394469770883432,-0.08411971731275183,0.16171255827091485,0.0615046604737541,-0.01760637013824948,0.006216751728319774,0.07768439375041235,-0.009370633366373941,0.09225820743485956,0.07386543524436337,0.043905611903969334,0.11734838597795719,-0.01125881663554098,-0.040919743057175495,0.01330115018078435,-0.02357387770772004,0.03203873363634519,0.1071378173111663,0.08596708958398558
GRN,-0.006815734400274845,0.03073010960473979,0.026461311785329848,-0.06817798405411755,-0.04235599392179593,-0.025128107456645205,0.10058213815198629,-0.044925470825042925,0.0323678870440468,-0.013440964505718305,-0.05689641699406888,-0.10998498048065944,-0.0022406268174889627,0.04653562668294629,0.014368143380478962,0.10623661144288658,-0.020680370755987717,-0.031162281551719413,-0.06212632144424419,0.001382973247574276
MIA,0.09134128412571921,0.09118947869832998,0.03502206841407456,0.03525493912022584,0.02284799341429002,-0.0059938022996777925,0.017971702022219604,0.03374099359414665,-0.01144396951986794,0.02333522555471154,0.11813709679780275,-0.12723318606449796,0.00708439645359029,-0.015080601776922305,0.034975824329704586,0.07238556671147714,-0.06079957601822062,0.07678860061773153,0.02415998056169362,
COL4A4,0.03296567763912372,0.04458896204604293,-0.04915278054799737,-0.0036956126517448036,0.007206976004428432,0.049706740010852846,-0.015943907773330667,0.005241962213216931,-0.019224958684673173,0.009903194930062602,,-0.038378161370579256,-0.02632824028552481,0.07740808091876204,-0.034069507362200484,-0.023319050313703876,-0.017370598972510157,0.027683585413647526,0.07899356263369568,
TAC1,-0.04238277111107046,0.06225351714639189,0.09130421472615205,-0.02006507775335381,0.021325217168972344,0.01872334115659574,-0.03563282578398185,-0.037520574534437426,0.019202636605091285,-0.10516372735714646,,,,,,,0.03152909179067441,0.0336651821695055,-0.014787290369082976,0.06095008154211777
RARRES2,0.009493830688431236,0.02611053625185078,-0.03795453096375217,-0.014250445029947472,0.04376659832463641,0.038261457378782344,0.10922520405697425,-0.02549908883521058,-0.003242528722042992,0.1050472229128533,0.03651951699100709,-0.04133692465846945,0.06689204438844938,-0.04391665638002538,0.0698937564394732,-0.019454588385434114,-0.032472786421061606,0.12073705311141392,0.10286799620229908,-0.023006210597186955
FGF7,0.06047041401393803,,0.03446850393349388,-0.02483128308148609,0.02943175007682488,0.034303490977827665,0.04315678979734581,-0.030263539358216508,-0.039907063543577447,0.04260652859724514,-0.0015405003122778785,-0.001366525487166748,0.005476574999605907,-0.04168104623305463,0.06441090850845646,0.02005432216516121,-0.006175553360436839,0.08118972563156959,0.04537397868197,-0.04047822975210349
EFNA2,,,,,,,,,,,,,,,-0.020223375769178698,,,,,
HBEGF,-0.05377647802958818,-0.030194630904822325,0.008764382719722612,0.042428328327943854,0.04470007493567731,0.023454294442640675,0.07979090724465389,0.018207234657640462,0.022593116237535286,0.07015355200498462,0.03142287660417516,-0.01744480950237754,0.026232577465200146,0.010335952896490487,-0.018062687338308254,0.0016715566070904793,0.009960028855395538,0.023453734894871202,0.040817278672284595,-0.08550674601714815
CSF3,0.01826366765353893,,0.07461999517058304,0.13046950070061622,0.09141526503451139,,0.05285141414734491,,,,,,,0.0065829291168762495,-0.01827366678334819,,-0.02125604149008761,-0.03675870695674396,0.07956080915495929,
PI3,-0.06656733264861221,0.08011868681090557,-0.018039192445356886,0.1253504117597199,-0.006709850539761351,,0.08410224908334642,,,,-0.0432336507145705,,,0.003513894157655384,0.015189625241780205,-0.03609252810851035,-0.031801974191688516,-0.002163650518711915,0.13488220451794436,
PCSK1N,0.0009278982402013023,-0.04868480607610015,0.0819796170224133,-0.12307692977516776,-0.009126469975599521,0.017058237643433304,-0.07324900278735613,0.08263325103237135,-0.03756023692404803,-0.15650776098265398,-0.0361487580376661,0.014112466110851046,0.057578145241708095,-0.04092609349177332,-0.008498695319166014,0.05410225213803218,-0.008043314147685412,0.034842473853911676,-0.08308532605536553,0.036484134919000294
NTS,,,,,-0.02822903324740416,-0.014376753385106867,-0.020733228245747998,-0.02393675169366889,0.007586298215580906,,,,,-0.034069880147518716,-0.024638345717716923,,-0.011921011234470843,0.01802813665220309,,
SFRP1,0.08069268826360264,0.047662192164272504,,-0.009127802438791171,-0.018527133928340045,0.04214944758747095,0.10940784577847357,-0.04444552613248769,-0.01371824093739082,0.020411442551455685,-0.018622062322908677,-0.012044400789493747,0.07932963903567447,0.011056127935015954,-0.03157707571298171,-0.07845574911035437,0.0925676238146064,0.04503203599696019,-0.030373124082818292,0.0364218674927761
CXCL13,,,-0.024982157504001824,,-0.0183606263252934,,,,,,,,,-0.03280383663481958,0.0039871563358744,,-0.034673026964766505,,0.18066856847438015,
MICA,0.03118842354502814,0.03736852088164407,0.01386559492040442,0.08315628040999937,0.016100759844627707,0.0066673370815598714,0.08180636058533508,0.012828635404766982,0.02147250410610371,0.08357165883674972,0.05908548014877451,0.12902393509975882,-0.011951017191049353,-0.012358567143328026,0.05579757277756046,0.029662213726740102,0.00028430285462253924,0.060466041852901324,0.06696279260322748,-0.017042185085639844
TG,-0.056241695952459134,0.023252898708393862,,-0.0053785230646137775,-0.018538373524708624,-0.01659456330945525,-0.020358586306372408,-0.020219414154795542,-0.00992783129328538,0.022920417604479753,0.01637715256549471,-0.027411516035303986,-0.03390659528825094,0.02450261609106257,-0.017034000863176222,,0.06588364652954583,0.01168460119773158,-0.010880181172722572,
ADA,0.012426430382620372,-0.00820787491793974,0.042219470759778346,0.010688288928647652,-0.0006387388392477084,0.0859426038002255,0.07511505232294921,0.06816235545537443,-0.01612359641701946,0.09000616260599903,0.0463380763461346,0.01700801337265158,-0.04067522561157963,-0.006316707542012146,-0.007644168362406323,0.04951995615544537,-0.016466663414816476,-0.04900647661055467,0.04147108961221497,-0.008563141475098873
LAMC3,0.0017226115713085846,-0.042589527145550615,0.03947935745571796,-0.02857763045770904,0.018543136108235114,0.02251713856968761,0.06849811125002098,-0.03940150021399594,-0.022310360798704017,-0.036411392915028304,-0.028643844577300973,-0.06335521319801705,-0.023858029111596984,-0.01747379295143201,0.04239883342637802,0.1391081098297634,-0.008370608778271024,-0.04319494878651536,-0.040396957783467836,-0.055628768641913254
CCL7,,0.10258144875189698,,0.01660949739860107,0.005426087518273846,,,,,,,,,-0.02188820218193122,,,,-0.038519561696794075,0.10589337289546834,
NGF,-0.04064736762098193,0.007779747675048696,,0.08462136903707082,-0.011784181238987277,0.00700001872897195,,,,,,0.02963626481743252,0.03900497487304212,0.009225135936503762,0.06068365763951317,,-0.025105878747739258,0.009319239515879062,0.03819792634717416,
TNFSF15,-0.038682811252190225,,,-0.021715586141751432,-0.01802332698697707,0.07854222092642904,,,,,,0.030862976859743287,-0.007633941700767339,-0.021338539294259096,,,-0.013199636844138012,0.01163476287544165,0.14456046303891118,
HMGB1,-0.045910476639780186,-0.12928904455936113,0.06091307533401279,-0.1269364052262856,0.07732480533035013,0.07418289194121232,0.051568833910238344,-0.022999810004713354,0.02284891830668583,0.04389352283710528,-0.0719498315933993,-0.003043202923153957,0.05939803242383518,0.02818191469353845,-0.029371118371956297,-0.06586745345693316,0.059216726116130367,0.05750567710090241,-0.011103270101850476,0.01757707198008557
ITGB3BP,0.028967118130445207,0.04918415218948137,-0.015653429000002998,0.0701752678823747,-0.03170629625913594,0.005165344465145247,0.06729727057694423,-0.022190704936851605,-0.026208080008779302,0.05689322041521162,0.011544707994606298,-0.047990593926934076,-0.013333976243440316,0.03935257818886546,0.0011328453739102632,0.029920441232554995,0.0613564960582252,0.0440756260929916,-0.014071588660353032,-0.030513450156849118
AANAT,-0.00251716586727289,-0.010422967550972221,,0.028729809547643627,-0.016240095513951912,,-0.015215705972825656,-0.01818343731203175,-0.011443970156410745,0.08582746541564236,0.051625580485712766,,-0.021689231817094857,0.02626941192515863,0.03146459441247342,-0.03284023349710897,,0.07902145991005921,-0.005577934211901705,
RELN,-0.01709250297431483,-0.02898715878288188,0.002333768773062536,0.05368668283694148,-0.04012350890496069,0.02357600507116406,-0.014611738670755941,-0.03297657999705545,-0.02450460394527362,0.016217992080562054,,0.0745716187348153,,,,-0.0241132328333582,-0.01594373083234563,,0.004705762429284237,-0.0011720157850542944
IL15,0.03751321417995235,0.03380725837411717,,-0.041287415177816436,-0.006692157930061923,-0.013681842472209453,0.03455266530104265,0.08959314907594856,-0.02459684227938584,0.049846916731775104,-0.06076617856947863,0.13660712975365497,0.023061537618425942,-0.010763210804814122,-0.04934087976182648,0.22642477935968633,0.0031851128314456037,-0.05623250978580702,0.10275265955694765,
UTS2,,,,,,,0.049326726465243324,,,,0.1397854409989005,,,0.11444756773935423,,,,,,
BSG,0.09510998719890401,-0.07810045852581872,0.0444485024549566,0.13671657684363392,0.03615725425873645,0.008847190646525158,-0.006338684491196437,0.10083018211700169,-0.010882603035077048,0.11041845122328076,0.0976640868064666,-0.027063089184368515,0.00788900991257589,-0.009839501854585661,0.004652329169495793,0.12914014411355912,-0.021744744306886315,0.058927311729798926,0.11088822478525551,0.030887820017930515
ADAMTS3,0.027414066669119264,0.03958743153990454,,-0.006533084408591927,-0.04001215604651867,-0.022037490237977072,0.09573568160379854,0.07347367509089486,0.005904672663167187,-0.05012011934618309,-0.008934253011863581,,-0.025970647045644096,0.0007996464077464329,0.017699717400055957,0.09300560255088332,0.005591159502194215,0.0648029766429942,0.018994172661819308,
CD34,0.057722443919561564,-0.03377428883554285,0.057925049554081634,-0.0346609636981588,-0.03983513484651183,0.10929631959244361,0.06314658374532149,-0.03833712416936813,-0.007939260803583979,-0.055465462199339705,0.0022701438400755886,0.01444608125698918,-0.00970035604429092,0.02104406558204765,0.03686900403325088,0.046800100080407185,-0.01801258775530012,-0.06791881943138421,0.025343286169315214,-0.002354552172977894
CCL23,,,,,,,-0.017313058062727652,,,,,,,,,,,,,
PLAT,-0.03635462302862397,-0.05758134061273446,0.01206282019765044,-0.09441863409520708,0.012560551110783611,0.02748186868796692,0.11758596862374442,0.03967446806235033,0.024984762336665342,0.011902323744939079,-0.039934735550398615,-0.050682669146276345,-0.07284833789351955,0.016020557208627096,-0.0038187187028084824,0.08491284202829612,0.0020617480164472203,-0.03076020926656352,0.02939981656347078,0.03646107095134974
NTF3,,,,,,,,,0.01169842849373733,,,,,0.021463012485275827,0.010620957783343049,,0.03582186232006179,,,
LTA,,,,0.003963274905656651,,,,-0.0019593478128023343,,0.03593301806439866,,,,,,,,-0.011628366632615109,,
CKLF,0.029091532750543107,-0.10799518897706258,0.08305694160015564,-0.016245493089679833,-0.05451857676556342,0.042735743550454716,0.08646221571961683,-0.0549185700846673,0.004719983924285142,0.06023712683887028,-0.08313751173144068,0.06288923806089079,-0.010795829554530869,-0.013492757052447124,-0.003643421500499894,0.002228376606895822,0.0029149641165026625,0.009819143891615338,0.03764642274680422,-0.06903514376798303
CD24,0.019517479239827308,0.014942731485937518,-0.01850629918823142,0.057535857249074354,-0.042087855779520914,-0.020102168966080126,-0.03173779674817064,-0.0703193314705234,0.005325727939927022,0.03863004001803622,-0.10041392227056868,-0.00465008363995369,-0.006061422595788983,0.059241259644552305,-0.022248539698872215,-0.05648905100269996,0.09345103725751316,0.05188214911894046,0.08999528627528174,0.02812983672097699
HSP90AA1,0.06357202053260906,0.04427564722314203,-0.06939196931654652,-0.07141281337601045,-0.017363073268274482,-0.021239311315375393,-0.09857659986336148,-0.08664973083120112,0.009293689372732469,-0.11411838201538965,-0.01978198661514316,-0.04771606922319598,0.011601097627411967,-0.02957879156186441,-0.030668565032327427,-0.07797474415934168,0.0014914125195572986,0.062120185519267714,-0.01370344866596704,0.10054130994881506
BMP4,-0.0314061125016832,-0.020556601757312814,-0.0450637140654878,0.052060682988979284,-0.03151652874457262,0.09728085889508406,0.03191725436665673,-0.004854140596419961,-0.04208318967493542,-0.004023434983708136,-0.03984531149931506,0.033478426466835354,-0.06319920117464078,-0.0026750170936968745,0.04755767461424966,0.08006704862164471,0.028692630516328248,0.010282116897937735,-0.0005875169689908149,
SCGB3A1,,-0.022091510680681572,-0.0367756260076112,,0.01802699524672418,-0.017465113897131984,,,-0.009653100756850823,-0.03618053981256275,-0.04361364823142693,-0.013567555929147589,,0.01822632806678538,-0.0064526615357856166,,0.041000646223058455,-0.003240890728402202,-0.026689941166950185,
IGFBP4,-0.025676444837650362,-0.005799669775583853,0.07547943055678061,-0.011333429494754037,-0.015778315121394153,0.08272125451798441,0.14494716693378393,0.02598755658451224,-0.042512066759242594,0.05637930884220992,-0.02574811306609366,-0.018155347499954406,0.06300276613628344,-0.012669555154630106,0.013701637106200629,0.14527909182524198,-0.07529046344992768,-0.04944071041698829,-0.028795549042419093,-0.022174045356981274
RSPO4,-0.025817000784997098,,,-0.004198933173196118,-0.005366011287958321,,,0.06284200262323679,0.019242349361374183,0.018609986105200413,,-0.048085744382323915,,,,,0.062385324715889236,0.04658164953200045,-0.0338922394122281,
LEFTY2,0.007447041630106359,-0.01552781925400782,0.10113882165750034,-0.015570646983802911,-0.012786767010583263,0.031181196007730196,0.09114734785931748,0.002843858813323792,-0.010584741491645046,-0.03223954957221276,0.044617006263132516,,-0.02771700010347439,-0.018580605009300522,0.11758238876033272,0.1711307813530511,-0.010658998701956668,0.006748204522005942,0.0891220779531355,
PF4,,-0.007310606655994706,,0.0013335499161785344,,,,,,,,,,,-0.01853612402198248,,,-0.027631043565025392,-0.03513977561644222,
ANGPTL2,-0.022708539525808844,-0.025183659948117356,0.026781071256746027,-0.044814395501950224,-0.02312584200447256,0.08763867527148028,0.06250264212113202,-0.03782119421184619,0.05604575289441954,0.17523526585544213,0.006490444430225381,-0.05351343020073619,0.09514010121636508,0.013792082728972579,0.0345444627038182,-0.010162967938835614,0.037454579724613815,0.03985645120559029,-0.023930726426177266,-0.0856102985722432
LRIG2,0.04114689860441257,0.012976454636827008,0.04249798003594528,0.1299100945644467,0.010428902439253363,0.00048635391359071244,0.05437142166841911,0.02350387391411709,0.008627145432765047,0.020245858524706752,0.05652783747198363,-0.034810487989835354,0.06324560749205498,0.006637364563167593,0.027523766824829092,-0.03079105421488159,0.05050320764841114,0.05628263426587372,0.07230507493829862,-0.0779546978544211
ICOSLG,0.046239312823444054,-0.030747575026388356,0.03170174655545343,0.07274568694179487,0.025998431978332154,0.004274173901197298,0.021817683214500082,-0.022091395732758996,-0.0183197799184245,0.04632198992652144,-0.06932169804736567,-0.12433906105498523,0.04147607433391352,-0.017767538519221898,0.04498140584121236,0.00507862081934424,0.00617175659297268,0.09227516220827127,0.10216209454286622,-0.07020494961356999
WIF1,0.0213870811980845,-0.0412343351908596,-0.05102485304035677,,-0.027138699633273852,-0.026729114549952936,-0.06366438000476322,0.1060440626792262,-0.01816513433854937,-0.08596614435835255,,,,,,,-0.017160790942359196,,-0.005892154879538397,0.09153877697872181
NPPC,0.025618982397477123,-0.010091817089803735,-0.023171740165513856,0.03254850351645852,-0.03893804069407243,-0.03350675927001781,0.014973282235690298,0.005267114385998916,-0.01341544577093764,0.14786797373718347,-0.01437057993695218,0.05758485965684927,0.0004142252664262854,0.03631588058307661,-0.03507158931144857,0.043297957108385625,-0.01031521305274043,,-0.017346288531837027,-0.08672893153328325
LYZ,-0.03929510124250377,0.06990621735593798,0.016387318738926578,-0.021513727232504068,0.014237321115228834,0.01735871961479187,0.032560552783400094,-0.049222664100009576,0.01612167023531635,0.002817338299595665,0.056043946106889835,-0.05962854966596048,0.018601533523115187,0.010306618440040966,-0.039876124117003676,0.14732950445239168,-0.038292936389625935,0.028906687600583524,-0.0012684922059611645,-0.07898006331173571
EREG,,,0.081432601805898,,-0.008345083762868405,,,,,,,,,-0.014471726721959824,-0.030143883814039735,,-0.022992821218250543,0.01730220571383861,0.0017176925682462387,
SPTAN1,0.016011671194748636,-0.0880331746920419,0.06616830262904214,-0.15926514991605137,0.003725123461294809,-0.023994660351701547,0.012376821282526727,-0.046977630856819406,-0.016089459534954314,-0.05916516917708299,-0.022780211993255823,-0.06662214435915709,-0.0051378479941523,-0.0020565070209761244,-0.01728390389142617,0.02653100216735758,0.020654205763717216,-0.0031591875774398923,-0.10752430055735707,-0.007141773976297772
PTH2,,,,,,,,,,,,,,,,,0.07238894236037814,,,
LIPC,-0.04051023841555454,0.021864593864930375,,0.026090057151825954,-0.02161083253050977,-0.021217029466949814,-0.029524616841336088,0.02044525168681898,,-0.0024622109674541518,-0.03928226274961746,0.0480132286050592,0.07670673732753625,,,0.05184170761757175,,-0.06281547094114541,0.0039312937673126646,
COL8A1,-0.050142178612291366,0.09590976114639468,0.06619157230965846,-0.0549805050676023,-0.004890915289481859,0.017210179273812066,0.08542280104678773,0.03768730611083836,0.003938460593265515,0.010097448914465781,0.02345359866708979,-0.04185941611141205,0.09738917631117418,-0.03346180768068793,-0.008044103894205287,0.1345647358393765,0.0203106112314287,-0.0847809971961617,0.18416661112740515,
GSTM2,-0.02481440156347888,0.04155729469295132,-0.01888562481732831,0.059352535506065535,-0.04375866557028341,-0.011569840106069535,-0.002075486802621868,-0.017314350961686865,-0.017455981425016445,0.05329168699438849,0.06639967965347411,0.016258720703959374,-0.065339360720289,-0.0014319997767796198,0.006654643198034911,-0.05500740572248664,0.05056558552214282,0.012247586942630931,-0.004062514448328101,
IL4,,,,,,,,,,,0.02230476443298386,,,,,,,,,
SPX,0.07298395889950207,-0.012380363514177825,,0.023834984393792148,0.07624966873853851,0.004304497412426913,-0.0026606435388968667,-0.022060634186772652,-0.054394840233975804,-0.10180462895010307,,,-0.02370543294406989,-0.02206869370681856,0.05001012048620262,-0.1518770725762201,0.005456868824875572,0.06765341636757842,-0.060166127030390947,-0.1808004505416694
MFGE8,0.0012548965136652056,-0.011861451992914,-0.07308554457740617,0.024103526351419505,0.013796623905434888,0.010396888867244752,0.07566995733953943,0.03564731534140441,0.02232640893507883,0.029484386008331625,0.0312056765759911,-0.01786816881170063,0.03574115441877564,-0.012027332576072297,-0.0033569997271834994,0.09896497895389897,-0.01545349798826698,0.0037838516643188187,0.023023004376768758,0.03132651451298662
TGFA,0.07602756843420808,-0.02405031160521054,0.03515006608317658,0.031709566627679535,-0.03995256974746962,0.10054330597941011,0.027252709502665257,0.08625042718431374,0.020874492960305926,0.005412731934268414,0.11578068244167093,0.0360827083286065,0.013927805596583506,0.029529336023414215,0.07967845787257326,-0.08416198546263895,0.06624615792299934,0.05911118838456277,0.048570480606815764,0.01537871523099447
SLIT2,0.016877339808635927,0.016702034951506285,0.08733978971552804,0.0814282261447777,0.013805479116075495,0.020614455597955578,-0.05055946011445577,-0.02048725149587411,0.01647198626166383,-0.10127485869975818,-0.03247993804595571,0.059885016846511256,-0.029370448626167646,-0.0024698840228136523,0.03559471702384243,-0.03186044437291877,0.015403566696662882,0.02517416749658577,0.11081594792404709,0.0778553890518126
PLTP,-0.008583811744438778,-0.006676541590368534,0.09105327106183884,-0.0809718472826805,-0.0037618324549359102,0.004574611563835221,0.1117016633669271,-0.02004665957766913,-0.027105806523646542,0.03363919446160148,-0.0009386144009457307,-0.012203330705418272,-0.05087417507519638,-0.004271174624794303,-0.00761297068465199,0.12294196265924576,-0.08563478744943724,-0.054805108626935314,0.07038362920159039,0.03598486253739077
APOD,-0.014996744415988304,-0.07085116315996355,0.0802921772624693,-0.11313994494719037,-0.052854774934722765,-0.018097202077309416,-0.0003635715433065321,-0.058410765207610855,0.0024236719371206164,-0.09457061823905147,0.033703855300898575,-0.0668958841358837,-0.08222180405411358,0.0060081054278719155,-0.025353623358612132,-0.11793780882285951,-0.014470972175458802,-0.07675093433789466,-0.18792120215163832,-0.10263101892579507
B2M,-0.043004751638568366,0.06092334468789568,0.08379808038347306,-0.007642387955933525,0.09481535108945238,0.004134466380212859,0.13483373746062058,-0.033731458842171755,-0.023349632630262455,0.08352446399244634,0.009209843420919881,0.061359058387856505,-0.03477522501934096,-0.012384797085337355,0.012330765447618868,0.10860288750060886,-0.033477045329018185,-0.09996133731687319,-0.01708516532978698,-0.0664672937320882
OMG,-0.012932779153602254,-0.11665995690881628,0.10578162703404605,-0.120355635387209,-0.00549078007126419,-0.06344672119245036,-0.036474224328196074,-0.044851911439626434,0.0034385304645363816,-0.11279354429900297,-0.035500032764790225,-0.007950975203284373,-0.003617643217226896,0.045784124874552024,-0.0014878370642251936,-0.09601952217535592,0.0430032450378136,0.08561922253527542,-0.07708414986906671,-0.0398569796112227
CXCL3,-0.01001971213101735,0.13205729920685572,0.06613080553746803,0.179127293960304,-0.01045037205583365,,0.13559242468187815,0.051854308420765854,-0.010326775858839838,-0.03734169431300544,0.03614947426330665,,,-0.01565947089822721,0.0009423243595318033,0.07928320748253509,-0.023625498485688765,0.0037532747267385222,0.06918897219718416,
CXCL10,0.01863044203213336,0.010333878638827476,,0.05221117507479509,-0.010664387352889807,-0.01870152867119155,0.08161857933241416,-0.03736929528672556,0.0026111384653017262,0.010254563029696552,-0.0658726784514027,0.06683524761837191,-0.035031213780121,-0.003269560282229397,-0.02486231587074349,-0.01702686220730716,0.004372391385673106,-0.00827769732159455,-0.023110050419196466,
RSPO3,,0.10094445187629515,0.1046330518510721,-0.009788840198072008,-0.0216108192063714,-0.028232036112256158,-0.024984996010693865,-0.021561978128435758,0.02244183892133836,-0.03902135086643138,,,,-0.02330516853586232,-0.040841331957826674,,-0.045957279031829446,-0.016926190880543073,-0.011846910570338362,-0.031059408093947215
CORT,-0.03353567180244801,-0.012532339374421985,0.09798694527932776,0.019036007546389032,0.01576083879239798,-0.03147775458835801,-0.025311385213342093,-0.011525940315532616,0.059453110993882584,-0.0628589382669448,,,,-0.007847616608659956,-0.01939711167003834,,-0.006743796069518496,,,-0.03316641718539
