,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.02716006444029046,,,,,,,,,,,,0.006557402192171404,,-0.008645760833479493,,
BMP1,0.048983950157172516,0.08555014868857944,0.05493612366108969,-0.0356526609426219,-0.011988989673945129,0.02671903709329957,0.01486552941427779,-0.024284096855673745,0.1295326839162423,0.012901523071129205,0.062255193623497754,0.02487203058072945,0.02633898495578399,-0.027684371938533976,0.026394769479035733,0.049562428335206465,0.061489229595139104,0.06938638686308078,0.01982120741353728,-0.0019807233932560312,0.07444834284281882,0.006585297785419818,0.07401965617753059,0.06814696507531036,0.0017764720133026097
NDP,0.019581510650208404,0.014507176709646881,-0.01030525190997983,-0.06264636980801083,-0.03562222154331818,-0.05527078462382468,-0.0122548862014629,0.015241624670000857,0.0405589132231376,0.032609844274316506,-0.004985514011563461,0.02856789714961456,0.0005698122778012086,-0.028686245677760763,-0.03572151929363447,0.10646108676648107,-0.019536173486112352,-0.008754764457653268,0.059775685901813924,0.029413050168342985,0.021624925723296096,-0.006474537797585962,0.04975396566096263,0.0593701134071756,0.058579445030695496
TNFSF18,0.13221183367439265,0.12067366267847542,0.020197118014937794,0.026614807288725017,,,,-0.019178675181328254,0.11294932596143036,0.0382394882616118,,,,,-0.04510347043389461,,-0.04602617562304025,,,,-0.012472298980857452,,-0.008234014602272596,0.03369062055203397,
IL36G,,,,,,,,,,,,,,0.07131445874253736,,,,,,,,,,,
RTN4,-0.016938467694223212,-0.09343211615775579,0.010981945652592952,-0.009016967091350098,-0.02707221152486671,-0.022371780438857677,0.01992455342319725,0.03326585960897295,-0.21452039332557954,0.013330460474253389,0.023797955533913045,0.0035869354854434457,0.0013606553981019528,0.004527406292190445,-0.009260702311282221,-0.13741571655922274,0.04760027351631243,-0.06317467371130353,-0.03170430071527537,-0.03156515484518108,-0.03769715055117304,0.06498885929808765,0.03192912126987562,-0.005960128167977416,0.08962740748679167
HEBP1,0.07083536161202898,-0.006575858517401662,0.0399832131918339,0.023161251162302922,0.08289048005360848,-0.03657546463742389,0.02292416595809152,0.05800206617421378,0.08907624067958843,0.0069256605139887475,0.036799033336491,0.08715925238530997,0.014587164504382513,-0.04034108795167504,0.0710942646450565,0.029479552845802504,-0.05537712810094097,-0.032152443122351444,0.06073631854939801,0.03138307622728795,0.01326800516507732,0.012798625106751171,0.03709333309052135,0.02163177758760938,0.07927452191291363
WNT7B,0.10440937225712034,0.0034666684977997424,-0.018332177660729868,0.021231296709374108,-0.018309344360780216,0.04529924126776134,0.013257203767979156,-0.0070563820303538955,-0.05722825345983491,-0.04981620717866461,0.008927551971487997,,0.0008452101766454916,0.011754407409295627,-0.049654518605,-0.023054249523456978,,-0.0067916700004720726,-0.013029429903470688,-0.010986487238357497,-0.02596095667089005,-0.05662379822629857,0.02899425302640348,0.11812406111890514,-0.05753989985880875
PTMA,0.0064304119661101776,-0.04969847022450103,-0.014975430804490592,0.026367313338886873,-0.040742883131848213,0.026129565681379915,-0.05924348428334204,0.0021031106093283816,-0.050237181828151435,-0.026280809963649374,-0.07166154311424407,-0.0023236474570889755,-0.009388765194778222,-0.03705358809884218,0.03061533435559778,-0.03138132559286568,-0.04217563755260574,-0.045705986392532746,-0.06348457200018885,0.039824518867757855,-0.053627324775650305,0.015623302073574383,-0.01827579317031698,0.0183043366941808,-0.021845928273347453
FASLG,-0.0025117563539698855,,,,,,,,,,,,,,,,,,,,,,0.03126208278619732,,
