,MGH258,UKF243,UKF251,UKF259,UKF269,UKF275
CKLF,-0.050211050561282604,0.06269733725425963,-0.02430177388428143,-0.042257099225394834,0.098308843684671,-0.0017975544993723085
CD24,0.007356544855331401,-0.05685618765987246,-0.005530835625980809,0.01685329930134275,-0.00844763101325769,0.01350110327864768
HSP90AA1,-0.008095336289837456,0.03704430822679934,0.03543157111296209,-0.00462041469852194,-0.07373410446857291,-0.03897320955392056
BMP4,-0.021940583272616776,0.013473786347502516,-0.013673133202604725,-0.0023252056916423297,-0.027726131119766323,-0.03275380639335279
IGFBP4,-0.007882179310477272,-0.05192092301952448,0.004189878209334366,-0.005225286440365881,0.05180551078062164,-0.004869160810734405
RSPO4,,-0.023350820502698086,-0.020851848208946738,0.019181355245923983,,-0.013281315890148452
LEFTY2,0.06548588890516831,0.07941439506849428,0.0113167340729371,-0.014500642857264748,0.008669441397989221,-0.032707241521153785
PF4,,,-0.011732910601559851,-0.011475744183375589,,
ANGPTL2,-0.05041628156742418,-0.0015908244154281793,0.025452018273427895,-0.02470493250234519,0.09010085208323448,-0.02267323171862537
LRIG2,0.06798037494965674,-0.04766349376362656,-0.047741691979481804,0.00445411435826527,0.04760779986138858,0.004894476201876226
ICOSLG,-0.03773110915329981,-0.028774441205676717,0.023062577530365697,0.06875274540857679,0.07320527942696824,-0.006193984824378752
WIF1,,0.011300955028085058,,,-0.06550869652826873,-0.010248876895395236
NPPC,0.11363788279272363,-0.02292999767517506,,0.014057654009497773,-0.03350339914370225,-0.01999230237803666
LYZ,0.011394721669547272,0.024656993454253588,-0.028095076604362935,-0.030948454645639875,-0.027189315345644217,-0.0053980901485214524
SPTAN1,-0.004351078680450466,0.06742824657469937,-0.024993785073073028,-0.07681421297732827,-0.0016070061145621554,-0.04952090105168821
LIPC,0.007173569355352499,0.04039879392352946,-0.017658657515749757,-0.020622766980573005,0.016686937655231486,-0.024830772595316776
COL8A1,-0.023687815998429944,0.004912855227794707,-0.039769657989083225,0.06097321510474643,0.03994272887293525,0.028809789609990595
GSTM2,0.02004609115121382,0.03587450640382404,-0.025709837509014566,0.01867921943255728,0.021816998890665844,-0.03157689861884816
SPX,-0.0546520042971388,0.06208444410870124,0.010896246752410474,-0.03379272215386755,-0.02592228336861693,-0.04348398147078069
MFGE8,0.008613188837442956,-0.03663412072306908,0.02893712591463124,0.07224080494889128,0.04086694267588996,0.008459304874080802
TGFA,-0.059481726402422545,-0.049497676064506134,0.041050945257021326,-0.03146093508243881,0.007632908494969716,0.0034538274151919876
SLIT2,-0.02194057976179442,0.03886660797969536,-0.020038330180801985,-0.02415665087973584,-0.041347557767710943,-0.025050921027497897
PLTP,-0.05588056843412941,-0.02806482957533785,0.006111550559818093,-0.06321292675845087,0.07065299573282753,0.01439808423541919
APOD,-0.10694684341458231,0.0598984006542061,0.016429509582549087,-0.02908355455803857,-0.0057828743473921276,-0.014366110046501563
B2M,0.023936399865823948,0.05601572812752661,0.049270915052964846,0.051985866171276464,0.053501916960329,0.007596906730296906
OMG,-0.09888609091385615,0.11056959605454283,0.021339783799996067,-0.024126479990741953,-0.07344886501225917,-0.0311028002006414
CXCL3,-0.01716844398600242,-0.054227524204465014,-0.02412174759667169,0.06242540387286705,-0.016337607439606917,0.009607434035582197
CXCL10,-0.004911700907825248,0.10188719149613457,0.006499112643901234,0.017339187965137687,0.06035433070055262,0.030270131681222615
RSPO3,,,,-0.013326838057356575,-0.020432745198219016,-0.02005941999564435
CORT,-0.021319235020102214,0.019533658133558146,-0.02095423535260069,-0.029886457646728082,-0.035363443402011516,0.001833138773683644
NCAN,-0.02870179156665724,0.11269748675919171,-0.002483148165247548,-0.03705528022173001,0.1192380672249447,0.014648534023852815
PRG4,,-0.0036316015467088452,,-0.013153014443020998,-0.0177003086504967,0.09998850577827041
ZG16B,,,-0.014118650975096987,-0.015265681871386588,-0.019110327614455514,-0.00907365326093705
TGM2,-0.0023226233575207597,-0.02191052273618323,-0.03192124638250619,-0.02446937044798684,0.03235134781000988,0.03040737116875548
VEGFC,-0.021319236392780397,-0.025637043739844816,-0.018128891554562526,0.02474102716947703,0.09488726687008843,0.01139224186843791
WNT6,,-0.03251460139212584,-0.013056882123007431,0.04591147901467824,0.0043702259497647765,-0.020193091696505207
NRG4,,-0.02423103436713274,,0.11033785887087807,-0.02204685730100369,0.047741946135373074
PMCH,,,,-0.022180394526907305,,-0.01328131524918151
COL9A1,0.0882156228997111,0.024046995802670605,-0.011506187443196932,-0.016718999933054344,0.012662655764218,-0.024318575815964735
GDF11,-0.010025200879713692,0.08849478276175485,0.026980051263286155,-0.037596469780116944,0.09272916388442999,-0.02122207771240286
SORBS1,-0.03248461038487362,0.008315313984929528,0.02176302109663531,-0.02632025545546184,-0.0046441856590270425,-0.0005894681143067055
DLL1,-0.037589509850119926,0.046663348217985644,0.02208930590976207,-0.09176145654532333,0.006826372553097632,-0.015490626557852945
TLN1,0.026820886652198207,-0.021544528489065955,-0.013294437757050965,0.045827906678023264,0.08793007461291627,0.05138202973766791
COL2A1,-0.02002421388501231,-0.024802059333067963,,,-0.0163376129994758,
SHH,,,,-0.013668141547995527,0.10611547574052933,0.01936280597028779
PON2,0.06426589902983727,0.0768993712365614,-0.016736826498971364,-0.06800887267397028,0.10186429975935754,0.004141690171669508
ICAM5,,0.11453710532480002,-0.016807139656000156,-0.021302768715023755,-0.0319252923594415,-0.029482717131835597
HPX,-0.02274514630874046,0.019184855883552728,,0.010920122993692652,-0.023790968282702392,-0.017806482158884602
SFRP2,,0.040792994984073114,,-0.01556653200857664,-0.013038933803599783,-0.01484053846508834
CFC1,,,,,,-0.01141927902389937
CD70,,,,0.006180498552174691,,0.05927601939594698
HP,-0.03973249704153901,0.06146875549571443,,-0.02616735859154422,0.02922986491204243,0.043300703708080084
CXCL2,-0.012701884592132805,0.07609730139235955,-0.022480788067080655,0.012766220247849068,-0.007669511161913316,-0.032967475465188946
NPPB,,,,0.08176534209511617,,-0.009999185120421403
CCK,-0.002570476663657353,-0.009209851306758885,-0.02093150621287565,0.014302134057312399,-0.07747883136578042,-0.02279514892150958
SEMA6A,-0.0021826010240463744,0.1121810885360351,-0.016781636781240183,-0.03271055649331516,0.08658923634839812,-0.014539234620461935
IRAK4,0.014057671728542874,0.04073558962330905,-0.005404519889308892,0.044778095536177016,0.03870782655160291,-0.010747306306080317
GSTP1,0.11852163033925457,0.036468513447330105,0.06481202091465782,-0.023948790176263883,0.053579924410135885,0.01449592471264957
VCAM1,0.0462332600308536,-0.04205161200158657,-0.06629966358351819,-0.006613956114565889,0.08595456194043,-0.0611634278363867
NXPH3,0.03151584957671954,0.020762679637418544,0.05758769616995951,-0.03870006698014057,-0.0069711363067032905,-0.047713090954560125
MTMR4,0.027873015550941512,0.009746140781349088,-0.007199269593789161,0.0007966296427030039,0.011240184485324916,-0.01568592777698153
LAMC2,,-0.02212770130492764,,0.1467131938211461,,-0.012587858515669579
IL10,-0.022144195078115936,0.03235259424790627,0.016523995372842923,-0.00766668807044933,-0.021438596049146524,0.013322087671593458
SEMA4D,-0.10514012065452376,0.04663750487654898,-0.003658513433936861,-0.007342805094829414,-0.019060119257603952,-0.04506534753087444
TRH,-0.019575150053804117,-0.043181383203731105,,0.09628053438031671,0.06286888720478385,-0.033171030559707756
SEMA6D,-0.01766763137467871,0.04336312810158744,-0.023004107762982,-0.03544172183596672,0.07361738377820123,-0.006611584681017433
PDCD1LG2,0.1341895533295422,-0.05310718776717643,0.04977674788653384,0.04265056633566538,0.015267760016395703,-0.01667414085671379
SPINT1,0.03167326584107331,-0.017892523871700233,-0.033997681567100126,-0.00763695649991658,0.08911946643163705,-0.021868653433815874
CTHRC1,0.012929444060223236,-0.02226869341555747,-0.01958679661979559,0.02216076339158724,0.0475786684972448,0.01039392094512637
PODXL,-0.03822010740534831,0.051764781255164156,0.016758277894984994,-0.08044382091698495,0.0860198286634921,-0.0047915078888589105
JAM3,0.018912082693878122,0.015074668250530042,-0.010002842395581005,-0.06584951968048193,0.08363233881801786,0.03488245839776068
TGFB2,-0.060875252625539986,0.029064975809792472,0.0357854733814912,0.014499103928251536,0.10959070618020933,0.037545667408320854
COL18A1,-0.028841917440835252,-0.030528222407688845,-0.025068385801025297,0.023954532522256412,0.04757304652101227,0.017545626227089505
NODAL,-0.030968893034830157,,-0.012575966605922716,0.02803332189184394,-0.023687343846978872,
INHBB,0.013389919129613731,0.005089674933478663,-0.0022665923081601493,0.0438985607407894,0.08240162830691386,0.010774332539864928
LCN1,,,,,-0.014337203072008333,
ARF4,0.11400756141542441,0.0811520828731871,0.005151886575224877,0.036386597758015185,0.02149200465593389,0.01660592890443676
CXCL14,-0.002031859940842394,-0.05578154111255366,-0.04468021816817843,0.013546350314061597,-0.036929729589869446,0.06335928287346716
LIF,0.11867944379364416,-0.047048874179943564,0.06445662735219715,0.04627439616533661,0.05642540146722514,0.008197463188714458
IL17B,,0.10781636684777882,,,0.09312755129487253,
MATN1,,-0.0208388264166776,,,-0.01503158270653026,0.15363353666197635
ADAM28,-0.0049493539807113265,0.03439118277437044,-0.026328833801079546,-0.07470792975043045,0.01459890970257723,0.03338800694666752
TCN2,-0.05420361425708226,0.03846534743669303,0.009420431489969206,-0.0018934894502344393,0.005053456191055487,0.013207418169233402
THPO,,,,0.026412899694747027,-0.0019341312264195434,-0.00685911500800846
CUBN,0.0647494577817551,0.0955180936269103,0.028197114479417404,-0.011642193599824031,0.00831056753873469,-0.004260799330249967
TIMP3,0.036770267681572835,-0.0077088137219354785,0.00824631427747987,0.06397009486158091,0.04780441874846039,0.06351444173772446
PIGF,0.013166597537289064,0.0005943902075438861,0.07954467963265527,0.063284679937542,0.06367609988087904,-0.01749608698344995
CRH,,,-0.015782804929680205,-0.01541679860401674,-0.02204684815982463,0.0020612115621373513
BDNF,,0.05437660118468527,-0.0141186482839615,-0.026677517734743923,-0.06345780455806647,0.06566896500623395
CCL5,-0.0698119505447988,-0.02069750911713397,-0.015844520401905135,0.01919045061032777,-0.01979057872733895,0.01128606910468391
GAD1,0.019260894024077328,0.04899811929258597,-0.05871801758230998,0.026492913209819068,-0.0727008027928024,-0.005493627823738245
COL14A1,-0.03794807379148338,-0.03718250993853005,-0.019694948885239257,0.02617629563095005,-0.02543336935563973,0.002774923038191331
HLA-A,0.07011908107263372,0.05572284059801369,0.06782470059064147,0.064084562542646,0.05738150617512674,-0.006597375217601201
CD5L,-0.03742686229941006,,0.009445366681105261,,,
FGF18,,,,0.03405682158180227,,0.08984768751775299
ADM,-0.014415751005405191,-0.09653558208365332,-0.01923618694878615,0.03697816287906911,0.07828845200645848,0.05704467137301874
GNAI2,0.015398512487856354,0.05414866488356838,-0.015412507086151465,-0.06736607337384135,0.06165523465451316,-0.08018510232830686
HDC,,,,,0.05519560707919588,
COL11A1,-0.02465348469782911,,-0.009229998915866167,0.011420687402149859,0.04836440825999557,-0.02072055788382099
NUCB2,-0.0025986904097622383,0.06070674189726273,-0.009442021896405636,0.0775126376556756,0.005195463151978096,0.007143951559900796
CXCL1,,0.003794456362480514,-0.01693117525792694,0.011458683037111485,-0.013790627010668171,-0.022909687860953307
VCAN,0.024006816520993637,0.03898157523982001,-0.0009975194919653778,-0.05370430900800005,0.09136658159363979,-0.009349556318677673
MMP7,,-0.09078598877093308,,-0.02435091320660009,-0.010464975861629507,-0.009999185065789581
PTPN6,-0.01263824429493674,0.007683600447310227,0.019458451526103496,-0.03933653704045281,0.05784889046453868,0.010348006543133984
PTGS2,-0.019163484288201638,-0.058975735933074216,-0.015110185772964113,0.07468060347421882,-0.04501038265848224,0.038651030216149684
XCL1,-0.019116398996538695,,,-0.013326840300290405,,-0.016423287336322628
CD58,-0.026658443399691284,0.024930647823900944,0.02813165851390352,0.015339380989874684,0.0708804566831457,-0.019749630462634858
TNFSF14,-0.03127135040456162,-0.015109133708298372,-0.0176586576098891,0.008110619236597647,-0.021805315155087716,0.037511570758725674
CNTN4,,0.11969727879945266,-0.013823140845543678,-0.023950729653977945,-0.03715896786596994,-0.0277003177175372
NTF4,,,,-0.01685786936635407,,
INSL3,,,,-0.012248528798047498,,-0.011530112051941155
BTLA,,,,-0.019442137585009282,,
MFNG,0.028892811551366478,0.029905892654209138,-0.018394851380993567,-0.020154501337635182,0.0594451530425827,-0.011014694585904485
ICAM1,-0.074668715611476,-0.04514629567999575,0.03784383362506482,0.03442005678707331,-0.014589137985743445,0.02517126693955777
PROS1,-0.06428958021922374,-0.07535131651532259,0.02132829271977614,0.013603473597959881,0.026252060233522834,0.009914766780425733
CLCF1,-0.04290461186773256,0.01452786794840376,0.024254956970169918,0.07462956273666163,0.03356908238954462,0.0013962005526297013
PSAP,-0.09336701912610533,-0.043041094243203494,0.0020083634527851128,0.04865976493842911,-0.12291271767127751,-0.019643837058228007
EFEMP1,0.004209247785849562,-0.10627358804458169,-0.01734464829632831,-0.0016267497821672726,0.047900940780864945,-0.027098729394733713
C1QTNF1,0.07593046549343033,-0.01661460449745825,-0.025017408390261252,-0.022046426184414467,0.08581686186107128,-0.04562091574045867
ALB,0.03595410207449784,-0.029495102233153395,0.033734376109967906,0.031249765219988665,-0.017553680353682363,-0.012587858193453122
EFNA3,0.022710324222269786,-0.053968257033843045,0.04104016318473033,0.08425998844943262,-0.03165861452201938,0.0396735634748282
DRAXIN,0.007703730315111637,0.016125348871587532,0.06610688938981461,-0.009011852063234927,0.06144471956904354,0.02861443216543261
NPTX2,-0.05002120804837541,0.040713438934904575,-0.005642941002000286,0.014925980459919592,-0.08376754904292029,-0.02884473813558584
FGF11,-0.008847338911029245,0.04442507817167149,0.003295893787556983,0.008364822494026071,0.05195716527552377,0.049754404596843764
CD59,-0.0557158200079361,0.024167301989859846,0.011674912716478844,0.019820410644642718,-0.06462468739559113,-0.0350985669247701
COL9A2,-0.016860480499686397,0.06998666467689603,-0.023137952551352873,-0.02519859763332419,0.06250047126673466,-0.02840771669280998
DLL3,-0.04003082727219926,0.0792823434164371,0.0049107300459568445,-0.06217574571414919,0.015242525215421583,-0.028637065618649076
FGF5,,,,,0.09501147351582749,
LIN7C,0.034441462052765756,0.05415007291304959,0.02220956923252034,0.0729289417795126,0.05877599104201435,0.03502567350788654
GDF7,-0.019800854369034986,-0.020838840598188198,-0.01483321376575263,-0.008626516469546158,0.08534173845475505,-0.023441749626620073
PSPN,-0.05524898091038988,-0.04734006613916117,-0.026725526010809394,0.02826043443725285,-0.03277485251281078,0.009954900480206844
ANGPT1,0.0935734358225455,0.07555326770632742,-0.04605211513853216,-0.009228400515039044,0.06863005954240449,-0.027276045099653014
PNOC,0.006180976153267363,0.03491712418563058,0.03364059005716949,0.013605264538445221,-0.08393638049453617,-0.04345218995671018
L1CAM,-0.029734035099664238,0.030565710515558744,0.02656516904348474,0.015412788140844808,-0.0499173426742481,-0.003490324177625453
APOA1,0.05811960412017147,0.10389086020346666,-0.020542009745605813,-0.01907505986966022,-0.029914813379988078,-0.015014211645237136
PSEN1,-0.022779267726640184,-0.09955204918820816,0.013672286292456481,0.01616104367460937,0.027445847704898517,0.017257816254370017
CALM2,0.010600172247058018,0.01688361760239338,-0.03888946492429052,-0.03324677628418067,-0.12409676265713139,-0.03236194558229456
CLEC2B,-0.02331803176045559,0.013785928284202841,0.06141268824951154,0.01830848629549406,0.11050937268244025,0.011786020752839318
NTNG1,-0.07024740234079747,-0.015319717112306074,-0.038840725095971834,0.00826856623370912,-0.0010167443429085039,-0.0197467371666115
LRIG1,0.035972594358548805,0.059717246832993356,0.041089545505704386,-0.023294033126596808,0.029774906978029446,0.011388585580581175
CPAMD8,-0.017423052524122566,,,-0.014487823990292038,-0.012644888796551255,0.07148078219875308
GHRL,-0.027797227746067438,,-0.018814329722544775,0.023836874298623884,-0.026891139392693487,-0.022424629551874103
NPY,-0.025560298042458737,0.007999917525098281,-0.05433933914316044,-0.03432168482382091,-0.06703962304288001,0.014086375851245841
MMP2,-0.014566080625523448,0.0972516095789217,0.062150991578248715,-0.038615676872285336,0.083050211880642,-0.013343811599361913
LHB,,,,-0.012617800571276943,,
PPY,,,,-0.008899594576369773,,-0.00934708501585107
ALKAL2,-0.026091164524915913,0.056647783775626154,-0.011906084324485776,-0.012434483609366647,-0.014337200748360411,0.026643755213363818
CSF1,-0.039563535916079313,-0.05046192025659993,0.0265498642064404,-0.04546316191849202,-0.003501829274184687,-0.022374377259024136
SEMA4C,0.02275985571773453,-0.021975002245294604,0.10694564007569653,-0.004859059087433124,0.04729458574861695,-0.026458834678636342
ICAM2,0.000988841057745148,0.015859636960386243,-0.000441956359111384,-0.008046541674762103,0.0725323227694954,0.0277096915417496
SYTL3,-0.017892717835770643,-0.025760862293520675,0.04595741079797607,0.09726533380569606,0.0047673723974221704,0.003435181548305844
IL1A,0.002408695884924269,0.05666798693216057,-0.023756975645555258,0.012376735216629143,0.03355104964982969,-0.0302723347469882
HLA-G,,0.10902021630002576,,0.0738578001636508,,
PGF,0.09079484039114723,0.0010361563499136745,-0.037746853024014204,0.05921765601071313,0.0444445296754849,0.07146153458520177
LGALS8,-0.023406333822553443,-0.019815337651789076,0.05354706171038501,0.015128717754399973,0.03399958945428672,-0.014074701870016247
DKK3,-0.03820629419656397,0.056220493643772976,-0.03297777658417726,-0.049985113661868356,-0.08681481101444094,-0.023336683959847487
COL16A1,-0.010505646354009624,0.08127350094456567,0.02289588832132115,-0.001396365955765133,0.044107325249828175,-0.05370185451147536
TPH1,-0.03245823537892246,0.09869640857566318,,0.013839685673660607,-0.015031582564638447,-0.021617846258559018
TNC,0.06582174433161482,-0.10405743324899532,-0.009976197489726578,0.07533916825732792,0.08137828550131285,0.04637026059320378
TNFSF9,-0.017423044254858362,0.0043756453828557905,-0.019909687279538665,0.1258960245049272,-0.03393236608204245,-0.029382899162137193
C4A,,,-0.011732912429663072,-0.014959134759383933,,0.013329874982012489
CNTN2,-0.06540687516527807,0.021044002608647618,0.04933080526718632,-0.032693304336157,-0.04215967646366956,0.012301321835380295
F7,,,,,-0.012644881446918898,
LUM,0.0032782917900338084,0.025785258240989734,-0.0172983963824364,-0.019085563222667398,0.10561104831262291,-0.02205523461154492
IZUMO1,-0.016648270724937804,,,,,
BTC,,,0.016458693950687133,0.01837832375054213,,
APOC1,-0.05932112782999062,0.030201535580284083,0.03557863256862805,0.022758732891173996,0.07156388802016117,-0.017825649190539153
PKM,-0.029605116298332738,-0.04478514575800486,0.03835170290502029,0.00806835480564841,0.05758227521403976,0.05930988106011991
TNF,,0.018199880606885044,0.02523901610731336,0.012198146891854356,0.02229049070898627,-0.025279369672105857
GNAS,0.045536518167054854,0.13826783925310088,-0.0268159011110322,-0.06319049979314878,-0.03127749521236937,-0.027367553017669133
BMP8B,-0.040355974999154415,0.03977411461392631,0.04149989487566645,0.041979390199596595,-0.019879176730984497,0.003495458825205363
LIPH,,0.013440132850222304,,-0.01895126060376603,,-0.008933912399179523
CCL28,,-0.020838822306100232,,,,-0.013756755374395161
PTPN11,0.05083726538182746,-0.03504053313827986,0.04480505233701096,-0.01740549208259931,-0.013335536611896175,-0.013845121599256775
ADAM12,-0.026610928855094942,0.07270457208926491,-0.01397163115852411,-0.010023501138396037,0.08759023266522285,-0.0033811519174807916
EPO,,-0.012190726464807336,,0.010746747279362293,,-0.009347085423853176
EDN3,-0.004481385081066206,-0.02875996775590412,0.008459679749073154,-0.024051317620886394,-0.022404945607585446,0.04233310551505725
CCL22,,,-0.014833213406560446,,,-0.01882055892468546
CCL2,-0.049043318091027785,-0.021852887922502288,-0.04437587801808949,0.018918677216810564,-0.0020780623212068115,-0.08058839118057036
DSCAM,0.01748990813246036,-0.005084246265908367,0.031519227329940086,-0.026775556320849818,0.031332953077554244,0.04416109565689929
ANG,0.028120176917604423,-0.06373177878632787,0.11159029115372672,0.049424974251568374,0.003934938292472834,0.06879380421704732
FBLN2,0.07776147580348856,-0.011427782089863512,-0.026974636872973717,0.02916600218560369,0.01948861525244575,0.03514421922873452
VTN,,-0.02697710786646295,,-0.0248433220663427,-0.02131514469173472,-0.015356211654255313
VEGFA,-0.04806790665686676,-0.0677684866243036,-0.03302418883827538,0.014930598979939765,0.0668469555082314,0.01632443488627156
F10,,,-0.01693117491558623,,0.016684831202769295,-0.010248877144400708
SERPINA1,0.006721237656266988,-0.05315519516414717,0.032339507409636786,-0.03623171540637722,0.059111051353979524,-0.01871208779722169
VWF,0.021936152872317705,-0.004714726884924923,-0.05315845132965417,0.0043948318694467196,0.0678557154947343,-0.041844225285964515
GDNF,,,,0.05895382871360901,,
VASP,-0.014886011396082558,-0.05939227733173675,0.02282687687299203,0.006591845167878225,0.0439771289657573,-0.024582450300718872
ADAM15,0.008421317262906132,-0.003650269182960232,-0.01352947910752036,-0.02302015158992487,0.011915885721679398,-0.004748653756036115
WNT2,,0.14231540336501944,,,-0.03245747891841317,
CALCB,,-0.025361452597993175,-0.021459804631087015,,-0.013977896696100181,
OLFM2,-0.06644821660171066,0.06595651657978892,0.006364001151718584,-0.041366166756204074,-0.009848475197410647,-0.02276169764218372
MFAP2,0.005199816222056344,-0.032514609142977866,0.031679487153990625,-0.028695438619250682,0.013555722462928044,-0.012470856731658531
HLA-C,0.0725825294576246,0.026022144806437993,-0.0017313145746756602,0.08370110411609168,0.03949107094561629,0.02891864030035713
THBS1,-0.03781825867339194,-0.0056787021003986615,-0.024302416930009414,0.037225038761366354,0.00229802814325494,0.016333277263033467
HSPA4,0.02445836499513327,0.06547237567296475,0.022906614371805998,0.006366868925148294,0.04910158247537143,-0.04729946797357237
LMAN1,0.057482357105222794,-0.041787082178701654,-0.004977609729872071,0.04670103309141055,0.09510826621031632,0.04971169936581516
LYPD3,,,-0.013673135827044191,-0.014165367643689258,-0.02168368100719825,-0.013086671424847781
APOE,-0.01745600251674287,-0.02191109613813005,-0.04670942137732632,-0.046286582214480336,0.0597693561721565,-0.03298196061919522
SOSTDC1,-0.017423051077000484,-0.030686380250123102,,,-0.0181108091200559,-0.022607501483695412
ANXA1,-0.08129580741128664,-0.02643625662411236,-0.023515789209547402,0.014460386813376365,0.07115779978246872,0.0031757663607930825
WNT2B,0.0011371222216269782,0.11990211444939686,-0.019259121801695072,0.012708356365072301,0.01925462191785791,0.019078385838312683
AMH,,-0.03930075315323043,-0.01835992600902001,0.009600608546342546,-0.014900600315096282,-0.013473350455989139
GDF10,,-0.023647529104626128,-0.015382501458150968,,-0.02252321673155777,-0.01258785784194429
EFNB3,0.07546632219231736,0.09548308673127907,0.006387394673495041,-0.02584222824189203,-0.022042935413975867,-0.01377348557257497
