,UKF243,UKF251,UKF255,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
COL4A4,0.11940218639360646,-0.029983559381532826,-0.04197932537263576,-0.031419125309800185,0.008975391575934891,-0.013864227203243833,0.04539482664707008,,-0.04014357279987506,-0.02737575370889217,-0.01898526090361476,0.08910232427456799
TAC1,0.025610585005353712,-0.036980421016370287,0.0026172829496727986,-0.03418231015319913,-0.032722019293534146,0.03135344623180951,-0.01787229818072493,,,,,-0.015474848973279344
RARRES2,0.040325717839480406,0.009327089139124724,-0.06458486307571297,0.009343419605312396,0.04733327045481401,0.03724557084427808,-0.003387996302646215,0.12575338261960992,0.11762470532226658,0.07469113689472621,0.0074528644486505915,0.02044462667736467
FGF7,0.029755286619747325,-0.022627879080350594,0.010462010017622573,-0.029241808767700453,0.0004245318474461477,0.006972471656377191,0.02586207310656014,0.051605331989234726,-0.05750755878223367,0.0250802473773303,-0.012927864203751903,0.0680285075703654
HBEGF,0.04400647079625798,0.029898934172087572,-0.013714129561044825,0.012234704164580426,0.0038657377877800354,0.006694345400574545,-0.021931273708180318,-0.04364111930341787,0.1279002478257504,0.07122884348804623,0.06427521380003648,-0.06677019175235763
CSF3,-0.0302280340368344,,-0.029383932018903314,-0.019662545569459896,-0.04033773819682622,,,,,,,0.05380821223093364
PI3,0.04814581465537299,,-0.059863544964257866,-0.004670672375662597,0.01569483850983571,,,,,,0.006509396489336954,-0.026927144453700907
PCSK1N,-0.002901435303653533,0.017288267331744406,0.006594618839116277,-0.026518749022891377,0.04731009392148328,-0.028700866567041933,0.01893215749487128,-0.07433166817709753,0.09786616537204619,-0.010992017591407397,-0.0030078763161633633,0.07293669139535644
NTS,,,,,-0.0424251494952162,-0.015838267966539643,0.012401233815035453,,,,,0.004961570084461946
SFRP1,0.043100666436272354,-0.018058127060095457,,-0.014393948061568091,0.09144672141593094,0.0744073303079777,-0.025857766114060533,-0.04483512027258973,0.010811460061324692,-0.03833828594685338,0.010260129713049789,-0.017926728365745947
CXCL13,,-0.033846131363804745,0.07583547769814657,,-0.025736359791133385,,,,,,,
MICA,0.019401118920597687,-0.05010026906566402,-0.03270831989703836,0.032186558905339155,0.019170797546529724,0.02447422209041424,-0.038564234937905464,-0.06631151072696814,-0.01618636092192977,0.01863266653541298,0.05201720309495094,0.042205402331164224
TG,0.1935163221568625,0.01481218763916991,,-0.015533350452704868,-0.0330670342387788,-0.013378611417638507,-0.018713152857807322,-0.03683550291761355,-0.022952196963490424,-0.035255626340837266,,-0.007283918250694629
ADA,-0.0008805736289743643,-0.022482088202346245,-0.018917801474068796,-0.015190724160551984,0.0550404544647878,-0.03071401515163326,-0.020206398831741565,0.0032579028724339354,0.04416802822828805,-0.04593704696573312,0.026559517798532974,-0.022482956888561206
LAMC3,0.03606524847088321,-0.03384613149111608,-0.011988374036991207,-0.038697905454631025,-0.04913939159804229,0.04231956049139636,-0.06915982061178924,-0.0721475318730052,-0.0681808307100964,-0.03092943441091395,0.04807283022661104,-0.05038398517548947
CCL7,,,,0.11641891482037972,-0.012614267743948054,,,,,,,-0.012987276489970874
NGF,-0.01741522968578364,,,-0.025732144524904146,-0.03642132217370074,,,,-0.07953329018520328,-0.032177250393058084,,-0.016695176376931492
TNFSF15,-0.021544812601300957,,,-0.012505808528188765,-0.010202039384615974,,,-0.033953009050438764,-0.009062685144964326,0.03262074546781185,,0.04291920997643561
HMGB1,0.036462945000864146,0.026451983670359412,0.012168902953905924,0.006499622341989073,0.03176502658498473,0.01470504298355582,-0.03422674056097232,0.07507933603064805,-0.09136081672384988,-0.05185346668806024,-0.07155765418674728,-0.0027169202566907627
ITGB3BP,0.013845898370827812,-0.0053769173647668315,0.024563482668589116,0.06490951499609103,0.027705736174354473,-0.015459539236384783,0.021856895538476147,0.14534089087239804,0.15382477249525067,0.01687350657000714,0.04947568237813096,0.0075626462092513395
AANAT,0.06088352711469993,,,-0.011379007962118864,0.04224988551833688,0.03326841854640305,-0.0215709510476815,,,-0.02255217446820035,0.00735984020256099,-0.01374108012410765
RELN,-0.030027622284435774,0.013241386231246469,-0.016942156479207528,-0.019751409549826435,-0.0154323593528299,0.015316438320024182,-0.01388838631634907,,0.09940032820150224,,-0.03483313835933455,
IL15,-0.03062557921881201,-0.024248010177436705,,0.02719072993534555,0.01105265833646227,0.03930485960906132,0.007520077416853138,0.06912910091151252,-0.08500970556538007,-0.03812305287365811,-0.006380280717931024,0.02850696921025289
UTS2,,,,,,,,-0.06274964071605375,,,,
BSG,-0.0011351000887235042,-0.028744281588708936,0.053746785008046354,-0.005070505274706194,0.01430252252779086,-0.0032457594957204005,0.03312830108623694,-0.02940230348304203,0.04678253567812223,0.00033971342927130124,0.07021022480121196,0.015324920836368938
ADAMTS3,0.0459466343044145,0.009327871748598122,,0.014241875314769618,-0.0017052311915572394,0.015498136193933221,0.03431896336553633,-0.042008022635538315,,-0.001280845941918476,0.03866487887621474,0.036460022298518836
CD34,0.049064014764513976,0.0040612999715339704,0.018055360916040267,0.023911741236853044,0.0056588220215614896,0.0016904868614873042,0.02724196712031017,-0.04366334856113061,0.008279052125818536,0.05240109837841625,0.02711925179623733,-0.05142949575806084
CCL23,,,,,,,,0.13038553675709605,,,,
PLAT,-0.0189223914805332,0.023504495604175467,0.12135524806914838,-0.025808088501944892,-0.04374343210087458,0.03657679206819202,0.00041282332191659173,-0.07703267278617001,-0.02527021683810525,0.01494377578428561,0.08783804186724173,-0.04412912723866427
NTF3,,,,,,,-0.0003641532645196245,,,,,
LTA,,0.009700826917263967,,-0.014393947388196576,,-0.011587553160305459,,,,,,0.026882127388566646
CKLF,0.16138885778653028,0.028167532994015594,-0.006435091952191416,3.4478919271533574e-05,0.0662970872127545,-0.007025083922507325,-0.021488554934954957,0.09989014770306043,-0.05854360802099949,-0.04447386136499343,-0.03847107563311277,0.04407659085094731
CD24,-0.0775741585859568,0.020059132237029844,0.05778765911531117,0.04681033712689754,-0.007472545218360867,0.022124354754031232,-0.01167142771783875,-0.04498498619444017,0.0986382716721988,-0.00748461422385654,-0.05350603363945237,0.10212089539821982
HSP90AA1,-0.007466261196347995,0.01444522424181582,-0.03359276584684426,-0.08455939789308678,-0.03186566594774997,0.05229627391649221,0.025892087836304613,-0.09984163612376494,-0.06950994704142553,-0.032285633016992,-0.06691445308222424,-0.04350739134144395
BMP4,-0.037690817029840874,-0.01483772291642164,0.029877057050633853,-0.03358280717865298,0.028969088261417725,0.012136323425332064,-0.01433095609704864,-0.010054253748652186,0.03022345555740591,-0.025081629358498586,-0.0080475684221938,0.005378220803140024
SCGB3A1,,,-0.03140851753947775,,0.014427274676347428,,0.012843471998204754,-0.02111284032938145,-0.02786923041050486,,,-0.02723084655302671
IGFBP4,0.07480490249816465,0.03573257529194276,0.021720999976504916,0.016878189989473186,-0.0547660574652611,0.046677521819016195,-0.03554200850124404,-0.14299615429641077,-0.014751257340780836,0.053956262931498335,0.09404317258916428,-0.03634810055913199
RSPO4,-0.021274488536274436,-0.022627874784449192,,-0.02203245830300689,0.016250794285128593,0.06924501064489272,-0.018195305526017603,,-0.019057887061975334,,,0.028530476021955985
LEFTY2,-0.03563490591596585,-0.014168983153926569,-0.06034872908978735,0.0032742913510408838,-0.009640808738194883,0.000616736816118786,-0.019951375042754314,-0.010617986078870325,,0.0910403709533672,0.067517201405803,0.00047459473600149
PF4,,-0.012732244609152716,,0.047858700827154065,,,,,,,,-0.01849341873705884
ANGPTL2,0.07386302660160422,-0.024598950009423904,0.0770086323953963,0.036409633749870225,0.11566057782137056,-0.05401897859542728,-0.03260630594417651,-0.10771496300893163,-0.03449851129098113,0.029711976105929176,0.05714876892903039,-0.023012036431808283
LRIG2,0.09944179792746521,0.0063277178542953914,-0.04654364876474083,0.03265767833705446,0.038434388530341285,0.010786955516583839,-0.02946066108982667,-0.06802126701743834,0.03145066286444252,0.028742474063009435,0.01979610403351884,0.01494270438030309
ICOSLG,-0.0214174521858902,0.01962482598082247,0.02657007686501933,-0.006784128811061164,0.020232827601091543,0.046395665888560964,0.06537524581537126,0.0037133273870548636,0.014846170937272902,-0.0061574859886603045,0.022661654477057327,0.07567332297713747
WIF1,0.046108833717794846,,-0.05093249678185856,,0.05815589455703017,0.09560465258106209,-0.03423979774815335,,,,,
NPPC,-0.01586591364673473,,0.016215204357631872,-0.015199837735116297,-0.026806693900148892,-0.02028690954289496,-0.025287021903461798,0.024824444788191475,0.10135461694949917,-0.027003881156469046,0.12471339148611876,
LYZ,0.013142246364043588,-0.046637456517579466,-0.06983634894586294,0.025138283872880383,0.014003196588190166,0.0519653179432681,-0.04108769944354228,-0.06747345148546079,-0.03067010693194586,0.014568732051225067,0.09588189836829442,-0.013586595659928398
EREG,,,-0.03960737649650325,,-0.01043622539489005,,,,,,,-0.027929346042526053
SPTAN1,0.02758093496512099,0.0023397506029563123,0.06495223373112885,-0.05076828827464699,0.01130179537736872,0.03838294039476892,-0.009770850444105892,-0.042169545693104854,-0.05126157817376445,0.005865645293266927,-0.04766084486040026,0.009542673960588772
LIPC,-0.004622269254589535,-0.01916270860615676,,-0.0013524647826269691,-0.01782450355709324,0.02044542631699342,,-0.03001668689831164,0.02188422342464314,0.015762482673870697,0.11249984538033077,0.050404605742138314
COL8A1,0.0505552314395544,0.017054197860589457,-0.03668637539460467,0.001982557906684937,-0.03453267416101967,-0.0031335919436697845,-0.013286595004279774,-0.08881671637986435,-0.022519451233472536,0.04203095612531997,0.08761359700302891,-0.019472677608171528
GSTM2,0.09393921274427598,-0.003217199200694226,-0.0488943721070062,0.04969109494475008,0.00010974855606132302,-0.03204221673985341,0.010971442016785543,-0.0007895248287851513,0.06727593598664622,0.005286302129057798,-0.0362228512948511,0.025610522812074415
SPX,0.11949837804851071,0.013645915158557186,,-0.01868559806739364,0.022583830774837964,0.06235113766930466,0.008848455304278394,0.04328229711160026,,0.047143248221115513,-0.06200937479004685,0.14107071437891022
MFGE8,-0.01517560509128723,0.0027207022825743296,0.01200421207766968,0.010993501660822849,0.03812230860956316,0.0032071168399316723,0.06694370553031793,0.05037047921653521,-0.027970355846157337,0.035577137531681215,0.029834317953431916,0.01756920376734006
TGFA,-0.026421258156871772,0.040971621113124315,-0.02499273289908349,-0.04566703821244223,-0.03481485939568972,-0.019067573531638356,0.0006564032066141748,0.1254792428085737,0.09417299512083387,0.007089994217505674,0.037838045479751545,-0.0013309396974876856
SLIT2,-0.04311418812263228,-0.03319893125850726,-0.023345014608685835,-0.03334889998528544,-0.04901104457145086,-0.034681348720948,0.07952224864112108,-0.03238561108550236,0.034306528403898036,-0.030539001436859937,0.057261802108927624,0.002218861638488315
PLTP,-0.03713148476647021,-0.06358462501512802,-0.03581170595363015,-0.04185117270164399,0.037548135175783766,-0.0005519759268385737,0.02521225488375728,0.00641175934645719,0.03200338851970933,0.05878415613385697,0.08960771353898446,0.012851470286870307
APOD,0.04608880527062709,0.016905092577913478,0.028744807298797144,-0.0518270390807437,-0.008603729625655011,0.020650940088438135,-0.0021916273401847196,0.012981677573453941,0.02492470207342758,-0.10174245324792748,-0.07253020827285978,0.005564272559514469
B2M,0.09623325954007644,0.0021597502701177452,0.01761794954682605,0.02609411050295715,-0.009162673434795226,-0.031130234784045658,0.0009232628901381251,-0.087393146059282,-0.0636036453840518,0.04161112780159146,0.08455490384144075,-0.06249437024940535
OMG,0.0901666408922982,0.003474834579277094,0.004955259689723894,0.012612235776224168,-0.00028745549883526416,-0.03775788486715861,0.025719141788037927,-0.0005248136433794653,0.04625341681965157,-0.07901451046180061,-0.00687193017551886,0.13469406320223296
CXCL3,0.010281971972112895,-0.0010767347523528178,-0.045964872138525396,-0.011898272145664909,-0.017332854484375392,-0.031034992827597172,-0.019465130849421804,-0.029173212911593447,,,0.030408329412278088,0.06979662867524257
CXCL10,-0.0001593900666249415,-0.042700401595709356,,-0.035891831347846744,0.027463654200180893,0.014228896316492715,0.03856648200546354,-0.07366521567235963,-0.10413646664988459,-0.03642498967526518,-0.02642531516952525,0.07647928942339281
RSPO3,,,-0.02938393293542092,-0.011379007121339007,-0.030292202925023153,-0.020355016207720004,-0.0031873892683857872,,,,,0.11142971012849273
CORT,0.023135555970732757,-0.022738982607742524,-0.03899648232430344,0.045838615139248376,-0.02684913004894676,0.08314228128334797,-0.01886196794814901,,,,,
NCAN,0.05730891533290621,0.07213605103472241,-0.03711603076805444,-0.05460253677873687,0.0037924253334171484,-0.022773161410095086,-0.0029624865013636566,-0.0693566646852651,-0.07969940516531542,0.03293757621941047,-0.015061195604159654,0.041856800310791066
PRG4,0.11218824761319557,,0.16560139754895858,-0.011230589309336745,-0.021689108539722012,-0.01722310901263333,,,,,,0.10071217639626395
ZG16B,,0.13091026015726467,,-0.013034472391649928,,-0.009207362886350112,,,,0.02929629137650644,,-0.016433475604665286
TGM2,0.08008033240440322,-0.023500518870273122,-0.07646991369264264,0.03607140967928993,-0.041771754885545354,0.002737877021839293,0.007379729361522758,-0.06792596821468219,-0.026041114951674067,0.061226602583558366,-0.0033305050657691537,-0.05659077007359987
VEGFC,-0.023357423054332267,-0.01967299416180721,-0.043691414826419285,-0.020015917248864794,0.010409180448966285,-0.013525754599536116,-0.015595356277491123,-0.04828565748226817,-0.033416533061401237,-0.0324963052569937,0.0518962100002759,0.010798865783382948
WNT6,0.011116092682347463,-0.014168983525784494,-0.014482415946080117,-0.01553335109765782,0.0471825372597464,-0.020490657698756486,,,,-0.023842017760264372,,0.02274748529925663
NRG4,0.08199638900764993,,-0.022024837281171408,-0.013668140942576295,0.09520491654470424,-0.017688834909469545,-0.013235793734335458,,-0.04014352851796419,,0.026710781112796744,-0.01317954757643157
PMCH,,,,-0.018938540874402252,,-0.013477029107303687,,,,,,-0.013287696011955502
COL9A1,0.0005054359383478527,-0.015082987433843354,-0.025643708097086427,-0.014275375635323636,0.030414526151417317,-0.0021479166018214435,0.000558859206738677,0.04705887986745486,0.051597606328779806,0.009517224463923044,0.04277999409806433,0.06763221905537099
GDF11,-0.02486954032733802,0.07160483852857097,0.14128155450582502,-0.006165440837363539,0.08288840480970686,0.00426323403428372,-0.012814674420999596,-0.055085074009442375,-0.01944288061692176,0.009265729443000224,-0.03349202184770325,0.04684339263184949
RAET1E,,,,,,,,,,,,-0.01445787004813392
SORBS1,0.026095536080106032,0.021486910096498335,-0.015171745433883789,-0.03685019337017489,0.04135698236945661,-0.0074324153046499844,-0.042799698422778046,0.014881723167682591,0.008183906684182899,0.048878995232023305,-0.007060758535840398,0.06358135800219133
DLL1,0.036583974368953276,0.006493298346302562,0.06404454685826703,0.012092188698023422,-0.042190528003810665,0.03836634866658712,0.06022908800778546,-0.0739730833857188,0.0487977965991187,0.029115957759026836,0.015778811690754242,0.05215535048772237
TLN1,-0.03710673863049561,-0.014766348386401871,0.017342258410922975,-0.017634350480291362,0.03980767308416293,-0.0024117685094665526,0.04562589610274004,-0.02809309488648393,-0.09344361560294939,0.03007757266936935,0.06265738544832886,-0.021516838465379367
COL2A1,-0.022596684638828215,,,,-0.019371664202653776,,,,,,,-0.019180694138090943
SHH,,,,-0.011670426198677811,-0.0117161411550246,-0.011957243367746907,-0.02089145879446354,-0.022602635656935998,,,0.013439174395845256,-0.0020448585157817486
PON2,0.05933379466147503,-0.02693497029156327,-0.006238834215013974,-0.015008000415269545,0.07521500034467289,0.004764981914772186,-0.026112050827039258,-0.06557100504255622,-0.10203351440035965,0.03952589068158777,0.06883908133145362,0.08959179559529626
ICAM5,0.0192971198524288,0.0167003168364233,-0.03140851976225531,-0.018189187552908173,-0.02148423553661616,-0.02073285068200772,0.024254838718675883,,,,,-0.02842011015948338
HPX,-0.004535704193992623,,0.04273015717669534,-0.02839573461547031,0.025380619352256908,-0.018068879011719927,-0.018195306332525182,-0.029173197648795435,0.032534985054063756,0.050968713870070036,-0.02785398368551973,0.042099455140176774
SFRP2,0.009841220989261521,,,-0.013291350717837111,,0.003372648621781102,-0.014595025705803311,-0.05409482515474693,,-0.02471651109368304,-0.04401382671152245,-0.01852787461355261
CFC1,,,,,,-0.011587553860601155,,,,,,
CD70,,,,0.02916310903836903,,0.01786709565289964,,,-0.029989149581802266,,,0.0007120597719040262
HP,0.048831470580216106,,-0.04599451388799223,0.008352688857371485,-0.006126076824000093,-0.032161656765431604,-0.03042989042418424,0.10508070064734314,-0.011481896149042381,0.10953341320238424,-0.026607470967238724,0.06477618186403257
CXCL2,0.03544627749302263,0.05494125338694984,0.009118159282398302,-0.01923192025293515,-0.0056766436172913815,0.056504273224923574,-0.0026082053386224887,-0.023264665911188306,-0.05740928216871732,,0.08920699803753987,0.009124274843020544
NPPB,,,0.004770823938702041,0.007518559500979966,,-0.010146533410954308,,,,,,-0.01336918320717131
CCK,0.052284597474429546,-0.014090865494457342,-0.00445912088845387,0.008575469579969755,0.005077734463979855,0.005354569918201665,-0.05754169075673742,-0.030016711125887167,,0.014901591549368062,-0.007534720918469129,0.07857757932348773
SEMA6A,0.06754118584184624,0.02299765973630835,0.010727099584426166,0.013291151440629615,0.012686141895330212,-0.015838641452364,-0.05224305753076311,0.005832390741256393,-0.11780668610256433,-0.006684796681801181,-0.001039637183574829,0.06769324322496204
IRAK4,-0.05829890742535124,-0.02611649565066509,-0.02688380368903767,-0.012385011427007564,-0.013514960303734516,-0.0017378556012093776,-0.0033226848855199605,-0.0023794203916575707,-0.09015435239695035,0.027546182271076265,0.027175026715765712,0.0423023042705543
GSTP1,0.12644981170088895,0.09295467715992953,-0.006234624795650066,0.07160869800623419,-0.025215135464276655,0.05566508135483711,-0.007979500968503918,0.13565423076595384,0.026863966049393943,-0.09849125282193802,-0.007618656941738452,0.026720099117368126
VCAM1,-0.03440955461889088,-0.054067320656773665,-0.012061709028569168,0.0013290506650215064,0.012964526930884923,0.05466235019954267,0.0006157560728814177,-0.04110323665652336,-0.025016120868150485,0.049848151987048915,-0.024092973442150348,0.018359399127589188
NXPH3,0.009185218537046845,0.030165110007707496,-0.038530094400804085,-0.05808345599927967,0.026883418454858858,0.03540708616371366,0.045167862350477796,0.012528441033947511,-0.007601985291784043,-0.036569123365651345,0.034681237107284484,0.0446017747468956
MTMR4,-0.0013818424232910865,-0.013046857034904507,0.05742723799116472,0.02932461474446616,0.0026381052272832226,-0.02728844845568132,0.008585490934127924,-0.061227804676717,-0.021699304345132602,-0.0646164542340274,0.0656822691900439,0.02000663840345557
LAMC2,-0.02016012789321018,,,-0.026085451485815904,,-0.01277335357465853,,,0.03977947325863349,,-0.020086247588686185,-0.025472393834350394
IL10,0.16874189992993915,-0.020294542387624234,-0.030663090327837865,0.04277420183632916,0.018399322544084617,0.0074957944080736435,,0.04104400137167299,-0.02206875235258877,0.023062881102758618,-0.01937511477725625,0.012148419466025821
SEMA4D,-0.04025652567464913,-0.022826890380571875,0.02807561418528317,0.015771286506085766,-0.04480842174575729,-0.00974601336760879,0.013949707587652446,-0.023203361570365268,0.05438556750101334,0.03848105202937055,-0.034555814328265176,0.08045846383284429
TRH,0.06957356904637191,,0.0710065635349064,0.04728747260677412,-0.01906318626571493,-0.01723239312068363,,-0.06220722890803901,,,0.16269767581816036,-0.014974381749164874
SEMA6D,0.05719312309334354,-0.02857076213642091,0.0903937877679989,0.025448337423531277,0.012898850833727507,-0.04256509970356511,-0.018716801028702615,-0.04566613381712107,-0.0719498165995051,-0.01692526209378997,-0.027526932823878837,0.04866916234645766
CEL,,,0.01881716662685002,,0.051422544881341604,,,,-0.05717584415585676,0.043969489059602816,0.08170257272666245,0.04579171156800867
PDCD1LG2,0.04936461037633954,0.03793568199815885,0.003531473942614828,0.08252173409137205,0.1046035252517293,0.01759623781688495,-0.05256490626837524,-0.032199064306187374,-0.01773152475424869,0.033460232405535764,0.08182131574531995,-0.030580890304102697
SPINT1,0.04379085164328447,0.026009664940661106,0.05950025506592604,-0.03252122356257713,0.02706901006689221,0.003075253739267605,-8.97175729312284e-06,-0.03685345529187398,0.0511209477872689,-0.03466683033515833,0.010250902640928667,0.03573230149037592
CTHRC1,0.064928351016437,-0.021255074221720245,-0.007543037170700093,-0.023818769674660206,-0.022651714275257376,-0.01609729163605052,-0.020444978481099718,-0.01303593521368706,0.037156699839119886,-0.0036778725787434225,0.04451039177163031,-0.044950029661399334
PODXL,0.040280132723468504,0.025069229388137427,0.044689852036316695,0.0240934294710876,0.005099282718247558,-0.0213730594193887,-0.030302511741741082,-0.06690371201833163,-0.02052318014284951,0.015711710733252525,0.0812474846534886,-0.08766214504270196
JAM3,-0.00036470834140240027,-0.0012726134067721421,0.04558212204664858,-0.008918059267482629,0.0496175049103048,0.01495030981896178,0.012623550585801807,0.07450928609467379,0.0512534698857564,-0.038875582082902066,-0.01460606237222916,-0.06653437923502646
TGFB2,-0.07749298654364856,0.0029962555068538087,-0.009230096920431325,0.04774255832682554,-0.004874292417597104,-0.016699573139431313,0.032389980722181154,-0.013872446456646993,0.03792746618681683,0.012923497222092848,-0.00585034234607589,0.031270705112339016
COL18A1,0.08119887141285426,-0.015528600109509481,0.04061049144094969,-0.013544846777889226,-0.005838401610987982,0.002370587555119532,0.045749908019960914,-0.12489446179879095,-0.049598012683695195,-0.0352594300906671,0.05725616494620319,-0.09577051804988534
NODAL,,-0.013647106712110852,,0.06597338111623335,-0.04591358553434616,,,-0.08747360229715506,-0.08656589655854993,-0.00148034892749682,0.0032763339583017225,-0.02049380318633269
INHBB,-0.04143971762063772,0.07725782927580507,-0.051999974193612526,0.0005293957007683751,0.0423970793039695,-0.02127842975338711,-0.0032438407411779177,0.07216500280224296,0.06889167330456453,-0.05801072959576784,-0.02751746473153644,0.010581214144597043
LCN1,,,,,,,,-0.03854312022206541,,,,-0.015142909863423043
ARF4,-0.06330131435955177,0.014674327011193429,-0.060965805510024666,0.007116049814417358,-0.04334009245373893,-0.01472791673451938,-0.016338674627046117,0.019937986545322483,0.02907553918338466,0.06551162156167016,0.03141267440426396,-0.053072758361886116
CXCL14,0.03287699851005368,-0.02399150178396437,-0.05564209582782227,0.05814795677430279,0.01064470436604727,-0.05775908461569409,-0.04226598243266024,-0.05836794950859182,0.11470909924569327,0.11296915568556967,0.07768533702199003,-0.07023151872528496
LIF,0.03291309019515524,-0.017269630678055054,0.047914189224445215,0.07926534334210654,-0.01357361378144244,-0.016970293635023604,-0.0215709510476815,-0.03802418842420696,-0.01864518229291515,0.06444807120457312,0.08787242399373693,-0.06400386875033581
IL17B,0.06951130876268702,,0.07259553406172264,,,,,-0.028318851498954672,-0.016127087119853233,,,-0.025578493590735683
MMP1,,,-0.07025511413059674,,-0.019063182107135833,,,-0.007107409930632907,,,,-0.027301184523086476
MATN1,-0.018985858490916625,,-0.036253406743615595,,,-0.01027396591417201,,,-0.013672769146999294,,-0.020318210133263747,-0.018212048042464915
ADAM28,-0.019768279025700157,-0.0044136560732155865,0.020076973051275242,0.010199044652122095,-0.008729483695387208,-0.020153525799672972,-0.022090711954461516,-0.04577409687060303,0.049584769391081265,0.0015787249262345132,0.027672118085962902,0.028103691705857723
TCN2,0.07508193869901203,-0.001956693706531818,-0.05474499706334078,-0.03622166277327716,-0.05400516966783228,0.0011701140640300407,0.01945029977821284,0.0012116328420651104,0.06771083581538624,0.010058365149359486,0.07771962649310003,0.03737359309630304
THPO,,,,-0.023676306320222162,,0.005132126293738653,-0.022446623000529357,,0.06676098344779328,0.028384491346951035,,0.02146056444737601
CUBN,0.07702911700005688,-0.0328717960691528,-0.02036510826695207,-0.03678166558407845,-0.008838129200497253,-0.037821772964350985,-0.013693135744865538,-0.010389898106401028,-0.06330202286442646,-0.015292407620342266,-0.005935807659167343,0.08097123374207454
