,MGH258,UKF243,UKF248,UKF259,UKF269,UKF296,UKF313,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SLIT2,-0.026657002399221842,0.010783232455471484,-0.041381616022681235,0.051509999432215736,-0.03749843767511263,0.014190032802253541,-0.006927733473762351,0.07961026809904259,-0.03195207483865955,-0.07575182015860621,-0.001214722661351957
PLTP,-0.02555391734604028,0.06384019351854668,0.017612707019328655,0.07373710503612277,0.1983669187712851,0.0014357598981752707,0.02169812903442851,0.06244916246410039,-0.05600889466825433,0.08132814524483938,-4.0526369329344984e-05
APOD,-0.08010222656921895,-0.018607746717647977,0.06046483525318861,0.0745624020585564,0.09807549545277235,-0.012585140181943944,0.038833227999855176,0.05494759393129472,-0.03333117060150497,-0.0003286948083930501,-0.08970274939904374
B2M,-0.00643704005184331,-0.009100776978314623,0.025240393853897956,0.028671510886037494,0.19915361939228887,0.06395476759248049,0.030442789230094795,0.024046783334561343,-0.030681136386822905,-0.1301220193817748,-0.09129513369204925
OMG,-0.04008305026664319,-0.002520598704059945,0.04239100587455213,0.03654492378288574,-0.023907069058670103,-0.06331008804643136,-0.0210138193697824,0.025370839186787737,0.014049688783317723,0.19817838284957956,-5.986538009358896e-05
CXCL3,-0.020859031871286453,-0.05679654802790947,-0.04571224098109689,0.007386153501923849,0.05685587542500798,-0.023316449017255703,-0.007219325939024125,0.024366564831413282,-0.051155762295005666,0.09212773086395164,-0.026401591319007964
CXCL10,0.06969810002409771,-0.023309182017451288,0.09479406489880766,0.00012488112589355808,0.17633415473156488,-0.010628177669671187,0.024730619811545566,0.010944227624065092,-0.009664002106046331,0.00046175434072713003,-0.03176912195651182
RSPO3,,,-0.02423968058245407,-0.02278706115109313,-0.05600668432980239,0.06716718618368282,,,-0.01144265093822951,-0.011554634444265726,0.0065693166834334266
CORT,0.06665982434702213,-0.010082957922098944,0.017928687335757698,0.06271020926308146,-0.07395568310889994,-0.0068565926017265365,,,0.024377007365002167,,
NCAN,-0.03374689848228109,0.11213575974706808,0.11503828237189419,-0.07549321997260523,0.05125184605912029,-0.0039014249112947442,,0.04371386682588863,0.05767291513830791,0.19275434796781382,-0.002351531037486033
PRG4,,0.03614895776107307,0.03812697215264745,-0.009242785348554779,0.013908114830063588,,,,-0.009488183572410231,-0.029314240953774207,0.03508013325007307
ZG16B,,,0.08734243871718436,0.04005586188760188,6.648101813815253e-06,,0.08091087327664206,,,-0.02568894454755782,0.011551412195306315
TGM2,0.0008774785673668044,-0.036118301935517974,-0.07379506649309324,-0.014160099508494442,0.1587727486403456,-0.009015627049013392,0.04104280432903828,0.03887726378515155,-0.07117352814077073,-0.051765973506144994,-0.03415129828648314
VEGFC,0.010455483933688163,-0.029167826680260675,-0.03407391393366182,0.01839613227556266,0.04539581636569016,0.0624845068523789,-0.007749550857215743,-0.02230848326297135,-0.03112379396215986,0.03564655049616361,0.1053396143235223
WNT6,,0.02434739840719781,-0.017188298884568604,-0.03110635379425588,0.03137293346744237,,0.0054296979348412554,,-0.024202232009764724,0.04451669483759898,0.012062009733769514
NRG4,,-0.027568178994269867,-0.01643554460478632,-0.0159723140141294,0.04736350512467722,0.07138825529290914,,-0.036121537138735185,-0.024081194638488956,-0.035609027796393265,0.05803566942918585
PMCH,,,-0.0008246760535369575,-0.022462108694823717,,,,,-0.013864957617196683,0.02508313126478122,-0.044578674690386004
COL9A1,0.017416837545114174,0.0547940140240562,-0.013672795103163653,0.013995144199189746,0.048031242595507624,-0.020471456459681635,,-0.03799054478292224,-0.062295534490453254,0.14713434180324772,0.12507866856017202
GDF11,0.0635363373394342,0.01586840763129006,0.07013387898338865,-0.011041788110942651,0.11530242586058755,-0.02478106285051326,0.01763990860254013,0.019674738946314937,-0.04663472956153569,0.10263474089134178,-0.015381822253109878
RAET1E,,,,,,,,,,0.048795446535897805,
IL24,,,,,,,0.04312049384748633,,,,-0.009994287998403519
SORBS1,-0.027620362130322592,0.027479595651843002,0.009598012889057567,0.046687266474398685,-0.016862638142896808,-0.037004938144082976,0.03693049299920961,-0.022010491087152077,0.02311275273782469,0.11125665203270359,-0.01841875997166202
DLL1,0.016991428069013523,-0.024885839822855287,0.06419356481262563,0.07569902664402815,0.05876027986543337,0.010910416087071325,-0.026618157503505727,-0.0016601661418733805,0.023361076622612924,0.03313149061862201,-0.01898999091818907
TLN1,0.0037483743868082,0.03938247396362408,-0.02453099303755315,0.055631692924754034,0.13689663049295844,0.036313279804948875,0.01979569110419769,-0.0031287906238661616,0.001022673921638771,-0.10639679081652248,-0.044593616455058535
COL2A1,-0.02432868790936856,-0.028217846616071927,0.044718523781272654,,-0.01741501760120586,,,,0.0659830983389659,-0.015363529266626328,-0.05607328868008534
SHH,,,,-0.023370643204000133,-0.023601131417455436,-0.0014207708976919611,,0.04347404702806148,0.02344974397932373,0.02424093738766526,-0.003970547273636857
PON2,0.07536980447532145,0.044548386337466474,0.06777696701540706,0.033735628098424605,0.19219081933931398,-0.02303639330763168,0.07258525958925503,0.11518034226650832,-0.007759750739036206,0.16631608788348573,0.14474764148907096
ICAM5,,-0.0010935619474007276,-0.03329512900516546,-0.020517756239591834,-0.0648206380123418,0.039139980352005894,-0.022345118807976332,,0.016641766552879377,-0.029665705766376393,-0.07247802294551856
HPX,-0.027634521343804196,0.020431095980361816,-0.028533016926962782,0.02989713146371373,0.034610142006480396,-0.021795380454289384,0.006402597267838274,0.009263957475568267,-0.038378834471235176,0.0733572160523162,0.006964642241977889
SFRP2,,-0.03673800352825089,0.004937963540601453,-0.004945968946058369,-0.035740055604425336,0.007859004812640817,0.1621556860102969,-0.03450408504636988,0.012405602521214589,0.06612478028256014,-0.0378258478099768
CFC1,,,,,,,,,,,0.040055359388317974
CD70,,,-0.03471969652725192,-0.045240697716923114,,,-0.0007124598256666226,,-0.035068304543559296,0.01757426090090438,0.06382639407291113
HP,-0.03774726446316943,0.07180111711778452,0.0053143900284673634,0.023010939344668316,0.11660379723554845,-0.045250812371311115,,0.013618377152489182,0.0041746684722921215,-0.04516966156315142,-0.053406145590125124
CXCL2,-0.0366732224596281,-0.04810842401630577,0.015905980561936324,0.024064094507051468,0.09598110082498996,0.01717831533863924,0.008685762939587074,0.09095918477592356,-0.09222449884584906,-0.00016837168211732945,0.030516814182428072
NPPB,,,-0.023021316944579293,-0.03810339614792032,,,,,0.015903199438639833,-0.03612139291416662,
CCK,0.0503629187639693,-0.02880695322666102,0.0772161847965473,0.020733049034051765,-0.20652723300427117,-0.06113678857915015,,0.044504541583619585,-0.037589068598981736,0.008787184619456309,-0.07819863844243065
SEMA6A,0.01895674171109068,0.09086014155857369,0.053721058063282257,-0.0001260586454632351,0.17109137693827667,-0.03233629377795632,0.05856835839933108,-0.009325413280628012,0.026169346714421542,0.1402283711466369,0.07107461596652041
IRAK4,-0.009168555150445675,0.040715337431856964,-0.037303139622654864,-0.0015644511790759207,0.14992747809461138,0.04922811402257427,0.015655539532373062,0.009581278720810578,-0.033322423810548264,0.08457306788085701,0.025701060301363807
GSTP1,0.10251609971162977,0.04701049960108382,0.061400994965186854,-0.058101201719067505,0.18071715505368588,0.0037027523519796296,-0.018870380712570467,-0.03486543364104608,-0.017952952561878472,0.13294615210255514,0.10779642786965649
VCAM1,-0.04427907873791414,-0.02760937793391393,0.04705052742402292,0.015504395128972833,0.18624730282956972,0.00011815291323832313,0.028882279691187,-0.021618127534728256,0.02055949459161793,0.09388090304785479,0.035151800033785964
NXPH3,-0.021559832915761284,0.04375064908334369,0.08516928896911599,-0.005634151074163991,0.06681928069286275,0.01810689986276049,0.10048160043301725,0.024236834921138636,-0.028722361402982288,0.22721292190232795,0.06985809124073433
MTMR4,0.004421034306482468,-0.010882016997555019,0.030806107030863183,-0.03867955377065546,0.0562170631479973,0.03359677385916871,0.008988885528225138,0.05432444551495155,-0.0008889495253885217,0.08995419360906497,0.020243548360129322
LAMC2,,0.021688555522497453,-0.01806932661974595,-0.016563412646498587,,,-0.034287469099601425,-0.006306450767828957,-0.013458103993277019,-0.01168612723602945,0.02781132345292678
IL10,-0.02690438756564084,-0.03994128647580693,0.03516772863715535,0.011061695409204472,-0.044024084533627605,,-0.0268421965132311,0.05961791193132909,0.00037625725243477806,0.0032914406084927515,-0.0314593051473883
SEMA4D,-0.06557946115167133,0.06655335535114147,-0.005609594077251436,0.012531384350957464,-0.08310935584424678,0.029412116478676042,0.09453479522546401,0.013593511001590659,-0.004152300864831367,0.09189223677199068,-0.011706143080216745
TRH,-0.02378309176943586,0.029208199649633847,-0.00232963985769411,0.007374954057383952,0.056419514391937604,,,0.03514117773757834,-0.0018652900823688328,-0.040458382417720956,-0.06487790404663112
SEMA6D,-0.005646833224166995,0.0901403679213744,0.04900136924651476,-0.022870402399781015,0.11901383313490341,0.0236212486794167,-0.007175703276701738,0.06700735258062711,-0.012140246811428605,0.1335581683000589,0.03878574181993578
CEL,,,,,,,,0.05462710432739785,-0.011999620141585088,-0.015742885678971575,0.11561493661230261
PDCD1LG2,-0.012603850137677177,0.0467940255573514,0.023194081031133035,-0.024607008218092793,0.14259974208434048,-0.015634342073313698,0.015584069824224563,0.051257003086435104,-0.03188086227675366,-0.0031551907158474343,0.04432728587543447
SPINT1,-0.05066930892888345,-0.038978842901078246,-0.038415157202538075,0.08420346880784292,0.02367447611145682,-0.0272474617207671,-0.015058066382158565,0.04601004133421326,0.06343172777611994,0.11047047637800302,-0.0003645936438857471
CTHRC1,0.00498201344066937,-0.029957301205603738,0.0025234856420839735,-0.02719977113265404,0.07084993135636905,-0.007401866420659233,0.03280604358518667,0.024786629322737758,-0.006688746901081086,-0.02252161527176382,-0.07359907794650403
PODXL,-0.020444564475218387,-0.0012111041320999009,0.0030048169533390284,0.02784669345069049,0.19209772045919782,0.016547624028328975,0.06427614340998208,0.005669322206650724,-0.025294300804245697,-0.008493554852188749,-0.08111135174753123
JAM3,0.008655720209479413,0.02656088650754774,0.03128871430341256,-0.011540137318140561,0.15206922077907978,0.03927986616400524,0.011266276528925307,0.0018746931740047839,0.026884005615102645,-0.028979835353040145,-0.0664265377968967
TGFB2,-0.05106332963079559,0.060714592320479405,0.02525686778275204,0.038938859684107915,0.19023547374662414,-0.0239569443703635,0.12294625185612082,0.044927685512980764,-0.02426325373531172,0.0009403978334269631,0.06348569577968756
COL18A1,-0.048769347314363456,-0.007963997938409425,-0.009085537074903938,0.029235440260717404,0.18946255611776214,-0.02385633706364759,0.05938474979751882,0.014150128496833218,-0.011116248356258504,-0.10204725897072978,-0.07936548712397709
NODAL,-0.03762607300688736,,-0.0371274061304769,-0.00624628152669751,0.12379952402998264,,,-0.023640649512126202,-0.015390351292767043,-0.0015130076444986769,-0.057898145089709405
INHBB,-0.029966882399840633,0.0994883040690244,-0.03810490787868409,0.0161921337135288,0.09692506111565488,0.021715999860428454,0.0888874357914082,0.051786230637606526,-0.03432439045312768,0.15509588279319134,0.07998095458527205
LCN1,,,-0.01806933068541801,,0.015949202264465542,,,,,0.009469519228121184,-0.018540587682923392
ARF4,0.011656786782713554,0.026369254634430076,-0.03803053228426642,-0.04699540599321101,0.10255706748816133,-0.014712877324432931,0.0619617301893852,0.06943324635606271,0.044036762893625354,-0.07842530065548582,-0.0742591134401553
CXCL14,-0.05665108495870327,0.009885649147661315,-0.06214899371741789,0.00325824585871018,-0.07588443081191837,-0.026624491045742566,-0.002543184458533757,0.04865771096387131,-0.048553423894667165,0.032463201985512606,0.04672758628599202
LIF,-0.03212353439921729,-0.05961166952588239,-0.01698072777947668,-0.017750173364613996,0.08761481534654103,0.05278144588830175,0.018078197681146855,0.03402619646047384,-0.0022532896065573056,-0.08739279416186839,0.023386332083882834
IL17B,,-0.030090855447717786,,,-0.019857307751469867,,0.042430913594045376,,-0.019147027110794673,0.03665447555633172,0.06000117175488225
MMP1,,,-0.024911556169852397,,,,-0.013602128813582826,,-0.013864956519176876,-0.06887151019563932,-0.03385502101045978
MATN1,,-0.02370878964476772,0.005866525718935959,,0.029623074274291752,,-0.023605094242934038,0.023192219634795893,-0.0197330669677878,-0.01575626141984238,0.009219417924893235
ADAM28,-0.027502336068352742,-0.03503295001910983,0.03586275950730456,-0.030826914271845512,0.10700023722146329,0.04982586096114525,0.04165314459614487,-0.018568336948871465,0.064355772482246,0.014459866738872893,0.013729166992805198
TCN2,0.056732463118651245,0.06790488397428131,-0.010655567522169871,-0.00867620058413754,0.16252150252287997,-0.03792019811493712,-0.027549440837112697,0.010320735559172359,-0.04373809679266855,0.06566502964063992,0.13305839463491084
THPO,,,0.05001502487209801,0.042991164828589105,-0.02145516313735359,-0.016283803425514703,,,-0.01711752160186393,0.10471013129676726,0.08895767912944347
CUBN,0.03579815687933493,0.030516500976478147,0.037169986272124284,-0.06747666913395249,0.06876660237459489,0.010688848052983403,0.05415744982420611,-0.0187451907746178,-0.02512196254972172,0.0715468761300567,0.005212659748925082
TIMP3,-0.006422885092470065,0.04301695760426455,0.04304573803897433,0.01974045351184623,0.15884369335086587,-0.0569168696949314,-0.032154843090224754,0.030970790716823966,-0.050200678003329655,-0.03779140805598991,-0.039629838831584635
PIGF,0.03728161208331385,0.0024783575605937984,0.03855838839933509,0.0376019904783062,0.09314839829104843,-0.029384472515114047,0.06634464580128549,0.05189208319029525,0.060658648543602034,0.08996466621941117,0.051606455437231954
CRH,,,0.01025058821267817,0.1239381254761286,-0.06043098239496519,-0.011114395564519246,,-0.034034920184805605,-0.0036947876384493964,0.052032099739299585,-0.006390302366257163
BDNF,,-0.042947752182847174,0.012540933616059355,-0.031530692185989306,-0.13916593437053432,-0.03681174951495276,0.009430527485601761,0.030395471105230772,0.03923395672099837,-0.05572484565198208,-0.010006872771341886
CCL5,0.00377167724818901,-0.042809981801826866,0.038551260002990334,-0.0502635558255839,0.03907933183394441,0.04127806745656322,0.05334131413126713,0.017057677303676383,-0.01325570061186689,-0.05189431169215823,-0.011852188193285856
