,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL7,,0.052296610933844224,,-0.011091216520669616,-0.025654565078453734,,,,,,,,-0.029946365913376044,,,-0.036741163758500756,-0.04157746099387031
NGF,,0.028567319259977606,,-0.0018033438494936512,-0.027383578060083045,-0.013945557579340604,,,,-0.0038384412773983657,0.030102534768429532,-0.03136123636860453,-0.0020280329318565307,-0.032075370080463114,0.027301810754264,0.13146090295248417,0.04135934213389627
TNFSF15,,,,-0.012350612060216763,-0.018994552927306486,-0.016932964228547395,,,,0.09721582471692769,0.03910524394908125,-0.03167219718713727,0.02113695192980816,,0.041208649199811216,0.07750361664683193,0.019321012014134095
HMGB1,-0.061110881248703355,-0.01872331496191979,-0.004341963877592346,-0.03293541621502098,0.01274143162337411,0.026913595785543115,0.06992527543436182,-0.016469707414378688,0.030068823292136976,0.06548094534385115,0.07980848496359373,-0.039054235723260444,-0.04869691727962929,-0.010899541321633913,0.026628438835073254,-0.07442358502564884,-0.02772119019434737
ITGB3BP,-0.005274413056708224,0.03649679121712815,-0.014351672261447164,-0.023854896671678182,-0.01313980421297884,-0.04228313785522582,0.15226348353751443,0.011195441487378985,0.031874179463403665,0.08204206773271447,0.05744715437435407,0.07033756749460073,0.048416771062556985,0.0007558296221978097,-0.05159437874393273,0.06694736575039276,0.05885347574449816
AANAT,,0.04227687287546496,,-0.011237795033681209,-0.017115228171089757,,-0.02943141911376393,-0.01498281020062945,0.011900395178380504,,,-0.021980252056459877,0.011371479514874992,0.01197802857793681,,0.07561459420958166,0.03614242078773722
RELN,-0.023587585944449603,-0.0470810358953111,0.018609144621846447,-0.01950629552999381,0.03898387005523281,0.024170336148225197,-0.08636101808320415,0.04945101016509209,0.050896774404878026,,-0.001183996767534003,,,,0.014075174103182316,,-0.020168992891978703
IL15,-0.014880089528978006,0.052334726734709035,-0.005710918221933665,-0.03900605219662385,-0.03521140361993698,-0.012048810701702904,0.037207710810147725,-0.04249775878949384,0.0684506063936359,0.0771682157718868,0.09364026189715051,0.06250570003181387,0.006922129258841211,-0.051644538885848905,-0.012068843556848969,0.08296788131610831,0.0011185335706266287
UTS2,,,,,,,0.10213783741487407,,,,,,0.05600496202158642,,,,
BSG,0.08437760481612111,0.01267599911877955,0.013398017472012346,-0.0038993623370037734,0.008555402782575374,-0.026199718205367057,0.046857373206686,-0.06145139283068464,0.031519620275496534,0.04872044381219067,0.0893185281317803,-0.06208845691403174,0.16105462298294873,0.025185813473543907,0.004355258973650247,0.041280120020455655,0.0828128754710088
ADAMTS3,0.0719845251792832,-0.027760617041898968,0.031793061644848505,-0.03317766551345785,-0.002827187135894391,-0.019407148471219923,0.20424781237994355,0.02428694158751784,0.0812931608633471,0.07128698420770331,,-0.026319114155195243,-0.0023866192406408974,0.006569607915958881,0.03924380605654063,0.10547777576810807,0.047855481034563364
CD34,0.02686421019344013,-0.0394773874452992,-0.03229587216117207,-0.014211621554753489,0.0473389619891878,-0.0012495051385522228,0.12325657919397022,-0.0166229592166545,0.06595042660726314,0.03293374396225774,0.04318198626277027,0.07213752669145351,0.04279552183976867,0.07905128635247843,-0.004328430346699488,0.05396282863766785,0.09570978516729854
CCL23,,,,,,,0.01573117160715133,,,,,,,,,,
PLAT,0.04035575189402245,0.0055458475140656,-0.05310923010972342,-0.04957362219691326,0.07045921529149775,0.039851810305453046,0.13284533775777124,-0.03539586243925087,0.01863436147869821,0.05500077864196276,0.03526319671437452,-0.06569242178380787,0.10788871760530122,0.09191861838019474,0.0639858956845186,0.07559110962517822,0.09427268130623581
NTF3,,,,,,,,,0.02919812550498101,-0.027899653511456506,,,0.028686802157982142,0.0761189940883939,0.019035946331276914,,
LTA,,,-0.014206754612073307,-0.014215319209955432,,,,-0.0144300076762279,,,,,,,,0.049994816070457734,
CKLF,-0.07310706231254667,-0.003796639225442239,0.03237122107451878,-0.043401394902931704,0.009625279840453357,-0.03388281960232821,0.17398035798009134,-0.03981157135592773,-0.00026444872991283696,-0.004987748895847136,0.04671448091567358,0.0351590052805006,0.0561284458115442,0.0843108103833424,0.00375533129824904,0.049211264389545914,0.025020527885031986
APELA,,,,,,,,,,0.03494007572392614,,,,,,,
CD24,0.03487383089870751,-0.02844573734946103,0.11229122925108533,0.001745817308447598,-0.01384549866826806,0.019919247519971754,0.01616977590053894,-0.02316440703955891,0.07117422717539547,0.08774355934088714,-0.11112110338102084,0.0626403470572614,0.0670257938796293,-0.016734531344057602,0.056917622967663756,0.06908161643564366,0.019274776207697086
HSP90AA1,-0.1003717766807123,-0.046298352149078466,0.016564880682025076,0.014224693299810624,-0.03800868737524469,-0.03610779760261952,-0.23432936458136897,-0.01013612027888242,-0.09962000218116032,-0.029573522010126276,-0.08602841704191776,-0.0493216442731157,-0.07648109266673313,-0.09769753087683751,0.023513347054538575,-0.1382562256886402,-0.06560322675716601
BMP4,-0.029281391991543608,0.03840250682766515,0.012125696086433853,-0.016177158408620662,-0.033214865033315756,-0.013637103938567896,-0.017642884017143187,-0.02124360043174903,0.09050723481725852,0.03548921477558333,-0.016990548300387816,-0.04201379031946708,-0.01858320514343774,0.05881827329655635,-0.0016899389649942668,0.07964434318668208,0.11721507526160234
SCGB3A1,,-0.015031287955639287,,,0.05346822865821488,-0.015380519959768359,,,0.024457862570989614,-0.02786520392727172,-0.0520154087879076,,-0.047611338694229295,0.006917169160250444,0.022378839466298896,-0.01516423738310763,0.11844016589319213
IGFBP4,0.08499123614876143,0.009468129593693909,0.08171139147117891,0.007199481831087714,0.06910958501143696,0.021343740219339748,0.2329218769119713,-0.017333188040579522,-0.006247321329148952,-0.0041661788600778835,0.020985484683040186,-0.030334454633706768,-0.014393324534121149,0.00826058331149108,0.05193886198731044,0.08853553488038905,0.04576387909859935
RSPO4,,,-0.03068380496866182,0.004437486529941032,-0.007344618377601568,,,-0.016782977403960085,-0.0130310889234819,,-0.027542393235411005,,,,0.01712643799875302,0.1206987639681268,0.06300862368387149
LEFTY2,-0.02817083479729321,-0.05323941613240509,0.02581765410693323,-0.031762894474320846,0.06053960987233432,-0.012360107927459734,0.16057936210264231,-0.02802928617941294,0.039408244398355795,0.027735543619856636,,0.04724408363650682,-0.04090251321083785,0.08889536375925182,-0.04651713346349819,0.026693487860392523,0.06819059571973823
PF4,,-0.015592548379321664,-0.03272923796146906,-0.009676867904289527,,,,,,,,,,-0.015208164436547504,,-0.018712707458814072,-0.022404347470549986
ANGPTL2,-0.007359627220116184,-0.03171090960109367,0.04022912551424383,-0.06123381815341336,0.014468920138503481,-0.011954064937096276,0.13743937005575468,0.020136569866156813,0.05786090325852437,-0.025794398384429516,0.04046292007947273,0.034525184716070384,0.08238387383838984,0.05112321586190801,0.06171091478171509,0.056955573463130064,0.0883101892868631
LRIG2,0.02823240651740124,0.006102741974704362,0.06887876029142574,0.0021448724052421445,-0.018463390420521926,-0.03985116187228648,0.004358543296657597,0.006152014142117573,0.019301611723918564,-0.027999908457039174,-0.011057424825608949,0.08875002435566964,0.052313281653389505,0.028993930274516282,-0.02900266623710196,0.0795344506277267,-0.01900728931852438
ICOSLG,-0.057423020255903026,0.023022128021009648,0.005616541405597844,0.029509351593038167,0.013654766087009279,0.03891558073142824,0.052504202281770454,-0.009862893118771893,0.06394284739201547,-0.03711305231775038,0.006967528170067513,0.025195723770183906,0.026330966355646735,0.030733840866596272,0.05413040445903867,0.09967399338193192,-0.05280395842053124
WIF1,,-0.015758550892264137,,,-0.029629013198862988,0.01273759022789649,-0.14973968769850513,-0.012951026146360577,0.0030791484630921626,,,,,,-0.03664975294693963,,-0.06877380782991255
NPPC,0.21054967488396426,-0.03205936905886764,,-0.015011208497356869,0.026673214258708226,-0.029507473170517967,-0.019918054569830045,-0.0020291908990627263,0.030110056216555433,,-0.08288311759139498,-0.026319063607760478,0.07827064544365518,-0.010322024026937835,0.06591841165805244,,0.08623916866664225
LYZ,-0.05799544829123205,0.001054674413974656,0.0024262926659669734,0.0712236754908885,0.07284353821252629,0.044295482164396764,0.12374127650678711,-0.010505517913125324,0.01070712679948324,0.04716414016405025,-0.004789347612649421,-0.018962796487610133,0.10223785878319895,0.04935719769149768,-0.012106500971182176,0.05877829706471442,0.01685998224042129
EREG,,,,,0.02432051363165485,,,,,-0.021418880294183065,,,0.12305843457310851,-0.04824729263310758,-0.04058597700050265,-0.03188346920049339,-0.05135558230483073
SPTAN1,0.11623918165529736,0.02363840864317214,-0.03780048867292448,-0.1060968207813253,-0.016457254596274336,0.054783626481053525,-0.08844480649884592,0.0722411510754848,-0.02520651621081074,0.044305465843288906,-0.021623218266389767,0.04015112973120326,0.09852103431396689,0.07324113359953799,0.04688108281417326,0.04414840677559808,0.0771738670171179
PTH2,,,,,,,,,,,,,,,-0.0028319881789554977,,
LIPC,-0.00967208843941746,-0.01908937763642287,0.04221449058449895,0.05172820964847014,0.10859129719295886,-0.018684615922086995,0.07839214559969096,-0.03137748539654791,,0.025319644512534815,-0.033468298267539984,0.02079539530861649,,,,0.1431897201477067,-0.04035305242021098
COL8A1,-0.02956467479699018,0.017748772215081435,-0.019713642114883377,-0.029688974373827764,0.025752586895735584,-0.004157899398971318,0.12814278926398742,-0.013472335054001998,-0.018579306790127564,-0.014827930522726285,0.059670400305433004,-0.0750030943091843,0.060318791430087476,0.061164612755578114,0.006038351878250726,0.05464602456159881,0.07793807831317624
GSTM2,-0.01983608476066243,-0.020528515933433113,0.0274883735053589,-0.026638422456255997,0.006608222817092942,-0.010188891852113996,0.0960034713235571,-0.03990224917399683,0.003740344001209166,0.012321133363063006,-0.00730702358434678,0.08895560276486138,-0.017665255678305968,0.02165713703488553,0.0012365520011539317,-0.02088980434813539,0.025202336125101393
SPX,-0.05974793659127524,-0.030874052419179964,-0.014172314620139794,-0.028495555772588273,0.023574723737754842,-0.018156105278834152,-0.0640254165908982,0.02827051324980209,-0.0008802188791237685,,,-0.007349233344181924,0.0008809788305490454,0.029594403961547285,-0.06681008248792321,0.09446805335018262,0.056571765064688785
MFGE8,0.0524263567444191,0.02993012547116845,-0.013065136468581652,-0.015969654105827402,-0.031320191619395296,0.009802079540055192,0.034628087473017335,-0.03520576433150246,0.004321572359087323,-0.00738736758308853,-0.04394426077254019,-0.08586340930104751,0.015831346044960743,0.05724853970254479,-0.015605654803493916,0.019216588209812327,0.05510630437176695
TGFA,0.04240540482095179,-0.048280962594843824,0.026922457632368148,-0.007367341737755952,0.02239857122352891,-0.05731051903611511,0.07150747364946018,0.01442206092283996,-0.011296489303803111,0.030513514243867147,-0.0710470907856832,-0.06072739697352962,0.09598013181515816,0.06556728983478023,-0.007103044663596501,0.10330340136610452,-0.013091718974394949
SLIT2,0.033442577333043226,0.011113817768116799,-0.003587429591971781,-0.0050937176162263505,-0.011259431475532078,-0.0502623023712788,-0.04747101039231873,0.07238786856284926,0.03489791720147468,0.008057791675142287,-0.03960629300499541,-0.02976453335270501,0.1148277126430439,-0.03388949231562024,0.014762758496019398,0.011896426689678675,0.02118968029727737
PLTP,0.03784211013159681,0.004451984340773208,-0.04470753430704692,-0.05275681098890151,0.11128997873514059,0.08656105798820297,0.2501979918174914,-0.024300896035805382,0.08123265759792694,0.08357956753077202,-0.014294172633401533,0.008309835814019171,0.02253006873618111,0.05371735235033641,0.06600581613337267,0.11976685061590155,0.026571649246670746
APOD,-0.07911756601849765,0.052838776226050724,-0.06610811433832114,-0.042258541580232935,-0.04813689540183269,0.031150654169799376,0.020169255705361443,-0.011448766029741198,-0.04443525849583987,-0.0030633839120093737,0.04837713573990277,-0.010721480649426888,0.07139234865024743,0.07821444802865299,-0.019127372646855323,0.01863541553397283,0.09077692636339471
B2M,-0.019245519525239837,-0.006024880995593422,-0.06397758378550777,-0.046843507140691264,0.10655887845923866,0.03876238357496178,0.26100646401165317,0.03836355884851359,0.1180078925516744,0.04970493884935128,0.01364045282890655,-0.08075060485355076,0.10364521839628603,0.08835402586541095,0.03638261960675042,0.028495797569698993,-0.06860611242894307
OMG,0.00549429728455903,0.0005142094060822419,-0.026696756689028794,-0.01464890071660636,-0.04041447243062786,0.001306435409754178,-0.061599189523308284,0.04832578444393868,-0.07279801379000157,0.011255480122391586,-0.037996115926542666,-0.00802579340809796,0.028951778688095137,0.07262738026656933,-0.0439535206715881,0.13479394979502343,-0.031265049869757436
CXCL3,-0.022912605922670127,-0.038505328781954444,0.030790886328496515,0.06189872491423244,-0.016158735169474848,,0.0007140721478679356,-0.04868159222160652,-0.02630550990686699,0.08083412395388066,,,0.05037927549925791,-0.019969115443455105,0.051178874451730645,0.11203943057513292,0.048658426798342376
CXCL10,0.01651579307100702,-0.013802233457401449,0.03645169214113275,0.004345651768191726,-0.020664708452405568,-0.01646935924378233,0.2271921041080828,0.06202602961371848,0.06423085327892869,0.050855011431319035,0.1383187234067699,-0.03550125312063387,0.09509352163884398,0.0004889845855629104,0.03864129063591804,0.02450544989753183,-0.017370680397137652
RSPO3,,-0.020418094811473282,,-0.01123779420333539,-0.022775364920942457,0.04062384515326872,-0.04832795076743276,0.043781073574955275,0.013510913527051747,,,,0.05744981291290099,0.014008919453592268,0.07569152584714754,-0.013818232640110017,0.06302110211867837
CORT,-0.02845215506930341,-0.0022657537908845715,0.011645288012708524,-0.025201616396563924,-0.027641344074648955,-0.027720645601654725,-0.04526911560790264,0.026458490154478848,-0.0166708472851965,,,,0.04256860749140472,0.06630365310511528,-0.013960971038554749,,
NCAN,-0.0018662651848816805,0.007773619647986961,0.12130250295335356,-0.014772721673554002,-0.008000947833724242,-0.009526646047078303,0.08942546340970801,-0.05641468437537695,0.0194210554411294,,0.10107943125936686,0.06042879840751541,0.07393731079322893,0.13960494766614143,-0.037053338583056386,0.044523520887824714,0.06326979758742646
PRG4,,0.039562102183043305,,0.09290379292080869,-0.016307079515634818,,0.006381582637594987,-0.021447978863404618,,,,,-0.02655056203188659,-0.03690165084319414,0.021046281203318994,0.1495049649531047,0.012711884125826607
ZG16B,,0.01243891290150445,0.057007273688734844,-0.012872715231167028,,,-0.02666022794755089,0.03661073267833696,,-0.059769721426558356,,-0.02443468148877536,,,,-0.004449116651778692,0.07003819942319474
TGM2,-0.029173374761282785,0.034108172635720274,-0.010165010127469858,-1.8837861972911504e-05,0.015602468222011834,0.011115058252911106,0.04478686275558956,-0.012594577045143003,0.035369185627832776,-0.003535539659651701,-0.048800752992012975,0.044195300603019724,0.013483834801569892,-0.0035333742263278212,0.029762380603013932,0.0603583196213903,0.05876346505703841
VEGFC,0.038725186421959434,0.04564508479670889,-0.019192334172949563,-0.005415621772334135,-0.010843662291241467,-0.024700207277340815,-0.0022436215795420974,0.02822064498338548,0.06861225016909138,0.0462799708629935,-0.028076678192784373,-0.03167220001155758,-0.002028280185473149,0.052425224482558284,0.11125243692312317,0.05293001577111108,0.05055374754189773
WNT6,,0.019389996269397934,-0.061821089143094234,0.021629662658395398,-0.022469585615848674,-0.01235836727793823,-0.0037080665669012836,-0.025517065060542944,,-0.054420296809702166,,0.007417477172615231,0.0727883766180499,0.01995809051027723,-0.014159262411989226,0.02546375089252726,-0.02670271006787452
NRG4,,-0.013844345303033289,,0.07086889160724165,-0.023227302251862435,-0.015128926135287749,0.0072042081185371785,-0.022027948437083583,-0.014238199714109315,,0.014135849498308187,,,,0.02223829235726162,-0.03728510100963517,0.04542886484099346
PMCH,,-0.01595635300802119,,-0.01870351451480099,,,,-0.016782976594000153,,,,,-0.0489754242199141,0.005795154239030003,-0.029975322170124993,0.020076877320401133,-0.03542162977339089
COL9A1,0.02157474695676278,-0.04181386211825346,0.042591248978355395,-0.014098218926696441,0.030036775579564006,-0.040840144686413095,0.09055701804357531,0.00862687563795099,0.10812969806840561,,-0.004752933852897718,-0.017903252338288555,0.045723811700863023,0.11879199896572198,-0.06833126700163118,0.08792259828444132,0.019943314101467324
GDF11,0.02794071370912914,0.017416123315727443,0.007479013628076432,0.021425073654196353,-0.02562434471741093,-0.013373292553857413,0.123973497973954,-0.011348222795597489,0.01992375815298237,0.04142709398090082,0.0170930929356962,-0.028136645280612552,-0.026652856998116762,-0.049396801132730275,0.030011877438954997,0.1000990366359455,-0.04588392651267472
RAET1E,,,,,,,,,,,,,,,,-0.040901490889781074,
IL24,,,,,,,,,,-0.03769058171842947,,,0.012359988248805881,-0.029324714002479144,,,0.0011193809676212398
SORBS1,-0.0479516230520342,0.010927524645185026,-0.046046892278300784,-0.012302090109813252,-0.004275648585811164,0.03845968419949067,-0.08105471001355484,0.052152912378588746,0.03195492171136424,0.006414293126606359,0.009271550298582567,-0.05049803431822862,0.06926867714543006,0.032739278316643916,-0.009299603797784665,0.06731021124028692,-0.01577508422270478
DLL1,0.045714345978795694,0.007298030719493759,0.05834250598220418,-0.08879644676117054,0.013093630868260783,-0.03665866954911953,0.05061555212809746,0.03272999995484044,0.00859036562798486,-0.008119763016988234,-0.02294679047104005,0.022454569546203382,0.012402603508080765,0.019470796458717174,0.04269886191744186,0.12354898320974085,-0.026718655399650796
TLN1,-0.004288377789440149,-0.05901999231668143,0.0856917423593311,-0.00011541611965583734,-0.0011360566946038548,-0.016648016850361703,0.17393146787165728,-0.020920547601353142,0.04955464578194611,0.04522881690584489,0.07452076827956605,-0.03213677976656461,0.011148499417755357,0.037155333206541366,0.015326133305805107,0.03130145996762979,0.0037367647116979476
COL2A1,-0.026723849990867875,-0.029555664009170004,,,0.009998461034154901,-0.013388752912920151,-0.008674212544066778,,,,,,0.04838602368734029,0.048185330660062135,0.04635774203396607,0.14683300053749848,0.05462686783324134
