,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
SFRP1,0.04112925071642632,0.12656607238377915,0.0034370583882201537,-0.014215319391234604,-0.017475655699900866,0.02473723920619743,-0.0036723412837742497,0.024757716062149965,0.052018099733155354,-0.08844763082611257,-0.007872544890413813,0.03401157031009184,0.05220553731691373,0.04324773028930328,0.007347065471123163,-0.001782506126290563,0.012283438559518084
CXCL13,,,,,-0.017318597972919795,,,,,,,,,0.06856916465298796,-0.053780948057971116,,-0.02521753498815148
MICA,0.054633081933240964,-0.010084847914117756,0.01703841780735573,0.004213406342765145,0.043319905807396655,-0.03641905177823265,-0.03606785723216987,0.02420289035575372,0.03301260732705281,-0.005952522026744835,0.008377235138646057,-0.0957815975537084,0.11570572019581096,0.07679048682725705,0.01999844602387002,0.02155351532775996,0.08238214050393995
TG,0.11018624882135233,-0.020759139115220874,0.021013689460548376,-0.015340581816516773,0.00559394262958054,-0.01980519984715977,-0.0327726894224734,-0.02339256225209087,-0.029035256042966064,,0.008677621279758605,-0.052205335215854604,0.008236516201683666,-0.01987025454993312,0.05008025169124779,0.02715453825878325,-0.009485475849980706
ADA,0.020561057671612412,-0.0077797595703994644,0.0016402888515210476,-0.04799804941012125,-0.005064084209025023,0.026711328982422435,-0.06013827566968739,0.0677301594674567,0.024024050762221343,-0.08459772136879713,-0.016128767978815288,0.013547644299864782,0.08724252235093302,0.010870384455664184,-0.012603091262429946,0.07219789557463974,0.07050390088862485
LAMC3,0.01257146065454827,0.011830798468706353,-0.021331397067348965,-0.05097936913468177,-0.01772294478775869,-0.007328493761108058,-0.041398490487370126,-0.0050850943240046045,0.07980493037443741,0.0031129954215297637,0.011792906799517012,0.05264325801320506,0.061132764895395625,0.0015747475753847288,0.012715429524509695,0.05319901207227827,0.05049367961652186
CCL7,,,-0.022413209873332725,-0.011091216143244488,-0.022961263429448306,,,,,,,,,-0.022412742641931615,,-0.015589439046695248,-0.05264408383539481
NGF,,0.1333065311112811,-0.029826690450353095,-0.013420986502387346,-0.024508758872178266,-0.01889947274594822,,,,0.04697384124300798,,-0.04651303484674373,0.14585622489688005,0.09035662320862957,0.03950698441211174,0.01426577347289717,-0.020170981281580645
TNFSF15,,0.023974916320846733,,-0.012350611639935423,-0.01700044152589352,0.008632503321267006,,,,,,-0.02709711289861779,-0.030840099197035033,-0.002345704569071233,,0.06658051500298819,0.05797963731465422
HMGB1,-0.07031664216180239,-0.02081300112212462,0.06244236250540589,0.015291132852621151,-0.05172799419054766,0.015755157885956352,-0.10500883697352656,0.021803775434817877,-0.013742560680849359,-0.04509697576811262,0.012631184491503375,-0.05690742096831691,-0.0002087649503028838,-0.03730028857582649,0.0264647765641152,-0.015007436905749526,0.0658083339973453
ITGB3BP,0.07896410306813158,-0.1397205426095266,-0.02332852149591853,0.040260048819043846,-0.05447676998822508,0.006761839158947803,-0.08458696646908972,0.0005692003612609313,-0.005061069113542325,-0.02623791672237456,-0.023899133971973897,-0.010518959408857576,0.1403439398761156,-0.011530806477228008,-0.03425867958693792,-0.050477259801069534,0.050326205845946825
AANAT,,0.017081702000627298,0.021927702847034665,-0.011237794651268134,0.07979793385931755,,-0.006341790598868225,-0.021037067939864644,-0.02509769512238079,-0.030955395299695238,-0.019568092652231986,,-0.031714397135621915,-0.01966229938687069,-0.022718072532674664,-0.01649427662496868,-0.018983005146305708
RELN,0.008005157129075647,0.017358016037490057,0.03745486222834424,-0.01950629486621035,0.04211233509175051,0.05027796989819342,0.13176858635545044,-0.02128483652142593,0.006802261000643617,-0.007934483390734678,0.0407643464241607,0.07880170231293351,,,,,-0.06449051152310455
IL15,-0.02846085481504234,0.022559003780329264,-0.029952579560583635,0.02177666129188948,-0.009613269474964424,-0.016328939748903933,-0.004993841208738388,-0.03560911361759845,0.00235324565123706,-0.037007629546810465,-0.018148501512415125,0.037614531264228826,0.0021689055938354435,-0.0360221380742636,-0.00234660295513567,0.019632043376848336,0.07114937822662858
UTS2,,,,,,,-0.061034099272724775,,,,,,,-0.01674388696419296,,,
BSG,0.08856668154204979,-0.013514674394647066,0.043896308857094175,0.006537122416428247,-0.05211141850112203,-0.010421802702159122,0.10335772344860354,-0.010524809499198595,-0.004468807699587842,0.14070803916234081,-0.019819962189206522,-0.07967548098615916,0.0869716026327639,0.09403118882470957,0.03555988065128361,0.03468079585026991,0.0052952183132148134
ADAMTS3,0.12291184169288767,-0.05433410670005087,0.02804323409690687,-0.009070534449973017,0.05205808405801497,-0.02630119817882065,-0.14328024331450426,-0.07003890427252726,-0.0521924270026274,0.009955647992435214,-0.007724281852403086,,-0.03797476191044487,0.08630074524736227,-0.042345537097527974,-0.007393107892912897,0.010777203868566797
CD34,0.03604043520045403,0.08503739284850852,-0.0002926884705275473,-0.03403097589577798,-0.04030605047330567,-0.028176151602251984,-0.0544334114557866,0.007665165193236903,-0.006852065689666162,-0.05314166887418167,0.03539890621268498,-0.043389517925747224,0.06487328927178551,-0.01125606523636627,0.06992220092253233,0.020005762799519353,0.0065467083997968745
CCL23,,,,,,,0.03684745394714216,,,,,,,,,,
PLAT,-0.058177534434747984,0.03817397300821903,0.006044906076344423,-0.012329289861324744,-0.06831544217864022,-0.018700195753137194,-0.14319803529373837,-0.08256118007414957,0.03259924235639303,0.05402037678801296,-0.04916595723592988,0.002213666452835016,0.08554669883177057,0.023833483288790855,0.07725330449068414,0.036001246794616235,0.10535980605042897
NTF3,,,,,,,,,0.027804341267635896,,,,,0.0023783139749236084,0.16519934020320368,,
LTA,,,,-0.014215318726219617,,,,0.034216406956102084,,,0.018957555591699628,,,,,-0.02219881059006232,
CKLF,0.0257654330310723,-0.03438619438369061,0.03839666284957859,0.023616618433685364,-0.00350326815771405,-0.0327436623963257,-0.1704137543590032,0.03981201487516265,0.02041649286963149,-0.14988986282485928,-0.07366730466003628,-0.002025146915049505,0.04598312747765022,0.013961852411846635,0.06142555111334951,0.006445481906569535,0.018488283446473755
CD24,-0.02100933509260122,0.03190742571032832,0.03306451229971864,0.03093602694689711,-0.01129283053123897,-0.05057212609097547,0.013118855881193115,0.09301240449383288,0.010908418851931043,-0.020756906687880834,0.008862616590718757,0.042624451102669075,0.1110093726672809,-0.01659127434909038,0.07125022469725495,0.012697430625220824,-0.03186499712486854
HSP90AA1,-0.0721013978575252,0.026758537199002005,0.011721024797186032,0.018425573062433098,0.11090633695660326,0.006558393356100954,0.20345698692224418,0.05293807399849044,0.001889680781899132,0.21050722439610772,0.08249881595569879,-0.04328112970140048,-0.09129738465801295,-0.028020017523036355,-0.16439198989372822,-0.043177511014880765,-0.025882600738782065
BMP4,-0.00047904516261465394,0.09005662637053002,-0.02740401802445965,0.006049561680633393,-0.029727857925919723,0.03021998085840984,0.06556203251650686,-0.021796677082612074,-0.01880512516191623,0.08975681607873286,-0.015464399655062019,0.01278982764707573,-0.04606467624181004,0.024220527648165527,-0.012766472676660744,0.057563109895276375,0.023686214433440135
SCGB3A1,,,-0.022413207632041687,,-0.01824234066385818,-0.020844180388225057,,,0.013351753588432911,0.04989604030975037,-0.012663785914691833,0.0544000826108359,,-0.020982982605589975,0.04478089717858914,-0.03268688572666812,0.05975768828668871
IGFBP4,-0.017302445078679167,0.08864203469530163,-0.029889290382188786,-0.04913471960567531,-0.08351242879509474,-0.012906867337174178,-0.07497401707058196,-0.04282958808889246,0.08243844375867541,-0.013689851263779572,-0.061782720096641104,-0.010850448368824983,0.0370265573172861,0.025003774431635498,-0.07204717964820365,0.055803032121172214,0.08109616629233371
RSPO4,,0.05850515029661496,,-0.021759035840037726,-0.02105462651275199,,,-0.023564647162485488,0.043734150543613105,,0.12387083114647375,0.01560744412857777,,,,0.028949092912839383,-0.02393681755551895
LEFTY2,-0.021108449967648952,0.03519363512704399,0.04219779369564492,-0.031762893393455234,-0.0326800349763694,0.01013227964041633,-0.07889805315215288,-0.04207988867819439,-0.012159729108724189,-0.032926120191948516,-0.022404125206823146,,-0.040528311749466146,-0.019025880460324534,0.1938948805012067,-0.03379938847643137,0.04708547785239657
PF4,,,-0.023250105072152354,-0.00967686757499354,,,,,,,,,,,-0.02356293527145932,-0.022198805453092895,-0.01875106364861378
ANGPTL2,-0.01991016994543117,-0.0074025011469012495,0.04979292154269783,0.013699872737077488,-0.03436709774656732,0.024372795481392193,-0.12896996157986484,-0.020924999108175617,-0.024238233633325796,-0.09747376128300148,-0.04014382106947772,-0.005803704225286462,0.02684972021804514,0.03479506657382745,0.12531702785962875,-0.015487855400306012,0.10839590403784116
LRIG2,0.047817031295377496,0.0627782631283509,0.03607202461388228,-0.017996317530019408,-0.034933076682316384,0.039978845140525764,-0.04346616199166313,-0.025753716649783515,0.06365314721146817,0.1116942967135785,-0.026476747896080424,0.06228125643198365,0.04751985111475233,0.03328492037209714,0.048311880303247026,0.03294621769576655,0.005273265527764905
ICOSLG,-0.047425869991633625,-0.02679077334209925,0.0394859776826635,-0.005356034387860403,-0.018230337452607954,0.04522399582319916,-0.08639103215133938,-0.012070982202777882,-0.05357862002973433,-0.03756599204762017,-0.03497209036499453,0.00011334587552415547,-0.012080090181611852,0.027758580954102753,0.020037854269385612,0.07220181180899228,0.02181865318756411
WIF1,,0.1715993705298294,0.009740045698803539,,0.09976667211909701,0.0051191535395680365,0.17705757084522186,-0.01818428007053742,-0.03547052022594443,0.10511793694651746,0.07477686366720004,,,,,,0.08501710912426344
NPPC,0.06944091630716037,0.07444576387054559,0.02266829013811089,-0.015011207986537586,0.057294100376875476,0.06801702182853121,0.029797747107606305,-0.0036062134449954277,0.01718586950330521,0.10637702705229553,0.009615307877666117,0.09778634619339512,-0.03797468897764063,0.10365360221240598,-0.007056045139751542,,-0.045063137202887835
LYZ,-0.029982601382249487,-0.08597046160259687,0.00259388218817824,-0.005181409755398467,-0.026578382394634847,0.000858017760700869,-0.02536072720755117,0.0015334581046773776,0.024176125903442983,-0.167370596892232,-0.0414288070363175,0.04479604259440403,0.1022242359987805,0.035054105936685016,0.02007575675717706,-0.0006332392612401883,-0.007547027519665646
EREG,,,,,-0.02962885512401269,,,,,0.016390569284246065,,,,0.039057505777527854,-0.008360164430355813,-0.020841908203057435,0.025216726169676417
SPTAN1,0.05393394188248438,0.1292518099698566,0.10024890362742035,0.019600611060193535,0.10555754812117732,0.015762862373858866,0.10406392685173611,0.046186198518362594,-0.03094968361101465,0.15102346015050364,0.0877411328558556,-0.07437358552814595,0.03642447190100131,0.04708667467853476,0.02282038296880782,-0.008332927887116702,0.0436576671314625
LIPC,-0.02729500809528344,0.016937020448444397,0.03344273901371195,-0.01739005173974283,0.01463573252079389,-0.025321998591948055,0.0013305693062772295,0.015866722822619396,,0.009192700701524573,-0.016814320291738627,0.042024780661822206,-0.030060989911485564,,,-0.028067692290029606,0.08898815647631324
COL8A1,0.015232567215802767,-0.046901904885466576,-0.03422861247253284,0.0015722706752731863,-0.012484078237789046,0.026843378286140834,-0.04301594747702395,-0.013490500585326005,-0.007602541982672135,-0.09418045846255853,-0.05285679587453964,0.04869269352031914,0.03756627302892612,0.009280418933086941,0.04829332886335238,0.04974431671900292,-0.003320508087951212
GSTM2,0.08557626229551886,0.005171616781958033,0.056633362611813814,0.026763226603093885,-0.04127521160861462,-0.013808317292075422,-0.03426173817985451,-0.03927284876464091,0.025588181092343582,-0.043797037776723065,0.008973722308810104,0.08883378532965476,-0.029616407019728723,0.02374013465436314,0.07216396807335052,0.02264700472674554,-0.02046873438401918
SPX,0.010003958574512271,0.06843826054687836,0.07301464901726552,-0.007309898502715124,0.08128164400862384,-0.0008105311212781473,0.09632114753796263,-0.0039140400695486695,0.031549482716690294,-0.03423688682640567,0.010803303864372645,,0.0017387849310940423,-0.003584711136723702,-0.015438506302129926,0.018868198546204435,0.01931868148682254
MFGE8,0.03649772846998842,-0.02319100401057845,-0.01242628774271684,-0.009015517870249668,0.011520358920549504,0.03446383822815742,-0.0292902387186744,-0.06542669605943,-0.02432913519082045,0.10253891664770527,-0.03571749541868428,0.09654722002101683,0.055891560399449286,0.01302762225942045,-0.005727044690110338,0.05692225736855853,0.029134713794831613
TGFA,0.07261723028187625,-0.0064953898608761905,0.03586165378560586,-0.005612358659255851,-0.08499609506469387,-0.01134362027606725,-0.06825749297842723,0.00968421227924217,-0.026390587596901556,-0.10358038133967891,-0.05208312503629925,-0.010733321788006175,0.06569379644395304,0.01236453409468531,0.07540367124218837,-0.010992740033034657,-0.002328646669427099
SLIT2,0.06466440069973468,0.1465947576685967,-0.03012191995741032,0.02306959038106297,0.07680292995809217,0.02333831537101064,0.085673163363829,-0.06064049426472172,-0.009351870572725659,0.16219151907436538,0.08372540618538618,-0.07717873808422912,0.039815786702343384,0.01285156921027361,0.028142949104969738,0.022331031851040184,0.007983298581422597
PLTP,0.05782476183283092,0.05657292796766622,0.01234347176424066,0.016930177099602713,-0.06776000400100138,0.011340681510579488,-0.17688456724212154,0.05513553091636035,0.04259238705796574,-0.1709722447226473,0.039197573775595004,0.05286904566598911,0.011977502455579417,0.02445917535053609,0.027049137234178698,0.013207645289107485,0.04581679826786093
APOD,-0.09113505182599387,0.023227241552441647,0.05182324600645868,-0.004351177371154767,-0.03709943257146461,-0.008623058661110319,-0.14799083476094485,0.05459079847130229,-0.007352498746720146,-0.11356278126924997,0.04936069545466511,0.016947381096959417,-0.18708589961397795,0.06860493520657744,0.13490401509292033,-0.024307210633851325,0.008405587144184911
B2M,0.08439942443713576,-0.01743929273658075,0.01897389156056823,0.012130605060693708,-0.09418258264298496,0.014810210832104521,-0.2036641799299976,0.0499313747791432,-0.01801795645527358,-0.21046107732362387,-0.06568503186146352,0.004890903409248181,-0.022707261283353375,0.07906834289758043,0.101461138152758,0.03581116707445999,-0.008547571815465326
OMG,-0.05170542801090757,0.17141616482263708,0.059174803018183085,0.004839950052337524,0.03327171699417349,-0.07137014360803189,-0.0438215608275004,0.07834376022464191,0.01603509649825361,-0.07633357072221233,0.09723816708622486,-0.05687714064604908,-0.06297577047577961,0.027669010480869144,0.0863369858985454,0.0047936671555464366,0.0038120190576212856
CXCL3,-0.01716845096097794,-0.04815493683470814,-0.0022902620999876236,-0.0316327922521142,-0.06962330667279029,,0.022497417636500403,-0.06938352221559604,-0.009959751221390338,-0.04768222434810667,-0.013070209148940576,,,0.018460244095818375,-0.09281621917962384,0.02229756358354185,-0.03174108246925701
CXCL10,-0.0028168278410661742,-0.08653162275750753,0.10292136952731379,-0.017634339740178417,0.005331200805540241,0.010090960102444759,-0.15231130613203964,-0.03662497674414928,-0.018431678546739255,-0.08888786197940825,-0.020770144065115834,0.07547322332668352,0.041406165601792805,0.01499848881046963,0.07507211382721053,0.11711099476545749,-0.018740397829485177
RSPO3,,,-0.030445494744751587,-0.011237793820922343,0.05145555159140549,-0.006386132988421366,0.09400212754474549,-0.02758417031541423,0.027540168375223967,0.0473175037400757,0.08646369657520155,,,-0.024107691156158663,0.08131170618075044,-0.0158202322663343,-0.04865485780620526
CORT,0.024330176648960915,-0.01859217250045159,0.059805053240497195,-0.0252016155389733,0.1096686249508847,0.015800796472423568,0.0849585216864834,0.05632862425950846,0.044807221589573044,0.049007460455966295,0.014477849040142371,,,-0.02555645785849944,0.02760442420964919,,
NCAN,-0.05048439357010611,0.07770176205009832,0.11792190903739587,0.00532874192380217,0.10709208793926557,0.02849597656031977,-0.10348837697052195,-0.01412093739220692,0.014024294344103313,0.09242455798909584,-0.034431501904953345,-0.12170702385959221,-0.018140302503235377,0.021629517695260846,0.11482612978421078,-0.008459109485832682,0.05808068322755449
PRG4,,-0.04918782800570339,0.006940029884356653,-0.011091217871645883,-0.014595108019894725,,-0.04527738173302105,-0.030114683592752718,,,0.06898439465610504,,,0.09835114759230233,-0.001862774994583861,-0.012613726797659,-0.026098926005265494
ZG16B,,,0.02614351511306159,-0.012872714793118939,,,-0.004698730751617615,0.05432376296484322,,,,,-0.03525579190934268,,,0.023175451026500114,-0.0159965803978243
TGM2,-0.04490892389608105,-0.027022108032890315,-0.06333468407971278,-0.009546103228667452,-0.04006752014307929,-0.033815626399526844,-0.039039147419929233,0.019467983255330813,0.004985298403350872,-0.0016777479368733305,0.03148145980794504,-0.024304336616423436,0.07754256783610027,0.029238797957895715,-0.0717272103263382,0.04334719267673041,0.028839113470213305
VEGFC,0.06449800536141766,-0.03529324866183153,-0.009086010481335572,-0.01976752002884034,0.042424192813582985,0.01294554405632701,-0.032109944106785575,-0.03705071855013784,-0.0024160768372038406,0.0170733984950974,-0.01629658886901869,-0.10234045626997447,-0.030015222452991038,-0.013359562960533337,-0.03267051414459982,0.025233665233765863,0.02658381214764616
WNT6,,0.008453236055898188,-0.0074951926015061855,-0.015340582453465867,-0.02011065371399936,-0.016748460879027524,-0.009792272931847012,-0.03582800717064655,,,-0.014222839837230866,,-0.033528262244945026,0.09037403223565277,0.034469033036053906,0.04938444290908292,-0.01652926687138467
NRG4,,0.0005398996584687975,-0.020643353165897698,-0.013498519527238413,0.06699527074834238,0.07130509399031,-0.003354216030750245,0.04310973302984934,-0.0039287954441347235,0.0929037814766249,-0.019011871736882964,-0.01944093836475443,,,,-0.01582023403940489,-0.02485748213331401
PMCH,,,-0.023792575464882816,-0.01870351387833552,,,,-0.023564646025236745,,,,,,0.01583758545372926,0.015467496069510481,-0.02140612515473223,0.0009254876346361864
COL9A1,0.09025154459734226,-0.02649905727335837,-0.014009374980728904,0.02645309971608288,0.020449739046464938,0.024898217894151538,0.044458116994284966,-0.03638548938706895,0.02334214996451835,0.0513126412802858,-0.021663575866723354,0.00151297910863396,0.12674146183446725,0.016332320047753913,0.09964655230155975,-0.01982986033269829,0.04698071801131335
GDF11,0.011748289754192757,0.039486813235284135,-0.029656195258690742,-0.016878921525119196,0.012156983212132244,0.0038959096894351894,-0.06993487181899533,-0.05179542768770644,0.023842045747799398,0.06518022779248135,1.3844565922918445e-05,-0.03843732713762642,0.023255303895437975,-0.05107505554911188,0.025579032895968665,0.0508176292067543,0.047991878544260014
RAET1E,,,,,,,,,,,,,,,,-0.017354684335432222,
IL24,,,,,,,,,,,,,,0.008520348364848628,-0.02318723624839267,,-0.027789838098439067
SORBS1,-0.04102553669813196,0.03556313778477668,0.03226114948888456,0.028722857628031492,-0.027684362640243935,-0.02774639337104586,-0.024121407505647726,0.03410269411485584,0.04924416476577635,-0.029878790648075623,-0.02061200229494659,0.0784377559941979,-0.01195723166141645,-0.005869981579237447,0.041976932753690153,-0.0020383224972715173,0.043449117328044656
DLL1,0.00026369467422447456,0.04787135922532989,0.03698440299774706,0.012353550835784866,-0.007789396742930412,0.018042012947928062,-0.0483232304465099,0.05268009230035618,0.013604437958918024,-0.06113463962434143,0.02308034992390684,-0.022476467645864407,0.05330621069516393,-0.004663509651422587,0.11155590030902361,0.04475262943597563,0.07973449134733455
TLN1,0.051655724126362434,0.056582145279752846,-0.023451073167272282,-0.0019673755829345677,-0.07064897402017102,-0.029526809877212935,-0.15443090365053871,-0.02348916675377036,0.012969694337209431,-0.12914196002671607,-0.04900481778497429,0.049835824766310675,-0.008578988574244226,-0.01101586082542324,-0.05346261107054822,0.06663722039423631,0.030755187472901135
