,MGH258,UKF296,ZH1019T1
NPPC,0.0033902073858463615,0.008052714225891556,-0.06570671582799749
LYZ,0.02634772124652207,-0.01958345638855225,0.01041245247390208
SPTAN1,0.007370802349020103,0.06447277109923998,0.04677881708892083
LIPC,0.00930754995296155,,-0.012480057130978666
COL8A1,-0.02244833358210249,-0.00485368855112567,0.06345866344434338
GSTM2,0.0006657416377692476,-0.026255470174725036,-0.06920901452205626
SPX,-0.019328615538246347,0.0477592027619341,
MFGE8,0.06964067156594157,0.029276558530024643,0.04841215896014782
TGFA,-0.025452934283384087,-0.025775553800916614,0.07734299459257231
SLIT2,0.0685301165356971,0.03304418523816121,-0.03139842606197794
PLTP,-0.06859207982773109,0.03056048854709673,-0.025733150865562597
APOD,-0.06101437975148239,0.027573169891290435,0.05480802589180586
B2M,0.08939581055808167,0.037438930045597375,0.03392564112788467
OMG,-0.02751086427446271,-0.04981265971075974,0.025134238116739913
CXCL3,-0.016953926030813894,0.0024250677808837105,
CXCL10,-0.02164063601531649,-0.0024882480887562833,-0.06285787375936361
RSPO3,,0.015272662192872696,
CORT,0.04774499655462038,-0.0038533354170860036,
NCAN,0.026951357985584772,-0.024899531524528163,-0.014521434400383322
TGM2,-0.05858930912455925,0.01613926228730732,-0.007915404231455295
VEGFC,0.023046706877949352,0.010042313951267501,0.02856089207653033
NRG4,,-0.014649189314383656,-0.03009243405873328
COL9A1,0.021086296680157584,-0.025493048050237957,-0.09491400394448204
GDF11,0.05813976638091992,0.02366541665356834,-0.09354432407323858
SORBS1,-0.032792835844812185,0.04451713665779251,0.02215514710621907
DLL1,0.016192088958316805,0.00554114297667645,0.0023715237037213004
TLN1,0.01874397512111574,0.03229558457288487,-0.08506983142465699
COL2A1,-0.01977401337642966,,
SHH,,0.022644410602535428,
PON2,0.04156340136795657,0.005253526602467754,0.10320966305107611
ICAM5,,-0.011460925950678855,
HPX,0.019605200641971823,0.011039768137049316,-0.01590440804264198
SFRP2,,0.004959448626643822,
CD70,,,-0.004785906189799788
HP,-0.02766149264696176,-0.01354917143309111,0.00499262811000822
CXCL2,0.04552747696499134,-0.03022962337773227,-0.02964588072467974
CCK,0.136066046295433,-0.03416909112526372,
SEMA6A,0.021050944300007177,0.009998631424313729,-0.006760382030411636
IRAK4,0.06515079506500795,0.007682691895659615,0.027221494599932262
GSTP1,0.03151448237411779,0.009068749745716394,-0.04491957400493311
VCAM1,0.006865957014355055,0.022227242543497717,0.01856411363280699
NXPH3,-0.026337047122666456,-0.028319394252642734,0.03467951927505302
MTMR4,0.03421863249113214,0.0010175230531827319,-0.011031141412439438
LAMC2,,,-0.030092452099291706
IL10,-0.00041066448945925246,,-0.052409244997583364
SEMA4D,-0.026307205924966486,0.054284502851758704,0.014596039075700517
TRH,0.07801077227384103,,
SEMA6D,0.024428849085751526,-0.05296230545581181,0.06503191612439194
CEL,,,-0.05326380183546001
PDCD1LG2,0.07157210557501165,-0.032934316397177976,0.030227468955850437
SPINT1,-0.04118329752375835,-0.014793175658581967,0.06560426623261327
CTHRC1,0.1017641019507704,0.04456884954474366,0.012448913106731619
PODXL,-0.007169157404830186,-0.019954021782843997,0.04128791096638872
JAM3,0.018529739002835183,0.007955712631979235,-0.033428672531045256
TGFB2,-0.010092845557074804,0.055486019126565776,-0.005701710705883166
COL18A1,0.05824872119073924,0.015995189979801018,0.061835962431967186
NODAL,-0.013874350250710071,,-0.009816563108760227
INHBB,0.08139495147236399,0.08690193096098678,-0.04389673355437173
ARF4,0.05860804992256645,0.01401825973743403,-0.052602286317272685
CXCL14,0.02529761358038495,-0.019061549518963113,-0.06318083206590785
LIF,0.06599966505314449,0.01834592267178031,-0.03975530224215202
IL17B,,,0.16378150984788192
MATN1,,,0.06347530702396538
ADAM28,0.011233373693892969,0.011173289457059707,0.02946086481871209
TCN2,0.010874712193164365,-0.0038857644890589282,0.06914020777987269
THPO,,0.060942099021962085,0.10038725098448027
CUBN,-0.018435997672919965,0.03965701448097079,0.00021022740595764942
TIMP3,0.051833495921998214,0.046282539516166926,-0.021878326363580315
PIGF,0.0488805440862816,-0.0009926409276871059,0.033386308006613935
CRH,,-0.008966560318257015,
BDNF,,0.02843087778294064,
CCL5,-0.05025293631937897,0.049724284906492,-0.016374506305345142
GAD1,0.03500007409321294,-0.0021748599477956123,-0.03307003163428791
COL14A1,-0.01254262183927377,-0.014396131266414793,-0.005962305283599321
HLA-A,0.0073787901587753025,0.004632412462826572,0.025309980963277797
CD5L,-0.011007173997789724,,
ADM,0.009478769085290571,-0.011447309488032246,-0.04731909472432447
CCL15,,0.0380696684014512,
GNAI2,-0.008020407590987415,0.011355389991570692,0.037544572786029386
HDC,,0.0633393468357859,-0.03583419926494657
COL11A1,0.05399675795956143,-0.057937811255404516,
NUCB2,-0.017785791406812603,-0.033403010940440965,0.006973064084387181
CXCL1,,0.00018008816454130863,0.13984687219268963
VCAN,0.02173456104359293,0.01933507229655712,-0.01851109672444787
MMP7,,0.011865006718988998,
PTPN6,-0.004395638212898792,0.07447007956494087,0.07040091312732563
PTGS2,0.0076757068911296935,0.05110243538341843,-0.06683012640840132
XCL1,-0.018877541542325085,,
CD58,0.03546290879006679,-0.007967815418428217,-0.017933448913895048
TNFSF14,-0.015395744314316003,-0.015078120148285044,
CNTN4,,0.02204891241487146,
BTLA,,0.0019210187527562833,
MFNG,-0.014125370577124442,0.06483989852918738,0.01755188786594393
ICAM1,-0.05767734028108977,0.06988008264281086,-0.04631035798004453
PROS1,-0.030917547805094897,-0.008113508842535689,-0.07088667418642089
CLCF1,0.049815372193051224,0.011209777126753088,-0.017423892166929904
PSAP,-0.1580741479697889,0.09409654466427368,0.004732423805441472
EFEMP1,-0.045895528622659686,0.0415127230237768,-0.0333641603206543
C1QTNF1,0.056049624119101416,-0.05542721182767619,-0.07347387217239051
ALB,-0.028419697160073386,0.006048780052105376,0.02878847696377399
EFNA3,0.07309543312709353,0.0018827211648731375,-0.038736643493385674
DRAXIN,0.042845065647500485,-0.03140633490688215,0.08263340320677899
RAET1L,,-0.03761615408826263,
NPTX2,0.1614767017157333,0.0001581359862217711,
FGF11,0.033881387977045506,-0.041868740565170565,-0.055931022311124075
CD59,-0.000645397863275134,0.003203829610444467,0.039175630655211416
COL9A2,-0.019120505416920255,0.043014982096923414,0.11175671666103716
DLL3,-0.0878112210522737,-0.031110535401398104,0.09333156764077485
LIN7C,-0.03188833828856746,0.00130192508834718,0.009402854726890052
GDF7,0.004350376257660258,0.018937769737160222,
PSPN,-0.0065905367667938655,-0.014888382132011812,0.030218271634337886
ANGPT1,0.006720344949984716,-0.06398462548504924,0.045495286828342626
PNOC,0.03997921747948434,0.013075877335347943,
L1CAM,-0.029362511366104908,0.01793265162302148,-0.025930193704054038
APOA1,0.006581435945768381,-0.04468247934501099,-0.04283873198693756
PSEN1,-0.05059895933186915,0.08148401683441239,-0.039047661146628034
CALM2,0.041382546266627115,-0.014225987514255679,0.025216421638551676
CLEC2B,-0.04924880354331598,0.01445807785010853,-0.03651245910269706
NTNG1,0.03339808929701819,0.08101463427667605,-0.02779679835802559
LRIG1,0.013522863146443048,0.06315054565710171,-0.042154604212072774
CPAMD8,-0.017205353261238617,-0.010846489940351853,-0.009431957941394202
GHRL,-0.027449904222697587,0.0094673584449448,0.09872931206771171
NPY,-0.025240924727407705,0.031248492364075606,
MMP2,-0.08007608153918563,0.05443427890547784,0.06674764749175285
ALKAL2,0.04874689127957165,-0.04157296010142002,
CSF1,-0.01583508906859342,-0.022168445831312295,-0.0057592376852233194
SEMA4C,0.008839034092849897,0.007904670926679194,0.04031540081944872
ICAM2,0.040101834313478794,-0.024264380147767762,0.013802439541496622
SYTL3,0.04636354858451134,0.06790880599489262,0.10472526100396023
IL1A,-0.019992343969998223,0.013393974777763312,0.07212121211617045
HLA-G,,,-0.03139846222246313
PGF,0.10099955229367703,0.01136124819110668,-0.011568552082341275
LGALS8,0.04187528561450633,-0.0064985033981998525,0.022049062792754922
DKK3,-0.045332342064219336,0.0014442748886100058,0.032364583165102934
COL16A1,0.040061080535218355,0.06439164650445618,-0.0252758185742774
TPH1,0.029093286685767147,,-0.030092408802005994
TNC,0.0379100789325519,0.051618689022621705,0.024675962745324506
TNFSF9,-0.017205345095298027,0.007543038674637749,-0.03053315584102973
CNTN2,-0.0684033925418495,-0.004519636856492962,-0.05261317905065982
LUM,0.0190913158028432,0.058843499143004074,0.030614518010706384
IZUMO1,0.012357177758223684,,
BTC,,0.04685695924059014,0.028295972570670784
APOC1,-0.12488569273475952,-0.051938646648327876,-0.08745992045071085
PKM,0.029389053209772267,-0.015724943916845258,-0.0018828638002352828
TNF,,-0.03883578058207297,0.05896655974723595
GNAS,0.03217779917183557,0.0007669472713227335,0.03458052509451788
BMP8B,0.018950104086233998,-0.020249623925024267,-0.04315519406228959
CCL28,,0.015301522023694336,
PTPN11,0.008679669709668998,-0.0356261800003929,-0.006595402671199008
ADAM12,0.037514730185973455,-0.016777477649069006,0.10695109993082431
EPO,,,0.04928692945426327
EDN3,0.11089125209965091,0.04593315496917633,
CCL2,-0.030323599795051916,0.036664345587812376,-0.014794017841282283
DSCAM,0.06148782431154722,0.027253640104906426,-0.02608499054562552
ANG,-0.03180044365776721,0.013961253734544056,0.01035511071195395
FBLN2,-0.02265567038072157,0.03627851484996094,
VTN,,-0.013489111264380039,-0.0455020054571675
VEGFA,0.05170670985253366,0.05677909181012537,-0.014901189078636256
F10,,0.021253259922855802,-0.02826918870673319
SERPINA1,-0.041294531710541635,0.038666467263255705,-0.04990510717458343
VWF,0.012885343035152734,0.01756379821621267,0.027151087373128175
GDNF,,,-0.04123594314840542
VASP,0.06507713525327517,0.020190920684185366,0.06771395964523017
ADAM15,0.03838725187689026,0.07194148548161568,0.04195652664525248
WNT2,,-0.0409128609302762,
OLFM2,0.004298227665598764,0.0014831724121195493,-0.04618474335137445
MFAP2,0.061457768625947394,0.08534284583102718,-0.03482691209362335
HLA-C,0.010608935749241082,0.02633776064057337,-0.061822248849142857
THBS1,-0.037345723391451355,0.0007128476281186851,0.10687719656406978
HSPA4,0.0026061406084078457,-0.05367436764326351,0.06458829034813261
LMAN1,0.010361530681931883,-0.0008916447026437609,-0.10215121525436077
LYPD3,,0.06394972461436771,-0.017339966392523193
APOE,-0.1407061898993727,-0.008148809868488215,0.029453577410810197
SOSTDC1,-0.01720535183219818,-0.057486838095722394,
ANXA1,-0.04383841774561075,0.069891079685419,0.017956909912341498
WNT2B,-0.03836231547166576,0.011644175723194669,-0.08653577974267174
AMH,,0.025525513599091918,0.007478801926280408
GDF10,,0.01620240954401774,0.2075715256966621
EFNB3,-0.02012516046314576,-0.007308960900163322,0.06542178557646601
LTB,0.013694647931800781,-0.002834748467584457,0.03630205267809809
ANGPT2,0.09550640792233217,0.044621163384056875,0.05552514676413005
ADAM17,-0.007547991628115292,-0.030274613587870806,-0.07796606860533715
LRPAP1,0.03613727822218489,-0.014422596691479337,-0.00801127397699537
NID1,0.03449548969028673,-0.005293408302221229,0.05415235202837428
MST1,-0.044447897410296915,0.01768208362367002,0.00507123873191302
DCN,-0.019434421546546773,0.08286498520723973,-0.010484666684478667
COL7A1,-0.027776335294526812,-0.04222780172680298,0.011206933837299262
CALR,-0.01708638075640388,0.06002990281014796,-0.004551081195946387
PIGA,0.0036788253134064247,-0.02375214678810317,0.06839787140455376
CD200,0.012493115929867375,-0.01631271204921378,0.024493965429670826
GRP,,-0.038678670802642326,
CDH1,0.007094659741718481,,0.024591984841383557
LPL,0.015159205943970123,-0.03576368337201361,-0.10031885805847959
SEMA5A,0.03615866831653204,-0.020380776660198996,0.02440673296741313
SEMA7A,-0.011390324903181792,0.013420854594050903,-0.020571126943950156
SEMA4G,-0.04376201697214568,-0.05259954879810804,-0.009908377927299667
SEMA3B,-0.03225379342335271,-0.016401506255575196,0.024895377009249466
RPH3A,0.038710814470462714,0.02185999902602583,
JAG2,-0.024683723527675065,0.029881847520006385,-0.025026825190255706
CGN,-0.031617263245325114,0.014744434965370815,-0.011302993830956811
GDF15,0.03967358295605335,,0.06970606472614904
SEMA4F,-0.016669072674083803,0.018145694180137922,-0.0761122679968352
NXPH1,0.030592378023351012,0.02426956818017602,-0.027232755447891308
ARF1,0.05557354390514764,0.05291866486741781,0.017327102449974974
EBI3,-0.01601227627319449,-0.003528389385358986,-0.03615635803046433
TIMP1,0.09939192128912536,0.046124197926967446,-0.10122456803956655
SEMA3C,-0.04971537365005432,0.014568185134692628,0.01320672972685555
GAS6,-0.07727660526458678,0.00045686988788770915,-0.10716682098425623
MEPE,,0.015417188293079798,
SERPINE1,0.026931694754106037,-0.019929493114544596,-0.06433389237503483
RSPO2,-0.018178440852679553,0.0017679441470595636,
SHBG,-0.02042258080775696,0.004736754748681069,-0.020509164386199267
LGALS3BP,0.01564673528222169,0.019269237505735805,-0.04274678474749699
LAMB1,0.016247119539144962,0.06908991431127637,0.07833946099585874
SPTBN2,-0.01698140292501477,0.06767158324132495,0.06915362794799539
COL1A2,-0.006683889384110915,0.05112807006665062,0.03286591489571554
WNT11,,-0.005844506902899892,
LGALS1,-0.05422482505295504,-0.04357755430769697,-0.06642134451558931
BCAN,0.02728861222803279,-0.056857984957183576,0.08395960893022292
ANOS1,0.0158035844741851,0.01464334571013457,0.038636001212428106
EDA,-0.025591446572062672,0.03411143512636058,-0.05326380044928844
FGF22,,0.0731135693582881,
SHANK1,0.02172521926583958,0.020226732138239854,
TGFB1,-0.061026851194644474,-0.06009846133639804,-0.018439380445712635
MSTN,0.009161491857954882,0.01993067630491498,-0.022316601877260502
WNT4,,-0.03479957180165398,
TNFSF4,-0.013557907304709828,-0.03411606922464953,-0.032510252209611026
NTN1,-0.003326164495561347,-0.002682582000817549,-0.00011905503298653086
CXCL12,-0.017272838373803855,0.07312062543816499,-0.05004974824458462
GNRH1,0.006020743563976619,-0.026428985062313337,-0.051624979577968425
RIMS1,-0.02323105054879416,-0.04043244976033702,0.04782067376957559
FGF14,0.0339368160401786,0.042783507145370235,0.011297810017137299
IGF1,-0.06927427190697019,-0.01569732935153332,0.07277332341674721
TNFSF10,0.05764439521449972,0.003006718027026814,0.015765884821528502
GDF5,-0.018178433677479938,-0.04430613249007219,
CHAD,,0.0028966866722532902,
RGMA,0.09027712693848926,0.027412188614370607,0.14221772000211674
CLEC3A,,0.018890697664312138,
WNT16,0.04960058169599956,0.0034241349941856827,
CX3CL1,0.061513644542576025,0.027822526033954863,0.10681935256851154
FGF1,-0.06879105983331522,0.0025664447722791636,-0.07341925204132131
ALOX5AP,-0.11193071261063174,-0.018944149713969342,0.1350665329692021
IL1RN,-0.01617765486731173,,-0.02163003491762478
NPW,,,0.018562334719746616
CXCL9,-0.02834663029878686,-0.01765667207564564,-0.050963833597324155
ANGPTL4,0.003287121941816247,0.03348362525842447,-0.08118292566098705
COL4A3,,0.0632288688348187,
NRG3,0.0663192347015677,-0.03929121662352065,0.007776773259826078
IL23A,,,-0.045184684766646784
COLQ,0.002382553551158602,0.039756522968410535,0.06183589465854976
TNFSF12,-0.04197320083642576,-0.00697772154819709,0.057253450241139155
DKK2,,-0.030487328656145472,
FYN,0.0552866309186279,0.04904623710680057,0.018942073348670124
ACE,0.04531084232117379,-0.011809803224194348,0.03160499292721944
IL18,-0.05439713319579273,-0.053560947239414736,0.06036353091412243
CCL27,0.032245511690520784,0.056115278294528545,0.10003777099326444
SERPING1,-0.04572849269993366,0.02219715571640517,-0.0328892484141575
AZGP1,-0.003685546197264477,0.002391165649786343,
INHA,0.10768948655660096,0.03330470204565851,-0.0268723950607527
SEMA3G,0.02346817304819571,0.01345574519353012,-0.05125519291254901
COL6A1,0.008488554522947545,0.07407980214965858,-0.06442588706925147
FGF17,,-0.056400311504501935,
TNFSF8,-0.019992343881189163,,
FGF20,-0.026618951477232523,0.10045542250926766,0.08649049951438784
ICAM3,0.024902222861035685,-0.021359533916802512,0.006050977046829499
LAMA4,0.03565609879679173,0.03842434772345831,0.032485030634346636
DLL4,0.0720130524464586,0.016249406017122298,0.03725932002587747
SEMA3A,-0.03019327857042484,0.06116789522617995,
RLN2,,0.011732286925530707,
C5,-0.016005260981444253,0.030880871229026986,0.05178375622294413
C1QA,-0.16532617994649415,-0.07085439116800936,0.07670484468639592
UTS2B,0.06750071847056052,-0.015126960612440931,0.030676667890819066
COL9A3,0.06211535003648148,0.012485053295713554,0.004832325772463825
HGF,0.002992683184346501,0.050234447990301516,-0.019490395851248538
P4HB,0.0012846159964371693,-0.03446757084293673,-0.023845026959184053
ADCYAP1,0.18118284508668164,-0.00818777700951855,0.02034888735499115
GREM1,-0.044409375125580255,-0.03566099693283644,-0.04357261290827057
EGF,-0.007556969792274469,0.020672512274434972,0.0221881155889204
VEGFB,-0.008907348097922874,0.02848717875194135,-0.029981667172438817
FARP2,0.07655365296879438,0.004104312795310794,0.014531817829703956
BMP3,,0.00601999271575894,
IHH,,-0.006613281136049046,
LAMA2,0.046750958237215576,-0.008393613136586072,0.042751681620327275
NRG1,,0.09660372651353875,-0.05928197614773814
EFEMP2,0.026224404564148106,0.06311241559459767,0.05527630285976747
SELPLG,0.022977343413546913,0.0029490093226507462,0.12909249906846879
HLA-E,-0.09393167138202595,0.07990070318411248,0.025668064134172015
PTN,0.10973938345842649,-0.002636763377768254,-0.03172326370270215
CD274,-0.033475484492884344,-0.011764301111981809,0.06000814824832906
FGF10,,-0.032664801257486074,
CD14,-0.11347681267305629,-0.038656022220726845,0.05373702527620624
SFTPD,,0.0014704301912294643,0.006869229684596657
SLIT1,0.10360601286349566,0.04926228394705838,0.018239514044603417
CNTF,-0.021867505620916067,-0.026768132895331746,
BST1,-0.0005678984138889776,0.00623423046134952,-0.017409915850403943
AGTRAP,-0.006764811905485828,0.013294186480245997,-0.0593783768741535
LAMC1,0.06825478959986397,0.061933465190101615,-0.003029058898717701
COL6A3,0.032079880013238866,0.0005803049638865293,-0.009056170995372759
FN1,0.044188855434875274,0.04230416113174568,0.029911528156031448
MIF,0.051610057145614945,-0.04211392329761833,-0.00862890279280133
JAG1,0.09304068269977656,0.02434655847712642,-0.00669569633576426
NID2,0.05978150503130122,0.01591129820353792,0.03386077295639434
EFNB1,-0.007928915022701315,0.030743899791411355,-0.00652675542363537
COL4A2,0.027218909250174395,-0.015082124303311384,0.011609694456988845
SPP1,-0.10893357209420718,-0.0789930719841882,-0.05929560524865794
PODXL2,0.0054656217919483935,-0.009177389514747041,0.022495273532454136
IFNE,,0.0028277285347813293,
FGF9,0.026808367482033513,0.04867054864931389,
ITIH2,-0.05805481662429462,0.036151083314838094,-0.017006013604831755
ADAM10,-0.04948756043584317,0.042878916003916134,-0.015202106522768507
CFH,-0.00296518232474131,0.08915605767017934,-0.05845892669767115
COL4A5,-0.016921472909793747,0.027567927263135006,0.02480498070093616
LTBP3,-0.014810742300801493,0.04407731926147159,-0.02781767508117764
GNB3,-0.031176959882206888,0.030977435589529215,-0.05038430570286892
COL6A2,-0.00010299865698855932,0.07107019063339856,-0.04926322007423354
GDF9,0.13281622547690725,0.01801739965959599,-0.02648647740008418
NCAM1,0.03350402076718268,0.031671432587558904,0.010639606526914053
APOC2,-0.04991568543104036,-0.03149081959918649,0.019333399400736938
BST2,0.04814230667895199,-0.033700134290590676,-0.05792857781901403
COL5A1,-0.02227723947408501,0.014190253706464801,-0.08733967095977145
CALM3,0.09392202141842919,-0.022021765657943452,-0.007008089629213195
THBS2,0.032350097921225264,0.00558443461702826,-0.015477976475437749
SERPINE2,0.08327788993207759,0.00828434481628474,0.037431744341554586
EFNB2,0.007431497741251847,-0.01385556729830875,0.018057481668650885
LACRT,,-7.355255455926391e-05,
MMP9,0.07583151678559585,,-0.03590320395884494
NPPA,0.012709633168996433,-0.006785936179153363,-0.04873824715027641
APOB,,-0.029096740627627665,
NTNG2,-0.017134600016653803,0.12593831419725832,-0.010678187479021948
LAMA1,0.025627030900425816,0.0625343171371868,-0.07034715716636193
UCN,-0.025937846524370197,0.045375953745559874,-0.07629667451575288
ARTN,,,0.026447568703482655
PDGFD,0.046923431828142084,-0.011770133073730355,-0.07348103663361065
EDN1,0.030224404319115165,0.017709804565907702,0.006547587458436552
ARPC5,-0.06228716962874699,-0.017683476943108303,0.10240126790867092
GSTO1,-0.008922626329043075,0.016587833421083602,-0.028027196871058018
PROK2,,-0.020458068043656494,
SYK,-0.046491853212509496,0.01586752073419627,0.016213509580808243
ST6GAL1,-0.14188918744192677,0.029874168342946893,-0.04231140317006772
WNT3,0.08214535513502862,0.01886744835128051,0.015220363904534741
HSP90B1,0.047242883001141094,0.03230458958202097,-0.017964940016672183
ZP3,-0.04078082502794706,-0.028310419108562076,-0.0008465329686976173
NRG2,0.004065832309891995,-0.0449064468882777,-0.010899361158934192
MELTF,-0.037049103759614704,0.025718828434392573,0.04517977463522955
NLGN1,0.041467149833958716,0.02894842830462774,-0.04696691890985858
SLIT3,-0.02541671340331606,0.03906381513753719,0.0675279024248045
CCL8,,-0.033598132585255014,-0.044222779413883494
S100A4,-0.021148270790639283,0.016343331006923426,0.0399073802001295
TNFSF13B,0.021749032418678378,-0.00950284124441952,0.00806953259648209
HSPG2,0.021904431129687662,0.006854644874224151,0.07151753411025331
FAM3C,0.033460120704182486,-0.035612581761017406,0.003444555612549821
FLT3LG,0.08007806891165356,-0.03954618076418295,-0.0029034664611668677
A2M,-0.1121275825909588,0.02756468561093031,0.03215565301470603
VCL,-0.010122593998217057,0.015029240078593369,-0.06181690084846055
FGF2,-0.005143146518003696,0.01206585870097305,-0.059548890746038724
AGRP,-0.016698949760938712,,-0.030092467253385862
CNTN3,,0.06379051194376627,-0.01798431755210904
RNASE2,0.030662829111710244,0.025251220868790388,-0.05920430268061203
ADM2,,,-0.027796794487361817
GAL,,-0.030507851035055374,-0.05037777721882354
CXCL6,,7.103579476237017e-05,
PDGFC,0.033880861475674144,0.049856825134315615,0.07846101983349678
COL8A2,-0.01907359009241672,0.03703655507330965,0.006888680550799485
SPON2,0.1384448925830777,-0.03832497956098693,0.037804752403484264
SEMA3D,0.0789873583514619,-0.0024303345754883806,-0.03307002498341218
BMP6,,-0.05861026844473256,
TIMP2,0.0005900215311641752,-0.030310250599975736,0.06108223315707485
EFNA1,-0.014028250255150117,0.014124008499660017,-0.00019732605063951217
TFPI,0.03042711771631211,0.007223246708601096,0.05148829752062263
GPC3,0.034943226957436395,-0.0041917901843775765,-0.028269149814790204
NMU,0.008528493948713948,-0.01567173904982137,0.05627921801305057
LAMB3,0.07880897976840898,0.009355398203691212,0.01800982324222259
LGALS9,-0.09037458036554714,-0.02918582831406442,-0.009295534345458236
VIM,0.03597925385051392,0.07645290263673356,0.019367969863393238
PLAU,0.03406449001429122,0.056499688247666026,-0.05662736944510217
TGFB3,-0.03612329483769334,0.07536778810581032,0.07328188412485657
APLN,0.009211630692096675,-0.005881408561162456,-0.021675905755985946
SHANK2,0.003526697180803241,-0.06719297891965287,
LTF,,0.05811329970470083,-0.04816396571879413
PENK,-0.017205349688638176,-0.022276501172967058,
CTF1,-0.005286189482616719,0.010495757604668143,-0.08608976928551691
COL3A1,0.0287782359497431,-0.004466077661033441,-0.067343336940431
S100A10,-0.031471990913574215,0.04262497798174497,-0.03944853713331684
FGF13,0.06638546561923428,0.02208817406677874,
SEMA4A,0.03996147927424232,-0.0032009147185809057,-0.0438985924349206
EFNA4,-0.008020976039252174,0.02960703270102064,0.028613402824643183
HSPA8,0.08937638452363611,-0.06422244381876299,-0.03243105556921396
NPB,0.07199469971703976,0.032677475494398006,0.00451773207032118
ULBP1,,,-0.030092467253385862
SEMA3E,-0.008509616464292123,0.04238203873230184,-0.03387911809569078
ADAM9,-0.006951958089093968,-0.022005018331055618,-0.0721347524680506
ASIP,0.04125543150684614,0.011682316486786965,0.03667791705867345
IBSP,,,-0.02588208051630115
FAT4,0.1115023829877138,0.0165708213752094,0.025942518526701628
MDK,0.0027714219757801464,0.009845150553529424,-0.05349175865835171
HSPA1A,0.003866087088896163,-0.057126854650210834,0.022782495074172165
SOST,,,0.019242886981696163
SEMA3F,0.07853388353391232,0.03918330640053543,0.06217847720312632
ARF6,-0.010039167623240261,0.010429151496036085,0.0429264346943831
IL6,0.09925938739839028,,-0.06394433257072686
CALM1,0.09052167860270155,0.018218159907681657,0.06038934302623671
VIP,,-0.04830890557210062,
NMB,0.010225721599601917,0.03623705957272645,0.014207007722160062
CCL26,0.010359750069809517,,-0.06137911342723828
FBLN1,0.026131897162421158,0.03862912030705284,0.018170041304053287
