,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH916T1,ZH916bulk,ZH916inf
FGF7,0.07960408285661938,-0.04159477058947511,-0.036936924488017296,0.06159133779127834,0.04619480327717901,0.021024258505415297,-0.06448224627255274,0.03609373634585272,-0.0022041458557828493,0.01120459791378137
HBEGF,0.03415025410538965,0.00700640230763892,0.06344328559624912,0.0159105661145766,-0.05759778203007774,8.088958210471587e-05,-0.014902111711133297,-0.0256111160515912,-0.0331165003051821,-0.05821463778094376
CSF3,,-0.02796882636993937,,-0.01584749418583866,,,,-0.0177836144228314,-0.0345269758394533,
PI3,,0.022974476443658687,,0.13218555158891496,,,,-0.03863788611410909,-0.08207184405631715,
PCSK1N,0.013790158785865288,-0.03218116132816179,-0.00874048020695451,0.03476747311201686,-0.006287431839778635,0.00896716933088659,0.04432689267401971,0.055140548132991136,-0.05754360559142096,-0.019788681033844974
NTS,,,-0.015732361030888584,0.061076645543696635,-0.025732217293124283,-0.060563543390636014,,0.10267727597643903,,
SFRP1,0.004295259019073532,-0.020474553139102104,0.05061580283919313,-0.04227097410142611,0.03695221475270954,0.016374476267040423,0.00017818905296255354,0.007804519809370704,-0.017001196262030734,-0.029470620613726413
CXCL13,0.03273942516341913,,,,,,,,-0.009834578708652598,
MICA,-0.018522847712853886,0.023638829098372498,0.07806679079832088,0.11994243602668048,-0.007908119585912364,0.054869263301625476,0.09608120098165442,0.0006010935055533863,0.09235426556298353,0.06422359800775009
TG,0.005371834386469575,-0.02209528670742988,-0.018159291888858304,0.022551124008052367,-0.02173604694694164,-0.01580922724820877,-0.032560390166479464,0.05267039063855265,-0.03086283132901548,
ADA,-0.01803290473008971,-0.006736616149515982,-0.0023562252204751824,0.04623444962706486,0.02523889271730422,0.07583727408615858,0.05202741581876148,0.054351119723141925,0.07837730604376196,-0.05967298889568523
LAMC3,-0.011421401110778563,0.021071114855199313,0.07443321961806743,-0.006986437758179289,-0.019668476987641882,-0.0002479836636582867,-0.04674385129080612,-0.022238730495527107,0.08112391569801708,-0.058278513058290175
CCL7,,-0.01597485698718471,,,,,,-0.018635504065971344,-0.04151844614848952,
NGF,,-0.036602477527684585,-0.017328835093194682,,,,-0.058911289304254905,-0.030643418789854316,-0.039129660787021965,
TNFSF15,,-0.017788784575476835,0.04782170158220654,,,,-0.003102852457189614,-0.010845605406881282,-0.03821258826304017,
HMGB1,0.027078971137359808,0.01753141378717671,-0.003021350006733772,0.11734936538796341,0.05810227241808914,0.004130228597295718,0.10010523123985933,-0.0015569634496596571,-0.03767957285278687,0.07614379110278409
ITGB3BP,0.012854240646615766,0.03128538389186279,0.04381517497063735,0.06387428372136235,-0.0017791602033925388,0.011917811298010325,-0.031495083169674226,-0.010009407981626028,0.0046669939291188005,-0.055343291981295124
AANAT,,0.01911458674176521,,-0.014294868619255288,-0.019547354045238365,0.07511836709853689,,-0.01971714044290902,-0.02108212892246666,
RELN,-0.03619563758249372,-0.028095230208579357,-0.01765024672204318,0.014599908657127429,0.06729165204741012,-0.025852173220500905,0.015261832355551586,,-0.0013631684925877983,0.03639915384052663
IL15,0.014774238959809227,-0.03854672620700554,-0.014971925828784349,0.015843338140943,0.00716498545895571,0.01538456790204084,0.037101789566108566,0.034683135772141827,-0.019105665155965335,
UTS2,,,,0.018745672521571957,,,,,,
BSG,0.016326768775336183,0.009420542596263374,0.0360731142780102,0.047376972887549544,-0.0022618363496479444,0.01775613587002053,0.07300174139636305,-0.04054277921063577,0.008255013704220418,-0.06670545322909144
ADAMTS3,0.015188709987128787,-0.029733154135616197,-0.024115441320548252,0.10966443892797957,-0.048639263069829936,-0.02869017250718839,,0.03308977642430689,-0.006483440732833667,
CD34,-0.010619289405422103,-0.03842982220808668,0.026211505788095207,0.022774270697393354,0.007420218844164669,-0.007525878065493493,0.008681290259146286,-0.008452458021074763,0.0753374488798954,-0.020413132907833212
CCL23,,,,0.0075653626234023635,,,,,,
PLAT,-0.030222941804206684,0.020083817060431764,0.027378090487789938,0.04554681866713759,-0.020737580948561988,-0.0024273248636523855,-0.006756887120139689,0.01586547409725797,0.03414253742967353,-0.01024333284452917
NTF3,,,,,,0.010451190039781835,,,,
LTA,-0.017268976675776114,-0.020474552181270325,,,-0.018826139098450566,,,0.021165986906623448,,
CKLF,0.054518128804305746,0.000486302925103915,0.04720976638120076,0.0739886911390666,0.005376523947650787,0.0062773093263481195,-0.025574031410380837,0.042439602065356595,0.09099322100020261,-0.06878679872173242
CD24,0.003995505505861287,-0.04766153027117023,0.008556259565957543,0.020642037840288608,0.03988157368454296,0.013609300869032444,0.026692829020481812,-0.008287447440546313,-0.05506336187818455,-0.0382322198714365
HSP90AA1,0.04662782641618361,-0.015980773912188988,-0.011650106646204524,-0.07694451714261293,0.03449359523661233,0.006310835364516791,0.03798313048039798,0.03330659934927031,-0.11628932282245545,0.0745168272893769
BMP4,0.01676145751549397,0.07230126140398574,0.099311543724716,0.04848809449619805,-0.02505865723754899,-0.0010791913481597937,0.04639044781010869,0.07764771672886349,-0.01939438037612685,
SCGB3A1,,,0.11347304632808032,,,0.022016308053190544,-0.0738579537396017,0.04264848633064923,0.03435870162370969,
IGFBP4,-0.008076250488882863,-0.013826472180273613,0.013119524646298467,0.004544256229149378,-0.024841742538339408,0.018536757926981954,-0.017963955405636594,0.009630029051591469,0.00804776265484177,0.006153034635953286
RSPO4,-0.0051522830173479865,-0.011939062196333968,,,-0.02189594587767392,-0.015371739978674357,-0.03721101758408295,-0.010102377844967805,0.04850625194354056,
LEFTY2,0.05876006349874141,-0.014233487147351254,0.034408875534641066,0.006675057792027221,0.06338628325666062,-0.016855300887127053,,-0.00998867224695481,-0.025441827026489162,
PF4,-0.01570848138603328,-0.013937747997869768,,,,,,-0.02653629345107933,-0.020824539540852713,
ANGPTL2,-0.0198099919991665,-0.0012753021283175847,0.05602759205041285,0.058509549727807086,0.03135077605541206,-0.022514301637822254,0.12653688531223073,-0.041412658814289315,-0.015442301819266932,0.0004648924985039713
LRIG2,0.0558789187035355,-0.035847925081627464,0.07030607957362647,0.0602318855192706,-0.05868889882366836,-0.009495148124698979,0.006587983321587586,0.023316318797949313,-0.047501008301927605,0.04895439857693935
ICOSLG,0.05926693891075167,0.029576938909059432,0.025337053256246175,0.027734549298502612,-0.00826952605201837,-0.029172691931562942,0.11997900993521729,-0.024610533829757246,-0.05683513979962607,-0.0079648698597424
WIF1,,,-0.03791731897230819,-0.03267876675115654,-0.016896582813377276,-0.028926431993923744,,,-0.038212585127123375,0.05034226807745937
NPPC,,-0.021620884282909137,-0.03666616653222049,-0.016772417538840064,0.036995158208835616,0.006065446341079306,0.09229081164696969,,-0.01060685022747109,-0.009512752934059851
LYZ,-0.04882542867491071,-0.015430523296991818,0.0009284864318179557,0.015114874386640522,-0.0012875614513717304,0.006323987906542631,-0.0020244527119619633,0.03086549694234152,-0.004075509390407305,-0.08274209124933937
EREG,,,,,,,,-0.040075949883514206,-0.023975213922970164,
SPTAN1,-0.02284969099590565,-0.012148692243229264,0.011998630387610537,0.023346774496250906,0.03389405141367303,-0.007712434410141372,0.04558638923575741,0.11595704788531001,-0.07448582456474807,0.01621185296871198
LIPC,-0.023642104019066985,-0.02504717119874549,0.02701271020853318,0.08892948576973052,-0.027297620044272903,,-0.014162437165158389,0.017317372166177437,0.02870468567739218,
COL8A1,-0.012812306574625669,0.03756090558348878,0.010569328277756394,0.02753927354562325,-0.05440502050112,-0.021958249654194944,0.01288540548315739,-0.06118341954041048,0.05690814330617754,
GSTM2,-0.025253168415142576,0.03494851097642948,-0.01266077929714638,0.015112866494928278,-0.039651429022673594,-0.03830474497870373,0.05116996288771925,0.05101681675094797,-0.049918178428659345,
SPX,0.048862169881509016,-0.02586868847526274,-0.012885671234392056,-0.011865773305171839,0.047032655544492194,-0.034354197631539,,0.14997140293732883,0.053613764731410295,-0.015134231893592264
MFGE8,-0.01808650672559214,-0.01599177729816962,0.042400862283389545,-0.002789844879481987,-0.03462742624630104,-0.00427145130417483,0.082789443876329,-0.003437856106100928,-0.016705307144511267,-0.07705391026899944
TGFA,0.028103499875217444,0.0011392917556510998,0.0444204185968374,-0.005094467569541724,-0.05534151802844377,0.006431338942855826,0.0500580966957084,0.03661092113041732,-0.01906087893416918,0.045929564041487535
SLIT2,-0.04095937595603296,0.006061249087082838,0.005777719388673133,-0.047499658647938856,0.03732340678574883,0.00829388499259862,0.05858825614048293,-0.05498618330113525,-0.07164641929314433,-0.07299215280117033
PLTP,0.006075964042845665,0.04866706277330049,0.02703472006608972,0.03283899622171591,0.004331636525174293,0.005365089486154681,0.03638077478582624,0.09159629021932084,0.020581961138495055,-0.02097373521694281
APOD,-0.01226014661229991,0.03536584791864255,-0.033597270420179015,0.02954115525672177,0.02914892434054462,-0.02977607363095647,-0.0036295995609430362,0.0005013586677043538,0.00288241807132537,0.031359856719549314
B2M,-0.012384906301880456,0.024744774237241363,0.004890206992990292,0.036233034964476045,0.02514833573460171,0.031103110776556822,0.024820583016783932,-0.058559338898591905,-0.0020046901715994898,0.034839833907312684
OMG,0.004456237234667501,-0.0075540661125579394,0.005949608621952904,0.02237455595657179,0.029822918568906474,-0.05674778355833873,-0.0148939563824041,0.0785759260245072,-0.02319869678266184,0.04105232586176691
CXCL3,-0.001266090959208194,-0.059066368997835024,,0.061281647897426884,-0.06393152495022651,-0.016444512549697938,,0.056117368042013546,-0.033721543789916826,
CXCL10,0.04411336837807844,-0.021611578014247956,0.017095937724687513,0.05065564575188335,0.0023421461927525178,0.03322862465676196,0.03536929923111314,0.07538651418841308,-0.04823493234662942,
RSPO3,,-0.016185975173700583,-0.04969650887967066,-0.023472932249305276,-0.024558846965474466,0.003545552290351842,,0.0029853258778061364,0.020146146919143935,-0.03253884931082328
CORT,-0.028054353022269503,0.018819305280414873,0.01201537044674779,-0.03029342678966042,-0.005467784997371875,-0.002906996416463319,,,,-0.03474622078150987
NCAN,-0.038964086863229976,0.023830277535738312,-0.0028696287107218637,0.05097351390329471,-0.021323656731135822,0.059621161204304086,0.07379377106130572,0.09261694851251312,-0.019195685510365063,-0.06513170137786482
PRG4,,0.0021105829129868087,,-0.020333936615678814,-0.027982149595684378,,,-0.01206376227007137,-0.010476532052894302,
ZG16B,0.04942540939251493,-0.018540778143805677,,0.032245177075019574,-0.01495907652205059,,,0.01331056588784871,0.0372775571428735,
TGM2,0.009673417069408342,-0.002818065845160382,0.02797406709187415,0.010912242956790509,-0.027463395651261758,0.04479109101542056,0.06709947521952721,-0.02199768083754741,-0.06539328024405446,-0.05016287306910705
VEGFC,-0.02427167181316469,0.011473807266228129,0.02867251323293288,0.0014839897908159973,0.03829449867632302,-0.025212834613603696,-0.03091570998369123,0.06345765526264872,0.020901621196561967,
WNT6,-0.017481066442424364,0.003821712719832194,0.03265613045269574,0.11389601312812318,0.020084709480616855,,,-0.02847826551526954,0.009218487060929587,
NRG4,,-0.004773919526303917,0.021869003091295827,0.052032629089510334,-0.028738808089008444,0.012661711013719492,0.10319715552094119,0.13411209002477925,-0.02760620033464106,
PMCH,,-0.0161278470378089,,,0.003170823854757603,,,-0.018883465275435787,-0.007519738816277657,
COL9A1,0.0032954908221635663,-0.020305890765749766,0.10038152446817933,0.007167213994964898,-0.02448837586788524,0.0042839252204092786,-0.002042703363270399,0.11404882431040118,0.034685679255204285,0.11208079925915965
GDF11,0.0482145479854994,-0.004141611985215217,0.04153466356600533,0.05089526071069293,0.01114926882425104,0.022028926310905708,0.011347553841963594,0.00025193183137520457,-0.04676029421422081,0.03619297490935007
RAET1E,,,,,,,,0.124042654508576,,
IL24,,,,,,,,,-0.030862813606716232,
SORBS1,0.03148588178113609,0.01114581538679917,0.016432796771680577,0.02120213151292804,0.01868153634575432,0.0254626325620618,0.1146619187685823,0.03649776506210903,-0.022605737441849495,0.07390046926676128
DLL1,-0.005123714552657329,-0.02293578292628249,0.019145174663319744,0.07984372078298259,-0.005588024565866328,0.02674650215812887,0.02744061716249356,-0.017736023378705577,-0.001734951147118735,-0.02458259126368257
TLN1,0.05517186245602469,0.01779507934865248,-0.002724426281270696,0.04734898903683779,-0.014128596074753688,0.023153690895462813,-0.03643055662284484,-0.019615297800869045,-0.03452664047453647,-0.02260318487293556
COL2A1,,,-0.016636946211116898,-0.018768485552567403,,,,-0.02752246815370204,-0.02487170475294864,
SHH,,-0.016600501845549048,0.02379397390567209,0.03647070246939125,-0.0028880307591401307,0.06438979856440914,,0.09629807214832455,-0.03856814892525486,
PON2,-0.023811541659770816,-0.0187953401573639,0.007114597813115967,0.06345048810557208,-0.011099489314195776,-0.001346965998717998,0.09920109677949569,0.10162676526939637,0.08173777725406361,-0.0481610571635762
ICAM5,-0.022502058475042025,0.01944753120424427,-0.02065698612578561,-0.025182657689944498,-0.036204859705589496,0.019871875978769594,,-0.040780149621161554,-0.061871093222245294,-0.10490543123937747
HPX,,-0.003614787876042003,0.08108484372456902,0.027619152390720915,-0.029356260542820766,0.003394900866580154,-0.0018709905602922693,-0.0049565840183209186,0.007191290241062291,
SFRP2,,-0.018906172608014277,0.04369883727492876,-0.014978996057845003,0.04344654895062678,-0.022755499740723655,,0.04650758423899472,-0.026669415786777624,-0.06668970216786012
CFC1,,,0.002328530148631498,,-0.018826140236211403,,,,-0.003133373125097389,
CD70,,-0.012752884364524444,,,-0.018669873082203598,,0.07025731725382887,-0.014030490017384581,-0.04849628366926057,
HP,,0.05914986661622127,,0.028060182186230614,0.006963451328933418,0.06887076012901458,0.015036250588355296,-0.013237631931671181,-0.014992007081142546,
CXCL2,-0.04437458002991387,-0.0607876895218353,0.10109021004878244,0.04744552475478967,-0.027920485443332057,0.032314378113659836,-0.05309894959170954,0.03740929276874044,-0.009765539347397292,0.046256151132772025
NPPB,,0.010325731650745752,,,-0.016484934025249073,,,-0.019183503809158956,,
CCK,-0.03785985468472356,0.022898918302863686,-0.02540322844217031,-0.07565506456998307,0.05609519201445336,0.029303282476367563,,-0.024886183131061064,-0.02855686719410007,-0.08642976261288797
SEMA6A,-0.02401611081873165,-0.012751483084331373,0.012854703911283091,0.04181588525944232,0.028561456474142603,0.005220878293656936,0.0135429919861376,0.03636793699993153,0.040864457672311755,-0.09639473052628339
IRAK4,0.031416780058978605,-0.014783671519934018,0.036017127099661615,0.016383375736077073,0.01265419229550104,-0.025448409029400258,-0.06719087959406346,0.07427083884652318,0.016043861652195273,0.024391671824958456
GSTP1,-0.020378421547825425,0.07106120119188049,0.058120714589959654,0.05912792455730682,0.03243333255301612,0.023387162444310727,-0.054566913775159785,0.07661794013971435,0.0566505331244498,0.07197924721127412
VCAM1,-0.05215369579490105,0.029954587054230316,0.028627995495438412,0.03081906466698876,-0.017848454969568217,0.02275642780031193,-0.011900654222600136,0.08509759262462835,0.015989987110278513,0.024340215772494175
NXPH3,0.04310235687284206,0.030646198100225393,0.03938246863267453,0.0470004730849325,0.03370295563605669,0.0049450171607136805,0.0156570835530118,0.07227186033750571,0.09043549501079026,-0.07269840980904134
MTMR4,-0.0025050514936576806,-0.0019819661667401646,-0.0048101036140737905,0.037074997403090254,-0.014119894615211308,-0.03145765695098506,0.004351177082591074,0.0884799396274309,-0.04126060479523903,-0.008010596946115408
LAMC2,,-0.012047431867109593,-0.021041002788658007,,-0.020752692809555415,,0.014392308141943385,-0.024714148883148424,-0.02658374412334151,
IL10,-0.025038510578479497,0.02299468042332609,,-0.02462844359384969,-0.05459807674531301,,-0.03607402306496409,0.016007496509901138,-0.0338914035435971,
SEMA4D,0.006198164007043992,-0.0425218552708061,0.019585373223659507,-0.0432231120141241,0.04647250219077826,0.0859846535473233,0.04834506860587159,0.08925005816576821,0.011837316012820726,0.06218658802569835
TRH,,-0.0077424704514387635,0.104840787801693,0.05583816336194465,-0.03157039239150697,,,0.018644093985068222,-0.05679017888243546,
SEMA6D,-0.008880444328777923,-0.0026762488477769324,0.011742747793305053,0.02933318676828317,0.02676823511613437,0.060145638944585474,0.03761277448398998,0.06395475129099266,-0.03094235538758228,-0.0043951269643399404
CEL,,,,,,,-0.051815819217911396,-0.03645828271098315,-0.028401103790305127,
PDCD1LG2,0.055992137075347,-0.013086055771613325,-0.014776058256704564,0.028063064306104574,-0.020583993766458347,-0.01564678844040462,0.005050413795133009,0.03565251944643573,0.03491547369545943,
SPINT1,0.05118101204449706,-0.0017707040872672025,0.0002616034440020205,-0.03750072768955012,0.0204609355523819,-0.025120806102002402,0.02019457998762012,0.03228917193514657,0.056657678151026854,
CTHRC1,0.05805928198688205,-0.03719132624249466,0.06503908032140844,-0.011916289735704196,0.03560833644633904,-0.025447727152900557,-0.023342191257099548,0.018554273199053378,0.003879938229809625,0.004075764281112678
PODXL,-0.02512787089376818,0.02593233571015682,0.06529623876812836,0.045418551599249894,0.0025775325645276724,-0.006233595734417803,-0.10236118032136468,-0.0489699804035211,-0.015104950669951014,-0.06791864114140178
JAM3,-0.0006555311726343186,0.015546778362766,0.026141444284087607,0.06251548087039045,-0.00978607834956823,-0.0035567762913006075,0.06364985845590149,0.00855458781189045,-0.07886975779266059,-0.029718940460654517
TGFB2,-0.02041924967154841,-0.028863432078931148,-0.0011868869842294487,0.021662043696238576,-0.0006708712446745355,-0.011594114713827533,-0.09615914941363331,-0.022763573061991216,0.03622484454944356,-0.07984708880471764
COL18A1,-0.02269680751697535,-0.02466768504694609,0.05329918914252431,0.004131634565048276,-0.050922748697554567,-0.013862570136445157,-0.12304100088933503,-0.04578844676991084,-0.018183736143248443,-0.0338684421523828
NODAL,-0.016837197865826197,0.020778722103542254,0.05846322796339561,0.01503418191725038,,,0.07753586479780035,-0.029406654497657184,0.03236770631246609,
INHBB,0.015444852927422216,-0.00601725751023799,-0.019867831405195033,0.04998913045868665,-0.010880179486365812,0.03163542529354881,-0.005044467991067098,0.02799853400730241,-0.02203922588713408,-0.021357752295964712
LCN1,,,,-0.01647043474036551,,,,-0.02172863252340681,-0.018646228431694698,
ARF4,-0.00017304130772930382,-0.008784411452826846,0.02625317655462684,0.07047196599218282,-0.01408154633895643,-0.02091610159736656,0.08689369652403453,-0.05692343744233972,0.03291476781633457,-0.09083332448287124
CXCL14,0.04412544179448679,0.007893483568069836,-0.025312600503055838,-0.043086125056768856,-0.06047416022772508,0.011287457550277376,0.04093112634604592,0.024925050593312265,0.019082088376835157,-0.0768486189770491
LIF,-0.021306508033539097,0.022420800853929116,-0.018641186542453777,0.04615915359892849,-0.0271217358518863,-0.018223549482229914,-0.016612360877083857,-0.08342191719824639,-0.04392472898537357,
IL17B,,,,0.06025502194619966,,,0.06176833602558799,-0.03670270065318721,-0.021082124688598273,
MMP1,,,,,,,,0.0034139695601656645,-0.025006047288914927,
MATN1,,,-0.01799602955550236,0.00488019870704696,0.034076922443370544,,-0.006781758376447007,-0.026132553319174127,-0.019212351925895457,
ADAM28,0.04699163293691623,0.021608376178817734,-0.012916595020714182,0.04900190322734961,0.01766953307640252,0.03518516356741488,0.020084902385981363,0.039284667618681456,-0.035629588897111056,-0.04129847438668053
TCN2,0.008146349314175924,0.0016019127320314973,0.03286570124818464,-0.042746486293235096,0.01931462915833973,-0.0033673955700495705,-0.015758406824438843,0.04558335016752151,0.025581247484109372,0.018318454592214744
THPO,,0.018955564571308807,0.03690660390978621,0.001099495091793308,0.015192759659707364,0.011206227008550826,0.10649135360168172,0.11852319722658922,-0.028791456155689236,
CUBN,0.08151060701441161,-0.00281753286478965,0.08492660577836869,-0.04203889491308582,0.06969197759325584,0.013693853340321211,0.06440733816517272,0.0460619122117417,-0.03113337534976147,
TIMP3,-0.024357394784506794,0.03451711631065348,-0.014339922984829674,0.034478349708870024,-0.021599059443650405,-0.01874682225755887,0.037834721504530176,0.01269901520066054,-0.0007387635539006897,0.07139425025056526
PIGF,0.0034614600389424165,0.03492210735338009,0.07424695847871804,0.02348457008280034,0.01429092847579114,-0.012293343844225568,0.08160102471273842,0.021968133783556817,0.03371587591445958,0.06050357448356119
CRH,-0.021130638924694033,0.01203240460156373,0.08021664648666656,-0.02532719750312315,-0.026277060072988377,-0.026218810875948392,,0.11638047545357379,0.05944795480413182,-0.061497569723112995
BDNF,-0.0016030002418382478,-0.00677220167377235,-0.01720934619596364,0.0002789631879179985,-0.008827851241767265,-0.0023006886393729655,,0.0017828257422330789,-0.0021450543275496037,-0.07499785444812683
CCL5,-0.010890646046177701,0.07126025400439005,-0.022152921711841564,0.006747188587930352,-0.04034203097356028,0.04130797163500663,0.06812257868255989,0.043356185568779876,-0.03845580218291966,
GAD1,0.005930772791308717,-0.05500036775968976,-0.054349920565779586,-0.04064409369382925,0.061244402632796555,0.011629313576388094,-0.0592319708445519,0.005425878628499441,-0.09300291204387857,0.011818437544242671
COL14A1,-0.026368370856036952,0.03951816232673927,0.07236350894963514,-0.00219680699419977,-0.021059601242643514,-0.013533104344982021,0.022345172294235466,0.01237469475955038,0.02436998636267993,
HLA-A,0.06723086789564992,0.043749969942569966,-0.028861884428137283,0.037194268252645935,-0.033037355966411254,0.014768419813509164,0.05611582827086083,-0.08541914936833139,-0.09251197651066424,0.08964112593784544
CD5L,-0.011259078238155598,,,,,,,,,
FGF18,,-0.014876328583925605,-0.003534130400686261,,0.012868589127362716,,,-0.0018865503013474876,-0.007563343723743381,
ADM,-0.04126015390676528,0.01228031911602414,0.022536708732458773,1.375552094271175e-05,-0.021487148365754178,0.01589101447374758,-0.032928792230394376,-0.04440155328090151,0.002283297473948735,-0.04034740784972204
CCL15,,,,,,0.0036205441352366446,,-0.018635510782084738,,
GNAI2,0.007198053605651981,-0.007954590704856703,0.04694349010609996,0.04929273963907301,-0.0028084191097832284,0.03480377558085575,0.07504940857796052,0.010488024677014108,0.0200116521955379,0.16887897353136658
HDC,,,,-0.0007121146757194066,,0.0020537959891735497,-0.06418289131294576,0.07208254483747652,-0.0192123432248031,
COL11A1,-0.013692150397274023,0.0046698099417241965,0.046885298461667106,-0.017108913324059023,-0.000365056190981477,0.05800410655224833,,0.08955906524662527,0.02520955503922209,0.03729248329958304
NUCB2,-0.022943069793622626,-0.028476725374217648,0.0281717919659281,0.03633272902002829,0.05707451796114218,-0.0030914248456796346,-0.023395368273860417,0.040125689231466685,-0.08039562906378372,0.009590658064714175
FGF16,,,,,,,,,-0.018931266659034704,
CXCL1,-0.022668122208947344,0.019578481260769966,,0.04588030755125357,0.03246814565228945,-0.01725674696435044,-0.029411769445986273,-0.00635424121655927,0.08421748788963596,-0.037508865048347495
VCAN,0.02444033918618571,0.011704379601433515,0.015924292896877926,0.0565979202684792,0.020855072463116794,0.01653148356736553,-0.01592176518468956,-0.01515843847980491,-0.0813644290195968,0.030578630829451187
MMP7,,0.0016143047042976241,-0.018641181309965105,-0.012022059053134748,-0.016484933935181537,0.02614879155010525,,-0.054127007412561406,-0.09514064978521893,
PTPN6,-0.02479020538702093,0.0066247666210922495,-0.0006516800618613094,0.04548214613625601,-0.031624660474420016,0.041433919641868204,-0.008436363524868044,0.11319408186235337,-0.03672780898180423,0.0009778648959341198
PTGS2,-0.020230109988441894,0.024814265397346453,0.02392067210234155,-0.05251369973838802,0.020872024916860243,0.02891212978393646,-0.0435591373802651,-0.003053628124542593,-0.0383045275302411,-0.024434200459232072
XCL1,,-0.016185977897832982,,,-0.027075887180452285,,,,-0.0021923913668204934,
CD58,-0.022004437961732945,0.026155707125641907,0.069242496522416,0.08335701615513644,-0.0394948866747783,-0.0022972910380946367,-0.04124178111491881,0.022223185029177365,0.03356671358979539,-0.06375429481622578
TNFSF14,0.0036728364979001327,0.0005045863276023755,,-0.025049726815696637,-0.030335339164151917,0.1011000381259684,,-0.004061424002108409,-0.026302243734135297,-0.010144447536408615
