,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HMGB1,-0.04574220532648736,0.09606417950553484,0.010124379128041537,-0.028093541504103793,0.307301858710586,0.08610091255868442,0.036351371741221015,-0.15894468063722525,-0.4386503857965954,0.17143649216810625,-0.07925707733933425,-0.14404416880251536,0.003114203878658612,-0.09709800610246565,0.00636643058947975,-0.029061240152985966,0.04366030295928616,-0.019273910289992716
ITGB3BP,0.028556038486426003,-0.17075570534819012,0.016587210514945133,-0.063332784791987,0.04148678208743249,0.0350077197042382,-0.0014043993311142564,-0.22709730164218236,-0.3441207916945556,-0.014546680180165309,-0.043160778557256294,-0.003665494622760335,-0.17086403897660293,-0.022952766594856174,-0.03464787939240818,-0.006642420790496829,0.05115192202542239,0.06434639514326859
AANAT,,-0.02056660439908698,0.009654643005454438,,,-0.008990579078460978,-0.04944295951306841,,0.00014200007285599729,-0.0527566263338717,-0.04259613925589587,0.03433028010951594,-0.022838624598628874,,,-0.017444481171157905,0.046990886618496375,
RELN,-0.017229899421910874,0.08015984034898187,-0.07331873318376181,0.015307009922854572,0.05228924047556348,0.03579721143320663,0.07246134620963143,0.02565820955113051,0.30752220283283954,0.07430571153707446,0.00924365531141262,0.06863024944985976,0.11710475571246136,-0.026492448925248976,0.003323998218228739,,0.15141439314935745,0.019293980607850654
IL15,0.06179097083122152,-0.058343270640458036,0.09123222707923177,-0.054499650944554986,,0.06966885500083664,-0.0346138962695839,0.020835183745641635,-0.1267916204467372,0.04459691826752821,-0.01733342161429401,-0.04990903004635605,-0.025897233967868152,0.03125406601692154,0.02122921789256767,0.015315987561208801,-0.10328450236786797,
UTS2,,,,,,,,,-0.1972900827624045,,,,,,,,,
BSG,0.11416992741289778,-0.1419646412607456,0.08880675297270012,-0.03718221823393583,0.10687742499115345,-0.011575993603617465,-0.08868940715703896,-0.028258643134131418,0.2156961761239018,-0.2710832573958604,0.09302350329509333,0.29491506542566004,-0.23252152370152432,-0.15249390960839185,-0.07674782812456639,0.039643853472283386,0.011662255252336818,0.08653409636150693
ADAMTS3,0.03414292974838295,-0.03974732525047318,0.08123590272871506,-0.0030466071248249245,,0.08928112883933648,0.025434627186324547,0.020104624806666974,-0.4138390150808605,-0.039305662249979806,0.010657961455915072,0.04771231812196173,0.02122759555451138,-0.013766279641991168,-0.06458024796822646,0.02685663905334415,0.019374342700641124,
CD34,0.08180051459410308,0.17441990674021068,-0.0734928977362191,-0.004336495671693354,0.18062716168736787,-0.006973230146426063,0.09168897262419395,-0.028507675307002774,-0.2172477368629762,0.06798883959388903,0.004934732666580551,0.034657394514859025,0.03787996980872287,-0.06658594122315249,-0.06811371078260489,0.03769546430441159,0.012312237730219253,0.03680585583599347
CCL23,,,,,,,,,-0.04196161479481805,,,,,,,,,
PLAT,0.05367223501853689,0.0483961336596075,0.027706660858916692,-0.01913529966983927,0.164173272510363,0.06658462707497219,0.050332857758891396,-0.30063808404623266,-0.40486605325656183,-0.3516351029640504,-0.04008170208930128,0.01672239977129666,-0.14524964614194558,-0.20046057824720487,0.04798776657650258,0.013933257162282286,0.046830419588347744,0.041473456755047246
NTF3,,,,,,,,,,,-0.016290435545716908,,,-0.03307559758551142,,,,
LTA,,,,0.04538018510815294,,0.0285680331609931,,,,-0.02626712185772859,,,-0.042728810131187185,,,0.048501941963087804,,
CKLF,0.028058862336639824,0.047122368622539976,-0.0554442711036858,-0.026197020678977518,0.08931109372043348,0.01398844180970342,-0.09468710819121713,-0.29442633934419715,-0.4610310260334696,0.011291605278542656,-0.06696339117652363,-0.19164353641463336,-0.23321015898075945,-0.06245380143637317,-0.01469967431298198,0.011673254384946284,-0.18763597441967508,0.025892086639279634
CD24,-0.002793617693805031,-0.07560913195192139,0.09865720399837746,-0.08211145718926977,0.05854645624399317,-0.08276057852797046,0.04393934693084281,-0.07397420262597396,-0.049931923995847255,0.17332435918875608,-0.1335592001511421,-0.008920568899463719,-0.03051469972129321,0.03893443657984509,0.041977880981769446,0.05468492146286473,0.18289699335226728,0.08525240913312424
HSP90AA1,-0.07248865559951112,0.1180030288870149,0.03819357978542446,0.013004954526177406,-0.15752122011806072,0.05052579607941097,0.2991299683041454,0.4634763516934039,0.5214012250226004,-0.04697515320033904,0.09505699247584216,0.4161820037298469,0.36869297816215324,0.05725434828605139,0.11207607645302119,-0.0015902030801208528,0.3371432996572143,0.1570090869130359
BMP4,-0.021389023876203856,0.1483315465219085,0.024137773365801217,-0.05554295225810726,0.07239683138650517,-0.05494398404892901,-0.004166158037862049,-0.21898337735112627,0.09544386534104786,0.027738711056036616,-0.02600184069005747,0.10568265558370497,0.015012419012407708,-0.02146682149893893,,0.10541774935710377,0.05184887715321117,
SCGB3A1,,,-0.03585769269860283,,-0.018413137267371305,,0.011921186534461028,-0.03150214530615991,,,-0.03089143552529695,-0.08222228874262452,0.06715562673546006,0.02204998289548288,,-0.00854308327859559,0.01737773563211511,
IGFBP4,0.02931280930876996,0.03792270279770566,-0.05289636794620361,-0.0018929889848991483,0.06218123997116592,-0.1941302834692984,-0.0743753990130971,-0.2574085164788713,-0.26144492671926745,-0.22558911166187928,0.0278610114255484,-0.11972031280257961,-0.11234861910275146,-0.20559429909703061,-0.011239302705552758,0.13242871978916929,0.15696224280058782,0.10697924979887463
RSPO4,,0.020191005833815195,,-0.02438094770264747,,0.00966224604569626,-0.034915618513272656,,,-0.0037831314224004314,0.056634358295239356,,-0.03314294415698376,-0.030674310087660896,,-0.030964553166660667,-0.0643026424307138,
LEFTY2,-0.020577801023459293,-0.030944904319474855,0.022891846947034004,0.09205691122377029,0.16317593736150648,-0.044611195578020194,-0.024089975658855203,-0.13375309658104165,-0.3141888554437575,-0.08392285094732346,-0.002247806457231685,-0.04939685693068782,-0.020038761292240578,0.05231450448140722,0.014670260895578558,0.02755477940071781,0.12441202244792929,
PF4,,,-0.022848148525691697,-0.03236393999246779,,0.03814579570188988,,,,,,,,,,-0.023477637277070453,-0.007442876239170884,
ANGPTL2,-0.001313780873126191,-0.0829833003319059,-0.015333118014309094,-0.051208029360520525,0.08367333692236044,0.08905359108984941,-0.07035490581627829,-0.3757041086560143,-0.3475483614314999,0.061396874343594116,0.011386456487354155,-0.20031726571092337,-0.3048050872125635,-0.08181274159505117,-0.05196446469061773,0.027910476575302802,0.08867398167980725,-0.057428024161059084
LRIG2,0.04496302810883035,-0.1306852437840817,0.014209102209129264,-0.04530265916010137,0.026868725577531984,0.053799277244653866,-0.04242731170169442,-0.15052854510454222,-0.18384211617806748,-0.022477864214210514,-0.017199432045026837,-0.016795206865477936,-0.10814666562667563,0.011101119845378007,-0.025564949954351046,0.02644485486717898,0.066555854330369,-0.0872428237488687
ICOSLG,-0.041914261958748665,-0.005890967194903444,-0.023763730185896118,-0.07294953140282821,0.08785754654834162,0.011784219115228815,-0.06132193123383469,-0.13014361879534853,-0.22903998200000686,-0.024261738134314415,-0.0290389648608678,-0.13059636463900748,-0.08590728863696805,-0.05170158202685912,0.030733068821883817,0.021536982360780922,-0.12703962511334108,0.03196894165519512
WIF1,,0.4038517513148233,0.10473975524015224,,-0.04577994598532638,,0.16566298243974653,0.33367430632777345,0.5249740221205736,0.07398643995272221,0.12138115678888013,0.3143958906722093,0.38762856706100846,0.04101827821216473,0.2157821336109972,,0.08832690083146238,0.20399909059766222
NPPC,0.12128512700904405,0.021813165453138716,0.1504133299391342,,-0.01172777472710447,0.14830892892545067,0.12793250527282193,0.17038986592026883,0.0915935476840191,0.20783813190856149,0.09604966271260483,0.10464290707505035,-0.206131586499405,0.00988274768703924,0.15092340970679413,,0.20172079393984996,0.23312877718967695
LYZ,-0.05932363584155312,0.023381532670723872,-0.013299842204797574,-0.1031291910734225,-0.05901703692286455,-0.10648254788143234,-0.13907593988032038,-0.09780583366303088,-0.2773618688149047,0.03410645751257691,-0.041857139719106415,-0.30996530855810717,-0.06465941177797023,0.02579481041250072,0.0054584858490373915,0.09560324894718188,0.028493680039799046,0.018478815919269788
EREG,,,,,-0.062182064566284105,,-0.07935722643855338,,,,,-0.028106924780355372,,-0.03820537038521164,,-0.02386330877738973,-0.07035629189718579,
SPTAN1,0.07069837947851976,0.21257424483924844,0.08997663126559181,0.101068832278481,0.19679528977149438,0.12400898938801475,0.12464534173247747,0.29381416946481903,0.33823506041072166,0.1781770555609525,0.021155561609998853,0.4575095541556455,0.23991970229171564,0.10428975728567062,0.1712348702506997,0.012284444178004082,0.33388395734852117,0.18173379611023144
PTH2,,,,,,,,,,,,,,0.0054913661440700754,,,,
LIPC,-0.02660883420522478,-0.03273901142642171,-0.006122823877223392,0.0669402028576223,,0.018779749701791526,0.048676358202778575,0.10469159382203468,-0.06798731238125652,0.0468664642214195,,-0.038902383162227515,-0.03500877006643804,,,0.03969452117594913,-0.021530680625037355,
COL8A1,0.07183537591571403,-0.16841353306704948,-0.011708374405636844,0.00611641835593655,0.04505675085620561,-0.04102851917690164,-0.09068005445634275,-0.24303429141386343,-0.15190142980963425,-0.12139521025067943,-0.0404098724392397,-0.1666551218763854,-0.2156003313174034,-0.11881816075752828,0.023839178140682822,-0.01262182696442519,-0.10485378467553971,
GSTM2,-0.05145762820326966,-0.018957239295570073,0.03739931459211042,0.012193595276159753,-0.031673897174231615,0.03516597630441651,-0.01961625176390915,0.031056910922442463,-0.11037820103186527,-0.09899518196297548,0.02853450049220332,-0.06740763406781768,-0.06772284971998561,0.04318445422031278,-0.029957435355564905,-0.05172270557088562,-0.014780776604085803,
SPX,-0.03468415703543909,0.21812833587502217,0.037011464930873574,0.002675117153563367,,-0.004451849909686559,0.2553038246288469,0.05069346330779092,0.2355067315031725,0.19943502029156732,-0.021484088372320954,0.04389930146997829,0.365492278328905,0.18977918218426312,-0.07166305268584344,-0.02574235703086064,0.10933793695033,-0.11384759596266601
MFGE8,0.0452682955500752,-0.13915882845148614,-0.0646782752974796,-0.004706196735798051,0.05468523208533516,-0.04509774989632729,0.08418939753795324,-0.163329496057812,-0.11038962450511297,-0.12549663713078288,0.0044402432850659335,0.10790839380028049,-0.128892759751834,-0.034346295842208927,0.01660048649597634,-0.0035450351506999536,0.04161701573049463,0.057942139201915446
TGFA,-0.049971981689061674,-0.21791927930242683,0.11165526274417215,-0.0033966468861475873,0.057549558009686176,0.011683814513915704,-0.10037234729042006,-0.17516123948641332,-0.2707466907767153,-0.31352425451671223,0.0005928919112500652,-0.13611585707397755,-0.09524669113453606,-0.07186013890263802,-0.002089564980204189,0.007708232659178657,-0.012722412550646755,-0.067937520949489
SLIT2,-0.02138902045363928,0.3188661159819367,0.08300934858592848,0.030948720610975384,0.1333759261354492,0.10986023403519421,0.13868347120426794,0.21420029203853042,0.2602048665509944,0.18661019903616238,-0.002200398950963327,0.21426206962505473,0.37180882080999245,-0.02182899191640398,-0.003886562326222965,0.05997461611160203,0.04159498139978618,0.2215313499404744
PLTP,-0.0012127361454354181,-0.004771363962666158,-0.03434081833380417,-0.0278533408445725,0.1653864793708343,-0.06528719839908,-0.14945377783698546,-0.26372752939350075,-0.4989810849000054,0.08203889350754931,-0.1426961018803886,-0.3566059340838841,-0.056389724574472444,-0.12978615497637838,-0.18683666367286778,0.049901940585512096,0.012212827729541109,-0.052697613310584694
APOD,-0.11938166605816707,0.2171754702403718,0.027859394514540343,0.009200448439627478,0.35079272472366124,0.1766849142022493,0.023993377002769385,-0.05938954459010238,-0.4771810173784028,0.15919459681519751,-0.014891800585441338,-0.3196341361898639,0.20676627302223854,0.010178272760782118,-0.08061318183748405,0.1861055513849327,0.1331497740555168,-0.1464845763305931
B2M,0.054579522483242715,0.07066194851366486,0.03227519066445765,0.055894490062935794,0.20242335598984873,0.04360794277866133,-0.057964032676588124,-0.41322940728973895,-0.6000949251327466,-0.00020202574620009593,-0.16515476749636665,-0.4468556959277247,-0.3716301773374884,-0.1587495087142532,-0.043150240006639,0.02600098166393253,-0.07912830034076965,-0.23188474099852158
OMG,0.026789837580142434,0.2406244371138385,0.13730579932222714,0.013595975749912819,0.24699599596627428,0.09653813620722396,0.16269099195067685,0.030106338887067974,-0.019867587213119195,0.26629283123876196,0.027500017643515152,-0.00481826562207508,0.2469138397815786,0.13285303741343774,0.06912994048785168,0.015009151591266224,0.2854002996640761,-0.03310889374286622
CXCL3,-0.01673685032759285,-0.08963414260448696,-0.02904539575301142,0.04232997991460229,-0.09482499916110701,-0.03502044306848044,-0.16607587400216614,,-0.0655084261847125,-0.2081239968592443,-0.04657246147236853,0.02433567166624653,-0.030772480900398348,-0.02615586564871247,-0.0005948906212934891,0.05943985245956788,-0.13522460313384813,
CXCL10,0.029926976219932667,-0.08013839746060428,0.08621297374556276,0.005258395908529506,,0.07248793126002892,0.010778621371746469,0.04498316331082876,-0.3965016778797939,-0.06995500763365299,0.0044549374436562835,-0.07526182232275948,-0.04890119616747726,-0.041913622005720734,,-0.00987760811269905,0.029056149467187674,
RSPO3,,,0.03592660014300997,,0.1294255842869854,0.1349329087696321,0.17706003811259038,0.19586086479158013,0.21864162622609556,0.14477597885427265,0.0751574126558162,0.1695227954670986,0.08295175203000847,-0.002564889427711757,0.05463821804650162,0.03179464193748839,0.21879954553012582,0.07066178239476593
CORT,0.11859556842136676,0.12238067513734993,0.1380736926010182,0.08891587010897951,0.3822206052057594,0.21625107834253918,0.17652123442216341,0.11393174596740721,0.2729354575672783,0.1402926706114662,0.022028916318875307,0.10029685640247155,0.025515407026301267,0.10550692088252821,0.0066046434748210205,,,0.0391217245638357
NCAN,-0.01645850256538288,0.013801551000872207,0.08170464199805245,-0.025546317439339744,0.23814304866961697,-0.16800958840835928,0.35465367866534514,-0.21080654608450056,-0.22206620835715182,-0.1217449869589224,-0.018369988066231975,0.2956117576074559,-0.2740565416434724,0.1826342064667939,0.0003503150523210763,-0.013937771763236063,0.3442180416953812,0.004857710846713933
PRG4,,-0.0408006267187108,0.0014455739286783089,,0.06425781341942065,0.010001907874068102,0.05489261967431071,,-0.06460030176421258,-0.041738481432683924,,,-0.037596438908335736,-0.06277226879195776,,0.07651920923814466,-0.08988221842072686,
ZG16B,,,0.0007022604226387063,-0.050206330425667314,,-0.04220461796416723,,,0.0705743258040935,0.0005282594760602346,,,,,,-0.02086251249341893,-0.09364099011407591,
TGM2,-0.06699308507367953,0.0006136383682176979,-0.07543084646590562,0.025904220232980738,-0.02401805017197445,-0.027610922581072655,-0.03540884354538842,-0.02598687809888979,-0.1516196123349546,-0.06597694450969399,0.0027163649219836493,0.001956087089760182,0.15036570121883128,-0.08769091994622029,-0.04279085104449496,0.06840644602908116,0.07206835637612992,0.12327609713673603
VEGFC,-0.02078329689606418,-0.044497067140709036,-0.03892633416714788,0.03167164746421817,0.03865001084860353,-0.007589194749349034,0.04897740811212188,0.014462731468081871,-0.006524902932315776,0.10733007277179821,-0.03082118971904261,-0.025094118761876682,0.016757187404829146,-0.052352357809641155,,0.07229084214164899,-0.009368394544642129,
WNT6,,-0.03483704582484958,0.07008045037005721,-0.01731809138215356,-0.01167057584229641,0.05989224660331462,0.03111716778695417,-0.04148744781565897,-0.08108056536718612,-0.029970985122859197,,,-0.0006550461248662909,-0.004520983718841634,,-0.02519577156772841,-0.01626368809987136,
NRG4,,-0.0017222547236337834,0.02781804138425324,,0.07319361372477118,0.0026426389594361036,-0.0006221318633311207,0.03697347865648731,0.016299902747514344,0.01622530093215762,-0.0013863875102733659,0.17284842651559196,0.09665816467780151,2.647727466528202e-05,,-0.0167316082480358,3.3623183181521655e-05,
PMCH,,,0.032092357534476354,,,0.04080056549247785,,,,-0.017091244160499137,,,,-0.02332181041532054,,0.012672796718748233,0.037410814409844055,
COL9A1,0.0942354508077314,0.008111017108684284,-0.02151079370443671,-0.011724382788389378,0.08130765192633702,0.0049943582871407035,-0.04322682493534251,-0.30565252052943204,-0.12294349406517843,0.006123623180731192,-0.014819570792735331,0.13436823600793968,0.03991615728456653,-0.007645348340042358,,0.04055265689056433,-0.12604962307895048,-0.040304746117471195
GDF11,0.020935310622273294,0.098791800480609,0.0933296509126245,-0.045446843946716296,0.15817589371914098,0.035230346241335204,0.08691918155890455,-0.20462663209126541,-0.26144999080515124,-0.06311900348807549,0.010177574913837585,0.048843709947340684,-0.1355924598713977,-0.04689638028117288,0.16547167279814887,0.06448210451165932,-0.0014668237463679585,0.06064377421703626
RAET1E,,,,,,,,,,,,,,,,-0.0183544553668119,,
IL24,,,,,,,,,,,,,,,,,-0.0469664832006261,
SORBS1,0.023190595044907177,0.0748867085817758,0.088441226139867,0.04565708499380241,0.11726022272608122,0.1086032387987632,0.006815682425127609,-0.09718194547333354,-0.016982222672184605,0.1312787037556617,-0.04319397540412746,-0.06032961443958401,0.037692209003532345,-0.08506637203334622,-0.10666996558527381,-0.011261691129564507,0.15253375239449435,0.01625966104349502
