,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.0050689423470791466,,,,,,,,,,,-0.023153188992785585,,,0.06959705391621297,,
BMP1,-0.01736146294190322,0.02293472967020307,-0.013521899821750862,-0.024761070543274127,0.06644210748489976,-0.028843728465208093,-0.050652148726298564,-0.09559359164124276,-0.36774680772450685,0.012036612583676618,-0.03597662025832554,-0.0993839189275282,0.030111604976624223,-0.19357546018984953,-0.013207125259237734,-0.0075336463119364165,0.08429952650906063,0.020521175980276835,0.008271802230742602,0.04164595278649725,-0.014712187305013811,-0.047623813334040796,0.04799153261317027,0.02889378090721953,0.04093869310608676
NDP,0.011596154101162335,-0.03707989625970176,0.06987239045752638,-0.004854264644144279,0.06650849439438272,0.032564102544383564,0.16276894690637816,0.07089539254433483,-0.06900543453847624,0.11085236356463742,-0.023597030058703124,-0.08884858859102013,-0.00532082275788734,-0.03157364699872475,-0.012438835547240587,-0.1618457919267909,-0.028214119592034632,0.04215997474295871,-0.011773101167980514,0.04345946664342987,-0.03808066209621766,-0.04689180908055137,0.12411301174770996,-0.002173526307086738,0.012169460660437482
TNFSF18,-0.007401419584728253,-0.04356951972825285,0.057194214542146266,0.00425399103915948,,,,-0.037062830558795265,-0.04868118880801103,-0.04190586915894734,,,,,-0.0027745114183751573,,1.0990647318191621e-05,,,-0.023877475130474432,,-0.03367769411473682,0.03855388747793914,0.018831260575079667,
IL36G,,,,,,,,,,,,,,-0.00589222135171974,,,,,,,,,,,
RTN4,-0.059183826769318305,0.23317533541840121,0.10582114504983912,0.05428455311082492,0.02627620235710166,0.04118780020859151,0.16361747282553118,0.37116828749521946,0.5210682980504698,0.1329879430759943,0.14931326065255185,0.2941728784228588,-0.004522199795789082,0.3013594663490559,0.017347222322262948,0.06195645022099708,-0.05073557905099778,0.049830270316802094,0.06956240149432204,-0.03417291744366494,0.19247645897882493,0.0090435645766765,0.031351191284352965,0.11050384650607642,0.06999178564115813
HEBP1,-0.003408862371603788,-0.07187174788529953,-0.0003461118422158672,-0.009453418640372616,0.04777097258796714,0.004133358255283527,0.017208111595109033,-0.0632493206423705,-0.14782817124581568,0.027005910549138576,-0.03770469988025036,-0.16556581373673007,0.0075963311608053165,0.04678684497314062,0.09641744909072032,-0.05656021161647946,0.018007387825552723,0.0203853446974718,-0.04508102990951926,-0.030254256388607764,-0.06010492592320549,0.0021145995114567337,0.12364404515664608,0.04944635884483788,-0.043279670947414584
WNT7B,0.11045979630124564,0.3114216303422139,0.056657319622430535,0.01935752519262314,0.02472746956134459,0.007805832592496874,0.05137594517052302,0.10542531402962782,0.3913944699678376,-0.05687170836699331,0.1677953528483012,,-0.001875146625307792,0.12962342538002836,0.04880522857642741,0.032374236102154,,0.0058747993895613,0.07164878078668814,0.02286879859933568,-0.05412262451903512,-0.03324920010070179,0.10518469647496499,-0.0738933976494291,0.09244238851979644
PTMA,-0.0032136621579184504,-0.09413477829122872,0.11399865402510269,-0.043268233885183076,0.041815585102180405,-0.0329978786523819,-0.10334006800316181,-0.31576746542750483,0.09097210084748833,0.01999829611215471,-0.12887763919334236,-0.39360022689119295,0.06528771968524379,-0.2963396237289955,0.02754158627423944,-0.05624636858761503,0.03490489872639898,-0.014091363112812979,0.07581044155064813,-0.05286176028481252,0.008886051092463081,-0.05703572026181288,-0.08853088510054001,-0.10037722745934559,-0.11494458514694658
FASLG,-0.014092433489250303,,,,,,,,,,,,,,,,,,,,,,-0.030843373322735068,,
CEACAM1,-0.006319642847315962,,0.050998625160697704,0.038018819167081934,,0.02907669521933165,-0.030766143552362544,,-0.07259082159927271,-0.003002670071914181,,,,,,-0.046289997724467506,0.03861901470554869,0.05812043477786891,0.07592117378231958,0.06745502240821404,0.022221789248044348,,0.050380326938587544,,
PDAP1,0.030770278049538108,-0.08892503117445127,0.04939078597262208,0.03803679521693188,-0.005212049553417791,0.0070087430640972045,-0.01319818516877471,-0.028995638242887537,-0.25106208495970805,-0.02136772428149985,-0.0048974753632878175,0.00021476117180654097,0.07020354865703061,-0.1205711221846121,0.0671951771480335,-0.07568326429969734,0.0655428841110296,0.025063539163647404,0.07279802655724037,0.04442885361816002,0.0013729622747093648,-0.05453954117921953,-0.012696838702441805,-0.00016945281029895115,0.08997532563124494
QDPR,-0.03668560941455596,0.14986799318460126,0.03782205990418562,0.0042135984436493905,0.06475202651087474,0.015559676942317151,0.19111804880448602,-0.017717602176914274,0.1082713146764742,0.08361674427088976,0.03593121184197138,-0.28835308615439675,0.05213078344893761,0.0030335624046224034,-0.01991248586125304,-0.11421493013200859,0.013959285678358399,0.022906667519375905,-0.020905970430593678,-0.11856511345970513,-0.03379262058227206,-0.07775744542584985,0.08544880670550997,0.08737060022531938,-0.12288970065287531
POMC,0.03721416023573996,0.16758770829757008,0.0176952614694782,-0.039147395997505906,,0.028453782267249022,0.09645909392806723,-0.009498493836455428,0.03754704893500678,0.02321375752161805,0.008848277791166674,-0.0671487970630286,0.07555516268233224,0.05839048249319051,0.16179705662607338,0.07978462131328656,0.11749218458652556,0.0019122499862332426,-0.017333968300703523,0.05018128240636261,0.01062189153819192,,0.08773802406509432,0.06519770057753649,-0.025032625733897258
CCL18,,-0.00528899274378556,-0.07925928870361565,,,,,,,,,-0.10420744681509625,0.0439988782618679,,,0.012130452571792487,,0.046928874710957705,0.0498178147131656,,-0.0817183201836682,,,,
CCL17,,,,,,0.02418921251603063,,,,-0.0011989352362558505,-0.022983010518171764,,,-0.04247846967622891,,,,0.030798546815445384,0.08748641311822714,0.0018493698059708942,,,0.041973177914467336,,
VEGFD,,-0.012678404960076486,0.010455155036795675,-0.03155645765245203,,0.013326813543272744,0.05131708440056744,,-0.07326130745434069,-0.0014297854688494628,0.06541074613411287,0.0320509002545684,-0.02072382288550004,0.015992323618108237,,0.050397607164115316,-0.029091639255321253,,-0.06387770020727498,-0.03219565819291663,,,,,
TNFSF13,,,0.0661289193782641,,,-0.026908314935951607,,0.021015961158596733,,,,,,,,,,0.033506580112705193,0.06931298655461263,-0.0009323227278167594,-0.04404491593427469,,0.015969974167417925,0.017977706992732666,
WNT5A,-0.01990938073686835,-0.05045570035208358,0.04701329126678128,-0.049032294696114705,0.11790715108510447,-0.0012521238251525194,-0.09502979544520056,-0.17065559434931052,-0.3314493054691302,-0.024287959755410333,-0.042203643038251894,0.09587659816098075,-0.039475609382724215,-0.049751073736859414,0.024632392313325948,0.05238551313502286,0.08739180534702984,-0.0068909534212384105,0.005981935816426646,0.05898303949426086,0.026922794339715138,0.058575037692575944,0.02826792089119238,-0.03993748979400326,-0.08801457980071499
CXCL8,,-0.1608143169733804,0.017527735292743894,0.0363093348401654,-0.10497036973915756,-0.0362514041089531,-0.09192420651577797,-0.0220845531274962,-0.10412679581580113,-0.04965091616240866,-0.0009522468949510477,-0.1391797877467156,0.026983053826646192,-0.042593391631642545,,0.059198467543368286,0.0495430218309414,0.010412839754001603,0.0474528591674462,0.029852395961920502,-0.04558465123129395,0.08866900775798395,-0.03225056359746222,-0.17535226393537567,0.09266181476998722
GRN,-0.06904540944945828,-0.07929997048877883,-0.055827030117691794,-0.0011663261826887314,0.030982306116133083,0.019498629539779478,-0.08006415349318424,-0.1542591560691063,-0.41835861808381847,-0.01980359986726169,-0.08383089104245321,-0.24397337615996337,-0.034642388845232006,0.08635660134645559,-0.030749753855880333,0.04421059292787209,0.058629887475550965,0.051450038111937546,0.020979818557336587,0.05009556012390744,-0.06688759611986543,-0.03379732840625848,-0.015933531169054074,0.022826628525580473,-0.007798344695896813
MIA,0.00889075588486056,0.01234163200487857,0.058071198318679663,0.0672070039245201,-0.0054246779777848055,0.020112651921553162,-0.045084089256571175,-0.0365898630257701,-0.16389316332872497,-0.03316320049645298,0.040876716710563664,,0.014179361274171234,-0.03855439407249731,0.03561983174522012,-0.04063687472024853,-0.03775234700637414,-0.03484664675952479,-0.028163393940451375,-0.013116089455776157,-0.09956933738913781,,0.1298352750191874,0.07851423279022902,
COL4A4,-0.03479239393457892,-0.021405681685500576,-0.015436106810102322,0.0032571517159949875,-0.051133968741335765,0.00017189257784339457,-0.03792071832986842,0.012618300469133516,-0.007914982286693946,0.018029058908102174,0.017212185395043822,,,-0.026899000162966667,,,-0.025774879407150026,0.0035222677545930434,0.017763174948053274,-0.009862355061193621,0.0021972867834366165,,-0.007393095331398355,-0.09220302042408617,
TAC1,0.0008580727691543952,0.3148395931643583,0.12467981039700068,0.04720863682918204,0.0928054860520896,0.14702004370848334,0.24248242823409868,0.2616589507489006,0.5002797560048134,0.11158827048367372,0.05486282613993418,0.23372658037874477,,0.2713417304312976,,,,,,,0.014220902284978168,-0.019267576493254595,0.0036714517938344223,0.04177157691546603,0.23537528819412337
RARRES2,0.08017167567815878,0.07992835093882185,0.02961375196361486,0.0019681105185186875,-0.0282325602836632,-0.002076486333258326,-0.15435739994076653,-0.13810328742489278,-0.41895683811681994,0.08216632183308616,0.0044951500207721365,-0.1301919783352164,0.04435150588673781,-0.15260544335985268,0.0041735920306433276,0.04809611817017242,0.0005133358732658858,0.07428096759590895,0.07159113015152185,-0.026356790900989448,0.030599137797708315,-0.060524842167062845,0.047372637461793016,-0.20533758064837204,0.033192757453061446
FGF7,0.030912769841090697,-0.06181860384361533,,-0.01639793256385485,0.02576691538466533,-0.05531045973408887,0.10810737008725727,0.025359096070585598,-0.03354900115344114,-0.04316905343751843,-0.036182102203826096,0.009609536901170636,0.023702317029306686,0.027531688050339256,0.054165792681038515,0.0054913177170873625,-0.07318255591638141,0.004739489772356204,0.008246214237428877,-0.0074956910813448645,0.03598034084639853,0.06712854522577616,0.1232844637455089,0.07459007079437308,-0.029813135723165914
EFNA2,,,,,,,,,,,,,,,,,,,-0.021485201685324962,,,,,,
HBEGF,0.0007729637160707384,-0.03856846697397045,0.007544799813584301,0.005717173640863967,-0.0239779572906408,0.05202557010285791,-0.07099092629656656,-0.15724100845292271,-0.20598393057113726,-0.05585650023828745,-0.049948395967673045,-0.1766680491394124,0.0876663427139114,-0.039529080397908194,0.022843503693159194,0.07572431311321394,-0.017409751678790296,0.04666327306273364,0.08436890925328125,-0.03998906728046462,0.004134128920073699,-0.07374603712320385,-0.034410969938929184,-0.05042341160884235,0.08442603316530702
CSF3,,-0.06627323644619046,,,-0.0357918343854938,0.0040412867772944795,-0.0018784265495526047,,-0.059335789175918904,,,,-0.031133942898381266,,,,,0.006849742749443053,0.0475953571866509,,-0.04505994575931274,-0.006179178624030946,0.012155851601522542,-0.07104616090148906,
PI3,,-0.02595824897010627,-0.018562212042999727,,-0.05581099729769107,-0.018623150865277067,-0.05419257058748404,,-0.08318433634720336,,,,,,,0.09243312910259141,,0.07041150650599279,0.06706943164760197,-0.006997491992986049,-0.0373656648074247,,-0.11166709584981571,-0.13095722919468072,
PCSK1N,-0.004460575204424702,0.2664645051269787,0.06850451340278446,0.03935336431816475,0.11474296494048947,0.026139787364143793,0.09655864308460076,0.15837855040643675,0.2622661076107497,-0.04330849117573077,0.0946239272502517,0.3665183630869091,0.03421735458515301,0.28493964561011215,0.04953174243372959,0.04957827367165725,0.011419771567629829,-0.029011180621066966,-0.08142218457818204,0.04465488932205192,0.1482734911723384,0.01626665208365909,0.12181215295189547,0.13344402324129476,0.12974722656964544
NTS,,,,,,,-0.09266242792949372,0.042716836797959214,-0.05007172786605865,-0.025991785297363783,-0.04477657324371938,-0.070939583039351,,,,,,0.011010880391959457,-0.036146867656056195,,0.054318046528850965,,0.10726500150941887,,
SFRP1,-0.020023776785715014,0.08019230115213648,0.008842391211605056,-0.026453694785146347,,0.03870685680871901,0.1495976992569976,-0.09476128595951863,-0.03770849750038725,-0.021551402134903582,0.14398044249563974,-0.14391780054433886,0.02909206363444812,0.03387515654336312,0.059886536749861594,0.016513655658539628,-0.0706998580168921,0.03577117323682378,0.011971882921225363,-0.0878659460279696,0.050870531087909655,-0.11025938305433569,-0.07226545726714464,-0.017510866422442914,0.020877823490259757
CXCL13,,,,0.015831633853478414,0.05435413907355972,,-0.007924049055807453,,,,,,0.06021597473839692,,,,,0.022313191759170736,-0.030088646149378524,,0.018799356455538853,,,-0.04598101646323781,
MICA,0.0034952766588570742,-0.08275101628586745,0.013513736849304157,0.01590781817038872,-0.05533752393373235,-0.010168080751146369,0.048051700744147594,-0.010694547067694057,-0.10459383093104631,0.04017700753510622,-0.037395844857326555,-0.027016873062874144,-0.021831070751049567,-0.12048857459264917,0.01547648870144055,0.07547471393014842,0.07276382108253662,0.06349134579686033,-0.009563466911512447,0.03511860548692269,-0.006458136480623354,-0.05690339560165354,0.03463197675345091,-0.04851483741580759,-0.021950156769713514
TG,-0.021412553961030544,0.11411163453987427,-0.003496919678661145,-0.029959116897049127,,0.028286766813441003,-0.03793303579018113,0.03817111148928047,0.0184528833349784,-0.003487975716678272,0.023714200869590158,,0.044820926680524814,-0.009469605562492447,-0.021239681544533724,-0.004833555237416987,0.046232931592084386,-0.012081508336337131,0.012698293253300725,,0.02233718772071996,,0.028353115989986622,-0.011735612453684154,
ADA,-0.019062545110415326,0.09193712829034134,0.020399126381418043,-0.0005512326231408829,-0.0015527267794960959,-0.03205571287461518,0.04449130678573243,-0.04945042558690896,-0.30918585384692887,-0.006522516253953381,-0.018198213548853606,-0.18299842654168752,0.08432280139885841,-0.08554311904294315,0.035710962793530206,-0.008507681885146707,-0.0285975401662787,0.015610655413147373,-0.02686441060074415,0.062306728172323037,-0.047601492733821416,-0.03326285477762916,0.0703927067360421,0.041012286418612064,0.06771953333403352
LAMC3,-0.001504279880671418,0.05220880908902542,0.06265106623018271,-0.026517099559718406,0.011658665604045578,0.07076948223542394,0.047350706150007124,-0.05053822785343378,-0.1922726162032257,-0.026605571823628733,-0.013545619490155762,-0.1234037795105914,-0.020498733602807937,0.03358531692467793,-0.062281845441954455,-0.02499068526343419,-0.05232219906320519,0.0428983415592578,0.02490401185626931,-0.007867269877959252,0.001141212408705766,0.0007654064389213091,-0.03387222849232662,0.16128391394370264,-0.061047013468845224
CCL7,,,0.02383083762724405,,,-0.026557343154870853,-0.01754080429195086,,,,,,,,,,,0.008451747707116508,,,,,0.0502864483021139,-0.17377699749332354,
NGF,,-0.008365564217454574,-0.03018612262308246,,,-0.02181940679438446,-0.004189655100411927,0.016101503878787796,,,,0.10319682554297799,0.058019864200058155,,,,-0.02373120642782531,-0.00279115927693013,-0.014742334535490965,,-0.0814033625952166,,-0.039077824997579585,0.03392194984614277,
TNFSF15,,0.029463885789026215,,,,0.05638630724476166,0.056418289963453966,-0.038314386393798465,,,,,-0.01982670679543244,,-0.03054923883757133,,0.03350637510426722,0.04905935822324192,,,0.039708293497857185,,0.02608082783267813,0.02880769919956166,
HMGB1,0.03165647392505112,0.11047543767138153,0.08839969906255302,-0.03732683063434989,0.044185980710748356,0.04586264243053497,0.0014839410122568985,-0.06613902526209149,-0.3436085824673886,0.00212779152962113,-0.0015167797597132918,-0.07680044135268374,0.0454516431891011,-0.01038007218122108,0.06709999437923857,-0.042875338071329094,0.03196764537973502,-0.04342881501197943,0.04008917047176828,0.005618872885336659,0.06073911386388918,-0.04668826046651991,0.006552560017055249,0.07863851492637557,-0.106562272598788
ITGB3BP,0.04120810457763977,-0.14169239938307407,0.02516671750375398,-0.029200010280877552,-0.01235399951557156,0.026511361223868404,0.019130591242040803,-0.11593591825497797,-0.2729195655838109,-0.03856666698013557,-0.034143164814540355,0.013109666873931643,0.0650757717033202,-0.14850574024781404,0.03233511194513501,-0.05640316959246008,-0.05834821143054954,0.04537378045648709,0.04165100763755368,-0.04174306023206659,-0.057404613559542,-0.02901453970376259,0.1046355315724938,-0.07139492591217637,0.07314586347250711
AANAT,,-0.004931583454036871,0.06588808873866868,,,0.06188255226470636,0.014782169676318258,,-0.01851194985438613,-0.030894337318171643,-0.04864256350183669,0.0793652201978547,,-0.002153969889194704,,0.10687883688817322,,-0.019978170990825172,0.0004408444599412583,-0.03775985861199814,,,0.17201977396021664,0.10113517812801202,
RELN,-0.02884381049294824,0.14708082922435836,0.027205207082395724,-0.027590208736312762,-0.04030707424471862,0.05108911982672917,0.07677264685514053,0.09045511764627805,0.20620189087862453,0.009170899997383589,0.054187571203920426,0.0852207159312787,,0.10026330057767938,,,0.1753551540304433,,,0.03605331861034944,0.005463818951254493,-0.03398822532283037,,0.02858858023536125,-0.055488408720095195
IL15,-0.029574766686445184,0.00031526984984106825,0.015909082434244406,0.016227471154508573,,0.01603028056891895,-0.036611595056602865,0.04045386299691285,-0.07257386363543115,-0.03755894089075864,0.050457827986996814,-0.07042780065004409,-0.013039852222103014,-0.010466919894662823,-0.04076376171353911,-0.02375179821186946,0.03983460058990037,0.014172305903982182,0.012993112120951243,-0.047023048584139096,0.011384997024372715,0.057629321828985176,0.06771630706267592,-0.04448087809923808,
