,UKF248,UKF251,UKF259,UKF260,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF4,0.02207874842038079,-0.006840805744786364,0.013996131299726917,-0.02073868888168218,-0.03929347202295992,0.06710164514740839,0.004023622016748322,-0.03426783557762941,-0.008366165159156204,0.17776832200012246,0.04707628243660121,0.008177117191304347,-0.0037951264067333447,0.05248960108758583,0.06209017931565259
RBP4,-0.018791686926726222,-0.008944044405764661,-0.001342723489423945,-0.03566464672098251,-0.11999408554130696,-0.07222461285145287,0.0012010779248320595,-0.028306982399559574,-0.004530553069877905,-0.014526654614009796,0.02657629603168576,0.047399892221472804,0.05356564294364076,0.10045784511922431,-0.08165580804303954
DKK3,-0.07939528273861264,-0.0410198570618947,0.01532133947499543,-0.05062621970610621,-0.17710811140899282,-0.14077048917713994,-0.03713705064330419,-0.04762224889838728,-0.17255933501249884,-0.028479919864172417,0.052297550911960616,0.09034352272342219,0.0049599817837740956,-0.026627291661181867,-0.13353592261943997
COL11A1,0.01834917236661463,-0.01961127431096244,0.01318507382022919,-0.022096768071780327,-0.02535840303911573,-0.0071691020861210705,0.007613502200667222,-0.02329574577107754,-0.05262957917113976,-0.04714453177608121,0.05783076745018658,-0.017889533575157095,0.012210051139384155,-0.046574200654438486,0.07049514283834335
COL5A1,0.06483948682247083,-0.04359162238211288,0.03249090697820289,0.011148276562192184,0.06023109371366348,-0.008398968251024336,0.062153144245871,-0.11310441375458169,-0.024012904522608486,0.0014121804469734167,0.002183411684643506,-0.028629879765410544,0.0370099145785971,-0.045603213983293305,0.07091131698289169
KISS1,,-0.023406133490861365,-0.027798875925527697,,,,-0.018194411554242965,,-0.0432589444788748,,-0.00532554422723811,-0.03171733141933022,0.00803000005958897,,
MEGF10,-0.03537213389036314,-0.01379354088676485,-0.0051524889071306035,-0.021635910078465066,0.001713465810561414,-0.0049155190666373095,0.046284703530318105,-0.007254867837840315,-0.06461482081812074,-0.013762653546624135,0.028082607931225557,0.03763778400959336,-0.006735621760921219,0.001981592004453162,0.005816484001963179
CEACAM1,-0.0148635732857722,-0.01994276751558268,0.0187154520664612,0.030015952558752074,0.07440447719044846,,,,-0.0476918722009764,0.15300943745264645,-0.012111848422852529,-0.030975790330295034,-0.018955044837430587,-0.005735555028395975,
EFEMP2,-0.026437455049596572,-0.07466966724861267,-0.01025005660325743,0.04778827500657246,0.1422699723115892,0.1014565636452348,0.10092797685790822,-0.06298047344165952,-0.018772732989211217,0.0953684038608468,-0.013367541036197918,-0.0013088774215685806,0.010806966539868698,-0.013633968326062484,0.07954632962995095
IGF1,-0.005161132524877388,0.06975240029093747,-0.005582930858750493,-0.0021260997304633094,-0.03291312930174832,0.03179797282154814,0.020336703284866354,-0.002579436392842515,-0.09149888878765165,0.02597760336820985,0.016937737854934694,0.04089850500063089,0.029595410922643003,-0.042367748399675845,0.01807649664061178
COL6A3,-0.03810704658604655,-0.028029702322052385,0.027293641816481844,0.039448566307076535,0.007028001567863415,0.0450570750357123,0.022432326736559913,-0.010378163336841778,-0.031114953922028555,-0.04531266302728874,-0.0038609534466235917,0.05129721463655032,-0.018946840756077995,-0.055839473239654984,0.026232161122289398
RLN2,,-0.019190200755600448,-0.022607866114361223,-0.01200172001009985,0.014532238044934111,-0.037831139618975766,-0.015503247039855549,,0.027744622857570757,,-0.021357407333352636,,-0.01968128639492018,-0.029188455502783664,-0.02462914604201574
WIF1,0.04180572697688682,,,-0.022129336255605984,-0.09723049247613809,-0.06691803831659758,-0.021079679779904447,,,,,,-0.0219390999635754,,-0.041697302271995695
IL13,,,,,-0.015809174409272823,,0.05807922388991786,,-0.04028359487284302,,,,,,
PLAU,-0.04555368809372963,0.02390371502528016,0.0011925943466994835,-0.004399621811830362,0.13307541742306925,0.15502471029107728,0.07208645407081934,-0.1552966012182684,-0.08308549147780762,0.10149070283230316,0.08669192405898586,0.0950799132165264,0.04536999345037723,0.005166262495913273,0.06100355441047543
CXCL12,-0.038360986565513545,-0.004568826679267135,0.01663002760199523,0.02040636377001747,-0.013618792626724732,0.04635792483992471,0.048963101740160386,-0.09510206760995836,-0.04279802007082186,0.047877736680954526,-0.010205532632096365,0.013955953625475127,0.05072234595554664,-0.0171878622177809,-0.06440768103487712
MMP9,-0.021881523708036837,0.018958323312864806,0.02428137997268573,0.06472130766515409,0.1052647959336906,0.12507127889847283,0.0478654306902948,-0.05244326403484833,-0.15162617588997154,0.08147165555022803,-0.04367945967188919,-0.06881538119335248,-0.03256284691431172,-0.010852518625482234,-0.02635674595026405
TNFSF14,-0.015455014783580662,0.020866292225942884,-0.0019069469406840947,0.059200353747174986,-0.0018190758843929817,0.1067545031459333,,-0.03170352846123408,0.10654416114469624,-0.03569517633606199,-0.02920955288322035,-0.0351166016690267,0.030750464482445727,0.008058672870112603,0.015814735303004496
HBEGF,0.014625702382137146,0.009165605704492286,0.02891284327233484,-0.00039768594600880807,0.10692352597437918,0.07913102594210082,0.058577219777910576,-0.12042280660359256,-0.03676551438151678,0.0658927010782695,0.03308040419393979,-0.029925379884119703,0.03846560385776916,-0.004650456389924013,0.09463781523095859
NUCB2,0.0338499867510103,-0.0036687526067210948,0.052911948696335365,0.04321893172208547,0.08060451841630763,0.030432996024944793,0.04313620784284119,-0.10837005700551289,-0.07822005326286534,0.04543122533641231,-0.016307928672653578,-0.048644080330892875,-0.06487100803335005,-0.08823826242062101,0.07224382742317212
VCAN,-0.08316445927031796,0.024274382945504266,0.0051281111982430265,-0.11625777816067563,0.08912019382300959,0.0018141802122546746,0.08737200175559282,0.0329268023185648,-0.05066776256930192,-0.09585998994198602,0.051860934244105567,0.015067086517850584,0.0389635237916258,0.0016687299562889973,0.04482277984998978
VEGFC,0.03701908356387874,0.053517779078032506,0.020236573825356752,0.002364253921805905,0.040329089446515795,-0.033957887899012565,0.01724252103546052,0.015033228382923713,-0.044963785323733095,0.01049501017188711,-0.037905896225123456,-0.002986938133634295,-0.0112961195365132,0.02622843665392226,0.04519006266330577
LMAN1,0.0991284590921071,0.023702530296048862,0.0014571683680140903,-0.0011697665988511102,0.14004282077582644,0.005013508695836247,0.0641750868591744,0.02113345642641963,0.059282788692709455,-0.05243649917903749,-0.021723908281011343,-0.048194052020008954,0.028074043301091745,0.003269161799661084,0.10823972359090851
IRAK4,0.05292609756585919,0.0268549724678662,-0.020812470464259707,-0.01962025886260889,0.07566546727125033,0.1569999917870957,0.04265914335039201,-0.04075395923431564,-0.012808775799734298,-0.01549664189573318,0.01531081089625229,0.030437640307855035,-0.002188010168107096,0.03329267910519,-0.015468662380507548
MICB,0.02215743742934834,0.09962177060915489,0.019500290344884832,0.010719603637142208,0.07532404704505942,-0.023009811590009272,0.07631510408236977,0.08373232805274305,0.05995474110240894,0.049443822078496937,-0.04169289476003915,0.0496403679781477,-0.03780125647438392,0.03338460786568619,-0.016686662185705314
COL1A2,-0.014497226057888333,-0.026608058003164372,-0.0034083197690895103,0.04518315665337263,0.09653683264214834,0.09019834483102858,0.08708499211655117,-0.04987936789956889,-0.17834941237918261,0.10362866041602858,-0.018989418675715717,-0.010303049894214914,0.010617450100296036,-0.06292264449832426,-0.02511564173691083
ICOSLG,0.01582386723947519,-0.008300747978816997,0.004370387339368262,0.009875548715841079,0.10629267185477506,0.008622722557250178,0.0515918811606141,-0.07649158928470925,0.09649987919710293,-0.007901744159928014,0.031860544460788905,0.07633621047060772,0.04545295396969712,0.00815988943011957,-0.02154006003826943
GNAS,0.034482154980554555,-0.01938401308257858,-0.00017412990054438264,-0.0831463811359477,-0.14831665339973607,-0.12074200961921881,-0.004498462261962939,0.03744735710910399,0.07161887453405853,-0.03723218105979641,-0.03231537542083521,-0.06412052936427486,0.007001488394515893,-0.018603329836606994,-0.0707812637642139
C4B,,-0.021140511005995195,0.03842992364127446,,,,-0.026895533473841982,-0.025946702329429444,-0.041495487037887586,,,,-0.02278383702627839,0.005147883610994295,
COL2A1,-0.047961959028292846,,,-0.021412461738229395,0.011675871078418658,,-0.015277653595250176,,,,-0.03930132569055011,0.0565794337288977,-0.03780126136157741,-0.03439481390897472,0.08873094618261325
GSTM2,-0.00395691298144145,0.00999637345498299,0.025200285369868947,0.002189565147488784,0.07798850672511265,-0.0025132886486968513,0.04412192203105723,-0.0502517283228919,-0.10991560670846923,0.05953749997873028,-0.037867205156794606,0.022310370043956373,-0.03454182137983019,0.038712284757767626,0.05213691864913277
NLGN1,-0.012595431659656812,-0.04439369857542199,0.031033756049149593,-0.05124058682930497,0.06823612691449735,-0.0035364024739214708,0.05050285966200506,-0.04241314432009424,-0.12407389986712383,0.11301398016586454,0.03154471187951246,-0.0044787940619455385,0.06324610023010432,-0.039325017720144566,-0.007875582607425567
SCGB3A2,0.09103240126654859,,,,,,0.016848925893360584,-0.020947328428059905,,,-0.02665180254214974,-0.010713370311796718,0.076329199279247,0.0038998850252589617,-0.023004669778106977
LEFTY2,-0.036552971996237756,-0.02018769711468248,0.0228661066577003,0.05491118971762807,0.05659536578852654,-0.010102713442618984,0.0018022572442216937,-0.0040833982130844704,-0.12854833273726382,-0.02917907180387572,-0.025003302074329267,0.04161000374108068,-0.032095339117247955,0.004126511170413196,-0.013854000324330904
ACE,-0.026724952990877703,0.022151586190461835,-0.0034781657501949323,-0.006110782661210777,0.06882692525550943,0.04088623359207029,0.0020614238479575416,-0.03527326608818942,-0.13669525396331794,0.09818009721309895,0.04799416089849153,0.10728718517355533,0.010672779552305878,-0.006207617938541128,-0.07847268267946474
RPH3A,-0.03722980409832862,-0.021113884362550787,0.0020733042687172483,-0.013327998623906191,-0.07970045237406247,-0.12044484262830683,0.032562775128484836,0.015093007586339479,-0.2044186585019428,0.010400848585535033,0.07873104542585296,0.018735401938440487,0.052002798477306905,-0.04117662955010538,-0.03198211754913361
NCAM1,-0.035492670679467736,-0.03444496783539149,0.008650244169034824,-0.08487657406744621,-0.032770105089391176,0.006490709465164548,-0.007328906068771817,0.018822526044839534,0.011219122413401722,-0.008863755541156445,0.0716963502687682,-0.11014856058436406,0.008058822305331403,0.0031035697595294762,-0.07299408623842993
EFNB2,-0.05924889587293828,-0.014819042438369555,0.019830107302835145,0.032621818209160505,-0.0162908184298501,-0.04705817585040015,0.02871517576609322,-0.0089963570435153,-0.0040717735343576,0.032860776009893435,-0.04959059608005713,0.020958899014798384,0.004615932012537856,-0.019905486214639365,0.04493298963376057
ICAM5,0.01502541624883599,0.03790265982754425,-0.030085927239003236,-0.00830272499149539,-0.03892938918317867,-0.00917465395418468,-0.02847567299748067,,,,-0.03410067963447511,-0.03422676958825486,0.02591327551916555,-0.0422009379170911,0.019992661413170854
CCL5,0.008490283629393743,-0.062385255233389135,0.08438786922736823,0.10856079433672475,0.034370530293603124,0.027760499102318002,0.011913645340730018,-0.058516479974277565,-0.03091042909676959,-0.05907415557511961,0.03106100413493069,0.009912535655390561,-0.027688285133028637,0.018839238512398673,-0.002281839183730506
PSPN,0.034233181893306104,0.049789210105522216,-0.01616993009445587,-0.019475449484419875,-0.002238374924610219,0.027220138521957815,0.06109436250225029,-0.03951589772461088,-0.028841632138323862,0.014180437732700436,-0.039630619981963114,0.03529370772134448,-0.029569406958611738,0.031750760489361915,-0.009111438106183206
PENK,0.03890961770206418,-0.033945801569600934,0.011383493726069817,-0.03600017405214155,-0.09560901316175337,0.03066018038926644,0.047551025449475044,-0.02340510171764403,,,,,0.07803060060979475,-0.029188458766887228,0.025881862481321814
EGF,-0.04313558939547236,-0.02235050249675345,-0.005632811227248495,0.09970118471402294,0.011685185105682403,0.08652703919132765,-0.028217625409951912,-0.024136017715705355,-0.03479982985987846,-0.03569514430263381,0.07700829311606788,-0.03097578540191039,0.04959007554938018,0.015089857066930782,0.02733255407653567
SERPINC1,,,,,,,,,,,,0.021134890894789617,-0.019199997080887293,,
UTS2B,0.040057159564767165,0.06852074810183299,-0.02260786598447643,0.03816648877374008,,,,,,,,,,-0.03110024169356495,
F10,,-0.02617787590803838,,-0.002140961253207978,0.05889027807154315,0.06913655863414671,,-0.02450780534595302,,,,0.005079553682192127,-0.03490152532747395,-0.0019516733037498817,0.02439793909321639
FN1,0.024642450355473133,-0.028803017746483653,0.0015608121408176398,0.04472987022017626,0.1191178419066144,0.10525381070118034,0.08414364056243247,-0.08245071472940672,-0.20485412395929944,0.0621310211764135,-0.01633020495477532,-0.045442142548405416,-0.03320341261341613,-0.044299513927507805,0.03685523723305073
FGF2,0.030745769823646525,-0.004199897570840315,0.05540796822670502,0.04479592174867218,0.10285471180237107,-0.03021541264245699,0.028360936607317987,-0.017548851306618735,-0.0008387281543338354,0.046718308607450534,0.02429944692872646,0.05762842464849916,0.003713344113283819,-0.024840910434538014,0.048786390785127705
GDF9,0.03230834310145651,0.07470977027474349,0.021333086740739263,0.016765638194851842,-0.008233172666139326,,0.12511540641617824,-0.031109760848766904,-0.0396656144292942,0.09934276060261964,-0.04379611239339131,0.09037678164037329,0.02634054666588887,0.055301650538139555,-0.0003598351647964028
CSF1,0.06795282206986022,0.0032492037082162,-0.002303803165948727,0.016786077329896617,0.12279149389354976,0.04243745336823106,0.02809576059404068,-0.07663852191944738,0.04502354626573884,-0.057693356566618406,0.061717774456201836,-0.009725087277676217,0.0023307993679734496,-0.0028238044579168738,0.08925913726209134
GZMB,-0.02261213608394932,0.10166792887271153,0.047107243187780284,0.04776677238566905,,0.0102285031575453,,,,,-0.03336796029005449,-0.0169131296384835,0.03190177448249656,0.004589707813167739,0.005075743755598065
WNT11,-0.014620863570452553,,0.007114564921075791,,-0.029184802969306662,,,,,,0.026522828785516386,0.0024214667011429342,0.003671751970542946,0.04784388199951816,0.058491460336194546
GDNF,0.1068188093496015,,-0.022194202825647342,,,,0.019578286698617442,,,-0.029179093313517545,0.011312939327575653,0.04830946307655385,-0.0018430242001987174,,
FASLG,,,,,,,,,,,,,,0.012781043818635165,
SHBG,-0.01321287449295192,-0.030451044968311525,-0.010677704319132762,-0.04532004430150021,0.05877565437415159,-0.0283510488344906,-0.01481662745665189,0.004420569614314082,0.022371798196525766,-0.039710481501367474,-0.00977312074995391,0.019748497375063817,-0.028559032800263933,-0.007452251508934853,0.02729254146112951
EFNA5,-0.0026783800373830586,0.041284740338510637,0.1057118626727054,0.021497421195824155,-0.06604378599169626,-0.11719257895548002,-0.03605049515516224,-0.02513381869139861,0.06307147512490717,-0.02578536977578705,0.02927844256834557,0.01774905127609073,0.004006660115347129,-0.01083174580519274,-0.010431124870387267
THBS1,0.013212562878529033,-0.0036695965056711593,0.01274250381659636,0.0072570504649482614,0.07433307997767377,0.1402975119670937,-0.006892298604447486,-0.07387842148698098,-0.04087656954261715,0.023312638526734573,0.037661866140448946,0.005070032989607073,-0.026734904676852564,-0.016603905730322277,0.030645873106432946
PODXL,-0.00753903463253316,-0.0038719439218412675,-0.036968792141584196,-0.019504204902941878,0.13191634512539385,-0.029035315925304617,0.051828387362672444,-0.01251471149312622,-0.19548060963409286,0.023820029259048216,0.05480727655502642,0.0434212302116925,0.0732120321809525,-0.026203382860810896,-0.016021595080149928
LCN2,,,-0.026764885078133658,,,,,,,,-0.03706451664594317,0.031201654135213433,,,
C5,0.03357973850185601,0.003129804704786273,0.01173279895465628,-0.006421631703359623,0.0452595704189316,0.029036048177190448,-0.008122795693915481,0.09007618349404796,-0.09232304864149571,0.05851071517820215,0.045838859148701436,0.025780894309411637,0.05025661252122462,-0.01679768822396674,0.0246271710415532
DLK1,,,-0.037628314547260205,-0.02001524565165765,,,,-0.03468689925699139,0.03371200148433904,,,,,,-0.05610340295372953
CXCL5,0.06030728764173188,-0.022244699822117218,-0.017298612526419052,0.041696648328756004,0.026210372799556868,-0.04612189654140138,,-0.006720797774853954,0.0562282632754906,,0.021158005196855113,0.020627636579557292,-0.04409010699502533,-0.005259829532158911,0.026630390807592098
BCAN,-0.0891548563727905,0.08766256334392165,-0.02438806105519437,-0.095094782314286,0.13995424372684687,-0.10754504190812025,0.08139349839321824,0.11798077470914073,-0.2097572374634033,0.028883295932102166,0.07448988041780306,0.0628045124903646,0.023354711832352826,0.004965209239285455,-0.05307820236877264
RELN,-0.03695468481466104,0.018820854940657446,-0.03266992925634119,-0.023333704233879253,-0.0723831249675979,-0.02981175856292205,-0.011320063511198719,,,,,,-0.020383157495366712,,-0.01664518320390913
COL4A3,-0.019795246229474938,-0.004254919508084678,-0.032168013389911945,-0.05765640551138417,,,-0.0035231011239046026,,,,,-0.008837775397251394,-0.014105158324229818,-0.022732932266972344,0.08449861465996256
GNB3,0.007305396223006508,0.010682000098472257,-0.05340168344670342,-0.022781069926815743,0.06690531030452562,-0.027993111847728413,-0.013242806918234899,0.01658442676357857,-0.05189144364344106,-0.06532637748309919,0.02769960375046777,0.004998487667929564,-0.04825004407191547,0.044102676582163186,0.0036795130949978253
PYY,,,,,,,0.14013759531616654,,,,-0.031118605393058326,-0.038096416954637786,,-0.040687536013116345,-0.020964387396076506
MSTN,0.007079664031085803,0.006892907902392892,-0.01475965104972287,-0.018177719034001328,0.11309739990781159,,0.017717218747811493,-0.02413603223546574,-0.06418986305545273,-0.0011883145908197562,-0.030177577056688647,0.005130952233375283,0.018380631467768627,-0.025634380555047208,-0.014145061106501027
COL18A1,-0.02583565801048163,-0.012128192721934493,0.00468675851167591,0.02832861382744697,0.11375892479854498,0.09206302615025079,0.07628945719025097,-0.07122164520203547,-0.2058138926893215,0.064933047808714,-0.0032209272154872714,-0.01629465461682372,0.021353315613570525,-0.04475164624149106,-0.06173455542439429
FABP5,-0.01092495483697697,0.029570385326588764,0.03456553423733337,0.027196958235366366,0.07077613263255339,0.10790894880144622,0.060618858713039354,-0.052356017700616486,-0.22445282221210777,0.07992071097802653,0.042775835150400475,0.1142000319624867,0.031957105008807524,0.05823419544556463,0.07092796101043033
TGFB3,-0.02785485193235728,-0.039485537099691416,-0.024341150169984994,0.003441034724458839,0.044567192415214195,0.025633388483432353,0.014183808377700583,-0.017451539290398943,-0.17117891472655583,-0.007762815051030149,0.007886860823820186,0.04797612725303975,-0.037728384601924826,-0.018225347680463178,0.0437445042877661
BSG,-0.08543062521891384,-0.009100655936266121,-0.031454488942052244,-0.018295428133119844,-0.04258480770522569,-0.04758994671920289,0.04733192639558782,-0.05384115924555075,0.09825028776110538,0.009923773398581762,0.016320985530158615,0.052245249026844666,0.022656326806336672,-0.07764095345330839,0.012697537412219472
TDGF1,,,,,,-0.02625404975204621,,,,,,,,,
BMP8A,,,,,,,,,,,,,,-0.013273874405923007,
S100A10,0.08527012292117434,0.0009553729287707727,0.03859940154739475,0.036148382689008246,0.18560882044579063,0.1766679173444021,0.041382853203081535,-0.052755376841991775,0.257846669899578,0.03048361786662055,5.8828757654692105e-05,-0.01407719428713011,-0.007206134583177499,0.05753120361591594,0.1548827724067197
PLAT,-0.044185301703249635,-0.011816923475773922,-0.060289742870159,-0.04398237964625293,0.10730666047464821,0.018979198916527364,0.05136103112067734,-0.05687561177677741,-0.1642071617344836,0.020354295129207098,0.061048072555245254,0.04203044589523809,0.06798684119348729,-0.017820551510622232,-0.04100886007591023
SFTPD,-0.019513636347419157,-0.008739509293346283,,-0.025162148724474517,,,0.0689681385340833,-0.03050614198725827,0.04404598567942652,0.03107333774154754,-0.002576835895164823,0.024588733626191624,-0.043842144167331,-0.018726815710170795,-0.049128260384345805
EPO,-0.016249985187085286,,-0.027286344601835107,-0.017931875520494727,,,0.09217752418412174,,,-0.03416709325788083,-0.02354847028001555,0.011870846879234082,-0.020151746281130895,-0.023633552854520554,
FGF7,,-0.03223977079083379,-0.015238876093042015,-0.008980334044440959,0.0005488936669050684,0.03373006455379182,0.04186344262526161,-0.04904635673936964,-0.02945154218771399,0.029771978863404026,0.018516322134799867,0.0782456842719749,0.024478456077178124,0.01868934405595229,-0.0232233026833493
CGN,-0.036660511679586616,-0.027486052189906705,-0.04661520329908687,-0.028862798755781953,0.0369905452668514,-0.025948386248122523,0.01507380434410963,0.04452953370590107,-0.0072164591365251355,-0.04617399733993962,0.0880625378883276,0.07050144814147807,0.019982699288591445,-0.039432406014766413,0.034609263728120794
FGF13,0.03429753305682065,-0.02126039221755705,0.07434023771198245,0.002021906222157819,-0.14163111402121323,-0.11481929335323886,-0.05438818029085863,-0.024874557372337198,,,0.055942509372137475,0.016946073105533845,0.012019637968509264,-0.04026628697181136,-0.02259161485736498
CXCL13,,-0.04822332280682352,,0.024325734219195528,,,,,,,-0.044143031734800324,0.007159872975856493,0.07902111821092005,,-0.030560022533270042
ACTR2,0.00015335782779725586,-0.09130575761575337,-0.0321277841856657,0.0735351960209241,0.0699641900646867,0.07211993127846328,-0.01678649073116551,0.037902127327648256,-0.0798860978111307,-0.05748639849784683,-0.035168919408191626,-0.04592929388160359,0.0012134317263865746,-0.022618675146453746,0.004309856410252603
SLIT2,-0.001956509696853623,-0.03292561043776341,-0.0444592221565392,0.08645026080092992,-0.04599289843337204,-0.08081407238381405,-0.032394178790208575,-0.02151962281655549,0.1709683732963296,0.01562506104345399,0.06899627884595785,0.040437295439822024,0.05628046063142374,-0.026940048387830394,0.07571070110973567
LAMA5,0.034460307545962715,0.02175818014756083,0.009926667978301058,-0.030779560549522054,0.09609609621797867,0.004096577516707036,0.05437103360298541,-0.14570642929878064,-0.08804022026425484,0.03338301983757036,0.013802977042851232,-0.014257501837397426,-0.0022665174007528333,-0.023033027449572974,0.03569396179332686
TIMP1,0.030055812204391765,-0.04406751718170537,-0.025170514198457405,0.029538102387069765,0.11188608661662354,0.16920134450320165,0.06823402829859164,-0.06632537671660953,0.1030785260441664,0.09600924501287368,-0.07678804271781776,-0.03454401329144548,-0.028979298992660333,-0.06189610149104571,0.09341798674854063
PLTP,-0.05437932104139963,0.011926050168089364,0.034917586509577506,0.02645336803206655,0.17207613972319502,0.17506089173882652,0.03413677800512412,-0.049986821536497514,-0.024869768450991408,0.0550840209778138,0.058901724800828455,0.05291057380603071,0.03486003393565534,-0.02028169318665916,-0.0315947962509701
TNFSF15,,,-0.020685302427586264,0.08132819607081414,,,,-0.02895008888325963,,-0.03290144287462849,-0.0287145624984894,,-0.0168749886400414,0.12678116753519464,-0.003500417841430912
PRND,0.04387548832862515,,,,0.06437982953566798,,,,,0.004677150660623947,,,,0.011769414580633495,
NPW,,,-0.0026535888805176893,-0.03890728091917426,,,-0.018000924145152294,0.06863270410673784,-0.03644039708848384,-0.028435272053461632,0.04188355991069751,-0.030234516530038186,-0.017881440751493814,0.006382325295818584,-0.03244348714634568
SHANK1,0.008511499689004654,-0.01994277082893992,0.06696133780274889,,0.040938030873453365,0.000539471511974182,0.011168932580407874,,,-0.037746788074593175,-0.042207123489172715,0.1366193029111472,0.000689828689471585,-0.0015858171428186254,-0.036755898935701276
PTHLH,0.025352749966195187,-0.016537360463964534,-0.021761054150065354,0.06850785171806462,0.02720442258561257,0.009854788397982678,0.01684949888962772,-0.0246242321297393,0.03285936970259351,-0.04095377748515305,0.0061692365524848945,0.03446521631324637,0.014046303399582906,-0.03676479142929936,0.08985022055501145
SYK,0.03368629835762386,0.021726337326031332,0.02577358977875843,0.01817085613649904,0.04442664989143738,0.12503084193678254,0.023620311448346643,0.022108206022698557,-0.027834231839889326,-0.033187200186153155,0.055803674247584596,0.04442738421673683,0.001652002375757517,0.011502632485295714,0.021044986751672948
CD160,,-0.02090615190801846,,,,,,,,,,,,,
FARP2,-0.05130886193413505,-0.0375399670117566,-0.002535306682601314,-0.020103406886208777,0.10685179670567607,0.0076562827547124145,-0.014142347467782848,-0.029906234947340765,-0.027569623625302842,-0.05523890666089407,0.007187618507228996,-0.0032834872654065863,0.04717290677797212,0.01638905117671126,0.011398839984597977
P4HB,0.12499859055266993,0.0649101808055287,0.03845164162766378,0.08346675871635272,0.11548504752437998,0.029640047338582318,0.0024779193081592384,-0.02125149916898294,-0.04157112361477167,0.037951407218293556,-0.03282163992077358,-0.04593830000692775,0.0387468139490723,0.006357138139442115,0.12423428686756054
TAC3,0.02213083448233605,-0.049744360666011976,-0.020323306738010152,-0.0023359385414336038,-0.07490893451990879,-0.07262937480166011,-0.04095464973234753,,,,-0.005991215048341281,0.03899699409017778,0.020442751768923195,0.006894378921916762,-0.002691676083381418
C1QA,0.019567263814394577,0.020017432846443976,0.044488229830284214,-0.018653427130480606,0.2172051840959276,0.15188177672662226,0.07426937930678397,-0.049238575150712435,-0.04351148162768212,0.06883913144599325,0.05975850278335871,0.04503493486304212,0.0070235655555791554,0.018304912208984964,-0.054612692639073125
EDN3,-0.02106663205871422,-0.02163479885820221,0.0020541522197061054,-0.007108373076986571,-0.021385644201805342,-0.03151722579599523,-0.018575705857893438,,,-0.026181987083532393,0.027626791769704385,0.021835033017670192,-0.036447522959512764,-0.04294199346689542,-0.0068349828002997005
