,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NTS,,,,,,-0.026983906393450285,0.02555237169222439,-0.009667767297118294,0.025442462563702358,0.032734494546306794,-0.05561747014675442,,,,,-0.0593150011219067,-0.031475113455544115,,-0.062356496563667596,,0.09179579405127783,,
SFRP1,0.09011641371635062,0.0726364093395768,0.038353738476169096,0.010158940064381467,0.0038434036162686334,0.09619243085828359,-0.003935530028951616,-0.04625166606845899,-0.0033912106978776202,-0.029224496591821796,-0.1137661026660923,0.0059747659255931194,-0.06744529793278789,0.03043000047660319,0.08500985312366527,0.012116179924356358,-0.019543227753079866,-0.008332141818167767,0.0031949406336023453,-0.10636920416613292,-0.05612152865568598,-0.033332738003585105,0.017051519145416492
CXCL13,,,,-0.0004338314642516905,,-0.0037408420830660418,,,,,,,,,,-0.049371183455838095,0.06269078431894498,,0.017293366987146282,,,-0.012308755178162673,
MICA,0.05611125382723421,0.013364235629380782,-0.004374895733883629,-0.054691211814430624,0.05833754582581312,-0.050442664197453586,0.0010487485289202483,-0.09975046582941141,-0.022319089733194176,0.04083924811558504,-0.00536080953901082,-0.08372161409292006,0.04813137890812905,-0.028498947109694674,0.03205205485462628,-0.001953491380343864,0.009513588377849876,-0.04714500578962108,0.001221473534198555,0.06839724955650696,0.13774389816659055,0.09583819538777093,-0.024371849377246235
TG,0.08828706672460966,0.008829915342886794,-0.008766851054931815,-0.00891203683508337,-0.0025448806988493697,-0.01201324314940481,0.003001741066895692,-0.04855931099894268,0.019162635666410105,0.0406038099946141,,-0.033869599538784934,0.015551517304209275,-0.006403611636812564,0.15439701740444123,0.04433532912976497,-0.027919785160187366,,-0.02219605425921984,,0.05108004598434545,0.026328811272701258,
ADA,0.027889623657215087,0.027954090076540285,-0.0049674090637583145,0.10226555796342472,0.04663312450669257,0.09917263088249265,0.004009224299717932,-0.22639056223738507,-0.002328784893816025,0.02547751104702126,-0.10245724154386258,-0.04822974954947528,0.014271534609447621,-0.07992610214676672,-0.038348210171957296,0.07253851696877403,0.05173997821442588,0.034253479315845055,-0.0009052136925058258,0.15204699335516433,0.01636809340261961,0.026011927134581735,0.032428952773254714
LAMC3,-0.0067453411164912205,-0.06343733667575568,-0.017287902127088396,-0.04084671747230073,0.008131777913453885,0.07395169562062553,0.025187310692437077,-0.1380815932667678,-0.03441028177827856,0.028803438348212366,0.020077050526198834,-0.02958912952658085,0.08659847678386001,-0.004298296212020148,0.027782904635573993,-0.018296338628174813,-0.033858908875007566,-0.02150012012540472,-0.03581944219031383,0.05292280886644672,-0.02617964690517738,-0.09393398196803061,-0.03013710624504376
CCL7,,,-0.028976144818556798,,-0.012595234722230913,-0.03825725167885647,,,,,,,,,,-0.03810693584351588,,,,,-0.056803833655533514,0.03321631444481077,
NGF,,-0.027693611675322645,-0.0034408017494291614,,0.029800636328302512,0.0234734120410905,0.017819999215475765,,,,0.022803410338117183,,,0.050063856715507254,0.02451354374628289,0.029369095415546338,-0.02548778960003938,,0.0282212281764751,,0.034360853078256134,0.024677951036815877,
TNFSF15,,0.1182702161000908,,,0.013514629819450489,0.036998446306437706,-0.001810347818871646,,,,,,,0.015518575955232577,0.1746729573188362,-0.0023300169008320013,,,-0.016747401318888466,,-0.01749262137159553,-0.0654699335445042,
HMGB1,0.02596581975159719,0.052125662206832804,0.04867443815918282,-0.022297685349695534,0.042634776871902584,0.05913567951038689,-0.027936103976570693,-0.25434473727011103,0.04958080044383429,-0.05809819276103954,-0.07911804789189468,-0.022479858882000013,-0.10017980701705531,-0.02105592217579308,0.011690224210379269,-0.044526621192950096,-0.049577101936819405,-0.07848088515841345,0.024846944311771924,0.05275779972881599,-0.032499027369265354,-0.100538730844082,-0.05093387784837898
ITGB3BP,-0.004255740550644462,-0.0828840727749247,0.009779163977968333,-0.010114325282046295,-0.006482119662441489,0.02857958725259642,-0.03145554740344339,-0.17166210625370334,-0.061217018833506054,0.008271846634316142,0.020328764408192458,-0.06945329325073246,0.05254017437751091,-0.005816209643511517,0.009827121054900845,0.030698696465967536,-0.013839529864298077,0.057083488115978284,0.0234861539757639,0.01823743607346075,0.054123998582515806,0.050511362864928376,0.02363607886214654
AANAT,,0.02208715375882619,0.017401418121081078,,0.018000660897567484,0.003254025985593924,,-0.04185769877189316,-0.004869433670574763,-0.006014929341147598,0.004585570238452165,-0.03738792844638714,-0.024631087719982337,,-0.025746159787504972,-0.03343053517554279,0.09544691896201159,0.027181161018308725,,,0.06451238137459356,0.010657234591439139,
RELN,0.024999763372323774,0.0570816561871792,-0.03599192591026626,-0.01815787619387792,0.08686948109946453,0.07184394767873659,0.07534705124112606,0.08492680984812476,0.07084106605491271,-0.02463757077762417,0.0186543035112448,0.08363631538761586,,0.08916274552124316,,,,-0.0011785314193354201,-0.02022904583834898,0.06772081014061225,,0.04935822245409245,0.1508850225145917
IL15,-0.05616250981880924,0.053866901201836764,-0.05689355917682106,-0.029263362675382956,-0.011178984980900267,-0.05520524972397755,0.020044879235772535,-0.07872922417076084,-0.00958920694720725,0.04831890377675154,0.02159921907779701,0.0461583193796194,0.19991927905769302,-0.042668490138262426,0.09328831516650854,0.00890331131891597,0.003307126701890727,0.012333817392006723,-0.04085206617962781,-0.03987653822372363,0.08417540708125337,0.027762461300044936,
UTS2,,,,,,,,-0.09792817077950221,,,,,-0.018129876754302422,,,-0.028468547402219786,,,,,,,
BSG,-0.03086232034177689,0.01815448779660567,-0.010715635213791859,0.0354363789791309,-0.033560180129052125,-0.007129933853948025,-0.008536403352157374,0.22666099057046923,-0.21197360687806993,0.008633414030046327,0.24133323890616598,-0.10553195464309255,-0.059492234965830205,0.02681675876462063,-0.012257239122250458,-0.0695227930326828,0.013573134666759665,0.026106400448317593,0.05769772939663545,-0.09211645679164948,0.023606024490784906,-0.10572409221755731,0.02298008699858958
ADAMTS3,-0.07863015405681503,-0.032758646467057624,0.017961804892905185,0.10262705584092524,0.10499331390434667,0.020876135441277355,0.022483384747113293,-0.2677982505849147,-0.01577267740755705,0.022648158168297322,0.014307365426220919,0.0003464183122268712,-0.013418285385672642,,0.059286882492670376,-0.04869960536953173,-0.000575190330360194,-0.05684444860342095,-0.05670970860647433,0.041656862438155355,0.07454578961104637,-0.020409873810645136,
CD34,0.004410609581934011,0.020953060880515788,-0.014621591391863982,0.031493610121793,0.001815742611069774,0.024467035482507525,0.016650673144321018,-0.17026217191124632,0.01728810918309107,-0.002831902844240818,0.007412402090404544,-0.0007352898586261199,0.1005812393456094,-0.045666015462146006,0.07776196248552328,-0.02018745892133792,0.017522010628045606,0.04305452130371123,-0.00033894691624653325,0.08327418646437108,0.002061456052926847,0.016599901153578955,-0.09117405056294298
CCL23,,,,,,,,-0.047627416730067866,,,,,,,,,,,,,,,
PLAT,-0.014934796391540465,-0.025419201336733414,-0.04525774898840622,0.01927593147685716,0.04776335832942568,0.003341733572101108,-0.02280290837306874,-0.26705848685363,-0.17651769123937439,0.0361025323671481,0.060598931983481236,-0.09780441706776856,0.09957196960325239,-0.0404880914812896,0.054137227703864706,-0.059961702657632523,-0.09583519202542085,0.013678610749442911,0.032293235056170606,-0.06860656607140256,-0.028797598282247323,-0.0878516303111656,0.033933176023367734
NTF3,,,,,,,,,,0.013905531842069283,,,,,,0.008910038556532903,0.01575503731569118,,-0.03835523247008409,,,,
LTA,,,,0.0022722077300082635,0.059164759803575766,,,,0.03238758564157493,,,-0.03467557987245077,,,,,,,,,0.045968953434694815,,
CKLF,-0.01749090342986864,-0.0022872610181941936,-0.023629929665313472,0.04854374956320582,-0.0009574446048768915,-0.02777882387106253,-0.038645393502312726,-0.27679766542089823,0.0301286431490435,0.017803349379913458,-0.06765233124701653,-0.12534881353226907,0.1921522261272918,-0.015592999875851762,0.054097025946936106,-0.0121675424353704,-0.008337924368625588,-0.010950542501141615,-0.011504380968068988,-0.04438234865114072,0.14879041982476343,0.03338360339133604,0.021321907139322322
CD24,0.058311896495198086,0.04319144853670219,-0.004207301813395352,0.0011703315835053332,-0.044357597782428614,-0.07028404403394997,0.005053857993453684,-0.004854245551323067,0.16003463684904143,0.2015366276252673,0.030367708345149482,-0.028250109530807838,0.049629329828950575,0.06055611504853241,0.009756701053994316,-0.04158002092319753,-0.003622821584210121,0.004892768330270203,-0.02175195629510461,0.10290495328641433,0.11544762938718713,0.029612603384685677,0.035459677203015454
HSP90AA1,-0.014511835203535635,0.037400453380246536,-0.0136387512986598,-0.008106707543414105,0.0607556599877269,0.12211966352254357,0.05719411004505978,0.34873983758761185,0.08911347526898045,-0.03272924676107461,0.22836091399741434,0.19385104144788584,-0.07020801886031068,0.09734422128869444,0.0022192331032730877,-0.010483309480392803,0.018337458412993904,0.003248364776392549,0.014812594864138632,-0.034863434326969624,-0.17390962263497692,0.019656019176175495,0.0030298185561310905
BMP4,0.013086240483137536,0.06470360652355957,-0.06286480771227884,-0.01790669270603166,-0.04583901708223059,-0.04225830089370662,-0.05137479695100692,0.014253421363023119,0.019409311331986624,0.08672212804114411,0.054154303856562974,0.028329668047193484,-0.054823069534764846,0.04091222765945338,0.10203922704720084,-0.0072392539887238035,-0.008079904787133056,-0.03977542773439511,-0.03105018713191268,,0.06629778239316227,0.13064356457075943,
SCGB3A1,,,0.02156623452258191,,,-0.018447563363000036,-0.012820223659924366,,,-0.0011859159755503734,0.06460664479312726,0.10884498904106184,0.031734080192864784,-0.019189802991609974,,0.013525542426499653,-0.0413359335887446,,-0.012699515206208855,,0.026059985361950505,0.07797779576787586,
IGFBP4,-0.040516897608400736,-0.0132217582567636,-0.06943620287988489,-0.03301407599308233,-0.12032483775560394,-0.025608091757530656,-0.055814252161009985,-0.1469927835795849,-0.07413083591409536,0.04036481697387174,-0.0296532282424238,-0.09998130024609105,0.08249611397033303,-0.08468622314312019,0.013091255502888099,0.023680963712385886,-0.008274246915419193,0.019974687061646765,0.00943001641591102,0.12115602882030828,-0.04318751630485526,-0.12994026998947822,-0.05247845454692903
RSPO4,,-0.0338305859150187,,0.10270238529846895,0.00658300646120659,-0.0350804801302709,,,-0.02653826307229547,-0.016740940862326616,,-0.03393884344904503,,0.06909105044735298,,,,,-0.02342222218013358,,0.13786352019051112,-0.008232555289967467,
LEFTY2,-0.024065147104652317,-0.002768896763401187,0.010940811316312082,-0.0170996337324441,-0.0345529763069167,-0.04661701828603418,-0.016423543780974274,-0.1735927473860155,-0.0493467359989707,0.0029164004489449415,0.0932709331971165,0.03898475160802112,0.10628412167974792,,0.05337084656984107,-0.032348473261436805,0.02408991196088643,-0.012439458299138065,0.01698687867686,0.0027489034935991724,0.051842525206647345,-0.06665770845382067,
PF4,,,0.01617736076263737,0.006222037035974143,-0.02797488239859197,,,,,,,,,,,,0.01146269019265071,,,,-0.043485175643996454,0.03507073100401096,
ANGPTL2,0.05810891156781059,0.008468332304017417,-0.06343858536189999,-0.011535154973500376,0.035457220106191456,-0.021568108454251108,-0.0776495563263172,-0.21163343640527504,0.09799987922056821,0.07649480523216785,-0.12385833843414476,-0.16820357845481823,-0.02795039012325466,0.001659171311878845,-0.07484256250491858,-0.022188993700811784,-0.04137309072102652,-0.03040072505840967,0.010170184209384807,0.03648651636264001,0.005589900316032518,-0.2042881054859802,-0.008375393577610527
LRIG2,0.05203785723968468,-0.022134468577888526,0.02422059602631607,0.0666363002870679,0.07203664475711326,-0.03341129400976234,0.012208803275064625,-0.10664154334470603,-0.018272055669921895,-0.02328418441536252,0.010650235463150956,-0.03824357762565245,-0.047357135937486985,-0.01730577340704366,-0.023825274848212074,0.0395462814410379,-0.01643363779057091,-0.00046385280154402446,0.03559104143009793,0.0699992987914978,0.1330253123595348,0.043537610520938894,0.04324469305330111
ICOSLG,0.062186331665745484,-0.001561404132470536,0.028756034619811223,-0.029456074229386495,-0.02050535486672191,-0.06702435400514503,-0.06665768572898988,-0.1687811041662195,-0.04305755230197832,0.006472240587105366,-0.09614970170979566,-0.06733604131053572,-0.02865225733509129,0.05540549722874247,0.08435946882770319,0.032006423497828874,0.012297277209198687,-0.07412162192773931,-0.013674351970664073,0.04574567017001556,0.11047884255087984,0.008905521819647681,-0.028616697310942223
WIF1,,0.1903314973555179,0.0207870420871097,,,0.01875182489499137,0.09340134471314504,0.38823716293342997,-0.01412918368329573,-0.04019016753458865,0.15671678794759739,0.25871239767859755,,,,,,,-0.021773224237519085,-0.040577832880981234,,0.05070613010626049,0.08294841030616372
NPPC,-0.051365226408127504,0.021671653491218773,-0.014151925463800811,,0.07563695736122228,0.06837422487533075,0.05451795498480853,0.038720123451651114,-0.024862568672924943,0.018012093729719236,0.08360777020382874,-0.09571090229085222,-0.0438983230311559,-0.0020003853818655886,-0.03082834607002429,-0.023458257949722776,0.04738302103215081,-0.04842881707395007,0.02534633701118824,-0.007171759995633505,,0.0006885504358523846,0.004727047179364402
LYZ,0.006524467425075592,-0.009036314288560672,-0.006149599060278658,-0.05287751867267909,-0.05869269145311164,-0.05720619377222221,-0.025279413550464962,-0.18143062238334234,0.01226333812718881,0.0660413558851875,-0.16678963111917647,-0.03130793275524258,0.1361682362023635,-0.023407751914038023,-0.008606570055451557,0.00816810143215709,0.054799182549545904,-0.028386580679538375,0.015602753594158778,0.03109222993323131,0.03884885499219392,-0.1359670636185763,0.007516224618094151
EREG,,,,,,-0.04936655907104696,,,,,-0.035824828447249074,,,,,-0.044924923556437624,0.1425396605219419,,-0.029172772625673134,,-0.015855052715869653,-0.0025077734156752876,
SPTAN1,0.005186254957883059,0.18903051480570976,0.011607079969792338,-0.006752378278444838,0.004833890865524144,0.026494717167532586,0.07149820275740032,0.23503052920015666,0.12408846158567768,0.026547673382246954,0.2388774298265025,0.1733015053022275,0.0020731316790146472,0.022631402386695944,0.10520822978852132,-0.05610348218007739,0.03917094696274637,0.012838445877025498,-0.05162878697377157,0.00967037141827891,0.16016674839446396,0.06741087430905808,0.08052749411175124
PTH2,,,,,,,,,,,,,,,,,,,-0.0067050992888661905,,,,
LIPC,0.014649979200124385,-0.012052078969424672,0.0012974353306034565,-0.02312623954218114,0.031545867978852934,0.01046289528160132,-0.024485618819793935,-0.07439817243025128,0.021472814758698465,,-0.02228008660966003,0.04590121924531311,0.03771753213912373,-0.08112829814755894,0.010251446300766355,,,0.015497542063597904,,,0.044521288254850855,0.09289123078825835,
COL8A1,-0.00748526004903021,-0.1125590123675788,-0.06388501216581839,0.03497946932542297,-0.013928185693408824,-0.0203880695317848,-0.07124460599903751,-0.08556995859284755,-0.08549547415228079,0.03751599030202534,-0.0716260946226399,-0.13354127020810935,0.019760603527801554,0.1449874676487084,-0.021920239343271482,-0.03489936900515309,0.08620154186538154,0.0515074492696542,0.03971585709547873,-0.014933808287294828,-0.007369055376511581,0.13964093385031354,
GSTM2,0.06056196848863454,0.034774243335869995,0.007183101736906604,-0.004693523924665682,0.006751795776372624,0.0018628522428010435,-0.027106072169683373,-0.04828991383061915,0.01909870275815205,-0.02150767886122311,-0.025555427620440916,-0.051295598113943595,0.029463308185799925,-0.03069094657928608,0.08209684609391943,0.01530729169769755,-0.03641500207206744,0.005995116487323899,0.05868131244219591,-0.03879548870766682,0.14938449587623748,0.01992813924889697,
IL4,,,,,,,,,,,,,0.03204554124836872,,,,,,,,,,
SPX,0.0006477585928952017,0.16531644137459886,0.02015606548673401,0.0006456016183683706,0.06508524238582446,0.1147640553899596,0.03783592019506579,0.14832123412143058,0.1059990095304385,-0.002947140286125653,0.07597955154780459,0.23687518490783557,,,-0.02299644014111708,-0.03842116809073342,0.06848525788435354,0.03698687646343078,-0.014983501303821657,0.008684817837193588,0.3103533972713673,0.1750845728459178,-0.03597085652573674
MFGE8,-0.0009018843588076584,-0.0576483973728192,-0.03502811081198951,0.08075304153707773,-0.042852146196541166,0.07158788178291682,-0.02751375649409365,-0.03830161771333409,-0.07726977964937178,0.04258103044633153,0.15301829442774026,-0.028159393622096608,0.08861895665155213,-0.024856688045780576,0.04318835497294514,0.031921852559122964,0.03709168913503657,0.02630253406829384,0.039022021286172784,0.116321140382533,-0.0070133882619740455,0.054321918789782556,-0.034032996837672094
TGFA,0.036390756635717385,-0.0771512097854871,0.0172458831224596,0.08948597513795813,-0.007675650810403231,-0.09758901963491366,-0.015843471023415975,-0.21772331031828834,-0.14555150537146647,0.008890269074987248,-0.009100303310038992,-0.04134628473925059,-0.13747163853805913,0.056125406141979285,-0.01938649030262327,0.04172399871223683,0.03322380295976587,0.02446623977650194,-0.0006023639291255658,0.07333543981499757,0.07919717990742232,-0.05974624655530017,0.009887552809464368
