,UKF266,UKF296,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
CXCL1,,0.0317290590061139,0.002769358250568944,0.09154763815004116,-0.048812707537919275,-0.04981990642286191
EFNB3,-0.10417136214055127,0.022257070584490724,0.09032770919928498,0.05194262268111888,-0.032496181791230254,0.05591715641350399
CCL27,,0.01304473242156071,0.052808328426286,,-0.0004744269906814482,-0.03618774139589243
CCL7,,,,,-0.01940384411936753,-0.02776152381709142
BMP7,0.03113895481762766,-0.05395210291499627,0.010421990216106838,0.05783137607161458,0.13373987121717318,0.09285858428653782
FGF5,,,,,-0.02963753009080657,-0.041999984639868815
NRG3,-0.024299681566959264,-0.05457173951269302,-0.061269485692575884,-0.07245832762356391,0.03696714150266229,-0.0005717135409526943
RETN,,-0.020349649591155556,,,-0.03319511770266812,0.07201149221532327
OLFM2,-0.027779077349202024,0.0328397993097884,0.01911803246977501,0.049682200429687746,0.08787537522071111,0.11573724145214252
NCR3LG1,,,-0.03258963112532607,,,0.0031328667978237123
LRIG1,0.02820374135358167,0.061565557127004254,0.07769730518793239,0.02749523280746715,0.10136026229676169,0.14765518359714228
SST,0.020053802077684084,0.019565603669651137,-0.017919160648481158,0.0155848697713866,,0.008919198093593225
TNFSF12,0.019892466398768033,-0.02030573470837042,0.01900928386968936,-0.02466256670976699,0.04316749095908653,-0.015487367407954082
SPP1,0.09183888782022882,-0.02721551654993926,0.009923756771895397,-0.04423986548414139,-0.08282423457020517,3.3128446127035154e-05
CLEC3A,,0.014867392416195677,,,,
HSPA1A,0.018263091246809457,-0.013760472770809645,-0.012440990249871305,0.11547061522414294,-0.025821500849636924,0.06935460407996735
VWF,-0.02836896752279063,0.03954392119761538,0.010414110906366753,0.02886329424072104,-0.0506388622351524,-0.03444207421430245
S100A9,-0.0022757326092967727,-0.026361869296174057,0.015298855896340578,0.13492672601614292,0.0034164396845960997,-0.02760473780360589
DKK2,0.03797257383720568,0.039871744663912065,,-0.045834690636180966,0.025643292098274456,0.012908165515395267
NTF3,,-0.02199233573862502,,,,
IFNE,,-0.014578838300154185,,,,
NRTN,,,-0.04279834086703371,,,
CTHRC1,0.021286379551505478,0.03882912361651819,0.008717626551101596,,-0.02666118758746176,0.015798014125778165
ALKAL2,-0.00508978138268226,0.01902831212045462,-0.028162493172725196,,0.0029845925807783034,0.03354655537440037
RAET1G,,,,,-0.02455268768486764,-0.02405967577051818
CEL,,,0.08862433405404395,,-0.01674550949369025,0.06242892949143301
CCL19,-0.015866578310542834,0.043406815063115584,,,-0.024791870946351297,-0.012298846701721215
AGTRAP,-0.03403310072581005,0.03149880811534252,0.07343288505198926,0.029186239782589225,0.13445794643801712,0.006878719179799773
HLA-G,0.17839297660246328,,,,,
TCN2,0.08898436987286325,0.018087565091190215,0.06255503038464644,0.019802644436789776,-0.05933703004934293,0.01043561409331638
TSLP,0.06984811944835582,0.008476064788420697,-0.02301350876253223,,-0.020003539710699906,0.03207695436679359
LGALS1,0.023034068249887765,-0.05013266172794048,0.09273457980789791,0.11792937931102782,-0.11798284202376914,0.062416658211234516
COL16A1,-0.004767272517090481,0.0429606386345025,0.03260068756653275,0.03696802495169029,0.07757668121121827,0.09309776405729932
IGFL2,,,,,0.04736560422869855,
PDGFA,-0.04419478644644717,-0.02966336570665668,0.043452020786233454,0.05730381336061561,-0.013832269048455942,-0.03920667570871205
LAMC1,-0.011434179633992264,-0.007510645846152242,0.0439131713363581,0.06998633973225205,-0.08413722919994171,-0.012751065812968856
EFNA1,-0.002352438141121608,0.008176383899986414,0.019142424365936776,0.024888447743544317,-0.05939041814880579,-0.003007930381137103
SEMA7A,-0.017296780066837953,-0.03598628605383831,-0.02406703407462418,0.012837749588029943,-0.015009398047763587,-0.01510325767540553
ICAM1,-0.008333015817356265,-0.019264426806983502,0.03848268443767812,-0.025428766130011167,-0.022511048936898422,0.019115686055209684
IL10,,,-0.034339763609468166,,-0.012283934495964892,0.03569380117875121
PIGF,-0.020645005741605226,0.02542909283302538,-0.05799342923223393,-0.052697585822985206,0.05553525927240633,0.022349369752106545
FGF20,-0.015165403776472627,0.026782846985940002,0.014347071882896502,,0.00902102947138526,-0.035233570163168006
TGFB1,,-0.004034518350031618,-0.00885614164541052,0.07926371749005963,-0.09406447932737584,0.030980273885473482
NGF,-0.016704339705627548,,,,-0.04959654637513531,0.013210370857082753
SEMA4C,0.023695276802661466,0.012116127372556842,0.0781645874619928,0.07706340668758155,-0.01207539488122747,0.07012723404028959
PROC,0.03278509857134502,-0.011491950418595959,-0.0707624279542423,-0.03767623761052093,-0.015602345349155928,-0.03293885631704315
CDH1,-0.022000959790837545,,0.11135940290222501,-0.06929543470301633,0.015990233199038514,-0.003049796455543304
QDPR,-0.021092377039909002,-0.03162752903264914,-0.03409677497757583,-0.06433447603857921,0.03493615825811302,-0.0279694691498657
IL11,-0.015866573632007185,,0.012645053748533922,-0.04089675060005987,-0.05063005437226631,0.033479494070665805
HP,,0.027017017166816693,-0.024254554427901358,,0.0828219394019624,0.03511831491572464
NID2,0.01969475205630931,0.041418652087505003,0.05991787780523096,-0.04993351767658005,-0.0644001927014987,-0.05073701967018488
SEMA3D,0.02405317934908864,-0.0127456921064134,0.06207463473626432,0.07343267561628679,,-0.0346062355377914
LAMA1,0.030839109408771884,-0.020699533720406695,0.06110814040891167,,-0.03230501324710853,0.05104123044179216
RNASE2,0.014533218157765045,0.018621977737486157,0.012072421328105912,0.02037074335351129,0.015071398234057997,0.05277468917823362
FGL1,0.09620497994005281,,0.09212093458323958,,,0.013196413782439551
PTGS2,0.04729743103768746,0.047787635968256734,0.004041117327027565,-0.030130288678549874,-0.03381227562956086,0.00587409853828904
NLGN2,-0.010038727972151176,0.018125223947920228,0.005372674283655099,0.07050565145778746,0.08964149804389317,0.017363410105954435
NRG1,-0.037228890691644714,-0.03428751254374324,,,0.011684087528185887,-0.03782004307344778
CALR,0.044825202252260665,-0.03133200467349793,0.03497231571087284,-0.05102724559935574,-0.01686632717785014,-0.03298352446372177
CXCL9,,-0.01621213744976758,0.08880675942015077,,-0.06138921973866795,-0.014323953318064839
C1QTNF5,,,0.09905484904064413,-0.01684324410466046,0.005723536482489478,0.06573790104350288
FAT4,0.04105572318038129,-0.019738561744611475,0.06088079597801861,-0.023905638058403553,0.06780082186832391,0.07254856060131909
IL16,-0.015222114079104815,-0.03380008686659576,0.003569187280159149,,-0.01721906812233935,0.09752530971669042
TIMP2,0.025619219183839383,-0.033566506000447326,0.02690507968504245,-0.007898950073869399,-0.025023275970587955,0.03804722875517072
HPX,-0.014803164231248877,-0.011491949781869524,0.012564742260529223,,0.022071266148254755,0.0403217476124924
PGF,0.047611609054165595,-0.020779465771286323,0.03533667859601502,0.05762483905845281,0.0047257352265096565,-0.04484738453609443
NMU,0.02688824320566371,-0.016212140209594113,,,0.03943094012264047,0.023659015804938444
PPY,,,,,-0.05315190756780558,0.010670772968801616
UCN,-0.02431992429684696,0.05705850734512264,0.03978325223228104,-0.010815035238796776,0.09926937543942488,-0.022935582354948275
MDK,0.06426403696091527,0.031042404858481597,0.0645991296031114,0.016029828164773254,-0.09037342451790235,0.07021682078668767
CTF1,0.007811487203164343,-0.014162947445250852,-0.007343766930825123,-0.06646398661775504,0.050561098764261785,0.06831008746991378
LRIG2,0.053468925293153384,-0.025371050030875943,0.00107376358276772,0.11079764745467746,0.12838525017561658,0.07134255315809955
ANGPT2,0.03734828507985275,-0.03056804985959572,0.012465622738103367,0.06890921354176874,-0.041076725563226696,-0.011268772638001993
PROK1,-0.01915767975219858,,0.03846420833882211,,,-0.04720517125945847
NTNG1,-0.053796816886913505,-0.03670599523167989,0.05912770799326677,-0.05294698655058982,0.0453121538792889,0.0034802679230219024
INSL3,,,,,-0.026568273465109732,
SYTL3,-0.02360886507785417,-0.025889325712098676,0.040334851894781656,0.0828806647796455,0.007815979342978688,0.0036398301218312995
CNTN3,0.06972638090214141,-0.04087403198637173,-0.03902671201433111,0.011465290404407611,,0.006486602049513829
ARF6,0.007821641680909567,-0.005613232561435446,-0.04488509160318078,-0.016736523558407348,-0.042527348502759875,0.00135063546403238
SEMA3E,0.016699610580290992,-0.025932779761991917,0.046451601629802816,0.02656421482205208,0.047841346416026415,0.03109262983642007
PROK2,,-0.02226404190547397,,,0.11832536231059816,
SEMA5A,0.012154246838483245,-0.019363793169627018,0.05661984750124839,0.022567633437734352,0.08795421062188612,0.002328726819692582
HLA-B,0.017672577592040103,0.03716163288194116,0.07958972823951611,-0.028668374569677215,-0.11149827023693103,-0.12832202313582206
APOD,-0.006761653217138622,-0.04272267468211904,-0.033821565844050126,0.09501577966834494,-0.0660635847740517,-0.0685487993441154
GDF7,-0.02455303394148997,-0.012601062437233976,0.05557804173650225,,0.006751413908866086,-0.0037310131146476096
INHBB,0.0330624808054393,-0.02426824912625215,0.007571366479870081,0.04102668778775456,0.08675714118325954,0.03753860765151197
MATN1,-0.01734748985900848,,0.06942949268827114,,-0.02720999599749142,-0.02126712492845163
HDC,,-0.0172587145952423,,,0.07033497141811504,-0.005986056120443828
PIGA,0.022687148482280605,-0.04813863756625381,0.09036664309984518,0.16156222197684347,0.0027576557514290344,0.024004887428155715
KITLG,0.011279062190122877,-0.03143202578548709,0.04096274980122465,0.034974416624108336,0.04709244281237483,-0.016428112256683593
SEMA6A,0.004420369964510912,-0.025239407429944356,0.040714157839683025,0.014674187352480115,0.12409097648238152,0.053087742093475374
BGN,0.02055621245434454,0.01605273847590311,0.04333204066683467,0.03099188427937355,-0.07977472738161617,-0.03407861388154848
ANOS1,-0.022362469551997225,0.045469664869502255,0.023351764396555466,0.022685357947784077,0.0991131816189196,0.02323750862507096
AGRP,-0.013858645178889325,,,,,-0.03523356145936997
MIF,0.02766418892846835,0.016113238742272117,-0.010979431418189944,0.06973219932370939,0.03874978937894993,0.04339067335659098
PTN,-0.0037798407958083324,0.010228730521296593,0.10940697231918546,0.03358149845905773,0.1272258922476293,0.1204601283111772
BMP6,-0.018121805968054277,-0.024840302589541414,-0.04173602094629828,,-0.022408989976876445,-0.0386625139991147
ULBP1,-0.0008951682037893774,,,,-0.02189857703274345,0.07025907161803197
TG,-0.017504868555432342,-0.011819015792988012,,,0.014560793127326875,-0.036622294955063556
VEGFD,,-0.011979332649229324,0.04321348184929797,,,
FGF17,-0.024202648465152906,-0.009958977993021602,,,-0.0017228935206412088,0.0025305595966594223
PODXL2,0.018719057373512326,-0.02403734413434347,0.054073416262336735,0.020149437028717104,0.13106141059005164,0.020551845534742152
RSPO2,-0.05249177411006705,-0.014630828199366784,0.011641293478866459,0.009064310503342976,-0.007887360473686452,0.0324090874755149
GAS6,0.002652032820070335,-0.04303874735754253,0.04264962744122455,-0.04270071703352641,-0.0033139270715765163,0.02085766507686515
ANG,0.06663532773198846,0.025501706872264465,0.133080307333487,0.062026630510351004,0.011812676819752363,-0.004295191610126053
F13A1,0.03649339935626003,0.008193982980388271,-0.00702033731335771,,-0.03568932120387074,-0.055495014736431904
TGS1,0.02083212877905603,-0.008479712754360573,-0.01961652778134749,0.029782099065571936,0.015349478765510662,0.027612091873965624
PTPN11,0.022979896098421156,-0.01629098213640831,-0.026807524179783822,0.06332908441778809,0.10073014958398029,-0.06366186825860445
IL23A,,,,,0.11352908787753621,-0.01853056564623996
CXCL11,-0.020824775497167797,-0.017925220853108752,,,-0.039619639498440384,0.003395733132914175
CXCL16,-0.009758977465841302,-0.02661931202268658,0.00883127641884416,0.06064692525935827,-0.08552884721740663,-0.015140539286674564
NPTX1,-0.06972839048514935,-0.04943841926752271,-0.031217524272194527,0.09537259217335699,,-0.06327058771317123
HLA-A,0.004316518031192159,-0.00973813051993755,0.04000068197425822,-0.03323813336338612,-0.05497490911357915,-0.06818334807167156
RAET1E,,,,,-0.021601007488267664,
ASIP,,0.10433971285315378,0.02245075225751268,-0.05252465125254787,-0.005673868650058467,0.04838784789606863
GNRH2,,,,,0.21376125334209833,
CD14,0.06650627809558153,-0.04830339442876525,0.04419766256355692,-0.10685676347722799,-0.056892777260265925,-0.05155605022557501
RGMB,0.05858825270342333,-0.005001198619536063,0.013074279778225128,-0.046818937231816085,0.0808716765262508,-0.032885815043320166
SPINT1,-0.018423179374354084,0.10554369541289392,-0.025014696768589667,,-0.061863308080138395,-0.01465832743909694
APOB,,-0.013623967609853255,-0.0347645728519212,,-0.019974448182050932,-0.03625541682364703
ADAMTS3,-0.023246370676570427,0.015525633083923003,0.05419799000344033,-0.039314827455985094,0.04896256775797991,-0.020605285574384565
LEP,,,,,-0.019403852417749855,
EFNA4,-0.025803221297210473,-0.022157035248453277,0.10719385924728601,-0.03984804604966715,0.007238225703472707,-0.010220972298688928
CUBN,0.028227006584008296,-0.04067856663840155,0.02445693779947314,-0.044883366140551245,0.025574552081000203,0.015856579158416668
ADAM15,-0.011407655442055294,0.026783772193730366,0.031141278152659907,-0.015728562543288138,0.009181394600643824,0.035357183206185236
TNF,0.061152352204276575,-0.01680097831569594,,,-0.009387735989900428,-0.0065335096020762914
CXCL6,,-0.015970997593784345,,,-0.025031409197929864,0.028743043361624157
MFAP2,0.029533268225449744,0.04104062850228277,0.05366655300432479,,0.012607907119567566,-0.010087983057538923
S100A1,0.03289674365493484,-0.004497122085272872,-0.03560710730976651,-0.009590191026190556,0.08257798890746479,0.059988180096460425
CALCB,-0.0142435578929476,,,,,-0.03804065367638286
BMP5,,,,,0.012036587328148343,-0.020327579814439778
MMP7,0.043115414346045954,0.04414514238068319,,,-0.06665045295913564,0.0409275430350191
F8,-0.005085735893733352,-0.005537486018181017,0.011050726146670572,-0.035769762671664124,0.04535017966758599,0.06774259220433002
MTMR4,0.036451229121315015,-0.026139731962433348,0.03690054479072263,0.031409933631644946,0.051468586346111934,0.059973128592596514
LIPH,,,,,0.021458445170699125,0.0748442321629207
TNFSF11,,,,,-0.0190618762004913,0.09945969261299424
ADAM17,0.00855578685215586,0.0019452767677850724,0.05267505959330435,0.08540645095638932,0.025906510014735987,0.05118819746768347
MFNG,0.052353929685087605,0.035190763291459905,-0.04427859346942786,-0.032642236410294616,0.010877932526426506,-0.08850679541743173
FYN,0.07723094991419979,0.01519422292256291,0.025050264282723722,0.10767102756516539,0.056265785492769525,0.04440365415463692
COL1A1,-0.023293141349951262,0.01693503895981383,0.039683927188749635,0.061609104055748494,-0.10070049678286348,-0.040317626006704306
ZP3,0.026511891354862267,-0.013623968822333018,-0.002080447878694413,-0.04141269181597892,0.0047899541034729844,0.019507527924837783
VIM,0.06338200731171345,0.021360735647465292,0.030600187751451118,0.0005943552414403385,-0.07309053884255637,0.0623395384402111
NAMPT,0.05700282722059696,0.002774597347415761,0.01720591778788556,0.021265352351050905,-0.07285819842718338,-0.010160500757578485
S100A8,0.07714363445018071,0.030027474685119144,0.021137910313150026,0.14953583546889557,0.042708993394732955,-0.01379837568564465
FBLN2,0.0016811166804589761,0.0007763661332232266,-0.004408756720212071,0.012210387648857799,0.02926860872902095,-0.007930493503316623
CD86,0.02297306071807167,-0.022706229712798304,-0.038527740791914865,0.05707459147511685,0.014100318092730817,-0.07300955849367302
GSTP1,0.018465040796755653,0.05068926413567917,-0.042250709955599874,0.032165275766855954,0.014081916292377226,0.06826609908083285
NTN4,-0.02742138943350576,-0.035629389222479456,-0.007285658943124263,-0.010439695238399108,0.008517770953929138,0.010137215828488963
ANXA1,0.09499716343776454,0.0025040615680640512,-0.009743154178029366,0.07544046645177513,-0.12904112054159556,0.08548486467304989
TNFSF18,-0.013463316557938431,,-0.03121753116546102,-0.035973013137900106,0.00887362011403665,0.007474043688796161
CCL4,0.006714147590017199,-0.0013314180728071453,0.04376310730098194,-0.0464416779161376,0.04552805157320373,-0.008790007713277686
WNT6,-0.014803163232671042,,,,-0.0008651082143141568,0.07720475349907388
SPTAN1,-0.02033946260588173,0.0036092919413723695,0.017934616221464198,0.0348528396983999,0.07303389165462178,-0.049572628367219006
TNFSF9,-0.011209219066894125,0.05546357908430065,0.07261327404320782,-0.06318195551906296,0.030261044241972155,-0.06893862855879682
CD55,0.04640366728195009,0.060578692682182265,0.062324030873317844,0.026913815640993596,-0.03454689191800191,-0.062181973834529586
CNTN4,-0.006344040443155484,-0.04315133852704839,-0.020840138600330946,-0.06092959182477749,0.02186323143219762,-0.07429532173529428
NMB,0.05821312836052387,0.08765777746703624,-0.03707143114407737,0.03448256765531741,0.08792456913560516,0.11582666808067278
WNT4,-0.01100900722718713,0.03040741304166284,0.013167866538599754,,-0.04236871144665138,0.021847886705904075
LAMA2,0.001695255340941931,-0.0044091806402248865,-0.016858836130929117,-0.031164838622949935,-0.04483166711706465,0.03361113131201282
S100A12,,,-0.004541881099950384,,-0.0029395563900754137,0.0338124122715099
CCL2,0.07830183684695391,-0.005103311104397489,-0.019299301217834536,0.014274602940628269,-0.0438384701441425,0.027291483667211604
IL17B,,,,,0.02632357740590229,0.01646302222552786
RIMS2,0.012236498230070208,-0.01392884508251981,-0.011236715663175575,-0.005929735021287962,-0.02384646081443828,-0.0248786290586929
RSPO3,0.0025134016995667927,0.007687129369808554,,-0.04356023167004527,-0.019691107544579253,-0.05542308338924087
S100A4,0.08306797685189862,0.0103605122650794,0.007941000148131941,-0.03312872850958606,-0.034470709460366955,-0.015296889249739435
IGFL3,,,-0.03027059582357658,,0.089559129294882,
LAMC2,-0.02028272855264405,,0.02344472498002019,,-0.016579741734492063,-0.0031654235839338905
ARF1,-0.02626785841889837,0.04017367343103858,0.057549298808290836,0.06186190304349213,-0.008389933618787334,-0.07517542135478168
GSTO1,-0.04629267515433088,0.0032554320159240775,-0.004641344646331392,0.019563631895972555,-0.05620525979031971,-0.04185456974132892
SPX,0.04104993203885361,0.011144067008537747,-0.03179477424228956,-0.03551044110136731,0.13864393729687202,0.048251908080640796
A2M,-0.0315278160905609,0.002538042877653411,-0.008496107597305578,-0.07706763188257865,-0.10686074617065712,0.033136900501406205
EBI3,-0.003558024378426099,0.011779242084849996,-0.0015699005166260884,-0.06753461904466382,-0.04348250845312509,0.028798398114914782
EREG,,,,,0.06647514656032105,-0.04396818163186326
NID1,0.006532326184968912,0.024942027057844655,0.012648171909915152,-0.03784014672211064,-0.07231403526576856,0.004764761688186507
LIF,-0.017969396722080182,-0.013623968822333018,0.06308887133712733,-0.058881115857980275,-0.08269056663021034,-0.025675068181420242
COL3A1,0.030865580930000438,-0.017011603356447035,0.04746176876083511,0.14278609480418736,-0.10555574146143425,-0.04962192630053133
CCL20,,,-0.03476456359438411,,-0.05504945609399359,-0.012310244319333988
LTF,0.025994471579568232,0.025789812485074615,-0.05177913441274468,-0.04564259553300181,-0.050290483907774505,-0.0058040381426737965
TPH1,-0.014052352500701228,,0.023209076283033838,,0.016234508004468795,0.019312544878739527
PKM,-0.05708994707311729,-0.023913056669602823,0.01796394776742008,-0.07181256997744694,-0.055225460818995285,0.01310266883366647
C1QTNF1,0.03517886942583607,-0.007211311248068518,0.05805825494492979,-0.06802461680719687,0.015494416662253555,-0.0047712843546416275
NPY,-0.023553491114647915,0.043654559085739446,-0.035363903448491836,0.044611516446789984,0.053592592847717196,-0.006557396772363662
HSPG2,-0.02093991625225976,0.009601987152332084,0.10240065113236489,0.03470036915550359,-0.07551723019271955,-0.049765354617729435
SERPINA1,0.019801293379583314,0.006341394841930796,-0.061756635746493094,0.07319914792595106,-0.023787246397819678,-0.01883611822285808
NRG2,0.040743436544867825,0.10612080477786259,0.01320870335612859,0.015454352849243758,0.040585499450178204,0.050394556007983295
MMP2,0.04372623848641535,-0.00166438991881513,-0.015120706943764965,0.12505788184135105,-0.045031499258180355,0.012935909829956974
BMP3,0.08968564361493758,0.004148191222792862,,,,
HRAS,-0.03056073555413414,0.011963167023002838,0.06137010053207784,-0.050509371147807146,0.012061171731157942,0.0846488918180945
AREG,,,-0.01615277141356981,0.17128868322875504,-0.040586567030405724,-0.01578912120485984
SEMA6D,0.052106883763326874,-0.01247542120143054,-0.018862423924064897,0.02004752427903827,0.04304102210227983,0.06966100040349998
ANGPTL2,0.059710283018265406,0.04742382817509296,0.011715795876106064,0.055516026665892004,0.008763126004668473,0.01896388097036867
HSP90B1,0.032741162609677354,0.014343459727881107,-0.026021325459507902,0.054128077768338737,-0.0686751219174498,-0.09240953120796484
PI3,,,0.02697722753380109,,-0.04023092246960211,0.06643029440941332
ADAM12,-0.023075953719944052,-0.012751963776697451,0.005503292964954457,0.013448843126084414,-0.06872317351008955,0.01569348227412075
MIA,-0.008183397232348653,-0.013623968064533127,0.0020931759760366396,,0.027655841215427863,0.0768891912091962
SEMA3B,0.01359092801534808,-0.002329206255439174,-0.030385840928140017,-0.07472607893856742,-0.06540952346661451,0.08089097347484622
INSL5,,-0.021439993404939853,,,0.0458518079914358,
MMP13,-0.01326144491903377,,,,-0.02431935356148514,
ADAM10,-0.03960475926575923,-0.04575752810945973,-0.011406804668516008,-0.05611734959558986,-0.030044906818532707,0.020368981907212882
CCL15,,0.028804284297137855,,,0.0017395346723138574,
IGFBP4,-0.02190458128602396,0.038647030213498725,0.09576815301262305,0.06940212424480807,-0.053432784030969876,-0.01775513551017084
LPL,0.04038877294939051,0.008528455880601984,-0.004595522852883256,0.031765960253939775,0.061018865182719276,0.052921761831100374
OMG,-0.0940539758623138,0.04368633123638456,-0.059711905807964274,-0.05808638578747452,0.08203139747673356,-0.012663351305465585
IL6,-0.0208247740367505,,,0.2354442193994327,0.026957914916479944,-0.040896336650170374
CCK,-0.038382983865852954,0.028248032434417727,0.09286823175615808,0.06695111553280357,0.09328071574899904,-0.039316362116975805
CALM2,-0.07550738487849641,-0.013630975061572403,0.05101513172032222,0.04262385733731881,0.09074001517983198,0.016209063131488174
COL9A2,-0.036591450967621085,-0.0014716977939562982,0.0026370051805927803,-0.0005562624985230131,0.005986416386571585,0.02788974229836325
CAMP,,,,,0.004460617936120692,-0.03679819692765032
PRG4,,,,,0.05181148693511224,0.03137635625351632
ADCYAP1,0.014191847340073767,-0.02199233537476432,0.05734137144036805,,0.020410154308712795,0.14592122882605982
ITIH2,0.0522122881311479,-0.0035961948892144933,0.0580531199688949,-0.032963379298103945,3.28568868990629e-05,0.00801640353772959
DLL3,-0.010850831798183988,-0.022562782551452696,0.056686562127813304,0.009337816780142288,0.1424556129764287,-0.06387808204113407
LTA,,,,,-0.027630388690364455,
CLEC2D,-0.013007206544623312,-0.01983075180837247,0.05069147348850774,0.047254859266551714,-0.033273140871384554,0.10321571101820343
CCL8,-0.022878929876383628,-0.012293955755802822,,-0.012641142787893798,0.04119208121682983,-0.009218713125285403
COL8A1,0.011333718289609801,-0.050187108626317874,0.07480657367554208,-0.019835550681240332,-0.05517735638079051,0.08770376169443563
LGALS3BP,0.022193013983723756,0.0390386910380784,0.08975847910331268,0.02751539850363605,-0.05557175738988554,-0.015415068059667705
SPTBN2,-0.007526668666624738,0.004073787516159223,-0.03977129045296898,0.06822008731129656,0.05401586365196643,-0.046623271280786124
LYZ,-0.02335916139866066,0.010396733573394637,-0.032724969974480586,0.17232519473617705,-0.030532067632073896,-0.04444591167543706
XCL2,,,,,-0.020254053544654732,-0.041831894296596436
LGALS9,0.015300829782729508,-0.03242521544324921,0.028701243815030034,0.023406658215382382,0.0031216360241052375,-0.05101910996433389
B2M,0.07316144168130943,0.02938040343752426,-0.007216662954168551,-0.06299438544708416,-0.11913317793149543,-0.09688873702035547
SHH,-0.017504870426767016,-0.01319480919685358,-0.01992591398330367,,0.029272114838190706,0.05291232963045741
AGT,0.03497858658404592,0.05442475013201815,-0.04409033290418764,0.010611403161231193,0.10348621977131865,0.07958039452668204
AMH,0.01743141193558998,0.043773643584187324,0.08563203203791757,,0.025627269157715217,0.042612811844686176
LACRT,,-0.018463893033696457,,,,
THBS2,0.03532112915675223,0.017706937580283497,0.013573668508249858,0.07640349887741599,0.045033862419564426,0.058970245035422975
INHA,0.008877497243260358,-0.017705598085105103,0.05625220322301508,,0.00028863488270360115,0.11598586918795552
SEMA4F,0.0008761475363284512,-0.00887932246352967,-0.010370630829903154,0.052140368576726444,0.041733504086787845,0.07292309779478115
PPBP,,,0.0021471224141339637,,,0.028661321215172782
ICAM2,0.0453728248553767,-0.02810224528164119,0.04890965781206899,-0.05312785113296841,-0.016372404159961447,-0.036697076213180545
EFEMP1,0.048802525685224085,0.005558505856653949,-0.03245318366656891,0.0979367742636202,-0.07054033080000215,0.032422283456969035
LTBP3,-0.0016227909344017927,0.01601855533376319,0.07908685970075988,0.1030202866746044,-0.03216598442035307,0.011570165190928789
COL6A1,0.0463314630510198,0.001701329999007689,0.07100786893056044,-0.04503673806250695,-0.1029026203745507,-0.01170271598196342
FGF18,-0.020282725598057872,,,,-0.022372711690593683,-0.02616952963191902
RGMA,0.06791272183967137,0.012015253678073703,0.06225381949711618,0.07992868743496946,0.12756848110532934,0.09672168198314686
COL4A5,0.02615352746724155,-0.012526080092844019,0.03668139328631217,-0.01702863650371473,0.005007729484433454,0.02844451564704335
FGF1,-0.03084460170563328,-0.027808437189411377,0.018554141895004008,0.0663159555413574,0.0824467498410615,-0.011624058423776737
LIN7C,0.031281775995038126,0.011434391981999472,0.04149041700739208,-0.07645209268821344,0.05056654492177333,0.04910739164657937
AFDN,0.040409758455597515,-0.03858899516762507,-0.04940409367696659,0.06608989258533335,0.13090018728633607,0.05690320754184569
SEMA3F,-0.007028197787937686,-0.018357304631035798,-0.008510715530067006,,-0.04872780405794198,-0.004431852655210749
CD24,0.02780362922637094,-0.01898117660439919,0.019840374853180805,0.13082493152185493,0.05829870979791598,0.034745067441170084
LAMB2,0.012190383640864116,0.05620179984903899,0.029829905755355327,-0.047152693942683115,-0.06818661005192575,-0.016681032233581822
ICAM4,,,,,-0.02312044333319105,0.11097261811692274
COL7A1,0.04706043364365129,-0.02690461915707727,0.026582986284141786,0.038552623299279776,-0.07822025440801235,0.07516919286295315
PCSK1N,-0.0732474215509196,0.037739317527393144,0.04190262050118585,0.049706085471108816,0.033722748914426545,-0.034256646976799206
SERPINE2,-0.010710706295616585,0.004112854507373264,0.017389454371697734,0.05834224262334456,0.04944586752558362,0.0358265750354867
FLT3LG,-0.027218614702156675,-0.01565220612880405,0.01096492213873817,0.030957337826829752,0.007951055143728025,0.06206902277154668
SEMA3G,0.0176023246416688,-0.008233351920645034,-0.031681057306334685,,-0.013981782546223995,-0.048802251963146366
CXCL2,0.02578945175063736,-0.015970995914761,-0.0022617195745563406,0.14023920987762592,0.010122907257584397,-0.10113867513675769
PSEN1,-0.01427941237283116,0.05225237542989941,-0.09267947606853529,0.0421344790555475,-0.02040361981573679,-0.007154472434364493
FADD,0.07996295131375043,0.008608744784445156,0.0134607870044418,-0.09150782144473547,-0.0021677995043187376,0.04549079000548987
GAST,,,0.021207900639161524,,0.06684288172375663,-0.0007287536340035252
WNT7B,-0.028038268462702656,-0.013194807322115332,0.04395597793949473,-0.03597297583658777,0.03142938881282689,0.042329396918309906
LPA,-0.013261448243730862,,,,,
NODAL,-0.0017223555428780978,,0.04585698462775326,,-0.03061908805496517,-0.001208289343405947
SHANK2,-0.049436449411119146,-0.017211752067234992,-0.033035202179931576,0.02000598807123436,-0.03192947984753389,-0.03998182477796141
ST6GAL1,0.036425963087454875,0.010330516056923911,0.01759648014357891,-0.005291152746754054,0.04323955317847421,-0.018348326981566354
PDX1,0.01827470581665784,,,,,
ADA,-0.02256844812216283,-0.019195032133695233,-0.008982880953846426,-0.04135827912068832,-0.057793392495010205,0.05470136445545196
WNT3,0.0057190715760252085,0.03450361270927891,0.07313717863421344,-0.03984807628260255,0.007168661696055638,0.02484921798395244
ICAM3,0.10058249769081806,0.006329980690048784,0.11819248268218213,0.01146530047427973,-0.05746517973780658,0.030925514899778173
CD6,-0.015519696039603298,0.01559994957389256,0.02447921484854241,,-0.024801353770560815,0.04734914499249689
