,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,-0.012437705110779154,,,,,,,,,,,,,,,,
INSL3,-0.02182179168069097,,-0.009673540021046895,,,-0.012982392186498918,,,,,,-0.050799228034693895,-0.02499590493892117,,0.00295121726910665,,0.030739279055913112,,
BTLA,,,0.012709948678722587,0.0751392086425065,,,-0.015040115368313229,,,,-0.02675439846301546,,,,,,-0.011977801470172357,,
MFNG,-0.027049639195661005,-0.0040539914710511675,0.06694746412212682,0.05424626130389141,0.13006340751215736,0.04966101183890121,-0.005591439854058604,-0.01597869132595442,0.035849608022039604,-0.013201451453340389,0.007626001071433254,0.06488328730337214,0.09020046187377932,-0.06504306240272163,0.027339926947394216,-0.011348291859340782,0.04246997962507778,0.032881539535036114,-0.06835124548553326
ICAM1,0.02844646904290238,-0.03218695883896922,-0.005705511044230333,-0.07378608417532992,0.04007497815965391,-0.023308436130094104,-0.012174861359314105,-0.09768453968586224,-0.027627406610261973,0.02986548197839539,-0.06249791224572017,0.011925385434300056,-0.05742494437725472,0.017049650361780338,-0.019826341675666027,-0.037682115955393176,0.021633875616394307,0.00404534101083626,-0.0044377599965487935
PROS1,-0.05633207357178664,0.01765758300616895,0.037467531061215746,-0.021138562438881126,0.06850357506394743,0.023569261735843096,-0.006567044848329092,-0.06665871655770102,0.03512846501523721,0.005033462004312347,0.018615795590078817,0.032831603811691465,0.02028935894531966,0.018323392130093753,-0.07583303150829158,-0.004465848318563191,-0.031121915142305903,0.009945506407343955,-0.005619852040560244
CLCF1,0.006642256403717251,0.02651231855182089,-0.000713127470992362,-0.12495108854400198,0.1560721156014633,-0.02715019504144396,-0.03216573312508654,-0.03290997573780521,-0.01679853951064316,0.056488435239581254,-0.050542936708615926,-0.015777631303379426,0.027100817829034642,-0.025629601593422396,0.024589202785689376,-0.09002380233143233,-0.009963592134948934,-0.02964039959783129,
PSAP,-0.03072751522626555,-0.016006297465416205,-0.009757611254986323,-0.03651405444045433,-0.17546634729259936,0.02113349902694571,0.03012974466043183,-0.04270762877391511,0.012546554421734201,0.015588953016478465,-0.08213828851879341,-0.057765121595001516,-0.10710356537203483,-0.0019009512907504852,-0.020011073065173444,-0.03920390274134011,-0.055521234358985296,-0.03175877186397609,-0.04011513708171028
EFEMP1,0.007034313825705175,-0.025585680793302628,0.04103830958373585,-0.07393936515518504,0.10535572633424693,-0.01568461943342964,-0.027137682942048814,-0.0256141455361274,-0.010294225183024046,0.0055214977375139095,-0.05116339275721076,0.02246471435977552,0.025466614065393647,0.019277651527106712,-0.10756193305585329,0.058820193688444336,-0.06812886753470263,0.0021223452764712325,-0.04791075786240895
C1QTNF1,0.01898375898451343,-0.02208584590028841,0.01579700427592451,-0.09600003266669752,0.057196850761378835,-0.017050619965492304,-0.026136619303570714,0.00738645817478654,0.0530310360227013,0.006017362398428081,-0.09004462466180368,-0.06149193416315155,-0.08889128332215512,-0.0023868772524913325,0.03184523551973979,0.034222479084424835,-0.0020554222666442,0.015300418887610532,-0.03704670141801406
ALB,0.00959832536992796,,0.00295343106964701,0.008484659743922443,0.11234874474642136,-0.014173367190124532,-0.013376614692050969,0.024401956573452864,-0.012809469581560321,-0.010939624876442804,-0.03836988779495876,-0.006799894828313254,0.016124711013178316,-0.0699202329198212,-0.00852956563754068,-0.010405597224233907,-0.042018911682445155,0.05331621435943303,-0.061586819055307766
CCL13,,,,,,,,,-0.024413548253282815,,,-0.054753459257233975,,,-0.04556344459384926,,,,
EFNA3,-0.0006988244946063976,0.02050457343102222,-0.023397644016254694,-0.005425480986900531,-0.004453062342184275,-0.008394380098821463,-0.010640636985102283,0.0625171619148069,0.10114078851739199,0.0519760195619739,0.011621271056182207,0.11130470250702847,0.0588497276024074,0.01414714135136061,0.033659178330674444,-0.07127571932713651,-0.007761922561994634,0.0866843015517554,0.03856659262164832
DRAXIN,0.0074897133762518945,0.004020115352358055,0.048826160784723995,-0.013608236547702907,0.2599010864396315,-0.022314030955213962,-0.010740765182661507,-0.015317204918277469,0.0398011254679303,0.0359658895939574,0.0536607104596555,0.012512228582449643,-0.04033641707834283,0.058790216139326494,-0.006347815105211053,-0.011748292105980112,0.10019963749624529,0.15365012030548794,-0.061078272395928605
RAET1L,0.0031240087002928226,,,,,,-0.01286448352966861,,,,,,0.03354278780744925,,0.017075933725972832,,,,
NPTX2,0.053891583668616495,0.055913936373134056,-0.027997029245880125,0.03132063121317902,-0.13883270857116733,0.00883977912533327,0.061400853807025695,0.0487687111459771,0.08836259413614715,0.01646356360849014,-0.05133024027722052,-0.039208992997086946,0.0521835157613485,0.0432033730512401,-0.07494112088289683,0.021565967716188978,-0.018337482498651293,-0.0025757830145010227,0.12133687453834793
FGF11,-0.008778322794598722,0.09877229793770091,0.03743898413534458,0.06343506206880212,0.17325022112283406,-0.0016617747758604594,-0.02434498379749769,-0.017182026193659345,0.02978844205485599,0.05726898948942542,-0.057612067870038995,0.06610845606893807,0.005140176428748747,-0.023203824707166386,0.05381584690110673,-0.026150424937081997,0.08697390872125257,0.06028627908613669,0.047842944344784595
CD59,-0.0200734444520781,-0.035950728537336225,0.022306618211858902,-0.07202223216610604,-0.13197340546275838,0.045749148577881815,-0.002781569960342776,-0.01841904444033728,-0.021820270817157577,0.023566600300465087,-0.06297131271245399,-0.003138707472167186,-0.07655672290830469,0.03382454799616915,-0.13735779662715125,-0.027980722878801254,-0.10355562852577341,0.07111910045564737,0.05748944618067494
COL9A2,0.0031175054000577088,0.01618914675482595,-0.017257981710207287,0.10674158489828278,0.09381987671196183,-0.0021429432626387203,0.06584079731190079,-0.04139773590729544,0.04511820797527117,0.025574698850404646,-0.03733780030071432,0.10570145265993516,0.11503436443402289,-0.04754354637349596,0.025625569076719642,-0.019566821104659675,0.10603258684438167,0.05789062206471805,-0.06614129502425377
DLL3,-0.0206040003428402,-0.005815807203641922,0.04534217472766112,-0.02728020418239731,0.10017963297958735,0.014801253266939084,0.003685132938906039,-0.010986770138731995,0.10183557982996436,-0.022249988011271923,-0.05468926629697967,0.13708283325375614,0.11690447675560917,-0.015746970593048394,0.05535521251866293,-0.09813201097059625,0.19192427338462298,0.1224779143214597,-0.04670599104902299
FGF5,,,,,,,,0.023304191698733646,-0.030903945477271204,,,,,,,,0.011407110649183438,0.12330294765754307,
LIN7C,0.024693787203261673,0.05157607603615874,0.0021349460124366667,-0.0047504564087818175,-0.019119813768475786,0.048511292797734626,0.008677360575263403,-0.0006647346186575059,0.006740452166042353,0.004009821634632834,0.09149233101542459,0.05835204026572286,0.07024616287079719,-0.013235205142331914,0.02145138334035941,-0.09810460776645562,0.13200044575325995,0.020946028174927984,0.006140705602253112
GDF7,0.02197761503678998,,-0.010892072416568623,,0.02128836141857345,-0.03698403493207179,0.012117492035938883,-0.04214980470384757,,,-0.006792269240621111,,0.026192998207720596,-0.04359923218615054,-0.05747052887417798,,0.011685644534904633,-0.028725774528729153,
PSPN,0.0159145231577285,0.009035085958083366,0.03223952935662125,0.08170254168237157,0.07865152854499854,-0.030780834238278387,-0.03375404077397895,-0.05515688781016733,0.025474546042892017,-0.012894112060210376,0.01435041566539682,0.05211319492882751,0.047148391888685075,0.010675263305248931,0.04987814211806221,-0.06792575550783315,0.07223349776031796,0.06417989719186806,-0.04661813763277571
ANGPT1,-0.02898592880840028,0.08135165355286457,0.025512412212674248,0.023662567636589533,0.023416023089904817,0.10474021304514748,0.055256058857563774,0.03549355312852118,0.08058245954639037,0.03100385769843567,-0.03189574189440021,0.004832371263204822,0.048746627153288244,0.04685997569756387,-0.021608210787229094,-0.04207133837770138,0.04235668586682773,-0.004282728357173161,-0.04937734823458187
PNOC,0.00496558244811745,-0.04699864155061396,-0.05411480929861926,-0.01732977492356271,-0.05081190323244371,0.0005601863615909156,-0.024562142968206132,-0.01377741524079288,-0.012809469581560321,0.0032459165984685843,,,-0.0490851137052854,,-0.06247350973255351,0.14932014229266363,0.05519866437192468,0.06345563294671057,0.061156658663419995
L1CAM,-0.015582108145049421,0.18153332235705208,-0.03268882470049841,-0.02982222152220896,0.024063250379010866,0.047974190849244855,0.004519522866840408,-0.024222098976833535,0.022109097145378866,0.028352838604043997,-0.05226623437058478,0.028952481504426315,-0.03335183603160313,-0.04259628307372513,0.12200497363598706,0.13831527634096472,0.09571662803010493,0.06509540855678268,-0.06007775096849308
APOA1,0.05839527050449975,0.07866607897681782,-0.019020320863532853,-0.002432861765031581,0.0004912414365337989,-0.01690533301597462,-0.01906055587550861,-0.011256562359076152,0.032197693493950685,-0.02911268675920154,-0.038934717204718465,-0.0035901788439155163,0.12584979130223975,-0.009556684487299879,0.03633840445905925,,0.06493636651796124,0.10755873939699523,-0.039254818509529596
PSEN1,-0.021114071420617823,0.031031079059006768,-0.023757845684887924,0.023880581241033354,0.06203871602384762,0.006099165242239309,-0.0066660938502155825,0.005717869755367174,0.014769765735991635,0.0003498597392798262,-0.026302672050764808,0.017501807947373146,0.03320745293029188,0.009562136062343728,0.009648147684340172,-0.022471304292059815,0.0023517174817358514,0.0259592729509973,0.036053472570176104
CALM2,-0.0017257560452575383,0.03489601869974624,0.03195427499963072,0.04243110124586584,-0.18365765473739448,0.0463004827606053,0.0032688877041030582,0.02313158215732057,0.033386577982479966,0.0112732961315596,-0.003668888508187108,0.11308387779460555,0.15716937687552723,0.010263821108408878,0.04321548619995676,0.13847857423044918,0.1288229726633182,-0.008161770227181057,0.12438679104341405
CLEC2B,-0.010813255376304143,-0.10725025329860546,0.003510685862074751,-0.05720871371419918,0.08713832109054592,0.00107165629706313,0.006341726773623831,0.07563985464111603,0.05524320397311925,0.03588268945225985,0.014670351457645106,-0.028337487713439982,-0.024757500795002843,-0.002648060579273446,-0.06034918887816835,-0.06078607935840425,-0.008171363248791549,-0.035826662016803304,-0.053789526042328575
NTNG1,-0.06453159480671339,,-0.004929364762920835,0.018765629255980968,-0.041558887224054535,0.005028062958580454,0.021520740371492306,-0.010470320415649223,-0.020991022155625132,-0.03317267141553982,-0.023276177529460616,0.05676509830651006,0.09535388494589085,-0.009541864365841875,-0.03795884405784699,-0.024353297459019645,0.09093539995449279,0.06285949476481946,-0.03491535489876882
LRIG1,0.02145268413342847,0.09167340157799844,0.03067587280105762,0.08320234134069683,-0.00013385268904485707,-0.0041930759724321835,-0.02141339055233356,-0.002175279972793665,0.016031045189069976,-0.017896749734228303,-0.05912383265829526,0.1280008625536267,0.06449441812572179,0.020774089221613022,-0.03082117934161797,0.036208070504678745,0.11551320688761654,0.07846243110436625,-0.1009258733317341
CPAMD8,0.008466500178089526,,-0.02712436390260145,0.0025344036476072354,-0.01961385027593742,-0.014400470385308988,-0.021798953225931124,0.0347539110419786,,-0.012636536725527163,0.049997152910781245,,0.06388747306616169,0.008697042666558102,,0.04150194174851405,-0.01755707018677474,0.02070288376673797,-0.03129257702883146
GHRL,-0.03049072311377549,,-0.019896945857986705,-0.02121661010108693,0.013135030861489386,-0.025249133240675712,-0.010740765182661507,0.07697874307810262,,-0.022917228553980172,-0.04059521155350921,,,0.0647563355422646,-0.04881304261754153,,-0.011066743725755591,0.0016777158193310223,
NPY,0.036669991721551436,0.032727804833678494,-0.03445343622116475,0.05027405595005217,-0.13918333361612778,-0.014211042039826377,-0.03739300090859698,0.02512030611974347,,0.009115965123830849,0.13461355301136566,-0.017063049088721943,-0.012699775447469508,-0.031087818607818455,0.05869068962119906,0.07865555833744872,-0.028491396824338926,0.03180727245232494,-0.1100140916499725
MMP2,-0.02937426038776413,0.14270892329284118,0.05657599699894445,0.007373519324640133,0.13140876062267412,-0.04372871911731791,0.05120431963813947,-0.04980867905251858,-0.03433005128833485,0.015118764187770226,-0.1075241926558536,0.021998326568632227,0.044898870991309216,0.031630433082589,0.07106576747504734,0.03237800888997377,0.010730772412779739,0.02937454208371517,-0.07540879870957996
LHB,,,-0.023623272520090118,,,,,,,,,,,,,,,,
PPY,-0.028664326934849178,,-0.04112122765480169,,,-0.010524401057828104,,,-0.01184818815897984,,,-0.005111508559858481,-0.02898437071838931,,-0.019611154668610964,,0.06653337983727538,-0.04049946458209333,
ALKAL2,0.011365453797816345,,-0.02328006321635299,,0.021720650262560467,0.009689024806925621,0.03360967511008304,-0.03502151245309473,0.045990584515128836,0.09124474746618835,-0.03741476507477806,-0.009358821781377577,0.049735981986021055,0.020360456340455326,0.0649557763610254,,-0.047949851286192176,0.06993372874533266,0.017237396814460362
CSF1,-0.0013591918568430549,0.02182781171325063,-0.05059885657372548,-0.06066818180842459,0.08556142041031171,-0.01765832839474,-0.022756997344782287,-0.05067537778218433,0.07506543395510129,-0.031593157761704536,-0.011700674304340849,0.02703485108796004,-0.071813188130224,0.021870319106697428,0.04391520946265205,-0.012636994914296365,0.06985048331313679,0.002154151476370881,0.04127795582197028
SEMA4C,0.041122242782658414,0.040711258140908514,0.02134414065046609,0.07122500258556509,0.11274847287993814,-0.05305533838621937,0.0018452884757135448,0.09643725889551283,0.04662949545799354,0.015367507780010692,-0.011380196045969258,0.057208553878932644,0.026080239495835354,0.01041358275321643,-0.007155043333557262,-0.010332178635626238,0.04189621222096981,0.07454195207718341,0.01932928813744587
BMP8A,,,,,,,,,,,,,,,,,-0.008688383399622615,,
ICAM2,-0.03519347036344238,-0.0375430425469991,0.005459566737435304,-0.03522961302864859,0.036692368501522216,-0.004173833293892293,0.017802893213301984,0.04488411580721067,0.016851701715934926,0.03511499264161677,-0.04177470488354034,0.07739228595446629,-0.049280480027349624,-0.0006576780750718456,0.031056560672700986,0.017267914472056743,0.01973709316565857,0.042096055623493375,-0.028403908016684454
SYTL3,-0.002249139570557704,0.008204406126321217,0.009090371984230674,0.008660063925257049,0.029394263792144687,-0.02698539882106392,-0.02419703750368895,0.025433653746050267,0.03883947718168138,0.0385286078262202,-0.05948981329666189,-0.013649206503788015,0.02526799890747977,0.03069843361208957,-0.030077376411006655,-0.061508358493088056,0.02382064767208707,-0.06693127501199875,
IL1A,0.004832380908627839,-0.04311272203065872,-0.01687612396299715,-0.04440785910281376,0.01944928696210841,-0.026434225409645202,-0.030276732198358063,0.0065130202354995856,,-0.01481545883958386,-0.005428459629759722,-0.04502361265205412,0.05779830086214773,-0.04155107742020124,-0.013980766355937762,0.14362914000487206,0.042419972124218566,0.004348696383265,-0.003672740842470924
HLA-G,-0.026157998446089452,,-0.0016209254501491329,,0.06745870494799822,,,,,,,-0.03374862093712508,0.012756528078698258,,0.043346992407268206,,,,
PGF,0.017791248951124786,-0.03485899215921783,0.023574015901960524,0.028923375270465724,0.08307166340529674,0.017450467112578798,0.03906619234741467,-0.07215276088191001,0.03694220892475322,-0.04440572936973895,-0.027832633555898056,0.05546268868083059,0.04963570029333651,-0.015161699613188789,-0.05848566301599947,-0.058600737056021354,0.01980171731399474,0.14501827048599755,0.08019865061895673
LGALS8,-0.04007044020180797,0.025458441026426405,-0.027824840964005806,0.01360720899997311,0.015634028199636645,0.024444014791232628,-0.010873581691701566,-0.024003337753266983,0.014352997163760659,0.050103567966218496,-0.013908403911564676,0.03541865899487853,0.024280592071113712,-0.041338587457352784,-0.02214291419756836,0.013692055780797565,0.010920449233654293,0.03289952026856105,-0.07151334929283046
DKK3,0.00552175557989994,0.03484260145711609,0.032173274538038255,0.019299623683232948,-0.20748208430071016,0.018372025644925592,-0.032630212353594285,0.04828893779112914,0.018601399591057634,-0.007845254429395442,-0.07747945568312414,0.10762970424305696,0.03257699845317835,0.003447526029570857,-0.06668567870057927,0.017902708988873785,0.012887213753420553,0.02976298421622364,-0.054922214301446365
COL16A1,-0.027809372666228415,0.18930660299781613,-0.005492226865091854,0.08112692020795338,0.010318030780578608,0.010672711303600518,-0.05667367171744239,0.039112257321371066,0.014104592784859078,0.012170170581698737,0.0005282944030197137,0.0805740496370869,0.043689142942191034,0.017961104346446616,0.012450886522608996,-0.014641157589330508,0.03781137252584531,0.06509741831039924,-0.015534583013597128
TPH1,0.053246726469468895,0.0011526506652067307,0.019075107442075558,0.04520234303845192,-0.028722110696203524,-0.024340731216814352,,,,0.02654706741965363,,0.006905872319247317,0.033682086932568016,0.1856818451158538,-0.0073713587957229525,,0.04284985175439897,0.06314364333755519,-0.03754052633632255
TNC,-0.01176773353030584,-0.02296322405574405,-0.02021362296614878,-0.0867199646113229,0.11839860131480102,0.011579792971224412,-0.024952106257652838,-0.005496607207575732,-0.024790002957359072,0.003294331816790262,-0.01642473833978682,-0.07021007215782213,-0.08723047564427404,0.02710421329344281,-0.002264964572217886,-0.04740277510678946,-0.01001392713334643,0.0074193355991943,-0.07385950647951543
TNFSF9,-0.01238883655316552,-0.01594809196814799,0.00915759546920608,0.02585229402391156,0.04579637626832888,-0.005016075014804865,-0.017940321552855926,0.0036215429961354547,-0.028040186213207863,-0.018385791710367787,-0.039493714211187685,0.05792108337487377,0.004464337942075731,-0.025150839983753,0.025166081408653885,-0.0760749217893135,-0.019148752552712024,0.05438614287908642,0.05136459024973285
C4A,,,0.02585355733330674,,,-0.012476149563718642,,-0.027595179236703335,-0.014050447954418512,-0.018995784309428637,,0.03513191429393385,,-0.008255750726287293,-0.013307738246796383,0.09608162475147435,0.031009619989094152,,
CNTN2,-0.009678583127983698,0.07049095909741644,0.03155192026231511,0.07245140589472991,0.029700807723757525,0.029299463075536072,-0.008130057315455666,0.026326326101246522,-0.01487718280985783,0.05227334764444938,0.01768608958833572,0.19948136340626205,0.1058920858180193,0.00020258490174077933,-0.02225430409921987,-0.07208809104730354,0.08189718335990918,-0.03519844986490281,0.09533390574947045
F7,-0.018737499607018707,,,,-0.03387740735375399,,,,-0.012809471379048486,,,0.07600324538438848,,,0.10051084512490213,,,-0.033297151613097806,
LUM,0.021990871300699023,-0.0541006826628926,0.044322887084490566,-0.0014338719252332593,0.005030003979606683,0.04669232813245984,-0.0028084390168965977,0.03361242204059602,-0.03756154843716032,0.059485516583547234,-0.042983796662245326,0.028662577614779874,0.007624777826467633,-0.01748558573794103,0.004115002766038207,-0.043087222115655195,-0.08902168444583507,0.04954710651856996,
BTC,0.044056452177457225,,0.03694763569839351,-0.012529479792580397,,,-0.0014044915153771374,-0.033630977462497255,,,,-0.009407457984066891,0.030449884030084026,-0.03118904640766455,-0.03441297110999553,,0.15073712853877544,0.05863897992592388,
APOC1,-0.06424456388794782,-0.12157012159907259,0.011162949706576025,0.03895340023906393,0.14042450488843983,0.0035609711584994558,0.042113270624720756,-0.04185651145330989,0.010076572037795412,-0.013646564717630373,-0.013231754292202545,0.011359351820432389,0.06567977820559442,0.06356230954563019,0.008202926657968176,0.028262016921946548,0.028394463526199724,-0.0060464127659794744,0.09808208207548422
PKM,0.04005878187140879,0.024575838163404383,-0.006402903743792922,-0.027115311020012307,-0.04963689168876347,0.016616791487186828,-0.006263110196314343,-0.04814419868047297,0.0022346704416832926,0.0655449676549929,0.08831925402499874,-0.09214104819635112,-0.10746309286727881,-0.010470450171385419,0.002727425540442734,-0.026023113321524703,-0.0013786769265255307,-0.012411439227752619,-0.056182337097989546
TNF,0.016790742359308348,,0.027616655752648867,-0.0003809328955689495,0.0736666753841838,0.02512831014189796,-0.01570276132041465,-0.06606241189458072,0.003412296499062216,0.09759338620321342,-0.03339426880753146,0.0006658471965026313,-0.04483192581536948,,,,0.00698559805849047,-0.03485356227067938,0.1516443206207346
GNAS,0.03803107683686911,0.019628867481347647,-0.02700203832008097,0.06789311097247075,-0.13418697571977792,0.06935338001061121,0.03581766386060063,0.022363960628604206,-0.016084991050050353,0.06296607360224189,-0.016827839074927877,-0.050779806657251576,-0.0176610956422755,0.044433699731287905,0.0694855447546129,0.010548410876363669,0.12605153031838373,0.09345057111129945,0.08997734996666326
BMP8B,0.009604963269352377,0.002210157538689042,-0.01928283809099449,0.04582295027607229,0.1880611210771917,0.10695559529553206,0.04390125125450199,-0.004692012938670313,-0.016999391470250855,0.0405618571207998,-0.012899426184301017,0.08711531885905004,-0.03024921843431218,0.027217269231133292,-0.028747652026685427,0.06491991194817683,0.004454566267112846,0.025751041699053467,0.011642188420199128
LIPH,-0.0011942509199727286,-0.01465593216452972,-0.002482625658941901,,,-0.010059187109673198,,,,,,0.04722104678636642,-0.01667266782726239,,0.00026016322576309533,,0.053681636253154946,-0.055576503203359856,
CCL28,0.04853029145456726,,,,0.01054409259245192,-0.015489493309308927,-0.012332314881523504,0.06044624853200544,,0.022366760276897792,,,,0.034804075006420354,,,-0.008833739589284469,0.03640528510724127,
PTPN11,-0.027815148983592716,0.07008647771860066,0.026664334230797962,0.011758952039566407,0.021197866062989155,0.012985477422440212,-0.04574371098991458,-0.03523984072745709,-0.02168661307938171,0.04273272329146969,0.03513689856859662,-0.01161161517666285,-0.07552967400660837,-0.08568113208386967,-0.0172352553709125,-0.0015990693858757364,0.0071758456499407,-0.031644459988778635,-0.0491631923910346
ADAM12,0.0013223760608111318,0.07541036035892919,-0.05608829257530962,0.012204127517959497,0.06131195965737869,-0.028117527429795716,0.03542311238834113,-0.01941045142400852,-0.017021964841218373,0.04182789455710875,-0.03560041917772776,0.005269335546345823,-0.0031056837592415946,0.043447193390144564,-0.028749286545816693,-0.06703627220937461,-0.039759043079559755,0.09398077492334919,
EPO,-0.012320549894850779,,-0.010591290885066832,0.020973348739400054,,-0.01052440151722029,,,-0.011646865663240753,-0.021609745381107895,0.0812626865018419,-0.017519649688713654,-0.04101769749095642,,-0.02940477532664187,,0.03116572387801521,,
EDN3,0.03643446594552163,-0.013505878865146469,-0.045029308191700555,-0.02943898340148913,-0.008303811216667775,-0.01631230328992116,-0.014347704025990567,0.016513296518915643,,0.025242654218668652,-0.02088537853855217,0.10115051254999977,0.012400186927397801,-0.06178424707589556,-0.07289692867354361,,0.012015177015958974,0.003446162818915909,0.03269695787196362
CCL22,,,,,,-0.02119111037504998,,,,,,0.03535374210863826,-0.035397887635671234,-0.031189047787970946,-0.05406282673600668,-0.05295494877300615,-0.04255817764045962,,
CCL2,0.012852758873009905,0.0002620256725215828,0.06340312888978648,-0.11708988415918839,-0.016567832553956417,-0.004254573142867024,0.002579386897057635,-0.014576558449636035,-0.011895139074601246,0.008329904528142959,-0.06277476138148193,-0.02121817783258166,-0.08742743141455066,0.08066685633414745,-0.006347945662777308,-0.07652382291066859,-0.05571134142910726,-0.09112746878883039,0.08532263235700384
DSCAM,0.03290691126774473,0.1738527130904191,0.007832766080699664,0.030565043103266926,0.1713992277404182,-0.026939010730834018,0.011670814959464452,-0.03158155218371544,-0.0171351569013693,0.021228924412019654,-0.0055653796512311615,0.07809616702928228,0.1429369614808198,0.05643620763176201,0.03942381388799418,0.0634692497037973,0.11310328865985542,0.015752235870274127,0.0015892218827538644
GPHA2,-0.005062430872008699,,,,,,,,,,,,,,,,,,
ANG,0.009882386382132586,-0.03949136281880103,-0.010412382634141546,0.01417467956882672,-0.0077062181915922645,-0.03779999012980049,0.0051819048870824875,-0.04257067466186068,-0.0225029438859709,0.0021660750211159293,0.02184485785616287,0.0029899363155297502,0.00850181784765017,0.005256196272714507,0.03169460109302769,0.08503545990536926,0.09911119164566062,-0.02921655760466941,
FBLN2,-0.013324793729368832,-0.033604835689997906,-0.026112629992276978,0.009153672685034302,0.010608078687717648,-0.028321785939224655,-0.013228930852332298,-0.026571132571209292,0.08964383727881516,-0.06370601310410569,0.03591879382600963,0.12318317375094066,0.057617227408169026,-0.007500639109067716,-0.027074117384254092,0.04960654821188228,-0.05609163944017203,-0.045981664637389084,-0.038406323982159964
VTN,0.015400385027632779,-0.025581112510482985,0.004126277783831161,-0.0005422764609222756,0.022853131368199147,-0.01729040978061132,0.0006628181901271422,,,-0.017956397365056092,,-0.004153243095497454,0.015374526079002204,,0.032518652994653584,,0.05076723548541752,0.009797725558331322,
VEGFA,0.015598890447093417,0.031021882642762583,-0.011227398878419908,-0.0762887942537722,0.1739227656192937,0.020587146767422012,-0.0092080409506948,-0.06340706994115738,-0.045989222789073345,0.044153486827329363,0.03767623975573313,-0.12040249272393665,-0.11608771148573813,-0.004090014026504431,0.03274876117356743,0.040262711282954645,-0.04466117904212743,-0.06839650850378336,0.07059052946796754
F10,,,,0.02596837726233892,0.04314314180123285,-0.011539778794903786,-0.031565220700173494,-0.03765694320246183,0.013499245166763948,,,,0.02610924264465129,0.009935863595926285,-0.014241162804716096,-0.04179740796876436,0.04801138046993072,-0.02443731912107829,
SERPINA1,0.0009883457638245564,-0.042513176725468386,-0.005877568942818864,-0.025622553026506265,0.010250491589011621,-0.04713980287521291,0.06089972331479054,0.03410717546672336,0.04170146559125521,0.011059412282061984,-0.024919884849476923,-0.09190198570417137,-0.07119938315630489,0.04277482725319483,-0.057465771279956904,0.0327991707946624,-0.04161501326962548,-0.061576215288515326,-0.022740332371414637
VWF,-0.0067041009099538945,-0.04092888751886829,0.0002736679718975371,-0.014685530388922596,0.013784398113540383,-0.027656249349328543,-0.024920749075290235,-0.04938082474505971,0.040393987774973744,-0.0024449510706873044,-0.05297487728390293,0.06805549669286998,-0.014901624757374388,-0.027663186744026468,-0.008232198905310422,-0.032416645593743874,-0.05045937172646466,0.04849380335498234,-0.007931801662414951
GDNF,-0.030078941564012272,0.08071222787109744,-0.029421756921037302,,0.14279382827627843,,,,-0.03870063397125658,-0.021609743698210237,0.0979030467917218,0.0146870778649977,0.01968542204100005,,0.06341745082222526,,,,-0.010153924205726457
VASP,0.037431249906211224,-0.008084066938518672,-0.0382161497511373,-0.043952384070019876,0.10952128073329029,-0.05308959202772591,0.007708801346550527,-0.030012460634169374,0.05857914799809482,0.01199996501926042,0.044966799777652874,0.06487326069063984,-0.02332015395181967,0.044500680565586995,0.03582206096273025,0.006621141040977542,0.013633941387593182,0.0007809256437612476,-0.004308989496139376
ADAM15,-0.03341255074876213,-0.03488288206058574,0.03356395774486293,0.035128710820692736,0.127220704693048,-0.0013162267191179494,-0.013454883674689028,0.023017578443452976,0.034245741122677094,0.022046687444515222,-0.06722397653331848,-0.03018233816704352,-0.010799714420293179,-0.021397543270367712,-0.03401783103368288,0.033451277561557,0.01723523451884208,0.04770240495208849,0.10439400433304764
WNT2,-0.03359727209976931,0.062173860694584575,,-0.04463620961578323,-0.01704843017799211,,-0.013991936133454671,-0.010938784105615334,,0.11785023771440756,,-0.0027923197011204015,-0.014424414358919885,,0.01551599836642729,,0.01073965861479966,-0.006627263790071034,
CALCB,,0.026176508109133627,,-0.019545646529999357,0.058624450340950374,,,-0.02599001365102006,,,,0.06893312417743427,0.017974548103580824,,-0.011339107898697433,,,0.005528255546374645,
OLFM2,-0.022146375072205345,0.06422282065116805,0.03555105709195646,0.02681989554052497,-5.9725259749636874e-05,0.028110134576559843,-0.0018990753649486694,-0.06933336080866374,0.030147757787661253,0.0238767412562155,-0.0598740381407608,0.088035611529417,0.032307917375821504,-0.011620032968536054,0.0105263542236806,0.020478487918448307,0.14209799094687237,0.12791257026472377,0.04830961079525448
MFAP2,0.00887982577021294,,0.05334146712151029,0.03047025265791433,0.10535826612201092,0.09967404647707905,-0.019119195473671358,0.006813319210039381,0.0972850708180552,0.018244490187504434,-0.05172624556602305,0.09607276976626035,-0.011461621195173171,-0.016477213950950805,0.030197901189873696,,0.04595042680379777,0.02954900584726826,
HLA-C,0.004895481681370105,-0.00010583460846401026,0.03376692059986502,-0.0029396817432376142,0.01721688875800495,-0.034984168636938956,-0.019001207251310086,-0.07519626952707505,0.009266775793906291,0.012500565490059687,-0.08278702880193928,0.015736939924191062,-0.05916034335323264,-0.036592970302471446,0.00892110549775407,-0.02405073107527626,0.04071818280212203,-0.01313493767512809,0.06911235152256871
