,UKF255,UKF313,ZH916T1
IGFL3,,,-0.018807316559171394
BMP1,0.05625610138125284,0.045957939576681664,0.06418490098293528
NDP,0.04720918937711451,0.016748864943418592,-0.002159555513120903
TNFSF18,,,0.050652905223221675
RTN4,-0.006066729722847998,-0.06332140847795205,-0.01177942680046475
HEBP1,-0.02001472113304543,-0.03078681395784117,-0.016724355069770352
WNT7B,-0.042523073581360406,0.032773903233779045,-0.04014263184830029
PTMA,-0.012389503639527977,0.056512103269039264,0.03425238987487016
FASLG,,,0.16074765319249573
CEACAM1,,,-0.004867692554743816
PDAP1,0.0769538426399946,0.13616352692144248,0.012811530361105276
QDPR,0.05099929445928411,0.039167036090749646,0.007218568362354385
POMC,,0.061181617078051406,0.03209257706354452
CCL18,,0.12509529977811676,
CCL17,,,-0.014784614466671925
VEGFD,,0.08901034781838049,
TNFSF13,,,0.06354837744092239
WNT5A,0.04714462443953858,0.03627735558165014,0.047801379923901995
CXCL8,-0.017875533314329846,0.03895319504160698,-0.02734116478498884
GRN,0.023914927988434715,0.01786384034147147,0.07186637055097572
MIA,0.05631447952169788,0.03948077762080511,-0.003379934839587048
COL4A4,-0.01708807937836263,,0.047480542223804954
TAC1,-0.0017626101467058774,,0.0021625106902659437
RARRES2,0.0191428724837594,-0.03841659167964781,-0.05216791396617259
FGF7,-0.04089290656797613,0.0693428463616659,-0.02254098139927993
HBEGF,-0.006096486222905979,0.0780703495640266,0.015900904316262256
CSF3,-0.030183627038574197,0.002892692124082067,-0.015565918237424457
PI3,-0.03886301384032322,,-0.03381956906055002
PCSK1N,-0.002433108803192017,0.003404207808865254,0.00688232412072682
NTS,,,-0.023051002322063478
SFRP1,,0.037915794968037785,-0.022515355426473333
CXCL13,-0.021916884641036066,0.028326000477133444,
MICA,0.0447831774809914,0.003779367454075222,0.03678709854280639
TG,,-0.006414358964636365,-0.03035650964326134
ADA,0.13268538365548468,0.09385079978056521,0.04708378465211111
LAMC3,0.08753912960955729,0.0009543682639811587,0.130473528169692
CCL7,,,-0.016311573435357715
NGF,,0.050479436304561164,-0.00566572614066255
TNFSF15,,0.07490108194850974,0.01609783781684291
HMGB1,-0.012407741110225674,0.10480372972986485,-0.07149452800860819
ITGB3BP,0.017910728351757187,0.05157022002550338,0.009857385488986155
AANAT,,,-0.017258324922750524
RELN,-0.0028420026986584997,,
IL15,,0.029939357965553103,0.013754303605863197
BSG,0.03868002440225193,0.009226830860097167,-0.005193749402193946
ADAMTS3,,0.11854007926003582,-0.024728254434387437
CD34,0.006099203242736252,0.050815500480569,0.04944396632659398
PLAT,0.02517487359908832,-0.01222674549863279,0.009045839996171756
NTF3,,0.0071724575200172915,
LTA,,,0.15638473917036377
CKLF,0.001596587294802531,0.019263658087416903,-0.002759527075505583
APELA,,-0.0175445119711684,
CD24,0.028445179330197957,0.03250286466568677,-0.0063033386003591655
HSP90AA1,-0.043274265139815776,-0.05720028722002053,-0.09619979840643375
BMP4,-0.03532456086591176,-0.00025058992739485076,0.04887440371574099
SCGB3A1,0.03571690912828375,0.08938952633467494,0.002442508500388576
