,UKF248,UKF251,UKF275,UKF313
BMP1,0.09714905332568605,0.042096954179067635,-0.060707213166317664,0.1142798005171368
NDP,-0.044487277327392126,0.011032778666625378,0.009995827150685095,0.044665818052651476
TNFSF18,0.03205011828148063,-0.024170223025317402,-0.026960539638175112,
RTN4,0.00442354797533698,-0.04324313137110806,0.03172665141791802,-0.057070510462291134
HEBP1,0.03727877002082522,0.006968316041982314,0.050758996578865394,0.03887365488254863
WNT7B,-0.007174429996258661,-0.015013793296469192,-0.04215491073519204,0.01972192499549794
PTMA,0.08925481985352934,-0.055869144250704925,-0.004322970983246652,0.16966884477277638
CEACAM1,0.030400938891664255,0.18607261735302785,0.016689238567357587,
PDAP1,0.015279583948229217,-0.003577894741301205,0.024039059721332825,0.11661856123016119
QDPR,-0.02283457304166702,0.06120131642191455,0.03522834204483454,0.08246947031074083
POMC,-0.008380491307278646,-0.020473081509332063,0.011436477814257984,0.024164999863186133
CCL18,0.008313157743038192,,,0.11374800285064134
CCL17,,,0.0032255365040779116,
VEGFD,-0.011562157836326938,-0.01650321594073835,0.05989236695507496,0.023377990756948276
TNFSF13,-0.004023606025043915,,,
WNT5A,0.029868045011298267,-0.01927461387540393,-0.03207057335442889,0.020082675703030323
CXCL8,-0.0104866426719402,-0.015452633230102746,-0.027744217577167486,-0.03783208039752842
GRN,0.07138417637138092,0.06001874333747447,0.03789238129357995,0.05109548319846623
MIA,0.005213499030417242,-0.014676806141205489,-0.03148382788620047,-0.030600854356506803
COL4A4,-0.037627903555945155,-0.024682016493660766,0.01157316676522531,
TAC1,0.04789771934578965,0.0032968780802704904,-0.005524945157222309,
RARRES2,0.010806821460424134,-0.09588001675077035,0.08757463818173188,-0.04765485229272555
FGF7,,-0.01862693076465637,-0.0156793671360672,0.0251440530233192
HBEGF,0.0657733732685683,-0.0071949615985803924,0.016787824747143354,0.049811042564642465
CSF3,,,,-0.018574512527157003
PI3,0.0015470722933164608,,,
PCSK1N,0.004218978436883378,0.013633072602792576,-0.01726004743268268,0.101118849160027
NTS,,,-0.005318561441463031,
SFRP1,-0.013103721289474997,-0.04247406102682392,0.05045120352162187,0.03879241322266181
CXCL13,,-0.014737482970181763,,0.05979984829941766
MICA,0.06974001359742345,-0.041241790265140466,-0.033337904030995756,0.10504367456229662
TG,0.06330115955564661,-0.01566784779810058,-0.001801870742504437,0.00804938651620393
ADA,0.043996835761801203,0.04655247498289244,-0.02002367770824242,0.10713916166186581
LAMC3,0.09601518314779407,-0.0278616279368374,0.008910991693768343,0.0448982571362013
CCL7,0.029768384683478488,,,
NGF,0.003689448339069221,,,0.1381606842492618
TNFSF15,,,,-0.029190485409302188
HMGB1,-0.03166854654270938,-0.12568268082346523,0.009674652456495672,0.14078102846167384
ITGB3BP,0.012228757572336118,-0.05411452991993219,-0.0034461707163766777,0.06212594306328623
AANAT,-0.019004460253652888,,0.08263982975593819,
RELN,-0.014263346174682055,-0.0367672977487043,-0.012717600353203008,
IL15,-0.006268648674403511,0.09955088870650645,-0.018717316484483982,0.013353586882861904
BSG,0.02257571691124604,-0.024137178389901336,-0.03627179997729607,-0.011484621134658054
ADAMTS3,0.04353648529217805,-0.02752954452538407,0.028869494254607303,0.050881963683545375
CD34,0.051693670262869564,-0.039251712318904036,0.00828485133520531,0.05867195779617925
PLAT,0.11825045994459182,-0.06397569413792158,-0.037020951892324065,-0.0073640720808744115
NTF3,,,,0.024602463809044982
LTA,,-0.01152218451856205,0.014659880487446313,
CKLF,0.006867277491625779,0.04912429489601552,0.04964348474700533,0.07778785048265009
APELA,,,,-0.042211020854710374
CD24,0.0884146413372722,-0.09588778025227095,0.09878783359756695,0.08777251341664982
HSP90AA1,-0.019943877218011642,-0.06068757097889989,0.06108446107069651,-0.05134248341796876
