,UKF248,UKF259,UKF260,UKF266,UKF269,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
TAC1,0.01187226312537026,-0.046115302155734506,0.09148659214089223,0.056169429095657294,-0.06760815967403416,-0.08361346974170925,0.026012216562031162,,,,0.034950654404191844,-0.018027225074028735,-0.054166606872310084
RARRES2,-0.00025847016667471034,-0.0338890560547365,-0.05078774714585609,-0.07958835282293361,0.058119887301298634,0.09945813945735656,0.047980027558949305,-0.04959411226529784,0.013085690581749026,-0.006417931391682159,0.0011525984336050725,-0.07890227029373391,-0.03510981828164282
FGF7,,-0.016990839485606358,0.1399105395142142,0.0734113754578822,-0.024805906996890673,-0.019739271977514954,-0.005234792987421476,0.05127251410826323,0.013510176010776103,0.015338998612370962,-2.9398881410050407e-05,0.058752519237207985,-0.024472439482637266
EFNA2,,,,,,,,,-0.023037712516898644,,,,
HBEGF,0.11832093249129773,-0.017993677921609712,-0.00938703450670966,-0.01928879282886986,0.04280745751200416,0.10729175057638195,0.026112943594715114,0.015867752136337992,-0.006298818182968509,0.01802116729944404,-0.06570946406226784,0.07378944067578011,0.0721763800660723
CSF3,,0.07128410141915734,0.0600075570579821,,0.09547915278785804,,,0.016248181805734858,-0.006152798387462488,,-0.029157312976337,-0.014592006164645321,
PI3,-0.03980424865590656,0.06499688580068987,-0.007885464586157891,,0.045712939440293775,,,-0.04946332424433758,-0.09812701847783774,0.03745258150103993,-0.05025676420783948,0.012993123652987508,
PCSK1N,0.031837274498479014,-0.07388686328679522,0.002399308392522587,0.029434485404240703,-0.04797127522013022,-0.14960646395539287,0.028819727455620336,-0.015171438156290682,0.05428795900857085,0.03333888761636716,0.0021650566071358844,-0.004801814472790058,-0.04120338071277747
NTS,,,0.0019168343320279855,-0.0064339395328711566,-0.02517862346777998,0.045303695060997975,,0.01285150472139645,-0.028067080986636628,,0.017094443938256473,,
SFRP1,0.022777324899344253,-0.01403451919073305,0.14839827357203256,-0.02288709824847242,0.050188235096790663,0.16000917040782014,0.04440614346262433,0.04656737029593703,0.011167058847772962,0.020932591121679313,-0.004722495823271336,0.012727384183346471,-0.0005066757144039573
CXCL13,,,0.003270952570304088,,,,,-0.043838458655375424,-0.034897576647246395,,-0.04756164498079846,0.11119038198897685,
MICA,0.13883138365861658,0.06076695617808888,0.020063815941873134,0.00872367886365228,0.0901706560822383,0.1706534213689583,-0.014059457764251783,0.051164466959140814,0.08175787609514094,0.057580749096604426,0.006408646030242611,0.04399875589437507,-0.04845345994925669
TG,-0.02815831591709046,-0.015145469755232593,-0.02729600453588828,0.10113511218110044,0.03640645131393846,,-0.003265852655917343,-0.025932784659104244,-0.03456767842802719,,-0.007756414382814925,0.049046620146518304,
ADA,0.10911166436686198,0.019408144485307578,0.05042797584029288,0.02779010545644081,0.08861592446304609,0.17964742244232787,-0.04025302160840928,0.07911995357329972,0.02495998462704887,0.050747148255645656,0.004116324758289387,0.04284148468742114,0.01415526836181168
LAMC3,0.1569772914448522,0.007680983665782173,0.005284863285044064,0.04863917253591792,0.10594761912518215,0.11844101199055479,-0.037898510068227066,-0.012637352750573039,0.07556572166881823,0.038331561814107996,0.006866755564107504,0.040214057890394964,0.02414712873692464
CCL7,-0.02406639737414337,0.09450140814554754,0.02634506381884887,,,,,0.12147635510193466,,,,0.020568776351337886,
NGF,-0.015116308931683992,-0.025089591445569017,0.004802903322670842,-0.02571697223067037,,-0.034816931506977934,,-0.033782564019314856,-0.022728046902358443,,-0.026452137114993675,0.0698697713763051,
TNFSF15,,-0.01219352807400485,0.004042538410687643,0.06380415113439963,,,,0.12268406681409876,,,-0.01810619078900447,0.035422090733953575,
HMGB1,0.03844202408185875,0.005754171263781258,0.01115211493511146,0.02099408061529016,0.05218883940515245,0.031148303412897052,0.04202076565773205,-0.051153593980261744,-0.009095564050016023,-0.01329753498781298,0.006406398996778979,-0.026734193904953053,0.04826004122490234
ITGB3BP,-0.01984679311899482,-0.008342156508187438,-0.021611003614472393,-0.006563102320569769,0.0646766600146357,0.02513969085935049,0.030087102984290924,-0.01105313428380276,-0.027960443151943445,0.045553272288113775,-0.016444580775631067,0.048161291799029414,-0.039653047533600744
AANAT,-0.015323052210554581,-0.01109486465650506,-0.015318414826133274,,-0.018478093567739357,-0.016108616899971517,0.05415489637991295,-0.02566138116757398,0.07496237147723354,0.016936367389881926,,0.05545870836077206,
RELN,0.012675058186539254,-0.01925820040376528,0.11744402710033028,0.07600326962719263,-0.05422052421523872,-0.022811977920427117,0.047750894210897316,,,0.02227068835470543,-0.005235361461664149,0.05480569973448682,0.029291447821367524
IL15,0.024349687626151008,0.009492589569770766,-0.04515738404961985,-0.022219185462138323,0.04570199391760808,-0.02221147338102927,-0.016933823251667948,0.04877168411569509,0.013549033488098763,0.05094736188469426,0.0718258015395534,-0.05648367128291675,
UTS2,,,,,0.005983450970498164,,,0.05712672983897528,,,,,
BSG,0.07755743927063805,0.03362892402938666,-0.06552352039688841,-0.084097123459846,-0.008695643231087622,-0.043241013754142445,-0.004942978291594335,0.06123370004700918,0.014703623396038895,0.05780598198298141,-0.02194372491156376,0.032012895602904226,0.07151340286658334
ADAMTS3,0.037242393753478965,-0.007556622475004218,0.006270632752562953,-0.0357886800489234,0.05295606244342828,-0.02161274904924289,0.054432111817674794,0.04248527022182077,0.04846681971522944,0.07055127978424307,0.046176322360738396,0.02298133564209893,
CD34,0.14457212950777118,0.04478398989459299,-0.003333421781404029,0.06798132499813841,0.08789208999797145,0.01662853244594699,-0.0033158603932622347,-0.02217247996574354,0.13048981330143833,0.02025639542884749,0.00544481224733623,-0.018913350559999983,0.0852089986479517
CCL23,,,,,-0.0032233451324330292,,,,,,,,
PLAT,0.11237150922399972,-0.12081042353956638,0.029901024649259953,0.00629828566546607,0.051568126876957165,0.06854210018733876,-0.026786338860111544,0.07842641064570853,0.09376348301790106,0.047128218428441046,-0.016478605301071703,0.10093774169142317,-0.010962635248500186
NTF3,,,,,,,,0.0186485483104878,0.11898481267758915,,0.0729208398542046,,
LTA,,-0.014034518534176183,,,,,-0.01693382534198699,,,,,,
CKLF,0.05834694870081098,-0.035086332887869616,-0.006221281660194362,0.024749970051019865,0.06662083859272758,0.13022916979001584,-0.027970917510640222,0.027052666035116555,0.07128438213222592,0.00018742475085085352,-0.001980149975223517,0.01956299688485639,0.051853220951219546
CD24,0.06538774424224501,-0.004999415071095524,-0.00036089015056799383,-0.04050456577372543,-0.032678855306468545,-0.041203511714136144,0.02751361704755033,0.00011955503105520504,-0.01863763200831805,0.0018042816832581146,0.03619938309396557,-0.009935998475297974,0.031088103673668693
HSP90AA1,-0.058716263861236816,0.014797861825021068,0.11563301932755765,0.010437554674578329,-0.08158380702605665,-0.12919921259067646,0.0324779860137022,-0.1137400993365566,-0.07980527257677983,0.0642092805284339,-0.07592820740953238,-0.015979427411704095,-0.10833106323604183
BMP4,0.05117769376142856,0.05263061877719841,-0.02972785848299699,0.010001005247566686,0.024301025710161007,-0.04099281716697784,-0.014429368191794379,0.032313399798733954,0.04794812922264147,0.07708123216253916,0.04994993513473973,-0.05381791419267875,
SCGB3A1,0.032908662612378924,,-0.018242341005705657,-0.0013918108074495875,,0.07142451059134976,0.01615882804819782,0.04972249488829313,0.08288256900350582,,-0.037600844968424994,0.09014155349189397,
IGFBP4,0.152884240070062,0.013798427624619542,-0.018040643130621876,0.01833831351553416,0.09832759906909071,0.06638672329002993,0.019259464904415043,-0.008452873258002657,0.022772884308302245,0.09823690895482955,-0.02834773721129239,0.04896657253522325,0.019460775979532236
RSPO4,,-0.021482289469848877,-0.021054626907299548,,,,0.03429113970608671,,,,-0.025322568882232877,0.09999205401734464,
LEFTY2,0.08039734955548415,-0.03135891108845073,-0.032680035588768204,0.06825758547136332,0.06327903853035001,0.10675820114984334,0.01218933393139374,0.1143075339104133,0.06564580573231615,0.053600230504367755,0.011192228408937244,0.0654305487345605,
PF4,0.10105894247604516,-0.009553790523424466,,,,,,,-0.021115658496877833,,,-0.024488914115663736,
ANGPTL2,0.053336903210300546,-0.07489016111696124,-0.03954376905622094,-0.007446645109673419,0.06826852571730258,0.11859340872853437,0.003536387686987817,0.07524856294868473,0.09265899124712255,0.05350314906302896,0.003541361350523896,0.11627972760710874,-0.03561992478729181
LRIG2,-0.07429290824515912,0.012225942890576498,-0.012293898490412588,-0.01334390796953905,0.004619210081115608,0.04025943136495699,-0.008743794685654277,0.057903103614032086,0.04105200492575483,-0.005977541320864875,-0.025862157058027753,0.01601975273823755,0.013502832040902623
ICOSLG,0.004008794644320913,-0.01498531669541774,-0.019168191029969545,0.06581347780447329,0.04487727523557376,0.021022422817276665,0.02289189171001011,0.0992117861337424,0.08197073500973105,0.04541906269249919,0.04529421961180633,0.06520697710084564,0.08849480196763328
WIF1,0.0046787963089988255,,0.00792702465079586,0.08514480667864979,-0.09304117122915743,-0.04515350264849965,-0.008588588437265222,,,,0.08931659799422172,0.08326696208577788,0.08998762517416445
NPPC,-0.004658155999500373,-0.014820285127962208,0.0332626764615856,0.012506389867470904,-0.01886117419278511,-0.022195411029982383,-0.03245417642905175,-0.004263711552638279,-0.03995224146995615,0.07442347640588617,-0.024945426732095648,0.06786839334692853,-0.09741300013851618
LYZ,0.0872083456630468,-0.012757372634255085,0.01758104091749298,-0.03356653782927587,0.014061686410776228,0.11374967138603624,-0.020034547771516097,-0.0011549171511930733,0.10643044014711103,0.00814981936651384,0.0016693630113600714,-0.058825092719247234,0.006354457391549924
EREG,,,0.034818772056278334,,,0.04171885733204853,,0.06053917324111333,-0.02617524770201129,,-0.031539686483117134,-0.02819399456648156,
SPTAN1,0.006495783290797956,-0.10778044979193938,0.025817863901663088,0.003160897390952945,-0.01574207734535303,-0.11093544130236611,0.012021213641989447,0.014886890511723845,0.025701850868843613,0.03245765468912228,0.06533727434506353,0.007128000016470371,-0.12965476658902508
PTH2,,,,,,,,,,,0.06384849725524232,,
LIPC,-0.008703310704366425,0.017833334348559427,-0.020384344239603985,-0.022959367427278714,-0.005656393247347055,-0.01929709294303308,0.026945654219170053,,,-0.02982251436606091,,0.06887317290559157,
COL8A1,0.035073165529959587,0.031004305881444073,-0.058065329723793746,-0.027897505364049068,-0.006176728780548513,0.10031675616865421,0.010625696973878614,0.05853402430796156,0.07355514208251679,0.0640300104079776,0.010049601043314468,0.019017511537019565,
GSTM2,0.0028530582445486564,-0.042115492472123435,0.028884205303925367,-0.018789313179581647,-0.012064082860029265,0.04252184410057252,0.03453468291462138,-0.01006305210553487,-0.010750369345104973,0.010585505086114281,-0.04660395527035176,-0.02247538066808648,
SPX,-0.007338690057651456,-0.028133128755347517,0.0932992221505142,-0.013256084858837742,-0.019542304857664266,-0.045567037115189515,0.028083140039070094,-0.02949220627496977,0.005205789075855808,-0.06210885165093043,-0.005358781392790941,0.048894185759890754,0.012820917087365161
MFGE8,0.06347476586664522,0.012237772421382548,0.011915997631493605,-0.04017093271180475,0.09463144836989677,0.0038319961231649867,-0.02310430867515062,0.04386641610850321,-0.004594202973453304,0.03062051308282207,-0.01759593715998021,0.01630432892655033,-0.040805968035536835
TGFA,0.02213800825910196,-0.028618178793188183,-0.013353003025416671,0.046210448727346934,0.04281738012695076,0.03431669716595031,0.035847714221535994,0.07142434476598453,0.006445991555109087,-0.019892751113070692,-0.08160970271539998,0.1162909993057399,0.052005388116888075
SLIT2,0.05549716047081789,0.0025498260033167625,0.03315973101675541,-0.0010320222765664616,-0.019532381279531583,-0.01889561809863557,0.015610697601367195,0.03594800354668244,0.10363866996260877,-0.01858393746193827,-0.0012544905916501699,-0.04480349386525694,-0.011358753084133958
PLTP,0.047542269548713094,-0.014428519691739299,-0.037491819679178084,-0.0233972834764128,0.07588744608836744,0.15214214476807203,-0.020822952806152532,-0.0234521692278713,0.0708174949358536,0.01905314283304105,-0.02755170971998605,0.013679915240053776,0.024852055440820187
APOD,0.012652231128719155,-0.02427470801611322,-0.06670071404645961,-0.035907028660554174,0.002635029038142015,0.03909262311152267,-0.004195020536137018,0.11022364645445948,0.06376108485743888,-0.012509894191193962,0.004152220867246311,-0.024823446837743596,0.10312359733334121
B2M,0.09762635149845403,0.04703897824607658,0.010198581900679677,-0.03053213654164267,0.09015251336001714,0.18370132369853298,0.01922678378800411,0.05058706024164381,0.14315663137761447,0.07446004685873403,-0.01649845190574201,0.09029747412324426,-0.019011992742654044
OMG,-0.011118425059389052,-0.030469335180531656,-0.03252364081421849,-0.035825635339513544,0.019404926118697843,-0.011010691409528798,0.06557109558708253,0.01983958588924625,0.0980174233685312,-0.04424533330530177,0.014615660967784919,0.02078865845592683,0.08469903176118895
CXCL3,-0.008403165116059144,0.1022589740814634,0.0036361270935925294,,-0.007877309269972581,0.057432154789427814,-0.012195420731517992,0.013914770245240637,-0.025898047497685178,0.03936618365166921,-0.06472903426069808,0.04496947165706252,
CXCL10,0.015424247090175256,0.021547704244605802,0.0465748900137589,-0.03037110936006842,0.05768264823951257,0.04944472531236311,-0.019379999404895574,0.07530442464457608,0.14905929479672275,0.07011858329378752,-0.011527943474138816,-0.008518127129010646,
RSPO3,-0.03269113968594784,-0.011094863836720176,0.13927550107572242,0.061208088723873844,-0.03034200942760855,-0.024935325236285395,-0.012743979620725822,0.04995327929701199,0.07346195750707794,,-0.03199661095081495,-0.022849142503850863,0.0017980965052289536
CORT,0.08508722569659205,-0.012596462209566187,0.16712808660147277,-0.013159168986175467,0.004748530538976399,-0.011726367987561362,-0.00287995159399133,0.04758605264525124,-0.022096463390328967,,-0.014765696631636717,,-0.03725216193438989
NCAN,0.03471910724591376,-0.060583900462471967,0.04839652645264491,-0.07356245341586826,0.021518577506072355,-0.03488568838075428,0.00407012790644208,0.08384260465130593,0.06634840407567204,0.09901519128903517,0.038626371021997244,0.031593457017216685,0.021621865009325076
PRG4,0.061595865949470814,-0.01095015214109068,0.010005024822714348,,0.03320015342176606,,0.1435794681784663,-0.005426233300912461,-0.020172272728904955,,0.025751770417498956,0.055889285355323365,
ZG16B,0.0068580285256898505,-0.012708990760507308,,,-0.028378259260681157,,,,,,,0.05178010520959783,
TGM2,0.048411950371120865,0.04089295140992763,0.010875128480577713,0.07020220762321056,0.1034846438349374,0.058509210333986636,0.01628400114949104,0.02376930984959238,0.005279998415555401,0.020403902951603388,-0.02765051024583328,0.06882817546491402,0.027789291772211844
VEGFC,0.008031737921509166,-0.019516103125268226,0.04386374352986771,-0.027549438742820273,0.06908046902138847,0.10548314964951218,0.007199788003563206,-0.03764435742527377,0.05968857317195732,-0.040404956734538054,0.0002229844774891837,-0.02178439600483227,
WNT6,0.01580474504425118,-0.015145470384080532,-0.02011065409085759,-0.0227900380673191,0.03231468633280661,,0.08814902542069612,-0.033961433201019874,-0.020795773350847632,,0.04560853681737891,-0.021587244563491717,
NRG4,-0.022165996893482948,-0.013326836079977727,-0.020788823124603048,0.03717130870234944,0.0024999920086968535,-0.04508868178657195,-0.017739408151990977,,,0.09424244575365551,-0.010494301866289489,2.505692781225693e-05,
PMCH,0.02932596327100549,0.04612776454769932,,,,,,-0.029731628643115283,-0.03100252028447512,,0.01862627557477734,0.0701669354289641,
COL9A1,0.11354680123921872,-0.0139189076167228,-0.05089771967639529,0.04027264972532639,0.038724656681116576,-0.0353199324220144,-0.020213633862566437,0.06422388593552729,0.0868619124695014,0.11421074507061346,0.06735036257496275,-0.005392369721876917,0.06985185302260367
GDF11,0.025777577459031434,0.010771629316561162,-0.01285991709653293,-0.012038329898042667,0.041187235790748705,-0.012904432176354869,0.02581304642407591,0.04282085871534468,0.03018863315555282,-0.003219132946107519,-0.03532043013382466,0.044147003829183365,-0.030141032771135598
IL24,,,,,,,,-0.022167185875323465,-0.020778980057740624,,,-0.036293565593607545,
SORBS1,0.03164139927693893,-0.04447791009706868,0.02211714270924233,0.03688061463425565,-0.02018522806308078,0.04823376232536173,0.017219282816071595,0.008171920930197618,0.043694206564865404,-0.008592167232414771,-0.07709185718242718,-0.022388375755038232,0.06960784257723451
DLL1,0.02952454118092801,-0.0030544068370922588,-0.02657992836016131,0.010210112304405255,-0.008493411896942063,0.08370196790413992,0.0010517981731168898,0.05142318344767006,0.02367307706082382,-0.06201081742962203,0.03610231270919401,0.10330042934079847,-0.01244124133455244
TLN1,0.11905877908499715,-0.05949933572710155,-0.013459728516111222,-0.00496120390968292,0.03727257952215457,0.10890398938073215,0.03598662014143524,-0.018162920923388563,0.01535133852518772,0.002345642234886958,0.011652959960264036,0.050414707450331,0.07179769929181748
COL2A1,0.07382337974975729,,-0.013035645810118466,-0.01000432869124873,0.039428903172126335,,-0.012380855799152669,-0.009699430295553814,0.06352274369218695,,-0.0033329198687966793,0.023365177583737858,
SHH,,-0.011379005936994755,0.028518781534912663,0.041657443963505465,-0.019071985231596422,,-0.011816198350354783,0.013964659196309648,0.0020506778329123306,-0.004544266385269261,-0.048322875437021885,0.031614104098901155,
PON2,0.05181601365219513,-0.05708612665285499,-0.06649698842376041,-0.026490254135887355,0.092781584582749,0.024894983614918056,-0.009424782094494193,0.07777766648577533,0.13037910058054814,-0.0005325510003397161,-0.015613087813110198,0.03254228318336823,-0.018657724875613853
ICAM5,0.06264164106568078,-0.017734988391178225,0.03232784579678603,0.06065361393650682,-0.03028770774656508,-0.07331364617972527,-0.02307639710297153,-0.023085344243996102,-0.04160632851646754,,-0.02059554717771419,-0.016540287698808723,-0.07484727890837485
HPX,0.006809113918949143,-0.01695846349342209,0.050099670823461145,0.153441265403338,0.042103717024961414,,0.07850011915081534,0.04121887901220193,0.008698322618718337,0.07689162127495343,0.0681556112300065,-0.009514442015895387,
SFRP2,0.034727143930880736,0.009568062515594758,,-0.02372419072174549,-0.019362422844154716,0.024380817162113395,-0.023180357238497054,0.0386213952573722,0.020907559654044106,-0.025393726633377325,-0.002300657004314387,0.06300786352712835,-0.08212989940634154
CFC1,,,,0.009166164005753291,,-0.03679080908093268,,,,,,0.09618702778867962,
CD70,0.09414539757345368,0.08744137693414882,,,,,,0.0443454908723994,0.011592728235764429,,0.03374446532880229,-0.04776384476612309,
HP,0.08321050865198044,-0.009779578193281622,0.06350522708743454,,0.07327700809137114,0.07990353804522915,-0.04127337177476978,0.007898045414212506,0.1133345244573321,-0.016786234338694223,-0.005563774193509796,0.01461213081973439,
CXCL2,-0.011197806667528497,0.01846001948060117,-0.02400525955847703,0.006383942613122716,0.07386538106002839,0.01567378367016102,0.09453827686084826,0.026828966781193626,-0.0030317128882350027,-0.04193080910340118,0.0018179848874939316,-0.01981496372042477,0.016362822688540758
NPPB,-0.03104797876480622,0.02351552190091502,,,,,-0.01520586013098106,0.03820613314648288,0.009837292545298007,,-0.02877538685198232,,
CCK,0.025273375094691602,-0.033933339962916295,0.18130444494089346,0.0687848438363475,-0.05231753288375271,-0.11409418031877516,0.0327892232379323,0.0037127257991771464,0.08952410294137353,-0.0030396876289832883,0.03177526646737222,-0.020210539723174138,-0.05393106492224902
SEMA6A,0.002735315032140246,-0.018624064735996385,0.06376887762088095,-0.029933899654032856,0.03752614886542822,0.07224640521586664,-0.004602376348698427,0.09085975182169563,0.044272437234562416,0.07752140027622655,0.003242551153063864,0.07067539317666068,0.05764936299821424
IRAK4,-0.023792455150046726,-0.012378967167659632,-0.020145943839220894,0.09795981128472521,0.03674532831782748,0.04901286424691118,-0.010819613057973607,0.011919813050228135,0.03506629190303438,0.09588943587699919,0.037623055395857856,-0.014080702635177831,-0.06945865412326817
GSTP1,0.01825127720154197,0.020247417044989863,-0.060021147775159454,-0.052495794900349925,0.054680142188138485,0.0723803713176425,0.04382463101179364,0.03715506047316204,0.026767354793346246,-0.045754934706096616,0.0008370476082410192,0.011593220616456644,0.0743401231440481
VCAM1,0.044820035768407346,-0.003340502841284327,-0.04589980056659246,-0.000866859218265384,0.1040550671529897,0.100241828321354,0.003242663185570287,0.07304854042108733,-0.013270586278835025,0.0031315010428080783,0.06317060535672675,-0.015967200704602894,0.026086349596577785
NXPH3,-0.008066494804503995,-0.04681839906663412,0.07836325647046205,0.007770483082265511,0.05182580084683423,-0.08598830772231332,-0.032342161621399905,0.054291729097775736,0.020978650116373305,-0.012753228753845266,0.06273049433508812,0.04426903438456295,0.0902267697394742
MTMR4,-0.002341072478706175,-0.005180504457033178,0.06629107944399415,0.006202477961776453,-0.0018439930344138467,0.008976893192778645,0.05488314523824139,0.02897235313088016,0.05383791470543413,0.04976737887960095,0.029008186990152562,0.05140089223720914,-0.011422562200326884
LAMC2,0.04889562931798006,0.019614847771282643,,0.05463776563031347,,,,-0.011488739147260224,0.004238960064065568,-0.014514742675826947,-0.01868790216131832,0.0975939923569293,
IL10,-0.024108279678823636,0.03365735432716083,0.021686607279814984,,-0.007848133240240987,0.042760326701839796,0.010561825188021259,-0.009760609783449397,0.027483853100528026,-0.014027651958642603,-0.004580511742139683,0.024960659817065606,
SEMA4D,0.03749681542192064,-0.019201635567001808,0.041067049207610666,-0.037363553177743675,-0.016384122268767086,0.06162948952563911,0.021911180660908167,0.04006565335713822,0.04306539393755221,-0.044110527532647895,0.04350121367878641,0.035535887613003345,0.0037216145982587254
TRH,-0.01510973993217577,-0.026973829881067325,0.014970940405697174,-0.034260731182063596,-0.015598461701362329,0.0011793823122497593,-0.0060124062649272,0.004083804534591652,0.03482138996266689,0.020849510285104123,0.003629781385128734,0.09858304067547434,
SEMA6D,-0.041015832032896445,-0.03657314707068138,0.026160127631912992,-0.012125319905186489,0.030664367071580604,-0.029333013746663094,0.020768970689746636,-0.0002021190858432199,-0.003814626384326743,0.004251295742310527,0.03179961729367545,0.054757237966718185,-0.013636303378782926
CEL,,,0.03227043887578972,,,,,-0.007736607534220748,-0.03392444030467897,0.0934652321609971,0.026750665993356938,-0.002337968312955238,
PDCD1LG2,0.051347492454318036,-0.019279122848596723,-0.028522087963889095,0.04471594281226561,-0.04404856008394607,0.01733699976864603,-0.023283927823373133,0.014151133889205475,0.028607150548271378,0.0595745753830657,0.06634309741631134,-0.04032573513383229,
SPINT1,0.00025357930876189326,-0.03170914152551039,-0.023658749221413655,0.02604061866075217,-0.0044495844130841905,0.026061420093486887,0.15020158358305546,0.03393256448618947,0.0049452371827180775,-0.014795673441693632,0.06988787064567724,0.08293620899788366,
CTHRC1,0.1349937063964054,0.04024163892971628,0.01770825306146855,-0.02137101998411516,0.09662208593887078,0.10076874411955639,0.06239038715792455,0.059055839909903464,0.10435836648161068,0.05223573072044878,0.02494319564320439,0.08799791211388139,0.05358924093611347
PODXL,0.0937794527771241,-0.0013256386220746159,-0.03078716354182825,0.0514527402288462,0.09375102334854672,-0.03047404056432692,0.034329732425857164,0.046306546765805374,0.12047909942952453,0.03825414829398541,0.06919366166875096,0.07427317192455514,-0.14246104263005843
JAM3,-0.02677037340999292,-0.09777592362061242,-0.04786274568136577,-0.030421876901849228,0.0012168475518456198,0.16318245032306097,-0.024918362468152207,0.014076142666938936,0.059084517617219834,-0.047797595663786545,0.048092039983709645,0.12574185287428696,0.0818867209392101
