,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
MMP7,0.056036342670028216,,-0.011890043055364292,,-0.01695573047649369,-0.014205962786652893,0.031018247263331442,0.1138423738995305,0.08549568996772325,0.0033187663332583848,,0.17505189474815863,0.11650215049632719,,0.16079797917207553,0.07055914483606622,
PTPN6,0.011573580349936512,-0.04499334069441861,0.004940998505733713,0.03977321852941343,0.06207453746596572,0.04065001642011509,-0.004724793019769357,0.08569783105963583,0.0534370832116957,0.03436398613938655,0.12293507929331837,0.028039056688769024,0.014960568589768002,0.026507836428339027,0.04512777641631135,0.04023167828603621,-0.0020037723105408548
PTGS2,0.018651570107719343,0.0843857803346244,0.07703609889316888,0.09539209822028079,-0.08146886422438336,-0.05025646974302848,0.0011795768687168269,0.04362790974610209,0.13829929117179499,-0.04939807984764597,-0.07573981644790394,0.11017717692941151,0.12320867792681457,-0.02223895326022095,0.16122763214582758,0.04729357962057546,-0.09032245343414183
XCL1,-0.016071449142007265,,-0.012055217530289333,-0.03670642223056825,,0.04780233661334332,,0.024592200077203058,,,,,,,,,
CD58,0.039265645945026795,-0.07066152530014143,0.06025745796759443,0.05420641053631231,0.0998573302234332,0.02714035276615552,0.06742118646109496,0.014793349234873068,0.01805685611120515,-0.11239405801652695,0.07874455479103798,0.12985361295639664,0.021890886244760936,-0.009299559698567151,0.14734694821810643,0.01058911955549324,-0.03951248275512154
TNFSF14,-0.0161936418250697,0.0033894470256693246,-0.01830522816299107,0.04295507520312398,-0.012797991431993198,0.05409571497662212,-0.04642769960043729,0.0027867883710312137,,0.04819869156269854,0.12276662463931345,-0.014281201354530601,-0.011653764236341428,0.021703932812260622,0.04217695170579826,-0.019632788973875617,-0.04910533804555941
CNTN4,-0.016038660274692966,-0.004865636335713701,0.07357334546983607,-0.023866001749433444,-0.03473775027672553,-0.0009976064293927417,-0.021299350167473412,-0.1175776691827778,0.012128726780441641,0.022637474731356313,-0.05568547663820139,-0.04879443971976485,-0.0886520521670524,-0.01900644896375541,0.10131422780429793,-0.006405825349483794,-0.06855042385377734
NTF4,,,-0.018511486521991177,,,,,,,,,,,,,,
INSL3,-0.014397052300245607,,0.045401817858852986,,,-0.016380969214802706,,,,,,-0.00724307148056252,0.025878139869184687,,-0.041935611332152914,0.13555678437393323,
BTLA,,,-0.02763231656450364,0.1247196922673244,,,0.027368886183735484,,,,0.048578911966479156,,,,,-0.018320047335386908,
MFNG,0.021434800162967595,-0.05492097813942953,0.07089016368012141,-0.0024426362869669096,-0.03696463841928914,0.005198744817510559,0.017604921202312225,0.14469649174652832,0.0017338823025263605,-0.007937718569322273,-0.036244719542564904,-0.03812590850640172,-0.049205360987143,-0.016082752201124647,0.042319673307155005,0.05982271427695246,0.0040497579390112925
ICAM1,0.09453797063531724,0.01668974798556727,0.012359145927687644,0.07540923474451319,0.058377837977286455,0.031736006819394626,0.05044540073757939,0.14111981551383265,0.028531187706642203,-0.020831218615250155,0.1009222396374052,0.14842834177412587,0.11498645788291577,0.05244822723901605,0.07177484966392797,0.01644006646025437,0.018542603247022543
PROS1,0.012917011663722274,0.04640487341449326,-0.07267835475645906,0.02538688372779188,0.15065896345027158,0.005428681192580317,0.037593104571953063,-0.023088978504712015,0.0373590796386603,0.08178402449473185,0.020472663201701984,0.15642545000528418,0.20204375992617035,0.008975104506159166,0.4100707301385508,-0.015051696552606282,0.11175359762125474
CLCF1,0.049870675142338054,0.06625491964180533,0.09537024798118802,0.14522516505813338,-0.020601073896882493,0.0034012047125305113,-0.04297597627617554,0.0964396426097825,-0.04240506843656571,-0.008354063693811675,-0.019914826875066752,0.08372040277853086,0.1645449495614578,0.05054469451600937,0.18685479128617383,0.008565803357281465,
PSAP,0.09050822126750006,0.046133789424843474,-0.010563560791805739,0.06318002911002885,-0.04352922683181735,0.029628731356347627,0.002208655646213832,0.12059556564082553,0.03151650461305707,0.03888047483395543,0.06364351775658277,0.2188971695210587,0.209329040249237,0.0778081245164243,0.18659059518032406,0.03831680119429958,0.09905372198193145
EFEMP1,0.0822571628058579,0.08352787516216845,0.10102611526657862,0.09556519303816036,0.114324411466752,0.07631186270782149,0.059057886042523634,0.14764968142970372,0.04158356878576558,0.016169802088452645,-0.011526038826925152,0.05363650806355782,0.14601942963757258,0.06254330157368186,0.2267685754923488,0.05052458604137308,0.13550137987788974
C1QTNF1,0.07125428586271816,0.09694120690988059,-0.03525069658193275,0.04385789424355121,0.05768693608589086,0.017698372858428714,-0.017991929887188604,-0.009508029947597193,0.015941481252774337,0.028553353978714252,-0.015450797434621568,0.17022920565559604,0.1463962210507353,0.007249201576462693,0.059967371473459936,-0.01078346377058176,-0.0004276169469720787
ALB,-0.022258218546175438,,-0.008462061573402666,0.03005993935411608,0.038437492134247915,0.043476375916447416,0.046349811547351544,0.09141373270836374,-0.030806445315435766,0.009094663738870919,-0.021055182649186478,0.017336765150170488,-0.021331752398629885,0.09130841479789169,0.032386328307585914,-0.021423637837756488,0.05579012153608338
CCL13,,,,,,,,,,,,0.1490636329659834,,,0.04151506529734605,,
EFNA3,-0.057779450531608226,0.0983372931760584,0.08153831711518002,0.02691721284341476,-0.04722488356565883,-0.030646242744892745,0.026715545311494514,-0.1300063736767999,0.021932424940290993,-0.010054264500453892,0.03992470194266059,0.01998102524008969,0.07044271188301719,-0.03856858731018425,-0.08832091503553875,0.014515355913842681,-0.11616721850625511
DRAXIN,-0.007008891962528051,0.03379551371539531,0.07898957937870388,-0.05966481196586802,0.044337484144719476,0.01967147497094402,0.052262442304825574,-0.04741701869013482,-0.005508757954199442,-0.046928192744948104,0.06735084244993421,0.04399025297487014,0.03924217815634158,-0.02943876216005908,-0.09771146280448374,0.037810773829740296,-0.0064792645563677
RAET1L,-0.011215443564436139,,,,,,0.02951200577095537,,,,,,0.023569940716085987,,0.020342181775763447,,
NPTX2,-0.0728693011732951,-0.007296207604569455,0.062258985723919184,-0.03282340984800472,-0.07731162474795186,0.0021040259853128407,0.02817417729339755,0.11865092509270829,-0.019425950195301814,-0.09720594959592704,0.022441069103685665,0.08093371962896674,0.10770503894907035,0.007024660655024418,0.2053884302166599,-0.0070587227575822165,0.009085700423057883
FGF11,-0.02982620612386526,0.04022568933922862,-0.03133441175848776,0.024468474281799203,0.0825375392797949,0.028715029152158768,0.04502660420451507,-0.06150046174613322,0.026832536369422774,-0.044785534084276594,0.02584711165495683,0.06683729831828665,0.12660076728481182,0.06485019853853932,-0.033475247632091934,0.0004260846960107125,0.1687811506860378
CD59,0.08784633879071231,-0.05891600277311972,-0.03517380995823112,0.07028281065089335,-0.06321801040131617,0.06580601292497118,-0.029100183668699566,-0.00385573539919001,0.02628692234830425,-0.02631263880093628,0.0007733853443821218,0.16677795235391915,0.14227116531172093,-0.05592065923003068,0.30628897825855284,0.01890832346506448,0.013431310616704982
COL9A2,0.08371214146765368,-0.052016518033284935,-0.011413106309464878,-0.0032953316558209447,0.07875128056735843,0.028544655507500034,0.047984634738620614,0.059185396022642105,-0.02437205937356936,-0.0038778446748488713,-0.0009828486071706678,-0.035582342378458066,-0.10745740710269687,-0.012006976174449216,-0.1750105889081983,-0.006560585328707914,0.08642278784852622
DLL3,-0.02323302096877242,-0.09878122954043449,-0.09053674516897497,0.01642612914844056,0.018096488393901277,0.02231527089622111,-0.06448832109749486,-0.0995746058152773,-0.004205575172630082,-0.12771138623178782,0.07749754256751569,-0.144279031856169,-0.1359467403392102,0.005032029740465612,-0.1553752858294758,0.0759600091095637,0.057702734026008166
FGF5,,,,,-0.022647491472193176,,,-0.033311957466380444,,,,,,,,0.024888395167944454,
LIN7C,0.0036076245105504147,-0.05209371633995924,-0.010376256637577509,0.0364753288904148,0.008473925117414906,0.010395398371550646,-0.003759622710777862,-0.014589021845532964,-0.008959115251867074,-0.0006490637291938696,-0.01885201051034925,-0.036962640261584245,0.00937393373100893,0.05573540928400002,-0.04598907552921448,0.015344541430025574,0.08647836459260717
GDF7,0.011761024817999028,,0.012853094416592797,,0.01836921563806593,-0.027194816345271156,-0.015171632386094494,-0.06123255916363463,,,-0.03823896118673737,,-0.03797041422073609,0.09636038672427578,-0.014281453192426076,-0.027025876464023043,
PSPN,-0.021315372665087137,0.10386469699714317,-0.000286234551489991,0.021759435114176752,0.03530992170428826,-0.010563508666839364,0.020509140442402554,-0.08693163618430913,-0.008581782578595943,-0.091116905628668,0.10264959197103593,0.1216304773653427,0.06710491677355303,-0.05265466373660036,-0.04738171861460146,-0.024371191737399784,0.12824286639037216
ANGPT1,0.0037109368293617648,-0.026169923224094123,0.09127317352786016,0.06258195223317778,-0.006612880464742474,0.03369610668897975,0.020104765346855537,0.10023523502313347,-0.0069571372720268285,-0.03242777651106381,0.05655858679486774,0.061522907549667966,0.09354618745338616,0.050239866872690796,0.17157622349043117,0.0744969542800204,0.024237526258914056
PNOC,0.019226532701875736,-0.04831833788684251,0.10057488488803745,-0.05094171085343379,-0.0773020780170957,0.02435359602801482,-0.003927269517708744,-0.11026279316722529,-0.02817457184972398,,,,-0.0403779055025183,,-0.03679068413488895,-0.019554257805010404,-0.07735989050452859
L1CAM,-0.03394964455430542,0.034908872254894495,0.02743114909763537,0.11899691998694363,-0.06505110650381495,0.00936243950772895,-0.07014114219938118,-0.10479919813504254,-0.034349439504296135,-0.0002389840104830418,0.07040053958384275,0.11707991242875103,0.0713162993772459,-0.03749181309800494,-0.08834116050758625,-0.023798465395442444,-0.04286311002734909
APOA1,-0.04908974994739079,-0.03221535867564471,0.05835552592901401,-0.014906557379880888,0.017103042757704887,-0.02133087151601057,-0.036952546743790775,-0.008993278300601131,0.050086453768872885,-0.051507728766724444,0.048869916353393876,-0.011238719707309788,0.03285374759052518,0.11483205446878662,0.03650993706900024,0.04539788815803372,0.01697403143714324
PSEN1,0.01641778741595621,0.024327176330485346,0.06319076817879883,0.04074911580805712,0.02768293474615615,0.0327294715950972,0.028110630556172786,0.1577470599645104,0.06832751242469987,0.017911806573621087,-0.019640797200058065,0.09510023804290375,-0.04300790529019609,-0.07376075053668842,0.07488932712009265,0.033892821857195055,0.08508778405545214
CALM2,0.023643939084986895,-0.014316625949306118,-0.0203927263839457,-0.026569993637362534,-0.07420302181611202,-0.002336206099493929,-0.08535730200104327,-0.18686616108097423,0.035618892764764466,-0.05783383182933814,-0.061306188442371144,-0.0005111855196446956,-0.06239126750733897,-0.049317101748423894,-0.04899411925590956,-0.01706234974878175,-0.019296529453282404
CLEC2B,0.06772708132570257,0.06395421386478227,0.039606770546174244,0.08989805531163392,0.04855426272304808,-0.02537689276591605,-0.0298345762107749,-0.013288732478894892,0.00016479743794790648,0.035889666441422274,-0.07025933570515659,0.027525795908092992,0.007095081545706693,-0.02329295170763245,0.15073163481601792,-0.00330898268182784,-0.027948384480190727
NTNG1,-0.04236573186251179,,0.016044618861326503,0.0036982010297801496,0.008010438440926984,0.04410325400789962,-0.018820527038480653,0.03811999327498335,-0.03510118272831458,0.041592914729387004,-0.03244608371637908,-0.03883323079882718,-0.048196232002922855,-0.004181137955315451,-0.00630390864032137,-0.06823193682543173,-0.025719734728936756
LRIG1,0.020129078627621866,-0.057304881185579574,0.042952333842612565,-0.05911996245750042,0.052580449986003565,0.005004832654559354,0.017994740938480108,0.10485839573267222,-0.020423317242663372,0.1164522058379744,0.04031753308958878,-0.03226486914058996,-0.06555001863982857,-0.01094398106760987,-0.0739792223573276,0.003991938936745239,-0.07417651715101702
CPAMD8,-0.007074615703849035,,-0.009788834982048309,-0.038160518239219274,0.0731067840659398,-0.018170276992998485,-0.002704930190706329,0.013604940251676662,0.025116389051923472,0.0074066570312781264,0.0022583089998957965,,-0.004906142364420659,0.0719898618569694,,0.06658852326139854,0.14415691169704728
GHRL,0.0050399766359529126,,0.007161708099018006,0.02164430353402492,-0.006599083490418895,-0.03185894158598064,0.06158887155170299,0.03688103358904617,-0.018173050975516747,0.062380719385751696,0.0879341491532459,,,-0.05614343566155373,0.016831895565409875,0.06402182315219115,
NPY,-0.03323371277711247,-0.020595450123258113,-0.0057686716760373315,-0.06015105914163322,-0.10271023652779868,-0.00840160340834168,-0.021117623721178196,-0.03634629705696543,0.005588423919163893,0.0010197315184920716,-0.0555319231270796,0.11885225461697076,0.14358383022004123,-0.0321493715055603,-0.04286593986359509,0.06846383031602701,0.01713632623316825
MMP2,0.04582825789477058,-0.09369934609905159,-0.027427361900258233,-0.010657073963131735,0.09498151715791586,-0.030865213766333024,0.04791492824245414,0.028095730794998792,0.02788180796066681,-0.06342928847851584,-0.01489232163322302,0.16232894604485268,-0.016094808444124354,0.026813299615881286,-0.13598783121267324,0.14073444413770947,0.05896410960063542
LHB,,,-0.03954994790303849,,,,,,,,,,,,,,
PPY,0.0563964950593393,,-0.04855659190923286,,,0.007487631084293559,,,,,,0.1375908880255338,0.20896544787501298,,0.03365794477664722,0.04449148909569945,
ALKAL2,0.06380117217751981,,0.04412987082388093,,-0.023229648581218024,-0.023586230023892995,0.04954006777718227,0.07658514522188214,0.05546855747657941,-0.022936781576716744,0.012510960831587177,0.017051427856427864,0.03112885961687281,0.019298701819644708,0.013228098591683715,-0.030211558423217308,0.12616127151129145
CSF1,0.0733348881297796,-0.013039415496931857,-0.04207813899569131,0.037182820713692354,0.11948981866937423,-0.033785529343716925,-0.012432173229236442,0.12227031361111321,-0.04609528451247454,-0.051496380518661844,0.10762121036039575,0.15151745906140093,0.11073596844048755,0.019795746019669328,-0.0059495975274288975,0.006751414416969297,0.09261925618394372
SEMA4C,0.021888084337663653,-0.07071538527497731,0.03396505681007165,-0.008714445532553123,0.013907936627942697,-0.03508036314521782,0.017267684665176312,-0.03438181891570222,0.03012449230157365,-0.06550204916519665,0.0066520680432260145,0.03680904238518524,0.03713742723008931,0.0254264223149184,0.05560842672197029,-0.03574071540976921,0.06155147148660982
BMP8A,,,,,,,,,,,,,,,,-0.017005252234676964,
ICAM2,0.04836798948304104,-0.04451377610145868,-0.022423356789538447,-0.006847284954481008,0.05246000553507829,-0.02606719542742061,-0.020284195044172705,0.08730653957617296,0.028684338653402773,0.06133688786037498,-0.05063745379097068,-0.05339234318223621,-0.011382025651443304,0.008990973746420659,-0.05398333814876859,0.05876160481345416,-0.09838477207013964
SYTL3,-0.03763639282640821,0.09761434164327516,0.03856776892854426,-0.014027126736205677,0.08109104256773758,-0.040221119453272176,-0.051757999492760685,0.08554869598489931,0.07116980581272585,0.005593832565969005,0.0020704295260532534,0.04297852740259769,0.0995324014097164,0.017920868150363874,0.07092579490082777,0.10344071782271681,
IL1A,0.09617491694917606,0.09096321334566133,0.06395366007419664,0.11759633651116566,-0.003953289455232527,-0.022216066901920746,0.07001363789032695,0.07015593448849135,0.010754655507628408,-0.040314581282518455,-0.03888956246496734,0.021147819822066344,0.03420526883692893,0.0064563607842969654,-0.0425292437241993,0.027005657667146056,0.037695264209166926
HLA-G,-0.017257889599932633,,0.0547030741548193,,,,,,,,,0.04635477384315232,0.06251341747119901,,-0.018187612445652895,,
PGF,0.04398743286704933,0.026772998664529455,-0.04632114696340886,0.011703770764297574,0.07300932744048008,-0.021088083775111788,0.01847106345209397,0.03235404258381131,-0.011888593552550291,0.04888988982224771,0.03567190092608463,0.04068101986356438,0.01563004612129837,0.022725779385311715,0.09879805741141898,-0.016850614657554202,-0.05382235463342661
LGALS8,0.014736374930284894,0.0014280033337869147,0.06225792906023618,-0.038771782212376316,0.026034483916969824,-0.014139284316386226,-0.05546753549032435,0.027227836595697146,7.055238672533894e-05,0.01589220822126665,0.006433100109891143,0.08438458957701846,-0.008781664124423036,0.038415262344621455,-0.001993112212496795,0.03509629133694921,0.053195768677550034
DKK3,0.022494105739112244,-0.0012788731643954916,-0.03724175720353028,-0.009923081397527806,-0.16223461173987094,0.0343940647083171,-0.07470048654852261,-0.19956490578817992,0.0013709012247335854,0.03394336241157768,0.09095766957887448,0.06785961925124646,0.04147688942782901,0.03303426488815521,0.12289675883418072,-0.0034206644910532015,-0.025438934369320123
COL16A1,-0.0021485134801512012,-0.14903279566673727,0.01212675543015738,-0.018705816815484288,0.028438985402308645,-0.015704988761905674,-0.02341111029875596,0.10028684854149604,0.01014753366384158,0.014666712489640072,0.09160985221275111,0.15269438469148372,0.06576722431921855,0.09544452457446459,-0.05177804125163096,0.0072569673255620335,-0.008768327485608312
TPH1,-0.012671673892795101,-0.030584785661862034,0.0481373876276287,-0.026360271642561908,-0.024354710987502,-0.0115662243626104,,,-0.01713623206149359,,,0.10051948988444814,0.026808680598282168,0.012208116845406345,0.024817420067875278,-0.025157209674658235,-0.039229357165101744
TNC,0.03458686225974895,0.11377379629528188,0.116525343826135,0.03584427495809171,0.10260027859554546,-0.015946929177904398,-0.026172335233474682,0.182449216995969,0.041412365415424236,0.042059377040096775,0.034163311439390755,0.13190197056273273,0.09230998005208886,0.043384126286403736,0.26739499736001854,0.012803608809999633,0.11659557224106849
TNFSF9,-0.006878808968453415,0.02985746396515414,0.02928770791083465,-0.05952131556787335,-0.0120043365119302,0.019932323565403438,-0.01709792061273275,0.10098046534375028,0.05689986197081412,,-0.04343783271670667,-0.02255327170130231,0.023145510921248606,-0.0003693536557837798,0.04552964348571571,-0.026912062816367783,0.01989399498865757
C4A,,,-0.017066399981912818,,,-0.01574220058881644,,0.040062012836305595,-0.015063398951668305,,,0.06064919664093928,,-0.028077541594378516,0.08902149592650034,0.013325155147073333,
CNTN2,0.04836227510606516,-0.061230784078372305,-0.03640627073503024,0.019858007607012666,0.01820277502245064,0.04402405821387358,-0.004826368854195377,0.19003487640520061,0.003915386312179674,0.05076571222164023,0.005345328687035658,-0.03133305926200159,0.006713112320793975,-0.02720778055210195,-0.059379745124553344,0.09478301075411935,0.03910293507751205
F7,-0.012362172903372612,,,,-0.020487691950374705,,,,,,,-0.00010137735580716172,,,-0.031664428243270225,,
LUM,0.09106151678160758,0.08259214923170458,-0.04796875367330794,0.10120007806837902,0.0880202024819332,0.07803934596231468,0.016974483139425695,0.07775543064676825,0.0230398703765235,0.0603130344739887,-0.007847567286799487,0.07898175315591988,0.011749975351510981,0.05324949149293977,0.1953632592703694,0.04699259684601346,
BTC,-0.01121543889284344,,-0.009059494202128463,0.045589103073355945,,,0.0724473929726264,-0.04885694801369377,,,,0.1337275788096085,0.02160045748985796,-0.04087133312775281,0.030418886828204775,0.024046597589917732,
APOC1,-0.0509623603153062,-0.061412424772906364,0.16273074854852304,-0.06987287037414384,0.13244814980513905,-3.9599505070397694e-05,0.040420248342468046,0.22621967969150536,-0.0065861323133586435,0.027334558518383303,-0.056731123848436496,-0.16306502428658104,-0.1225239376119739,-0.05810436809628654,-0.009532113229102615,-0.09402106154156703,0.0843659136452721
PKM,0.06530192138702565,0.14334382904096654,-0.0019079828902265833,0.034954600615126195,-0.0006920405009143331,-0.06589290262029758,-0.03872522757001756,-0.17578477580064542,-0.019303122289229854,-0.0038178854525515353,0.05977808529890009,0.13645116193972795,0.15786160233297641,0.0308816533675209,0.17102624654114668,0.0034364878046530415,-0.018452011725936877
TNF,0.032634161414965536,,-0.003937087355594737,-0.01734090946369769,0.022216501843256985,0.0036037597326141102,0.02501077960989259,0.08009110274025669,-0.026182749237882136,0.022946297933037534,0.024210518140539816,-0.03343021248828378,-0.01379556013184211,,,0.024628296181265923,0.002534916002770953
GNAS,-0.07573656387962008,0.06386358655312246,-0.06989440269546889,-0.10518649279547375,-0.13268213234680903,-0.020343316979025167,-0.10320797683372963,-0.2183677878863962,-0.02273047723649591,0.02838976954410837,0.013784652723401274,-0.08755063279138856,-0.02210764636149222,0.02678005565709074,-0.059781719430772456,-0.030690340163194888,-0.06872521193452588
BMP8B,-0.0485968850265254,0.07367653442180322,-0.009173706533284066,0.006780138215501916,0.06702052566093537,0.026330193708739496,-0.03876316760483983,0.1748474996828169,0.024959142257648736,-0.10347415484135117,0.00559697181873864,0.14973954894228633,0.1169718160357519,0.0635607748120578,0.1719999384835204,-0.010085426733056187,0.09003358922253249
LIPH,0.17857394308144145,0.0017764699881060331,0.017040291146075092,,,0.02992675546983188,,,,,,0.07196462709022514,-0.01059531240010805,,0.08361364018569716,-0.025134390445840815,
CCL28,-0.017824281207859984,,,,,-0.019544388230433554,0.014110212032795636,0.010806535699335075,-0.013589776425207596,,,,,-0.006609462439792,,-0.01320461513101087,
PTPN11,0.0009930378016081247,-0.09576712368697432,-0.03359464971134434,0.0014788236797869752,-0.011808112474471517,0.013495976432662492,0.04377868240964946,0.12248437006485366,-0.0003730521385943336,-0.03282047030325105,0.02635012707113682,-0.06497261064912553,-0.07385863478031449,-0.009883927195109391,-0.03332124974607438,0.05866500910038814,0.007960611016607817
ADAM12,0.0824319683891171,-0.02719014103098585,-0.0019164617028299801,0.0039639699938276395,0.05067711227051687,-0.024201583398462043,0.018367197888149826,-0.009456682390081668,0.015564239051603134,-0.04940110834763702,0.07382982465131968,0.050222008031182465,0.05127621294849966,0.014522687891290792,-0.020575858193154408,0.07967838227284194,
EPO,0.022358990785214427,,0.011707741294152476,-0.034273202427955264,,-0.013279516962759471,,,0.022156243964202158,,-0.014848280157653602,0.01425263863585461,0.0007143127801453956,,-0.06199576709310432,-0.014042010783708805,
EDN3,0.042318618406852554,-0.025889343952436885,0.03555662513510176,0.05175942310357373,-0.03630129912249667,0.07305832806349889,-0.024992915174875594,-0.059657958295100094,-0.017313055016264005,,-0.04294667824552107,0.06293157931498701,0.11526255401909193,0.02817052292791528,0.08674151423698169,-0.008219142606491224,-0.0644308002228197
CCL22,,,,,,0.015145258399852944,,,,,,0.0717533223271232,0.0007871124262402126,-0.06412211135399062,0.07455417580965133,-0.021698586381641773,
CCL2,0.08716543974770405,0.022244128113099303,0.01219033479283142,0.13131909442713366,-0.014691024090827133,0.0734151961847757,0.04665307487131414,0.19678616736781473,-0.03826914613401908,0.02451623189872447,-0.04353032540018106,0.13943653085687566,0.03644507114392494,0.018501627579556586,0.021128956843180592,0.0398935151895465,0.09094231307856898
DSCAM,0.08719911629428985,-0.035237677897943395,-0.0075465977877313606,0.027519592818811476,0.03171374793783794,0.06422820990715328,-0.05112373376760409,-0.07969572210257587,0.017836432815854793,0.0013923611751211172,0.00865173090591945,0.03060974379513739,-0.021774448951342545,0.068214607242174,-0.0536760644078676,-0.050013933206332566,0.06629069909322345
GPHA2,0.009429345449223912,,,,,,,,,,,,,,,,
ANG,0.027470714097057418,0.15250186918864284,0.05102913814479725,0.053161229669400234,-0.0122393443725353,0.023339666836022385,-0.021895593782189617,-0.021485245395768435,0.024352440334725056,-0.049285534235274604,0.026372091877967647,0.10878209827390309,0.09346198618285347,0.021757615952227374,-0.058490209030830104,-0.07704611190801894,
FBLN2,0.0743811723799431,0.004706510385208363,0.0501283953270175,0.030670164799192618,0.02015756510419607,-0.039527522750338384,0.02063699962717249,0.051231884557725996,-0.014668734841930126,-0.028106560348620073,0.0244424732170411,0.10278366385430002,0.1264651064043066,-0.014930103359282833,0.07787997710058103,0.04345756050560083,-0.04013410433824932
VTN,-0.009188971519352468,-0.02560598431286552,0.04268824926096003,0.030720190595435817,0.04447414210965955,-0.0218167550524369,-0.026464922974640395,,-0.014239179222006083,-0.012227518201511581,,0.04613135817821146,-0.03606490276272991,,0.009363921541584828,-0.022900175736276424,
VEGFA,-0.023026096186102615,0.054985192253913566,0.029712961904400967,0.02600647402443495,-0.0017082729087747274,-0.009589202986624079,-0.017430598064798367,0.07744044297556464,0.002790552937065108,0.022142755536781945,0.07695116820078272,0.058924398475633764,0.11520478393828959,0.04573873649599696,0.09671405867036076,0.03360825979497821,0.08906529138725018
F10,,,,0.08784646642239481,-0.009361076144353254,-0.014560703333360795,0.0008993557761009221,0.01176949461044012,,-0.05017868159552223,,,-0.04135354634697471,0.03228476074587124,-0.05755261527213736,0.09602375388392409,
SERPINA1,0.013964469610889867,-0.04671010642815905,-0.0023848140877932274,0.08433650022682565,0.10009402688025917,-0.014457738163462177,-0.03819520031150912,0.1661351882941729,0.061342807985191074,-0.016424401332347793,-0.045892675865960894,0.048360556417772885,0.061915419415983414,0.0057416694242172035,0.288447295741208,0.03443665519556666,0.0979344899532982
VWF,0.04849929302381501,-0.007684883736962625,-0.08347437583677074,-0.03066358608099808,0.03537336703419408,0.008432934109352256,-0.030754345074504218,0.014730100101244438,0.006682508099426786,0.061640736860173025,-0.01664895800030562,0.023728999398077117,0.06113161159964825,0.03349130336032479,0.06319439416525936,0.026968401210958094,0.022401027743393868
GDNF,-0.01984475432493011,-0.03907220591186237,0.012668973089947891,,,,,,-0.017136233243492317,,0.062474402400000725,0.07903158435434078,0.054852394192304976,,-0.0067045608044860785,,0.07802108752027953
VASP,0.01712810408720359,-0.0002500955276037136,0.02464486887024196,0.05378350282250537,0.016316434609900513,-0.0005071267980715107,0.00987296688184514,0.0726178693961175,0.003127023608563827,0.03362136818268352,0.01129255322673018,0.052118418911172186,0.04581993239046352,0.10474589149424428,0.008550978289106564,0.03130580824572352,-0.06124287736961331
ADAM15,0.036296590963829124,-0.08578530391759372,0.018602887602371457,0.07587702912278248,0.03936753702280612,-0.02738364629051827,-0.05423816461638919,0.062274747936811314,-0.003940443601351214,0.08656508612075646,0.05746201883265452,0.08623840750818038,0.1576714371775133,-0.023056950006333454,0.07489595728546951,0.046003680384339884,-0.07953461716978767
WNT2,-0.022165993088182814,-0.047649863031342735,,0.025939204349035003,-0.015681947126226906,,-0.022084998025720393,0.042703121306512874,-0.016036973658203117,,,-0.045720942846008014,0.016226313790370595,,-0.02652759740339663,0.026137984093197494,
CALCB,,0.14069453468875426,,0.04450373280872532,-0.022647491226075518,,,0.0051036780756815855,,,,0.1267016460231233,0.008730350596980114,,0.02132429335183336,,
OLFM2,-0.03579804364719514,0.010203478844624246,0.0022825101407884817,0.01913347644506188,-0.09404205122063447,0.016630211830116468,0.03399083704741935,0.007454854367958483,0.012542174232915265,-0.06811580980860496,0.04863357095749612,-0.033230631226042376,-0.11678517449797529,0.029632511802648278,-0.16587851832361075,-0.021371353486140617,-0.00053894008193153
MFAP2,0.03482485656846977,,-0.04264224863024288,-0.024175688911957895,0.054141183488888085,-0.018019769652693026,-0.00482201457252674,0.12380401449255425,0.04188610498023064,-0.03252884777787443,-0.015858015150609944,0.06190935461846586,0.032134530319009307,0.03254585365988333,-0.03281860493677857,0.07181496762963496,
HLA-C,0.03174489241852274,0.05104390979473199,0.06362981048361603,0.043493391612721005,0.11543619482810612,0.08023219913904014,0.07124692334219125,0.15159682946511835,0.03292352661215401,-0.019234232775259357,-0.03113508210421122,0.15048432118279634,0.07834802590824415,0.0045641577694419296,0.12568567933066507,-0.04354794728246759,0.025210639369151175
THBS1,0.07874843567166444,0.0686168304833771,0.03785640232981098,0.09577283705510156,0.06557529912582538,0.010999323790190054,-0.0507560043715927,0.059854484660224756,-0.0014794536672373608,0.04196735419258833,-0.010121728715614273,0.052292053918039656,0.17804483755179887,0.0038628764844216984,0.2964727957609312,0.09222407958225563,-0.004582658982365109
HSPA4,0.03593186904701133,0.017038045917172163,0.04835049673233469,-0.001782924716918808,0.07138240463052631,0.013434544804912584,0.06407369204784681,-0.05078537516853669,0.036855809042025775,0.00034110912271430457,0.03335026202441124,-0.07884771698786053,-0.0998948196248972,0.001081000552624486,-0.07178568503204238,-0.012852314884875652,0.05130239563999261
LMAN1,-0.013966271843084528,0.10329792464536885,0.04601026144172191,0.03376171974895597,0.11412003966887686,0.04211438849665063,0.032344517691019446,0.07371257379660122,0.030090999612672698,-0.009518921834479464,0.0057810107402068356,0.021290542046607422,0.043971284175457766,0.059214276293383855,0.11249328114962051,-0.013223639305786947,0.09886415397820277
