,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.001340343537988508,,,,,,,,,,-0.025642314001871943,
BMP1,0.03639689767307229,0.048791665080145555,0.020032090414108365,0.05339776639085941,0.017928791237873398,0.02560199260238332,0.1125024825316251,0.006137659915547138,0.01335333389871041,-0.017908918702310497,0.07952699945993716,-0.006992589730678038,0.020695800138001385,-0.010220767124909411,0.029263503523761565,-0.02884922483748093,-0.01821474040987161,0.0341419655683006
NDP,-0.010333587769865614,0.036331685115529165,0.025781182982739903,0.06911499486174312,-0.05239436131966254,0.035862603795078295,0.08257008932915504,-0.016923549022223445,0.020000337163915013,0.011603129568456076,-0.012776392484354158,-0.1208449416935107,0.05427451908056791,-0.010284977176087692,0.05903814557875352,0.04720730442093088,0.011346106401592252,-0.023731709625595624
TNFSF18,-0.029008298822905714,-0.016498066550170144,-0.020534532041452235,,,,-0.014257324106999666,0.06965799231091954,,,,0.0003697614434485684,,,,,0.02063863267757973,0.040546926564838125
IL36G,,,,,,,,,,-0.015620005022756421,,,,,,,,
RTN4,-0.051840508535783016,0.0851617076699503,0.0460194866577985,-0.032594379125858,0.015495724166999944,0.026227589052367415,-0.1492139969937596,-0.08262089852740455,-0.011919684773736951,-0.0018361667884671394,0.018842743953542653,0.076566582689447,-0.0903278974148778,0.01066342543881392,-0.03681918718105946,0.07743565344131598,0.00314827446574452,-0.01761126802721808
HEBP1,0.041666750718433024,0.007808375926002631,0.03074968944003744,0.008190838964256208,-0.018019780461357462,0.06537487442529707,0.04902555478938973,0.03427476864039661,0.043201635910877396,-0.005430997370901545,0.07903581204808648,-0.025191932866339792,0.01787600429990347,0.0038491270306449396,0.011949493030316881,0.00030797901067479915,0.058741032601906856,0.03105675230330725
WNT7B,0.05817485812688677,-0.04484693809425266,-0.01938625078698803,0.08190675716948063,-0.02846109408813467,0.06755626196554254,-0.08737406281850199,0.040691935269861534,0.07003976732499066,0.0026120705226840442,-0.05548895378700172,,-0.03093603136463673,-0.0017848038263980472,0.053082237334033854,0.04165894845014909,0.0388101967588691,0.04741965352428707
PTMA,-0.04173018090515176,-0.007865034981537664,-0.009588895369237608,0.13008444161485214,0.012110037872807823,-0.05489668639737432,-0.03398452029905316,-0.08338375274618265,0.1038371302288956,0.030464382074839244,-0.14221968404909674,0.006737495484643118,-0.1320258827407569,-0.037988932772933574,-0.05128211381742364,0.026390390218971653,-0.029633992065703264,-0.08552396078296896
FASLG,,,,,,,,,,,,,,,,,-0.022239570185821705,
CEACAM1,,0.06367524123513753,0.00653987325326307,,-0.000270718481917276,0.026622728877573398,0.08233568173466985,-0.0292804523199826,,,-0.04178457368939322,-0.01327126842457352,0.07363164458371295,0.08877778384824589,0.0435800724396714,-0.018228274803561127,-0.003016902313794408,
