,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LAMC3,0.04514288191908571,-0.029309520942397686,0.0404743296373714,0.09006041861709427,-0.023948104580639167,0.00683777210326365,-0.021769290414200934,0.13488103519085756,0.06763338848141072,-0.02234173193273252,-0.078558148844894,0.03277929436568106,0.08721683464289158,0.07555439076026353,0.0868321148922769,0.017088551287248253,-0.03193650204151344,-0.0018742142267412648
CCL7,,,0.061076250874062855,,,0.018796634119970623,-0.03311961223752253,,,,,,-0.02342912598666473,,,,0.025589296723428575,0.05317246119782887
NGF,,-0.017159824099689042,-0.03873888534063848,,,0.045142431173747215,-0.03535173893037766,,,,,0.07526379846188126,0.1371873431488735,0.08659138592808187,,-0.018820156747711574,-0.00014766840058773846,0.015866396888479132
TNFSF15,,-0.021228844015814805,,,,-0.009336513514839743,-0.009988396180153595,,,,,0.1443740917017516,-0.022840766973054424,,,-0.02570908449721876,-0.008175331896618385,0.04610416541051706
HMGB1,-0.04203795405113727,0.06603116044408824,0.0140866397647345,0.02526100172372178,0.010403844900041228,-0.05701082527738701,0.06298799537121817,0.16131987194774455,-0.007957840910052222,-0.010315043550822202,-0.154700343652017,0.018406780557010324,-0.04178441672589442,-0.1026204743125918,-0.030238568654737216,0.06661455908822835,0.07626594598653376,-0.001619052721261637
ITGB3BP,0.029601983449209994,0.010630300807817192,-0.02697523264134855,-0.04307650796076326,0.01641292426821794,0.029614067261627755,-0.029391368838680133,0.12640030649445397,-0.036342443732777605,0.03436080579838358,-0.07528966162748106,0.0016396907370205378,-0.02450415593706486,-0.010278072772792347,-0.023061497156777366,0.007454221068042224,0.12187631901053378,0.013737659361802303
AANAT,,-0.03075627139356662,-0.005012443162357234,,,-0.015734560685825585,-0.005965384938577942,0.048598056522491176,-0.02292030367438339,0.022172609439185757,0.04677733203855649,,-0.020553954367934137,-0.02731077934892062,-0.05232277437469681,,0.03193864428456333,-0.02083046066472037
RELN,-0.02392388243407356,0.009203469614627318,0.006085661446532942,-0.029460626483320648,0.04549221927324787,-0.03912853819656934,0.05218775892166088,-0.057646534940414176,0.035961499790287524,0.07758064573454969,,-0.019923055492203648,,,-0.056366546246836416,0.052946147864724305,,-0.026451141089384914
IL15,-0.018450079589277805,-0.030176435328608125,0.004884356062605095,-0.02450848012499552,,0.04438051052064562,-0.0007069623190059485,-0.02137757830935107,0.037872132684631694,0.018381670572678064,0.15559915617735853,0.08673817142211528,-0.012616532820007804,-0.012541047887509696,-0.006468759131110444,0.016612619947724293,0.013134307495356148,0.07774590064725104
UTS2,,,,,,,,0.03346121463686296,,,0.039929159582735525,,-0.017503196438646146,,,,,
BSG,0.08237480871951737,-0.060126191904090076,0.015383751115303922,0.021833202054515794,0.0159106599608157,0.03128968344982686,0.0788902841139255,0.010006126174078193,-0.022596873471890662,0.0545977494251765,0.10796308814674598,0.013042143012781254,0.04124663076591336,-0.013876655919887213,0.10842729789344958,-0.0014369858944722899,0.002840277918494035,0.08938333550396656
ADAMTS3,0.0757115258312475,-0.04549400806794751,0.009743167834622986,-0.033801957318349535,,-0.032486626818653136,0.06504743496136411,0.17392801226364282,-0.04803193286520791,0.027967565433510175,0.04616697091581192,,0.035567148265133575,0.08278836893690107,0.14108906003000155,-0.009545339267276624,0.07731142469434196,0.09900944195744578
CD34,0.011770511809722118,0.015731715066993585,0.04981343790306866,0.0006730033094410657,1.370665132133918e-05,0.02690239861283875,-0.06389026696304188,0.07710476295225042,-0.02203192841401454,-0.042197066472295056,-0.05375945332387262,0.0013875633825259006,0.040959773168737536,0.0033121566615244113,0.11014239194205133,-0.005280655064316318,-0.025463616509049613,0.031678658422500075
CCL23,,,,,,,,0.0463272940539329,,,,,,,,,,
PLAT,0.02596702788620741,0.07385215635729092,0.07895851592945823,-0.011572332576450173,0.02388934655131831,0.005456559342928933,0.01961862530461304,0.15671062866024704,0.011853422679846343,0.006289993297617916,-0.10028506940853074,0.005890858633628207,0.10958871153820028,0.08849356813857559,0.14185184270543275,0.06659455730802097,0.05171105138111862,-0.008565389163140077
NTF3,,,,,,,,,,,,,0.02478623802864652,0.04419524799204271,,0.032257941357127416,,
LTA,,,,0.031099205795653517,,0.002438701866985035,,,-0.02207464110764294,0.086578037615797,,,,,,,-2.939328868128985e-06,
CKLF,-0.08075272382177506,0.039067604538261455,0.01470072831128022,0.057706857014295766,-0.00190836736321461,-0.019793457190075598,0.05515241729116185,0.17968324132540667,0.03406015103289798,0.00933094781966213,-0.0481866960968716,-0.015642914331502163,0.030735774374637856,0.04737862526224852,0.06297139064566012,0.027706605123332635,0.059043812594052406,0.0985265722141257
CD24,-0.01127351876329782,-0.01600154662316609,0.06520841414676837,0.02918504050603227,0.018408599511949633,-0.01078675479402469,-0.023248202870939982,-0.042933208618016666,0.03642312098634952,0.023628372071222672,0.0022916259875818724,-0.02889685800276564,0.0739863553274905,0.05274324060678821,-0.037711743735352146,0.02405831242313793,0.02584577766260197,0.012147443648318075
HSP90AA1,-0.09966340397401108,-0.07920340785843348,0.014947993438463272,0.02728644113947549,-0.024944498718274852,-0.014159430617464249,-0.02870263284479008,-0.14845725711515995,0.09726863883386519,-0.014059222799109242,-0.012814398918615215,-0.018025674882766414,-0.10509605255911851,-0.1280190950480957,0.006355089223998291,0.051017973837787264,0.0017577901481707907,-0.01480678404306593
BMP4,0.035735494227705424,-0.0032363874834715634,0.011943895406105446,-0.01499710840338126,0.015643653076288934,-0.016632709147926816,-0.024189951999472117,-0.0509381142058785,-0.014567343767453424,-0.010769944508023224,-0.026969251879052462,0.10392026568690729,0.0699541789104001,0.0456501104232356,0.060403665466254655,0.040210457096892326,-0.00566339964754512,-0.03964280321975315
SCGB3A1,,,0.01418417459244829,,0.05047772580162377,,0.04673100492603894,,,-0.020213012343718514,0.047509612140247896,0.042393367590402256,0.05344885333156284,0.0008713968291079476,,0.004667620949380658,0.02490086792729442,0.00981428887046686
IGFBP4,0.04987317552091625,-0.00901463340419364,0.09511710732899153,0.08793697771805331,0.01671825250459647,-0.004545907567309668,0.0226308978202788,0.05874233952086689,0.052346915246389826,0.014202360936856168,-0.11892681639623114,0.003951217520361607,-0.026786815878942744,-0.04757756950245722,0.053644164123124324,-0.02385331900229863,-0.042068639236827125,0.01958042210853032
RSPO4,,0.006534633307049311,,0.03295706763091053,,0.0026820275983559837,0.07059234852220081,,-0.014685916386053275,0.050163811970121396,,0.013732501249522808,,,,0.04800757655539034,-0.0027155785517753634,-0.026266385784858785
LEFTY2,-0.028572476274060586,0.035697846971024544,0.10001377925199559,-0.014321185098418461,-0.05279007885880265,-0.005716061214192893,0.0522180081236141,0.18177978729386252,0.0009477423134812267,0.002880951507449505,0.006436489240090577,,-0.019888674823678294,0.005669558861047697,0.13450652808952035,-0.04889732389948405,0.01745038837528553,0.03537831314382479
PF4,,,-0.019982652555737418,-0.012869013237233298,,-0.022772825906767605,,,,,,,,0.004981014298886407,,,0.0008360619510898736,-0.020575946260549316
ANGPTL2,0.040554380534809996,0.018725923466012925,0.06511536282504508,0.0639632964175685,0.04510913900496109,0.01693802917837787,0.058535790833854594,0.1270381598133599,-0.004853173270625794,0.058111499714288715,0.14333182297842595,0.05305256850677612,0.10201675352283932,0.13305847088027922,-0.05628266713591739,-0.017670538322845653,0.05836953641861438,-0.02476975730172557
LRIG2,-0.020191785616265584,-0.01146043649209599,0.054493664370837074,0.06552197057735623,0.05673550989658897,-0.012149962122205116,-0.0046100787652183575,0.11793651668021396,0.00814206439419068,0.06392639922821568,-0.06848657541682435,-0.00839417830753324,0.09184743537828963,0.07426868673595106,-0.0199400560568189,0.0008581754648445405,0.05966129703803533,0.0040248060569794105
ICOSLG,0.05757105353762609,-0.03870541150158042,-0.004461544113869364,0.06115806493516683,-0.025873081136219098,0.012821189084099504,0.06738473599660601,0.05238668996031143,-0.010581601808190714,0.01329433944452061,-0.0419033180354476,0.03803699436262188,-0.015549819746678626,0.04304037321447619,-0.002668348431354059,0.02276849255869323,0.006290066699958357,0.10441977866181222
WIF1,,0.04331428722039436,-0.0573894402457169,,-0.04395314893339548,,0.03199611500038328,-0.10652701245764318,0.008377661774700333,0.00903510506893087,,,,,,-0.03342426989361844,,-0.03775642176912984
NPPC,0.02631690372277982,0.011004094404658852,-0.05039559276365656,,-0.0012845562733915421,-0.001106083572717508,0.00868977198709637,0.00233323264779037,-0.038647179533700435,0.08235404311586764,0.1094682099014518,-0.047490613793529604,0.014522313635557326,-0.041997562820149804,0.08490438144928554,-0.007224719645315721,,-0.04944875164385289
LYZ,0.006981427938448894,-0.02769326608250419,0.014771601868075235,0.025879531406525765,0.006792524606515174,0.0019450076198909735,-0.01611452761911968,0.08888950581094081,0.012750340114776946,0.028497824912623364,-0.019585181368416627,0.10105785596514189,0.07576592436669125,0.01821993861870145,0.10665144989679624,-0.046372290792283354,-0.04040578743939624,-0.041306460862379345
EREG,,,,,-0.0013855687511990728,,-0.006354020405229252,,,,,,0.08380834243928531,0.03714575224704755,,0.03716218847791039,0.019777912024628013,-0.023689009415859958
SPTAN1,0.03718593899120633,0.05980232722289264,0.051897772009299306,0.04306300797726948,-0.0062785670654914435,-0.05685187830238776,0.016798680480111048,-0.042643890142446066,0.006828532387348029,0.043126716717728095,-0.03199165704713968,0.045798396154941245,-0.0014088334525370488,0.05666496419330824,0.02058087607630531,-0.07989572004116823,0.05076549761676544,-0.05721218231924371
PTH2,,,,,,,,,,,,,,,,-0.037213354993957476,,
LIPC,0.04204203052685852,0.16542321580065153,0.04244299131410676,0.04584930639439213,,0.05001944968608464,0.07415119285827239,-0.005907729377806148,0.0016656749734825845,-0.00014891327673857276,0.06537471749343679,-0.05459133815002842,,,0.05403827635641295,,-0.03620729335678789,-0.03208695653846604
COL8A1,-0.03921513636496406,-0.00023006176547311265,0.00812196255526165,-0.015422010278860364,0.12169018146246359,-0.05957838366670134,0.02364096704861424,-0.034010739878959355,-0.014202078016785092,0.02215989351496841,-0.002802705987303766,0.005196187339036439,0.1170622780899666,0.10973221508345989,0.08735724178375429,0.07117527133027227,-0.04016866890990191,0.12230395617871515
GSTM2,0.006072572732809322,0.10084749455330161,0.043013166752147475,-0.016957491624516055,0.0670603522855703,0.0761970021581947,-0.0036205952019180807,0.08629055498887471,0.04144231515907137,0.09914361209381072,0.031970381684392216,-0.022555838673690872,0.0959929614368244,0.07712272495098801,-0.033665490269708734,0.03885472366511158,0.01000496046915377,-0.03936585349411542
IL4,,,,,,,,,,,0.04612716201089593,,,,,,,
SPX,-0.024005109515650967,0.09233571821244241,0.07959186814502633,0.04723547877970073,,0.020003369572883768,0.023140639690243332,-0.07693559204055937,-0.005108972595404095,0.05273381497490547,,,0.08638550119826191,0.01677981192559099,-0.06099609864319742,-0.03827028926115661,0.02761720319534995,-0.05191659749984176
MFGE8,0.061417162959655776,0.012531176815459505,-0.008165026946729291,-0.023379274637895884,-0.026831789245044355,-0.0046522578983098275,-0.07304963650726176,0.05561637189799121,0.003201431188322803,0.056394844657115015,-0.005224000482623861,-0.0624758384439751,0.05875778052347386,0.06671923749590516,0.11383565927978415,-0.03801437239886784,-0.08168781155733967,0.043766393833269704
TGFA,-0.016636306732901722,-0.041163069780718695,0.02177450154025618,0.017588984792911284,0.10449869791787048,-0.021605738232866233,0.0013243012954634976,0.0828148335025602,-0.03821901981291915,0.06349633630785217,0.026721495833789726,0.02788451152602024,0.03172441482903449,0.04200631065229141,-0.08552340463384216,0.06621904079168772,0.10674091758323154,-0.021578549231365235
SLIT2,0.03742829106924453,-0.027913979520275103,-0.02911675784197789,0.01717179379894514,-0.02014601617396734,-0.02349065606863414,0.054363598504406176,-0.027600469645680352,-0.011226990374090307,-0.03409239241613172,-0.060576604133399756,0.03307592726383231,-0.01542222712701983,0.03352100271908506,-0.03465883596064289,0.048865815396705724,-0.00923521305224342,0.08726428818039299
PLTP,-0.0065744399989310365,-0.005503845740043748,-0.03224126698732246,-0.002945262509893784,0.07075895988438928,-0.050449826299329856,-0.06153727397179365,0.12815062695348914,0.005395512617195068,0.029068891052480488,-0.08667723434104774,-0.012994814084542923,-0.01986866827118967,-0.05038740961113467,0.09579647262961888,-0.05625947559703936,0.007965844298383075,-0.015485439035302709
APOD,-0.09110895909986289,0.002915724195225266,-0.017845815326715846,0.04411491495044621,0.035768445317627545,-0.005612044622828916,0.022017724297738097,0.07649645797898169,0.03138324122834715,0.00921886876687124,0.03413834185375966,0.013695798595193553,0.07558243550098558,0.11998754085072613,-0.09841885120805115,0.017829178682866473,-0.09491646599272777,0.003941617252351309
B2M,0.021362480299249954,0.06879108532330422,0.08400358884494927,0.04224718384623796,0.0665731576773987,0.0065567341750660795,-0.03005610912670307,0.16523272054481278,0.08465881227058618,0.02119797697670705,0.007223801101001066,0.07299008612232591,0.05063441598809718,0.0031256096916456905,0.12887223801115033,0.004436264288742078,-0.07775487928155211,-0.035281153378301316
OMG,-0.04743080877239801,0.06379938920083147,0.053496554155243764,0.022968240123325476,0.0231642348628132,0.0039007795858549054,-0.0208922852251621,-0.006317908944997836,-0.004547097452635418,0.01187214834998332,0.045418205163524,0.002789914042637884,0.050476830431544085,0.13012779437074645,-0.09389385260311064,0.012514365470254566,0.07921416847928012,-0.0011920721051355669
CXCL3,0.059217896880828666,-0.020981913088375333,0.001052354926257408,-0.026457466494758664,0.036709455271682435,0.05943007127886101,0.004215977483746326,-0.024286253307347114,-0.02464815969114763,-0.02086171549662899,-0.08032194335230677,,-0.07195370199138545,-0.05353848491457616,0.03603984892054455,-0.030488497046308908,0.06075607059918703,0.07290238196576002
CXCL10,0.03360479148030142,-0.005721020818288145,0.09407250323754347,0.06720141402219489,,0.06314968020544108,0.01833275129042345,0.1448148653805679,0.09530418410016374,-0.03315179056224708,0.019024612357371056,0.027146142616852425,-0.0241935782474097,0.009347240865510677,0.028025340584052014,-0.0010411483029709391,0.013732444931026787,0.051513714226547304
RSPO3,,,-0.041765475334912254,,-0.02535741348182798,-0.0026258390053115724,0.056636579021482183,-0.044134210801506334,0.014449070759752701,-0.021800090623796592,,,0.026987731210790414,0.10207818923688693,,0.10401579288291654,0.04411848403974632,0.024207088558550274
CORT,0.08896169584441857,-0.02350263839090775,-0.009819383495982647,0.006253319220126882,-0.03365274242925281,0.03196236631115363,0.007487566309673982,-0.07134849126311496,0.01789297023286914,-0.007994809875813975,,,-0.010171701298143227,0.0022983521276832815,,0.05758094840295649,,
NCAN,0.05467869861820428,0.040392535108368405,0.10168577452231284,-0.01814236957735512,0.002362208128904963,-0.046873232062007664,-0.019259893806595773,0.09271666393047413,-0.029638001098217955,-0.03639964759259957,-0.08402494039933396,0.11053047429007408,0.11886804150886154,0.10671594939092029,0.12169579157738654,-0.0033790596517201377,0.13578211376845906,-0.06664274049646024
PRG4,,0.03995840312252015,-0.0005744335093016915,,-0.028352864041787947,0.04647099182018846,-0.021052165516454904,-0.0382322172402384,0.009246886712962765,0.04123734129031492,,,0.009474985438916797,-0.03109469894213899,,0.02200705128391748,-0.0379011134144022,-0.02863891398406595
ZG16B,,,-0.042636382808590265,-0.015485765847925612,,0.011316161283658071,,0.023491731710184566,-0.017540306262435502,,,,,,,,-0.040879070744957356,-0.017553392425422348
TGM2,0.015853943890322488,0.060418383339982375,0.05032969017104542,-0.00792089222335163,-0.001453522432026465,0.03325782980675729,-0.03380937631794694,0.00017397519358999512,0.031469650619011344,-0.006985382509042161,0.0027331134115723735,-0.06911221407101026,0.011094281128438062,-0.03928245201283855,0.05732195605194087,-0.010702814871357408,-0.042207569178920226,0.02198137917630334
VEGFC,0.03689626324942996,0.028288327517974023,-0.046753165703995826,-0.0198843196982184,-0.008577433239309134,-0.03306685025163333,-0.03240625874314314,-0.05040677799153632,0.03724352619825519,-0.026011427719085576,-0.012351580266534587,-0.029407251329732393,-0.030151939199086722,0.046482753657401316,0.0038982242120534187,0.0031002684726697573,0.043555653121859425,0.04245807047354541
WNT6,,0.009905816528395133,-0.020076221002648966,-0.014321185474270852,-0.007788295401196007,0.012900113385814281,-0.029007857293972723,0.0576465721823134,0.01943746534482777,0.08860719257119186,-0.019998643884945898,,0.014140739081678167,1.0240382383891646e-05,,0.0014069372186205655,-0.014996572703127016,-0.018137920773205432
NRG4,,-0.0217526694845587,-0.028318786234499013,,-0.01900674450340196,0.06202636162538754,0.08340214739364805,0.019470892031106246,0.02516537847285397,-0.00671282746614412,,-0.03920534988075706,,,-0.026005881811057608,0.023600718194706227,-0.03278476633454989,-0.027276650868039973
PMCH,,,0.033895014633346154,,,0.020778769639148917,,,0.05041862832565839,,,,-0.02381409380985118,-0.03900043141313751,,-0.02733724453239689,0.06595009518194651,-0.03493167701999824
