,UKF313,ZH916T1
IGFL3,,-0.02112309048589525
BMP1,0.03614223677802537,0.1447682846610452
NDP,-0.05755591197094414,-0.0063580683096670036
TNFSF18,,0.04944902861784923
RTN4,0.02899068199888133,-0.024094908113734086
HEBP1,0.03299015468179401,0.05815782949518808
WNT7B,0.032124633173744914,0.0050275427148113675
PTMA,0.04409885704500956,0.052933951531763855
FASLG,,0.14170567086643107
CEACAM1,,0.1225836358444751
PDAP1,-0.04566200765456165,-0.03585426502768769
QDPR,-0.0023648034387798206,-0.024867394407320165
POMC,-0.002744478934690923,0.053055720065935286
CCL18,0.030091156686490757,
CCL17,,-0.016605066873630912
VEGFD,0.0741553524806345,
TNFSF13,,-0.02705657050196435
WNT5A,0.0007156837343128499,0.044539702074946716
CXCL8,0.07367251559558387,0.015631489356963867
GRN,0.02075348653786448,0.1034711541091368
MIA,0.0408749082061619,0.016132737705944644
COL4A4,,0.033858859360439905
TAC1,,-0.021829048879655567
RARRES2,-0.039343862796467906,-0.05653508958853462
FGF7,0.0043922178454047405,0.037798167874816054
HBEGF,0.0553336597881901,0.05014072972895708
CSF3,0.007727716796719709,-0.017482573784021533
PI3,,-0.03798382481692301
PCSK1N,0.02155453731939062,-0.06452361619672727
NTS,,-0.02588930782908992
SFRP1,0.03159477022472284,-0.02528770590419851
CXCL13,0.11708765743190389,
MICA,0.04206330996279385,0.08357994528551804
TG,-0.0018784322188887081,0.10233313443839048
ADA,-0.002257214815544171,0.09915432949822738
LAMC3,0.0027914122105740548,0.1215195224788479
CCL7,,0.0038116036052886462
NGF,-0.03338620530566913,0.05112164250290313
TNFSF15,0.06276341806258226,0.033159035305935475
HMGB1,0.02406133208744821,-0.08403997638479963
ITGB3BP,0.03251067291496379,0.03954001773630024
AANAT,,-0.019383369117614388
IL15,0.014478338459018098,0.10064585430514313
BSG,-0.03168273469947703,0.000498129256241858
ADAMTS3,0.07642621186239094,0.04151723207886076
CD34,-0.011231965650767887,0.05247052875945669
PLAT,0.041953434275727446,0.06806816955301366
NTF3,0.026309908998748844,
LTA,,0.022320639433137356
CKLF,0.05407859162458145,0.04575831017929448
APELA,0.02627287055934833,
CD24,0.017392472727664535,-0.045575298422997235
HSP90AA1,-0.016080983066575683,-0.11147579553257903
BMP4,0.03100386669064996,0.12452866962995132
