,UKF251,UKF266,ZH1019T1
BMP1,-0.02145133186162388,0.03573968016475798,-0.04433280904536016
NDP,-0.014846061228244264,-0.0001261383044719329,0.05784619327066089
TNFSF18,0.0584786875780547,-0.013800795420129037,0.033548015522749754
RTN4,-0.015774034593516617,-0.07144435208694946,0.020502607562787913
HEBP1,0.050338579429990656,0.07764474602212662,0.05028149414521294
WNT7B,-0.022011068669828403,-0.030514110694098765,
PTMA,-0.02037547913766566,0.11673176426113344,-0.06725202741362159
CEACAM1,-0.016892171327458325,,0.022061098637693975
PDAP1,0.008159601768748484,0.028676605661111066,0.045713362859110145
QDPR,0.047164772028375185,-0.05110377850512431,0.06471130222927238
POMC,-0.01862828915212818,0.010238175364788446,0.10132114042134745
VEGFD,-0.024194646360958298,,-0.04515370875334841
TNFSF13,,-0.013383892549195633,
WNT5A,-0.02465125682141011,0.12832657120157445,0.004470927340183245
CXCL8,-0.008121248309291727,0.05861164366173364,-0.06639818772331625
GRN,0.00323538465060417,0.05343411487163222,0.037553543537248296
MIA,-0.005739103973635944,0.007707652854614789,-0.016791944391664603
COL4A4,-0.01692671329926292,0.015664729270058766,-0.03535624322146167
TAC1,0.029512714810059865,-0.08231171238292218,
RARRES2,-0.056359575806427656,0.04483557578602684,-0.0924487958540943
FGF7,0.02229605102696501,0.006983137430114981,0.014200775636823
HBEGF,0.021198811709249903,0.03609170009270495,-0.00021192791026938357
PCSK1N,0.00019621271495171399,-0.04053123361161258,0.05351041841987373
NTS,,-0.015545543466701537,
SFRP1,-0.0034591722462542027,0.12275461297309911,-0.038827130177326995
CXCL13,-0.040846719503483654,,
MICA,-0.020387580655138855,0.001416836248103689,-0.03653094315847958
TG,-0.022969949497940272,-0.017943655172196555,-0.012133699240417439
ADA,0.021015334853071846,0.07268921535129952,0.12499387229562525
LAMC3,-0.040846719657127516,0.06738076423205176,-0.05466201293352998
NGF,,0.025152651678611724,-0.03549059181591552
TNFSF15,,-0.020791148572027456,-0.05080911367541433
HMGB1,-0.02500507604385916,0.0412784649729893,0.02005417866953044
ITGB3BP,0.009542691036581692,0.08790704935460329,0.049752244800220675
RELN,-0.053902934426377,-0.013209222738149944,0.04836476422016624
IL15,-0.01818211937631783,-0.014794138228497844,0.00472046593499135
BSG,-0.04614545912748443,0.08656251822572612,0.02955627517280337
