,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,-0.017700311147368947,,,,,,0.054408688666602555,
BMP1,0.05079030422093003,0.07920960198569701,0.02700760028290729,-0.017327608078015252,0.03041238855472152,0.11602388355784223,0.05422241508204626,-0.019619903200300996,0.06958630410290578,-0.017641035687529328,0.18004842116148734,0.05992863647255858,0.07629798722625598
NDP,0.053227663864927825,0.033288415295697406,0.03717352338158454,-0.01099914622961898,0.07796751020885302,-0.048347878368727344,-0.018861452782659317,0.0412045233342568,0.004740946047699947,0.0266318170220477,-0.09572514053624102,-0.0027831608563109226,-0.031000045825565755
TNFSF18,0.0363473174136061,-0.03995359166174358,,,,0.06266623007398445,0.03661421541957824,,,,,0.005827531576816746,0.14227943680459243
IL36G,,,,,,,,-0.016310187738822802,,,,,
RTN4,0.029689475444545685,0.018514150464600712,0.0652911439892792,0.06277181416389394,0.03462064726792691,-0.07886573764028253,-0.0567813272844901,0.045405289423195314,-0.0181087250782786,0.022765230556376127,-0.0689107439028084,-0.047848287289553565,-0.05057856461942163
HEBP1,0.03452748411993428,0.0007138470256823858,0.08478038365440507,0.007361581894205437,-0.028971509229523542,0.04379522918066427,0.014087229237807464,0.002316931948297077,0.035203923058813945,0.031465024199289086,0.03562230069154547,0.022102838704136415,0.016400752009875695
WNT7B,-0.07597905096355545,-0.036179866788041554,0.007889760342774273,0.02519574560694047,0.038892379566969754,-0.04055469407834272,-0.012453315087492634,0.0008283846070641018,0.13039281960456944,-0.0469049629859627,-0.05793855994790039,-0.05677319643542256,-0.02517625185225205
PTMA,-0.051582241891135625,0.00835256565190275,0.05390117228393898,-0.017200161439627975,-0.03644403178448443,-0.15738567315529028,-0.0802890612194958,0.025436839079329192,-0.03156972349597792,0.032118843494081464,0.015811323715922962,0.0002037424666036665,0.06275267853261572
FASLG,,,,,,,,,,,,0.03886861186936158,
CEACAM1,,0.06754799556119259,,-0.027388827182798094,-0.015811713321691376,0.012137164426129145,0.02452300974130674,,-0.012117735279538308,0.013459754189669972,-0.022301939813621816,-0.0254654990712587,
PDAP1,0.029254176158684947,-0.006992838827666954,0.0025439528620776783,0.01857278482240444,-0.06324946087892475,0.024597805608944284,0.00915582636598377,-0.015393186734263454,0.0012393557955803522,0.03287137210267153,-0.04314716515658825,-0.030468996604462333,-0.020330858117385414
QDPR,0.01668070817309711,-0.034584238567170376,0.0459899370625039,0.010275765396398137,0.028979006430867822,-0.09572207600622075,0.012783053351547646,-0.03446241182946003,-0.019071172870321514,0.03762737347056181,-0.09844749668911293,0.042938103663081414,-0.09660190763733192
POMC,-0.023017348519803235,-0.021608945247577345,,-0.0018883228660967575,0.017173793347271916,-0.007406864805929111,0.05053762828918603,-0.03494475204519614,0.008363608931483519,-0.0135413404837023,-0.06323825359128249,0.013830644316911658,0.04553417231069399
CCL18,-0.043656242232524435,-0.009691753597497889,,,,,,,0.10255512071439156,0.07460352498193809,0.06721711837594387,,
CCL17,,,,0.0021303245465552766,,,0.09197830890747193,-0.014899819545487537,-0.01951667464682884,-0.03280246802267044,,0.061178950617665526,
VEGFD,-0.0491878249420387,-0.009783861823304006,,-0.017686394993861498,-0.01512775207610267,0.023321546703118593,-0.015044190620048187,-0.015968598104027447,,-0.02272327084765531,,,
TNFSF13,,-0.023947084479709377,,-0.010950152792859363,,,,,0.02077465375130834,0.0233142183536334,-0.030022063473748816,0.07263297989532669,0.05138427258590759
WNT5A,-0.02665317488532897,0.01256495922770323,0.08704734990594333,-0.004330219084236795,0.016456870492450003,0.06941472063581507,0.0507883092578042,0.03199401300359173,0.014839377656290774,0.07797557271324213,0.08203834117470897,0.13167389229100693,0.10445153294772179
