,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916inf
IGFBP4,0.057004007034846184,0.02092625402959111,0.07487982701054473,0.0238897953618703,0.006079290982875301,-0.08424042402300372,-0.07762686159644665,-0.023427560829603747,-0.11303297768141111,-0.030308850215447953,-0.025218731174726238,0.004222281313245475,-0.00665263589902425,-0.032794099151238675,-0.032440211627017726,-0.09313749737846416,0.13437113561669498,0.14600458538638228
RSPO4,,-0.025535104172049253,,0.005880035731794037,,-0.04117007513670384,-0.03524448365651815,,,0.013290474546614979,0.10699283638464697,,-0.007927613964675529,,,0.047029594696679,,
LEFTY2,-0.023831613559054665,-0.04277146466641731,0.0816030346872116,0.010329932622381471,0.05338529220963774,0.035251056899046666,-0.04758297223852857,0.024694345501275954,-0.15869215459357044,-0.0074843137171162,-0.03775166176236384,-0.04629191104258652,0.009671298843329982,0.042969864885029234,-0.016829264893845636,0.09536828443715197,-0.014851950761731913,
PF4,,,0.01182740226221144,-0.001619538895413561,,-0.02142511081674893,,,,,,,,,0.01656550174527544,,,
ANGPTL2,0.0020224609212202106,-0.07873201949299602,0.06541195053065145,0.05526483107487892,0.07794637094608584,0.023709577207233826,-0.017872776866817906,-0.03520551678225438,-0.13338974604360726,0.013424443269035283,0.005444385849948746,0.02532858437975308,-0.09385804210716091,0.11569379559823872,0.10046858935185422,-0.0726116694483496,0.07363269065506016,-0.016229165380617975
LRIG2,0.10654090065274396,-0.006438061090931858,0.022660047192719985,0.01695120765387587,-0.003484006843507195,0.07314947242681727,0.03234222541810625,-0.03776110068975722,-0.03785523577887585,-0.0089856921243005,-0.014624808744911958,-0.012757287793496372,-0.022983441059602632,0.02837982274390566,0.023564458025272926,0.08730656649022157,-0.02078710159920807,-0.04335764621365953
ICOSLG,-0.010577052495337913,0.09315886682223619,0.042095010175996615,-0.04233946865841257,0.08411080465758139,0.038038999568569834,-0.007711302615462589,0.0035519477805017676,-0.07849896196448919,0.012901598794286704,0.0486186649679303,0.04307668739409986,0.025712533923563444,-0.04122810844721405,0.011786046461402742,-0.05799547059236821,0.05924277946913074,0.023420595260334173
WIF1,,0.11362713627937143,0.0014500572172827016,,0.008605760872365666,,0.09640210187573528,0.07242428334594116,0.2878703817031078,0.0015674104943934597,-0.0038681357801966854,-0.0030174056534496424,0.05522733143856604,,,-0.00019641907343434222,-0.03627082798740294,0.06498148733164698
NPPC,0.02238530307484322,0.036645932675225146,-0.030602737433945506,,-0.05324780836101608,0.08119104051119957,0.10994207675398801,0.015001278990749817,-0.004959064236992946,0.024737344243637806,0.007844698070113844,0.10886562737721839,-0.04601251412254085,-0.03619436885444719,-0.009503204032896995,-0.011719025780332544,0.03856889717483443,0.018209474754409392
LYZ,-0.05709539743170053,0.02435164806300841,0.0507484210341021,-0.00495598855052605,0.010804823947611408,-0.04422342760596158,-0.09820742925391322,0.0012448352369781,-0.11818934598287198,-0.02448212784538361,0.019470333921471624,-0.04311831305117862,-0.062197041597496935,0.014128314909334748,0.041845860033493006,0.02544971000057914,0.04352775977644964,-0.04977375295584166
EREG,,,,,-0.05352184234662281,,-0.03395248588955316,,,,,0.015117522389932659,,-0.046689914555746094,-0.042627696052490366,-0.04585537104300335,,
SPTAN1,0.05931079666019422,0.06716632608252801,0.07635141881903773,-0.009937213904253945,0.12229767547338881,0.06807638393035681,0.056521836194269585,0.056477102088484235,0.1411698066179131,0.0014482017637571824,-0.02191915828449482,0.059364503848717304,0.10836062837151658,0.015349781309379399,0.07916079913085423,0.10279536384993129,-0.04011318438202871,0.056310033602851056
PTH2,,,,,,,,,,,,,,,,-0.04563802018479631,,
LIPC,-0.03081628854866193,-0.0413608968546174,0.05132459518020188,0.06316433995995634,,0.008407771197654216,0.03147100911766895,0.004629826278381851,-0.05159411768702915,-0.000550944348682554,,-0.02287693943147835,-0.020683739754004636,,,,,
COL8A1,0.029839321399243484,-0.02011496835826169,0.000875902786576532,0.12148187890154698,0.06818808066083003,-0.0436108457818043,0.01690270368407241,-0.04638349110477514,-0.047273802691695364,-0.016358571819074436,-0.055746299783622444,0.0004328096632859288,-0.03586589323605966,0.00556414431285198,0.038161520941164866,0.0009154197675599096,0.05277859410340865,
GSTM2,0.003810457235027493,0.08355723208141644,0.03524804169771422,0.05064908678260052,-0.06607145201296867,0.11994787599072204,-0.06909282005444627,-0.0009935528166659861,-0.06144921568902422,0.016268950112749824,-0.01502209739126021,-0.001797782716098744,0.011280232223024229,0.054159005406834305,0.0349428160569172,-0.0037192387035953245,-0.006462842355104134,
SPX,0.0035617409783402793,0.018354202104816135,-0.039054585220615466,-0.0354174022679464,,0.010336870879388504,0.0959053102323209,0.020913584440428193,0.17519601267527185,0.02455772027133048,-0.01586460049489415,0.014925708455734755,0.05188372091582766,0.07281134405272577,-0.01665681151936473,0.022753601017691364,0.009889309927025093,0.025893413725188597
MFGE8,0.047093455420129146,0.02427237987496716,0.030545680026082055,-0.027172726964005647,0.022347852577872033,-0.024146316229994864,0.05023179721198616,0.043711170933760334,-0.026051854675834218,-0.02747257598110749,-0.0001354960686032657,-0.013447747196367488,-0.007822572418820081,0.01886041736329685,0.03912308587356352,-0.013542505321140272,0.12455277607279484,0.08884667216178736
TGFA,-0.0590271476069936,-0.008031217072027058,0.021826007951200075,-0.0398228827778726,0.05031436378575007,-0.006704609827001564,-0.07758437578993364,0.01982369188029578,-0.14341450910805656,-0.08514455944356399,-0.006337429248942874,-0.03383416742380323,0.00031718445757824263,0.039215173529172045,0.059123632241390243,0.03718158058048275,0.13652907294810734,-0.025564559928116716
SLIT2,-0.02477110500178006,0.058486055333111346,0.036481358344555403,-0.043242143278816994,0.1897160124085454,-0.004806647243390677,0.06418913106301162,0.06653963533544902,0.11534304177381992,-0.020771526438041157,0.0397625161980304,-0.00016899392408562336,0.06880721454177897,0.02637669907881869,-0.012772779122932492,0.020907153861608362,0.03666497404615188,0.1683783076453675
PLTP,0.017081093822149618,0.02279349201890017,0.015228858916369792,0.06029827711779234,0.09119376355272225,-0.08032107596952599,-0.08101486840554262,-0.0033287011841216423,-0.1865440425731273,0.01652629183268928,0.015010316050643069,-0.04934907646284734,-0.03527290137005753,-0.07950856964107712,0.01511335149713994,-0.09639057532679975,0.06085494991539549,-0.06073396690194144
APOD,-0.10462382415829126,0.0726302607702011,0.01038663157935561,-0.054025980053414746,0.22484931175996878,0.07221249048162887,0.039357212020748635,-0.02828481068110457,-0.19375839955283955,0.083778237159339,0.03125770887191744,0.004794810695771717,0.07024311094638828,0.07168376200480657,0.1379481576276679,-0.036115038089838604,0.06714152083054475,0.019946558612405373
B2M,-0.007583392192239953,0.029123157071420613,0.08006020105577305,-0.005430359395316186,0.12117258370142482,0.055084435040910144,-0.10695681275856511,-0.03730421709441039,-0.262785846590938,-0.019463434874257897,0.004459341558444698,-0.025452839223535296,-0.08954445524907262,-0.09816616560505066,0.03685019270603457,-0.12407244458875526,0.14255360283647067,-0.020420669740608778
OMG,-0.04544981819830443,0.07802366969220885,0.02284818482746737,-0.01753737264724489,0.13604923655912912,0.09667347985565547,0.11574106349561766,-0.008556942283174428,-0.03734320319954493,0.007969128052199577,0.02060338130571146,0.11879161650851022,0.10950071069895473,0.15706579571627077,0.09786157196326126,0.07836508774165193,0.042906579771782645,-0.11091788282317146
CXCL3,0.17235218048771994,-0.014770506546838005,-0.06727977450700968,-0.03968012196832411,-0.05914024629589974,-0.015819963989055618,-0.0501014393754586,,-0.04366412618938948,0.008888214426401645,0.030985142819153894,0.08460520069056855,-0.03029221333202419,-0.07915657235393839,0.010257301685215091,-0.019345504039470916,-0.03605215983340785,
CXCL10,0.016003991251048625,-0.04612659021168143,-0.020613613660431625,0.05443188503576865,,0.014020321887681647,0.06944218558754238,-0.02735079363317226,-0.19446817175828424,0.07219285605390677,0.019090381083747124,-0.025504808795077813,0.011147102683007004,-0.03144607763575451,-0.017993808341102847,-0.017885784874509855,,
RSPO3,,,0.003821886267846185,,0.14870016309905146,0.11416267057453441,0.11956397823561012,0.07718475711975692,0.17837608725227172,0.028991799953667245,0.06254689143068892,0.05378367357401341,0.04733531555475554,0.09496342178221241,-0.03524907947736341,0.047537102927438464,-0.01651161475667579,0.10025131626550253
CORT,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0
NCAN,-0.01808710801936561,0.06186036363072769,0.049585619541613245,-0.04469204239482418,0.22049416695188792,-0.04180498678850191,0.15385746553146487,-0.014566419208646163,-0.10537027041266257,-0.036661425971990416,0.02675713289876255,-0.014249135355907057,0.019300465928408703,0.11984281770726041,0.14301710975491053,0.059070136210964325,0.16751365660888728,0.022809125869583793
PRG4,,0.018812181753408763,-0.034196035866163925,,0.028128233983897133,-0.024556559253408803,0.08330071816629112,,-0.047306101175670384,0.021473515957052835,,,-0.027571337054719623,0.03133971089526775,0.018085874801211075,-0.05458519771056876,,
ZG16B,,,-0.0009604091822646314,0.033455700209343596,,-0.028500890274419266,,,0.08003211380409242,-0.03785440911707811,,,,,,,,
TGM2,-0.004789834675930956,-0.00619609828532851,-0.03238011063342951,0.02578749564133121,0.006219495717838537,0.031647354027538314,-0.027245186012767007,-0.008675718897754798,-0.04614238366903901,-0.023954798366611643,0.018823708672653143,0.03370433732308004,0.03762501412218776,-0.06859715793261918,-0.07197882672860728,-0.0029060619771018757,-0.017993484224475206,-0.06130432588820691
VEGFC,0.05612122612242287,-0.028035185422485658,0.006905366553148914,0.10321568422848719,0.001200406901073331,0.01027306340251906,0.04125207535708092,0.03864164586458286,-0.03511389232152577,0.05348149369036995,-0.02418847439252832,0.02752129533898795,0.0002645298638901144,-0.016566783137076612,-0.02812789961630349,0.057689190887045445,,
WNT6,,-0.03555608393138296,0.030142713473550384,-0.021478488367835027,-0.03432643604682252,0.012217430674661928,-0.03366431628296325,0.04811992194427881,-0.04651935604036645,-0.020879991961912536,,,-0.03296361164744881,0.005062530673995902,-0.026091051770786137,0.00839400921674169,,
NRG4,,0.062188282222238954,-0.004872746782377602,,0.05505503870570619,-0.0298864559726421,0.018150678825008416,-0.03145099179318606,0.006731771964241425,0.019101118806102248,-0.0037634105277640955,-0.019912330999783193,0.1061790526611449,,,0.015808064082788335,,
PMCH,,,-0.01667750332924684,,,-0.003564313920561414,,,,-0.012814398849308715,,,,-0.030952835298346082,-0.01969666996148532,-0.027991621575878072,,
COL9A1,0.016998503668322902,-0.04128004028566468,0.0063722676754242955,-0.005504035793811281,0.05075758200489502,0.04218411164125698,0.00353835350240259,-0.030902979047904372,-0.030450735550892206,0.019100570600998932,-0.02561283673713197,-0.012026474812152549,0.053094464210327014,0.07943203340573658,0.10684950861029098,0.019492040762614044,,-0.04448669956123781
GDF11,0.015343603852594225,0.046277147644077504,0.01885775700689663,-0.022473168481997582,0.057468389023536064,0.0400106229565606,0.08407239277709615,0.004650059794771083,-0.08587337107201833,-0.011920488230930223,-0.023590900289235144,0.09747616429307936,-0.016539973806553566,0.04086390438939351,0.00823339188128429,0.0003907909466426049,-0.032406902415698526,0.06805754512261131
IL24,,,,,,,,,,,,,,-0.023077688130131887,-0.013201401324090173,,,
SORBS1,-0.07203623244920859,0.018928013585096326,0.09016023014523201,0.010352713308085721,0.010611716232496142,0.07537139698669479,0.0027874991567113103,-0.061224142254207074,0.06286735400001095,0.027244925599655644,0.030172846862364554,0.05153005546358429,0.05649117019682252,0.014590102780984805,0.0448997789050195,-0.0464660485599238,0.07071136471788417,-0.09485897067846388
DLL1,0.0011200917330930335,0.0326418208055767,0.058621059524478665,-0.05179287545876053,0.10412299297591483,0.02525431527626959,0.029955054430889017,-0.029007406335637417,-0.09043955112567682,0.02064853101822263,-0.022608084076663024,-0.0026787759253640553,0.033878725193175384,0.09919967993256022,0.08582432942571153,0.01300531101429915,0.08946215397275545,0.06815581786135154
