,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,ZH8811Bbulk
MFGE8,-0.019413253615880918,0.008908317378968533,-0.02345852994261663,0.023685448458589848,0.11545241121840057,-0.000989839744151839,-0.014812234641584295,0.027853420904053995
TGFA,-0.07672654851012824,0.013338257670100679,0.0388329265835549,-0.02555735602557861,0.0904000153935873,-0.01282452836229145,-0.02527743784147552,0.054627845028748075
SLIT2,0.013560350501089145,0.01599352724833773,-0.003135704327393655,-0.023605033406424385,0.01289111634715604,-0.0317165627301353,-0.005806856644765529,0.03728638417046813
PLTP,0.03995997629933698,-0.036330740197901924,0.008920370755849635,-0.008034172021631163,0.09322793501747918,0.03715284259076541,-0.06719780014296689,-0.05276282210652353
APOD,0.14285354873695186,0.007405972315916024,0.024777299720422096,0.012180289759334877,-0.05597597385434576,0.04971353852296479,0.0058214010101056085,0.07000932150268435
B2M,0.0929217683305482,-0.03069463886783053,0.09037329722421339,0.04311733042876616,0.08329651496265025,0.07758996568554763,-0.04425053816053439,-0.013180611102334022
OMG,0.029616687498701576,0.0682936761906504,0.0011893868842375605,-0.04233861712574026,0.0003003375496417058,-0.05914247711030856,0.026173952420535735,0.04458013770962535
CXCL3,-0.014653600838776155,-0.013557638242149951,0.00698312500316764,0.0011677869368005986,,-0.0163376097442514,-0.017944143410572613,0.03384247775952174
CXCL10,-0.019405179434829823,-0.0442307475243823,-0.036778510766978904,0.008206149410614472,0.0045468013085022355,0.07936204876974491,0.018150603874023823,0.1447110628279358
RSPO3,,-0.010769519832361856,,-0.01332683713858604,-0.06037212416716548,-0.020432748080539062,0.022283346813373787,0.007684997778747834
CORT,-0.02385244264284776,0.043225643068121815,0.0320534631295246,0.009033718958102753,-0.04184536898340579,-0.03536344839051212,0.07760263872515459,-0.013415307265654878
NCAN,0.16775387324243551,0.006279178429140735,-0.07313563336381287,-0.07437392983286466,0.10009582564794245,0.07447398211540711,0.009810302820818623,0.0482919218543035
PRG4,-0.03255298388722899,-0.035890228970010575,,0.07523111627564498,,-0.01770031114736895,-0.0204171331147876,0.20496076492142648
ZG16B,,0.021203282789898862,0.08338722923957305,0.022673496523143724,,-0.019110330310230354,-0.01091486755085125,
TGM2,-0.022879104083802847,-0.01840690321556046,0.02567464229391315,0.022796344022963745,-0.030441178581521327,0.04198203559940252,0.002269362465014366,0.03175044945168914
VEGFC,-0.023357415881086505,0.015286078170521711,0.022114795151611546,0.026646868841698118,0.012008928649404888,-0.023336748919900688,0.07085110775087347,0.03295186104823391
WNT6,0.011116089268509193,-0.01983114034218424,-0.012203962812672341,0.09717333330995229,0.0016104257800178242,-0.01740593825798527,-0.00028237643482643705,0.00803372025632538
NRG4,-0.02207642787075282,0.042690725043380374,,-0.016007819169685127,0.042107840385772206,-0.004397219217391386,-0.020969227839597978,
PMCH,,0.0009062314428674439,,-0.022180392997760416,,,-0.015976343009491033,-0.018822393804791573
COL9A1,0.06820590022689751,-0.028171741015945898,0.04466422093710806,-0.016718998780423506,0.183895716089647,0.11893108335071798,-0.029253270587196505,-0.014958124276896127
GDF11,0.0155804029606088,0.058723109346222824,0.08150070032564555,-0.030842475803467932,0.14766819012633461,0.06295164193675971,0.06832765997054016,0.01803981886336899
IL24,,,,,,,,0.1833164678898799
SORBS1,0.007327203580553479,0.03658500421759482,0.02205191694402839,0.011435971057646967,-0.036233981591410995,-0.03702871939212265,0.01630549274858698,-0.0023431372998401773
DLL1,0.0009541584427832934,0.05069618673237217,-0.07550458193918128,-0.0043657279139049715,0.09619151220897536,0.06501858329974335,0.004531018928935055,0.05903081153825337
TLN1,-0.02174818682114246,0.003856968651540231,-0.00868441453231532,0.026583364927366262,0.1481150890256493,0.038551392352608536,-0.00022765631856947084,-0.05143896123408626
COL2A1,-0.022596677699211122,-0.013743619372141323,,,0.035489523069724596,0.07646240577427402,,-0.03287967150301185
SHH,,,,0.06899479183967414,0.07787991384936724,0.01711172141071439,-0.02032697444810262,0.03735800313125292
PON2,0.0709373019758656,0.009996602216224735,-0.04807161248554771,-0.05891710347947418,-0.013774246075327174,0.11211614606592517,0.03297467482937797,0.056779788647092135
ICAM5,0.09926085303662632,0.040662918805437105,-0.01570924095177265,0.019746932035243546,-0.08857497993267316,-0.03192529686294356,-0.010417221560668486,-0.00620210552148218
HPX,-0.03598374735891051,-0.013006901931578585,,-0.033256445541827925,0.06199782714699126,-0.023790971638746043,-0.021419751088300885,0.045420095960326555
SFRP2,-0.02941956685552105,-0.0317286831806766,,0.020723565447673505,0.025500550539142467,-0.013038935642920928,0.04587421797974679,-0.02720790058566285
CFC1,,,,,-0.031523105760181594,,-0.013736464738923006,
CD70,,-0.025521123231418617,,0.051091510888617235,,,0.02846968867994753,-0.02672737266458205
HP,0.06414538230508562,0.009945893677252893,,-0.012590733443117706,,0.05213916626748722,-0.0204416650994638,-0.06547219040205779
CXCL2,-0.05992449863630568,-0.04690063816175532,-0.03097898668234324,0.020686988325521304,0.02176487323930441,-0.01285551790565857,-0.01190026150465507,0.022018567615236993
NPPB,,-0.03078825882097153,,0.038269083964887124,,,-0.012028207169398841,-0.015156694759105445
CCK,0.06376808492435268,0.08215687982675156,-0.012227569122625933,0.059986112751436074,-0.18557054912182655,-0.040810812099564955,0.034082558350243056,0.07864149007231383
SEMA6A,0.06144872794522613,0.003923053320336043,0.016337469833293625,-0.0076862467795502315,0.0722559591919492,0.10587765839265097,-0.013581811431210119,-0.006243741623054758
IRAK4,0.01723984027658073,0.0033488145365569108,0.01600336112486248,0.008125108836364086,0.1689280522847721,-0.006541553772782319,-0.0030498672345588675,0.03751376900603214
GSTP1,0.024296287628213155,0.019551714172003524,-0.018707002759478772,-0.029062789997324413,0.12728673434768928,0.0815610095828587,-0.018796163896429387,0.013862222923693325
VCAM1,-0.005541041938901163,-0.006933504160445224,-0.003960566337285679,-0.01864154530427897,0.08102829977334713,0.08275736665231026,0.07274264246740522,0.016110456447819683
NXPH3,0.01597443048036914,-0.0023292519613461555,0.054591831704854016,0.07071981418246523,0.08700068615901488,0.01754586577854103,0.0069370699650677424,-0.0005721847730050976
MTMR4,0.023595510844485825,-0.041843425665475206,-0.009075745666088285,0.04714558606800818,0.018422006685476815,0.03898038928178669,-0.004429879571131802,0.06573461187542144
LAMC2,-0.020160121701878562,0.03445127131047664,,0.035563427376585424,-0.025560951092847766,,-0.015142170909140459,-0.016567600302840033
IL10,-0.03198473610213803,-0.03800288468925635,-0.017480000604705042,0.010052320882256304,,-0.021438599073355682,-0.04734437560722402,0.06872426838552247
SEMA4D,0.0305121771379522,0.015195088654182426,-0.014816709689462202,-0.03544589496856359,-0.022399137547639763,-0.04671236789701267,0.02695043559817657,0.01991822152001174
TRH,-0.0393417250461896,-0.015865525857573184,,0.052040815854645595,0.05559703498651943,0.016727865349220324,-0.010239457172416531,0.028797480391409405
SEMA6D,0.08464402629529305,0.008678405857471871,0.04501827983217959,-0.026111932285896432,0.15478977972726884,0.07446863823174381,-0.0014923978608758447,-0.016630453647423788
CEL,,,,,,,,-0.020596363429897246
PDCD1LG2,0.0003977414181821895,0.009641142286577854,-0.020165669933331427,-0.06777404101565783,0.1056672771331349,0.033862950349384614,0.0004309434918705176,0.06454348114324093
SPINT1,-0.03121401721781914,-0.024559506266757895,0.03304684461147198,-0.030634898660383537,0.04164409774132279,0.08468424405616064,0.007360280175958843,-0.013337199652073473
CTHRC1,0.034530486077997836,0.04019723540247146,-0.01830732140456084,-0.026180132294638152,0.17933288560936556,0.02642965059378255,0.03703847639154674,0.012811966608483794
PODXL,0.10706077422260081,0.012998629095173105,0.00896807421279343,-0.030151429858795625,0.09642882546564395,0.04975372068541044,-0.0214513141070154,0.0172146154086181
JAM3,-0.025450862331690798,0.03688555065031348,0.04014255399350619,0.004668083303164049,0.07133933785634093,0.07062285656210546,0.0119489462774362,-0.010213439469377783
TGFB2,-0.0024251370754164014,0.01778399455703901,-0.01783258902049828,-0.004963460032551902,-0.002130601617372479,0.07556165966450068,0.038848702960083956,0.02272213622481224
COL18A1,0.026540365344226415,0.006621444255644721,-0.032936458590936676,-0.056054425318349754,0.15164761663101708,0.045028085135271546,0.009435126163215016,0.0199729308233296
NODAL,,0.033324583479420904,-0.011754462309317325,0.016730783205145518,0.0795836505522841,0.04837468080535519,,-0.015583028611998334
INHBB,0.015443283767130207,0.020776031922630587,-0.025833747078766445,0.005185970560245776,-0.026784435369567903,0.06971507082967529,-0.03655487257310658,-0.020082728878661162
LCN1,,-0.02416556929404367,,,,-0.014337205094468234,,-0.014716199527839858
ARF4,-0.02064989919059266,-0.0031757200919310708,-0.024216471951997384,0.01049458187352997,0.10647778829315582,0.06278461051068274,-0.0007419605104217793,0.05818833172864486
CXCL14,0.011126292559905807,-0.004565085557885091,0.0925963581354217,0.0431124865792895,-0.12640297824457836,-0.035159463133579615,-0.02777864313279993,-0.09998701805433752
LIF,-0.04558982876647177,0.0004811333967806931,-0.014874597757844471,-0.004765739198373668,0.06103342196133677,0.033608517132538304,0.0025902249664733405,0.0010145473707864868
IL17B,0.07429244842286166,,,,,0.07902837039518751,,-0.023562937844369313
MMP1,,-0.01191934669344618,,,,,,-0.024255988438309485
MATN1,-0.018985852660212247,-0.01042638969646628,,,-0.0218618682747191,0.0853010851590076,-0.012179272019504476,0.036863389316332304
ADAM28,0.02863707782134679,-0.01587568833363689,0.07158332194634826,-0.024598578848617124,-0.006796055074402068,0.02037137851881326,0.018416815604300106,-0.035543712176048396
TCN2,0.07331478169920537,-0.008340509348311223,-0.039648964554349506,0.02083431469048754,0.039724215006533004,0.030687826370259172,-0.01036195878629068,-0.0008373185515402887
THPO,,0.009961710403172497,,-0.007118893443259359,-0.031088529923668482,0.026208660416726242,-0.025003517354992955,
CUBN,-0.010824157773517888,0.02567364856364259,0.07806864928696951,-0.01418879719738963,0.0790071035463687,0.05259780055350465,-0.029212567099561847,0.07062123810714899
TIMP3,0.0512775483476649,0.0395317690658395,0.02843360445627433,0.038078292687774656,-0.021667418767343467,0.04991589983121131,-0.01775500387404642,0.06331361625092302
PIGF,0.01467767978815198,-0.010030172361198589,-0.026355206402654645,0.03837595870195082,0.10566208483264398,0.07615427200927803,0.04191955516685283,0.050039235158901546
CRH,,-0.0283128415445847,-0.014751819203611977,-0.015416797541161452,-0.01842317761150288,-0.022046851269836125,0.14475484754984963,-0.04128195168430701
BDNF,0.06924119647353043,-0.055996310694671134,-0.013196370848676942,-0.03433651304231568,-0.04052748555389095,-0.06910293543740392,0.05221941275406129,-0.019447361946660056
CCL5,-0.033898118131763265,-0.03861641485857133,-0.03535512942809509,-0.006752767296651332,-0.02691172821598124,0.042528129466094806,-0.03093373085830834,0.0017988188800859277
GAD1,0.012649604840078271,0.10373037147731917,0.010698248230222675,0.009313780615938683,-0.12983952012479855,-0.03384094888178389,-0.031501672433293125,0.037721436914512615
COL14A1,-0.013026046611874243,0.018572974088699068,-0.01840840880147124,-0.010030993740537314,-0.028520457582473735,0.03407158325227019,0.041868680607482715,-0.006715506173112394
HLA-A,0.0499613791599081,-0.04784291141969142,0.08958843347967055,0.03012259371016978,0.05192824111869221,0.07966991290273087,-0.036137290083171944,-0.05717415161772978
CD5L,,0.03538489575926918,0.03378498036727818,,,,,
FGF18,,-0.012215057471250967,,-0.012248530356094824,-0.025560947369382626,,0.008125593490435633,-0.02297204092426772
ADM,-0.13756033900326758,0.0062212303227992625,-0.0288047291383367,0.05791854779110285,0.04519248957506438,0.04086009597113566,0.006553807523655267,-0.02207214606970299
CCL15,,-0.017204889867242744,,,,,,
GNAI2,0.07981849690828134,-0.005998883180092572,-0.006996143703934495,-0.05456857323958246,0.12397842130012107,0.059285359374226944,0.014020346745067847,0.005522964731306744
HDC,,,,,,0.06796744614500029,,
COL11A1,,-0.011493516144640217,0.016128803688416522,0.0663422090602826,0.1684528896402406,0.03301345446636113,0.01038352857024817,0.014473574089189877
NUCB2,0.011473049978017721,0.001003333112904184,0.008523303128992491,-0.0253576736135108,0.0015935367434364185,0.03718033987094771,0.004645424243647953,-0.01619992093717079
CXCL1,0.015061526330758348,0.000734092511583866,-0.01582517413238202,0.011570477193708708,,-0.02574441189756423,-0.027558492863085926,0.019218747675528804
VCAN,0.03219018473263893,-0.01670515458945327,-0.07111458627090418,-0.07039963273659736,0.17836316450412734,0.057958963293745246,-0.033434175304409564,0.0243013874641228
MMP7,-0.04781909494243852,-0.01514814293493257,,-0.02435091152781466,-0.006023135341839909,-0.010464977337858443,-0.0120282071036812,-0.05402612707764222
PTPN6,0.09768401639641493,-0.024955191687085067,0.037035261777986175,-0.02177229295991769,0.14552852934569024,0.03977066991422138,-0.019962641708067233,0.020489343430933563
PTGS2,-0.08474823319879386,0.024458184015220288,-0.0141231377850067,0.0396422872550845,-0.004349359110065391,-0.06141099065426496,-0.0202135659909755,-0.008471831868705985
XCL1,,0.016106135328296023,,-0.013326839381519715,,,-0.01975588011471157,
CD58,0.03793077593652789,-0.0076817449510021485,1.3620499478397099e-05,0.04926891876034194,0.12557257659630866,0.07924534728531613,0.021418442375056083,-0.0013836205756667965
TNFSF14,0.04099773058470723,-0.019984323410173633,-0.016505134898404213,0.02164925226001929,,-0.021805318231027656,0.006586320155032449,-0.025044292260689913
CNTN4,0.040654595040888,-0.00898658818126516,-0.012920166946754257,0.05025051435782127,-0.07510892036913155,-0.037158973107754,-0.024509515836198138,0.11349413620880282
NTF4,,,,0.10749468264418868,,,,
INSL3,,-0.027793396714691013,,0.1535181316621708,,,-0.01386978786540216,0.04197181948637742
BTLA,,,,-0.01944213624464159,,,,
MFNG,-0.011018484258823505,-0.016443716249107676,-0.026515382252967158,0.0156645946232083,0.14130747301059593,-0.0027562392237483043,-0.0482414234806123,-0.026997526830851513
ICAM1,-0.07323339494965625,-0.02628039646556375,-0.04290127791225266,0.020623307722830407,0.08719821389442316,-0.004016189100817271,-0.0009084550557234137,0.023695260467457565
PROS1,0.016964534829304243,0.021061633372245297,-0.0033838600767268846,-0.008376400407848705,0.10037366777150064,0.04576721728053356,-0.03616272122481821,0.0025654258638618276
CLCF1,-0.05769541547880982,-0.052615903499517266,-0.04051266572239644,0.03509088705581757,-0.021051355038608183,0.07970489604634438,0.018601426591909352,0.03667200846723193
PSAP,-0.030218559360882212,-0.06110194832434704,-0.007131341627661755,0.05762746336768474,-0.14787801171417694,-0.09789183316445876,0.01491363947830549,-0.00010285167715317771
EFEMP1,-0.06928558849479242,0.0009856563648904814,0.02633591414592094,-0.019646482676516416,0.08767418361321358,0.02990310919414429,0.02007085921961633,0.03934221377577932
C1QTNF1,0.010767843934821594,-0.007398290465307495,0.0019186624394903662,-0.05140618407503353,0.011330732318506252,0.03649980815942282,-0.014512560181116768,-0.03275029743094846
ALB,0.05741977862506433,-0.035031192188831134,0.024573477863950758,0.030988837668605055,0.013832983084018402,-0.017553682829870673,0.0029622627634934254,0.02828457096545357
EFNA3,-0.07609647259691697,-0.03486050623049735,-0.003394029141480041,0.02626853761053056,-0.06123271943801578,-0.0559352889251805,0.019155784214538486,0.02714155867717085
DRAXIN,0.10694010756551568,0.050550244606274594,-0.02830547051424983,0.018838987141149743,0.11798233706272679,0.02863049424507361,0.07307477271572735,-0.019261922411629995
RAET1L,,-0.021651325967072033,,,,,,0.012744972735259489
NPTX2,0.05473752731605759,0.04310575142937551,0.024519484935844653,-0.02351197957245419,-0.15117814946719238,-0.08379026330328956,0.029981528271952967,-0.01757211115097725
FGF11,0.016383599290591903,-0.02755206284080785,-0.01221920326595628,0.008614352778021563,0.07371287039443798,0.07723817200027912,-0.02430584934191599,-0.0021572281966438338
CD59,0.11319287540580028,-0.013457357830359536,-0.01233733207259689,-0.08737423469585377,-0.10825832358842949,-0.04442163864048049,-0.002288601964677097,0.03179052380840554
COL9A2,0.1187987623633735,-0.0071049116163332615,-0.004100858364861909,0.0009403590289965963,0.1383146744424655,0.029174951101521872,0.04217235133496272,0.008021942792965862
DLL3,0.12310251459394408,-0.002477060150847267,-0.03802146086160175,-0.06726289068232642,0.14990829969755623,0.041124467340994314,0.02092650749898483,0.07380436007612505
FGF5,,,,,,-0.013977898819777344,,
LIN7C,0.059048312912996156,0.008245226586644349,0.041271242617759156,-0.007446435592515883,-0.023493917410410178,0.06005599356232761,0.0446983923996295,0.0003204862479463629
GDF7,-0.018985865580712916,-0.037417379374770826,-0.013864258517788376,-0.021854949836590497,0.029831560669716352,-0.025004176770865576,-0.0020296756195992477,-0.012615434675359964
PSPN,-0.03024726302107913,-0.019653305787909747,-0.024979725060878505,0.08124977012706269,0.029623147297809172,0.0843307253980947,0.01769477794034474,0.014149831171915
ANGPT1,-0.07129335710769598,0.04330300362534907,0.01989995654128483,-0.012685734183368089,0.005050252370756002,0.09103561905625157,0.029603519931916726,0.019199792397836125
PNOC,0.031109327163781914,0.016648714778009336,-0.029013572181285932,-0.008667159590039653,-0.11706473066346533,-0.06424121430956171,0.022066420372250893,-0.013415308725199427
L1CAM,-0.041874803326810255,0.02893415884155377,-0.0470854790868421,0.014131272264306523,-0.023791126655778688,-0.061747177730802946,0.060195001098068655,-0.015045281748287917
APOA1,-0.012662418942905826,0.03574115081540134,-0.0016080786849451878,-0.019075058554599372,0.09074340169120468,-0.0299148175998844,-0.01806087655935927,-0.01172371560346319
PSEN1,-0.030106881543132735,0.015418685551230377,0.014838768773944189,-0.014461081228557045,0.009577724140669921,0.014909510908318362,0.02945219890838843,-0.016359543964699713
CALM2,0.10152521656233401,0.016416603971878437,0.025585416421462306,-0.05540491149487927,-0.14805002132178668,-0.08331165990168465,0.052490542375480224,0.006384059431213102
CLEC2B,-0.004821125610976042,-0.011114853012659708,-0.035755586481310365,0.017323189644459697,-0.003682837802027713,0.06944319886691058,-0.030591892873917552,-0.02635473521552422
NTNG1,0.02546413947762918,0.05465065138721521,-0.036303518728504035,-0.03668331464728733,-0.005903747344114298,0.018320477343781106,-0.02105522397714114,0.036041614075523976
