,UKF259,UKF260,UKF275,UKF296,ZH8812bulk
IGFL3,,,,,-0.019505703705636646
BMP1,-0.006243052113227879,-0.029424097428973107,0.01709688112408094,0.027136778104782527,0.023071515854471116
NDP,-0.026352874483494496,-0.06633181880726188,0.039900254240146274,0.011964914460757516,0.05473208647911421
TNFSF18,,,-0.010336035947064708,,-0.020115887935733875
RTN4,-0.02323052689880079,-0.07557086204254311,-0.01291188263501153,-0.07044607851533809,-0.003721476072919249
HEBP1,0.0037363776346375265,0.021513528772707693,0.011121302427201113,0.07632459629410607,0.05412935478968709
WNT7B,0.023356774079415717,6.4157126454394105e-06,0.0195804674578869,-0.05080840937436818,0.008827084588599855
PTMA,0.017502006305233967,0.0150729976010064,0.03517413512516037,-0.008841304094671132,-0.012638503344419991
CEACAM1,-0.018437609068591182,-0.01806680719242955,-0.0162561221491582,,-0.02890443083652397
PDAP1,0.038502835238149694,0.0355652426494391,0.0005250896901382482,0.02447316267288512,0.058020733938761504
QDPR,-0.012053276734702686,-0.06465971440316105,-0.025396064237896053,0.039621323099388865,0.015274441531492327
POMC,0.037756314552835804,-0.016342217971850117,-0.011993118758504541,0.008554130080035516,0.07099054289831344
CCL17,-0.016698955088079375,,0.11740797290863722,0.006286610566874217,-0.025717143588534806
VEGFD,-0.01860448002906297,0.003544367477845686,-0.013734322572404619,0.03606169247562372,0.010227510192649591
TNFSF13,-0.011518565486106516,,,,-0.027578310677705338
WNT5A,-0.03387711395664293,-0.01115856382488332,0.03935108367553189,0.020119494801297627,0.034858449099032844
CXCL8,0.11280934577877334,0.07136952260222147,-0.027894671701185626,-0.03903596745562611,0.017878303554102214
GRN,-0.02698231691779196,0.04075549913131586,0.06438935780785496,-0.029606816816822923,-0.05162130200888504
MIA,-0.035162397159687026,0.10378059291359357,-0.025337527705307915,-0.032750911882857676,-0.07600688449436707
COL4A4,-0.0331748004905901,-0.056041326572137895,-0.013458654186689458,0.03234094195292828,-0.03961518085216971
TAC1,-0.008062440946001267,-0.022486881686387412,-0.016842842640650234,-0.043503677731845235,
RARRES2,0.017097523712095997,0.07335929301951825,-0.003809482827863515,0.01268338464784086,0.03382541138747965
FGF7,0.06079842126876477,-0.033096319028430764,0.007340470219538942,0.020367203936754993,0.009593386211507753
HBEGF,0.031642361862985184,0.05319506461928355,0.03160670945858078,-0.010034714190688866,-0.05600379899068953
CSF3,0.08243817206670831,0.020739863888265094,,,
PI3,-0.0004980603317894179,0.04411900965454604,,,-0.021850907849820536
