,UKF304,ZH8812bulk,ZH916inf
MFGE8,-0.06862924350974152,0.01206928732389648,-0.027557821019796532
TGFA,-0.03546268205857363,-0.032881231738829855,0.02403561528270593
SLIT2,-0.06828982706351397,0.048716128286074016,0.010834654986408895
PLTP,-0.06795779281757265,0.016789095672597565,0.004289982557555487
APOD,0.006988797231343229,-0.012068558245628394,-0.08417751692695911
B2M,-0.03457630933138398,-0.014978425037250026,-0.05566703339458826
OMG,0.06618385883099176,0.05454104590824823,-0.0037612323924026466
CXCL3,-0.031625897773692575,-0.017927695957728685,
CXCL10,0.07086136271124355,-0.02415243052465735,
RSPO3,0.02816172495000002,,0.09351949836496082
CORT,-0.011128881374744576,,0.045358960425889605
NCAN,-0.0354281934716662,-0.015443617536339665,-0.07239307785065194
TGM2,-0.08330217075679666,-0.02615004748090233,0.040376652328862304
VEGFC,0.01871612588297212,0.10352311497342431,
NRG4,-0.02828159902087425,-0.018988140329915262,
COL9A1,-0.022154210915548988,0.03706839533926079,-0.019622562397069464
GDF11,0.04244259699417626,-0.039640160355804636,0.05865879034997792
SORBS1,0.03101422769660446,-0.06847864980902098,-0.055526835026557475
DLL1,0.0423689455335403,0.006230481659386786,-0.03139312987692513
TLN1,0.0231819807182416,-0.016115892220096097,-0.08201497001110455
SHH,,-0.02275056702400735,
PON2,0.04356817245051365,0.06818263087331755,-0.05657109319739245
ICAM5,0.006344668597537638,,0.08422868581944556
HPX,,-0.005559129965939198,
SFRP2,-0.02181728289782187,-0.040316517370539165,0.027095003042379426
CFC1,-0.023076809275678442,,
HP,-0.05207270646332737,0.12198959527099192,
CXCL2,-0.04127127196555124,-0.00952857918395877,-0.05136052971873529
CCK,0.006772690655134202,0.026611698602436472,0.03971200606294804
SEMA6A,0.015664366741490174,0.07678757782119301,-0.051617345761549235
IRAK4,-0.009729710645934284,0.11153117756713891,0.027789064266142714
GSTP1,0.01899343121785443,-0.011037043633331177,0.03664790330087078
VCAM1,0.08648949877452919,0.0029605314209143257,-0.056450673167103095
NXPH3,0.039055221898303995,0.036553224741174305,-0.06563882943447812
MTMR4,0.006702557119770653,0.02080072035697305,0.03629730266127904
LAMC2,,0.009746497232600576,
IL10,-0.052103405494781534,-0.01770862941701485,
SEMA4D,0.01719018894267359,0.027954844990775624,-0.013594051376866824
TRH,-0.03593708951495681,0.04188570754963587,
SEMA6D,0.025535501791390938,-0.0686744554166956,0.10710139593452132
CEL,,0.03845769258018559,
PDCD1LG2,0.006081669525746802,-0.008158025767984271,
SPINT1,-0.004470477882183121,0.06426557395251063,
CTHRC1,-0.03178794317932689,0.04885189076015127,-0.05376626208680723
PODXL,-0.06251355187067004,0.023107421548345466,0.06914423687561537
JAM3,0.019123345290372615,-0.07408724226824451,0.023352072126376165
TGFB2,0.017398057772391517,-0.04118386660683416,0.09247947338988438
COL18A1,-0.08450849940797169,-0.04128063677206624,0.03749220603146941
NODAL,,-0.009205099810040654,
INHBB,0.001199076203780556,0.016826945371866353,-0.05532933921176239
ARF4,-0.03917948459869539,-0.04919429192582286,-0.007094268901387044
CXCL14,-0.028193844218689177,0.016035702127350622,-0.018079490296615975
LIF,-0.03139729583561372,-0.012294475203598216,
MATN1,,0.007938475006663333,
ADAM28,-0.0019651029294990414,0.057008303481663004,0.06719353624811794
TCN2,-0.07735574684233389,0.03422360737526991,0.03976737354309958
THPO,0.00439361238471754,,
CUBN,-0.02396662038857577,-0.016762669526850005,
TIMP3,-0.08519437471365675,0.021621745389636453,0.025763590014379743
PIGF,-0.04708722535430383,-0.019182717403576938,-0.02299756726528569
CRH,-0.026737044361800584,-0.015512504692993421,0.03761617841173547
BDNF,-0.03093573326954494,-0.014153537711761676,0.03598701133679909
CCL5,0.09896309758818196,-0.05091963989027462,
GAD1,-0.05892948593980614,-0.05298466052941687,0.06172568285875955
COL14A1,-0.03261345104551293,-0.03699433578208596,
HLA-A,-0.0029268067240325693,-0.018582249092767546,-0.10946928250450273
CD5L,-0.03252649799201525,,
ADM,-0.018252645475175865,-0.03336120197197184,-0.0675520062948408
GNAI2,-0.019111418786941666,-0.0006296877450544972,-0.1449058697953509
COL11A1,-0.03948180904942674,-0.017844035950866418,0.04927189607825897
NUCB2,-0.00019194184784018193,-0.041869999189506374,0.05556828490866978
CXCL1,-0.04437624446571174,-0.008820936991810547,-0.032793328662304486
VCAN,0.0074069331031282205,-0.061430588644048566,0.0611090102198772
MMP7,-0.01914137775731694,,
PTPN6,0.0007585529022197513,-0.02489231895691249,-0.002456751385477256
PTGS2,-0.04501510994797151,-0.02295800069917788,-0.011416607690138861
XCL1,-0.025108041292874552,,
CD58,0.047355080757720144,-0.04711991161794217,-0.024250151004976087
TNFSF14,-0.016530428634681425,0.016912187489017072,0.06788264600952776
CNTN4,0.01855058482706859,0.020208245979123414,-0.04971118663031306
MFNG,-0.08280957405119875,-0.01472487575129932,0.08943783656145353
ICAM1,-0.02645381271387993,-0.034458008295486495,-0.01663221400755402
PROS1,-0.015474537290984821,-0.029579756825071055,-0.0037403798555553217
CLCF1,-0.018216911128532323,0.00932913732257707,
PSAP,-0.06298100543284485,-0.0018104475170623215,-0.038111446064360024
EFEMP1,-0.06842105587348266,-0.0038255701101528685,0.039351075441756
C1QTNF1,-0.04015465756375991,-0.021778214696539618,-0.03774357406504235
ALB,0.01769928408559459,0.00968999213652131,0.03213757150327078
EFNA3,-0.006560610538561009,-0.06719501171098435,0.003701311324600161
DRAXIN,-0.0262041804703577,-0.0032622741735748853,-0.01944339809329599
NPTX2,-0.02918004258836022,0.025864714922935822,0.04648525045215753
FGF11,-0.05113501237241288,0.08039660103296468,-0.053447381340106105
CD59,0.006454114089766928,-0.002237961728569303,-0.02973041635839755
COL9A2,0.06922508601272999,0.04110045961327924,-0.1269989516035585
DLL3,-0.056328283408296716,0.003895786818862102,-0.003787286203835237
FGF5,-0.018409266743957556,,
LIN7C,-0.01695789662498017,0.11013605833916257,-0.06719932468828985
GDF7,-0.018489171608081837,-0.030343923009960902,
PSPN,-0.041756123882475,0.000929209475925792,0.014638423845450499
ANGPT1,0.09406000890344517,-0.019962253231311424,0.08155838057835037
PNOC,0.030366042405006094,,-0.056099608702263284
L1CAM,-0.10266693013875837,-0.02964589671169016,0.08041351893289235
APOA1,-0.049062626650034816,-0.025617456902883026,-0.0297473164649274
PSEN1,0.0822520452384826,-0.022646346125367787,0.0453801593476592
CALM2,-0.005375757355449424,-0.009930462756480591,0.06230325382045163
CLEC2B,-0.0733492515387531,0.04028217819251967,-0.05571545368112572
NTNG1,-0.00036999408429940037,0.02253144003559737,-0.013422976080168939
LRIG1,-0.03275112260213657,0.03780079296061751,-0.000758778229741505
CPAMD8,0.08413814298662647,-0.037232551995464325,-0.011429120104181054
GHRL,-0.020531596191686128,0.05246637952863839,
NPY,-0.019707128305822372,0.030664095285848864,-0.045674498611979295
MMP2,-0.029118949174880216,-0.02114960275485779,-0.0683209017336663
ALKAL2,-0.0724031849245299,-0.03275982115575209,-0.05415997131708392
CSF1,0.02178326825355186,0.06538804892735664,0.005312858461554959
SEMA4C,-0.03409403481262079,-0.04472325143641807,-0.010610949013066029
ICAM2,-0.08729880610681907,0.05545793236041991,-0.0030154059781270608
SYTL3,0.05183717560780538,-0.053737717265714594,
IL1A,0.004408789293136349,-0.03590872011822588,0.11866302560207309
PGF,-0.038892696461903145,0.035110594278709606,-0.051360556025358474
LGALS8,-0.0197898348214187,-0.053235384535022155,0.0052963617407054495
DKK3,0.0024218138449596718,0.021580348185691548,0.024125323038995405
COL16A1,0.027320660613043935,0.05212874060919399,-0.0024004586448480537
TPH1,,0.022091687256914887,-0.028448225201077627
TNC,-0.013997990838484088,0.0644369640125996,-0.042733076910817236
TNFSF9,0.01981995523190432,-0.01658258005926031,-0.03853660385125081
C4A,-0.022154216758167988,-0.02529814008448043,
CNTN2,0.04162063178759255,-0.000259377168523561,-0.05229871094981004
LUM,-0.04315917802796703,0.04982942922084379,
BTC,-0.026999932057054338,-0.02170675893803693,
APOC1,0.04226612034816971,-0.004982525054609801,0.002099069915190439
PKM,-0.07832070031345521,-0.011053857407689247,0.010319728899196374
TNF,-0.019859395215688434,,0.11456632213775449
GNAS,0.005050479474303401,-0.02119430177319745,0.06801104021492775
BMP8B,0.007813950426704215,0.03647107696756821,0.08702469730269159
CCL28,0.03157168636282396,-0.017487047126138938,
PTPN11,0.03737678769076884,-0.01958764960832152,-0.016434044757498746
ADAM12,-0.0472610254487144,-0.005514468792989554,
EDN3,-0.03296892020718967,0.02818671963082121,-0.0467237305702015
CCL22,,-0.021706759898694007,
CCL2,-0.03914782246317821,-0.01173495794836834,-0.022078796536866094
DSCAM,0.0315206421618403,-0.0017358630876538929,-0.012853594279009862
ANG,0.0132505340070348,-0.061482335418919065,
FBLN2,-0.023971565694152198,0.03164078746882102,-0.029104326987895533
VEGFA,-0.014584571162496151,-0.029982909517563838,0.04065902418169555
F10,-0.03023209506998749,-0.01878043523617269,
SERPINA1,-0.0002728291072698397,-0.05612372992828264,-0.04035064689612388
VWF,-0.07651906292334391,0.011422170254105888,-0.05872656039597544
GDNF,,,-0.040254914427020394
VASP,-0.020737034947384242,-0.02134582592574651,0.011670577410220985
ADAM15,0.012948830915134034,-0.0045968042687464785,-0.02412632707408516
WNT2,-0.031167274300215524,,
CALCB,0.08021177692544225,,
OLFM2,0.0368072348682339,-0.02238725281807817,0.1012375898443176
MFAP2,-0.024256564639436904,-0.02904289774936036,
HLA-C,-0.002406640546819445,-0.010016897405185314,0.0514782734928486
THBS1,-0.02749652359446829,0.016862725918628474,-0.0835018864404029
HSPA4,0.012991469867077617,-0.0201336419041944,0.02594441609084672
LMAN1,-0.015312373526814884,-0.004231905741281029,0.029785412725737873
LYPD3,-0.0035135535516455474,,
APOE,-0.02108696240385338,0.0013330661781039378,-0.039059981508159806
SOSTDC1,0.015513714519026396,,0.00936099286697733
ANXA1,-0.0551198133606618,-0.007404315658555463,0.006738692446710214
WNT2B,0.04216790005280103,-0.002459847736633195,-0.04929264350095633
AMH,,-0.017487044896168716,
GDF10,-0.04116837671984015,0.11443427254212586,0.07247748592060542
EFNB3,-0.052020662514522684,0.0043833780941432135,0.12038499610241957
LTB,0.0018746233220742622,-0.030103976382268183,-0.03560997883621875
ANGPT2,0.049319128965590105,-0.02668641513084531,-0.06933716266920512
NRTN,,0.09552714387491106,-0.04218281429981392
ADAM17,0.05882182789930853,0.0047704432815839585,-0.09350755532847514
LRPAP1,0.06801765150973653,-0.010147440994642163,0.0027089494180117515
NID1,0.002471778393737209,-0.007653967350721136,-0.010146601063058088
MST1,-0.017693218263873246,0.03769442691587212,0.06340848137960267
DCN,-0.04769088522834263,0.02573321559738274,-0.010816488349125204
IGFL2,,,0.030128618013013985
COL7A1,-0.04841290314436964,0.03744207127329553,0.11227095098453461
CALR,-0.03737174724705664,-0.0676962047017396,-0.15424248119256767
PIGA,-0.05509781629640479,-0.008783291876870719,-0.017658299283079628
CD200,-0.031818848268381605,-0.03291982345293212,-0.09319779519914616
GRP,0.0006756458132795747,-0.0036311454651642167,
CDH1,0.06773138015119373,-0.0035562993450534088,-0.05095177195209698
LPL,-0.006041039140987594,0.007723539442477546,-0.04011683446410295
SEMA5A,0.0845135955958272,0.04131619122922054,0.052008715935512935
SEMA7A,0.006765935857233986,-0.08628663108675741,0.020939747388950904
SEMA4G,-0.0017339975694427889,-0.03266490367697476,-0.03615079700718932
SEMA3B,0.002730081421772425,-0.0018919375900177283,-0.03158127538560183
RPH3A,-0.020794035880301164,-0.039025576533993765,0.07638989857904736
JAG2,-0.009926039999325476,0.015120343825572756,0.03664504892183071
CGN,0.010048776969882541,-0.045967881292878994,-0.032204576856961854
GDF15,0.022136995476496005,0.006171857023510139,
SEMA4F,-0.05494990932555795,0.025106343326581453,-0.020095519128632045
NXPH1,-0.05673327558147677,-0.06032062510288637,0.11044619874759937
ARF1,-0.07750023241520744,0.008085549870111496,-0.005326356010143771
EBI3,0.07331146386879997,0.013344657840356646,-0.02740335464256474
TIMP1,-0.09061607623523767,-0.00894336288858493,-0.01166340992570375
SEMA3C,-0.0010969664783509992,-0.03530879355636379,-0.0351513115896006
GAS6,-0.06875219954903143,-0.04475604367217445,-0.015416847038981767
MEPE,-0.032751830373899435,,-0.03220434276983619
SERPINE1,-0.07864716021433844,0.023077175174844294,-0.027974360560949933
RSPO2,-0.052024856491753146,-0.004450192864663932,-0.005564260408618896
SHBG,-0.02119454812056133,-0.029220752460013908,
LGALS3BP,-0.019832437793087503,-0.008543766711579607,0.023109499192736704
LAMB1,-0.02211073055140871,-0.023422671582530693,0.1336736101073523
SPTBN2,0.014925123130341389,0.015379041419130351,0.008144803505030773
COL1A2,0.014336306439969228,-0.03203518453536342,-0.07067996666471066
LGALS1,-0.039978928093162905,-0.07509839253280332,-0.05052311959252869
BCAN,-0.07381456539781041,0.0008552790933766553,0.030601801841134577
ANOS1,-0.037572183745401604,-0.030506331653993597,0.062180313740666855
EDA,-0.025934063854127037,0.08263536160459187,-0.042182909483192095
FGF22,0.053887164797958596,-0.023646927031829853,-0.050540813632976966
SHANK1,-0.03469091984413124,,
TGFB1,-0.051791210194627145,0.012667348939685866,-0.00370295036583313
MSTN,,0.104917628260743,-0.03668465254831418
WNT4,-0.03274834079889736,-0.017035891894770342,-0.03279328348347543
TNFSF4,-0.00445666285938848,-0.026246263849793436,-0.038248517435006804
NTN1,-0.028016438719173354,0.0002843581442422876,-0.050325289537058004
CXCL12,-0.005547370572583365,0.048797855349299445,0.0750011296408991
GNRH1,-0.024256564485859805,-0.017262828321825234,
RIMS1,-0.03794402351711669,0.05418732139750209,0.04195078888735572
FGF14,-0.012994938652946545,0.0035526110486717812,-0.01000289535471449
IGF1,-0.024214822292278528,0.010998675744205424,-0.059756831812280906
TNFSF10,-0.031638637729342514,0.07394226728405083,-0.004174458913235182
GDF5,-0.031625881990962945,-0.017052175995732676,
CHAD,,-0.019193797716827048,0.07222188078926306
RGMA,0.053349001209299786,0.03340655592540527,0.052132142932185016
WNT16,-0.032748343627508475,-0.01585612085229594,
CX3CL1,0.0277186590605863,0.011466760253775772,0.07648967967137173
FGF1,0.04503348086869129,-0.02469269461563173,-0.05514637756994173
ALOX5AP,0.005285074948536372,-0.03705727568359041,0.04601353525729497
IL1RN,0.00804172214539003,,
FGF23,,,-0.037733299493357686
NPW,,-0.017708623539072262,-0.028448226909417642
CXCL9,0.002979465934634848,-0.020772525545368955,
ANGPTL4,-0.017072334227081012,0.016395988082123662,0.07924704193947352
COL4A3,,0.03994870988268286,
NRG3,0.02338003942346924,0.022538438799389614,-0.03541493865449973
COLQ,-0.036511852639188005,0.04920099521711442,-0.040743865050235265
TNFSF12,-0.04029902680036273,0.03240433010420464,-0.08705411816785497
DKK2,0.01650105091457909,,
FYN,0.05215275067517894,0.011073178349015233,-0.003933775582607438
ACE,-0.04161516008982234,0.03307050819395684,-0.037733372982844945
IL18,0.11573783378157601,-0.08272898675291969,0.09677104824735124
PPBP,,-0.020388156956849698,
CCL27,0.052894337686437476,0.0719752397986764,
SERPING1,-0.03199712129210066,-0.0016819460492699938,-0.005056674704433811
AZGP1,0.015572561718779646,0.031112419948430715,0.11450369325972234
INHA,-0.03694913627685652,-0.017708623434109054,-0.02567354252533437
SEMA3G,0.022162401952343095,-0.01633756451434642,
COL6A1,-0.015878274843045246,-0.012776049818017797,0.0720724639891937
FGF17,-0.024957009877367063,,-0.027778264168746788
TNFSF8,,-0.015856127016677015,
FGF20,-0.0391006915260987,-0.02916131366108336,
ICAM3,-0.04340812484433675,0.06320700315426907,-0.04358388285774399
LAMA4,-0.04092293290623325,0.007645213994170605,0.056825628365233104
DLL4,-0.030468216933491055,0.019458045872603278,-0.04074376342096212
SEMA3A,0.01780792436176388,-0.038179499637915074,0.12597785766049785
RLN2,0.04520305322322885,-0.026401512583394477,
C5,-0.04506700866239043,-0.022165399105809485,-0.05376625902877952
COMP,,-0.01898813727735979,
C1QA,-0.009721318835012562,-0.040283912233235956,-0.10745299736450298
COL9A3,0.0117186993533263,0.04009275174902381,-0.11926631490323503
HGF,0.023004306696368434,-0.04406029100353006,0.01235588832560686
P4HB,0.005057616005936156,-0.022703908054195716,-0.03195941572006808
ADCYAP1,0.034813032200480695,-0.03197014016591136,-0.052972892733682435
GREM1,0.057887502143632724,-0.0017072111180752821,-0.05477143493623113
EGF,-0.03139729827885062,0.014209579314432294,-0.03721214119207664
VEGFB,0.027261494675517316,-0.006285818211309869,0.08003882300520081
FARP2,0.09374459263069052,-0.06260085831812881,0.05687654959054042
BMP3,-0.023966629704990392,,
LAMA2,0.02093045021360507,0.06880986320046736,0.09428026109862202
NRG1,0.029135633968420532,,
EFEMP2,0.006297822080022483,0.03409655011670812,0.13715168209135187
SELPLG,0.05869286479325367,0.013688768995997865,-0.013817143364039617
HLA-E,-0.03997484353078036,0.06766893435023952,0.02101369631153917
PTN,0.031337271206238936,-0.011005227223446495,0.0306814198677574
CD274,-0.014121414653142048,-0.04321618945892468,
CD14,-0.05191741531780086,0.01798172868841462,0.03946680693636286
SFTPD,,-0.019678862622385246,-0.03615079008184254
SLIT1,-0.0009578219883869482,0.01499417234386253,0.048968207567698825
CNTF,-0.03832948805306489,-0.01633757096125281,-0.036150945210564195
BST1,-0.0037881062443483513,0.0012302408553259592,-0.03721214930273352
AGTRAP,-0.005492183703650119,0.04201182955550115,0.031613014130008193
LAMC1,-0.029758438207517536,0.017197221643702066,0.058468456054646595
COL6A3,-0.024530651732237122,-0.04565533714819692,0.013843924518665415
FN1,-0.10601014655179967,0.02458087485126563,0.024488141612333404
MIF,-0.039580017725365624,0.02387886430378505,0.007005353807005302
JAG1,-0.07308311017932603,-0.016827030034560084,-0.058790977688671274
NID2,-0.03591996624416435,-0.03863555886241406,-0.05686319785944481
EFNB1,-0.04549391037082571,-0.015568921758781953,-0.06866072667411291
COL4A2,-0.01561759399362651,-0.024273837300499663,-0.011818956382465275
SPP1,0.01295466088793316,-0.05618171324284955,-0.028044930473782117
PODXL2,0.008934413166346198,-0.05148510954883623,-0.002574855403944552
FGF9,-0.0569966053114284,,-0.05724208412312735
ITIH2,-0.030441287750526895,0.143208706298301,
ADAM10,0.05690632649677117,0.020873974001814816,-0.011740719219113927
CFH,-0.05500820661453547,-0.05150368615740885,0.0213923240235432
COL4A5,-0.005518677834774689,-0.0397173970785329,-0.017371547408512523
LTBP3,-0.027713341963951893,0.008526819550434748,-0.009773812968998829
GNB3,0.08942507201652004,-0.009693580600443317,
COL6A2,-0.07287558807969365,0.011457874213059126,-0.027741508897619806
GDF9,,-0.023984946009685718,-0.038248604634533744
NCAM1,0.08009795448118151,-0.02051877481035841,-0.050866763102781654
APOC2,-0.004437071106766249,-0.05160198868292018,0.03356937858844314
BST2,-0.029035666151334415,0.0035911940064098135,-0.07836517426436329
COL5A1,-0.06233841057075589,0.04194942863877462,-0.029747181883259238
CALM3,-0.009838843661848774,0.0035047612786795056,0.01747386761989416
THBS2,0.024104940338865646,-0.005379392822323546,-0.07864947069061633
SERPINE2,-0.02869690188998206,-0.03480883599585482,0.01601994225203403
EFNB2,0.024058733537582328,0.007954236538393857,-0.03975982887536726
PROK1,,-0.016337555013656177,
MMP9,-0.03340643935135324,0.14153680202010874,
NPPA,-0.022154209413161992,0.06715762974010664,
APOB,,-0.017927698759864063,
C4B,,-0.018144308544172455,
NTNG2,0.017287557948697754,0.03412297376271104,0.0002794903678786334
LAMA1,-0.04472259954766087,-0.025267052449900143,-0.0517669779910371
UCN,0.08601695829130862,-0.035047965840837005,-0.0431206535909243
ARTN,-0.028780077821206507,0.10936303383783978,
PDGFD,-0.02699993456653778,0.07446864285967426,-0.03721203710578412
EDN1,0.05752965971745029,0.03333294437325384,0.03002175199215682
ARPC5,0.001457007216995497,0.003796751610283527,-0.02682694426376626
GSTO1,0.015118972839520592,-0.05336091505496039,-0.0023212243321713536
SYK,-0.04326852879432449,-0.006677119545245271,-0.01109300310733194
ST6GAL1,0.015116079776260864,0.00801403655531821,-0.005680609497417155
WNT3,-0.03975739207477876,-0.04300022616589817,0.04470282851268376
HSP90B1,-0.022073555157995042,0.007629181712351368,-0.07327274543505222
ZP3,-0.025661389883363677,-0.026709718990332545,0.08848366374295837
ANGPT4,,-0.022606714357093372,
NRG2,0.08930207721114364,-0.025019309366668296,-0.05948385475498186
MELTF,0.07139737140425362,-0.002309380294179953,0.05378353308261316
NLGN1,-0.033225424234470974,0.014190605128988128,0.025096550945265746
SLIT3,0.05401251278102865,-0.022957999368862215,0.010171594625785775
CCL8,-0.04437624715219435,,-0.044498250491761294
S100A4,-0.09090035481472589,-0.0021547874644953307,-0.05724211736791227
TNFSF13B,-0.05585591954490133,0.05058544519814389,0.1251388857279442
HSPG2,-0.06655564285518588,0.012979727097444172,-0.04715904690399024
FAM3C,0.019698995063384298,0.041318614713176854,0.10214850741285074
FLT3LG,-0.05994157754648477,0.007038972936965519,
A2M,-0.0021936648488147946,-0.008321842424259433,0.017072773393481153
VCL,-0.10178881906921498,0.04214479581229694,-0.015765155376411846
FGF2,-0.05659135158418399,0.06105633494736582,-0.034863781954320334
AGRP,-0.021518871236500276,,
CNTN3,-0.008201020411518026,-0.025617449559918813,-0.0453643848146695
RNASE2,-0.05516135522414523,-0.011001371770321417,-0.04628517903782704
GAL,-0.045424492068085694,,
CXCL6,-0.026471813484390747,,
PDGFC,-0.03654273525379854,0.03737244135408042,-0.02957317288216282
COL8A2,0.009162462880935779,0.03556495965917968,-0.03450719846315518
SPON2,-0.026244277791898918,0.017762500457752316,
SEMA3D,-0.009265918328913002,-0.021365537679622335,0.014452659342686327
BMP6,,-0.02152279604146676,
TIMP2,0.012157509511015146,0.011159103855644675,-0.10285986944673395
EFNA1,-0.011856022613030308,-0.018176606074780687,-0.06437737363601406
S100A12,,-0.01748703831245208,0.1817878514398573
TFPI,-0.011627761905330035,0.020407112812740887,-0.016520628387821982
GPC3,-0.023076819403461683,0.06004972698008094,
NMU,-0.029271080785916923,,
LAMB3,0.04279200202904243,0.11535427040180568,0.09862178669312757
LGALS9,0.0002896416676602293,-0.04286986943005563,-0.013984714975737429
VIM,-0.062715946489167,-0.011938284148262342,-0.02908601858315532
PLAU,-0.02769968037737067,0.005588674313063445,-0.042653937266428105
TGFB3,0.047631674231085316,-0.06462007709027334,-0.0234228242609134
APLN,-0.059637865286715296,-0.03712482261580116,-0.07007790192658976
SHANK2,-0.031273870507196634,-0.017035881777569106,-0.022624163268015342
LTF,-0.006126480538737442,-0.0295238065421753,0.06841829096840794
PENK,0.005669275456689355,0.07919694684267528,0.013158674989628987
CTF1,-0.06149836899238841,0.02761333878102796,-0.05532928622021574
COL3A1,-0.05430141255633675,0.01395720497823161,0.14092140733987457
S100A10,-0.010999751651188246,-0.017007583721095385,-0.000587628332045186
FGF13,-0.017430207145594286,-0.015856127481913618,0.06941389804877365
SEMA4A,-0.02445089904397673,0.029662472228303267,-0.04759916846347288
EFNA4,-0.038909030681546664,-0.00112126075033644,-0.04312092582840623
HSPA8,-0.05439015468152024,-0.020647880977350676,0.0666128227351086
NPB,0.013026521930316007,0.05808469097807885,-0.07772750585385915
SEMA3E,0.06825675171015652,0.032059889071739005,-0.07296120512497507
ADAM9,-0.03176725263303023,-0.03839086715712702,0.07593115683292503
ASIP,-0.01392362880515538,0.04348377964891079,
IBSP,-0.03026385512117748,-0.020581142297165865,
FAT4,0.060968106319083955,0.009315644894118038,0.010818398049842198
MDK,-0.004839627216490524,0.01047020219635566,-0.008713782082591404
HSPA1A,0.01913280257709158,-0.003795804591945449,-0.019146522621276172
SEMA3F,-0.011719283806465667,0.0045704295523087204,
ARF6,-0.013753159591273986,-0.012787822122076895,0.03439358899609341
IL6,-0.04124325694350895,,
CALM1,0.02171658128564184,0.0055444235690378365,0.08007930570108751
VIP,0.036664284847961776,,-0.03220441467841004
NMB,-0.06905864335597865,0.02186556862920342,-0.020663271628830426
CCL26,,-0.019193794498986724,
FBLN1,-0.006554327661314101,0.014831905434450007,0.11850335316772767
SAA1,-0.06441254346950016,-0.03334656314242644,
MICB,-0.04004817896259025,-0.031300520407743164,-0.03506233637408402
