,UKF304
BMP1,-0.06392776873589713
NDP,-0.06609900790744332
RTN4,0.10416987439460616
HEBP1,0.008025549464044032
PTMA,-0.13024834020121426
PDAP1,-0.04252996714874915
QDPR,-0.11216475453662747
POMC,0.053359013454317455
CCL18,-0.061682835797975205
VEGFD,0.03342557801564403
WNT5A,0.01134639728320655
CXCL8,-0.04586255208716211
GRN,-0.06409736685372101
TAC1,0.12845228054620736
RARRES2,-0.04970571676681342
FGF7,0.024016253994888156
HBEGF,-0.06241194311008157
PCSK1N,0.10425231848107001
NTS,-0.01812070565956393
SFRP1,-0.04836896247050249
MICA,-0.03941593170252168
ADA,-0.04651467840855535
LAMC3,-0.06400873817340419
NGF,-0.018120717590846318
HMGB1,-0.0372124431843129
ITGB3BP,0.010465269915069469
AANAT,-0.0170361394804103
RELN,-0.03880871967403
IL15,-0.005205859432630455
BSG,0.10600210958208021
ADAMTS3,-0.02735603695242699
CD34,-0.004261739149883803
PLAT,-0.04321751130814484
CKLF,-0.05660328368038363
CD24,0.012505117688526118
HSP90AA1,0.1538871703470416
BMP4,-0.0271730121363248
SCGB3A1,-0.011922744328090987
IGFBP4,-0.10277272804030214
LEFTY2,-0.018120717590846318
ANGPTL2,-0.074555668160378
LRIG2,-0.02623732435190813
ICOSLG,-0.045375053829087325
WIF1,-0.0034608096367944622
NPPC,-0.04498860235434537
LYZ,-0.09160299603673953
EREG,-0.01864092283214221
SPTAN1,0.1403868231840482
LIPC,-0.016381271750095953
COL8A1,-0.06780017636211312
GSTM2,0.040577191755368974
SPX,0.03054978570021133
MFGE8,0.01502186461740348
TGFA,-0.05633544796788458
SLIT2,0.009568387906449516
PLTP,-0.13502974283524408
APOD,-0.13034734444740698
B2M,-0.14561246142872072
OMG,0.0614303474950225
CXCL3,-0.005470752094600189
CXCL10,-0.012146525429570027
RSPO3,0.08176920621247659
CORT,0.005964559163805911
NCAN,0.054871273956062706
TGM2,-0.024923673591083582
VEGFC,-0.02106416163529936
NRG4,0.02313592444764624
COL9A1,-0.01838250796509243
GDF11,-0.05401334093123752
SORBS1,-0.023519126498790878
DLL1,0.05534464318285304
TLN1,-0.0796688610264357
PON2,-0.06092682850997845
ICAM5,0.13384490877467098
SFRP2,-0.06795546093003516
CFC1,0.0658750060483497
HP,-0.043207449137996755
CXCL2,-0.02737175597260991
CCK,0.1594750274860505
SEMA6A,-0.06927226510098174
IRAK4,0.015874211407683386
GSTP1,-0.1186652825330428
VCAM1,-0.0684711506816682
NXPH3,0.07978624000375596
MTMR4,0.0553276170538608
IL10,-0.010894721811969627
SEMA4D,-0.05572638733520356
TRH,-0.012400535318707353
SEMA6D,-0.026404604738495926
PDCD1LG2,0.031134380900130706
SPINT1,-0.028959308021835422
CTHRC1,-0.057357868866294036
PODXL,0.012419268514652219
JAM3,-0.11912310056941872
TGFB2,-0.027341901675788184
COL18A1,-0.031361854279175844
INHBB,-0.042868467006930186
ARF4,-0.023375393039928846
CXCL14,-0.005472926084643094
LIF,-0.026051979146567154
ADAM28,-0.0447790933082715
TCN2,-0.08104999491424338
THPO,-0.025861100494325787
CUBN,-0.01988635893504688
TIMP3,-0.028863929555568126
