,UKF248,UKF251,UKF259,ZH8811Bbulk,ZH916T1,ZH916bulk
CCL7,-0.013923215640262469,,0.1116105893592865,,0.06317968572192398,-0.05706166974651603
NGF,-0.023905469840164516,,-0.021604656592080027,-0.013798751229550906,-0.02755434664399839,-0.038190160847776766
TNFSF15,,,-0.010499851592094635,,0.0866150555411792,-0.03729510715971726
HMGB1,0.022631768930047556,-0.07249286105576924,0.013345514619600445,5.897374230782292e-05,0.02685113623966955,-0.06494113488449749
ITGB3BP,0.07811665685738067,0.05930090464272813,0.003482920629569646,-0.06542894462497992,-0.003168024073655552,-0.004414038846624747
AANAT,-0.020200467624654134,,-0.009553792111737652,-0.018822386362670585,0.058252670730427704,-0.02057594873987775
RELN,0.006781013369184906,0.032710547229596695,-0.016583243581604266,,,-0.03979143237472824
IL15,-0.011785462026613928,-0.020581407302047154,0.0011365012514005053,-0.034124811406663735,0.02703084622070901,-0.06256083282587278
BSG,0.0026973408325565227,-0.009700338799086859,0.031079515991786506,-0.0658051241262334,0.0032809072395948084,-0.07269983548579094
ADAMTS3,-0.043897907571109396,-0.02838576066844098,0.05413755760121884,0.0222871472957216,0.07624193301740309,-0.068229326077034
CD34,-0.0024959687504549693,-0.032549901026051396,0.021358869657256325,0.0023012991024945195,0.052292671465597865,-0.023834158118289376
PLAT,0.03635477441357888,-0.0066828505434115525,0.0290303262948862,-0.059961933914896744,0.06441443015938328,-0.021269531641210516
NTF3,,,,-0.04473415528329461,,
LTA,,-0.01188054425745917,-0.012085129166964085,,0.03148107791682377,
CKLF,-0.02121647266696276,0.048873505805558305,-0.05451734828127704,0.0868093859919673,0.008785499578099577,0.022796730539248546
CD24,0.0035133574331778356,-0.03983483110955649,0.05969153452615916,-0.06453085769084539,-0.021278055540845782,0.036716302476033365
HSP90AA1,0.014758810095559917,-0.03532498452810231,0.01678989915738516,-0.060487038199223415,0.0656353560603664,-0.04481418267207838
BMP4,0.01297328008928955,0.013028899488410049,-0.028196057106341786,0.04892262251609409,-0.004703527918605165,0.06290097579491499
SCGB3A1,0.010368318300276944,,,-0.026774246756173188,-0.04131322633412719,0.0739593163337609
IGFBP4,-0.0065172221576362405,-0.06291176086890408,-0.02061959957855349,-0.001965317729512459,0.044060729667762324,0.012204314131783276
RSPO4,,-0.019206256674695214,-0.018498407509529535,,-0.02505224627830284,-0.02594545632907937
LEFTY2,0.007849534006491143,-0.01202645541687226,-0.016475349312973408,-0.016082257326639496,0.06525713706591932,-0.05226676261675301
PF4,1.0,1.0,1.0,1.0,0.9999999999999999,1.0
ANGPTL2,0.008404423350750593,-0.023605474275806428,-0.020456057612069742,0.037889467257487076,0.0007481853547383429,0.025046299063745964
LRIG2,-0.04426741489440764,0.049604293321864806,0.009147487660816744,-0.06422506204385262,0.03305818630110308,-0.018799596533713554
ICOSLG,0.005098323789501509,0.016341255421814065,-0.008877919903471771,-0.04785487911721578,0.004603293388010071,-0.03222905998068053
WIF1,0.029807961661717633,,,,,-0.02196013693927309
NPPC,0.023317415634449508,,0.12132861027825435,-0.024255979560199942,,-0.04884457408078743
LYZ,0.033598184778592693,0.027697906478618608,-0.02572068453320795,0.08636692168389833,0.0017698486877373509,-0.0643402926783791
EREG,,,,-0.040735562811696324,-0.04237295348758769,0.06275135850478404
SPTAN1,-0.036678236981335995,0.01644007324558547,-0.035319271462434645,0.030381932167458037,0.06555615559551821,0.13050527235760762
LIPC,-0.017682150423604104,0.042818475015685795,-0.014784123067697844,,0.04720249830173578,0.031259008640072625
COL8A1,0.007497395200730064,-0.02558599705235456,0.016704859364820284,-0.059819667531958796,0.014857990847226676,-0.025156071568543745
GSTM2,0.03496541140948061,-0.02368086192239659,-0.03626566634377184,-0.01619155821206383,-0.0018518631078773178,0.018483499382639098
SPX,0.054290236619836535,0.018430350733601532,0.0007576258563673286,-0.015917458711682556,-0.01898997035592068,0.06925998229859436
MFGE8,0.023878762747891594,-0.019067414636816413,-0.022028267876518702,-0.04407152441716348,0.03326248203522303,0.0791603682229235
TGFA,0.025755594907753115,0.03215571509641448,-0.03042303330457962,-0.034594169904387885,-0.033020916043993175,-0.04451170096302574
SLIT2,-0.015213469462439832,-0.028178836994212836,0.018543744723513743,-0.040402112366351633,0.009313032356959761,-0.09069957091487678
PLTP,0.04781222626717397,-0.01171199159622548,-0.0107558459792225,-0.006595663259968376,-0.0008447211441067205,0.07568856889685965
APOD,-0.0026122349950177177,0.0063174106755290544,-0.02417130800845773,-0.0076906564823700525,-0.008573881649086582,0.05940110420140235
B2M,0.007540990281006862,-0.06688520338497175,0.01998912864742165,-0.012206841522667782,-0.02842447126507175,0.035453863567724196
OMG,-0.04633118692628213,0.0007028895246308939,-0.06102296601102281,-0.028417583176659433,0.0018014494535709134,0.0645578989232677
CXCL3,-0.024786072417243753,0.008005978147739021,-0.01955388452672652,-0.06561135519329982,-0.012903147208987492,-0.058440726957012086
CXCL10,0.023285456143092874,0.0421137290974537,0.004888485282968469,-0.01719510970046428,0.06617305357974089,0.12864147817916494
RSPO3,-0.018912917471495684,,-0.009553791405820581,-0.02128140048819871,0.0640186390192123,-0.03461155011545869
CORT,0.011827402262211439,-0.001619538895413561,-0.021425110816748926,0.01656550174527544,,
NCAN,-0.0014340096936008725,-0.01048342692905686,-0.02169612972987797,0.03314527264817068,0.11309837170460611,0.061444431006670394
PRG4,0.14051815509265744,,-0.009429180110506523,0.1033074831706564,-0.02527105779109415,-0.028288996368665737
ZG16B,0.01588946769937932,-0.013004431636510829,-0.010943716704528874,,0.042633343867684734,0.010873899355193353
TGM2,0.0354245707865529,-0.022041503583888282,-0.006462309913642952,-0.030264039417124463,0.028507519089166683,0.05311460186217555
VEGFC,0.05397871929631596,-0.016698191015760793,-0.01680532371169814,-0.026879374859249048,0.06013585769069101,-0.02299885729696265
WNT6,0.008461427472515807,-0.01202645573250061,0.030869314779964015,-0.02493293742461099,-0.030110533214886694,0.097079468461836
NRG4,0.039403884138034674,,-0.011475743540563292,,-0.019995325189256556,-0.02694337773369001
PMCH,-0.014780085525765143,,-0.015900760682831423,0.02453086810522378,0.00811976607369024,0.044790160826958705
COL9A1,0.10553020348678654,-0.017547015509448743,-0.011985576562638331,-0.061607085355079236,-0.03721097501994467,-0.03252268560761159
GDF11,-0.008341803484713185,0.0038322057994435023,-0.04597383511493683,-0.00020516371145669506,-0.04119534062770743,-0.04309417576233084
RAET1E,,,,,-0.02193472966199668,
IL24,,,,-0.012615425243196301,,-0.03012179998877905
SORBS1,-0.024131589055761047,0.02668052495194093,-0.00782334030430392,0.012170696479804618,-0.01700480024538717,-0.00022853669005860942
DLL1,0.00513207160445385,0.03949818509979283,-0.02576656113965265,-0.017837046605346428,0.10137375113822147,-0.042053561843616784
TLN1,0.03295909529616312,-0.04689631095679952,0.03394115419364615,0.04023993683294209,-0.05556593339462749,-0.0829237643552476
COL2A1,0.01616730324124984,,,-0.03287965733685364,0.06797402903368463,-0.024274537166152955
SHH,,,-0.009798466274803703,0.011302404713665079,0.0812563070790044,-0.04909382089193461
PON2,-0.026653699582338982,-0.03417317790415669,-0.0770326852378892,-0.015409190953738154,-0.00227358467213061,-0.029905299460947606
ICAM5,0.07484854055385493,-0.015480749474384022,-0.015271605146986148,-0.04026381761065808,-0.022378700462263344,0.013330844461283402
HPX,0.03521514988989666,,-0.02384100145455564,-0.02619486108518618,-0.028530976266064437,-0.01663748038156561
SFRP2,-0.01851095044719319,,-0.01115939122857996,-0.04241127295429786,0.023076083133915185,0.015050382870127036
CFC1,,,,,,-0.023840649955029377
CD70,-0.023760837253634978,,-0.018967789930231203,-0.03668775103534731,0.06365817389038121,-0.004841584003722052
HP,0.10070340570802776,,0.01346247010576056,0.0700141862839391,-0.002772626090206445,0.04242488525844365
CXCL2,-0.021705418412873607,-0.008304525168497293,-0.023036028238814146,-0.008170879432983117,0.030725476009098,-0.01694786671067582
NPPB,0.05969626534637819,,-0.03490442291900478,0.04003872823782142,-0.02028303052072724,
CCK,0.015449640900373481,-0.04521393543280243,0.043971231652062764,-0.020013279777865996,-0.026312566099146246,0.04943660519077053
SEMA6A,0.004319789401915327,0.00138778296127199,-0.0040739496618293685,0.003135638245027807,-0.023576369677895843,0.01645016719510797
IRAK4,-0.019250226828133002,0.026627594277094043,0.037123201420234724,-0.037060623701064124,-0.026697120938755963,0.0002665851863584711
GSTP1,0.0613860302139307,0.054393180100928966,-0.021325989845351508,-0.03884285371652106,0.005317805735693208,0.006245405007306273
VCAM1,0.011729265949553348,0.007154973549529105,0.02750375310410816,-0.07415881017499192,-0.023908550848612656,-0.08746323727923043
NXPH3,0.003143513105615606,0.03221019535382271,0.022360715785119296,-0.021769853792458712,0.0355734857513766,-0.014690137241110115
MTMR4,-0.053731784928105535,-0.07141174564902938,0.06166898465166599,-0.046870592769175316,-0.01267933533975022,-0.028552259924746685
LAMC2,-0.014098522542913655,,0.006138413635145568,-0.016567593164713762,-0.016319562773102585,-0.025945470611983268
IL10,-0.029788628462324773,-0.01722575336416778,-0.024605367354833898,-0.03866655146617994,-0.050861666909060944,0.02515804612297496
SEMA4D,-0.04717245536150682,0.015294435996946477,0.03963520243787714,-0.0008946267398034642,-0.011082024958818375,-0.017131339443496978
TRH,-0.015781593077731366,,0.015253312750275179,-0.05491084710587263,0.07185621771316585,-0.08602258289402405
SEMA6D,0.0031781403615684504,-0.03740384353277226,0.015937740531342306,-0.013011053846652323,-0.08187997549705057,-0.03405516012173915
CEL,,,,-0.020596354555984298,0.07638723021841116,-0.02771919562272045
PDCD1LG2,0.05884935498391364,-0.019403898926679354,-0.04249144546308646,-0.03540996890151984,0.02911448561738935,0.018709439811839167
SPINT1,0.00460999877492351,-0.004909718149842057,0.009452061744288804,0.034795880031195534,0.053364125008621935,-0.006195528937070412
CTHRC1,0.01869177408686571,0.129434405489282,-0.02328377261585537,-0.033068866197019056,0.03158962005984839,0.0399603280154746
PODXL,0.009927442865826587,-0.08651621916461646,-0.002362118335810216,-0.04154285901326367,0.04990331668705273,0.03324694280122238
JAM3,-0.049805154851701554,-0.050060364711369605,-0.015852064094281644,-0.04826114771008646,0.049438791969466836,0.10010173259167014
TGFB2,-0.018597281936359993,-0.023723278276942195,0.006637694359033712,0.01641463103176881,0.006364769476655876,-0.02294448868955539
COL18A1,0.06395504083791287,-0.03148370155408599,-0.037524239635733384,-0.0838060911650703,0.020922684436849644,0.06889018788773953
NODAL,-0.028968515723127638,-0.011583493230212216,-0.019297179990492908,-0.015583021898073333,0.00943795673195134,0.161755001467348
INHBB,0.009400377110498693,-0.02968676768485122,0.0025700256816659577,0.0011033560521031298,0.02516780201955485,0.01843802762905721
LCN1,0.03410527389614701,,,-0.014716193187386895,0.04802009317444098,-0.01819853401967108
ARF4,0.06167287911010594,-0.03026751255028857,-0.002483199200445255,0.004589362656742091,-0.024147287808105187,0.055072136125990025
CXCL14,0.0463606321651719,0.02291145002345934,0.036551346965405504,0.0011611716099980231,0.0005848489653126135,-0.02209644350884354
LIF,0.09434596199113424,0.007107545110326631,-0.004536160906153355,-0.01630181073064383,0.055830634945695255,-0.06352060173932153
IL17B,,,,-0.023562927692312132,0.03394689461452059,-0.020575944607664192
MMP1,0.015524360859163599,,,-0.024255977987652475,0.031464456544678485,-0.022189057777530947
MATN1,-0.018510952969754524,,,-0.026028863758626442,0.0028996498769380493,-0.018751064935308436
ADAM28,0.04219896859470624,-0.008569188163010057,0.04646969601066767,0.010911788650945853,-0.045119060885090455,0.04783102063502865
TCN2,0.047295705523375045,-0.04149216526543636,0.0034414538786378705,-0.02585299989469992,-0.05988654231478997,-0.01092175940884515
THPO,0.005648131801132155,,-0.019878578985992976,,-0.0299108286141714,-0.028100175659896583
CUBN,-0.005637276050425371,0.03484863293288237,-0.043207252111007996,-0.02823133030319004,-0.028154977626110755,-0.061796045650960175
TIMP3,0.035253295751310386,0.0037664398365808913,0.057812866088970495,-0.059953602872509525,-0.009316740512703856,0.028099419302478938
PIGF,0.016405041216288052,-0.05654810548226533,-0.04500028452782519,-0.04057085870704296,0.00889429849447139,-0.03249194546916192
CRH,0.06538020526589428,-0.014537253460152371,-0.011052049809145589,-0.02016786282071996,-0.03406755573907626,0.023555792644035418
BDNF,-0.01216129297850322,-0.013004429157755066,-0.029640952933479313,0.030666140619576104,0.0010180910476207659,-0.06382520789203677
CCL5,0.014787144790668024,-0.023114204515230066,-0.03530805196161462,0.04340458358363113,0.02485796071932816,0.03497527341112152
GAD1,-0.03663033997144132,-0.033611792945961054,0.030632421484946295,-0.03793027006978492,0.04855156003134526,-0.01182315283567357
COL14A1,0.008331686757249362,0.018025005621083612,0.09076762206593869,-0.06872943593236934,0.006021171284128024,-0.01217898157923417
HLA-A,0.005045893988113298,-0.061829428325137,0.01420900415408972,-0.041486461464626395,-0.005820797301057879,0.0158736552955765
CD5L,0.02443104909410342,-0.0411387893140056,,,,
FGF18,0.0078024867210041765,,-0.008780770923595672,-0.022972031026797613,0.10901388235518268,0.014279606501367045
ADM,0.04300866015406758,-0.0045137929238658146,0.007473048491795173,-0.009357195868602505,-0.08145665681453952,-0.05304258093176417
CCL15,-0.02755898588404287,,,,0.06223555330917977,
GNAI2,0.04162813288121148,0.0032271272229117205,0.03337960096964472,0.0657045909356807,0.011433365357977546,0.055178520903530655
HDC,,,,,0.0007474313787794858,-0.018751056443128595
COL11A1,0.04478297693557693,0.06686685287356951,0.04082642908404519,0.030448439701245406,0.07874921640443834,-0.039320811992606175
NUCB2,-0.020828966628904412,0.08210403177208687,0.0005841362732259695,0.07330890404091756,0.027549013756321464,0.03001184165100744
FGF16,,,,,,-0.018476728502601292
CXCL1,0.04867013331332275,0.13386188442442926,-0.029068698880009673,-0.05018530678596685,0.04481036963562004,-0.021214093730717566
VCAN,0.018817363941914897,-0.033888503631306535,0.028676983101356517,0.04426145311120125,-0.013823129750559804,-0.08867773642990606
MMP7,0.04294739840497945,,-0.01745676988913937,-0.03934671682317642,0.022539269121895956,-0.06338924761572326
PTPN6,0.019869613328170343,0.024063541769444738,-0.02472406068281538,-0.023289532776215743,-0.007024760930108022,0.012550972162552089
PTGS2,0.036104821991444803,-0.01391771623550178,-0.040606039430873736,-0.06368917159654587,-0.004927223970890321,-0.0028310620484827942
XCL1,-0.018100882637425913,,-0.009553793013743022,,,0.04583756425125799
CD58,-0.03227646541216677,-0.059847499813227074,0.05030078358962042,-0.05977635827468401,-0.005688020092490702,-0.031092873767549375
TNFSF14,0.056632854819146886,-0.016265067114797558,0.00892148322354346,-0.025044281470393358,0.0663939585259032,0.08665747083847257
CNTN4,-0.03206548440980194,-0.012732242651568089,0.0163526563416323,-0.03490883628513331,0.004738167513762459,0.0013468008098293995
NTF4,,,-0.012085129779438899,,,
INSL3,-0.016215050161872375,,-0.008780769201298706,-0.014537050658183736,-0.011442308247343772,
BTLA,,,-0.013937749237367595,,0.0058405380349645574,
MFNG,0.007396404568264295,-0.03732179607981243,-0.009459365913497131,-0.03573702858053326,-0.02759549718083574,-0.03633496128772614
ICAM1,0.0021844156915712854,0.0270926143575148,-0.04918659323775491,0.02735993579703591,-0.025374001847246114,0.028572549034364365
PROS1,0.04689581332641471,-0.0064341517564341115,0.006812641914235449,0.06333468320585733,-0.05252566988661351,-0.03247270138596256
CLCF1,0.027893717102743004,-0.0399234075353026,0.014669029512220143,-0.046565587856242624,0.015030979992375388,-0.03715419967528178
PSAP,0.027896828488805356,0.003350831666833294,0.0574197279401795,-0.08694927290038566,-0.09053714692873137,0.051054129944507906
EFEMP1,0.031173351302646223,-0.020580813466446145,0.020277362790308822,0.004652590703641646,-0.05402092153465151,-0.092458436926191
C1QTNF1,0.0003093521059239609,0.013117166597122568,-0.03600671826204513,0.060509601808657006,0.020114594577083998,-0.06415616448834206
ALB,-0.011090841780646609,-0.021455958509173013,-0.01558900210614118,0.05021354180001485,-0.030506490977190614,-0.007259010028904896
EFNA3,0.0005290724751283005,-0.036672935885100094,-0.053365291994761414,-0.059508118829332164,-0.04590203266300187,0.04507624456216608
DRAXIN,0.02457212673616849,-0.014705905405364497,0.0007578762014764187,0.032622186465859224,0.11327555313974798,-0.05376831731475663
RAET1L,-0.012631681554833156,,,-0.014716183543010101,,
NPTX2,0.03474695194953427,-0.038247198428973596,-0.015547742447717387,-0.05473379307668652,0.019312022174226964,0.025265064417717076
FGF11,-0.014240144353904418,0.06508938697401326,0.0070876844655660175,-0.08145234033652957,0.011121387050140156,-0.09294525491840955
CD59,0.03975937856851144,-0.0722075112530238,-0.04623016371672371,0.05738731191171656,0.034252455532150436,0.0002645981936633554
COL9A2,0.011371231025996714,-0.04206680142479009,0.02778266349184187,0.0494710486906222,0.03413526187949786,-0.04604010645995718
DLL3,-0.0024844648356948827,0.01320789145404294,-0.026051578777723763,-0.07787192861016667,0.042828724817088604,-0.029735052148504373
FGF5,,,,,-0.042902692278973815,-0.01497943139716646
LIN7C,-0.027575772154258306,-0.018338727802928,0.01226560777706844,0.05363087755425585,0.009169280170360086,-0.0462515876251614
GDF7,-0.017794448654043612,-0.01366260237658126,-0.01566745580756841,-0.012615429240018454,0.004639934064911105,0.044151074807277264
PSPN,0.03625652587900395,-0.010329932559494503,-0.004181026798499612,0.032440902233456255,0.0488034914438129,-0.0014023674583365146
ANGPT1,-0.005179887935437055,-0.04241776244005869,0.0070353912556016494,-0.02768842217548082,0.013614843492344571,0.013560377170819843
PNOC,-0.0046381627093582236,-0.02859156872533439,0.012916698273727184,-0.013415302945233356,0.015719529866748773,-0.007192315591121508
L1CAM,-0.03525178877881785,0.017246465539981905,-0.010664477287817066,-0.060109128586865214,-0.03388816014139065,-0.046169628206568065
APOA1,-0.02658969620170332,0.016607327670421983,-0.013674597249846125,-0.021791834955176618,0.012893989357275376,0.00015139319336132258
PSEN1,0.04566332416021291,-0.004082564748857021,-0.0706302533861413,-0.07077939098274742,0.032481592182461466,-0.03936722785677756
CALM2,0.0040334080528599894,-0.07557612587003402,0.000653209835065806,-0.0537944611199276,-0.013624571234655826,0.014824044793799264
CLEC2B,-0.00374562592910651,-0.020286669777799585,0.01938917308239424,-0.06322002307958109,0.015364156027024308,-0.0012251835382146884
NTNG1,0.08679912270294977,-0.016499146447838522,0.0038578100644795356,-0.0469921964135677,0.008628981955561572,0.019800718219260983
LRIG1,-0.03023456807763631,0.011385154291571945,0.015763871934870544,0.006227277226693222,0.02451742383158553,0.04733193272468973
CPAMD8,-0.025378354365948562,,-0.010386083160295276,-0.014172415922556459,0.014782922054546505,-0.020324562327387025
GHRL,-0.03365494904955195,0.001683518185231095,-0.02770331300980475,,0.00725971367373666,-0.017916313169557798
NPY,0.026622563685278787,0.0277133380110211,0.04312367051482885,-0.0385256436877374,0.0023580545847838833,-0.03110355695157819
MMP2,0.02265846690756027,0.046762562813229366,-0.011694407662659157,-0.039764702817263416,0.07318935509175457,-0.008547555512516776
LHB,,,-0.009045494072892993,,,
PPY,0.010992412813052257,,-0.015745567033748686,-0.02628433032754472,-0.03755798712644383,0.0222996648822573
ALKAL2,0.07983630685376214,-0.010966476891411708,-0.008914077152562599,0.0015508679692327893,0.06399847895975636,-0.003725358049087691
CSF1,-0.024028600706461872,0.04654685066462368,-0.010207711562370827,-0.04889209302875514,-0.04015708885057275,-0.06029209447682824
SEMA4C,0.03960837556469503,-0.007257849727038991,0.02674324231972593,0.026525302960400614,0.08137841836799387,-0.021649181562705802
BMP8A,,,,,-0.006752896226559492,
ICAM2,0.03073837277626218,-0.026506175548403416,0.05122487857071053,0.0049850081165182785,0.010959807148715054,0.03658905584984885
SYTL3,-0.008986721631884898,-0.018325938767276378,0.0007566361582883043,-0.023826632493547342,-0.024198784508896586,0.024554245643225368
IL1A,-0.03215058952232042,0.008305387741364002,-0.028070581701658253,-0.03323876132383089,-0.03698963296706238,-0.03220513593171318
HLA-G,-0.019437141695053044,,-0.009553792150955271,-0.022592294095420122,,
PGF,0.024168677746921816,0.031650674535955735,0.025582734951636373,-0.01515732723373296,0.02088171370588218,0.05436431080026286
LGALS8,0.07242926023128739,-0.07246324956079726,0.06712706146962434,-0.07293179009204939,-0.04645658987544596,-0.04529903938745764
DKK3,-0.044201408205412504,0.0015107938669336831,-0.01775957081018928,-0.05782800270083109,0.02823291047224769,0.06555908204500412
COL16A1,-0.04637150134081571,0.04022954896082164,0.0009490459543989435,-0.08296748160450697,0.051023765445168096,-0.006459664733306432
TPH1,-0.014271798387719676,,-0.017385434467853112,-0.03842346688367649,-0.04729936072098034,-0.04231607103230228
TNC,0.031062770445443342,0.025159973933480958,0.03738678080717483,-0.0038724300612755095,-0.0415540935180325,-0.09749197649465478
TNFSF9,0.0018725448746421457,0.17472079298830542,-0.015667456861452964,0.021321200444429922,0.006595928668696575,0.0656715711257613
C4A,,-0.010806971420842384,-0.010723958112766484,,-0.032609021153497134,
CNTN2,0.002791747450991956,-0.03630320489790946,-0.03448216502287578,-0.05406307134347452,-0.060647274810973706,0.049180011459749935
F7,0.03488756029670154,,,,,-0.00459626439921546
LUM,-0.006686780407660743,-0.015933237075797534,-0.04673944418020544,-0.058041654279725984,-0.01415012923877018,-0.050518744125849134
BTC,-0.012631676293331815,0.002311006999857051,0.015060994953785413,-0.02149795403841855,0.01698627945893352,0.016639377760774662
APOC1,0.05954516425823824,0.0174778070417622,0.014380871050715116,-0.011773419353755327,-0.037374821307903656,-0.021230227632690852
PKM,-0.016038245999753224,0.033892723455420375,0.03344155614631196,-0.048806098421957184,-0.10426980372397823,-0.09352146380046214
TNF,0.10957450399057514,-0.023995970762969047,-0.011265951803202692,-0.014716187556852472,0.01288217410364039,-0.019552483684967835
GNAS,0.0017353027114570332,-0.012765536914010561,0.018489613050939102,-0.026841930565133287,0.04078008096826809,0.012655968199185977
BMP8B,0.02848364683435326,-0.02993698522279791,0.06876737892715466,-0.03647463887031593,0.09481949853924478,0.011538831658140559
LIPH,-0.0142717948741145,,-0.013585847588639439,-0.01640728307356373,0.011409274938871759,-0.03117783667884673
CCL28,-0.02007505479992166,,,,0.09210579189701441,-0.029582045090826927
PTPN11,0.05042717472746388,-0.005085736769275737,-0.030312737698552757,-0.024637084909918894,0.08459153744240665,-0.0015339352774089055
ADAM12,-0.005582350041753214,-0.012869014367735885,-0.010747402575019122,-0.01953929834441876,0.052932042418088,0.0017779422369686977
EPO,0.05236574544754052,,-0.0138505380722854,0.07737351475705037,-0.019995319119886956,
EDN3,-0.024860790207251175,-0.03948113876193167,0.016044548692806745,-0.0010897935918239806,-0.00241292118619397,0.033759718217515784
CCL22,,-0.013662602045735897,,-0.015583015026708233,0.02134127200214498,
CCL2,0.020521132219312274,-0.030840663673774086,-0.05380500813220731,-0.03461498691004959,0.014831655492902242,-0.055783547962880146
DSCAM,0.010700654212485856,-0.01548790790454293,0.0013950527405998112,0.057426355822012054,0.09863082690183521,-0.060499060173757044
GPHA2,0.07034167134569189,,,,,
ANG,0.06233295424553746,-0.016749353008026775,0.013536907156447392,-0.035568282011248016,0.002040404303299907,-0.08502149537657826
FBLN2,-0.005601915715870863,-0.024845845523982942,-0.02100140467389312,0.003635287915582661,0.03184195242524974,-0.022122728831061034
VTN,0.023353924891104424,,0.01543682195453591,-0.011982335146686347,-0.019232273977381437,-0.03169491130872549
VEGFA,0.018065168874561888,0.07602960387744628,0.056443279191005634,0.00036385968962063264,-0.036787299869829114,-0.09537124938145657
F10,,-0.015594996087367726,,-0.02046473380777259,-0.023249419358803678,-0.02574183647783568
SERPINA1,-0.004171941918276848,-0.019729844048543083,-0.045871320664351636,0.03135798106166352,-0.00923490270823955,-0.06470151918786247
VWF,0.011176021164272089,0.001498986316534134,0.02743610998862366,-0.0664939973792371,0.04917449702493276,0.081454058929443
GDNF,-0.022350664574809248,,0.039882310423291926,-0.03735867901463039,,
